assignment_id,resource_id,project_id,revision_number,effective_start_date,effective_end_date,planned_allocation_pct,submitted_date,approval_status
ASG01486,R0935,PRJ2042,1,2024-01-15,2024-04-19,59,2024-01-15,approved
ASG01487,R0935,PRJ2794,1,2024-01-28,2024-04-30,66,2024-01-28,approved
ASG01488,R0936,PRJ1632,1,2024-01-30,2024-03-09,68,2024-01-30,approved
ASG01489,R0937,PRJ1850,1,2024-02-07,2024-04-12,86,2024-02-07,approved
ASG01489,R0937,PRJ1850,2,2024-04-13,2024-04-30,90,2024-04-13,approved
ASG01490,R0938,PRJ2446,1,2024-01-07,2024-04-30,74,2024-01-07,approved
ASG01490,R0938,PRJ2446,2,2024-04-17,2024-04-30,54,2024-04-19,rejected
ASG01491,R0938,PRJ2363,1,2024-02-06,2024-04-30,56,2024-02-06,approved
ASG01491,R0938,PRJ2363,2,2024-02-21,2024-04-30,76,2024-02-24,rejected
ASG01492,R0939,PRJ2507,1,2024-01-26,2024-04-30,79,2024-01-26,approved
ASG01493,R0940,PRJ1201,1,2024-01-27,2024-04-30,89,2024-01-27,approved
ASG01494,R0940,PRJ1737,1,2024-02-04,2024-04-30,15,2024-02-04,approved
ASG01495,R0941,PRJ2397,1,2024-03-08,2024-04-30,45,2024-03-08,approved
ASG01496,R0942,PRJ3615,1,2024-01-19,2024-04-12,61,2024-01-19,approved
ASG01496,R0942,PRJ3615,2,2024-04-13,2024-04-30,81,2024-04-13,approved
ASG01497,R0943,PRJ1489,1,2024-02-01,2024-04-30,57,2024-02-01,approved
ASG01497,R0943,PRJ1489,2,2024-04-10,2024-04-30,42,2024-04-11,rejected
ASG01498,R0943,PRJ1209,1,2024-01-19,2024-04-30,48,2024-01-19,approved
ASG01498,R0943,PRJ1209,2,2024-02-25,2024-04-30,40,2024-02-28,rejected
ASG01499,R0944,PRJ1162,1,2024-02-17,2024-04-14,63,2024-02-17,approved
ASG01500,R0944,PRJ1421,1,2024-01-30,2024-04-30,65,2024-01-30,approved
ASG01501,R0944,PRJ0026,1,2024-01-02,2024-04-30,14,2024-01-02,approved
ASG01502,R0945,PRJ3066,1,2024-01-24,2024-04-30,79,2024-01-24,approved
ASG01503,R0945,PRJ3180,1,2024-03-05,2024-04-21,71,2024-03-05,approved
ASG01503,R0945,PRJ3180,2,2024-04-22,2024-04-30,90,2024-04-22,approved
ASG01504,R0946,PRJ2463,1,2024-03-04,2024-04-30,61,2024-03-04,approved
ASG01504,R0946,PRJ2463,2,2024-04-22,2024-04-30,41,2024-04-24,approved
ASG01505,R0947,PRJ1917,1,2024-02-24,2024-04-30,79,2024-02-24,approved
ASG01505,R0947,PRJ1917,2,2024-03-05,2024-04-30,54,2024-03-06,approved
ASG01506,R0947,PRJ1990,1,2024-02-12,2024-04-30,71,2024-02-12,approved
ASG01507,R0948,PRJ1226,1,2024-01-05,2024-03-12,50,2024-01-05,approved
ASG01508,R0949,PRJ2913,1,2024-03-03,2024-04-30,85,2024-03-03,approved
ASG01509,R0950,PRJ2589,1,2024-01-15,2024-04-21,75,2024-01-15,approved
ASG01510,R0951,PRJ1744,1,2024-03-02,2024-04-30,47,2024-03-02,approved
ASG01511,R0951,PRJ1690,1,2024-01-09,2024-04-12,67,2024-01-09,approved
ASG01511,R0951,PRJ1690,2,2024-04-13,2024-04-30,47,2024-04-13,approved
ASG01512,R0952,PRJ2840,1,2024-02-08,2024-04-30,89,2024-02-08,approved
ASG01512,R0952,PRJ2840,2,2024-04-20,2024-04-30,74,2024-04-23,approved
ASG01513,R0952,PRJ2202,1,2024-02-26,2024-04-30,76,2024-02-26,approved
ASG01513,R0952,PRJ2202,2,2024-03-07,2024-04-30,90,2024-03-09,rejected
ASG01514,R0952,PRJ2368,1,2024-03-02,2024-04-30,9,2024-03-02,approved
ASG01515,R0953,PRJ1744,1,2024-02-22,2024-04-30,56,2024-02-22,approved
ASG01516,R0954,PRJ1659,1,2024-02-28,2024-04-30,87,2024-02-28,approved
ASG01517,R0954,PRJ1477,1,2024-01-18,2024-04-30,44,2024-01-18,approved
ASG01518,R0955,PRJ1744,1,2024-02-21,2024-04-20,40,2024-02-21,approved
ASG01518,R0955,PRJ1744,2,2024-04-21,2024-04-30,55,2024-04-21,approved
ASG01519,R0956,PRJ1865,1,2024-01-02,2024-04-30,64,2024-01-02,approved
ASG01519,R0956,PRJ1865,2,2024-04-16,2024-04-30,79,2024-04-18,rejected
ASG01520,R0956,PRJ0023,1,2024-01-24,2024-04-30,15,2024-01-24,approved
ASG01520,R0956,PRJ0023,2,2024-03-17,2024-04-30,5,2024-03-19,rejected
ASG01521,R0957,PRJ1524,1,2024-01-04,2024-04-30,49,2024-01-04,approved
ASG01522,R0958,PRJ1201,1,2024-01-15,2024-04-30,46,2024-01-15,approved
ASG01523,R0958,PRJ1169,1,2024-01-27,2024-04-30,45,2024-01-27,approved
ASG01524,R0959,PRJ1081,1,2024-01-04,2024-03-13,40,2024-01-04,approved
ASG01525,R0960,PRJ2269,1,2024-02-04,2024-04-08,76,2024-02-04,approved
ASG01526,R0960,PRJ2368,1,2024-02-06,2024-04-07,19,2024-02-06,approved
ASG01526,R0960,PRJ2368,2,2024-04-08,2024-04-30,20,2024-04-08,approved
ASG01527,R0961,PRJ1690,1,2024-02-13,2024-04-30,56,2024-02-13,approved
ASG01527,R0961,PRJ1690,2,2024-04-07,2024-04-30,40,2024-04-10,approved
ASG01528,R0962,PRJ2983,1,2024-01-15,2024-04-17,74,2024-01-15,approved
ASG01528,R0962,PRJ2983,2,2024-02-22,2024-04-17,54,2024-02-24,rejected
ASG01529,R0962,PRJ2361,1,2024-03-06,2024-04-30,57,2024-03-06,approved
ASG01530,R0963,PRJ3117,1,2024-01-11,2024-04-30,89,2024-01-11,approved
ASG01531,R0964,PRJ1819,1,2024-01-23,2024-04-14,44,2024-01-23,approved
ASG01532,R0964,PRJ1397,1,2024-01-03,2024-04-30,14,2024-01-03,approved
ASG01533,R0965,PRJ2340,1,2024-02-08,2024-04-24,68,2024-02-08,approved
ASG01533,R0965,PRJ2340,2,2024-04-25,2024-04-30,48,2024-04-25,approved
ASG01534,R0965,PRJ2235,1,2024-03-13,2024-04-06,45,2024-03-13,approved
ASG01534,R0965,PRJ2235,2,2024-04-05,2024-04-06,40,2024-04-06,approved
ASG01535,R0966,PRJ3373,1,2024-01-02,2024-04-11,77,2024-01-02,approved
ASG01535,R0966,PRJ3373,2,2024-03-08,2024-04-11,57,2024-03-09,approved
ASG01536,R0966,PRJ3128,1,2024-01-18,2024-04-30,86,2024-01-18,approved
ASG01537,R0967,PRJ1616,1,2024-02-21,2024-04-30,65,2024-02-21,approved
ASG01538,R0967,PRJ1839,1,2024-01-17,2024-04-30,74,2024-01-17,approved
ASG01539,R0968,PRJ1168,1,2024-03-07,2024-04-30,78,2024-03-07,approved
ASG01540,R0968,PRJ1700,1,2024-01-05,2024-04-08,66,2024-01-05,approved
ASG01540,R0968,PRJ1700,2,2024-04-09,2024-04-30,86,2024-04-09,approved
ASG01541,R0968,PRJ1026,1,2024-02-02,2024-04-30,15,2024-02-02,approved
ASG01541,R0968,PRJ1026,2,2024-04-09,2024-04-30,5,2024-04-12,rejected
ASG01542,R0969,PRJ2673,1,2024-01-18,2024-04-30,52,2024-01-18,approved
ASG01542,R0969,PRJ2673,2,2024-02-23,2024-04-30,72,2024-02-24,rejected
ASG01543,R0970,PRJ3769,1,2024-03-05,2024-04-30,72,2024-03-05,approved
ASG01544,R0971,PRJ1603,1,2024-01-20,2024-03-14,80,2024-01-20,approved
ASG01545,R0972,PRJ2751,1,2024-01-20,2024-04-30,83,2024-01-20,approved
ASG01546,R0972,PRJ2029,1,2024-02-24,2024-04-30,13,2024-02-24,approved
ASG01547,R0973,PRJ3341,1,2024-01-18,2024-04-30,50,2024-01-18,approved
ASG01548,R0973,PRJ3924,1,2024-01-08,2024-04-04,88,2024-01-08,approved
ASG01548,R0973,PRJ3924,2,2024-04-05,2024-04-22,58,2024-04-05,approved
ASG01549,R0974,PRJ3440,1,2024-03-10,2024-04-30,46,2024-03-10,approved
ASG01549,R0974,PRJ3440,2,2024-04-07,2024-04-30,40,2024-04-09,approved
ASG01550,R0975,PRJ2658,1,2024-02-02,2024-04-30,69,2024-02-02,approved
ASG01550,R0975,PRJ2658,2,2024-02-18,2024-04-30,44,2024-02-20,approved
ASG01551,R0976,PRJ2356,1,2024-01-03,2024-04-30,79,2024-01-03,approved
ASG01552,R0976,PRJ2268,1,2024-02-18,2024-04-30,9,2024-02-18,approved
ASG01553,R0977,PRJ2580,1,2024-01-31,2024-04-30,57,2024-01-31,approved
ASG01554,R0977,PRJ2339,1,2024-02-29,2024-04-23,48,2024-02-29,approved
ASG01555,R0978,PRJ2309,1,2024-01-16,2024-04-23,82,2024-01-16,approved
ASG01555,R0978,PRJ2309,2,2024-04-24,2024-04-30,90,2024-04-24,approved
ASG01556,R0979,PRJ2913,1,2024-01-06,2024-04-30,89,2024-01-06,approved
ASG01556,R0979,PRJ2913,2,2024-04-11,2024-04-30,74,2024-04-14,rejected
ASG01557,R0980,PRJ1176,1,2024-01-19,2024-04-24,68,2024-01-19,approved
ASG01557,R0980,PRJ1176,2,2024-03-06,2024-04-24,43,2024-03-08,approved
ASG01558,R0980,PRJ1051,1,2024-01-07,2024-04-30,79,2024-01-07,approved
ASG01559,R0980,PRJ1609,1,2024-03-07,2024-04-30,9,2024-03-07,approved
ASG01560,R0981,PRJ1360,1,2024-02-15,2024-04-30,60,2024-02-15,approved
ASG01561,R0982,PRJ1981,1,2024-02-11,2024-04-30,68,2024-02-11,approved
ASG01562,R0983,PRJ2922,1,2024-01-25,2024-03-08,84,2024-01-25,approved
ASG01563,R0984,PRJ1081,1,2024-02-03,2024-04-04,45,2024-02-03,approved
ASG01563,R0984,PRJ1081,2,2024-04-05,2024-04-08,40,2024-04-05,approved
ASG01564,R0984,PRJ1468,1,2024-01-22,2024-04-18,67,2024-01-22,approved
ASG01564,R0984,PRJ1468,2,2024-04-16,2024-04-18,47,2024-04-17,approved
ASG01565,R0984,PRJ1904,1,2024-01-19,2024-04-30,5,2024-01-19,approved
ASG01565,R0984,PRJ1904,2,2024-03-12,2024-04-30,20,2024-03-13,rejected
ASG01566,R0985,PRJ3486,1,2024-01-25,2024-04-30,71,2024-01-25,approved
ASG01567,R0986,PRJ1005,1,2024-02-26,2024-04-13,76,2024-02-26,approved
ASG01568,R0986,PRJ1711,1,2024-02-17,2024-04-30,69,2024-02-17,approved
ASG01569,R0987,PRJ3668,1,2024-03-14,2024-04-30,69,2024-03-14,approved
ASG01570,R0988,PRJ1072,1,2024-02-06,2024-04-18,75,2024-02-06,approved
ASG01570,R0988,PRJ1072,2,2024-04-19,2024-04-30,90,2024-04-19,approved
ASG01571,R0988,PRJ1126,1,2024-01-03,2024-04-30,53,2024-01-03,approved
ASG01571,R0988,PRJ1126,2,2024-04-20,2024-04-30,40,2024-04-21,rejected
ASG01572,R0988,PRJ0032,1,2024-02-06,2024-04-11,14,2024-02-06,approved
ASG01572,R0988,PRJ0032,2,2024-03-11,2024-04-11,5,2024-03-14,approved
ASG01573,R0989,PRJ2282,1,2024-01-04,2024-04-30,53,2024-01-04,approved
ASG01574,R0990,PRJ2047,1,2024-03-09,2024-04-30,66,2024-03-09,approved
ASG01575,R0990,PRJ2683,1,2024-01-08,2024-04-16,71,2024-01-08,approved
ASG01576,R0991,PRJ2031,1,2024-01-06,2024-04-30,50,2024-01-06,approved
ASG01577,R0991,PRJ2432,1,2024-01-17,2024-04-22,86,2024-01-17,approved
ASG01577,R0991,PRJ2432,2,2024-04-23,2024-04-30,66,2024-04-23,approved
ASG01578,R0992,PRJ2400,1,2024-02-11,2024-04-30,75,2024-02-11,approved
ASG01578,R0992,PRJ2400,2,2024-04-14,2024-04-30,90,2024-04-15,rejected
ASG01579,R0992,PRJ2212,1,2024-01-20,2024-04-30,84,2024-01-20,approved
ASG01579,R0992,PRJ2212,2,2024-03-19,2024-04-30,90,2024-03-22,rejected
ASG01580,R0992,PRJ2070,1,2024-03-09,2024-04-16,15,2024-03-09,approved
ASG01581,R0993,PRJ2282,1,2024-01-21,2024-04-18,72,2024-01-21,approved
ASG01582,R0994,PRJ2841,1,2024-01-16,2024-03-09,89,2024-01-16,approved
ASG01583,R0995,PRJ2309,1,2024-03-03,2024-04-30,87,2024-03-03,approved
ASG01584,R0995,PRJ2751,1,2024-01-12,2024-04-30,65,2024-01-12,approved
ASG01585,R0996,PRJ1692,1,2024-01-10,2024-04-15,76,2024-01-10,approved
ASG01585,R0996,PRJ1692,2,2024-04-16,2024-04-30,51,2024-04-16,approved
ASG01586,R0996,PRJ0031,1,2024-01-04,2024-04-23,9,2024-01-04,approved
ASG01586,R0996,PRJ0031,2,2024-04-17,2024-04-23,5,2024-04-18,rejected
ASG01587,R0997,PRJ2722,1,2024-03-10,2024-04-30,51,2024-03-10,approved
ASG01587,R0997,PRJ2722,2,2024-03-20,2024-04-30,66,2024-03-23,approved
ASG01588,R0998,PRJ1562,1,2024-02-08,2024-04-30,86,2024-02-08,approved
ASG01589,R0998,PRJ1477,1,2024-02-07,2024-04-30,48,2024-02-07,approved
ASG01590,R0999,PRJ2132,1,2024-02-07,2024-04-30,61,2024-02-07,approved
ASG01591,R1000,PRJ3464,1,2024-02-07,2024-04-30,42,2024-02-07,approved
ASG01592,R1000,PRJ3323,1,2024-02-21,2024-04-26,75,2024-02-21,approved
ASG01592,R1000,PRJ3323,2,2024-04-27,2024-04-30,50,2024-04-27,approved
ASG01593,R1000,PRJ3672,1,2024-01-17,2024-04-30,8,2024-01-17,approved
ASG01593,R1000,PRJ3672,2,2024-04-10,2024-04-30,5,2024-04-12,rejected
ASG01594,R1001,PRJ2309,1,2024-01-03,2024-04-30,49,2024-01-03,approved
ASG01594,R1001,PRJ2309,2,2024-03-05,2024-04-30,64,2024-03-06,approved
ASG01595,R1002,PRJ1176,1,2024-03-02,2024-04-10,46,2024-03-02,approved
ASG01596,R1002,PRJ1524,1,2024-02-15,2024-04-30,44,2024-02-15,approved
ASG01597,R1003,PRJ1725,1,2024-01-20,2024-04-30,61,2024-01-20,approved
ASG01598,R1004,PRJ1008,1,2024-01-12,2024-04-16,85,2024-01-12,approved
ASG01599,R1004,PRJ1513,1,2024-01-15,2024-04-04,89,2024-01-15,approved
ASG01599,R1004,PRJ1513,2,2024-04-05,2024-04-08,74,2024-04-05,approved
ASG01600,R1004,PRJ1633,1,2024-01-27,2024-04-30,17,2024-01-27,approved
ASG01600,R1004,PRJ1633,2,2024-04-20,2024-04-30,5,2024-04-21,approved
ASG01601,R1005,PRJ2662,1,2024-02-23,2024-04-12,62,2024-02-23,approved
ASG01601,R1005,PRJ2662,2,2024-03-10,2024-04-12,42,2024-03-11,approved
ASG01602,R1006,PRJ3238,1,2024-01-19,2024-03-06,43,2024-01-19,approved
ASG01603,R1007,PRJ1182,1,2024-03-03,2024-04-30,61,2024-03-03,approved
ASG01604,R1008,PRJ2137,1,2024-01-18,2024-04-30,68,2024-01-18,approved
ASG01605,R1008,PRJ0018,1,2024-02-03,2024-04-30,12,2024-02-03,approved
ASG01606,R1009,PRJ1834,1,2024-03-02,2024-04-30,40,2024-03-02,approved
ASG01607,R1009,PRJ1126,1,2024-01-09,2024-04-17,82,2024-01-09,approved
ASG01607,R1009,PRJ1126,2,2024-04-18,2024-04-30,67,2024-04-18,approved
ASG01608,R1010,PRJ2722,1,2024-01-20,2024-04-30,47,2024-01-20,approved
ASG01608,R1010,PRJ2722,2,2024-04-20,2024-04-30,40,2024-04-22,rejected
ASG01609,R1010,PRJ2490,1,2024-01-01,2024-04-30,76,2024-01-01,approved
ASG01609,R1010,PRJ2490,2,2024-03-05,2024-04-30,90,2024-03-08,approved
ASG01610,R1011,PRJ1819,1,2024-01-11,2024-04-30,71,2024-01-11,approved
ASG01611,R1012,PRJ3508,1,2024-02-21,2024-04-30,67,2024-02-21,approved
ASG01612,R1012,PRJ3257,1,2024-01-02,2024-04-30,8,2024-01-02,approved
ASG01613,R1013,PRJ1887,1,2024-01-22,2024-04-30,85,2024-01-22,approved
ASG01614,R1014,PRJ1635,1,2024-03-09,2024-04-03,86,2024-03-09,approved
ASG01614,R1014,PRJ1635,2,2024-04-04,2024-04-10,90,2024-04-04,approved
ASG01615,R1015,PRJ1659,1,2024-02-14,2024-04-30,81,2024-02-14,approved
ASG01615,R1015,PRJ1659,2,2024-04-15,2024-04-30,90,2024-04-17,approved
ASG01616,R1016,PRJ2378,1,2024-02-11,2024-04-09,50,2024-02-11,approved
ASG01616,R1016,PRJ2378,2,2024-03-11,2024-04-09,40,2024-03-14,approved
ASG01617,R1016,PRJ2551,1,2024-01-08,2024-04-25,6,2024-01-08,approved
ASG01618,R1017,PRJ1218,1,2024-01-19,2024-03-10,65,2024-01-19,approved
ASG01619,R1018,PRJ2859,1,2024-02-10,2024-04-30,58,2024-02-10,approved
ASG01620,R1019,PRJ2008,1,2024-02-05,2024-04-30,47,2024-02-05,approved
ASG01621,R1019,PRJ2683,1,2024-03-14,2024-04-30,57,2024-03-14,approved
ASG01622,R1020,PRJ1411,1,2024-01-24,2024-04-21,61,2024-01-24,approved
ASG01622,R1020,PRJ1411,2,2024-04-22,2024-04-30,86,2024-04-22,approved
ASG01623,R1020,PRJ1082,1,2024-01-26,2024-04-30,42,2024-01-26,approved
ASG01623,R1020,PRJ1082,2,2024-04-13,2024-04-30,57,2024-04-14,approved
ASG01624,R1020,PRJ1795,1,2024-01-20,2024-04-30,12,2024-01-20,approved
ASG01624,R1020,PRJ1795,2,2024-03-01,2024-04-30,20,2024-03-02,rejected
ASG01625,R1021,PRJ1111,1,2024-02-08,2024-04-30,88,2024-02-08,approved
ASG01626,R1022,PRJ1837,1,2024-01-29,2024-04-16,51,2024-01-29,approved
ASG01627,R1023,PRJ1616,1,2024-03-01,2024-04-30,66,2024-03-01,approved
ASG01628,R1023,PRJ1644,1,2024-03-01,2024-04-30,55,2024-03-01,approved
ASG01629,R1024,PRJ1767,1,2024-01-28,2024-04-20,60,2024-01-28,approved
ASG01629,R1024,PRJ1767,2,2024-04-21,2024-04-30,85,2024-04-21,approved
ASG01630,R1024,PRJ1251,1,2024-01-10,2024-04-30,7,2024-01-10,approved
ASG01630,R1024,PRJ1251,2,2024-04-09,2024-04-30,5,2024-04-12,approved
ASG01631,R1025,PRJ2710,1,2024-02-26,2024-04-30,84,2024-02-26,approved
ASG01631,R1025,PRJ2710,2,2024-03-07,2024-04-30,59,2024-03-08,rejected
ASG01632,R1026,PRJ1018,1,2024-02-21,2024-04-13,56,2024-02-21,approved
ASG01633,R1027,PRJ1279,1,2024-01-30,2024-04-30,69,2024-01-30,approved
ASG01634,R1027,PRJ1994,1,2024-03-03,2024-04-23,43,2024-03-03,approved
ASG01635,R1028,PRJ2479,1,2024-03-05,2024-04-30,73,2024-03-05,approved
ASG01636,R1028,PRJ2353,1,2024-01-12,2024-04-15,7,2024-01-12,approved
ASG01636,R1028,PRJ2353,2,2024-04-16,2024-04-30,5,2024-04-16,approved
ASG01637,R1029,PRJ1616,1,2024-01-04,2024-03-15,52,2024-01-04,approved
ASG01638,R1030,PRJ2309,1,2024-02-25,2024-04-30,89,2024-02-25,approved
ASG01638,R1030,PRJ2309,2,2024-04-12,2024-04-30,90,2024-04-13,approved
ASG01639,R1031,PRJ3320,1,2024-02-27,2024-04-30,41,2024-02-27,approved
ASG01639,R1031,PRJ3320,2,2024-03-11,2024-04-30,61,2024-03-12,approved
ASG01640,R1032,PRJ2440,1,2024-02-05,2024-04-30,47,2024-02-05,approved
ASG01641,R1032,PRJ2162,1,2024-01-15,2024-04-30,61,2024-01-15,approved
ASG01642,R1032,PRJ2622,1,2024-01-29,2024-04-30,8,2024-01-29,approved
ASG01643,R1033,PRJ1663,1,2024-01-27,2024-04-30,73,2024-01-27,approved
ASG01644,R1034,PRJ3463,1,2024-02-10,2024-04-19,41,2024-02-10,approved
ASG01644,R1034,PRJ3463,2,2024-04-20,2024-04-30,71,2024-04-20,approved
ASG01645,R1034,PRJ3324,1,2024-02-28,2024-04-30,87,2024-02-28,approved
ASG01645,R1034,PRJ3324,2,2024-04-13,2024-04-30,90,2024-04-16,approved
ASG01646,R1035,PRJ2507,1,2024-01-17,2024-04-30,61,2024-01-17,approved
ASG01646,R1035,PRJ2507,2,2024-03-07,2024-04-30,86,2024-03-09,approved
ASG01647,R1036,PRJ1805,1,2024-02-03,2024-04-30,56,2024-02-03,approved
ASG01648,R1036,PRJ1674,1,2024-01-20,2024-04-30,77,2024-01-20,approved
ASG01649,R1036,PRJ1444,1,2024-01-14,2024-04-30,12,2024-01-14,approved
ASG01650,R1037,PRJ3639,1,2024-02-03,2024-04-30,59,2024-02-03,approved
ASG01651,R1038,PRJ2978,1,2024-01-16,2024-04-13,77,2024-01-16,approved
ASG01651,R1038,PRJ2978,2,2024-04-14,2024-04-30,90,2024-04-14,approved
ASG01652,R1038,PRJ2880,1,2024-02-14,2024-04-16,45,2024-02-14,approved
ASG01652,R1038,PRJ2880,2,2024-04-15,2024-04-16,60,2024-04-16,approved
ASG01653,R1039,PRJ2745,1,2024-01-28,2024-04-30,84,2024-01-28,approved
ASG01653,R1039,PRJ2745,2,2024-02-27,2024-04-30,54,2024-02-29,approved
ASG01654,R1039,PRJ2704,1,2024-02-23,2024-04-08,72,2024-02-23,approved
ASG01655,R1040,PRJ1162,1,2024-01-01,2024-04-30,81,2024-01-01,approved
ASG01656,R1040,PRJ1406,1,2024-03-09,2024-04-30,81,2024-03-09,approved
ASG01657,R1040,PRJ1688,1,2024-01-08,2024-04-30,10,2024-01-08,approved
ASG01658,R1041,PRJ1119,1,2024-01-30,2024-03-10,63,2024-01-30,approved
ASG01659,R1042,PRJ1959,1,2024-01-23,2024-04-12,45,2024-01-23,approved
ASG01659,R1042,PRJ1959,2,2024-04-13,2024-04-30,75,2024-04-13,approved
ASG01660,R1042,PRJ1041,1,2024-01-14,2024-04-30,78,2024-01-14,approved
ASG01660,R1042,PRJ1041,2,2024-04-05,2024-04-30,90,2024-04-07,rejected
ASG01661,R1043,PRJ1411,1,2024-03-13,2024-04-11,81,2024-03-13,approved
ASG01661,R1043,PRJ1411,2,2024-03-23,2024-04-11,51,2024-03-24,rejected
ASG01662,R1044,PRJ1082,1,2024-01-29,2024-04-30,80,2024-01-29,approved
ASG01663,R1044,PRJ0020,1,2024-01-02,2024-04-30,17,2024-01-02,approved
ASG01664,R1045,PRJ1040,1,2024-01-30,2024-04-30,53,2024-01-30,approved
ASG01665,R1046,PRJ3754,1,2024-01-23,2024-04-30,52,2024-01-23,approved
ASG01666,R1046,PRJ3199,1,2024-02-13,2024-04-11,87,2024-02-13,approved
ASG01666,R1046,PRJ3199,2,2024-04-12,2024-04-30,57,2024-04-12,approved
ASG01667,R1047,PRJ1049,1,2024-01-01,2024-04-30,76,2024-01-01,approved
ASG01667,R1047,PRJ1049,2,2024-04-21,2024-04-30,46,2024-04-22,approved
ASG01668,R1047,PRJ1810,1,2024-01-01,2024-04-19,76,2024-01-01,approved
ASG01668,R1047,PRJ1810,2,2024-03-05,2024-04-19,51,2024-03-08,rejected
ASG01669,R1048,PRJ3831,1,2024-02-22,2024-04-30,83,2024-02-22,approved
ASG01670,R1048,PRJ3774,1,2024-02-23,2024-04-30,79,2024-02-23,approved
ASG01671,R1048,PRJ3206,1,2024-03-09,2024-04-30,19,2024-03-09,approved
ASG01672,R1049,PRJ2589,1,2024-01-31,2024-04-30,61,2024-01-31,approved
ASG01673,R1050,PRJ3586,1,2024-02-25,2024-04-07,71,2024-02-25,approved
ASG01673,R1050,PRJ3586,2,2024-04-08,2024-04-30,90,2024-04-08,approved
ASG01674,R1051,PRJ2609,1,2024-02-03,2024-04-13,78,2024-02-03,approved
ASG01674,R1051,PRJ2609,2,2024-04-12,2024-04-13,90,2024-04-13,approved
ASG01675,R1051,PRJ2188,1,2024-02-03,2024-04-30,74,2024-02-03,approved
ASG01675,R1051,PRJ2188,2,2024-02-27,2024-04-30,89,2024-03-01,approved
ASG01676,R1052,PRJ1781,1,2024-01-12,2024-03-14,42,2024-01-12,approved
ASG01677,R1053,PRJ1236,1,2024-02-19,2024-04-30,48,2024-02-19,approved
ASG01678,R1053,PRJ1654,1,2024-01-16,2024-04-13,77,2024-01-16,approved
ASG01679,R1054,PRJ3007,1,2024-01-13,2024-04-30,40,2024-01-13,approved
ASG01680,R1055,PRJ2124,1,2024-02-23,2024-04-30,65,2024-02-23,approved
ASG01681,R1055,PRJ2502,1,2024-02-25,2024-04-11,64,2024-02-25,approved
ASG01681,R1055,PRJ2502,2,2024-04-12,2024-04-30,44,2024-04-12,approved
ASG01682,R1056,PRJ1879,1,2024-02-29,2024-04-21,60,2024-02-29,approved
ASG01682,R1056,PRJ1879,2,2024-04-11,2024-04-21,90,2024-04-12,rejected
ASG01683,R1056,PRJ1748,1,2024-01-04,2024-04-15,17,2024-01-04,approved
ASG01683,R1056,PRJ1748,2,2024-03-06,2024-04-15,5,2024-03-08,approved
ASG01684,R1057,PRJ2339,1,2024-03-11,2024-04-30,76,2024-03-11,approved
ASG01685,R1058,PRJ2446,1,2024-01-14,2024-04-30,48,2024-01-14,approved
ASG01686,R1059,PRJ1126,1,2024-01-29,2024-04-30,81,2024-01-29,approved
ASG01687,R1060,PRJ1020,1,2024-03-10,2024-04-23,71,2024-03-10,approved
ASG01688,R1060,PRJ1443,1,2024-03-04,2024-04-21,14,2024-03-04,approved
ASG01688,R1060,PRJ1443,2,2024-04-22,2024-04-30,5,2024-04-22,approved
ASG01689,R1061,PRJ1432,1,2024-02-07,2024-04-30,72,2024-02-07,approved
ASG01689,R1061,PRJ1432,2,2024-04-07,2024-04-30,90,2024-04-09,rejected
ASG01690,R1062,PRJ1226,1,2024-02-08,2024-04-30,42,2024-02-08,approved
ASG01690,R1062,PRJ1226,2,2024-02-18,2024-04-30,40,2024-02-20,rejected
ASG01691,R1063,PRJ3729,1,2024-02-17,2024-04-30,81,2024-02-17,approved
ASG01692,R1064,PRJ1049,1,2024-01-25,2024-03-15,82,2024-01-25,approved
ASG01693,R1065,PRJ2683,1,2024-01-14,2024-04-30,82,2024-01-14,approved
ASG01694,R1066,PRJ2169,1,2024-01-30,2024-04-14,88,2024-01-30,approved
ASG01695,R1067,PRJ3275,1,2024-01-12,2024-04-30,47,2024-01-12,approved
ASG01696,R1067,PRJ3237,1,2024-02-03,2024-04-11,52,2024-02-03,approved
ASG01696,R1067,PRJ3237,2,2024-04-12,2024-04-30,77,2024-04-12,approved
ASG01697,R1068,PRJ3383,1,2024-02-02,2024-04-30,59,2024-02-02,approved
ASG01697,R1068,PRJ3383,2,2024-04-10,2024-04-30,44,2024-04-13,approved
ASG01698,R1068,PRJ3774,1,2024-03-01,2024-04-30,63,2024-03-01,approved
ASG01698,R1068,PRJ3774,2,2024-03-17,2024-04-30,40,2024-03-20,rejected
ASG01699,R1068,PRJ3147,1,2024-02-21,2024-04-30,8,2024-02-21,approved
ASG01700,R1069,PRJ1805,1,2024-01-10,2024-04-30,47,2024-01-10,approved
ASG01701,R1070,PRJ1355,1,2024-01-07,2024-04-18,66,2024-01-07,approved
ASG01702,R1070,PRJ1477,1,2024-01-23,2024-04-30,74,2024-01-23,approved
ASG01703,R1071,PRJ2161,1,2024-01-17,2024-04-06,42,2024-01-17,approved
ASG01703,R1071,PRJ2161,2,2024-04-07,2024-04-30,40,2024-04-07,approved
ASG01704,R1072,PRJ1127,1,2024-03-03,2024-04-30,66,2024-03-03,approved
ASG01704,R1072,PRJ1127,2,2024-04-07,2024-04-30,40,2024-04-08,approved
ASG01705,R1072,PRJ1307,1,2024-03-10,2024-04-30,10,2024-03-10,approved
