driver_id,fleet_type,home_borough
6982,hybrid,Bronx
6983,premium,Queens
6984,hybrid,Queens
6985,standard,Manhattan
6986,hybrid,Manhattan
6987,premium,Bronx
6988,standard,Manhattan
6989,hybrid,Manhattan
6990,premium,Bronx
6991,standard,Queens
6992,hybrid,Brooklyn
6993,hybrid,Queens
6994,standard,Queens
6995,premium,Manhattan
6996,premium,Brooklyn
6997,hybrid,Brooklyn
6998,premium,Bronx
6999,hybrid,Brooklyn
7000,standard,Brooklyn
7001,hybrid,Brooklyn
7002,standard,Queens
7003,premium,Queens
7004,standard,Manhattan
7005,hybrid,Queens
7006,hybrid,Queens
7007,standard,Queens
7008,hybrid,Bronx
7009,premium,Brooklyn
7010,hybrid,Manhattan
7011,hybrid,Queens
7012,premium,Brooklyn
7013,standard,Bronx
7014,premium,Manhattan
7015,hybrid,Manhattan
7016,standard,Manhattan
7017,hybrid,Queens
7018,premium,Bronx
7019,premium,Manhattan
7020,premium,Manhattan
7021,hybrid,Manhattan
7022,hybrid,Manhattan
7023,standard,Bronx
7024,hybrid,Bronx
7025,standard,Manhattan
7026,standard,Brooklyn
7027,hybrid,Queens
7028,standard,Queens
7029,premium,Bronx
7030,standard,Brooklyn
7031,standard,Bronx
7032,premium,Queens
7033,hybrid,Brooklyn
7034,hybrid,Queens
7035,standard,Bronx
7036,standard,Brooklyn
7037,hybrid,Queens
7038,premium,Queens
7039,hybrid,Brooklyn
7040,premium,Bronx
7041,premium,Brooklyn
7042,standard,Queens
7043,hybrid,Manhattan
7044,hybrid,Manhattan
7045,premium,Bronx
7046,hybrid,Queens
7047,hybrid,Bronx
7048,premium,Bronx
7049,hybrid,Bronx
7050,premium,Manhattan
7051,standard,Brooklyn
7052,hybrid,Manhattan
7053,hybrid,Bronx
7054,premium,Bronx
7055,premium,Brooklyn
7056,hybrid,Manhattan
7057,hybrid,Queens
7058,hybrid,Brooklyn
7059,premium,Brooklyn
7060,hybrid,Queens
7061,hybrid,Bronx
7062,hybrid,Manhattan
7063,hybrid,Bronx
7064,premium,Brooklyn
7065,hybrid,Queens
7066,standard,Bronx
7067,hybrid,Manhattan
7068,hybrid,Manhattan
7069,premium,Bronx
7070,standard,Manhattan
7071,premium,Brooklyn
7072,hybrid,Manhattan
7073,premium,Manhattan
7074,standard,Brooklyn
7075,premium,Manhattan
7076,premium,Manhattan
7077,premium,Queens
7078,hybrid,Brooklyn
7079,hybrid,Bronx
7080,premium,Queens
7081,hybrid,Brooklyn
7082,standard,Bronx
7083,hybrid,Brooklyn
7084,standard,Queens
7085,hybrid,Brooklyn
7086,standard,Bronx
7087,premium,Brooklyn
7088,premium,Queens
7089,hybrid,Bronx
7090,hybrid,Bronx
7091,standard,Brooklyn
7092,standard,Bronx
7093,hybrid,Brooklyn
7094,premium,Queens
7095,standard,Brooklyn
7096,premium,Brooklyn
7097,premium,Queens
7098,premium,Bronx
7099,standard,Brooklyn
7100,premium,Brooklyn
7101,standard,Queens
7102,premium,Bronx
7103,premium,Queens
7104,premium,Brooklyn
7105,hybrid,Manhattan
7106,standard,Queens
7107,standard,Brooklyn
7108,hybrid,Queens
7109,standard,Manhattan
7110,premium,Brooklyn
7111,standard,Manhattan
7112,standard,Brooklyn
7113,standard,Bronx
7114,premium,Queens
7115,standard,Bronx
7116,standard,Bronx
7117,premium,Queens
7118,premium,Bronx
7119,standard,Brooklyn
7120,premium,Bronx
7121,premium,Queens
7122,standard,Queens
7123,standard,Queens
7124,hybrid,Bronx
7125,premium,Manhattan
7126,standard,Brooklyn
7127,premium,Brooklyn
7128,hybrid,Queens
7129,standard,Brooklyn
7130,standard,Queens
7131,hybrid,Manhattan
7132,hybrid,Brooklyn
7133,hybrid,Manhattan
7134,standard,Manhattan
7135,hybrid,Brooklyn
7136,hybrid,Brooklyn
7137,standard,Manhattan
7138,hybrid,Brooklyn
7139,hybrid,Bronx
7140,hybrid,Brooklyn
7141,hybrid,Bronx
7142,premium,Bronx
7143,hybrid,Bronx
7144,standard,Bronx
7145,standard,Brooklyn
7146,standard,Queens
7147,hybrid,Brooklyn
7148,standard,Queens
7149,hybrid,Manhattan
7150,premium,Bronx
7151,standard,Manhattan
7152,hybrid,Bronx
7153,premium,Manhattan
7154,hybrid,Brooklyn
7155,hybrid,Manhattan
7156,premium,Brooklyn
7157,standard,Queens
7158,standard,Manhattan
7159,hybrid,Brooklyn
7160,standard,Queens
7161,premium,Queens
7162,standard,Bronx
7163,premium,Brooklyn
7164,hybrid,Queens
7165,hybrid,Bronx
7166,hybrid,Manhattan
7167,hybrid,Brooklyn
7168,premium,Manhattan
7169,hybrid,Bronx
7170,hybrid,Bronx
7171,premium,Brooklyn
7172,premium,Brooklyn
7173,hybrid,Manhattan
7174,premium,Queens
7175,standard,Manhattan
7176,standard,Bronx
7177,hybrid,Bronx
7178,premium,Brooklyn
7179,standard,Manhattan
7180,standard,Brooklyn
7181,premium,Brooklyn
7182,hybrid,Manhattan
7183,premium,Queens
7184,hybrid,Brooklyn
7185,premium,Queens
7186,standard,Queens
7187,premium,Brooklyn
7188,premium,Manhattan
7189,hybrid,Manhattan
7190,standard,Brooklyn
7191,hybrid,Manhattan
7192,premium,Queens
7193,standard,Manhattan
7194,hybrid,Queens
7195,standard,Bronx
7196,standard,Bronx
7197,standard,Manhattan
7198,hybrid,Queens
7199,standard,Manhattan
7200,standard,Queens
7201,standard,Queens
7202,premium,Brooklyn
7203,premium,Manhattan
7204,standard,Brooklyn
7205,hybrid,Queens
7206,premium,Bronx
7207,premium,Bronx
7208,standard,Queens
7209,hybrid,Queens
7210,premium,Manhattan
7211,hybrid,Queens
7212,hybrid,Queens
7213,premium,Queens
7214,premium,Bronx
7215,standard,Brooklyn
7216,hybrid,Bronx
7217,premium,Manhattan
7218,standard,Manhattan
7219,hybrid,Manhattan
7220,premium,Bronx
7221,hybrid,Manhattan
7222,standard,Bronx
7223,premium,Manhattan
7224,standard,Manhattan
7225,premium,Manhattan
7226,standard,Bronx
7227,premium,Bronx
7228,standard,Manhattan
7229,premium,Brooklyn
7230,premium,Bronx
7231,standard,Bronx
7232,standard,Bronx
7233,hybrid,Bronx
7234,hybrid,Bronx
7235,standard,Brooklyn
7236,hybrid,Queens
7237,premium,Brooklyn
7238,premium,Brooklyn
7239,standard,Manhattan
7240,premium,Manhattan
7241,premium,Queens
7242,premium,Queens
7243,hybrid,Bronx
7244,premium,Bronx
7245,hybrid,Manhattan
7246,hybrid,Queens
7247,premium,Bronx
7248,premium,Bronx
7249,premium,Manhattan
7250,premium,Bronx
7251,standard,Manhattan
7252,premium,Queens
7253,standard,Manhattan
7254,premium,Queens
7255,standard,Brooklyn
7256,standard,Bronx
7257,standard,Manhattan
7258,standard,Queens
7259,standard,Queens
7260,hybrid,Manhattan
7261,standard,Manhattan
7262,hybrid,Queens
7263,hybrid,Queens
7264,premium,Bronx
7265,premium,Bronx
7266,standard,Bronx
7267,standard,Queens
7268,premium,Bronx
7269,premium,Queens
7270,hybrid,Queens
7271,hybrid,Queens
7272,premium,Manhattan
7273,hybrid,Manhattan
7274,standard,Queens
7275,hybrid,Bronx
7276,premium,Bronx
7277,hybrid,Brooklyn
7278,hybrid,Bronx
7279,standard,Brooklyn
7280,premium,Bronx
7281,standard,Queens
7282,premium,Queens
7283,premium,Brooklyn
7284,hybrid,Bronx
7285,hybrid,Queens
7286,premium,Bronx
7287,premium,Queens
7288,standard,Bronx
7289,hybrid,Brooklyn
7290,standard,Manhattan
7291,premium,Bronx
7292,hybrid,Manhattan
7293,standard,Queens
7294,standard,Manhattan
7295,standard,Bronx
7296,standard,Manhattan
7297,standard,Brooklyn
7298,premium,Queens
7299,hybrid,Manhattan
7300,premium,Bronx
7301,standard,Queens
7302,premium,Queens
7303,hybrid,Brooklyn
7304,standard,Manhattan
7305,standard,Manhattan
7306,hybrid,Bronx
7307,hybrid,Brooklyn
7308,premium,Brooklyn
7309,premium,Brooklyn
7310,hybrid,Bronx
7311,standard,Brooklyn
7312,standard,Queens
7313,premium,Bronx
7314,premium,Bronx
7315,standard,Brooklyn
7316,hybrid,Queens
7317,standard,Manhattan
7318,standard,Bronx
7319,standard,Brooklyn
7320,standard,Bronx
7321,premium,Queens
7322,hybrid,Manhattan
7323,standard,Bronx
7324,hybrid,Brooklyn
7325,premium,Queens
7326,hybrid,Manhattan
7327,premium,Bronx
7328,standard,Manhattan
7329,hybrid,Queens
7330,hybrid,Queens
7331,standard,Queens
7332,hybrid,Bronx
7333,hybrid,Manhattan
7334,premium,Queens
7335,hybrid,Bronx
7336,standard,Queens
7337,standard,Manhattan
7338,hybrid,Manhattan
7339,hybrid,Brooklyn
7340,premium,Bronx
7341,hybrid,Brooklyn
7342,standard,Bronx
7343,hybrid,Bronx
7344,hybrid,Brooklyn
7345,standard,Brooklyn
7346,standard,Brooklyn
7347,hybrid,Bronx
7348,hybrid,Queens
7349,hybrid,Queens
7350,standard,Queens
7351,premium,Brooklyn
7352,hybrid,Queens
7353,premium,Bronx
7354,hybrid,Bronx
7355,standard,Brooklyn
7356,hybrid,Manhattan
7357,premium,Manhattan
7358,hybrid,Queens
7359,hybrid,Brooklyn
7360,premium,Bronx
7361,standard,Bronx
7362,standard,Queens
7363,hybrid,Bronx
7364,standard,Manhattan
7365,hybrid,Manhattan
7366,standard,Manhattan
7367,standard,Queens
7368,premium,Bronx
7369,standard,Bronx
7370,premium,Brooklyn
7371,premium,Brooklyn
7372,hybrid,Bronx
7373,hybrid,Bronx
7374,standard,Brooklyn
7375,standard,Bronx
7376,hybrid,Bronx
7377,premium,Manhattan
7378,hybrid,Queens
7379,standard,Manhattan
7380,premium,Manhattan
7381,hybrid,Manhattan
7382,premium,Queens
7383,standard,Brooklyn
7384,standard,Bronx
7385,premium,Brooklyn
7386,premium,Brooklyn
7387,standard,Queens
7388,standard,Queens
7389,standard,Brooklyn
7390,premium,Queens
7391,hybrid,Queens
7392,standard,Brooklyn
7393,hybrid,Bronx
7394,hybrid,Bronx
7395,premium,Brooklyn
7396,premium,Queens
7397,premium,Brooklyn
7398,hybrid,Bronx
7399,standard,Bronx
7400,standard,Brooklyn
7401,standard,Brooklyn
7402,standard,Queens
7403,premium,Brooklyn
7404,hybrid,Manhattan
7405,hybrid,Queens
7406,standard,Brooklyn
7407,premium,Manhattan
7408,premium,Queens
7409,hybrid,Queens
7410,hybrid,Manhattan
7411,hybrid,Queens
7412,hybrid,Queens
7413,premium,Brooklyn
7414,premium,Bronx
7415,premium,Manhattan
7416,premium,Queens
7417,hybrid,Manhattan
7418,hybrid,Queens
7419,standard,Brooklyn
7420,premium,Bronx
7421,premium,Bronx
7422,standard,Brooklyn
7423,hybrid,Queens
7424,standard,Queens
7425,hybrid,Queens
7426,hybrid,Bronx
7427,standard,Manhattan
7428,standard,Queens
7429,premium,Brooklyn
7430,hybrid,Brooklyn
7431,hybrid,Manhattan
7432,hybrid,Queens
7433,hybrid,Manhattan
7434,standard,Bronx
7435,hybrid,Queens
7436,standard,Manhattan
7437,hybrid,Brooklyn
7438,standard,Manhattan
7439,premium,Queens
7440,standard,Bronx
7441,hybrid,Brooklyn
7442,standard,Manhattan
7443,premium,Brooklyn
7444,premium,Manhattan
7445,premium,Queens
7446,premium,Queens
7447,hybrid,Brooklyn
7448,premium,Manhattan
7449,standard,Brooklyn
7450,premium,Manhattan
7451,premium,Bronx
7452,standard,Bronx
7453,hybrid,Queens
7454,hybrid,Brooklyn
7455,hybrid,Queens
7456,hybrid,Bronx
7457,hybrid,Manhattan
7458,standard,Brooklyn
7459,standard,Brooklyn
7460,hybrid,Bronx
7461,premium,Manhattan
7462,standard,Queens
7463,standard,Brooklyn
7464,hybrid,Queens
7465,standard,Manhattan
7466,premium,Brooklyn
7467,premium,Bronx
7468,premium,Bronx
7469,hybrid,Brooklyn
7470,premium,Manhattan
7471,hybrid,Brooklyn
7472,premium,Manhattan
7473,premium,Queens
7474,premium,Bronx
7475,standard,Bronx
7476,premium,Bronx
7477,premium,Manhattan
7478,premium,Queens
7479,premium,Bronx
7480,standard,Brooklyn
7481,premium,Brooklyn
7482,hybrid,Bronx
7483,hybrid,Queens
7484,premium,Manhattan
7485,standard,Brooklyn
7486,premium,Bronx
7487,standard,Brooklyn
7488,standard,Manhattan
7489,premium,Brooklyn
7490,standard,Queens
7491,premium,Brooklyn
7492,premium,Bronx
7493,standard,Brooklyn
7494,premium,Brooklyn
7495,premium,Bronx
7496,premium,Queens
7497,standard,Manhattan
7498,standard,Bronx
7499,premium,Queens
7500,standard,Bronx
7501,hybrid,Queens
7502,hybrid,Brooklyn
7503,standard,Brooklyn
7504,hybrid,Brooklyn
7505,hybrid,Brooklyn
7506,standard,Bronx
7507,hybrid,Brooklyn
7508,premium,Manhattan
7509,premium,Queens
7510,standard,Manhattan
7511,standard,Queens
7512,hybrid,Brooklyn
7513,standard,Queens
7514,premium,Manhattan
7515,premium,Brooklyn
7516,premium,Brooklyn
7517,standard,Bronx
7518,premium,Queens
7519,hybrid,Manhattan
7520,premium,Bronx
7521,premium,Brooklyn
7522,premium,Queens
7523,standard,Bronx
7524,standard,Brooklyn
7525,standard,Queens
7526,standard,Brooklyn
7527,hybrid,Manhattan
7528,premium,Bronx
7529,premium,Bronx
7530,premium,Bronx
7531,hybrid,Bronx
7532,hybrid,Manhattan
7533,premium,Bronx
7534,premium,Bronx
7535,premium,Bronx
7536,premium,Manhattan
7537,standard,Queens
7538,premium,Manhattan
7539,premium,Manhattan
7540,premium,Brooklyn
7541,premium,Bronx
7542,premium,Queens
7543,hybrid,Bronx
7544,premium,Brooklyn
7545,premium,Bronx
7546,standard,Manhattan
7547,premium,Brooklyn
7548,hybrid,Manhattan
7549,premium,Queens
7550,premium,Queens
7551,standard,Brooklyn
7552,premium,Queens
7553,hybrid,Queens
7554,standard,Manhattan
7555,hybrid,Queens
7556,hybrid,Manhattan
7557,hybrid,Brooklyn
7558,premium,Bronx
7559,premium,Manhattan
7560,standard,Brooklyn
7561,premium,Manhattan
7562,hybrid,Manhattan
7563,hybrid,Manhattan
7564,standard,Bronx
7565,standard,Manhattan
7566,standard,Bronx
7567,premium,Brooklyn
7568,standard,Manhattan
7569,hybrid,Queens
7570,hybrid,Manhattan
7571,hybrid,Brooklyn
7572,hybrid,Manhattan
7573,premium,Manhattan
7574,standard,Manhattan
7575,standard,Manhattan
7576,standard,Queens
7577,standard,Manhattan
7578,standard,Manhattan
7579,premium,Queens
7580,hybrid,Manhattan
7581,premium,Bronx
7582,hybrid,Manhattan
7583,standard,Queens
7584,premium,Manhattan
7585,standard,Bronx
7586,standard,Queens
7587,standard,Manhattan
7588,premium,Queens
7589,hybrid,Brooklyn
7590,standard,Manhattan
7591,hybrid,Brooklyn
7592,premium,Bronx
7593,hybrid,Bronx
7594,standard,Bronx
7595,hybrid,Brooklyn
7596,hybrid,Queens
7597,standard,Manhattan
7598,standard,Brooklyn
7599,hybrid,Bronx
7600,hybrid,Manhattan
7601,hybrid,Manhattan
7602,hybrid,Brooklyn
7603,standard,Manhattan
7604,hybrid,Bronx
7605,premium,Brooklyn
7606,standard,Queens
7607,hybrid,Brooklyn
7608,standard,Bronx
7609,premium,Queens
7610,standard,Manhattan
7611,hybrid,Manhattan
7612,standard,Bronx
7613,hybrid,Manhattan
7614,premium,Bronx
7615,standard,Brooklyn
7616,hybrid,Bronx
7617,premium,Manhattan
7618,hybrid,Manhattan
7619,premium,Queens
7620,standard,Manhattan
7621,standard,Manhattan
7622,standard,Brooklyn
7623,premium,Queens
7624,standard,Brooklyn
7625,standard,Bronx
7626,hybrid,Bronx
7627,hybrid,Bronx
7628,standard,Queens
7629,premium,Brooklyn
7630,standard,Queens
7631,hybrid,Queens
7632,premium,Bronx
7633,hybrid,Brooklyn
7634,standard,Bronx
7635,hybrid,Bronx
7636,hybrid,Brooklyn
7637,premium,Bronx
7638,standard,Queens
7639,premium,Bronx
7640,premium,Manhattan
7641,premium,Queens
7642,hybrid,Queens
7643,hybrid,Bronx
7644,hybrid,Bronx
7645,premium,Manhattan
7646,standard,Manhattan
7647,standard,Manhattan
7648,hybrid,Manhattan
7649,premium,Brooklyn
7650,hybrid,Queens
7651,hybrid,Queens
7652,hybrid,Manhattan
7653,hybrid,Manhattan
7654,standard,Bronx
7655,premium,Bronx
7656,standard,Queens
7657,hybrid,Bronx
7658,premium,Bronx
7659,standard,Brooklyn
7660,hybrid,Manhattan
7661,standard,Bronx
7662,premium,Brooklyn
7663,standard,Manhattan
7664,premium,Bronx
7665,hybrid,Bronx
7666,standard,Brooklyn
7667,hybrid,Bronx
7668,premium,Brooklyn
7669,hybrid,Manhattan
7670,hybrid,Manhattan
7671,standard,Queens
7672,premium,Queens
7673,standard,Manhattan
7674,premium,Queens
7675,hybrid,Bronx
7676,standard,Queens
7677,hybrid,Bronx
7678,hybrid,Brooklyn
7679,standard,Manhattan
7680,standard,Brooklyn
7681,hybrid,Brooklyn
7682,hybrid,Brooklyn
7683,standard,Brooklyn
7684,hybrid,Brooklyn
7685,standard,Manhattan
7686,hybrid,Queens
7687,premium,Queens
7688,hybrid,Bronx
7689,premium,Queens
7690,premium,Manhattan
7691,premium,Queens
7692,standard,Queens
7693,premium,Queens
7694,hybrid,Manhattan
7695,hybrid,Queens
7696,premium,Manhattan
7697,premium,Manhattan
7698,premium,Queens
7699,premium,Bronx
7700,hybrid,Bronx
7701,standard,Brooklyn
7702,hybrid,Brooklyn
7703,hybrid,Manhattan
7704,standard,Queens
7705,standard,Bronx
7706,premium,Bronx
7707,premium,Queens
7708,hybrid,Queens
7709,standard,Bronx
7710,premium,Bronx
7711,premium,Queens
7712,standard,Bronx
7713,hybrid,Bronx
7714,standard,Bronx
7715,standard,Manhattan
7716,hybrid,Brooklyn
7717,hybrid,Manhattan
7718,premium,Bronx
7719,premium,Manhattan
7720,hybrid,Brooklyn
7721,premium,Queens
7722,hybrid,Bronx
7723,standard,Brooklyn
7724,hybrid,Brooklyn
7725,hybrid,Manhattan
7726,standard,Queens
7727,standard,Queens
7728,standard,Manhattan
7729,standard,Bronx
7730,premium,Queens
7731,standard,Queens
7732,hybrid,Queens
7733,standard,Bronx
7734,standard,Brooklyn
7735,hybrid,Queens
7736,hybrid,Manhattan
7737,hybrid,Brooklyn
7738,premium,Bronx
7739,premium,Queens
7740,standard,Brooklyn
7741,hybrid,Manhattan
7742,hybrid,Manhattan
7743,standard,Manhattan
7744,standard,Queens
7745,hybrid,Queens
7746,hybrid,Queens
7747,hybrid,Brooklyn
7748,premium,Queens
7749,hybrid,Brooklyn
7750,hybrid,Bronx
7751,standard,Brooklyn
7752,standard,Bronx
7753,standard,Bronx
7754,premium,Queens
7755,standard,Queens
7756,premium,Queens
7757,premium,Queens
7758,premium,Queens
7759,hybrid,Brooklyn
7760,premium,Bronx
7761,hybrid,Queens
7762,hybrid,Bronx
7763,hybrid,Brooklyn
7764,premium,Bronx
7765,standard,Bronx
7766,premium,Bronx
7767,premium,Manhattan
7768,premium,Brooklyn
7769,premium,Bronx
7770,standard,Brooklyn
7771,standard,Queens
7772,premium,Brooklyn
7773,hybrid,Queens
7774,standard,Bronx
7775,premium,Manhattan
7776,premium,Bronx
7777,hybrid,Manhattan
7778,hybrid,Bronx
7779,hybrid,Manhattan
7780,hybrid,Manhattan
7781,standard,Manhattan
7782,premium,Manhattan
7783,premium,Bronx
7784,premium,Bronx
7785,hybrid,Brooklyn
7786,premium,Queens
7787,hybrid,Bronx
7788,premium,Manhattan
7789,hybrid,Queens
7790,standard,Queens
7791,hybrid,Queens
7792,standard,Bronx
7793,premium,Brooklyn
7794,premium,Bronx
7795,premium,Bronx
7796,standard,Brooklyn
7797,standard,Queens
7798,hybrid,Brooklyn
7799,hybrid,Brooklyn
7800,premium,Bronx
7801,standard,Manhattan
7802,hybrid,Manhattan
7803,standard,Bronx
7804,hybrid,Brooklyn
7805,standard,Queens
7806,hybrid,Bronx
7807,premium,Bronx
7808,premium,Bronx
7809,hybrid,Manhattan
7810,premium,Brooklyn
7811,hybrid,Manhattan
7812,premium,Bronx
7813,standard,Queens
7814,premium,Brooklyn
7815,standard,Bronx
7816,hybrid,Brooklyn
7817,hybrid,Bronx
7818,hybrid,Brooklyn
7819,premium,Brooklyn
7820,hybrid,Queens
7821,hybrid,Queens
7822,hybrid,Manhattan
7823,hybrid,Manhattan
7824,premium,Bronx
7825,premium,Queens
7826,premium,Queens
7827,premium,Bronx
7828,premium,Brooklyn
7829,premium,Bronx
7830,hybrid,Bronx
7831,standard,Queens
7832,premium,Queens
7833,premium,Brooklyn
7834,premium,Queens
7835,premium,Queens
7836,premium,Queens
7837,premium,Queens
7838,standard,Queens
7839,premium,Bronx
7840,hybrid,Queens
7841,standard,Bronx
7842,premium,Brooklyn
7843,hybrid,Brooklyn
7844,premium,Queens
7845,standard,Brooklyn
7846,standard,Queens
7847,hybrid,Brooklyn
7848,standard,Brooklyn
7849,standard,Queens
7850,hybrid,Brooklyn
7851,premium,Manhattan
7852,standard,Bronx
7853,hybrid,Bronx
7854,hybrid,Queens
7855,premium,Queens
7856,hybrid,Manhattan
7857,premium,Queens
7858,premium,Brooklyn
7859,hybrid,Brooklyn
7860,hybrid,Bronx
7861,premium,Queens
7862,standard,Bronx
7863,standard,Queens
7864,hybrid,Brooklyn
7865,hybrid,Manhattan
7866,hybrid,Queens
7867,premium,Bronx
7868,hybrid,Brooklyn
7869,standard,Bronx
7870,standard,Brooklyn
7871,premium,Bronx
7872,premium,Bronx
7873,standard,Queens
7874,standard,Brooklyn
7875,standard,Bronx
7876,hybrid,Brooklyn
7877,hybrid,Queens
7878,standard,Bronx
7879,standard,Brooklyn
7880,premium,Bronx
7881,hybrid,Manhattan
7882,premium,Bronx
7883,standard,Manhattan
7884,hybrid,Manhattan
7885,hybrid,Queens
7886,hybrid,Manhattan
7887,premium,Brooklyn
7888,standard,Queens
7889,standard,Brooklyn
7890,premium,Bronx
7891,standard,Brooklyn
7892,premium,Manhattan
7893,premium,Queens
7894,hybrid,Manhattan
7895,premium,Bronx
7896,premium,Queens
7897,hybrid,Brooklyn
7898,premium,Queens
7899,premium,Queens
7900,hybrid,Manhattan
7901,standard,Queens
7902,standard,Queens
7903,premium,Manhattan
7904,standard,Brooklyn
7905,premium,Bronx
7906,premium,Brooklyn
7907,premium,Queens
7908,hybrid,Manhattan
7909,premium,Brooklyn
7910,standard,Queens
7911,hybrid,Manhattan
7912,premium,Brooklyn
7913,standard,Brooklyn
7914,hybrid,Manhattan
7915,standard,Brooklyn
7916,premium,Queens
7917,hybrid,Queens
7918,hybrid,Queens
7919,hybrid,Bronx
7920,standard,Queens
7921,hybrid,Brooklyn
7922,premium,Brooklyn
7923,hybrid,Brooklyn
7924,standard,Queens
7925,premium,Bronx
7926,hybrid,Manhattan
7927,premium,Manhattan
7928,hybrid,Queens
7929,standard,Bronx
7930,premium,Manhattan
7931,premium,Bronx
7932,standard,Brooklyn
7933,standard,Queens
7934,standard,Brooklyn
7935,hybrid,Bronx
7936,premium,Brooklyn
7937,premium,Bronx
7938,premium,Bronx
7939,hybrid,Bronx
7940,hybrid,Manhattan
7941,premium,Brooklyn
7942,standard,Manhattan
7943,standard,Manhattan
7944,standard,Queens
7945,hybrid,Queens
7946,premium,Queens
7947,standard,Manhattan
7948,standard,Bronx
7949,hybrid,Bronx
7950,premium,Queens
7951,hybrid,Queens
7952,standard,Bronx
7953,premium,Bronx
7954,standard,Brooklyn
7955,hybrid,Brooklyn
7956,hybrid,Manhattan
7957,standard,Brooklyn
7958,premium,Queens
7959,hybrid,Queens
7960,standard,Manhattan
7961,hybrid,Brooklyn
7962,standard,Queens
7963,standard,Queens
7964,hybrid,Bronx
7965,standard,Manhattan
7966,premium,Bronx
7967,premium,Brooklyn
7968,premium,Queens
7969,standard,Manhattan
7970,standard,Bronx
7971,standard,Bronx
7972,hybrid,Queens
7973,premium,Bronx
7974,standard,Bronx
7975,standard,Bronx
7976,standard,Bronx
7977,standard,Manhattan
7978,premium,Manhattan
7979,premium,Manhattan
7980,standard,Manhattan
7981,hybrid,Manhattan
7982,standard,Queens
7983,standard,Brooklyn
7984,hybrid,Bronx
7985,hybrid,Manhattan
7986,hybrid,Manhattan
7987,standard,Bronx
7988,standard,Manhattan
7989,hybrid,Bronx
7990,standard,Brooklyn
7991,standard,Queens
7992,premium,Queens
7993,hybrid,Queens
7994,standard,Brooklyn
7995,hybrid,Manhattan
7996,standard,Brooklyn
7997,premium,Manhattan
7998,premium,Queens
7999,premium,Bronx
8000,premium,Brooklyn
