spell_id,employee_id,business_unit_id,home_department_id,hire_date,term_date,term_reason,worker_category
SPL04914,EMP04914,BU01,DEPT08,2020-12-24,,,regular_full_time
SPL04915,EMP04915,BU01,DEPT01,2020-08-01,,,regular_part_time
SPL04916,EMP04916,BU02,DEPT10,2019-01-09,2023-03-08,layoff,contractor
SPL04917,EMP04917,BU02,DEPT03,2024-05-11,,,regular_full_time
SPL04918,EMP04918,BU02,DEPT03,2021-12-22,2024-02-01,resignation,regular_full_time
SPL04919,EMP04919,BU02,DEPT04,2022-08-15,2024-03-16,involuntary_termination,regular_full_time
SPL04920,EMP04920,BU01,DEPT08,2020-01-17,,,regular_full_time
SPL04921,EMP04921,BU01,DEPT02,2022-02-17,,,regular_full_time
SPL04922,EMP04922,BU01,DEPT07,2020-05-18,,,regular_full_time
SPL04923,EMP04923,BU02,DEPT10,2019-12-29,,,regular_full_time
SPL04924,EMP04924,BU02,DEPT03,2019-06-30,2020-05-16,involuntary_termination,regular_part_time
SPL04925,EMP04925,BU01,DEPT02,2021-04-09,2023-02-14,resignation,regular_full_time
SPL04926,EMP04926,BU02,DEPT03,2022-02-23,2023-05-30,retirement,regular_full_time
SPL04927,EMP04927,BU01,DEPT07,2023-07-29,2024-03-03,resignation,regular_full_time
SPL04928,EMP04928,BU01,DEPT08,2023-06-11,,,regular_full_time
SPL04929,EMP04929,BU02,DEPT03,2020-03-30,,,regular_full_time
SPL04930,EMP04930,BU02,DEPT09,2023-08-20,,,regular_full_time
SPL04931,EMP04931,BU01,DEPT02,2019-11-24,,,regular_full_time
SPL04932,EMP04932,BU02,DEPT06,2020-06-10,2024-03-07,involuntary_termination,regular_full_time
SPL04933,EMP04933,BU02,DEPT03,2020-07-12,,,regular_full_time
SPL04934,EMP04934,BU02,DEPT03,2019-05-08,,,regular_part_time
SPL04935,EMP04935,BU02,DEPT10,2024-05-27,,,regular_full_time
SPL04936,EMP04936,BU02,DEPT10,2021-05-16,2023-11-19,resignation,regular_full_time
SPL04937,EMP04937,BU02,DEPT06,2021-09-29,2023-06-14,resignation,regular_full_time
SPL04938,EMP04938,BU02,DEPT05,2021-03-27,,,regular_full_time
SPL04939,EMP04939,BU02,DEPT03,2023-04-26,2024-04-04,layoff,regular_full_time
SPL04940,EMP04940,BU02,DEPT04,2022-09-08,2024-04-17,involuntary_termination,regular_full_time
SPL04941,EMP04941,BU01,DEPT01,2023-10-29,,,regular_full_time
SPL04942,EMP04942,BU02,DEPT03,2022-09-20,2023-09-08,layoff,regular_full_time
SPL04943,EMP04943,BU01,DEPT02,2021-03-26,,,regular_full_time
SPL04944,EMP04944,BU02,DEPT04,2020-09-20,2022-12-10,resignation,regular_part_time
SPL04945,EMP04945,BU02,DEPT09,2021-09-08,2023-08-10,involuntary_termination,regular_full_time
SPL04946,EMP04946,BU02,DEPT05,2020-06-14,2022-10-17,resignation,regular_full_time
SPL04947,EMP04947,BU01,DEPT02,2020-10-02,2024-06-06,retirement,regular_part_time
SPL04948,EMP04948,BU02,DEPT04,2021-01-30,2024-02-11,resignation,regular_full_time
SPL04949,EMP04949,BU01,DEPT08,2021-01-17,,,regular_full_time
SPL04950,EMP04950,BU01,DEPT07,2023-08-26,2023-12-17,resignation,regular_full_time
SPL04951,EMP04951,BU02,DEPT04,2022-12-15,,,regular_full_time
SPL04952,EMP04952,BU02,DEPT03,2021-11-16,2023-12-17,resignation,contractor
SPL04953,EMP04953,BU02,DEPT06,2023-12-27,2024-05-31,resignation,intern
SPL04954,EMP04954,BU01,DEPT08,2020-02-25,,,regular_full_time
SPL04955,EMP04955,BU02,DEPT06,2022-09-15,,,regular_full_time
SPL04956,EMP04956,BU02,DEPT03,2021-11-19,2024-02-04,layoff,regular_part_time
SPL04957,EMP04957,BU02,DEPT06,2020-04-06,2021-11-03,resignation,regular_full_time
SPL04958,EMP04958,BU02,DEPT03,2024-05-04,,,regular_full_time
SPL04959,EMP04959,BU02,DEPT05,2024-04-18,,,regular_full_time
SPL04960,EMP04960,BU02,DEPT06,2021-01-13,2021-08-08,layoff,regular_full_time
SPL04961,EMP04961,BU02,DEPT05,2021-12-27,2023-09-13,involuntary_termination,regular_full_time
SPL04962,EMP04962,BU02,DEPT03,2019-02-23,,,regular_full_time
SPL04963,EMP04963,BU01,DEPT07,2024-05-09,,,regular_full_time
SPL04964,EMP04964,BU02,DEPT09,2019-08-04,,,regular_full_time
SPL04965,EMP04965,BU01,DEPT07,2019-04-14,,,regular_full_time
SPL04966,EMP04966,BU02,DEPT04,2020-03-06,2022-12-17,layoff,regular_full_time
SPL04967,EMP04967,BU02,DEPT03,2020-06-20,,,regular_full_time
SPL04968,EMP04968,BU02,DEPT05,2023-10-30,,,regular_full_time
SPL04969,EMP04969,BU01,DEPT02,2022-12-07,2024-04-27,resignation,regular_full_time
SPL04970,EMP04970,BU02,DEPT06,2024-01-10,2024-06-28,resignation,regular_full_time
SPL04971,EMP04971,BU01,DEPT01,2020-08-07,2021-08-03,involuntary_termination,regular_full_time
SPL04972,EMP04972,BU01,DEPT01,2022-11-30,2024-06-21,resignation,regular_part_time
SPL04973,EMP04973,BU01,DEPT01,2022-09-29,2023-10-12,layoff,regular_full_time
SPL04974,EMP04974,BU02,DEPT06,2023-12-08,,,regular_full_time
SPL04975,EMP04975,BU02,DEPT06,2023-01-29,,,regular_part_time
SPL04976,EMP04976,BU01,DEPT08,2022-09-15,2024-01-07,resignation,regular_full_time
SPL04977,EMP04977,BU01,DEPT02,2022-09-12,,,regular_full_time
SPL04978,EMP04978,BU01,DEPT08,2021-04-08,,,regular_part_time
SPL04979,EMP04979,BU01,DEPT01,2020-01-28,2023-04-04,involuntary_termination,intern
SPL04980,EMP04980,BU02,DEPT06,2024-03-07,,,regular_full_time
SPL04981,EMP04981,BU01,DEPT04,2020-03-13,,,regular_full_time
SPL04982,EMP04982,BU02,DEPT10,2024-03-05,2024-06-14,layoff,regular_full_time
SPL04983,EMP04983,BU01,DEPT09,2021-05-16,2023-02-14,resignation,regular_full_time
SPL04984,EMP04984,BU01,DEPT02,2021-05-04,2024-03-27,resignation,regular_full_time
SPL04985,EMP04985,BU02,DEPT03,2021-05-17,,,regular_full_time
SPL04986,EMP04986,BU01,DEPT08,2022-02-28,2023-03-06,resignation,regular_full_time
SPL04987,EMP04987,BU01,DEPT07,2021-03-25,2024-03-18,resignation,regular_full_time
SPL04988,EMP04988,BU02,DEPT05,2021-09-14,2023-06-05,resignation,regular_full_time
SPL04989,EMP04989,BU01,DEPT02,2019-05-01,,,regular_full_time
SPL04990,EMP04990,BU01,DEPT01,2021-12-01,,,regular_part_time
SPL04991,EMP04991,BU01,DEPT02,2020-04-14,,,regular_full_time
SPL04992,EMP04992,BU02,DEPT10,2019-12-06,,,regular_full_time
SPL04993,EMP04993,BU01,DEPT01,2022-05-09,,,regular_full_time
SPL04994,EMP04994,BU02,DEPT03,2021-10-29,2024-03-26,involuntary_termination,regular_full_time
SPL04995,EMP04995,BU01,DEPT08,2021-12-08,2022-11-15,involuntary_termination,regular_full_time
SPL04996,EMP04996,BU01,DEPT01,2021-11-20,2023-04-15,involuntary_termination,regular_full_time
SPL04997,EMP04997,BU01,DEPT08,2021-01-08,2023-10-29,layoff,regular_full_time
SPL04998,EMP04998,BU02,DEPT10,2022-09-19,,,regular_part_time
SPL04999,EMP04999,BU02,DEPT05,2023-04-07,,,regular_full_time
SPL05000,EMP05000,BU01,DEPT08,2023-10-20,,,regular_full_time
SPL05001,EMP05001,BU01,DEPT08,2019-06-28,2022-09-22,retirement,regular_full_time
SPL05002,EMP05002,BU02,DEPT03,2021-11-07,2023-10-06,resignation,regular_full_time
SPL05003,EMP05003,BU01,DEPT02,2020-08-30,,,regular_full_time
SPL05004,EMP05004,BU01,DEPT02,2021-03-17,2022-07-08,resignation,regular_full_time
SPL05005,EMP05005,BU02,DEPT10,2020-09-10,,,regular_full_time
SPL05006,EMP05006,BU01,DEPT04,2023-12-31,2024-05-12,resignation,intern
SPL05007,EMP05007,BU01,DEPT07,2019-06-07,,,regular_full_time
SPL05008,EMP05008,BU02,DEPT10,2020-11-10,2021-06-03,layoff,regular_full_time
SPL05009,EMP05009,BU02,DEPT10,2021-11-14,2023-06-02,resignation,regular_part_time
SPL05010,EMP05010,BU01,DEPT09,2021-06-09,,,regular_full_time
SPL05011,EMP05011,BU02,DEPT04,2020-05-10,2021-03-05,layoff,regular_part_time
SPL05012,EMP05012,BU01,DEPT02,2020-12-27,2022-08-31,involuntary_termination,regular_part_time
SPL05013,EMP05013,BU02,DEPT10,2019-03-01,2023-10-04,involuntary_termination,regular_full_time
SPL05014,EMP05014,BU01,DEPT07,2022-07-14,2024-04-13,involuntary_termination,regular_full_time
SPL05015,EMP05015,BU02,DEPT10,2020-12-02,2022-08-20,retirement,contractor
SPL05016,EMP05016,BU01,DEPT09,2020-07-13,,,regular_full_time
SPL05017,EMP05017,BU01,DEPT07,2022-04-14,2023-07-30,layoff,regular_full_time
SPL05018,EMP05018,BU01,DEPT04,2019-05-12,2022-10-15,layoff,regular_part_time
SPL05019,EMP05019,BU02,DEPT09,2021-12-04,,,regular_full_time
SPL05020,EMP05020,BU01,DEPT08,2021-01-15,2023-07-12,resignation,intern
SPL05021,EMP05021,BU01,DEPT08,2021-09-27,2024-04-29,involuntary_termination,intern
SPL05022,EMP05022,BU02,DEPT05,2019-09-12,2022-06-05,resignation,regular_full_time
SPL05023,EMP05023,BU01,DEPT09,2020-06-06,2023-03-15,resignation,regular_part_time
SPL05024,EMP05024,BU02,DEPT10,2022-06-09,,,contractor
SPL05025,EMP05025,BU02,DEPT05,2021-04-09,2023-05-15,resignation,regular_full_time
SPL05026,EMP05026,BU01,DEPT08,2021-09-14,,,regular_full_time
SPL05027,EMP05027,BU01,DEPT07,2023-01-16,,,regular_part_time
SPL05028,EMP05028,BU01,DEPT01,2022-12-11,2023-09-18,layoff,regular_full_time
SPL05029,EMP05029,BU02,DEPT05,2024-02-22,2024-06-07,involuntary_termination,regular_full_time
SPL05030,EMP05030,BU02,DEPT10,2023-08-02,2024-04-27,resignation,regular_part_time
SPL05031,EMP05031,BU01,DEPT01,2021-03-30,2023-05-20,involuntary_termination,regular_full_time
SPL05032,EMP05032,BU01,DEPT02,2019-06-29,,,regular_full_time
SPL05033,EMP05033,BU01,DEPT08,2021-12-08,2024-06-14,resignation,regular_full_time
SPL05034,EMP05034,BU02,DEPT06,2023-10-11,,,regular_full_time
SPL05035,EMP05035,BU01,DEPT08,2021-12-17,2023-07-08,layoff,regular_full_time
SPL05036,EMP05036,BU02,DEPT06,2020-04-25,,,regular_part_time
SPL05037,EMP05037,BU02,DEPT06,2022-02-19,2023-04-04,resignation,regular_full_time
SPL05038,EMP05038,BU02,DEPT05,2021-11-06,2023-10-25,layoff,regular_part_time
SPL05039,EMP05039,BU02,DEPT06,2020-05-03,,,regular_full_time
SPL05040,EMP05040,BU01,DEPT07,2019-08-31,,,regular_full_time
SPL05041,EMP05041,BU02,DEPT10,2023-10-08,,,intern
SPL05042,EMP05042,BU02,DEPT03,2021-03-23,2023-02-28,resignation,regular_full_time
SPL05043,EMP05043,BU02,DEPT05,2021-07-13,2023-04-17,resignation,regular_full_time
SPL05044,EMP05044,BU01,DEPT01,2021-02-14,,,regular_part_time
SPL05045,EMP05045,BU02,DEPT06,2019-12-12,2023-09-24,layoff,regular_full_time
SPL05046,EMP05046,BU01,DEPT08,2020-11-06,,,regular_full_time
SPL05047,EMP05047,BU01,DEPT07,2020-07-01,2024-03-30,involuntary_termination,regular_full_time
SPL05048,EMP05048,BU01,DEPT02,2023-07-27,,,regular_full_time
SPL05049,EMP05049,BU01,DEPT08,2021-12-27,2023-07-13,resignation,contractor
SPL05050,EMP05050,BU01,DEPT01,2022-02-22,2023-06-15,layoff,regular_full_time
SPL05051,EMP05051,BU02,DEPT06,2024-03-17,2024-06-26,layoff,regular_full_time
SPL05052,EMP05052,BU02,DEPT03,2020-04-14,,,regular_full_time
SPL05053,EMP05053,BU01,DEPT08,2019-11-26,,,regular_part_time
SPL05054,EMP05054,BU01,DEPT07,2024-03-02,2024-06-27,resignation,regular_full_time
SPL05055,EMP05055,BU01,DEPT07,2020-04-18,2024-06-01,resignation,contractor
SPL05056,EMP05056,BU01,DEPT01,2023-11-08,2024-04-25,resignation,regular_part_time
SPL05057,EMP05057,BU01,DEPT02,2023-11-14,,,regular_full_time
SPL05058,EMP05058,BU01,DEPT08,2024-01-07,,,contractor
SPL05059,EMP05059,BU02,DEPT06,2020-09-17,,,regular_part_time
SPL05060,EMP05060,BU01,DEPT09,2019-03-03,2023-10-31,involuntary_termination,regular_full_time
SPL05061,EMP05061,BU02,DEPT10,2019-06-30,,,contractor
SPL05062,EMP05062,BU02,DEPT10,2020-06-19,2024-06-07,resignation,regular_full_time
SPL05063,EMP05063,BU02,DEPT06,2024-04-15,,,regular_full_time
SPL05064,EMP05064,BU02,DEPT10,2022-05-19,,,regular_full_time
SPL05065,EMP05065,BU02,DEPT06,2022-10-03,2023-12-04,resignation,regular_part_time
SPL05066,EMP05066,BU02,DEPT03,2021-01-03,2023-07-03,layoff,regular_full_time
SPL05067,EMP05067,BU02,DEPT10,2024-01-15,,,intern
SPL05068,EMP05068,BU01,DEPT02,2019-01-28,,,regular_full_time
SPL05069,EMP05069,BU01,DEPT07,2019-09-08,2023-01-03,involuntary_termination,intern
SPL05070,EMP05070,BU01,DEPT02,2023-01-23,2023-08-06,resignation,regular_part_time
SPL05071,EMP05071,BU01,DEPT08,2022-06-17,,,regular_full_time
SPL05072,EMP05072,BU01,DEPT08,2020-04-23,2024-01-14,resignation,regular_part_time
SPL05073,EMP05073,BU01,DEPT09,2019-05-18,2024-05-28,resignation,regular_full_time
SPL05074,EMP05074,BU01,DEPT02,2020-05-16,,,regular_full_time
SPL05075,EMP05075,BU01,DEPT09,2019-04-07,2021-05-29,involuntary_termination,regular_full_time
SPL05076,EMP05076,BU02,DEPT05,2021-12-07,,,regular_full_time
SPL05077,EMP05077,BU02,DEPT05,2021-11-09,2023-07-06,retirement,regular_full_time
SPL05078,EMP05078,BU01,DEPT01,2021-08-08,2023-08-09,resignation,regular_full_time
SPL05079,EMP05079,BU01,DEPT02,2022-05-12,,,regular_full_time
SPL05080,EMP05080,BU02,DEPT04,2024-06-09,,,regular_full_time
SPL05081,EMP05081,BU01,DEPT07,2021-03-23,2024-03-30,resignation,regular_full_time
SPL05082,EMP05082,BU02,DEPT10,2022-09-01,,,regular_part_time
SPL05083,EMP05083,BU02,DEPT06,2021-12-09,2024-05-18,resignation,regular_part_time
SPL05084,EMP05084,BU01,DEPT01,2019-04-19,2023-09-26,resignation,contractor
SPL05085,EMP05085,BU02,DEPT10,2019-04-18,2023-07-28,involuntary_termination,regular_full_time
SPL05086,EMP05086,BU01,DEPT08,2020-01-04,2024-05-30,involuntary_termination,regular_full_time
SPL05087,EMP05087,BU02,DEPT10,2020-03-20,,,regular_part_time
SPL05088,EMP05088,BU01,DEPT04,2024-01-14,2024-05-11,resignation,regular_full_time
SPL05089,EMP05089,BU02,DEPT03,2020-07-05,2024-04-08,resignation,regular_full_time
SPL05090,EMP05090,BU02,DEPT06,2021-06-23,,,regular_full_time
SPL05091,EMP05091,BU01,DEPT01,2019-05-09,,,regular_full_time
SPL05092,EMP05092,BU02,DEPT06,2023-07-12,2024-04-06,layoff,regular_full_time
SPL05093,EMP05093,BU02,DEPT06,2023-12-18,2024-05-14,retirement,regular_full_time
SPL05094,EMP05094,BU02,DEPT05,2021-04-16,2023-06-23,resignation,regular_full_time
SPL05095,EMP05095,BU02,DEPT04,2023-03-22,2024-02-13,involuntary_termination,regular_full_time
SPL05096,EMP05096,BU02,DEPT05,2023-11-04,,,regular_full_time
SPL05097,EMP05097,BU02,DEPT06,2019-05-06,2023-12-19,resignation,regular_full_time
SPL05098,EMP05098,BU02,DEPT03,2023-08-14,2024-05-30,resignation,regular_full_time
SPL05099,EMP05099,BU02,DEPT03,2022-04-28,,,regular_full_time
SPL05100,EMP05100,BU01,DEPT02,2019-01-17,2022-11-26,resignation,regular_full_time
SPL05101,EMP05101,BU02,DEPT04,2024-05-12,,,regular_full_time
SPL05102,EMP05102,BU02,DEPT06,2023-03-26,2023-10-27,resignation,regular_full_time
SPL05103,EMP05103,BU01,DEPT07,2023-10-17,2024-06-28,resignation,regular_full_time
SPL05104,EMP05104,BU01,DEPT08,2021-11-03,2023-09-20,involuntary_termination,regular_full_time
SPL05105,EMP05105,BU01,DEPT02,2024-03-19,2024-06-28,resignation,regular_part_time
SPL05106,EMP05106,BU02,DEPT03,2022-04-17,,,regular_full_time
SPL05107,EMP05107,BU01,DEPT07,2020-06-18,,,intern
SPL05108,EMP05108,BU02,DEPT06,2019-11-23,2024-02-28,resignation,regular_full_time
SPL05109,EMP05109,BU02,DEPT05,2020-06-15,2022-10-08,layoff,regular_part_time
SPL05110,EMP05110,BU01,DEPT02,2023-10-01,2024-03-05,resignation,contractor
SPL05111,EMP05111,BU01,DEPT01,2021-11-03,,,intern
SPL05112,EMP05112,BU01,DEPT07,2020-08-01,2023-08-01,resignation,contractor
SPL05113,EMP05113,BU01,DEPT02,2019-04-29,,,regular_full_time
SPL05114,EMP05114,BU01,DEPT02,2022-12-29,,,regular_full_time
SPL05115,EMP05115,BU01,DEPT07,2022-06-08,2023-12-05,involuntary_termination,regular_full_time
SPL05116,EMP05116,BU02,DEPT05,2019-07-25,2022-11-10,layoff,regular_full_time
SPL05117,EMP05117,BU01,DEPT07,2020-05-02,2024-03-17,layoff,regular_part_time
SPL05118,EMP05118,BU02,DEPT03,2023-03-25,2023-11-13,resignation,regular_part_time
SPL05119,EMP05119,BU01,DEPT08,2023-01-26,2024-04-01,retirement,regular_full_time
SPL05120,EMP05120,BU02,DEPT03,2020-12-16,,,regular_full_time
SPL05121,EMP05121,BU01,DEPT08,2021-09-14,,,intern
SPL05122,EMP05122,BU02,DEPT06,2021-06-05,,,regular_full_time
SPL05123,EMP05123,BU01,DEPT04,2022-05-28,,,regular_part_time
SPL05124,EMP05124,BU01,DEPT01,2021-05-28,,,regular_full_time
SPL05125,EMP05125,BU01,DEPT07,2022-03-12,,,contractor
SPL05126,EMP05126,BU02,DEPT10,2022-12-24,,,regular_part_time
SPL05127,EMP05127,BU02,DEPT05,2020-02-18,2022-05-30,layoff,regular_part_time
SPL05128,EMP05128,BU01,DEPT08,2019-10-03,,,regular_full_time
SPL05129,EMP05129,BU01,DEPT07,2020-08-19,2023-01-14,resignation,regular_full_time
SPL05130,EMP05130,BU01,DEPT08,2024-04-20,,,regular_part_time
SPL05131,EMP05131,BU01,DEPT01,2019-06-12,2023-02-16,resignation,intern
SPL05132,EMP05132,BU02,DEPT09,2019-07-16,,,regular_full_time
SPL05133,EMP05133,BU01,DEPT01,2019-03-18,,,regular_full_time
SPL05134,EMP05134,BU01,DEPT01,2023-03-03,2024-03-16,resignation,regular_full_time
SPL05135,EMP05135,BU02,DEPT03,2022-06-08,2024-01-31,resignation,regular_full_time
SPL05136,EMP05136,BU01,DEPT07,2020-05-18,2023-10-03,involuntary_termination,regular_full_time
SPL05137,EMP05137,BU02,DEPT10,2020-11-15,2023-08-30,resignation,regular_full_time
SPL05138,EMP05138,BU01,DEPT08,2019-03-02,,,intern
SPL05139,EMP05139,BU01,DEPT07,2020-08-26,2022-05-04,resignation,regular_full_time
SPL05140,EMP05140,BU02,DEPT06,2022-07-24,,,regular_full_time
SPL05141,EMP05141,BU01,DEPT04,2021-04-25,,,regular_full_time
SPL05142,EMP05142,BU02,DEPT06,2024-01-25,2024-06-26,involuntary_termination,intern
SPL05143,EMP05143,BU01,DEPT02,2019-03-20,2023-03-08,resignation,regular_full_time
SPL05144,EMP05144,BU01,DEPT01,2023-01-16,2024-01-07,resignation,intern
SPL05145,EMP05145,BU02,DEPT09,2019-11-24,2022-07-17,involuntary_termination,regular_part_time
SPL05146,EMP05146,BU02,DEPT06,2021-03-21,2024-04-15,resignation,regular_full_time
SPL05147,EMP05147,BU01,DEPT01,2021-02-20,2023-06-13,resignation,contractor
SPL05148,EMP05148,BU01,DEPT02,2024-05-06,,,contractor
SPL05149,EMP05149,BU02,DEPT05,2019-10-23,,,regular_full_time
SPL05150,EMP05150,BU02,DEPT05,2020-06-09,2023-12-17,resignation,regular_full_time
SPL05151,EMP05151,BU02,DEPT09,2023-01-27,,,regular_full_time
SPL05152,EMP05152,BU01,DEPT08,2021-08-02,2023-11-06,involuntary_termination,regular_part_time
SPL05153,EMP05153,BU01,DEPT07,2019-01-05,2021-01-11,involuntary_termination,regular_full_time
SPL05154,EMP05154,BU02,DEPT03,2022-11-04,,,contractor
SPL05155,EMP05155,BU01,DEPT02,2022-06-14,2024-06-09,resignation,regular_full_time
SPL05156,EMP05156,BU01,DEPT08,2022-10-12,,,regular_full_time
SPL05157,EMP05157,BU01,DEPT08,2022-11-11,,,contractor
SPL05158,EMP05158,BU01,DEPT08,2020-03-15,,,regular_full_time
SPL05159,EMP05159,BU02,DEPT06,2021-12-20,2023-12-24,involuntary_termination,regular_full_time
SPL05160,EMP05160,BU01,DEPT08,2022-01-07,2023-06-18,involuntary_termination,regular_full_time
SPL05161,EMP05161,BU02,DEPT10,2024-04-28,,,regular_full_time
SPL05162,EMP05162,BU01,DEPT02,2020-08-20,,,regular_full_time
SPL05163,EMP05163,BU01,DEPT08,2023-05-30,,,regular_part_time
SPL05164,EMP05164,BU01,DEPT07,2022-10-31,2023-09-19,layoff,contractor
SPL05165,EMP05165,BU02,DEPT03,2023-07-10,,,regular_full_time
SPL05166,EMP05166,BU02,DEPT03,2020-07-15,,,regular_full_time
SPL05167,EMP05167,BU01,DEPT01,2021-02-13,2022-04-22,resignation,regular_full_time
SPL05168,EMP05168,BU02,DEPT10,2020-02-06,2023-02-09,involuntary_termination,regular_full_time
SPL05169,EMP05169,BU01,DEPT01,2023-05-05,2024-06-07,layoff,regular_full_time
SPL05170,EMP05170,BU01,DEPT02,2024-03-02,2024-06-25,resignation,regular_full_time
SPL05171,EMP05171,BU02,DEPT06,2019-08-19,,,regular_full_time
SPL05172,EMP05172,BU02,DEPT04,2019-06-14,2023-09-08,layoff,regular_full_time
SPL05173,EMP05173,BU01,DEPT07,2024-06-12,,,regular_full_time
SPL05174,EMP05174,BU02,DEPT05,2022-01-16,2024-01-08,resignation,regular_part_time
SPL05175,EMP05175,BU01,DEPT08,2023-04-22,2024-03-07,layoff,regular_part_time
SPL05176,EMP05176,BU01,DEPT02,2020-04-25,2021-09-03,resignation,regular_full_time
SPL05177,EMP05177,BU02,DEPT05,2022-01-10,2023-09-15,involuntary_termination,regular_full_time
SPL05178,EMP05178,BU01,DEPT02,2019-01-22,,,regular_full_time
SPL05179,EMP05179,BU02,DEPT03,2020-01-26,,,regular_full_time
SPL05180,EMP05180,BU01,DEPT01,2022-04-04,,,regular_full_time
SPL05181,EMP05181,BU01,DEPT01,2019-11-05,2023-09-21,retirement,regular_full_time
SPL05182,EMP05182,BU01,DEPT02,2019-01-09,2023-10-01,resignation,regular_full_time
SPL05183,EMP05183,BU01,DEPT08,2020-12-10,2024-03-05,resignation,regular_full_time
SPL05184,EMP05184,BU01,DEPT09,2022-04-01,2024-04-20,resignation,regular_full_time
SPL05185,EMP05185,BU01,DEPT01,2020-10-31,,,regular_full_time
SPL05186,EMP05186,BU02,DEPT03,2020-12-27,,,regular_full_time
SPL05187,EMP05187,BU01,DEPT08,2020-08-21,2024-05-08,involuntary_termination,regular_full_time
SPL05188,EMP05188,BU02,DEPT03,2022-03-24,2022-12-25,resignation,regular_full_time
SPL05189,EMP05189,BU01,DEPT01,2020-04-30,2023-05-08,resignation,regular_full_time
SPL05190,EMP05190,BU02,DEPT05,2021-04-28,2024-02-27,resignation,regular_part_time
SPL05191,EMP05191,BU01,DEPT01,2022-09-19,2023-10-30,resignation,intern
SPL05192,EMP05192,BU01,DEPT07,2021-10-27,2023-11-01,resignation,regular_full_time
SPL05193,EMP05193,BU01,DEPT08,2021-02-19,2023-08-04,involuntary_termination,regular_full_time
SPL05194,EMP05194,BU01,DEPT01,2021-05-15,2024-04-20,involuntary_termination,contractor
SPL05195,EMP05195,BU02,DEPT06,2022-06-22,2023-09-18,involuntary_termination,regular_part_time
SPL05196,EMP05196,BU02,DEPT06,2024-05-14,,,regular_full_time
SPL05197,EMP05197,BU01,DEPT08,2020-02-06,,,regular_full_time
SPL05198,EMP05198,BU02,DEPT10,2024-06-03,,,intern
SPL05199,EMP05199,BU01,DEPT08,2023-01-25,2023-10-16,resignation,contractor
SPL05200,EMP05200,BU02,DEPT03,2022-05-21,,,regular_part_time
SPL05201,EMP05201,BU01,DEPT02,2024-03-02,2024-06-14,resignation,regular_part_time
SPL05202,EMP05202,BU02,DEPT05,2020-12-14,2024-06-16,layoff,regular_full_time
SPL05203,EMP05203,BU01,DEPT01,2022-07-09,2023-08-24,layoff,regular_full_time
SPL05204,EMP05204,BU01,DEPT07,2020-08-09,,,contractor
SPL05205,EMP05205,BU02,DEPT10,2020-04-16,,,regular_full_time
SPL05206,EMP05206,BU02,DEPT06,2023-07-24,2024-02-28,layoff,contractor
SPL05207,EMP05207,BU01,DEPT07,2022-03-13,2023-03-16,layoff,regular_full_time
SPL05208,EMP05208,BU01,DEPT08,2020-07-04,2023-09-06,involuntary_termination,regular_full_time
SPL05209,EMP05209,BU02,DEPT03,2019-03-14,,,intern
SPL05210,EMP05210,BU02,DEPT05,2023-12-04,,,regular_full_time
