entry_id,business_unit_id,facility_id,reporting_date,scope,transaction_type,emission_source,quantity_tco2e,method,preliminary_estimate_tco2e,original_entry_id,restatement_reason,source_document_id,entry_created_by,approval_status,data_quality_tier
ENT008085,BU-07,FAC-002,2024-02-29,Scope 2,verified_emission,Purchased Steam,27.47,location_based,26.19,,,DOC-229923,M. Bergstrom,approved,Tier 1 - metered
ENT008086,BU-07,FAC-002,2024-02-29,Scope 2,verified_emission,Purchased Steam,25.89,market_based,22.37,,,DOC-495096,D. Silveira,approved,Tier 1 - metered
ENT008087,BU-07,FAC-002,2024-02-29,Scope 2,verified_emission,Purchased Cooling,9.9,location_based,10.61,,,DOC-547281,V. Lindqvist,approved,Tier 1 - metered
ENT008088,BU-07,FAC-002,2024-02-29,Scope 2,verified_emission,Purchased Cooling,9.33,market_based,8.74,,,DOC-938848,N. Petrova,pending_review,Tier 3 - estimated
ENT008089,BU-07,FAC-002,2024-03-31,Scope 1,verified_emission,Stationary Combustion - Boilers,72.11,,69.61,,,DOC-460414,A. Kowalski,approved,Tier 3 - estimated
ENT008090,BU-07,FAC-002,2024-03-31,Scope 1,verified_emission,Mobile Combustion - Fleet Vehicles,30.95,,35.19,,,DOC-751236,V. Lindqvist,approved,Tier 1 - metered
ENT008091,BU-07,FAC-002,2024-03-31,Scope 1,verified_emission,Process Emissions,36.73,,34.08,,,DOC-921287,L. Fontaine,approved,Tier 2 - calculated
ENT008092,BU-07,FAC-002,2024-03-31,Scope 1,verified_emission,Fugitive Emissions - Refrigerants,20.5,,18.19,,,DOC-479390,M. Bergstrom,approved,Tier 2 - calculated
ENT008093,BU-07,FAC-002,2024-03-31,Scope 2,verified_emission,Purchased Electricity,83.75,location_based,96.18,,,DOC-916439,J. Whitfield,approved,Tier 3 - estimated
ENT008094,BU-07,FAC-002,2024-03-31,Scope 2,verified_emission,Purchased Electricity,78.95,market_based,71.48,,,DOC-387813,H. Tanaka,approved,Tier 1 - metered
ENT008095,BU-07,FAC-002,2024-03-31,Scope 2,verified_emission,Purchased Steam,21.91,location_based,22.99,,,DOC-664200,M. Bergstrom,approved,Tier 1 - metered
ENT008096,BU-07,FAC-002,2024-03-31,Scope 2,verified_emission,Purchased Steam,20.65,market_based,18.37,,,DOC-461721,M. Bergstrom,pending_review,Tier 3 - estimated
ENT008097,BU-07,FAC-002,2024-03-31,Scope 2,verified_emission,Purchased Cooling,3.81,location_based,3.84,,,DOC-477206,L. Fontaine,approved,Tier 1 - metered
ENT008098,BU-07,FAC-002,2024-03-31,Scope 2,verified_emission,Purchased Cooling,3.59,market_based,3.52,,,DOC-422724,D. Silveira,approved,Tier 3 - estimated
ENT008099,BU-07,FAC-002,2024-03-02,Scope 2,renewable_energy_certificate,REC - Hydro,-48.26,,-54.43,,,DOC-451217,M. Bergstrom,approved,Tier 2 - calculated
ENT008100,BU-07,FAC-002,2024-04-30,Scope 1,verified_emission,Stationary Combustion - Boilers,89.02,,77.38,,,DOC-190698,J. Whitfield,approved,Tier 1 - metered
ENT008101,BU-07,FAC-002,2024-04-30,Scope 1,verified_emission,Mobile Combustion - Fleet Vehicles,23.92,,27.03,,,DOC-556808,E. Haddad,approved,Tier 2 - calculated
ENT008102,BU-07,FAC-002,2024-04-30,Scope 1,verified_emission,Process Emissions,28.57,,31.82,,,DOC-238290,J. Whitfield,approved,Tier 3 - estimated
ENT008103,BU-07,FAC-002,2024-04-30,Scope 1,emission_restatement,Process Emissions,37.68,,,ENT008102,Emission factor update,DOC-113933,T. Nakamura,approved,Tier 1 - metered
ENT008104,BU-07,FAC-002,2024-04-30,Scope 1,verified_emission,Fugitive Emissions - Refrigerants,15.33,,15.59,,,DOC-281648,R. Alvarez,approved,Tier 3 - estimated
ENT008105,BU-07,FAC-002,2024-04-30,Scope 2,verified_emission,Purchased Electricity,81.66,location_based,85.49,,,DOC-302415,E. Haddad,pending_review,Tier 3 - estimated
ENT008106,BU-07,FAC-002,2024-04-30,Scope 2,verified_emission,Purchased Electricity,76.98,market_based,70.93,,,DOC-606694,L. Fontaine,approved,Tier 2 - calculated
ENT008107,BU-07,FAC-002,2024-04-30,Scope 2,verified_emission,Purchased Steam,30.62,location_based,26.76,,,DOC-729579,C. Osei,approved,Tier 3 - estimated
ENT008108,BU-07,FAC-002,2024-04-30,Scope 2,verified_emission,Purchased Steam,28.86,market_based,29.06,,,DOC-635351,A. Kowalski,approved,Tier 2 - calculated
ENT008109,BU-07,FAC-002,2024-04-30,Scope 2,verified_emission,Purchased Cooling,3.94,location_based,3.86,,,DOC-411953,J. Whitfield,approved,Tier 3 - estimated
ENT008110,BU-07,FAC-002,2024-04-30,Scope 2,emission_restatement,Purchased Cooling,5.43,location_based,,ENT008109,Meter recalibration,DOC-546395,A. Kowalski,approved,Tier 1 - metered
ENT008111,BU-07,FAC-002,2024-04-30,Scope 2,verified_emission,Purchased Cooling,3.71,market_based,3.48,,,DOC-862510,S. Okoye,approved,Tier 2 - calculated
ENT008112,BU-07,FAC-002,2024-05-31,Scope 1,verified_emission,Stationary Combustion - Boilers,79.61,,84.14,,,DOC-367323,P. Iyer,approved,Tier 3 - estimated
ENT008113,BU-07,FAC-002,2024-05-31,Scope 1,emission_restatement,Stationary Combustion - Boilers,116.6,,,ENT008112,Emission factor update,DOC-907906,H. Tanaka,approved,Tier 1 - metered
ENT008114,BU-07,FAC-002,2024-05-31,Scope 1,verified_emission,Mobile Combustion - Fleet Vehicles,27.94,,28.35,,,DOC-413632,E. Haddad,approved,Tier 1 - metered
ENT008115,BU-07,FAC-002,2024-05-31,Scope 1,verified_emission,Process Emissions,15.95,,14.32,,,DOC-147895,R. Alvarez,approved,Tier 2 - calculated
ENT008116,BU-07,FAC-002,2024-05-31,Scope 1,verified_emission,Fugitive Emissions - Refrigerants,13.87,,12.51,,,DOC-685119,K. Novak,approved,Tier 1 - metered
ENT008117,BU-07,FAC-002,2024-05-31,Scope 2,verified_emission,Purchased Electricity,62.26,location_based,60.8,,,DOC-838848,L. Fontaine,pending_review,Tier 2 - calculated
ENT008118,BU-07,FAC-002,2024-05-31,Scope 2,verified_emission,Purchased Electricity,58.69,market_based,67.45,,,DOC-189312,A. Kowalski,approved,Tier 2 - calculated
ENT008119,BU-07,FAC-002,2024-05-31,Scope 2,verified_emission,Purchased Steam,28.47,location_based,29.53,,,DOC-800497,J. Whitfield,approved,Tier 3 - estimated
ENT008120,BU-07,FAC-002,2024-05-31,Scope 2,verified_emission,Purchased Steam,26.84,market_based,26.13,,,DOC-612128,H. Tanaka,approved,Tier 1 - metered
ENT008121,BU-07,FAC-002,2024-05-31,Scope 2,verified_emission,Purchased Cooling,11.55,location_based,11.24,,,DOC-138638,T. Nakamura,approved,Tier 1 - metered
ENT008122,BU-07,FAC-002,2024-05-31,Scope 2,verified_emission,Purchased Cooling,10.89,market_based,9.74,,,DOC-661974,C. Osei,approved,Tier 1 - metered
ENT008123,BU-07,FAC-002,2024-06-30,Scope 1,verified_emission,Stationary Combustion - Boilers,39.79,,41.7,,,DOC-746790,M. Bergstrom,approved,Tier 1 - metered
ENT008124,BU-07,FAC-002,2024-06-30,Scope 1,verified_emission,Mobile Combustion - Fleet Vehicles,30.42,,29.93,,,DOC-816104,J. Whitfield,approved,Tier 2 - calculated
ENT008125,BU-07,FAC-002,2024-06-30,Scope 1,verified_emission,Process Emissions,10.29,,11.19,,,DOC-112525,R. Alvarez,approved,Tier 2 - calculated
ENT008126,BU-07,FAC-002,2024-06-30,Scope 1,verified_emission,Fugitive Emissions - Refrigerants,6.83,,5.99,,,DOC-749038,S. Okoye,approved,Tier 1 - metered
ENT008127,BU-07,FAC-002,2024-06-30,Scope 2,verified_emission,Purchased Electricity,57.13,location_based,56.4,,,DOC-210946,M. Bergstrom,approved,Tier 2 - calculated
ENT008128,BU-07,FAC-002,2024-06-30,Scope 2,verified_emission,Purchased Electricity,53.85,market_based,46.74,,,DOC-441232,M. Bergstrom,approved,Tier 2 - calculated
ENT008129,BU-07,FAC-002,2024-06-30,Scope 2,verified_emission,Purchased Steam,5.4,location_based,5.89,,,DOC-713096,M. Bergstrom,approved,Tier 2 - calculated
ENT008130,BU-07,FAC-002,2024-06-30,Scope 2,verified_emission,Purchased Steam,5.09,market_based,5.62,,,DOC-852824,E. Haddad,approved,Tier 1 - metered
ENT008131,BU-07,FAC-002,2024-06-30,Scope 2,verified_emission,Purchased Cooling,18.44,location_based,17.64,,,DOC-915240,H. Tanaka,approved,Tier 1 - metered
ENT008132,BU-07,FAC-002,2024-06-30,Scope 2,verified_emission,Purchased Cooling,17.38,market_based,17.64,,,DOC-171722,R. Alvarez,approved,Tier 3 - estimated
ENT008133,BU-07,FAC-002,2024-06-04,Scope 2,purchased_offset,Forestry Offset Program,-87.4,,-99.48,,,DOC-975803,C. Osei,approved,Tier 2 - calculated
ENT008134,BU-07,FAC-002,2024-06-07,Scope 2,purchased_offset,Blue Carbon Offset,-105.92,,-121.31,,,DOC-863223,N. Petrova,approved,Tier 2 - calculated
ENT008135,BU-07,FAC-002,2024-07-31,Scope 1,verified_emission,Stationary Combustion - Boilers,68.1,,73.47,,,DOC-727658,M. Bergstrom,pending_review,Tier 3 - estimated
ENT008136,BU-07,FAC-002,2024-07-31,Scope 1,verified_emission,Mobile Combustion - Fleet Vehicles,37.77,,43.03,,,DOC-989156,E. Haddad,approved,Tier 1 - metered
ENT008137,BU-07,FAC-002,2024-07-31,Scope 1,verified_emission,Process Emissions,14.73,,16.21,,,DOC-134506,J. Whitfield,pending_review,Tier 2 - calculated
ENT008138,BU-07,FAC-002,2024-07-31,Scope 1,verified_emission,Fugitive Emissions - Refrigerants,7.94,,7.11,,,DOC-949991,K. Novak,approved,Tier 2 - calculated
ENT008139,BU-07,FAC-002,2024-07-31,Scope 2,verified_emission,Purchased Electricity,61.18,location_based,67.42,,,DOC-127250,J. Whitfield,pending_review,Tier 3 - estimated
ENT008140,BU-07,FAC-002,2024-07-31,Scope 2,verified_emission,Purchased Electricity,57.67,market_based,54.84,,,DOC-593260,R. Alvarez,pending_review,Tier 1 - metered
ENT008141,BU-07,FAC-002,2024-07-31,Scope 2,verified_emission,Purchased Steam,12.62,location_based,10.89,,,DOC-777740,C. Osei,approved,Tier 3 - estimated
ENT008142,BU-07,FAC-002,2024-07-31,Scope 2,verified_emission,Purchased Steam,11.9,market_based,11.56,,,DOC-896665,L. Fontaine,pending_review,Tier 2 - calculated
ENT008143,BU-07,FAC-002,2024-07-31,Scope 2,verified_emission,Purchased Cooling,15.53,location_based,16.79,,,DOC-429797,A. Kowalski,approved,Tier 3 - estimated
ENT008144,BU-07,FAC-002,2024-07-31,Scope 2,verified_emission,Purchased Cooling,14.64,market_based,14.33,,,DOC-501609,E. Haddad,approved,Tier 2 - calculated
ENT008145,BU-07,FAC-002,2024-08-31,Scope 1,verified_emission,Stationary Combustion - Boilers,45.23,,45.59,,,DOC-113849,V. Lindqvist,pending_review,Tier 2 - calculated
ENT008146,BU-07,FAC-002,2024-08-31,Scope 1,verified_emission,Mobile Combustion - Fleet Vehicles,68.08,,66.39,,,DOC-656057,A. Kowalski,approved,Tier 1 - metered
ENT008147,BU-07,FAC-002,2024-08-31,Scope 1,verified_emission,Process Emissions,25.17,,23.46,,,DOC-593355,V. Lindqvist,pending_review,Tier 1 - metered
ENT008148,BU-07,FAC-002,2024-08-31,Scope 1,verified_emission,Fugitive Emissions - Refrigerants,18.97,,17.45,,,DOC-507948,T. Nakamura,approved,Tier 3 - estimated
ENT008149,BU-07,FAC-002,2024-08-31,Scope 2,verified_emission,Purchased Electricity,50.29,location_based,52.79,,,DOC-415365,T. Nakamura,approved,Tier 2 - calculated
ENT008150,BU-07,FAC-002,2024-08-31,Scope 2,verified_emission,Purchased Electricity,47.41,market_based,43.97,,,DOC-912402,J. Whitfield,approved,Tier 2 - calculated
ENT008151,BU-07,FAC-002,2024-08-31,Scope 2,verified_emission,Purchased Steam,25.41,location_based,23.87,,,DOC-916237,D. Silveira,pending_review,Tier 3 - estimated
ENT008152,BU-07,FAC-002,2024-08-31,Scope 2,verified_emission,Purchased Steam,23.95,market_based,23.09,,,DOC-536475,S. Okoye,approved,Tier 3 - estimated
ENT008153,BU-07,FAC-002,2024-08-31,Scope 2,verified_emission,Purchased Cooling,15.19,location_based,17.09,,,DOC-508710,C. Osei,approved,Tier 2 - calculated
ENT008154,BU-07,FAC-002,2024-08-31,Scope 2,verified_emission,Purchased Cooling,14.32,market_based,16.44,,,DOC-951157,C. Osei,approved,Tier 3 - estimated
ENT008155,BU-07,FAC-002,2024-09-30,Scope 1,verified_emission,Stationary Combustion - Boilers,62.82,,58.08,,,DOC-218179,A. Kowalski,approved,Tier 2 - calculated
ENT008156,BU-07,FAC-002,2024-09-30,Scope 1,verified_emission,Mobile Combustion - Fleet Vehicles,33.39,,29.76,,,DOC-936596,C. Osei,approved,Tier 1 - metered
ENT008157,BU-07,FAC-002,2024-09-30,Scope 1,verified_emission,Process Emissions,32.23,,33.18,,,DOC-862960,R. Alvarez,pending_review,Tier 3 - estimated
ENT008158,BU-07,FAC-002,2024-09-30,Scope 1,verified_emission,Fugitive Emissions - Refrigerants,4.93,,5.62,,,DOC-348211,T. Nakamura,approved,Tier 2 - calculated
ENT008159,BU-07,FAC-002,2024-09-30,Scope 2,verified_emission,Purchased Electricity,50.76,location_based,53.59,,,DOC-902903,H. Tanaka,pending_review,Tier 2 - calculated
ENT008160,BU-07,FAC-002,2024-09-30,Scope 2,verified_emission,Purchased Electricity,47.85,market_based,44.58,,,DOC-191206,A. Kowalski,pending_review,Tier 3 - estimated
ENT008161,BU-07,FAC-002,2024-09-30,Scope 2,verified_emission,Purchased Steam,0.5,location_based,0.51,,,DOC-300886,V. Lindqvist,approved,Tier 2 - calculated
ENT008162,BU-07,FAC-002,2024-09-30,Scope 2,verified_emission,Purchased Steam,0.5,market_based,0.57,,,DOC-302765,A. Kowalski,approved,Tier 2 - calculated
ENT008163,BU-07,FAC-002,2024-09-30,Scope 2,verified_emission,Purchased Cooling,12.03,location_based,11.05,,,DOC-108788,M. Bergstrom,approved,Tier 1 - metered
ENT008164,BU-07,FAC-002,2024-09-30,Scope 2,verified_emission,Purchased Cooling,11.34,market_based,10.79,,,DOC-175183,N. Petrova,approved,Tier 1 - metered
ENT008165,BU-07,FAC-002,2024-09-18,Scope 2,renewable_energy_certificate,REC - Hydro,-42.09,,-37.74,,,DOC-993076,R. Alvarez,pending_review,Tier 2 - calculated
ENT008166,BU-07,FAC-002,2024-10-31,Scope 1,verified_emission,Stationary Combustion - Boilers,78.07,,75.96,,,DOC-618565,T. Nakamura,approved,Tier 1 - metered
ENT008167,BU-07,FAC-002,2024-10-31,Scope 1,verified_emission,Mobile Combustion - Fleet Vehicles,39.32,,39.48,,,DOC-202187,J. Whitfield,approved,Tier 2 - calculated
ENT008168,BU-07,FAC-002,2024-10-31,Scope 1,verified_emission,Process Emissions,35.63,,36.84,,,DOC-216406,C. Osei,approved,Tier 2 - calculated
ENT008169,BU-07,FAC-002,2024-10-31,Scope 1,verified_emission,Fugitive Emissions - Refrigerants,4.58,,4.0,,,DOC-521490,P. Iyer,approved,Tier 2 - calculated
ENT008170,BU-07,FAC-002,2024-10-31,Scope 2,verified_emission,Purchased Electricity,32.23,location_based,31.72,,,DOC-995769,N. Petrova,approved,Tier 2 - calculated
ENT008171,BU-07,FAC-002,2024-10-31,Scope 2,verified_emission,Purchased Electricity,30.38,market_based,28.31,,,DOC-838805,C. Osei,pending_review,Tier 2 - calculated
ENT008172,BU-07,FAC-002,2024-10-31,Scope 2,verified_emission,Purchased Steam,28.03,location_based,30.43,,,DOC-331600,L. Fontaine,pending_review,Tier 2 - calculated
ENT008173,BU-07,FAC-002,2024-10-31,Scope 2,verified_emission,Purchased Steam,26.42,market_based,27.63,,,DOC-706861,A. Kowalski,pending_review,Tier 2 - calculated
ENT008174,BU-07,FAC-002,2024-10-31,Scope 2,verified_emission,Purchased Cooling,16.29,location_based,18.65,,,DOC-774476,C. Osei,approved,Tier 3 - estimated
ENT008175,BU-07,FAC-002,2024-10-31,Scope 2,verified_emission,Purchased Cooling,15.36,market_based,17.54,,,DOC-935313,S. Okoye,pending_review,Tier 3 - estimated
ENT008176,BU-07,FAC-002,2024-11-30,Scope 1,verified_emission,Stationary Combustion - Boilers,48.01,,48.05,,,DOC-137118,J. Whitfield,pending_review,Tier 2 - calculated
ENT008177,BU-07,FAC-002,2024-11-30,Scope 1,verified_emission,Mobile Combustion - Fleet Vehicles,35.27,,34.16,,,DOC-213705,C. Osei,pending_review,Tier 3 - estimated
ENT008178,BU-07,FAC-002,2024-11-30,Scope 1,verified_emission,Process Emissions,8.73,,7.78,,,DOC-585591,P. Iyer,approved,Tier 3 - estimated
ENT008179,BU-07,FAC-002,2024-11-30,Scope 1,verified_emission,Fugitive Emissions - Refrigerants,12.4,,12.8,,,DOC-351002,E. Haddad,approved,Tier 2 - calculated
ENT008180,BU-07,FAC-002,2024-11-30,Scope 2,verified_emission,Purchased Electricity,47.87,location_based,44.36,,,DOC-521292,C. Osei,approved,Tier 3 - estimated
ENT008181,BU-07,FAC-002,2024-11-30,Scope 2,verified_emission,Purchased Electricity,45.12,market_based,40.32,,,DOC-916871,S. Okoye,pending_review,Tier 2 - calculated
ENT008182,BU-07,FAC-002,2024-11-30,Scope 2,verified_emission,Purchased Steam,21.98,location_based,24.83,,,DOC-470149,H. Tanaka,approved,Tier 1 - metered
ENT008183,BU-07,FAC-002,2024-11-30,Scope 2,verified_emission,Purchased Steam,20.72,market_based,19.02,,,DOC-960238,E. Haddad,approved,Tier 1 - metered
ENT008184,BU-07,FAC-002,2024-11-30,Scope 2,verified_emission,Purchased Cooling,11.68,location_based,10.33,,,DOC-853389,A. Kowalski,approved,Tier 2 - calculated
ENT008185,BU-07,FAC-002,2024-11-30,Scope 2,verified_emission,Purchased Cooling,11.01,market_based,11.25,,,DOC-169630,V. Lindqvist,approved,Tier 3 - estimated
ENT008186,BU-07,FAC-002,2024-12-31,Scope 1,verified_emission,Stationary Combustion - Boilers,72.47,,82.62,,,DOC-439446,D. Silveira,approved,Tier 1 - metered
ENT008187,BU-07,FAC-002,2024-12-31,Scope 1,verified_emission,Mobile Combustion - Fleet Vehicles,39.53,,37.58,,,DOC-720738,N. Petrova,approved,Tier 3 - estimated
ENT008188,BU-07,FAC-002,2024-12-31,Scope 1,verified_emission,Process Emissions,25.35,,21.92,,,DOC-577451,M. Bergstrom,pending_review,Tier 2 - calculated
ENT008189,BU-07,FAC-002,2024-12-31,Scope 1,verified_emission,Fugitive Emissions - Refrigerants,15.9,,14.12,,,DOC-201188,D. Silveira,pending_review,Tier 3 - estimated
ENT008190,BU-07,FAC-002,2024-12-31,Scope 2,verified_emission,Purchased Electricity,68.58,location_based,74.24,,,DOC-674214,J. Whitfield,pending_review,Tier 1 - metered
ENT008191,BU-07,FAC-002,2024-12-31,Scope 2,verified_emission,Purchased Electricity,64.65,market_based,67.41,,,DOC-181566,V. Lindqvist,approved,Tier 3 - estimated
ENT008192,BU-07,FAC-002,2024-12-31,Scope 2,verified_emission,Purchased Steam,17.27,location_based,17.3,,,DOC-408260,P. Iyer,approved,Tier 1 - metered
ENT008193,BU-07,FAC-002,2024-12-31,Scope 2,emission_restatement,Purchased Steam,22.48,location_based,,ENT008192,Utility invoice correction,DOC-794956,H. Tanaka,approved,Tier 1 - metered
ENT008194,BU-07,FAC-002,2024-12-31,Scope 2,emission_restatement,Purchased Steam,24.87,location_based,,ENT008193,Third-party assurance final adjustment,DOC-900964,C. Osei,approved,Tier 1 - metered
ENT008195,BU-07,FAC-002,2024-12-31,Scope 2,verified_emission,Purchased Steam,16.28,market_based,17.96,,,DOC-978432,D. Silveira,approved,Tier 3 - estimated
ENT008196,BU-07,FAC-002,2024-12-31,Scope 2,verified_emission,Purchased Cooling,8.93,location_based,9.66,,,DOC-675577,K. Novak,approved,Tier 2 - calculated
ENT008197,BU-07,FAC-002,2024-12-31,Scope 2,verified_emission,Purchased Cooling,8.42,market_based,8.81,,,DOC-451677,R. Alvarez,approved,Tier 3 - estimated
ENT008198,BU-07,FAC-002,2024-12-27,Scope 2,renewable_energy_certificate,REC - Wind,-58.43,,-61.82,,,DOC-126417,S. Okoye,pending_review,Tier 2 - calculated
ENT008199,BU-07,FAC-007,2024-01-31,Scope 1,verified_emission,Stationary Combustion - Boilers,50.83,,44.02,,,DOC-900024,J. Whitfield,approved,Tier 3 - estimated
ENT008200,BU-07,FAC-007,2024-01-31,Scope 1,verified_emission,Mobile Combustion - Fleet Vehicles,31.74,,27.74,,,DOC-716173,J. Whitfield,approved,Tier 2 - calculated
ENT008201,BU-07,FAC-007,2024-01-31,Scope 1,verified_emission,Process Emissions,18.43,,20.35,,,DOC-737413,K. Novak,approved,Tier 3 - estimated
ENT008202,BU-07,FAC-007,2024-01-31,Scope 1,verified_emission,Fugitive Emissions - Refrigerants,5.64,,6.11,,,DOC-497592,K. Novak,approved,Tier 1 - metered
ENT008203,BU-07,FAC-007,2024-01-31,Scope 2,verified_emission,Purchased Electricity,45.83,location_based,46.33,,,DOC-866040,D. Silveira,approved,Tier 2 - calculated
ENT008204,BU-07,FAC-007,2024-01-31,Scope 2,verified_emission,Purchased Electricity,38.18,market_based,38.1,,,DOC-275847,J. Whitfield,pending_review,Tier 3 - estimated
ENT008205,BU-07,FAC-007,2024-01-31,Scope 2,verified_emission,Purchased Steam,12.29,location_based,13.65,,,DOC-898376,K. Novak,pending_review,Tier 3 - estimated
ENT008206,BU-07,FAC-007,2024-01-31,Scope 2,verified_emission,Purchased Steam,10.24,market_based,9.36,,,DOC-953545,P. Iyer,pending_review,Tier 3 - estimated
ENT008207,BU-07,FAC-007,2024-01-31,Scope 2,verified_emission,Purchased Cooling,16.23,location_based,15.8,,,DOC-626374,A. Kowalski,approved,Tier 1 - metered
ENT008208,BU-07,FAC-007,2024-01-31,Scope 2,verified_emission,Purchased Cooling,13.52,market_based,13.73,,,DOC-283684,R. Alvarez,approved,Tier 1 - metered
ENT008209,BU-07,FAC-007,2024-02-29,Scope 1,verified_emission,Stationary Combustion - Boilers,87.2,,74.38,,,DOC-588579,H. Tanaka,approved,Tier 3 - estimated
ENT008210,BU-07,FAC-007,2024-02-29,Scope 1,verified_emission,Mobile Combustion - Fleet Vehicles,42.75,,40.85,,,DOC-274134,H. Tanaka,approved,Tier 2 - calculated
ENT008211,BU-07,FAC-007,2024-02-29,Scope 1,verified_emission,Process Emissions,2.94,,2.62,,,DOC-665741,D. Silveira,approved,Tier 3 - estimated
ENT008212,BU-07,FAC-007,2024-02-29,Scope 1,verified_emission,Fugitive Emissions - Refrigerants,17.48,,19.06,,,DOC-421180,C. Osei,approved,Tier 1 - metered
