lot_id,product_id,line_id,batch_start_datetime,batch_end_datetime,quantity_produced
L01-0561,P012,L01,2024-02-21 22:28:00,2024-02-22 03:30:00,335
L02-0350,P021,L02,2024-02-21 19:45:00,2024-02-22 09:45:00,282
L02-0351,P022,L02,2024-02-21 08:18:00,2024-02-21 16:18:00,352
L02-0352,P019,L02,2024-02-21 18:11:00,2024-02-22 13:11:00,120
L02-0353,P021,L02,2024-02-21 17:09:00,2024-02-22 12:09:00,334
L02-0354,P020,L02,2024-02-21 17:28:00,2024-02-22 04:28:00,168
L02-0355,P021,L02,2024-02-21 14:43:00,2024-02-22 06:43:00,329
L02-0356,P024,L02,2024-02-21 10:35:00,2024-02-21 20:35:00,381
L02-0357,P022,L02,2024-02-21 12:31:00,2024-02-22 04:31:00,167
L02-0358,P007,L02,2024-02-21 07:44:00,2024-02-21 21:30:00,187
L02-0359,P017,L02,2024-02-21 17:57:00,2024-02-22 10:57:00,221
L02-0360,P019,L02,2024-02-21 23:39:00,2024-02-22 05:00:00,305
L02-0361,P022,L02,2024-02-21 17:00:00,2024-02-22 05:00:00,286
L02-0362,P007,L02,2024-02-21 13:33:00,2024-02-21 21:30:00,274
L02-0363,P006,L02,2024-02-21 09:42:00,2024-02-22 03:42:00,283
L02-0364,P020,L02,2024-02-21 07:02:00,2024-02-21 15:02:00,400
L02-0365,P024,L02,2024-02-21 22:39:00,2024-02-22 06:21:00,113
L02-0366,P023,L02,2024-02-21 07:16:00,2024-02-21 13:16:00,231
L02-0367,P003,L02,2024-02-21 07:43:00,2024-02-21 19:43:00,384
L02-0368,P023,L02,2024-02-21 08:57:00,2024-02-21 21:30:00,184
L02-0369,P021,L02,2024-02-21 07:42:00,2024-02-21 14:42:00,143
L02-0370,P003,L02,2024-02-21 09:04:00,2024-02-21 21:30:00,303
L03-0419,P021,L03,2024-02-21 19:58:00,2024-02-22 01:58:00,388
L03-0420,P013,L03,2024-02-21 22:07:00,2024-02-22 04:38:00,319
L03-0421,P017,L03,2024-02-21 07:08:00,2024-02-21 21:30:00,285
L03-0422,P023,L03,2024-02-21 18:34:00,2024-02-22 03:34:00,379
L03-0423,P014,L03,2024-02-21 15:30:00,2024-02-21 21:30:00,338
L03-0424,P011,L03,2024-02-21 10:45:00,2024-02-22 04:45:00,327
L03-0425,P013,L03,2024-02-21 06:32:00,2024-02-21 18:32:00,310
L03-0426,P018,L03,2024-02-21 12:40:00,2024-02-21 21:30:00,202
L03-0427,P024,L03,2024-02-21 06:14:00,2024-02-21 17:14:00,129
L03-0428,P013,L03,2024-02-21 09:15:00,2024-02-21 17:15:00,292
L03-0429,P009,L03,2024-02-21 18:39:00,2024-02-22 05:39:00,244
L03-0430,P011,L03,2024-02-21 17:15:00,2024-02-21 21:30:00,247
L03-0431,P015,L03,2024-02-21 10:23:00,2024-02-22 00:23:00,154
L03-0432,P010,L03,2024-02-21 09:05:00,2024-02-22 00:05:00,88
L03-0433,P009,L03,2024-02-21 07:05:00,2024-02-22 02:05:00,120
L03-0434,P019,L03,2024-02-21 07:39:00,2024-02-21 18:39:00,219
L03-0435,P022,L03,2024-02-21 10:56:00,2024-02-22 00:56:00,111
L03-0436,P012,L03,2024-02-21 14:51:00,2024-02-21 20:51:00,330
L03-0437,P017,L03,2024-02-21 15:18:00,2024-02-21 21:30:00,383
L03-0438,P018,L03,2024-02-21 16:42:00,2024-02-22 09:42:00,363
L03-0439,P019,L03,2024-02-21 08:12:00,2024-02-21 21:30:00,266
L01-0562,P012,L01,2024-02-22 11:53:00,2024-02-22 21:30:00,259
L01-0563,P014,L01,2024-02-22 22:37:00,2024-02-23 03:17:00,273
L01-0564,P016,L01,2024-02-22 23:33:00,2024-02-23 01:16:00,156
L01-0565,P006,L01,2024-02-22 23:16:00,2024-02-23 04:46:00,96
L01-0566,P013,L01,2024-02-22 10:00:00,2024-02-22 19:00:00,230
L01-0567,P007,L01,2024-02-22 13:06:00,2024-02-23 00:06:00,316
L01-0568,P003,L01,2024-02-22 13:30:00,2024-02-23 08:30:00,272
L01-0569,P006,L01,2024-02-22 12:42:00,2024-02-23 06:42:00,330
L01-0570,P005,L01,2024-02-22 06:16:00,2024-02-22 15:16:00,289
L01-0571,P015,L01,2024-02-22 22:29:00,2024-02-23 07:00:00,362
L01-0572,P003,L01,2024-02-22 08:43:00,2024-02-23 02:43:00,81
L01-0573,P003,L01,2024-02-22 06:15:00,2024-02-22 20:15:00,165
L01-0574,P010,L01,2024-02-22 19:31:00,2024-02-23 02:31:00,274
L01-0575,P010,L01,2024-02-22 08:04:00,2024-02-22 17:04:00,174
L01-0576,P009,L01,2024-02-22 18:32:00,2024-02-23 13:32:00,346
L01-0577,P003,L01,2024-02-22 10:04:00,2024-02-23 01:04:00,227
L01-0578,P008,L01,2024-02-22 06:52:00,2024-02-22 14:52:00,253
L01-0579,P015,L01,2024-02-22 11:46:00,2024-02-23 04:46:00,326
L01-0580,P002,L01,2024-02-22 10:20:00,2024-02-22 18:20:00,307
L01-0581,P013,L01,2024-02-22 22:38:00,2024-02-23 05:31:00,290
L01-0582,P003,L01,2024-02-22 12:52:00,2024-02-23 07:52:00,131
L01-0583,P004,L01,2024-02-22 13:08:00,2024-02-23 01:08:00,199
L01-0584,P015,L01,2024-02-22 07:02:00,2024-02-22 17:02:00,130
L01-0585,P005,L01,2024-02-22 14:07:00,2024-02-23 02:07:00,379
L01-0586,P009,L01,2024-02-22 16:30:00,2024-02-23 01:30:00,399
L01-0587,P007,L01,2024-02-22 06:24:00,2024-02-22 19:24:00,378
L01-0588,P010,L01,2024-02-22 13:10:00,2024-02-23 01:10:00,251
L01-0589,P007,L01,2024-02-22 12:47:00,2024-02-23 01:47:00,93
L01-0590,P008,L01,2024-02-22 15:42:00,2024-02-22 21:30:00,391
L01-0591,P014,L01,2024-02-22 22:14:00,2024-02-23 07:55:00,165
L01-0592,P009,L01,2024-02-22 23:13:00,2024-02-23 01:50:00,332
L01-0593,P010,L01,2024-02-22 08:33:00,2024-02-23 02:33:00,362
L01-0594,P013,L01,2024-02-22 08:09:00,2024-02-22 15:09:00,277
L02-0371,P020,L02,2024-02-22 15:28:00,2024-02-22 21:30:00,226
L02-0372,P019,L02,2024-02-22 15:27:00,2024-02-23 09:27:00,273
L02-0373,P007,L02,2024-02-22 18:02:00,2024-02-23 04:02:00,216
L02-0374,P003,L02,2024-02-22 09:34:00,2024-02-22 21:34:00,324
L02-0375,P008,L02,2024-02-22 15:11:00,2024-02-23 00:11:00,85
L02-0376,P003,L02,2024-02-22 07:51:00,2024-02-22 21:51:00,222
L02-0377,P017,L02,2024-02-22 09:08:00,2024-02-23 02:08:00,211
L02-0378,P023,L02,2024-02-22 10:00:00,2024-02-23 02:00:00,237
L02-0379,P004,L02,2024-02-22 17:47:00,2024-02-23 01:47:00,117
L02-0380,P002,L02,2024-02-22 18:37:00,2024-02-23 09:37:00,165
L02-0381,P020,L02,2024-02-22 22:18:00,2024-02-23 04:12:00,171
L02-0382,P001,L02,2024-02-22 18:55:00,2024-02-23 09:55:00,129
L02-0383,P024,L02,2024-02-22 06:30:00,2024-02-22 20:30:00,349
L02-0384,P021,L02,2024-02-22 13:38:00,2024-02-23 08:38:00,258
L02-0385,P007,L02,2024-02-22 13:10:00,2024-02-22 21:10:00,145
L02-0386,P006,L02,2024-02-22 12:05:00,2024-02-23 06:05:00,283
L02-0387,P007,L02,2024-02-22 23:04:00,2024-02-23 05:35:00,244
L02-0388,P007,L02,2024-02-22 13:21:00,2024-02-23 01:21:00,297
L02-0389,P022,L02,2024-02-22 16:05:00,2024-02-23 01:05:00,191
L02-0390,P021,L02,2024-02-22 10:26:00,2024-02-23 02:26:00,345
L02-0391,P004,L02,2024-02-22 10:03:00,2024-02-22 21:30:00,150
L02-0392,P003,L02,2024-02-22 14:16:00,2024-02-23 03:16:00,263
L02-0393,P017,L02,2024-02-22 12:46:00,2024-02-23 01:46:00,149
L03-0440,P013,L03,2024-02-22 15:43:00,2024-02-23 09:43:00,267
L03-0441,P015,L03,2024-02-22 10:03:00,2024-02-23 01:03:00,198
L03-0442,P011,L03,2024-02-22 22:23:00,2024-02-23 01:49:00,271
L03-0443,P017,L03,2024-02-22 23:51:00,2024-02-23 01:52:00,295
L03-0444,P012,L03,2024-02-22 08:08:00,2024-02-22 15:08:00,338
L03-0445,P022,L03,2024-02-22 07:04:00,2024-02-22 16:04:00,320
L03-0446,P017,L03,2024-02-22 19:23:00,2024-02-23 05:23:00,302
L03-0447,P012,L03,2024-02-22 16:02:00,2024-02-23 00:02:00,281
L03-0448,P023,L03,2024-02-22 16:28:00,2024-02-23 07:28:00,216
L03-0449,P022,L03,2024-02-22 08:11:00,2024-02-22 16:11:00,337
L03-0450,P013,L03,2024-02-22 17:53:00,2024-02-23 02:53:00,193
L03-0451,P010,L03,2024-02-22 15:32:00,2024-02-23 00:32:00,203
L03-0452,P013,L03,2024-02-22 18:47:00,2024-02-23 04:47:00,234
L03-0453,P015,L03,2024-02-22 17:34:00,2024-02-23 05:34:00,267
L03-0454,P015,L03,2024-02-22 10:45:00,2024-02-23 00:45:00,208
L03-0455,P022,L03,2024-02-22 19:36:00,2024-02-23 13:36:00,396
L03-0456,P024,L03,2024-02-22 17:13:00,2024-02-23 09:13:00,136
L03-0457,P020,L03,2024-02-22 13:26:00,2024-02-23 03:26:00,204
L03-0458,P022,L03,2024-02-22 08:53:00,2024-02-23 00:53:00,222
L03-0459,P011,L03,2024-02-22 14:06:00,2024-02-23 03:06:00,114
L03-0460,P011,L03,2024-02-22 23:22:00,2024-02-23 01:28:00,144
L03-0461,P023,L03,2024-02-22 09:24:00,2024-02-22 15:24:00,176
L03-0462,P018,L03,2024-02-22 22:55:00,2024-02-23 01:39:00,81
L03-0463,P012,L03,2024-02-22 17:55:00,2024-02-23 10:55:00,279
L03-0464,P021,L03,2024-02-22 23:59:00,2024-02-23 03:58:00,242
L03-0465,P011,L03,2024-02-22 22:52:00,2024-02-23 06:24:00,388
L03-0466,P021,L03,2024-02-22 12:37:00,2024-02-22 18:37:00,276
L01-0595,P001,L01,2024-02-23 09:00:00,2024-02-24 00:00:00,358
L01-0596,P003,L01,2024-02-23 16:46:00,2024-02-24 11:46:00,312
L01-0597,P005,L01,2024-02-23 18:26:00,2024-02-24 05:26:00,217
L01-0598,P014,L01,2024-02-23 16:37:00,2024-02-23 21:30:00,236
L01-0599,P004,L01,2024-02-23 12:21:00,2024-02-23 18:21:00,122
L01-0600,P003,L01,2024-02-23 10:49:00,2024-02-23 21:30:00,192
L01-0601,P001,L01,2024-02-23 18:29:00,2024-02-24 04:29:00,324
L01-0602,P007,L01,2024-02-23 12:32:00,2024-02-23 19:32:00,98
L01-0603,P010,L01,2024-02-23 13:46:00,2024-02-23 21:30:00,202
L01-0604,P005,L01,2024-02-23 23:10:00,2024-02-24 07:24:00,82
L01-0605,P008,L01,2024-02-23 16:30:00,2024-02-24 08:30:00,214
L01-0606,P004,L01,2024-02-23 18:20:00,2024-02-24 11:20:00,293
L01-0607,P013,L01,2024-02-23 07:20:00,2024-02-23 14:20:00,400
L01-0608,P001,L01,2024-02-23 22:30:00,2024-02-24 01:29:00,348
L01-0609,P004,L01,2024-02-23 07:56:00,2024-02-23 18:56:00,252
L01-0610,P010,L01,2024-02-23 16:11:00,2024-02-24 04:11:00,253
L01-0611,P014,L01,2024-02-23 17:55:00,2024-02-24 10:55:00,379
L01-0612,P007,L01,2024-02-23 17:37:00,2024-02-24 11:37:00,284
L01-0613,P002,L01,2024-02-23 16:07:00,2024-02-24 05:07:00,289
L01-0614,P009,L01,2024-02-23 07:20:00,2024-02-24 02:20:00,245
L01-0615,P005,L01,2024-02-23 23:55:00,2024-02-24 01:06:00,200
L01-0616,P005,L01,2024-02-23 08:38:00,2024-02-24 01:38:00,178
L01-0617,P015,L01,2024-02-23 23:51:00,2024-02-24 02:41:00,320
L01-0618,P016,L01,2024-02-23 15:01:00,2024-02-24 03:01:00,389
L01-0619,P005,L01,2024-02-23 15:30:00,2024-02-24 03:30:00,159
L01-0620,P010,L01,2024-02-23 11:46:00,2024-02-23 21:30:00,207
L01-0621,P009,L01,2024-02-23 09:54:00,2024-02-23 20:54:00,341
L01-0622,P016,L01,2024-02-23 12:26:00,2024-02-24 00:26:00,364
L01-0623,P016,L01,2024-02-23 22:01:00,2024-02-24 05:12:00,203
L01-0624,P006,L01,2024-02-23 17:04:00,2024-02-24 02:04:00,108
L01-0625,P001,L01,2024-02-23 14:31:00,2024-02-24 00:31:00,105
L01-0626,P001,L01,2024-02-23 12:47:00,2024-02-24 07:47:00,98
L01-0627,P001,L01,2024-02-23 08:08:00,2024-02-23 20:08:00,252
L01-0628,P013,L01,2024-02-23 22:03:00,2024-02-24 04:56:00,193
L01-0629,P012,L01,2024-02-23 19:57:00,2024-02-24 10:57:00,228
L01-0630,P014,L01,2024-02-23 06:09:00,2024-02-23 21:09:00,138
L01-0631,P003,L01,2024-02-23 06:16:00,2024-02-23 20:16:00,139
L01-0632,P001,L01,2024-02-23 23:04:00,2024-02-24 06:45:00,335
L01-0633,P003,L01,2024-02-23 09:43:00,2024-02-23 17:43:00,89
L01-0634,P011,L01,2024-02-23 10:48:00,2024-02-23 21:30:00,398
L01-0635,P001,L01,2024-02-23 18:26:00,2024-02-24 00:26:00,178
L01-0636,P011,L01,2024-02-23 11:08:00,2024-02-23 17:08:00,249
L01-0637,P015,L01,2024-02-23 13:48:00,2024-02-24 00:48:00,187
L01-0638,P003,L01,2024-02-23 11:33:00,2024-02-24 05:33:00,85
L01-0639,P012,L01,2024-02-23 13:03:00,2024-02-24 05:03:00,337
L01-0640,P009,L01,2024-02-23 10:39:00,2024-02-23 21:39:00,136
L02-0394,P022,L02,2024-02-23 13:05:00,2024-02-24 05:05:00,322
L02-0395,P018,L02,2024-02-23 12:44:00,2024-02-24 03:44:00,226
L02-0396,P017,L02,2024-02-23 15:54:00,2024-02-23 21:30:00,294
L02-0397,P019,L02,2024-02-23 07:16:00,2024-02-23 16:16:00,203
L02-0398,P017,L02,2024-02-23 22:19:00,2024-02-24 03:58:00,398
L02-0399,P023,L02,2024-02-23 16:17:00,2024-02-24 07:17:00,375
L02-0400,P019,L02,2024-02-23 06:13:00,2024-02-23 19:13:00,362
L02-0401,P007,L02,2024-02-23 22:45:00,2024-02-24 04:00:00,241
L02-0402,P019,L02,2024-02-23 11:56:00,2024-02-24 02:56:00,102
L02-0403,P004,L02,2024-02-23 06:27:00,2024-02-23 21:27:00,135
L02-0404,P004,L02,2024-02-23 06:10:00,2024-02-23 17:10:00,281
L02-0405,P022,L02,2024-02-23 08:31:00,2024-02-23 18:31:00,294
L02-0406,P018,L02,2024-02-23 08:51:00,2024-02-23 21:30:00,322
L02-0407,P001,L02,2024-02-23 12:59:00,2024-02-24 04:59:00,305
L02-0408,P006,L02,2024-02-23 10:39:00,2024-02-24 04:39:00,298
L02-0409,P024,L02,2024-02-23 09:51:00,2024-02-24 04:51:00,275
L02-0410,P019,L02,2024-02-23 13:01:00,2024-02-23 21:30:00,187
L02-0411,P022,L02,2024-02-23 13:01:00,2024-02-23 19:01:00,224
L03-0467,P024,L03,2024-02-23 18:39:00,2024-02-24 02:39:00,82
L03-0468,P013,L03,2024-02-23 19:36:00,2024-02-24 03:36:00,261
L03-0469,P012,L03,2024-02-23 10:29:00,2024-02-24 01:29:00,232
L03-0470,P013,L03,2024-02-23 06:29:00,2024-02-23 14:29:00,82
L03-0471,P009,L03,2024-02-23 10:57:00,2024-02-23 20:57:00,217
L03-0472,P023,L03,2024-02-23 23:04:00,2024-02-24 02:52:00,87
L03-0473,P013,L03,2024-02-23 14:59:00,2024-02-23 21:30:00,291
L03-0474,P021,L03,2024-02-23 07:54:00,2024-02-23 18:54:00,161
L03-0475,P015,L03,2024-02-23 23:30:00,2024-02-24 05:15:00,362
L03-0476,P014,L03,2024-02-23 12:17:00,2024-02-23 21:30:00,124
L03-0477,P012,L03,2024-02-23 12:59:00,2024-02-23 19:59:00,372
L03-0478,P022,L03,2024-02-23 18:12:00,2024-02-24 00:12:00,356
L03-0479,P017,L03,2024-02-23 22:08:00,2024-02-24 01:50:00,98
L03-0480,P016,L03,2024-02-23 18:50:00,2024-02-24 08:50:00,345
L03-0481,P019,L03,2024-02-23 09:36:00,2024-02-24 03:36:00,312
L03-0482,P021,L03,2024-02-23 18:53:00,2024-02-24 10:53:00,315
L03-0483,P019,L03,2024-02-23 07:48:00,2024-02-23 15:48:00,258
L03-0484,P016,L03,2024-02-23 09:05:00,2024-02-23 21:05:00,214
L03-0485,P023,L03,2024-02-23 23:10:00,2024-02-24 06:01:00,97
L03-0486,P023,L03,2024-02-23 10:31:00,2024-02-23 21:31:00,348
L03-0487,P024,L03,2024-02-23 09:18:00,2024-02-23 19:18:00,83
L03-0488,P010,L03,2024-02-23 15:39:00,2024-02-23 21:39:00,361
L01-0641,P009,L01,2024-02-24 12:43:00,2024-02-25 05:43:00,138
L01-0642,P004,L01,2024-02-24 18:49:00,2024-02-25 01:49:00,111
L01-0643,P013,L01,2024-02-24 06:01:00,2024-02-24 13:01:00,235
L01-0644,P007,L01,2024-02-24 11:54:00,2024-02-24 19:54:00,80
L01-0645,P014,L01,2024-02-24 09:06:00,2024-02-24 20:06:00,118
L01-0646,P003,L01,2024-02-24 23:02:00,2024-02-25 04:35:00,135
L01-0647,P005,L01,2024-02-24 12:06:00,2024-02-24 21:30:00,143
L01-0648,P006,L01,2024-02-24 10:14:00,2024-02-24 17:14:00,316
L01-0649,P008,L01,2024-02-24 14:14:00,2024-02-25 08:14:00,176
L01-0650,P011,L01,2024-02-24 19:23:00,2024-02-25 13:23:00,158
L01-0651,P004,L01,2024-02-24 14:23:00,2024-02-25 07:23:00,333
L01-0652,P012,L01,2024-02-24 08:31:00,2024-02-24 19:31:00,225
L01-0653,P001,L01,2024-02-24 06:58:00,2024-02-24 14:58:00,235
L01-0654,P006,L01,2024-02-24 11:58:00,2024-02-24 21:30:00,388
L01-0655,P011,L01,2024-02-24 18:20:00,2024-02-25 07:20:00,298
L01-0656,P005,L01,2024-02-24 08:29:00,2024-02-24 21:30:00,186
L01-0657,P007,L01,2024-02-24 10:19:00,2024-02-25 01:19:00,117
L01-0658,P010,L01,2024-02-24 08:06:00,2024-02-24 17:06:00,207
L01-0659,P004,L01,2024-02-24 07:24:00,2024-02-24 15:24:00,174
L01-0660,P016,L01,2024-02-24 19:07:00,2024-02-25 03:07:00,364
L01-0661,P014,L01,2024-02-24 22:24:00,2024-02-25 04:37:00,129
L01-0662,P016,L01,2024-02-24 11:19:00,2024-02-24 19:19:00,341
L02-0412,P018,L02,2024-02-24 09:11:00,2024-02-24 16:11:00,353
L02-0413,P024,L02,2024-02-24 08:31:00,2024-02-24 16:31:00,353
L02-0414,P018,L02,2024-02-24 09:49:00,2024-02-25 01:49:00,305
L02-0415,P001,L02,2024-02-24 22:15:00,2024-02-25 04:17:00,270
L02-0416,P008,L02,2024-02-24 10:38:00,2024-02-24 21:30:00,322
L02-0417,P005,L02,2024-02-24 11:20:00,2024-02-25 00:20:00,132
L02-0418,P001,L02,2024-02-24 18:08:00,2024-02-25 12:08:00,206
L02-0419,P003,L02,2024-02-24 07:20:00,2024-02-25 02:20:00,127
L02-0420,P008,L02,2024-02-24 06:59:00,2024-02-25 00:59:00,140
L02-0421,P007,L02,2024-02-24 13:49:00,2024-02-25 08:49:00,208
L02-0422,P018,L02,2024-02-24 14:25:00,2024-02-25 00:25:00,164
L02-0423,P020,L02,2024-02-24 12:05:00,2024-02-25 06:05:00,306
L03-0489,P019,L03,2024-02-24 17:35:00,2024-02-25 00:35:00,94
L03-0490,P018,L03,2024-02-24 11:34:00,2024-02-25 01:34:00,356
L03-0491,P023,L03,2024-02-24 17:32:00,2024-02-25 02:32:00,392
L03-0492,P012,L03,2024-02-24 22:36:00,2024-02-25 06:30:00,114
L03-0493,P009,L03,2024-02-24 18:35:00,2024-02-25 01:35:00,332
L03-0494,P011,L03,2024-02-24 22:12:00,2024-02-25 07:54:00,114
L03-0495,P011,L03,2024-02-24 14:09:00,2024-02-25 06:09:00,103
L03-0496,P019,L03,2024-02-24 18:53:00,2024-02-25 12:53:00,110
L03-0497,P011,L03,2024-02-24 07:29:00,2024-02-24 15:29:00,129
L03-0498,P011,L03,2024-02-24 22:38:00,2024-02-25 06:08:00,395
L03-0499,P015,L03,2024-02-24 07:19:00,2024-02-24 16:19:00,169
L03-0500,P021,L03,2024-02-24 10:47:00,2024-02-24 16:47:00,99
L03-0501,P015,L03,2024-02-24 17:55:00,2024-02-25 11:55:00,118
L03-0502,P013,L03,2024-02-24 08:59:00,2024-02-24 21:30:00,353
L03-0503,P013,L03,2024-02-24 07:01:00,2024-02-24 21:01:00,101
L03-0504,P022,L03,2024-02-24 12:22:00,2024-02-24 21:30:00,294
L03-0505,P015,L03,2024-02-24 11:25:00,2024-02-24 18:25:00,126
L03-0506,P014,L03,2024-02-24 19:52:00,2024-02-25 02:52:00,186
L03-0507,P021,L03,2024-02-24 22:57:00,2024-02-25 02:40:00,206
L03-0508,P014,L03,2024-02-24 13:49:00,2024-02-25 00:49:00,95
L03-0509,P014,L03,2024-02-24 19:28:00,2024-02-25 04:28:00,136
L03-0510,P021,L03,2024-02-24 11:57:00,2024-02-25 02:57:00,151
L03-0511,P014,L03,2024-02-24 14:56:00,2024-02-25 09:56:00,218
L03-0512,P017,L03,2024-02-24 12:55:00,2024-02-25 03:55:00,144
L03-0513,P019,L03,2024-02-24 23:35:00,2024-02-25 05:32:00,286
L03-0514,P012,L03,2024-02-24 23:47:00,2024-02-25 06:28:00,400
L03-0515,P011,L03,2024-02-24 10:26:00,2024-02-24 20:26:00,258
L01-0663,P010,L01,2024-02-25 22:59:00,2024-02-26 04:00:00,393
L01-0664,P016,L01,2024-02-25 15:36:00,2024-02-26 04:36:00,388
L01-0665,P007,L01,2024-02-25 17:57:00,2024-02-25 21:30:00,175
L01-0666,P004,L01,2024-02-25 14:34:00,2024-02-26 00:34:00,111
L01-0667,P004,L01,2024-02-25 18:58:00,2024-02-26 02:58:00,161
L01-0668,P002,L01,2024-02-25 17:51:00,2024-02-26 00:51:00,226
L01-0669,P004,L01,2024-02-25 16:02:00,2024-02-25 21:30:00,137
L01-0670,P013,L01,2024-02-25 09:30:00,2024-02-25 16:30:00,106
L01-0671,P011,L01,2024-02-25 07:02:00,2024-02-25 18:02:00,223
L01-0672,P010,L01,2024-02-25 08:09:00,2024-02-26 01:09:00,374
L01-0673,P001,L01,2024-02-25 14:52:00,2024-02-25 21:52:00,400
L01-0674,P011,L01,2024-02-25 12:29:00,2024-02-25 21:29:00,86
L01-0675,P016,L01,2024-02-25 08:46:00,2024-02-25 18:46:00,271
L01-0676,P015,L01,2024-02-25 08:18:00,2024-02-25 20:18:00,389
L01-0677,P007,L01,2024-02-25 23:56:00,2024-02-26 05:03:00,258
L01-0678,P010,L01,2024-02-25 08:24:00,2024-02-26 03:24:00,331
L01-0679,P005,L01,2024-02-25 16:34:00,2024-02-26 05:34:00,377
L01-0680,P015,L01,2024-02-25 06:42:00,2024-02-25 19:42:00,361
L01-0681,P015,L01,2024-02-25 14:12:00,2024-02-25 21:30:00,142
L01-0682,P004,L01,2024-02-25 18:59:00,2024-02-26 09:59:00,237
L01-0683,P008,L01,2024-02-25 09:32:00,2024-02-26 02:32:00,100
L01-0684,P004,L01,2024-02-25 08:08:00,2024-02-25 15:08:00,88
L01-0685,P010,L01,2024-02-25 08:19:00,2024-02-26 03:19:00,134
L01-0686,P005,L01,2024-02-25 16:19:00,2024-02-26 02:19:00,206
L01-0687,P012,L01,2024-02-25 18:00:00,2024-02-26 08:00:00,300
L01-0688,P016,L01,2024-02-25 23:13:00,2024-02-26 07:11:00,122
L01-0689,P014,L01,2024-02-25 10:39:00,2024-02-25 20:39:00,249
L01-0690,P003,L01,2024-02-25 22:03:00,2024-02-26 07:15:00,178
L01-0691,P003,L01,2024-02-25 23:31:00,2024-02-26 06:07:00,85
L02-0424,P021,L02,2024-02-25 13:23:00,2024-02-25 21:23:00,288
L02-0425,P024,L02,2024-02-25 07:38:00,2024-02-26 01:38:00,161
L02-0426,P024,L02,2024-02-25 08:05:00,2024-02-25 21:30:00,248
L02-0427,P017,L02,2024-02-25 08:40:00,2024-02-25 21:30:00,320
L02-0428,P003,L02,2024-02-25 08:59:00,2024-02-26 02:59:00,227
L02-0429,P020,L02,2024-02-25 16:01:00,2024-02-25 21:30:00,370
L02-0430,P004,L02,2024-02-25 10:25:00,2024-02-25 21:25:00,219
L02-0431,P022,L02,2024-02-25 11:50:00,2024-02-25 18:50:00,339
L02-0432,P018,L02,2024-02-25 11:22:00,2024-02-25 21:30:00,383
L03-0516,P019,L03,2024-02-25 23:17:00,2024-02-26 02:51:00,355
L03-0517,P018,L03,2024-02-25 19:46:00,2024-02-26 03:46:00,97
L03-0518,P017,L03,2024-02-25 11:12:00,2024-02-26 00:12:00,382
L03-0519,P019,L03,2024-02-25 09:17:00,2024-02-26 00:17:00,200
L03-0520,P023,L03,2024-02-25 14:06:00,2024-02-26 01:06:00,360
L03-0521,P020,L03,2024-02-25 10:54:00,2024-02-26 05:54:00,371
L03-0522,P022,L03,2024-02-25 11:49:00,2024-02-26 00:49:00,316
L03-0523,P017,L03,2024-02-25 18:14:00,2024-02-26 06:14:00,264
L03-0524,P021,L03,2024-02-25 17:18:00,2024-02-26 07:18:00,154
L03-0525,P023,L03,2024-02-25 11:30:00,2024-02-26 03:30:00,247
L03-0526,P012,L03,2024-02-25 06:30:00,2024-02-25 21:30:00,324
L03-0527,P022,L03,2024-02-25 13:14:00,2024-02-25 21:14:00,175
L03-0528,P019,L03,2024-02-25 14:36:00,2024-02-26 08:36:00,297
L03-0529,P016,L03,2024-02-25 09:17:00,2024-02-25 18:17:00,270
L03-0530,P021,L03,2024-02-25 23:46:00,2024-02-26 03:37:00,135
L03-0531,P011,L03,2024-02-25 07:19:00,2024-02-25 21:30:00,327
L03-0532,P020,L03,2024-02-25 22:33:00,2024-02-26 05:35:00,210
L03-0533,P018,L03,2024-02-25 22:27:00,2024-02-26 03:04:00,275
L03-0534,P023,L03,2024-02-25 11:05:00,2024-02-26 02:05:00,305
L03-0535,P018,L03,2024-02-25 11:40:00,2024-02-26 04:40:00,245
L03-0536,P017,L03,2024-02-25 16:30:00,2024-02-26 04:30:00,349
L03-0537,P017,L03,2024-02-25 06:48:00,2024-02-25 15:48:00,399
L03-0538,P017,L03,2024-02-25 15:18:00,2024-02-25 21:18:00,351
L03-0539,P023,L03,2024-02-25 23:40:00,2024-02-26 01:20:00,293
L01-0692,P011,L01,2024-02-26 16:30:00,2024-02-27 08:30:00,200
L01-0693,P016,L01,2024-02-26 07:57:00,2024-02-26 15:57:00,192
L01-0694,P004,L01,2024-02-26 18:49:00,2024-02-27 06:49:00,267
L01-0695,P015,L01,2024-02-26 12:43:00,2024-02-26 21:30:00,248
L01-0696,P001,L01,2024-02-26 08:08:00,2024-02-27 02:08:00,387
L01-0697,P016,L01,2024-02-26 10:12:00,2024-02-27 04:12:00,112
L01-0698,P007,L01,2024-02-26 12:08:00,2024-02-27 00:08:00,347
L01-0699,P013,L01,2024-02-26 12:36:00,2024-02-26 19:36:00,194
L01-0700,P014,L01,2024-02-26 14:41:00,2024-02-26 21:41:00,342
L01-0701,P006,L01,2024-02-26 18:23:00,2024-02-27 05:23:00,228
L01-0702,P012,L01,2024-02-26 18:21:00,2024-02-27 07:21:00,114
L01-0703,P006,L01,2024-02-26 09:57:00,2024-02-26 18:57:00,131
L01-0704,P013,L01,2024-02-26 16:11:00,2024-02-27 07:11:00,350
L01-0705,P016,L01,2024-02-26 08:41:00,2024-02-26 18:41:00,247
