account_id,segment,valid_from,valid_to
ACC03879,SMB,2020-01-01,
ACC03880,SMB,2020-01-01,
ACC03881,Mid-Market,2020-01-01,
ACC03882,SMB,2020-01-01,
ACC03883,Mid-Market,2020-01-01,
ACC03884,SMB,2020-01-01,
ACC03885,SMB,2020-01-01,
ACC03886,SMB,2020-01-01,2025-03-31
ACC03886,Mid-Market,2025-04-01,
ACC03887,SMB,2020-01-01,
ACC03888,Mid-Market,2020-01-01,
ACC03889,SMB,2020-01-01,2025-03-31
ACC03889,Mid-Market,2025-04-01,
ACC03890,SMB,2020-01-01,
ACC03891,SMB,2020-01-01,2025-03-31
ACC03891,Mid-Market,2025-04-01,
ACC03892,SMB,2020-01-01,
ACC03893,Mid-Market,2020-01-01,
ACC03894,Mid-Market,2020-01-01,
ACC03895,SMB,2020-01-01,
ACC03896,SMB,2020-01-01,
ACC03897,Enterprise,2020-01-01,
ACC03898,Enterprise,2020-01-01,
ACC03899,SMB,2020-01-01,
ACC03900,SMB,2020-01-01,
ACC03901,SMB,2020-01-01,
ACC03902,Mid-Market,2020-01-01,
ACC03903,SMB,2020-01-01,
ACC03904,Mid-Market,2020-01-01,
ACC03905,SMB,2020-01-01,
ACC03906,SMB,2020-01-01,
ACC03907,SMB,2020-01-01,2025-03-31
ACC03907,Mid-Market,2025-04-01,
ACC03908,SMB,2020-01-01,
ACC03909,SMB,2020-01-01,
ACC03910,SMB,2020-01-01,
ACC03911,SMB,2020-01-01,
ACC03912,SMB,2020-01-01,
ACC03913,SMB,2020-01-01,
ACC03914,Mid-Market,2020-01-01,
ACC03915,Enterprise,2020-01-01,
ACC03916,Enterprise,2020-01-01,
ACC03917,SMB,2020-01-01,
ACC03918,SMB,2020-01-01,
ACC03919,SMB,2020-01-01,
ACC03920,SMB,2020-01-01,
ACC03921,SMB,2020-01-01,
ACC03922,SMB,2020-01-01,
ACC03923,SMB,2020-01-01,
ACC03924,SMB,2020-01-01,
ACC03925,Mid-Market,2020-01-01,
ACC03926,Mid-Market,2020-01-01,
ACC03927,SMB,2020-01-01,2025-03-31
ACC03927,Mid-Market,2025-04-01,
ACC03928,Mid-Market,2020-01-01,
ACC03929,SMB,2020-01-01,
ACC03930,SMB,2020-01-01,
ACC03931,Mid-Market,2020-01-01,
ACC03932,SMB,2020-01-01,2025-03-31
ACC03932,Mid-Market,2025-04-01,
ACC03933,SMB,2020-01-01,
ACC03934,SMB,2020-01-01,
ACC03935,SMB,2020-01-01,
ACC03936,SMB,2020-01-01,
ACC03937,SMB,2020-01-01,
ACC03938,SMB,2020-01-01,
ACC03939,Mid-Market,2020-01-01,
ACC03940,SMB,2020-01-01,
ACC03941,SMB,2020-01-01,
ACC03942,Enterprise,2020-01-01,
ACC03943,SMB,2020-01-01,2025-03-31
ACC03943,Mid-Market,2025-04-01,
ACC03944,SMB,2020-01-01,
ACC03945,Enterprise,2020-01-01,
ACC03946,SMB,2020-01-01,
ACC03947,Enterprise,2020-01-01,
ACC03948,Mid-Market,2020-01-01,
ACC03949,Enterprise,2020-01-01,
ACC03950,SMB,2020-01-01,
ACC03951,SMB,2020-01-01,
ACC03952,SMB,2020-01-01,
ACC03953,SMB,2020-01-01,
ACC03954,Mid-Market,2020-01-01,
ACC03955,Enterprise,2020-01-01,
ACC03956,SMB,2020-01-01,
ACC03957,SMB,2020-01-01,
ACC03958,SMB,2020-01-01,
ACC03959,SMB,2020-01-01,
ACC03960,Mid-Market,2020-01-01,
ACC03961,Enterprise,2020-01-01,
ACC03962,SMB,2020-01-01,
ACC03963,SMB,2020-01-01,
ACC03964,SMB,2020-01-01,
ACC03965,Enterprise,2020-01-01,
ACC03966,SMB,2020-01-01,
ACC03967,SMB,2020-01-01,
ACC03968,SMB,2020-01-01,
ACC03969,SMB,2020-01-01,2025-03-31
ACC03969,Mid-Market,2025-04-01,
ACC03970,Enterprise,2020-01-01,
ACC03971,SMB,2020-01-01,
ACC03972,SMB,2020-01-01,
ACC03973,SMB,2020-01-01,
ACC03974,SMB,2020-01-01,
ACC03975,Mid-Market,2020-01-01,
ACC03976,Mid-Market,2020-01-01,
ACC03977,SMB,2020-01-01,2025-03-31
ACC03977,Mid-Market,2025-04-01,
ACC03978,SMB,2020-01-01,
ACC03979,SMB,2020-01-01,
ACC03980,SMB,2020-01-01,
ACC03981,SMB,2020-01-01,
ACC03982,Mid-Market,2020-01-01,
ACC03983,SMB,2020-01-01,
ACC03984,SMB,2020-01-01,
ACC03985,SMB,2020-01-01,
ACC03986,SMB,2020-01-01,
ACC03987,SMB,2020-01-01,
ACC03988,SMB,2020-01-01,
ACC03989,Mid-Market,2020-01-01,
ACC03990,SMB,2020-01-01,
ACC03991,Mid-Market,2020-01-01,
ACC03992,SMB,2020-01-01,
ACC03993,Mid-Market,2020-01-01,
ACC03994,SMB,2020-01-01,
ACC03995,SMB,2020-01-01,
ACC03996,SMB,2020-01-01,
ACC03997,SMB,2020-01-01,
ACC03998,SMB,2020-01-01,
ACC03999,SMB,2020-01-01,2025-03-31
ACC03999,Mid-Market,2025-04-01,
ACC04000,SMB,2020-01-01,
ACC04001,Mid-Market,2020-01-01,
ACC04002,SMB,2020-01-01,
ACC04003,SMB,2020-01-01,
ACC04004,SMB,2020-01-01,
ACC04005,SMB,2020-01-01,
ACC04006,SMB,2020-01-01,
ACC04007,SMB,2020-01-01,
ACC04008,SMB,2020-01-01,
ACC04009,SMB,2020-01-01,
ACC04010,SMB,2020-01-01,2025-03-31
ACC04010,Mid-Market,2025-04-01,
ACC04011,SMB,2020-01-01,
ACC04012,SMB,2020-01-01,
ACC04013,Mid-Market,2020-01-01,
ACC04014,Enterprise,2020-01-01,
ACC04015,Enterprise,2020-01-01,
ACC04016,Mid-Market,2020-01-01,
ACC04017,SMB,2020-01-01,
ACC04018,SMB,2020-01-01,
ACC04019,SMB,2020-01-01,
ACC04020,Mid-Market,2020-01-01,
ACC04021,Enterprise,2020-01-01,
ACC04022,SMB,2020-01-01,
ACC04023,SMB,2020-01-01,
ACC04024,SMB,2020-01-01,
ACC04025,SMB,2020-01-01,
ACC04026,SMB,2020-01-01,
ACC04027,Mid-Market,2020-01-01,
ACC04028,SMB,2020-01-01,
ACC04029,SMB,2020-01-01,
ACC04030,SMB,2020-01-01,
ACC04031,Mid-Market,2020-01-01,
ACC04032,SMB,2020-01-01,
ACC04033,SMB,2020-01-01,
ACC04034,SMB,2020-01-01,
ACC04035,SMB,2020-01-01,
ACC04036,SMB,2020-01-01,
ACC04037,SMB,2020-01-01,
ACC04038,Mid-Market,2020-01-01,
ACC04039,Enterprise,2020-01-01,
ACC04040,SMB,2020-01-01,
ACC04041,SMB,2020-01-01,
ACC04042,Enterprise,2020-01-01,
ACC04043,SMB,2020-01-01,
ACC04044,SMB,2020-01-01,
ACC04045,SMB,2020-01-01,
ACC04046,Mid-Market,2020-01-01,
ACC04047,SMB,2020-01-01,
ACC04048,SMB,2020-01-01,
ACC04049,SMB,2020-01-01,
ACC04050,Enterprise,2020-01-01,
ACC04051,SMB,2020-01-01,
ACC04052,SMB,2020-01-01,
ACC04053,SMB,2020-01-01,
ACC04054,SMB,2020-01-01,
ACC04055,Mid-Market,2020-01-01,
ACC04056,SMB,2020-01-01,
ACC04057,SMB,2020-01-01,
ACC04058,SMB,2020-01-01,2025-03-31
ACC04058,Mid-Market,2025-04-01,
ACC04059,Mid-Market,2020-01-01,
ACC04060,SMB,2020-01-01,
ACC04061,SMB,2020-01-01,
ACC04062,SMB,2020-01-01,
ACC04063,SMB,2020-01-01,
ACC04064,SMB,2020-01-01,
ACC04065,SMB,2020-01-01,
ACC04066,SMB,2020-01-01,
ACC04067,SMB,2020-01-01,
ACC04068,SMB,2020-01-01,
ACC04069,Mid-Market,2020-01-01,
ACC04070,SMB,2020-01-01,
ACC04071,SMB,2020-01-01,
ACC04072,Enterprise,2020-01-01,
ACC04073,SMB,2020-01-01,
ACC04074,SMB,2020-01-01,2025-03-31
ACC04074,Mid-Market,2025-04-01,
ACC04075,SMB,2020-01-01,
ACC04076,Mid-Market,2020-01-01,
ACC04077,SMB,2020-01-01,
ACC04078,SMB,2020-01-01,
ACC04079,SMB,2020-01-01,
ACC04080,SMB,2020-01-01,
ACC04081,SMB,2020-01-01,
ACC04082,SMB,2020-01-01,
ACC04083,Mid-Market,2020-01-01,
ACC04084,SMB,2020-01-01,
ACC04085,SMB,2020-01-01,
ACC04086,SMB,2020-01-01,
ACC04087,Mid-Market,2020-01-01,
ACC04088,SMB,2020-01-01,
ACC04089,SMB,2020-01-01,
ACC04090,SMB,2020-01-01,
ACC04091,SMB,2020-01-01,
ACC04092,SMB,2020-01-01,
ACC04093,SMB,2020-01-01,2025-03-31
ACC04093,Mid-Market,2025-04-01,
ACC04094,Mid-Market,2020-01-01,
ACC04095,Mid-Market,2020-01-01,
ACC04096,SMB,2020-01-01,2025-03-31
ACC04096,Mid-Market,2025-04-01,
ACC04097,SMB,2020-01-01,
ACC04098,SMB,2020-01-01,
ACC04099,SMB,2020-01-01,
ACC04100,SMB,2020-01-01,
ACC04101,Mid-Market,2020-01-01,
ACC04102,SMB,2020-01-01,
ACC04103,Mid-Market,2020-01-01,
ACC04104,Mid-Market,2020-01-01,
ACC04105,SMB,2020-01-01,
ACC04106,SMB,2020-01-01,2025-03-31
ACC04106,Mid-Market,2025-04-01,
ACC04107,SMB,2020-01-01,
ACC04108,SMB,2020-01-01,
ACC04109,Enterprise,2020-01-01,
ACC04110,Mid-Market,2020-01-01,
ACC04111,SMB,2020-01-01,
ACC04112,SMB,2020-01-01,
ACC04113,Mid-Market,2020-01-01,
ACC04114,SMB,2020-01-01,
ACC04115,SMB,2020-01-01,
ACC04116,SMB,2020-01-01,
ACC04117,SMB,2020-01-01,
ACC04118,Mid-Market,2020-01-01,
ACC04119,SMB,2020-01-01,2025-03-31
ACC04119,Mid-Market,2025-04-01,
ACC04120,SMB,2020-01-01,
ACC04121,SMB,2020-01-01,
ACC04122,Mid-Market,2020-01-01,
ACC04123,SMB,2020-01-01,2025-03-31
ACC04123,Mid-Market,2025-04-01,
ACC04124,SMB,2020-01-01,
ACC04125,SMB,2020-01-01,
ACC04126,SMB,2020-01-01,
ACC04127,SMB,2020-01-01,
ACC04128,Mid-Market,2020-01-01,
ACC04129,SMB,2020-01-01,
ACC04130,SMB,2020-01-01,
ACC04131,Mid-Market,2020-01-01,
ACC04132,Mid-Market,2020-01-01,
ACC04133,SMB,2020-01-01,
ACC04134,SMB,2020-01-01,
ACC04135,SMB,2020-01-01,
ACC04136,Mid-Market,2020-01-01,
ACC04137,SMB,2020-01-01,
ACC04138,SMB,2020-01-01,
ACC04139,Enterprise,2020-01-01,
ACC04140,Enterprise,2020-01-01,
ACC04141,SMB,2020-01-01,
ACC04142,SMB,2020-01-01,
ACC04143,SMB,2020-01-01,
ACC04144,Mid-Market,2020-01-01,
ACC04145,SMB,2020-01-01,
ACC04146,SMB,2020-01-01,
ACC04147,SMB,2020-01-01,
ACC04148,SMB,2020-01-01,
ACC04149,SMB,2020-01-01,2025-03-31
ACC04149,Mid-Market,2025-04-01,
ACC04150,SMB,2020-01-01,
ACC04151,SMB,2020-01-01,
ACC04152,SMB,2020-01-01,
ACC04153,Enterprise,2020-01-01,
ACC04154,Enterprise,2020-01-01,
ACC04155,Enterprise,2020-01-01,
ACC04156,Enterprise,2020-01-01,
ACC04157,Enterprise,2020-01-01,
ACC04158,SMB,2020-01-01,2025-03-31
ACC04158,Mid-Market,2025-04-01,
ACC04159,SMB,2020-01-01,
ACC04160,SMB,2020-01-01,2025-03-31
ACC04160,Mid-Market,2025-04-01,
ACC04161,SMB,2020-01-01,
ACC04162,SMB,2020-01-01,
ACC04163,SMB,2020-01-01,2025-03-31
ACC04163,Mid-Market,2025-04-01,
ACC04164,Mid-Market,2020-01-01,
ACC04165,SMB,2020-01-01,
ACC04166,Mid-Market,2020-01-01,
ACC04167,SMB,2020-01-01,
ACC04168,Mid-Market,2020-01-01,
ACC04169,Mid-Market,2020-01-01,
ACC04170,SMB,2020-01-01,2025-03-31
ACC04170,Mid-Market,2025-04-01,
ACC04171,SMB,2020-01-01,
ACC04172,SMB,2020-01-01,
ACC04173,Mid-Market,2020-01-01,
ACC04174,SMB,2020-01-01,
ACC04175,SMB,2020-01-01,
ACC04176,SMB,2020-01-01,
ACC04177,SMB,2020-01-01,
ACC04178,SMB,2020-01-01,
ACC04179,SMB,2020-01-01,
ACC04180,SMB,2020-01-01,
ACC04181,SMB,2020-01-01,
ACC04182,SMB,2020-01-01,
ACC04183,SMB,2020-01-01,2025-03-31
ACC04183,Mid-Market,2025-04-01,
ACC04184,SMB,2020-01-01,
ACC04185,SMB,2020-01-01,
ACC04186,SMB,2020-01-01,
ACC04187,SMB,2020-01-01,2025-03-31
ACC04187,Mid-Market,2025-04-01,
ACC04188,SMB,2020-01-01,
ACC04189,Mid-Market,2020-01-01,
ACC04190,SMB,2020-01-01,
ACC04191,Mid-Market,2020-01-01,
ACC04192,Mid-Market,2020-01-01,
ACC04193,SMB,2020-01-01,
ACC04194,Mid-Market,2020-01-01,
ACC04195,SMB,2020-01-01,
ACC04196,Mid-Market,2020-01-01,
ACC04197,Mid-Market,2020-01-01,
ACC04198,Mid-Market,2020-01-01,
ACC04199,SMB,2020-01-01,
ACC04200,SMB,2020-01-01,
ACC04201,SMB,2020-01-01,
ACC04202,SMB,2020-01-01,
ACC04203,Enterprise,2020-01-01,
ACC04204,SMB,2020-01-01,
ACC04205,SMB,2020-01-01,
ACC04206,SMB,2020-01-01,
ACC04207,Mid-Market,2020-01-01,
ACC04208,Mid-Market,2020-01-01,
ACC04209,SMB,2020-01-01,
ACC04210,SMB,2020-01-01,
ACC04211,SMB,2020-01-01,
ACC04212,SMB,2020-01-01,
ACC04213,SMB,2020-01-01,
ACC04214,Mid-Market,2020-01-01,
ACC04215,SMB,2020-01-01,
ACC04216,SMB,2020-01-01,
ACC04217,SMB,2020-01-01,
ACC04218,Mid-Market,2020-01-01,
ACC04219,Enterprise,2020-01-01,
ACC04220,Enterprise,2020-01-01,
ACC04221,SMB,2020-01-01,
ACC04222,SMB,2020-01-01,
ACC04223,Mid-Market,2020-01-01,
ACC04224,SMB,2020-01-01,
ACC04225,SMB,2020-01-01,
ACC04226,Enterprise,2020-01-01,
ACC04227,SMB,2020-01-01,
ACC04228,Mid-Market,2020-01-01,
ACC04229,SMB,2020-01-01,
ACC04230,SMB,2020-01-01,
ACC04231,SMB,2020-01-01,
ACC04232,Mid-Market,2020-01-01,
ACC04233,SMB,2020-01-01,
ACC04234,SMB,2020-01-01,2025-03-31
ACC04234,Mid-Market,2025-04-01,
ACC04235,SMB,2020-01-01,
ACC04236,Enterprise,2020-01-01,
ACC04237,SMB,2020-01-01,
ACC04238,SMB,2020-01-01,
ACC04239,SMB,2020-01-01,
ACC04240,Mid-Market,2020-01-01,
ACC04241,Enterprise,2020-01-01,
ACC04242,Enterprise,2020-01-01,
ACC04243,SMB,2020-01-01,
ACC04244,Enterprise,2020-01-01,
ACC04245,SMB,2020-01-01,
ACC04246,Mid-Market,2020-01-01,
ACC04247,SMB,2020-01-01,
ACC04248,SMB,2020-01-01,
ACC04249,SMB,2020-01-01,2025-03-31
ACC04249,Mid-Market,2025-04-01,
ACC04250,SMB,2020-01-01,
ACC04251,SMB,2020-01-01,2025-03-31
ACC04251,Mid-Market,2025-04-01,
ACC04252,SMB,2020-01-01,
ACC04253,SMB,2020-01-01,2025-03-31
ACC04253,Mid-Market,2025-04-01,
ACC04254,Mid-Market,2020-01-01,
ACC04255,Mid-Market,2020-01-01,
ACC04256,Mid-Market,2020-01-01,
ACC04257,Mid-Market,2020-01-01,
ACC04258,SMB,2020-01-01,
ACC04259,Enterprise,2020-01-01,
ACC04260,SMB,2020-01-01,
ACC04261,Mid-Market,2020-01-01,
ACC04262,SMB,2020-01-01,
ACC04263,Mid-Market,2020-01-01,
ACC04264,SMB,2020-01-01,
ACC04265,SMB,2020-01-01,
ACC04266,SMB,2020-01-01,
ACC04267,Enterprise,2020-01-01,
ACC04268,Mid-Market,2020-01-01,
ACC04269,SMB,2020-01-01,
ACC04270,SMB,2020-01-01,
ACC04271,Enterprise,2020-01-01,
ACC04272,Enterprise,2020-01-01,
ACC04273,Mid-Market,2020-01-01,
ACC04274,SMB,2020-01-01,
ACC04275,Mid-Market,2020-01-01,
ACC04276,SMB,2020-01-01,
ACC04277,Mid-Market,2020-01-01,
ACC04278,SMB,2020-01-01,
ACC04279,SMB,2020-01-01,2025-03-31
ACC04279,Mid-Market,2025-04-01,
ACC04280,Mid-Market,2020-01-01,
ACC04281,Enterprise,2020-01-01,
ACC04282,SMB,2020-01-01,2025-03-31
ACC04282,Mid-Market,2025-04-01,
ACC04283,Mid-Market,2020-01-01,
ACC04284,SMB,2020-01-01,
ACC04285,SMB,2020-01-01,
ACC04286,SMB,2020-01-01,
ACC04287,SMB,2020-01-01,
ACC04288,Enterprise,2020-01-01,
ACC04289,SMB,2020-01-01,2025-03-31
ACC04289,Mid-Market,2025-04-01,
ACC04290,SMB,2020-01-01,
ACC04291,SMB,2020-01-01,
ACC04292,SMB,2020-01-01,
ACC04293,SMB,2020-01-01,
ACC04294,SMB,2020-01-01,
ACC04295,SMB,2020-01-01,
ACC04296,Mid-Market,2020-01-01,
ACC04297,SMB,2020-01-01,
ACC04298,Mid-Market,2020-01-01,
ACC04299,SMB,2020-01-01,
ACC04300,SMB,2020-01-01,
ACC04301,SMB,2020-01-01,
ACC04302,Mid-Market,2020-01-01,
ACC04303,Mid-Market,2020-01-01,
ACC04304,SMB,2020-01-01,
ACC04305,SMB,2020-01-01,
ACC04306,SMB,2020-01-01,
ACC04307,Mid-Market,2020-01-01,
ACC04308,SMB,2020-01-01,
ACC04309,SMB,2020-01-01,
ACC04310,SMB,2020-01-01,
ACC04311,SMB,2020-01-01,2025-03-31
ACC04311,Mid-Market,2025-04-01,
ACC04312,SMB,2020-01-01,
ACC04313,Mid-Market,2020-01-01,
ACC04314,SMB,2020-01-01,2025-03-31
ACC04314,Mid-Market,2025-04-01,
ACC04315,Enterprise,2020-01-01,
ACC04316,Mid-Market,2020-01-01,
ACC04317,SMB,2020-01-01,2025-03-31
ACC04317,Mid-Market,2025-04-01,
ACC04318,SMB,2020-01-01,
ACC04319,SMB,2020-01-01,
ACC04320,SMB,2020-01-01,
ACC04321,Mid-Market,2020-01-01,
ACC04322,SMB,2020-01-01,
ACC04323,Mid-Market,2020-01-01,
ACC04324,SMB,2020-01-01,
ACC04325,Enterprise,2020-01-01,
ACC04326,Enterprise,2020-01-01,
ACC04327,SMB,2020-01-01,
ACC04328,Mid-Market,2020-01-01,
ACC04329,SMB,2020-01-01,
ACC04330,SMB,2020-01-01,
ACC04331,SMB,2020-01-01,
ACC04332,SMB,2020-01-01,
ACC04333,SMB,2020-01-01,
ACC04334,Mid-Market,2020-01-01,
ACC04335,Mid-Market,2020-01-01,
ACC04336,SMB,2020-01-01,
ACC04337,SMB,2020-01-01,
ACC04338,SMB,2020-01-01,2025-03-31
ACC04338,Mid-Market,2025-04-01,
ACC04339,SMB,2020-01-01,
ACC04340,SMB,2020-01-01,
ACC04341,SMB,2020-01-01,2025-03-31
ACC04341,Mid-Market,2025-04-01,
ACC04342,Mid-Market,2020-01-01,
ACC04343,SMB,2020-01-01,
ACC04344,SMB,2020-01-01,
ACC04345,SMB,2020-01-01,
ACC04346,Mid-Market,2020-01-01,
ACC04347,SMB,2020-01-01,
ACC04348,Mid-Market,2020-01-01,
ACC04349,SMB,2020-01-01,
ACC04350,SMB,2020-01-01,
ACC04351,SMB,2020-01-01,
ACC04352,SMB,2020-01-01,
ACC04353,Mid-Market,2020-01-01,
ACC04354,SMB,2020-01-01,2025-03-31
ACC04354,Mid-Market,2025-04-01,
ACC04355,SMB,2020-01-01,
ACC04356,SMB,2020-01-01,
ACC04357,SMB,2020-01-01,
ACC04358,SMB,2020-01-01,
ACC04359,SMB,2020-01-01,
ACC04360,SMB,2020-01-01,
ACC04361,SMB,2020-01-01,
ACC04362,SMB,2020-01-01,2025-03-31
ACC04362,Mid-Market,2025-04-01,
ACC04363,SMB,2020-01-01,2025-03-31
ACC04363,Mid-Market,2025-04-01,
ACC04364,SMB,2020-01-01,
ACC04365,SMB,2020-01-01,
ACC04366,SMB,2020-01-01,2025-03-31
ACC04366,Mid-Market,2025-04-01,
ACC04367,SMB,2020-01-01,
ACC04368,SMB,2020-01-01,
ACC04369,SMB,2020-01-01,2025-03-31
ACC04369,Mid-Market,2025-04-01,
ACC04370,SMB,2020-01-01,
ACC04371,SMB,2020-01-01,
ACC04372,SMB,2020-01-01,
ACC04373,Mid-Market,2020-01-01,
ACC04374,SMB,2020-01-01,
ACC04375,Mid-Market,2020-01-01,
ACC04376,SMB,2020-01-01,
ACC04377,SMB,2020-01-01,
ACC04378,SMB,2020-01-01,
ACC04379,Mid-Market,2020-01-01,
ACC04380,SMB,2020-01-01,
ACC04381,SMB,2020-01-01,
ACC04382,SMB,2020-01-01,2025-03-31
ACC04382,Mid-Market,2025-04-01,
ACC04383,SMB,2020-01-01,2025-03-31
ACC04383,Mid-Market,2025-04-01,
ACC04384,Mid-Market,2020-01-01,
ACC04385,Mid-Market,2020-01-01,
ACC04386,SMB,2020-01-01,
ACC04387,SMB,2020-01-01,
ACC04388,SMB,2020-01-01,2025-03-31
ACC04388,Mid-Market,2025-04-01,
ACC04389,SMB,2020-01-01,
ACC04390,SMB,2020-01-01,
ACC04391,SMB,2020-01-01,
ACC04392,Mid-Market,2020-01-01,
ACC04393,Mid-Market,2020-01-01,
ACC04394,SMB,2020-01-01,
ACC04395,SMB,2020-01-01,
ACC04396,Mid-Market,2020-01-01,
ACC04397,SMB,2020-01-01,
ACC04398,SMB,2020-01-01,
ACC04399,SMB,2020-01-01,
ACC04400,SMB,2020-01-01,
ACC04401,SMB,2020-01-01,2025-03-31
ACC04401,Mid-Market,2025-04-01,
ACC04402,SMB,2020-01-01,2025-03-31
ACC04402,Mid-Market,2025-04-01,
ACC04403,Enterprise,2020-01-01,
ACC04404,Enterprise,2020-01-01,
ACC04405,SMB,2020-01-01,
ACC04406,SMB,2020-01-01,
ACC04407,SMB,2020-01-01,
ACC04408,Enterprise,2020-01-01,
ACC04409,SMB,2020-01-01,
ACC04410,SMB,2020-01-01,
ACC04411,Enterprise,2020-01-01,
ACC04412,SMB,2020-01-01,
ACC04413,SMB,2020-01-01,
ACC04414,SMB,2020-01-01,
ACC04415,SMB,2020-01-01,
ACC04416,SMB,2020-01-01,
ACC04417,Mid-Market,2020-01-01,
ACC04418,SMB,2020-01-01,
ACC04419,SMB,2020-01-01,
ACC04420,SMB,2020-01-01,
ACC04421,Mid-Market,2020-01-01,
ACC04422,SMB,2020-01-01,
ACC04423,SMB,2020-01-01,2025-03-31
ACC04423,Mid-Market,2025-04-01,
ACC04424,SMB,2020-01-01,
ACC04425,SMB,2020-01-01,
ACC04426,SMB,2020-01-01,
ACC04427,Enterprise,2020-01-01,
ACC04428,SMB,2020-01-01,2025-03-31
ACC04428,Mid-Market,2025-04-01,
ACC04429,SMB,2020-01-01,
ACC04430,Enterprise,2020-01-01,
ACC04431,Mid-Market,2020-01-01,
ACC04432,SMB,2020-01-01,
ACC04433,Enterprise,2020-01-01,
ACC04434,SMB,2020-01-01,
ACC04435,SMB,2020-01-01,
ACC04436,SMB,2020-01-01,
ACC04437,SMB,2020-01-01,
ACC04438,SMB,2020-01-01,
ACC04439,SMB,2020-01-01,
ACC04440,SMB,2020-01-01,
ACC04441,SMB,2020-01-01,
ACC04442,SMB,2020-01-01,
ACC04443,SMB,2020-01-01,2025-03-31
ACC04443,Mid-Market,2025-04-01,
ACC04444,SMB,2020-01-01,
ACC04445,Enterprise,2020-01-01,
ACC04446,SMB,2020-01-01,
ACC04447,Mid-Market,2020-01-01,
ACC04448,SMB,2020-01-01,
ACC04449,SMB,2020-01-01,
ACC04450,SMB,2020-01-01,
ACC04451,Enterprise,2020-01-01,
ACC04452,Enterprise,2020-01-01,
ACC04453,SMB,2020-01-01,
ACC04454,SMB,2020-01-01,
ACC04455,SMB,2020-01-01,
ACC04456,Enterprise,2020-01-01,
ACC04457,SMB,2020-01-01,
ACC04458,Enterprise,2020-01-01,
ACC04459,SMB,2020-01-01,
ACC04460,SMB,2020-01-01,
ACC04461,Mid-Market,2020-01-01,
ACC04462,Mid-Market,2020-01-01,
ACC04463,Mid-Market,2020-01-01,
ACC04464,SMB,2020-01-01,
ACC04465,SMB,2020-01-01,
ACC04466,SMB,2020-01-01,
ACC04467,SMB,2020-01-01,2025-03-31
ACC04467,Mid-Market,2025-04-01,
ACC04468,SMB,2020-01-01,
ACC04469,SMB,2020-01-01,
ACC04470,SMB,2020-01-01,
ACC04471,SMB,2020-01-01,
ACC04472,SMB,2020-01-01,
ACC04473,Enterprise,2020-01-01,
ACC04474,SMB,2020-01-01,
ACC04475,Enterprise,2020-01-01,
ACC04476,SMB,2020-01-01,2025-03-31
ACC04476,Mid-Market,2025-04-01,
ACC04477,SMB,2020-01-01,
ACC04478,Mid-Market,2020-01-01,
ACC04479,Enterprise,2020-01-01,
ACC04480,SMB,2020-01-01,
ACC04481,SMB,2020-01-01,
ACC04482,SMB,2020-01-01,2025-03-31
ACC04482,Mid-Market,2025-04-01,
ACC04483,SMB,2020-01-01,2025-03-31
ACC04483,Mid-Market,2025-04-01,
ACC04484,SMB,2020-01-01,
ACC04485,SMB,2020-01-01,2025-03-31
ACC04485,Mid-Market,2025-04-01,
ACC04486,SMB,2020-01-01,
ACC04487,SMB,2020-01-01,2025-03-31
ACC04487,Mid-Market,2025-04-01,
ACC04488,SMB,2020-01-01,
ACC04489,SMB,2020-01-01,2025-03-31
ACC04489,Mid-Market,2025-04-01,
ACC04490,SMB,2020-01-01,
ACC04491,SMB,2020-01-01,
ACC04492,SMB,2020-01-01,
ACC04493,SMB,2020-01-01,
ACC04494,Mid-Market,2020-01-01,
ACC04495,SMB,2020-01-01,
ACC04496,SMB,2020-01-01,
ACC04497,SMB,2020-01-01,
ACC04498,SMB,2020-01-01,
ACC04499,SMB,2020-01-01,
ACC04500,SMB,2020-01-01,
ACC04501,Mid-Market,2020-01-01,
ACC04502,Enterprise,2020-01-01,
ACC04503,SMB,2020-01-01,
ACC04504,Mid-Market,2020-01-01,
ACC04505,Mid-Market,2020-01-01,
ACC04506,SMB,2020-01-01,
ACC04507,SMB,2020-01-01,
ACC04508,Mid-Market,2020-01-01,
ACC04509,SMB,2020-01-01,
ACC04510,Mid-Market,2020-01-01,
ACC04511,SMB,2020-01-01,
ACC04512,SMB,2020-01-01,
ACC04513,SMB,2020-01-01,
ACC04514,SMB,2020-01-01,
ACC04515,SMB,2020-01-01,
ACC04516,SMB,2020-01-01,
ACC04517,SMB,2020-01-01,
ACC04518,SMB,2020-01-01,
ACC04519,Mid-Market,2020-01-01,
ACC04520,SMB,2020-01-01,
ACC04521,SMB,2020-01-01,
ACC04522,SMB,2020-01-01,
ACC04523,SMB,2020-01-01,
ACC04524,SMB,2020-01-01,
ACC04525,Mid-Market,2020-01-01,
ACC04526,SMB,2020-01-01,
ACC04527,Mid-Market,2020-01-01,
ACC04528,SMB,2020-01-01,
ACC04529,SMB,2020-01-01,
ACC04530,SMB,2020-01-01,
ACC04531,Mid-Market,2020-01-01,
ACC04532,SMB,2020-01-01,
ACC04533,SMB,2020-01-01,2025-03-31
ACC04533,Mid-Market,2025-04-01,
ACC04534,Mid-Market,2020-01-01,
ACC04535,SMB,2020-01-01,
ACC04536,Mid-Market,2020-01-01,
ACC04537,SMB,2020-01-01,
ACC04538,SMB,2020-01-01,
ACC04539,SMB,2020-01-01,
ACC04540,SMB,2020-01-01,
