account_id,current_segment,billing_currency,monthly_recurring_revenue,signup_date,status,is_test_account
ACC03057,smb,USD,235.56,2020-02-29,active,False
ACC03058,smb,USD,194.08,2024-01-08,active,False
ACC03059,smb,USD,355.98,2018-02-06,active,False
ACC03060,smb,USD,192.32,2018-07-23,active,False
ACC03061,mid_market,EUR,2375.69,2019-02-02,active,False
ACC03062,mid_market,USD,204.84,2024-11-19,active,False
ACC03063,mid_market,USD,985.01,2021-06-25,active,False
ACC03064,smb,USD,330.16,2019-02-09,active,False
ACC03065,enterprise,EUR,9123.37,2020-03-04,active,False
ACC03066,smb,USD,211.71,2024-10-13,active,False
ACC03067,smb,USD,196.32,2022-11-10,active,False
ACC03068,smb,USD,354.58,2019-07-26,active,False
ACC03069,smb,USD,336.12,2019-09-08,active,False
ACC03070,smb,USD,212.89,2018-07-11,active,False
ACC03071,smb,USD,96.81,2023-05-30,active,False
ACC03072,smb,USD,113.52,2018-12-18,active,False
ACC03073,mid_market,EUR,2539.77,2020-01-03,active,False
ACC03074,smb,EUR,252.16,2020-06-09,active,False
ACC03075,smb,USD,139.03,2022-05-06,active,False
ACC03076,smb,USD,203.3,2022-03-30,active,False
ACC03077,mid_market,GBP,3788.55,2023-08-05,active,False
ACC03078,smb,USD,278.44,2020-01-30,active,False
ACC03079,enterprise,EUR,26001.12,2020-09-12,active,False
ACC03080,smb,USD,289.28,2020-09-20,active,False
ACC03081,mid_market,EUR,1904.72,2018-04-30,active,False
ACC03082,smb,USD,117.22,2023-03-01,active,False
ACC03083,smb,USD,115.05,2021-09-30,active,False
ACC03084,smb,USD,175.51,2021-04-30,active,False
ACC03085,smb,USD,304.21,2024-12-19,active,False
ACC03086,smb,USD,138.74,2019-04-03,active,False
ACC03087,mid_market,USD,209.23,2024-10-12,active,False
ACC03088,mid_market,USD,388.45,2022-10-06,active,False
ACC03089,mid_market,USD,243.35,2019-07-19,active,False
ACC03090,enterprise,USD,31599.02,2022-10-01,active,False
ACC03091,smb,USD,207.11,2023-04-16,active,False
ACC03092,mid_market,USD,3709.04,2020-07-15,active,False
ACC03093,smb,USD,212.77,2020-05-31,active,False
ACC03094,enterprise,EUR,36380.1,2023-11-05,active,False
ACC03095,enterprise,USD,8729.97,2019-02-14,active,False
ACC03096,smb,USD,344.84,2018-02-04,active,False
ACC03097,smb,USD,171.29,2022-08-30,active,False
ACC03098,smb,USD,138.96,2024-05-06,active,False
ACC03099,smb,USD,229.41,2021-07-04,active,False
ACC03100,smb,USD,397.57,2018-12-12,active,False
ACC03101,mid_market,USD,3519.8,2021-10-10,active,False
ACC03102,enterprise,EUR,12131.96,2019-10-06,active,False
ACC03103,enterprise,USD,24009.47,2023-10-16,active,False
ACC03104,enterprise,EUR,15507.27,2022-04-14,active,False
ACC03105,mid_market,EUR,228.28,2020-05-10,active,False
ACC03106,smb,USD,132.48,2022-05-16,active,False
ACC03107,smb,USD,270.73,2022-09-02,active,False
ACC03108,mid_market,USD,1391.8,2022-10-01,active,False
ACC03109,mid_market,USD,1044.07,2020-07-24,active,False
ACC03110,smb,USD,170.29,2021-12-29,active,False
ACC03111,mid_market,GBP,1385.99,2018-04-20,active,False
ACC03112,smb,USD,199.97,2020-10-28,active,False
ACC03113,mid_market,USD,3586.03,2020-08-24,active,False
ACC03114,smb,USD,83.19,2021-09-28,active,False
ACC03115,smb,USD,344.94,2024-08-25,active,False
ACC03116,smb,USD,250.76,2024-09-03,active,False
ACC03117,smb,USD,212.09,2021-05-20,active,False
ACC03118,smb,USD,205.36,2022-07-10,active,False
ACC03119,smb,USD,251.67,2018-10-04,active,False
ACC03120,mid_market,GBP,3125.58,2021-05-17,active,False
ACC03121,smb,USD,237.94,2022-10-25,active,False
ACC03122,smb,USD,345.14,2022-10-12,active,False
ACC03123,smb,USD,379.65,2024-09-28,active,False
ACC03124,smb,USD,275.76,2021-04-06,active,False
ACC03125,smb,USD,257.44,2024-05-09,active,False
ACC03126,smb,USD,289.61,2024-11-06,active,False
ACC03127,smb,USD,266.38,2022-01-01,active,False
ACC03128,mid_market,USD,2838.5,2018-08-22,active,False
ACC03129,smb,USD,137.5,2020-08-19,active,False
ACC03130,mid_market,EUR,2262.44,2023-05-09,active,False
ACC03131,mid_market,USD,2952.46,2022-01-24,active,False
ACC03132,mid_market,USD,3196.57,2024-07-21,active,False
ACC03133,mid_market,USD,1153.25,2023-09-17,active,False
ACC03134,smb,USD,155.52,2018-06-11,active,False
ACC03135,smb,USD,122.0,2024-01-11,active,False
ACC03136,smb,USD,397.37,2020-07-02,active,False
ACC03137,smb,USD,175.53,2023-09-24,active,False
ACC03138,smb,USD,388.26,2021-07-21,active,False
ACC03139,mid_market,USD,3617.45,2021-03-10,active,False
ACC03140,mid_market,USD,323.69,2018-07-05,active,False
ACC03141,smb,USD,210.12,2018-10-31,active,False
ACC03142,smb,USD,305.28,2022-03-02,active,False
ACC03143,smb,USD,228.77,2021-12-25,active,False
ACC03144,smb,USD,94.95,2021-11-19,active,False
ACC03145,enterprise,GBP,19558.32,2019-02-04,active,False
ACC03146,smb,USD,152.15,2021-07-27,active,False
ACC03147,smb,USD,143.48,2018-06-05,active,False
ACC03148,mid_market,USD,282.54,2019-01-04,active,False
ACC03149,smb,USD,216.65,2021-06-28,active,False
ACC03150,smb,USD,176.33,2022-04-26,active,False
ACC03151,mid_market,USD,365.73,2022-08-03,active,False
ACC03152,mid_market,USD,2783.68,2024-11-14,active,False
ACC03153,mid_market,GBP,2495.34,2023-12-24,active,False
ACC03154,mid_market,GBP,1792.15,2020-08-28,active,False
ACC03155,smb,USD,179.53,2023-06-24,active,False
ACC03156,smb,USD,399.14,2018-09-02,active,False
ACC03157,mid_market,USD,391.39,2024-01-01,active,False
ACC03158,smb,USD,369.26,2020-09-15,active,False
ACC03159,smb,EUR,261.71,2023-04-27,active,False
ACC03160,mid_market,GBP,3255.46,2024-10-16,active,False
ACC03161,smb,USD,289.58,2022-12-03,active,False
ACC03162,smb,USD,83.53,2024-06-10,active,False
ACC03163,smb,USD,219.19,2018-01-26,active,False
ACC03164,smb,USD,244.49,2019-03-12,active,False
ACC03165,mid_market,USD,2898.54,2022-05-20,active,False
ACC03166,smb,USD,389.22,2021-10-13,active,False
ACC03167,mid_market,USD,278.46,2018-11-04,active,False
ACC03168,mid_market,USD,3819.04,2023-01-11,active,False
ACC03169,smb,USD,128.46,2018-05-30,active,False
ACC03170,smb,USD,263.55,2024-12-07,active,False
ACC03171,mid_market,EUR,842.54,2019-02-04,active,False
ACC03172,mid_market,EUR,1360.06,2021-02-12,active,False
ACC03173,smb,USD,183.07,2023-10-06,active,False
ACC03174,smb,USD,323.32,2021-08-06,active,False
ACC03175,mid_market,USD,1428.86,2023-03-17,active,False
ACC03176,mid_market,USD,329.06,2022-12-04,active,False
ACC03177,smb,GBP,291.06,2024-08-22,active,False
ACC03178,smb,USD,370.58,2021-03-31,active,False
ACC03179,mid_market,USD,1012.68,2024-11-07,active,False
ACC03180,smb,USD,163.31,2021-08-13,active,False
ACC03181,smb,USD,226.02,2024-04-02,active,False
ACC03182,enterprise,EUR,23562.39,2023-02-16,active,False
ACC03183,smb,USD,116.18,2018-12-06,active,False
ACC03184,mid_market,EUR,3044.08,2022-07-04,active,False
ACC03185,smb,USD,117.05,2024-02-24,active,False
ACC03186,smb,USD,99.76,2018-11-25,active,False
ACC03187,smb,USD,130.28,2023-11-14,active,False
ACC03188,mid_market,EUR,3450.35,2018-09-27,active,False
ACC03189,smb,USD,276.71,2024-02-05,active,False
ACC03190,smb,USD,316.31,2023-07-10,active,False
ACC03191,smb,USD,314.35,2019-01-23,active,False
ACC03192,smb,USD,337.31,2023-01-31,active,False
ACC03193,mid_market,USD,148.17,2018-10-26,active,False
ACC03194,mid_market,USD,2140.94,2021-12-22,active,False
ACC03195,smb,USD,134.18,2024-06-19,active,False
ACC03196,mid_market,USD,1760.66,2019-06-11,active,False
ACC03197,smb,EUR,201.26,2019-03-21,active,False
ACC03198,smb,USD,209.1,2020-12-16,active,False
ACC03199,smb,USD,295.64,2020-07-31,active,True
ACC03200,smb,USD,88.75,2018-05-04,active,False
ACC03201,enterprise,EUR,9158.39,2021-03-11,active,False
ACC03202,smb,USD,379.46,2019-10-26,active,False
ACC03203,mid_market,USD,145.83,2018-11-15,active,False
ACC03204,mid_market,USD,333.78,2019-12-07,active,False
ACC03205,mid_market,EUR,1630.72,2018-02-22,active,False
ACC03206,smb,USD,150.88,2024-05-27,active,False
ACC03207,smb,USD,290.88,2024-12-15,active,False
ACC03208,mid_market,USD,159.4,2020-07-28,active,False
ACC03209,smb,USD,238.62,2024-02-19,active,False
ACC03210,smb,GBP,333.87,2021-03-25,active,False
ACC03211,mid_market,USD,327.47,2024-05-20,active,False
ACC03212,mid_market,USD,1008.09,2019-03-19,active,False
ACC03213,smb,USD,124.22,2019-12-29,active,False
ACC03214,mid_market,USD,2751.72,2023-03-06,active,True
ACC03215,mid_market,USD,1520.91,2019-07-17,active,False
ACC03216,smb,USD,195.49,2023-10-06,active,False
ACC03217,smb,USD,104.02,2020-12-24,active,False
ACC03218,mid_market,USD,1357.63,2020-10-29,active,False
ACC03219,smb,USD,117.19,2021-03-04,active,False
ACC03220,smb,USD,337.24,2023-08-02,active,False
ACC03221,mid_market,USD,3158.61,2018-01-15,active,False
ACC03222,smb,USD,155.21,2023-04-03,active,False
ACC03223,mid_market,USD,3618.98,2023-06-15,active,False
ACC03224,mid_market,USD,158.0,2023-09-30,active,False
ACC03225,mid_market,USD,2034.05,2024-12-22,active,False
ACC03226,smb,USD,396.94,2023-06-23,active,False
ACC03227,mid_market,USD,2245.6,2021-09-13,active,False
ACC03228,smb,USD,391.47,2021-04-06,active,False
ACC03229,smb,USD,136.96,2020-09-19,active,False
ACC03230,enterprise,GBP,38748.23,2023-10-16,active,False
ACC03231,smb,USD,191.42,2020-09-30,active,False
ACC03232,smb,USD,345.26,2022-01-03,active,False
ACC03233,smb,USD,185.86,2018-09-03,active,False
ACC03234,smb,USD,184.51,2020-03-22,active,False
ACC03235,smb,USD,329.16,2019-11-12,active,False
ACC03236,smb,USD,207.46,2021-01-16,active,False
ACC03237,enterprise,GBP,20931.39,2021-07-07,active,False
ACC03238,mid_market,USD,3834.41,2023-01-06,active,False
ACC03239,smb,USD,363.15,2021-01-08,active,False
ACC03240,enterprise,USD,21232.94,2019-01-20,active,False
ACC03241,smb,USD,198.41,2021-10-25,active,False
ACC03242,mid_market,USD,1452.81,2018-05-20,active,False
ACC03243,mid_market,USD,1230.59,2023-12-11,active,False
ACC03244,smb,USD,266.81,2023-05-24,active,False
ACC03245,smb,USD,97.49,2019-07-30,active,False
ACC03246,mid_market,USD,2603.42,2019-11-04,active,False
ACC03247,enterprise,USD,29682.89,2018-03-12,active,False
ACC03248,mid_market,USD,1467.81,2020-07-20,active,False
ACC03249,mid_market,USD,127.11,2018-04-08,active,False
ACC03250,smb,USD,288.27,2024-07-21,active,False
ACC03251,smb,USD,96.48,2018-12-09,active,False
ACC03252,smb,USD,222.76,2022-08-13,active,False
ACC03253,smb,USD,225.21,2021-12-29,active,False
ACC03254,smb,USD,321.92,2019-08-29,active,False
ACC03255,smb,EUR,191.96,2023-08-28,active,False
ACC03256,enterprise,USD,16450.69,2018-10-06,active,False
ACC03257,smb,USD,206.16,2024-03-16,active,False
ACC03258,smb,USD,191.06,2023-03-08,active,False
ACC03259,mid_market,USD,2472.43,2022-06-12,active,False
ACC03260,mid_market,GBP,1402.18,2024-02-27,active,False
ACC03261,smb,USD,343.47,2020-10-27,active,False
ACC03262,mid_market,USD,278.26,2019-12-21,active,False
ACC03263,mid_market,USD,163.94,2019-01-30,active,False
ACC03264,smb,USD,110.49,2024-06-20,active,False
ACC03265,enterprise,GBP,34534.18,2020-10-23,active,False
ACC03266,smb,USD,261.27,2023-10-21,active,False
ACC03267,smb,USD,120.79,2020-04-29,active,False
ACC03268,mid_market,EUR,1229.14,2024-09-06,active,False
ACC03269,mid_market,USD,166.96,2024-02-02,active,False
ACC03270,mid_market,USD,197.92,2020-02-27,active,False
ACC03271,smb,USD,320.18,2021-05-29,active,False
ACC03272,smb,USD,144.31,2023-07-23,active,False
ACC03273,mid_market,USD,188.85,2019-08-02,active,False
ACC03274,smb,USD,213.12,2018-03-02,active,False
ACC03275,smb,USD,275.16,2020-01-09,active,False
ACC03276,smb,USD,253.25,2022-02-18,active,False
ACC03277,mid_market,USD,1637.33,2018-12-15,active,False
ACC03278,mid_market,USD,3154.96,2020-05-02,active,False
ACC03279,smb,USD,273.86,2024-06-05,active,False
ACC03280,mid_market,USD,331.36,2018-07-11,active,False
ACC03281,smb,USD,144.93,2018-05-09,active,False
ACC03282,mid_market,GBP,2631.16,2020-12-19,active,False
ACC03283,smb,USD,319.26,2018-02-02,active,False
ACC03284,smb,USD,164.16,2018-03-13,active,False
ACC03285,smb,USD,114.78,2019-04-13,active,False
ACC03286,smb,EUR,132.75,2018-09-19,active,False
ACC03287,smb,USD,110.91,2023-09-04,active,False
ACC03288,mid_market,EUR,3949.54,2018-11-10,active,False
ACC03289,smb,USD,184.2,2021-08-30,active,False
ACC03290,smb,USD,129.54,2022-12-08,active,False
ACC03291,smb,USD,99.43,2022-05-19,active,False
ACC03292,smb,EUR,376.74,2022-07-30,active,False
ACC03293,smb,USD,249.45,2020-07-03,active,False
ACC03294,mid_market,GBP,3528.38,2024-03-21,active,False
ACC03295,smb,USD,87.19,2018-06-25,active,False
ACC03296,smb,USD,334.09,2018-10-02,active,False
ACC03297,smb,USD,293.9,2023-12-29,active,False
ACC03298,smb,USD,215.1,2018-06-24,active,False
ACC03299,enterprise,USD,20374.22,2019-05-06,active,False
ACC03300,enterprise,GBP,18594.74,2019-03-19,active,False
ACC03301,smb,USD,386.92,2018-03-26,active,False
ACC03302,smb,USD,253.07,2018-10-27,active,False
ACC03303,smb,USD,211.57,2022-01-03,active,False
ACC03304,mid_market,GBP,3544.23,2022-08-18,active,False
ACC03305,mid_market,USD,1987.35,2018-08-01,active,False
ACC03306,mid_market,USD,2909.89,2024-08-05,active,False
ACC03307,smb,USD,247.2,2018-09-02,active,False
ACC03308,smb,EUR,231.13,2022-10-22,active,False
ACC03309,smb,USD,290.59,2023-08-08,active,False
ACC03310,enterprise,EUR,9347.04,2021-08-24,active,False
ACC03311,smb,USD,285.63,2021-06-10,active,False
ACC03312,mid_market,USD,334.69,2018-10-06,active,False
ACC03313,smb,USD,183.73,2019-09-10,active,False
ACC03314,mid_market,EUR,1898.79,2023-12-15,active,False
ACC03315,smb,USD,277.73,2020-06-10,active,False
ACC03316,smb,USD,215.31,2018-03-30,active,False
ACC03317,enterprise,USD,14386.26,2023-02-07,active,False
ACC03318,mid_market,USD,836.51,2022-10-14,active,False
ACC03319,smb,EUR,206.53,2018-06-19,active,False
ACC03320,enterprise,EUR,37439.18,2018-05-11,active,False
ACC03321,mid_market,USD,2765.84,2018-10-25,active,False
ACC03322,smb,USD,358.85,2018-05-11,active,False
ACC03323,enterprise,USD,10612.9,2022-04-25,active,False
ACC03324,smb,GBP,82.84,2018-12-05,active,False
ACC03325,smb,USD,275.54,2022-04-01,active,False
ACC03326,smb,USD,331.46,2019-03-27,active,False
ACC03327,smb,GBP,95.0,2024-10-21,active,False
ACC03328,smb,USD,309.37,2023-01-30,active,False
ACC03329,smb,USD,365.72,2020-08-15,active,False
ACC03330,mid_market,USD,132.63,2020-12-31,active,False
ACC03331,mid_market,EUR,3817.36,2018-06-16,active,False
ACC03332,smb,USD,320.54,2018-05-21,active,False
ACC03333,mid_market,USD,821.51,2021-10-05,active,False
ACC03334,smb,USD,353.57,2018-02-28,active,False
ACC03335,smb,USD,121.81,2022-06-20,active,False
ACC03336,smb,USD,210.04,2020-09-04,active,False
ACC03337,smb,USD,153.6,2018-12-23,active,False
ACC03338,smb,USD,279.45,2021-10-01,active,False
ACC03339,smb,USD,111.29,2021-11-14,active,False
ACC03340,smb,USD,335.07,2023-03-23,active,False
ACC03341,enterprise,USD,13414.05,2019-05-21,active,False
ACC03342,smb,USD,186.68,2021-10-31,active,False
ACC03343,smb,USD,385.26,2023-11-30,active,False
ACC03344,smb,USD,274.58,2019-11-22,active,False
ACC03345,mid_market,USD,2752.11,2023-11-05,active,False
ACC03346,mid_market,USD,378.22,2023-01-23,active,False
ACC03347,smb,USD,330.26,2021-01-03,active,False
ACC03348,mid_market,USD,2652.61,2024-03-07,active,False
ACC03349,smb,USD,280.02,2024-10-06,active,False
ACC03350,smb,USD,360.32,2019-08-29,active,False
ACC03351,smb,USD,146.65,2024-11-09,active,False
ACC03352,enterprise,USD,25615.24,2018-01-07,active,False
ACC03353,smb,GBP,236.85,2018-11-27,active,False
ACC03354,mid_market,USD,2519.24,2018-04-21,active,False
ACC03355,enterprise,USD,13670.62,2020-07-28,active,False
ACC03356,smb,USD,88.93,2024-07-22,active,False
ACC03357,mid_market,EUR,1841.52,2022-03-15,active,False
ACC03358,smb,USD,243.92,2022-04-25,active,False
ACC03359,smb,USD,205.77,2018-08-05,active,False
ACC03360,smb,USD,81.27,2021-08-12,active,False
ACC03361,smb,USD,115.42,2020-09-05,active,False
ACC03362,smb,USD,140.9,2021-05-10,active,False
ACC03363,smb,USD,131.26,2019-10-30,active,False
ACC03364,smb,USD,157.84,2019-05-31,active,False
ACC03365,smb,USD,358.58,2024-08-30,active,False
ACC03366,smb,USD,110.49,2021-11-28,active,False
ACC03367,smb,USD,119.45,2020-11-18,active,False
ACC03368,smb,USD,99.7,2018-07-08,active,False
ACC03369,smb,USD,382.02,2023-05-04,active,False
ACC03370,smb,USD,144.44,2021-04-22,active,False
ACC03371,smb,USD,393.55,2020-09-15,active,False
ACC03372,smb,USD,287.57,2022-09-01,active,False
ACC03373,smb,USD,285.25,2018-12-03,active,False
ACC03374,smb,USD,276.25,2021-09-24,active,False
ACC03375,mid_market,USD,247.99,2024-01-16,active,False
ACC03376,enterprise,USD,29814.68,2021-03-31,active,False
ACC03377,smb,USD,351.41,2018-01-02,active,False
ACC03378,smb,GBP,226.99,2019-08-11,active,False
ACC03379,smb,USD,85.9,2018-05-23,active,False
ACC03380,smb,USD,277.04,2021-07-02,active,False
ACC03381,mid_market,USD,2189.8,2020-07-20,active,False
ACC03382,mid_market,EUR,3467.1,2018-12-05,active,False
ACC03383,mid_market,USD,243.39,2022-10-22,active,False
ACC03384,smb,USD,382.57,2019-03-28,active,False
ACC03385,smb,USD,253.97,2020-05-23,active,False
ACC03386,smb,USD,281.56,2024-11-29,active,False
ACC03387,enterprise,GBP,25701.91,2018-06-19,active,False
ACC03388,mid_market,EUR,3551.09,2019-09-26,active,False
ACC03389,mid_market,USD,1339.32,2020-03-23,active,False
ACC03390,smb,USD,278.64,2021-07-24,active,False
ACC03391,mid_market,USD,3649.85,2019-09-19,active,False
ACC03392,mid_market,USD,1719.74,2024-10-15,active,False
ACC03393,smb,USD,380.61,2018-01-14,active,False
ACC03394,enterprise,EUR,14164.61,2024-08-20,active,False
ACC03395,smb,USD,225.97,2021-09-28,active,False
ACC03396,smb,USD,167.79,2018-04-08,active,False
ACC03397,smb,USD,289.79,2018-10-26,active,False
ACC03398,smb,USD,291.87,2018-09-21,active,False
ACC03399,enterprise,EUR,18766.62,2020-01-05,active,False
ACC03400,smb,USD,384.38,2020-05-01,active,False
ACC03401,mid_market,USD,273.96,2022-06-27,active,False
ACC03402,smb,USD,360.39,2020-03-06,active,False
ACC03403,smb,USD,218.93,2023-01-28,active,False
ACC03404,smb,USD,131.51,2020-01-21,active,False
ACC03405,smb,USD,207.97,2019-11-05,active,False
ACC03406,smb,GBP,310.84,2019-12-05,active,True
ACC03407,smb,USD,348.63,2020-04-21,active,False
ACC03408,smb,USD,259.51,2023-11-12,active,False
ACC03409,mid_market,USD,1277.81,2019-09-24,active,False
ACC03410,smb,USD,220.78,2019-11-30,active,False
ACC03411,smb,USD,163.96,2024-09-11,active,False
ACC03412,smb,USD,159.63,2022-07-29,active,False
ACC03413,smb,USD,95.47,2019-05-02,active,False
ACC03414,smb,USD,135.26,2024-01-29,active,False
ACC03415,smb,USD,181.35,2019-04-14,active,False
ACC03416,enterprise,GBP,11667.02,2019-02-19,active,False
ACC03417,enterprise,EUR,26997.69,2021-02-11,active,False
ACC03418,mid_market,USD,915.15,2022-11-02,active,False
ACC03419,smb,USD,274.9,2019-04-29,active,False
ACC03420,smb,EUR,109.05,2023-04-10,active,False
ACC03421,mid_market,EUR,3016.69,2019-02-05,active,False
ACC03422,smb,USD,245.17,2023-06-22,active,False
ACC03423,smb,EUR,240.57,2018-09-03,active,False
ACC03424,mid_market,EUR,1640.07,2021-04-02,active,False
ACC03425,smb,USD,398.89,2022-06-25,active,False
ACC03426,mid_market,GBP,1773.03,2019-11-10,active,False
ACC03427,smb,USD,110.48,2022-04-14,active,False
ACC03428,smb,USD,189.49,2022-10-27,active,False
ACC03429,mid_market,USD,2119.2,2022-07-20,active,False
ACC03430,mid_market,USD,154.01,2020-10-11,active,False
ACC03431,mid_market,USD,2167.26,2023-05-31,active,False
ACC03432,smb,USD,316.16,2023-02-14,active,False
ACC03433,mid_market,USD,338.3,2020-04-14,active,False
ACC03434,smb,USD,241.93,2023-02-18,active,False
ACC03435,smb,USD,116.23,2024-06-05,active,False
ACC03436,mid_market,USD,310.46,2023-09-19,active,False
ACC03437,mid_market,USD,318.71,2023-02-18,active,False
ACC03438,smb,USD,323.65,2023-05-14,active,False
ACC03439,smb,USD,360.58,2023-08-19,active,False
ACC03440,smb,USD,237.44,2020-01-09,active,False
ACC03441,smb,USD,166.03,2023-01-17,active,False
ACC03442,smb,USD,139.39,2019-05-25,active,False
ACC03443,enterprise,EUR,37216.9,2020-07-05,active,False
ACC03444,enterprise,EUR,24258.0,2024-07-16,active,False
ACC03445,enterprise,GBP,22479.97,2019-12-25,active,False
