ticket_id,account_id,opened_date,status,category
TKT003096,ACC03231,2025-05-13,open,technical_issue
TKT003097,ACC03231,2025-03-11,closed,data_loss
TKT003098,ACC03234,2025-05-01,closed,billing
TKT003099,ACC03235,2025-06-06,closed,technical_issue
TKT003100,ACC03236,2025-02-10,open,access_management
TKT003101,ACC03236,2025-02-25,open,feature_request
TKT003102,ACC03239,2025-04-09,closed,billing
TKT003103,ACC03241,2025-04-13,open,technical_issue
TKT003104,ACC03241,2025-05-27,closed,technical_issue
TKT003105,ACC03241,2025-05-03,pending,feature_request
TKT003106,ACC03242,2025-02-26,open,performance
TKT003107,ACC03243,2025-06-15,open,integration_error
TKT003108,ACC03244,2025-03-17,open,performance
TKT003109,ACC03245,2025-02-13,open,access_management
TKT003110,ACC03245,2025-06-28,pending,billing
TKT003111,ACC03245,2025-01-21,open,billing
TKT003112,ACC03245,2025-06-14,closed,technical_issue
TKT003113,ACC03246,2025-04-10,closed,billing
TKT003114,ACC03248,2025-02-05,pending,technical_issue
TKT003115,ACC03251,2025-06-24,open,access_management
TKT003116,ACC03253,2025-03-24,closed,billing
TKT003117,ACC03254,2025-05-12,closed,technical_issue
TKT003118,ACC03254,2025-03-27,closed,technical_issue
TKT003119,ACC03255,2025-06-17,pending,billing
TKT003120,ACC03256,2025-03-10,closed,feature_request
TKT003121,ACC03260,2025-03-15,open,performance
TKT003122,ACC03264,2025-05-19,pending,data_loss
TKT003123,ACC03264,2025-04-29,open,integration_error
TKT003124,ACC03265,2025-05-08,pending,integration_error
TKT003125,ACC03267,2025-02-06,open,access_management
TKT003126,ACC03267,2025-03-21,open,access_management
TKT003127,ACC03268,2025-02-07,closed,access_management
TKT003128,ACC03269,2025-02-18,pending,billing
TKT003129,ACC03271,2025-01-26,open,performance
TKT003130,ACC03272,2025-06-14,closed,performance
TKT003131,ACC03273,2025-02-04,pending,data_loss
TKT003132,ACC03274,2025-06-15,open,billing
TKT003133,ACC03277,2025-05-12,closed,data_loss
TKT003134,ACC03278,2025-03-10,open,integration_error
TKT003135,ACC03279,2025-04-25,closed,integration_error
TKT003136,ACC03279,2025-01-05,closed,performance
TKT003137,ACC03280,2025-06-12,closed,data_loss
TKT003138,ACC03280,2025-05-31,pending,billing
TKT003139,ACC03281,2025-04-20,open,data_loss
TKT003140,ACC03283,2025-02-02,closed,access_management
TKT003141,ACC03283,2025-03-10,open,billing
TKT003142,ACC03285,2025-03-22,closed,data_loss
TKT003143,ACC03287,2025-03-22,closed,integration_error
TKT003144,ACC03289,2025-05-16,open,integration_error
TKT003145,ACC03291,2025-04-18,closed,performance
TKT003146,ACC03291,2025-03-31,open,feature_request
TKT003147,ACC03292,2025-03-09,open,data_loss
TKT003148,ACC03292,2025-02-15,closed,performance
TKT003149,ACC03293,2025-01-17,open,billing
TKT003150,ACC03294,2025-06-09,closed,billing
TKT003151,ACC03295,2025-02-06,closed,access_management
TKT003152,ACC03296,2025-02-21,open,technical_issue
TKT003153,ACC03297,2025-05-06,closed,access_management
TKT003154,ACC03299,2025-06-29,closed,performance
TKT003155,ACC03300,2025-02-15,closed,technical_issue
TKT003156,ACC03301,2025-04-16,closed,feature_request
TKT003157,ACC03301,2025-02-26,open,performance
TKT003158,ACC03302,2025-03-03,pending,access_management
TKT003159,ACC03302,2025-03-09,closed,billing
TKT003160,ACC03307,2025-03-28,closed,technical_issue
TKT003161,ACC03307,2025-03-09,closed,integration_error
TKT003162,ACC03308,2025-01-23,open,feature_request
TKT003163,ACC03309,2025-03-03,closed,integration_error
TKT003164,ACC03311,2025-03-30,closed,billing
TKT003165,ACC03311,2025-03-25,closed,integration_error
TKT003166,ACC03312,2025-06-05,open,access_management
TKT003167,ACC03313,2025-02-05,closed,integration_error
TKT003168,ACC03313,2025-06-29,closed,feature_request
TKT003169,ACC03315,2025-05-05,pending,integration_error
TKT003170,ACC03316,2025-06-06,open,integration_error
TKT003171,ACC03316,2025-05-19,closed,performance
TKT003172,ACC03317,2025-01-23,open,access_management
TKT003173,ACC03317,2025-05-20,open,integration_error
TKT003174,ACC03319,2025-03-19,closed,performance
TKT003175,ACC03319,2025-03-14,pending,feature_request
TKT003176,ACC03323,2025-05-10,closed,technical_issue
TKT003177,ACC03324,2025-01-24,pending,technical_issue
TKT003178,ACC03324,2025-06-05,open,feature_request
TKT003179,ACC03324,2025-04-04,open,access_management
TKT003180,ACC03326,2025-01-07,closed,access_management
TKT003181,ACC03329,2025-05-03,open,billing
TKT003182,ACC03329,2025-05-15,closed,billing
TKT003183,ACC03330,2025-04-20,closed,integration_error
TKT003184,ACC03332,2025-02-06,closed,technical_issue
TKT003185,ACC03333,2025-04-10,open,performance
TKT003186,ACC03333,2025-01-26,open,integration_error
TKT003187,ACC03335,2025-06-24,open,billing
TKT003188,ACC03336,2025-01-20,closed,billing
TKT003189,ACC03336,2025-02-13,closed,technical_issue
TKT003190,ACC03336,2025-04-22,closed,integration_error
TKT003191,ACC03337,2025-03-13,closed,feature_request
TKT003192,ACC03337,2025-05-25,open,technical_issue
TKT003193,ACC03338,2025-06-15,open,performance
TKT003194,ACC03338,2025-03-20,closed,access_management
TKT003195,ACC03338,2025-01-24,closed,performance
TKT003196,ACC03339,2025-03-08,open,access_management
TKT003197,ACC03339,2025-04-05,closed,feature_request
TKT003198,ACC03340,2025-05-02,closed,access_management
TKT003199,ACC03343,2025-01-13,open,feature_request
TKT003200,ACC03345,2025-04-12,closed,data_loss
TKT003201,ACC03347,2025-03-19,open,technical_issue
TKT003202,ACC03347,2025-03-06,open,feature_request
TKT003203,ACC03349,2025-06-05,open,performance
TKT003204,ACC03349,2025-04-12,closed,billing
TKT003205,ACC03351,2025-06-05,pending,feature_request
TKT003206,ACC03354,2025-01-25,closed,performance
TKT003207,ACC03357,2025-04-25,open,billing
TKT003208,ACC03358,2025-03-03,open,performance
TKT003209,ACC03361,2025-03-13,open,billing
TKT003210,ACC03362,2025-01-11,open,access_management
TKT003211,ACC03364,2025-05-16,closed,technical_issue
TKT003212,ACC03365,2025-01-02,open,billing
TKT003213,ACC03366,2025-05-27,open,billing
TKT003214,ACC03366,2025-06-13,open,access_management
TKT003215,ACC03369,2025-02-02,closed,performance
TKT003216,ACC03370,2025-04-03,closed,feature_request
TKT003217,ACC03370,2025-02-24,open,billing
TKT003218,ACC03371,2025-05-03,open,billing
TKT003219,ACC03372,2025-05-06,pending,technical_issue
TKT003220,ACC03372,2025-05-23,closed,data_loss
TKT003221,ACC03373,2025-06-09,closed,integration_error
TKT003222,ACC03374,2025-02-04,open,performance
TKT003223,ACC03378,2025-05-11,open,integration_error
TKT003224,ACC03378,2025-05-31,closed,integration_error
TKT003225,ACC03379,2025-04-14,open,feature_request
TKT003226,ACC03380,2025-04-24,open,data_loss
TKT003227,ACC03381,2025-01-17,open,integration_error
TKT003228,ACC03382,2025-04-11,closed,access_management
TKT003229,ACC03383,2025-06-03,closed,billing
TKT003230,ACC03383,2025-03-17,closed,technical_issue
TKT003231,ACC03384,2025-01-30,closed,feature_request
TKT003232,ACC03384,2025-06-11,open,feature_request
TKT003233,ACC03385,2025-01-08,closed,performance
TKT003234,ACC03385,2025-03-16,closed,integration_error
TKT003235,ACC03385,2025-01-09,closed,integration_error
TKT003236,ACC03385,2025-05-28,open,access_management
TKT003237,ACC03386,2025-03-18,closed,feature_request
TKT003238,ACC03387,2025-04-22,open,technical_issue
TKT003239,ACC03389,2025-02-23,open,technical_issue
TKT003240,ACC03390,2025-01-29,closed,data_loss
TKT003241,ACC03390,2025-03-24,open,access_management
TKT003242,ACC03391,2025-02-08,closed,technical_issue
TKT003243,ACC03393,2025-05-11,open,integration_error
TKT003244,ACC03393,2025-06-19,closed,billing
TKT003245,ACC03393,2025-01-15,pending,access_management
TKT003246,ACC03394,2025-02-15,closed,billing
TKT003247,ACC03395,2025-04-20,closed,performance
TKT003248,ACC03396,2025-04-25,closed,performance
TKT003249,ACC03398,2025-02-23,open,integration_error
TKT003250,ACC03398,2025-03-05,closed,billing
TKT003251,ACC03398,2025-02-12,open,access_management
TKT003252,ACC03402,2025-02-02,closed,integration_error
TKT003253,ACC03403,2025-03-15,open,billing
TKT003254,ACC03403,2025-03-13,closed,data_loss
TKT003255,ACC03403,2025-04-19,open,access_management
TKT003256,ACC03403,2025-03-24,open,access_management
TKT003257,ACC03404,2025-04-11,pending,feature_request
TKT003258,ACC03407,2025-03-10,pending,technical_issue
TKT003259,ACC03408,2025-03-05,closed,technical_issue
TKT003260,ACC03410,2025-03-11,pending,technical_issue
TKT003261,ACC03411,2025-05-25,closed,billing
TKT003262,ACC03411,2025-06-11,closed,performance
TKT003263,ACC03414,2025-05-02,open,feature_request
TKT003264,ACC03414,2025-06-17,open,billing
TKT003265,ACC03414,2025-05-06,closed,integration_error
TKT003266,ACC03415,2025-02-08,closed,data_loss
TKT003267,ACC03418,2025-06-07,open,performance
TKT003268,ACC03419,2025-03-25,pending,data_loss
TKT003269,ACC03419,2025-01-22,open,feature_request
TKT003270,ACC03421,2025-01-23,open,billing
TKT003271,ACC03422,2025-03-04,closed,data_loss
TKT003272,ACC03424,2025-01-17,closed,access_management
TKT003273,ACC03425,2025-04-27,pending,integration_error
TKT003274,ACC03426,2025-02-25,pending,technical_issue
TKT003275,ACC03426,2025-01-19,closed,integration_error
TKT003276,ACC03427,2025-06-14,open,integration_error
TKT003277,ACC03427,2025-04-30,open,integration_error
TKT003278,ACC03429,2025-06-20,closed,data_loss
TKT003279,ACC03429,2025-05-27,closed,technical_issue
TKT003280,ACC03431,2025-01-12,open,performance
TKT003281,ACC03431,2025-06-12,open,feature_request
TKT003282,ACC03431,2025-06-25,open,technical_issue
TKT003283,ACC03431,2025-04-28,closed,access_management
TKT003284,ACC03433,2025-06-26,open,billing
TKT003285,ACC03434,2025-06-04,open,data_loss
TKT003286,ACC03434,2025-05-17,closed,access_management
TKT003287,ACC03436,2025-02-26,open,data_loss
TKT003288,ACC03436,2025-01-25,open,performance
TKT003289,ACC03437,2025-02-13,open,performance
TKT003290,ACC03437,2025-02-14,pending,feature_request
TKT003291,ACC03440,2025-03-02,closed,performance
TKT003292,ACC03440,2025-01-20,open,feature_request
TKT003293,ACC03442,2025-02-07,open,integration_error
TKT003294,ACC03442,2025-03-19,closed,data_loss
TKT003295,ACC03450,2025-02-26,closed,billing
TKT003296,ACC03451,2025-04-08,closed,integration_error
TKT003297,ACC03452,2025-01-26,open,technical_issue
TKT003298,ACC03452,2025-01-28,closed,data_loss
TKT003299,ACC03452,2025-01-25,closed,feature_request
TKT003300,ACC03453,2025-05-01,closed,integration_error
TKT003301,ACC03453,2025-03-30,closed,billing
TKT003302,ACC03453,2025-05-25,closed,data_loss
TKT003303,ACC03454,2025-01-07,closed,access_management
TKT003304,ACC03455,2025-01-25,closed,billing
TKT003305,ACC03461,2025-03-21,closed,technical_issue
TKT003306,ACC03462,2025-06-11,closed,integration_error
TKT003307,ACC03462,2025-01-08,pending,integration_error
TKT003308,ACC03465,2025-03-12,closed,feature_request
TKT003309,ACC03465,2025-02-21,closed,integration_error
TKT003310,ACC03465,2025-01-03,open,technical_issue
TKT003311,ACC03465,2025-01-14,closed,data_loss
TKT003312,ACC03466,2025-05-24,open,integration_error
TKT003313,ACC03467,2025-02-12,closed,feature_request
TKT003314,ACC03468,2025-05-27,open,access_management
TKT003315,ACC03468,2025-02-16,closed,technical_issue
TKT003316,ACC03471,2025-01-09,closed,billing
TKT003317,ACC03471,2025-05-12,closed,data_loss
TKT003318,ACC03474,2025-05-28,closed,access_management
TKT003319,ACC03474,2025-02-07,closed,billing
TKT003320,ACC03475,2025-04-10,pending,billing
TKT003321,ACC03476,2025-06-13,closed,billing
TKT003322,ACC03476,2025-05-31,open,billing
TKT003323,ACC03478,2025-06-11,open,access_management
TKT003324,ACC03479,2025-02-11,closed,data_loss
TKT003325,ACC03479,2025-04-18,open,data_loss
TKT003326,ACC03480,2025-01-03,closed,access_management
TKT003327,ACC03480,2025-04-30,closed,performance
TKT003328,ACC03480,2025-05-15,closed,feature_request
TKT003329,ACC03481,2025-05-05,open,billing
TKT003330,ACC03481,2025-03-31,open,integration_error
TKT003331,ACC03481,2025-01-06,open,technical_issue
TKT003332,ACC03482,2025-04-09,open,data_loss
TKT003333,ACC03486,2025-01-18,closed,feature_request
TKT003334,ACC03486,2025-06-12,open,performance
TKT003335,ACC03487,2025-02-22,open,data_loss
TKT003336,ACC03487,2025-05-29,closed,technical_issue
TKT003337,ACC03487,2025-04-13,closed,data_loss
TKT003338,ACC03488,2025-04-22,closed,billing
TKT003339,ACC03488,2025-04-19,open,integration_error
TKT003340,ACC03489,2025-03-18,open,data_loss
TKT003341,ACC03489,2025-01-25,closed,feature_request
TKT003342,ACC03490,2025-02-13,pending,feature_request
TKT003343,ACC03491,2025-04-13,open,billing
TKT003344,ACC03492,2025-03-09,closed,integration_error
TKT003345,ACC03493,2025-01-27,closed,integration_error
TKT003346,ACC03493,2025-03-03,pending,technical_issue
TKT003347,ACC03494,2025-06-11,closed,access_management
TKT003348,ACC03494,2025-01-31,closed,billing
TKT003349,ACC03495,2025-03-26,open,integration_error
TKT003350,ACC03497,2025-03-10,closed,billing
TKT003351,ACC03498,2025-06-11,closed,performance
TKT003352,ACC03498,2025-03-06,open,billing
TKT003353,ACC03498,2025-06-01,open,performance
TKT003354,ACC03498,2025-02-25,closed,technical_issue
TKT003355,ACC03498,2025-04-23,open,integration_error
TKT003356,ACC03500,2025-06-23,closed,performance
TKT003357,ACC03500,2025-03-09,closed,performance
TKT003358,ACC03500,2025-04-28,closed,access_management
TKT003359,ACC03501,2025-01-15,closed,access_management
TKT003360,ACC03501,2025-01-06,closed,feature_request
TKT003361,ACC03501,2025-06-22,open,technical_issue
TKT003362,ACC03502,2025-05-20,pending,data_loss
TKT003363,ACC03503,2025-01-16,open,data_loss
TKT003364,ACC03504,2025-05-07,closed,performance
TKT003365,ACC03505,2025-04-04,closed,access_management
TKT003366,ACC03509,2025-02-16,closed,performance
TKT003367,ACC03511,2025-04-28,pending,integration_error
TKT003368,ACC03514,2025-06-04,open,feature_request
TKT003369,ACC03514,2025-06-06,closed,integration_error
TKT003370,ACC03514,2025-02-12,closed,technical_issue
TKT003371,ACC03516,2025-04-06,open,access_management
TKT003372,ACC03516,2025-04-18,open,technical_issue
TKT003373,ACC03516,2025-04-07,open,feature_request
TKT003374,ACC03517,2025-03-16,pending,billing
TKT003375,ACC03517,2025-06-15,closed,integration_error
TKT003376,ACC03522,2025-01-30,open,feature_request
TKT003377,ACC03522,2025-03-09,closed,integration_error
TKT003378,ACC03525,2025-02-01,closed,technical_issue
TKT003379,ACC03526,2025-05-11,pending,technical_issue
TKT003380,ACC03526,2025-01-15,pending,performance
TKT003381,ACC03532,2025-06-02,closed,data_loss
TKT003382,ACC03532,2025-05-09,closed,data_loss
TKT003383,ACC03532,2025-02-03,pending,feature_request
TKT003384,ACC03533,2025-02-15,closed,billing
TKT003385,ACC03533,2025-01-24,closed,feature_request
TKT003386,ACC03533,2025-01-20,pending,performance
TKT003387,ACC03534,2025-06-01,open,integration_error
TKT003388,ACC03537,2025-06-08,open,access_management
TKT003389,ACC03537,2025-03-04,closed,feature_request
TKT003390,ACC03537,2025-05-14,open,billing
TKT003391,ACC03538,2025-06-02,closed,data_loss
TKT003392,ACC03539,2025-01-19,closed,technical_issue
TKT003393,ACC03540,2025-01-15,closed,data_loss
TKT003394,ACC03540,2025-02-04,closed,performance
TKT003395,ACC03541,2025-05-22,closed,data_loss
TKT003396,ACC03542,2025-06-10,open,data_loss
TKT003397,ACC03543,2025-03-16,pending,data_loss
TKT003398,ACC03544,2025-01-04,open,performance
TKT003399,ACC03545,2025-06-04,closed,performance
TKT003400,ACC03546,2025-01-14,closed,access_management
TKT003401,ACC03547,2025-04-10,open,data_loss
TKT003402,ACC03547,2025-01-01,open,data_loss
TKT003403,ACC03547,2025-04-02,closed,performance
TKT003404,ACC03548,2025-02-15,pending,billing
TKT003405,ACC03550,2025-02-27,open,feature_request
TKT003406,ACC03550,2025-06-10,open,billing
TKT003407,ACC03555,2025-03-08,closed,billing
TKT003408,ACC03557,2025-02-12,closed,access_management
TKT003409,ACC03557,2025-02-13,closed,integration_error
TKT003410,ACC03558,2025-03-10,closed,performance
TKT003411,ACC03562,2025-01-30,closed,billing
TKT003412,ACC03563,2025-01-15,open,data_loss
TKT003413,ACC03563,2025-02-28,closed,billing
TKT003414,ACC03563,2025-05-10,closed,billing
TKT003415,ACC03564,2025-02-27,closed,data_loss
TKT003416,ACC03564,2025-03-28,open,access_management
TKT003417,ACC03565,2025-04-10,closed,billing
TKT003418,ACC03565,2025-01-10,open,data_loss
TKT003419,ACC03565,2025-06-04,closed,data_loss
TKT003420,ACC03571,2025-03-19,open,technical_issue
TKT003421,ACC03571,2025-02-05,open,performance
TKT003422,ACC03572,2025-05-14,pending,technical_issue
TKT003423,ACC03575,2025-05-07,closed,technical_issue
TKT003424,ACC03579,2025-06-24,closed,billing
TKT003425,ACC03579,2025-04-13,open,data_loss
TKT003426,ACC03580,2025-03-19,open,data_loss
TKT003427,ACC03580,2025-05-29,closed,integration_error
TKT003428,ACC03581,2025-04-20,closed,access_management
TKT003429,ACC03583,2025-03-19,closed,access_management
TKT003430,ACC03584,2025-02-05,closed,feature_request
TKT003431,ACC03584,2025-06-04,closed,performance
TKT003432,ACC03585,2025-03-08,open,feature_request
TKT003433,ACC03585,2025-01-23,open,data_loss
TKT003434,ACC03587,2025-04-28,closed,feature_request
TKT003435,ACC03587,2025-04-01,open,integration_error
TKT003436,ACC03591,2025-04-30,closed,integration_error
TKT003437,ACC03591,2025-06-13,open,data_loss
TKT003438,ACC03591,2025-05-01,closed,feature_request
TKT003439,ACC03593,2025-04-10,closed,data_loss
TKT003440,ACC03593,2025-06-07,open,technical_issue
TKT003441,ACC03595,2025-01-19,pending,performance
TKT003442,ACC03596,2025-01-03,open,performance
TKT003443,ACC03597,2025-02-28,closed,technical_issue
TKT003444,ACC03599,2025-04-22,open,access_management
TKT003445,ACC03599,2025-04-05,open,integration_error
TKT003446,ACC03599,2025-05-12,open,integration_error
TKT003447,ACC03599,2025-06-11,closed,access_management
TKT003448,ACC03600,2025-02-06,open,billing
TKT003449,ACC03601,2025-05-29,open,access_management
TKT003450,ACC03602,2025-05-14,open,feature_request
TKT003451,ACC03603,2025-03-31,open,performance
TKT003452,ACC03603,2025-04-18,open,integration_error
TKT003453,ACC03604,2025-01-15,closed,billing
TKT003454,ACC03605,2025-03-01,closed,technical_issue
