response_id,invitation_id,response_date,score,primary_theme
RESP0010102,INV0028997,2025-03-08,9,
RESP0010103,INV0028999,2025-03-06,2,onboarding_experience
RESP0010104,INV0029000,2025-03-05,10,
RESP0010105,INV0029004,2025-03-05,5,mobile_app_performance
RESP0010106,INV0029007,2025-03-11,7,
RESP0010107,INV0029008,2025-03-03,9,
RESP0010108,INV0029009,2025-03-11,9,
RESP0010109,INV0029012,2025-03-05,9,
RESP0010110,INV0029020,2025-03-06,0,onboarding_experience
RESP0010111,INV0029021,2025-03-02,9,
RESP0010112,INV0029022,2025-03-11,7,
RESP0010113,INV0029025,2025-03-09,9,
RESP0010114,INV0029026,2025-03-04,10,
RESP0010115,INV0029028,2025-03-05,9,
RESP0010116,INV0029035,2025-03-08,10,
RESP0010117,INV0029036,2025-03-07,9,
RESP0010118,INV0029037,2025-03-07,2,
RESP0010119,INV0029040,2025-03-05,4,mobile_app_performance
RESP0010120,INV0029044,2025-03-05,10,
RESP0010121,INV0029050,2025-03-07,7,
RESP0010122,INV0029054,2025-03-11,10,
RESP0010123,INV0029055,2025-03-08,10,
RESP0010124,INV0029057,2025-03-04,10,
RESP0010125,INV0029068,2025-03-03,10,
RESP0010126,INV0029070,2025-03-03,10,
RESP0010127,INV0029072,2025-03-05,7,
RESP0010128,INV0029073,2025-03-09,10,
RESP0010129,INV0029074,2025-03-07,4,
RESP0010130,INV0029079,2025-03-10,5,data_export_reliability
RESP0010131,INV0029081,2025-03-08,10,
RESP0010132,INV0029082,2025-03-02,9,
RESP0010133,INV0029083,2025-03-05,8,
RESP0010134,INV0029085,2025-03-04,7,
RESP0010135,INV0029088,2025-03-09,9,
RESP0010136,INV0029093,2025-03-10,8,
RESP0010137,INV0029096,2025-03-11,10,
RESP0010138,INV0029097,2025-03-03,9,
RESP0010139,INV0029098,2025-03-07,9,
RESP0010140,INV0029101,2025-03-07,6,reporting_accuracy
RESP0010141,INV0029102,2025-03-08,3,mobile_app_performance
RESP0010142,INV0029105,2025-03-09,10,
RESP0010143,INV0029106,2025-03-08,2,pricing_transparency
RESP0010144,INV0029108,2025-03-05,9,
RESP0010145,INV0029109,2025-03-09,10,
RESP0010146,INV0029110,2025-03-04,9,
RESP0010147,INV0029114,2025-03-07,10,
RESP0010148,INV0029115,2025-03-09,7,
RESP0010149,INV0029119,2025-03-07,10,
RESP0010150,INV0029120,2025-03-06,10,
RESP0010151,INV0029121,2025-03-08,10,
RESP0010152,INV0029123,2025-03-06,7,
RESP0010153,INV0029125,2025-03-10,6,onboarding_experience
RESP0010154,INV0029127,2025-03-10,9,
RESP0010155,INV0029130,2025-03-09,5,data_export_reliability
RESP0010156,INV0029131,2025-03-03,1,pricing_transparency
RESP0010157,INV0029133,2025-03-06,2,
RESP0010158,INV0029135,2025-03-06,7,
RESP0010159,INV0029139,2025-03-09,7,
RESP0010160,INV0029141,2025-03-03,6,mobile_app_performance
RESP0010161,INV0029142,2025-03-07,8,
RESP0010162,INV0029152,2025-03-09,6,customer_support_speed
RESP0010163,INV0029154,2025-03-07,10,
RESP0010164,INV0029157,2025-03-08,10,
RESP0010165,INV0029169,2025-03-07,5,onboarding_experience
RESP0010166,INV0029173,2025-03-09,8,
RESP0010167,INV0029178,2025-03-08,3,pricing_transparency
RESP0010168,INV0029179,2025-03-03,9,
RESP0010169,INV0029181,2025-03-04,7,
RESP0010170,INV0029185,2025-03-11,7,
RESP0010171,INV0029189,2025-03-07,6,mobile_app_performance
RESP0010172,INV0029191,2025-03-09,9,
RESP0010173,INV0029194,2025-03-07,10,
RESP0010174,INV0029196,2025-03-05,10,
RESP0010175,INV0029197,2025-03-11,9,
RESP0010176,INV0029198,2025-03-07,1,mobile_app_performance
RESP0010177,INV0029199,2025-03-08,10,
RESP0010178,INV0029202,2025-03-06,0,mobile_app_performance
RESP0010179,INV0029203,2025-03-06,8,
RESP0010180,INV0029205,2025-03-08,1,customer_support_speed
RESP0010181,INV0029207,2025-03-03,8,
RESP0010182,INV0029208,2025-03-07,0,mobile_app_performance
RESP0010183,INV0029210,2025-03-07,7,
RESP0010184,INV0029211,2025-03-08,0,mobile_app_performance
RESP0010185,INV0029217,2025-03-07,5,customer_support_speed
RESP0010186,INV0029219,2025-03-08,8,
RESP0010187,INV0029222,2025-03-04,5,mobile_app_performance
RESP0010188,INV0029223,2025-03-08,3,mobile_app_performance
RESP0010189,INV0029226,2025-03-10,4,customer_support_speed
RESP0010190,INV0029228,2025-03-08,0,pricing_transparency
RESP0010191,INV0029237,2025-03-07,8,
RESP0010192,INV0029249,2025-03-06,2,pricing_transparency
RESP0010193,INV0029250,2025-03-10,9,
RESP0010194,INV0029253,2025-03-11,8,
RESP0010195,INV0029254,2025-03-05,7,
RESP0010196,INV0029260,2025-03-10,9,
RESP0010197,INV0029264,2025-03-07,7,
RESP0010198,INV0029265,2025-03-09,10,
RESP0010199,INV0029266,2025-03-03,9,
RESP0010200,INV0029277,2025-03-07,10,
RESP0010201,INV0029278,2025-03-04,8,
RESP0010202,INV0029281,2025-03-11,0,data_export_reliability
RESP0010203,INV0029282,2025-03-08,9,
RESP0010204,INV0029285,2025-03-07,0,customer_support_speed
RESP0010205,INV0029286,2025-03-04,9,
RESP0010206,INV0029287,2025-03-07,8,
RESP0010207,INV0029291,2025-03-05,9,
RESP0010208,INV0029293,2025-03-12,10,
RESP0010209,INV0029294,2025-03-02,9,
RESP0010210,INV0029300,2025-03-02,7,
RESP0010211,INV0029301,2025-03-05,5,mobile_app_performance
RESP0010212,INV0029302,2025-03-03,10,
RESP0010213,INV0029310,2025-03-10,1,reporting_accuracy
RESP0010214,INV0029313,2025-03-10,0,mobile_app_performance
RESP0010215,INV0029315,2025-03-02,9,
RESP0010216,INV0029317,2025-03-05,9,
RESP0010217,INV0029320,2025-03-12,0,reporting_accuracy
RESP0010218,INV0029321,2025-03-04,9,
RESP0010219,INV0029324,2025-03-09,9,
RESP0010220,INV0029327,2025-03-09,3,onboarding_experience
RESP0010221,INV0029328,2025-03-08,7,
RESP0010222,INV0029329,2025-03-07,9,
RESP0010223,INV0029336,2025-03-10,10,
RESP0010224,INV0029341,2025-03-06,9,
RESP0010225,INV0029342,2025-03-06,7,
RESP0010226,INV0029345,2025-03-05,4,
RESP0010227,INV0029349,2025-03-07,7,
RESP0010228,INV0029353,2025-03-05,9,
RESP0010229,INV0029354,2025-03-05,9,
RESP0010230,INV0029356,2025-03-08,9,
RESP0010231,INV0029358,2025-03-05,8,
RESP0010232,INV0029360,2025-03-08,8,
RESP0010233,INV0029361,2025-03-06,8,
RESP0010234,INV0029363,2025-03-08,10,
RESP0010235,INV0029364,2025-03-07,1,customer_support_speed
RESP0010236,INV0029367,2025-03-05,7,
RESP0010237,INV0029368,2025-03-06,8,
RESP0010238,INV0029371,2025-03-09,1,onboarding_experience
RESP0010239,INV0029375,2025-03-04,2,mobile_app_performance
RESP0010240,INV0029378,2025-03-11,10,
RESP0010241,INV0029379,2025-03-10,8,
RESP0010242,INV0029381,2025-03-11,3,pricing_transparency
RESP0010243,INV0029382,2025-03-06,8,
RESP0010244,INV0029383,2025-03-08,1,reporting_accuracy
RESP0010245,INV0029390,2025-03-09,9,
RESP0010246,INV0029392,2025-03-10,10,
RESP0010247,INV0029393,2025-03-05,4,feature_discoverability
RESP0010248,INV0029394,2025-03-09,6,pricing_transparency
RESP0010249,INV0029398,2025-03-11,7,
RESP0010250,INV0029405,2025-03-10,10,
RESP0010251,INV0029406,2025-03-09,1,feature_discoverability
RESP0010252,INV0029410,2025-03-03,8,
RESP0010253,INV0029413,2025-03-07,9,
RESP0010254,INV0029416,2025-03-08,9,
RESP0010255,INV0029417,2025-03-10,10,
RESP0010256,INV0029420,2025-03-12,2,mobile_app_performance
RESP0010257,INV0029421,2025-03-09,5,api_stability
RESP0010258,INV0029424,2025-03-09,0,api_stability
RESP0010259,INV0029428,2025-03-05,10,
RESP0010260,INV0029430,2025-03-03,9,
RESP0010261,INV0029431,2025-03-09,8,
RESP0010262,INV0029434,2025-03-07,4,pricing_transparency
RESP0010263,INV0029436,2025-03-09,9,
RESP0010264,INV0029439,2025-03-07,8,
RESP0010265,INV0029458,2025-03-08,7,
RESP0010266,INV0029465,2025-03-09,8,
RESP0010267,INV0029467,2025-03-05,7,
RESP0010268,INV0029468,2025-03-09,2,mobile_app_performance
RESP0010269,INV0029471,2025-03-06,0,customer_support_speed
RESP0010270,INV0029472,2025-03-05,10,
RESP0010271,INV0029478,2025-03-04,8,
RESP0010272,INV0029480,2025-03-09,5,onboarding_experience
RESP0010273,INV0029482,2025-03-06,2,customer_support_speed
RESP0010274,INV0029484,2025-03-10,9,
RESP0010275,INV0029488,2025-03-06,2,onboarding_experience
RESP0010276,INV0029492,2025-03-10,9,
RESP0010277,INV0029493,2025-03-07,8,
RESP0010278,INV0029501,2025-03-10,9,
RESP0010279,INV0029506,2025-03-09,10,
RESP0010280,INV0029507,2025-03-09,9,
RESP0010281,INV0029510,2025-03-09,10,
RESP0010282,INV0029512,2025-03-06,10,
RESP0010283,INV0029513,2025-03-06,10,
RESP0010284,INV0029514,2025-03-05,2,mobile_app_performance
RESP0010285,INV0029515,2025-03-08,9,
RESP0010286,INV0029516,2025-03-06,5,feature_discoverability
RESP0010287,INV0029517,2025-03-02,1,onboarding_experience
RESP0010288,INV0029519,2025-03-06,8,
RESP0010289,INV0029520,2025-03-04,9,
RESP0010290,INV0029525,2025-03-09,4,customer_support_speed
RESP0010291,INV0029528,2025-03-05,5,customer_support_speed
RESP0010292,INV0029529,2025-03-07,9,
RESP0010293,INV0029530,2025-03-07,5,customer_support_speed
RESP0010294,INV0029536,2025-03-10,4,onboarding_experience
RESP0010295,INV0029537,2025-03-03,8,
RESP0010296,INV0029539,2025-03-05,7,
RESP0010297,INV0029541,2025-03-09,10,
RESP0010298,INV0029550,2025-03-02,10,
RESP0010299,INV0029554,2025-03-04,9,
RESP0010300,INV0029558,2025-03-04,10,
RESP0010301,INV0029563,2025-03-10,0,mobile_app_performance
RESP0010302,INV0029565,2025-03-08,10,
RESP0010303,INV0029567,2025-03-11,3,customer_support_speed
RESP0010304,INV0029572,2025-03-10,0,onboarding_experience
RESP0010305,INV0029573,2025-03-05,1,onboarding_experience
RESP0010306,INV0029575,2025-03-07,7,
RESP0010307,INV0029578,2025-03-05,1,pricing_transparency
RESP0010308,INV0029579,2025-03-02,8,
RESP0010309,INV0029582,2025-03-06,10,
RESP0010310,INV0029590,2025-03-06,10,
RESP0010311,INV0029591,2025-03-07,9,
RESP0010312,INV0029592,2025-03-07,0,onboarding_experience
RESP0010313,INV0029594,2025-03-08,10,
RESP0010314,INV0029595,2025-03-12,5,pricing_transparency
RESP0010315,INV0029597,2025-03-06,8,
RESP0010316,INV0029600,2025-03-06,8,
RESP0010317,INV0029604,2025-03-04,7,
RESP0010318,INV0029608,2025-03-08,7,
RESP0010319,INV0029610,2025-03-10,9,
RESP0010320,INV0029614,2025-03-08,3,onboarding_experience
RESP0010321,INV0029615,2025-03-08,3,customer_support_speed
RESP0010322,INV0029617,2025-03-09,9,
RESP0010323,INV0029621,2025-03-07,8,
RESP0010324,INV0029623,2025-03-07,5,reporting_accuracy
RESP0010325,INV0029624,2025-03-09,8,
RESP0010326,INV0029625,2025-03-08,6,mobile_app_performance
RESP0010327,INV0029626,2025-03-11,4,mobile_app_performance
RESP0010328,INV0029630,2025-03-11,9,
RESP0010329,INV0029634,2025-03-10,9,
RESP0010330,INV0029637,2025-03-07,8,
RESP0010331,INV0029638,2025-03-05,1,customer_support_speed
RESP0010332,INV0029643,2025-03-11,9,
RESP0010333,INV0029645,2025-03-10,2,mobile_app_performance
RESP0010334,INV0029649,2025-03-10,10,
RESP0010335,INV0029650,2025-03-10,10,
RESP0010336,INV0029652,2025-03-09,2,mobile_app_performance
RESP0010337,INV0029656,2025-03-09,0,pricing_transparency
RESP0010338,INV0029658,2025-03-04,10,
RESP0010339,INV0029668,2025-03-11,8,
RESP0010340,INV0029674,2025-03-11,9,
RESP0010341,INV0029675,2025-03-05,8,
RESP0010342,INV0029690,2025-03-11,9,
RESP0010343,INV0029691,2025-03-07,0,pricing_transparency
RESP0010344,INV0029692,2025-03-06,8,
RESP0010345,INV0029695,2025-03-09,8,
RESP0010346,INV0029696,2025-03-03,6,pricing_transparency
RESP0010347,INV0029699,2025-03-10,10,
RESP0010348,INV0029700,2025-03-11,10,
RESP0010349,INV0029702,2025-03-06,1,pricing_transparency
RESP0010350,INV0029703,2025-03-06,8,
RESP0010351,INV0029706,2025-03-11,1,
RESP0010352,INV0029709,2025-03-09,5,mobile_app_performance
RESP0010353,INV0029712,2025-03-09,3,data_export_reliability
RESP0010354,INV0029714,2025-03-07,10,
RESP0010355,INV0029715,2025-03-03,7,
RESP0010356,INV0029717,2025-03-05,9,
RESP0010357,INV0029718,2025-03-07,4,customer_support_speed
RESP0010358,INV0029720,2025-03-05,9,
RESP0010359,INV0029722,2025-03-06,7,
RESP0010360,INV0029726,2025-03-04,9,
RESP0010361,INV0029728,2025-03-07,0,onboarding_experience
RESP0010362,INV0029730,2025-03-06,3,mobile_app_performance
RESP0010363,INV0029731,2025-03-05,10,
RESP0010364,INV0029732,2025-03-02,10,
RESP0010365,INV0029741,2025-03-06,9,
RESP0010366,INV0029747,2025-03-04,7,
RESP0010367,INV0029751,2025-03-06,2,customer_support_speed
RESP0010368,INV0029752,2025-03-03,10,
RESP0010369,INV0029753,2025-03-11,5,onboarding_experience
RESP0010370,INV0029760,2025-03-05,10,
RESP0010371,INV0029761,2025-03-07,1,
RESP0010372,INV0029762,2025-03-05,7,
RESP0010373,INV0029765,2025-03-10,1,mobile_app_performance
RESP0010374,INV0029767,2025-03-11,0,feature_discoverability
RESP0010375,INV0029768,2025-03-10,2,data_export_reliability
RESP0010376,INV0029769,2025-03-07,7,
RESP0010377,INV0029771,2025-03-02,8,
RESP0010378,INV0029774,2025-03-06,8,
RESP0010379,INV0029775,2025-03-06,10,
RESP0010380,INV0029776,2025-03-07,7,
RESP0010381,INV0029777,2025-03-06,0,mobile_app_performance
RESP0010382,INV0029781,2025-03-07,3,reporting_accuracy
RESP0010383,INV0029788,2025-03-09,7,
RESP0010384,INV0029789,2025-03-05,8,
RESP0010385,INV0029790,2025-03-10,5,data_export_reliability
RESP0010386,INV0029792,2025-03-05,1,customer_support_speed
RESP0010387,INV0029793,2025-03-09,9,
RESP0010388,INV0029795,2025-03-08,10,
RESP0010389,INV0029800,2025-03-03,10,
RESP0010390,INV0029803,2025-03-06,7,
RESP0010391,INV0029805,2025-03-12,5,pricing_transparency
RESP0010392,INV0029808,2025-03-07,0,onboarding_experience
RESP0010393,INV0029809,2025-03-05,7,
RESP0010394,INV0029810,2025-03-05,10,
RESP0010395,INV0029813,2025-03-07,10,
RESP0010396,INV0029814,2025-03-12,8,
RESP0010397,INV0029816,2025-03-07,7,
RESP0010398,INV0029823,2025-03-06,10,
RESP0010399,INV0029832,2025-03-05,3,mobile_app_performance
RESP0010400,INV0029833,2025-03-10,7,
RESP0010401,INV0029835,2025-03-12,7,
RESP0010402,INV0029837,2025-03-06,10,
RESP0010403,INV0029838,2025-03-08,0,pricing_transparency
RESP0010404,INV0029839,2025-03-10,10,
RESP0010405,INV0029842,2025-03-07,8,
RESP0010406,INV0029844,2025-03-10,8,
RESP0010407,INV0029846,2025-03-08,7,
RESP0010408,INV0029847,2025-03-08,8,
RESP0010409,INV0029849,2025-03-09,8,
RESP0010410,INV0029856,2025-03-04,1,mobile_app_performance
RESP0010411,INV0029864,2025-03-07,7,
RESP0010412,INV0029865,2025-03-09,7,
RESP0010413,INV0029868,2025-03-08,7,
RESP0010414,INV0029869,2025-03-08,7,
RESP0010415,INV0029874,2025-03-09,9,
RESP0010416,INV0029875,2025-03-08,10,
RESP0010417,INV0029878,2025-03-07,4,customer_support_speed
RESP0010418,INV0029884,2025-03-09,0,mobile_app_performance
RESP0010419,INV0029888,2025-03-05,6,data_export_reliability
RESP0010420,INV0029894,2025-03-08,3,mobile_app_performance
RESP0010421,INV0029899,2025-03-03,7,
RESP0010422,INV0029901,2025-03-04,9,
RESP0010423,INV0029904,2025-03-07,10,
RESP0010424,INV0029906,2025-03-03,8,
RESP0010425,INV0029907,2025-03-11,10,
RESP0010426,INV0029909,2025-03-06,9,
RESP0010427,INV0029910,2025-03-06,4,feature_discoverability
RESP0010428,INV0029916,2025-03-05,8,
RESP0010429,INV0029918,2025-03-11,0,mobile_app_performance
RESP0010430,INV0029921,2025-03-07,6,mobile_app_performance
RESP0010431,INV0029922,2025-03-10,9,
RESP0010432,INV0029923,2025-03-04,1,pricing_transparency
RESP0010433,INV0029930,2025-03-08,9,
RESP0010434,INV0029934,2025-03-07,10,
RESP0010435,INV0029935,2025-03-11,8,
RESP0010436,INV0029940,2025-03-07,2,onboarding_experience
RESP0010437,INV0029943,2025-03-08,9,
RESP0010438,INV0029944,2025-03-05,7,
RESP0010439,INV0029947,2025-03-11,7,
RESP0010440,INV0029950,2025-03-04,7,
RESP0010441,INV0029953,2025-03-09,7,
RESP0010442,INV0029954,2025-03-06,0,mobile_app_performance
RESP0010443,INV0029957,2025-03-07,3,mobile_app_performance
RESP0010444,INV0029960,2025-03-06,10,
RESP0010445,INV0029962,2025-03-05,9,
RESP0010446,INV0029967,2025-03-02,10,
RESP0010447,INV0029969,2025-03-08,3,reporting_accuracy
RESP0010448,INV0029971,2025-03-02,2,onboarding_experience
RESP0010449,INV0029972,2025-03-10,9,
RESP0010450,INV0029973,2025-03-11,5,data_export_reliability
RESP0010451,INV0029975,2025-03-06,1,mobile_app_performance
RESP0010452,INV0029976,2025-03-10,8,
RESP0010453,INV0029978,2025-03-03,9,
RESP0010454,INV0029985,2025-03-06,10,
RESP0010455,INV0029986,2025-03-09,7,
RESP0010456,INV0029989,2025-03-10,7,
RESP0010457,INV0029991,2025-03-08,7,
RESP0010458,INV0029997,2025-03-08,7,
RESP0010459,INV0029999,2025-03-05,9,
RESP0010460,INV0030000,2025-03-10,9,
RESP0010461,INV0030001,2025-03-02,9,
RESP0010462,INV0030003,2025-03-04,9,
RESP0010463,INV0030004,2025-03-04,6,customer_support_speed
RESP0010464,INV0030007,2025-03-06,2,mobile_app_performance
RESP0010465,INV0030008,2025-03-08,9,
RESP0010466,INV0030009,2025-03-08,10,
RESP0010467,INV0030013,2025-03-04,7,
RESP0010468,INV0030022,2025-03-10,9,
RESP0010469,INV0030026,2025-03-03,1,customer_support_speed
RESP0010470,INV0030031,2025-03-04,10,
RESP0010471,INV0030033,2025-03-06,10,
RESP0010472,INV0030036,2025-03-05,7,
RESP0010473,INV0030037,2025-03-10,1,feature_discoverability
RESP0010474,INV0030039,2025-03-03,4,pricing_transparency
RESP0010475,INV0030041,2025-03-07,7,
RESP0010476,INV0030044,2025-03-05,8,
RESP0010477,INV0030047,2025-03-04,2,data_export_reliability
RESP0010478,INV0030048,2025-03-08,6,pricing_transparency
RESP0010479,INV0030049,2025-03-09,9,
RESP0010480,INV0030050,2025-03-05,5,customer_support_speed
RESP0010481,INV0030057,2025-03-10,0,mobile_app_performance
RESP0010482,INV0030058,2025-03-07,6,pricing_transparency
RESP0010483,INV0030061,2025-03-08,6,mobile_app_performance
RESP0010484,INV0030065,2025-03-06,8,
RESP0010485,INV0030066,2025-03-12,10,
RESP0010486,INV0030067,2025-03-05,4,mobile_app_performance
RESP0010487,INV0030068,2025-03-09,1,api_stability
RESP0010488,INV0030071,2025-03-09,0,pricing_transparency
RESP0010489,INV0030072,2025-03-10,8,
RESP0010490,INV0030075,2025-03-10,7,
RESP0010491,INV0030076,2025-03-08,9,
RESP0010492,INV0030077,2025-03-07,5,pricing_transparency
RESP0010493,INV0030079,2025-03-06,9,
RESP0010494,INV0030080,2025-03-10,10,
RESP0010495,INV0030084,2025-03-03,8,
RESP0010496,INV0030087,2025-03-06,9,
RESP0010497,INV0030093,2025-03-04,9,
RESP0010498,INV0030096,2025-03-11,9,
RESP0010499,INV0030098,2025-03-05,9,
RESP0010500,INV0030099,2025-03-11,8,
RESP0010501,INV0030100,2025-03-06,9,
RESP0010502,INV0030106,2025-03-10,2,data_export_reliability
RESP0010503,INV0030108,2025-03-05,9,
RESP0010504,INV0030109,2025-03-04,3,mobile_app_performance
RESP0010505,INV0030112,2025-03-08,7,
RESP0010506,INV0030113,2025-03-07,10,
RESP0010507,INV0030115,2025-03-05,7,
RESP0010508,INV0030116,2025-03-06,8,
RESP0010509,INV0030117,2025-03-09,2,pricing_transparency
RESP0010510,INV0030118,2025-03-05,6,mobile_app_performance
RESP0010511,INV0030120,2025-03-10,6,pricing_transparency
RESP0010512,INV0030122,2025-03-06,9,
RESP0010513,INV0030123,2025-03-09,3,onboarding_experience
RESP0010514,INV0030125,2025-03-06,4,pricing_transparency
RESP0010515,INV0030135,2025-03-11,9,
RESP0010516,INV0030137,2025-03-03,9,
RESP0010517,INV0030142,2025-03-08,0,pricing_transparency
RESP0010518,INV0030145,2025-03-03,9,
RESP0010519,INV0030150,2025-03-06,3,data_export_reliability
RESP0010520,INV0030155,2025-03-06,10,
RESP0010521,INV0030156,2025-03-05,10,
RESP0010522,INV0030161,2025-03-03,10,
RESP0010523,INV0030162,2025-03-08,9,
RESP0010524,INV0030165,2025-03-07,10,
RESP0010525,INV0030171,2025-03-09,9,
RESP0010526,INV0030172,2025-03-08,2,api_stability
RESP0010527,INV0030178,2025-03-07,1,customer_support_speed
RESP0010528,INV0030186,2025-03-10,6,data_export_reliability
RESP0010529,INV0030187,2025-03-07,1,mobile_app_performance
RESP0010530,INV0030189,2025-03-09,7,
RESP0010531,INV0030190,2025-03-11,4,onboarding_experience
RESP0010532,INV0030191,2025-03-07,0,mobile_app_performance
RESP0010533,INV0030194,2025-03-03,5,mobile_app_performance
RESP0010534,INV0030197,2025-03-08,8,
RESP0010535,INV0030199,2025-03-11,7,
RESP0010536,INV0030204,2025-03-11,1,pricing_transparency
RESP0010537,INV0030206,2025-03-09,6,pricing_transparency
RESP0010538,INV0030210,2025-03-07,6,data_export_reliability
RESP0010539,INV0030211,2025-03-04,10,
RESP0010540,INV0030217,2025-03-06,8,
RESP0010541,INV0030218,2025-03-06,10,
RESP0010542,INV0030223,2025-03-10,4,
RESP0010543,INV0030224,2025-03-11,0,reporting_accuracy
RESP0010544,INV0030228,2025-03-07,10,
RESP0010545,INV0030229,2025-03-09,9,
RESP0010546,INV0030234,2025-03-06,4,mobile_app_performance
RESP0010547,INV0030239,2025-03-09,8,
RESP0010548,INV0030244,2025-03-09,2,api_stability
RESP0010549,INV0030248,2025-03-06,8,
RESP0010550,INV0030259,2025-03-02,7,
RESP0010551,INV0030260,2025-03-05,4,feature_discoverability
RESP0010552,INV0030261,2025-03-06,9,
RESP0010553,INV0030262,2025-03-06,10,
RESP0010554,INV0030264,2025-03-03,7,
RESP0010555,INV0030265,2025-03-05,10,
RESP0010556,INV0030269,2025-03-05,5,pricing_transparency
RESP0010557,INV0030272,2025-03-04,9,
RESP0010558,INV0030276,2025-03-02,7,
RESP0010559,INV0030277,2025-03-06,7,
RESP0010560,INV0030278,2025-03-05,8,
RESP0010561,INV0030279,2025-03-05,1,mobile_app_performance
RESP0010562,INV0030282,2025-03-11,5,mobile_app_performance
RESP0010563,INV0030288,2025-03-10,9,
RESP0010564,INV0030290,2025-03-05,8,
RESP0010565,INV0030292,2025-03-08,8,
RESP0010566,INV0030296,2025-03-06,10,
RESP0010567,INV0030298,2025-03-07,7,
RESP0010568,INV0030301,2025-03-06,8,
RESP0010569,INV0030302,2025-03-07,10,
RESP0010570,INV0030308,2025-03-10,9,
RESP0010571,INV0030311,2025-03-02,9,
RESP0010572,INV0030315,2025-03-11,3,onboarding_experience
RESP0010573,INV0030316,2025-03-05,6,mobile_app_performance
