pageview_id,segment_start_ms,segment_end_ms,avg_scroll_speed
TR01638,1000,1912,48.9
TR01638,1912,3818,295.6
TR01638,3818,4082,301.2
TR01638,4082,5912,5.7
TR01638,5912,6135,11.4
TR01638,6135,7677,395.1
TR01638,7677,8218,22.7
TR01639,0,2251,32.6
TR01639,2251,5240,54.2
TR01639,5240,6167,3.6
TR01639,6167,6180,63.1
TR01639,6180,6843,57.3
TR01639,6843,8135,22.8
TR01639,8135,12717,240.9
TR01639,12717,13424,127.1
TR01640,0,2417,307.8
TR01640,2417,3240,204.7
TR01640,3240,3726,46.6
TR01640,3726,3799,16.1
TR01640,3799,5060,257.2
TR01640,5060,6116,4.9
TR01640,6116,9795,292.6
TR01640,9795,11483,195.3
TR01640,11483,11616,151.4
TR01640,11616,19807,4.1
TR01641,0,460,299.5
TR01641,460,1157,243.7
TR01641,1157,1555,60.0
TR01641,1555,2073,22.8
TR01641,2073,3490,18.6
TR01641,3490,4763,237.6
TR01641,4763,6299,45.3
TR01642,0,91,253.0
TR01642,91,4754,138.9
TR01642,4754,7432,10.8
TR01642,7432,7517,40.2
TR01642,7517,8288,435.2
TR01642,8288,8460,37.1
TR01642,8460,9152,4.0
TR01642,9152,10340,304.4
TR01642,10340,11130,45.4
TR01643,0,92,395.5
TR01643,92,397,165.7
TR01643,397,544,12.2
TR01643,544,1518,37.1
TR01643,1518,3311,4.8
TR01643,3311,3418,205.2
TR01643,3418,3890,15.1
TR01643,3890,5025,51.1
TR01643,5025,5070,393.3
TR01643,5070,5525,484.3
TR01644,0,53,9.0
TR01644,53,3394,340.3
TR01644,3394,3772,229.1
TR01644,3772,4929,17.1
TR01644,4929,10378,347.1
TR01644,10378,10757,194.7
TR01644,10757,11296,244.7
TR01644,11296,13329,57.2
TR01644,13329,15224,364.8
TR01644,15224,15324,13.2
TR01644,15324,15874,39.2
TR01645,0,1504,59.3
TR01645,1504,2221,444.4
TR01645,2221,2759,26.5
TR01645,2759,2801,472.5
TR01645,2801,3418,39.1
TR01645,3418,4710,466.8
TR01645,4710,5037,286.7
TR01645,5037,5076,442.1
TR01646,0,1100,81.6
TR01646,1100,2501,170.7
TR01646,2501,11494,19.6
TR01646,11494,12562,58.4
TR01646,12562,17946,55.3
TR01646,17946,18577,463.5
TR01647,0,1364,123.7
TR01647,1364,2964,35.8
TR01647,2964,3339,415.1
TR01647,3339,3782,32.4
TR01647,3782,3793,45.4
TR01647,3793,4051,1.3
TR01647,4051,4659,216.2
TR01647,4659,5226,307.8
TR01647,5226,5368,453.1
TR01648,0,1875,1.1
TR01648,1875,4933,5.3
TR01648,4933,5676,303.4
TR01648,5676,6757,91.1
TR01648,6757,7027,398.6
TR01648,7027,7163,54.8
TR01648,7163,8303,324.6
TR01649,0,2980,300.8
TR01649,2980,4009,29.9
TR01649,4009,4145,24.7
TR01649,4145,4503,15.1
TR01649,4503,4556,13.5
TR01649,4556,5036,291.7
TR01649,5036,6849,5.1
TR01649,6849,6936,280.4
TR01649,6936,7738,489.9
TR01650,0,1991,320.5
TR01650,1991,2277,45.1
TR01650,2277,3388,125.5
TR01650,3388,4142,10.5
TR01650,4142,6531,28.2
TR01650,6531,6778,3.7
TR01650,6778,7411,57.5
TR01650,7411,9391,494.9
TR01650,9391,9715,59.8
TR01650,9715,10069,26.6
TR01651,0,1248,186.5
TR01651,1248,1332,100.6
TR01651,1332,1734,118.6
TR01651,1734,2233,358.8
TR01651,2233,4075,244.1
TR01651,4075,7307,10.9
TR01651,7307,8944,476.9
TR01651,8944,9671,106.9
TR01652,0,115,32.6
TR01652,115,264,0.4
TR01652,264,586,61.9
TR01652,586,1662,214.7
TR01652,1662,2559,41.0
TR01652,2559,3204,51.9
TR01652,3204,3823,32.5
TR01652,3823,3925,441.4
TR01652,3925,4284,9.6
TR01652,4284,5628,167.0
TR01652,5628,6621,70.7
TR01653,0,644,106.4
TR01653,644,2277,374.4
TR01653,2277,3571,24.4
TR01653,3571,4945,39.1
TR01653,4945,6754,48.6
TR01653,6754,8380,58.2
TR01654,0,1849,142.9
TR01654,1849,2948,348.6
TR01654,2948,3104,2.6
TR01654,3104,4973,146.4
TR01654,4973,5277,39.7
TR01654,5277,5769,39.6
TR01654,5769,8428,57.9
TR01654,8428,8592,52.4
TR01654,8592,10643,60.0
TR01655,0,1713,398.5
TR01655,1713,2071,408.6
TR01655,2071,2519,94.6
TR01655,2519,3614,15.0
TR01655,3614,4583,212.2
TR01655,4583,4666,394.4
TR01655,4666,4734,37.2
TR01655,4734,5390,477.7
TR01655,5390,6122,61.0
TR01655,6122,6130,23.8
TR01655,6130,6694,3.6
TR01656,0,783,26.5
TR01656,783,1028,219.4
TR01656,1028,3223,43.5
TR01656,3223,3238,26.5
TR01656,3238,3933,234.7
TR01656,3933,4605,218.7
TR01656,4605,6986,61.1
TR01656,6986,7298,124.7
TR01656,7298,7640,89.7
TR01656,7640,8054,106.8
TR01656,8054,8167,15.4
TR01656,8167,9152,13.3
TR01657,0,1190,61.4
TR01657,1190,2505,16.7
TR01657,2505,3580,445.4
TR01657,3580,5099,267.0
TR01657,5099,6295,497.6
TR01657,6295,6745,435.6
TR01657,6745,7626,26.8
TR01658,0,339,252.8
TR01658,339,2224,336.5
TR01658,2224,2238,80.6
TR01658,2238,3061,27.1
TR01658,3061,3722,301.3
TR01658,3722,3788,1.3
TR01658,3788,3999,371.2
TR01658,3999,4444,137.6
TR01658,4444,5496,235.7
TR01658,5496,5663,1.1
TR01658,5663,6301,45.7
TR01658,6301,6386,3.6
TR01659,0,212,1.5
TR01659,212,1565,52.9
TR01659,1565,2324,26.2
TR01659,2324,4133,354.8
TR01659,4133,7066,391.3
TR01659,7066,8551,30.5
TR01659,8551,9071,149.9
TR01659,9071,12839,53.9
TR01659,12839,14947,392.9
TR01659,14947,15397,36.9
TR01660,0,2723,28.3
TR01660,2723,2854,39.4
TR01660,2854,4816,28.6
TR01660,4816,5042,27.8
TR01660,5042,6869,62.3
TR01660,6869,10451,266.5
TR01660,10451,10493,51.3
TR01660,10493,10920,294.0
TR01661,0,1271,26.9
TR01661,1271,5534,42.9
TR01661,5534,9647,49.7
TR01661,9647,10677,55.5
TR01661,10677,15000,270.0
TR01661,15000,18339,25.5
TR01662,0,854,386.5
TR01662,854,956,21.4
TR01662,956,2772,61.1
TR01662,2772,4353,52.3
TR01662,4353,5630,61.3
TR01662,5630,7397,37.8
TR01662,7397,11288,4.4
TR01662,11288,11754,26.7
TR01662,11754,14107,18.8
TR01662,14107,15262,386.2
TR01662,15262,15332,268.1
TR01662,15332,15603,187.8
TR01663,0,398,4.6
TR01663,398,739,11.1
TR01663,739,4451,12.8
TR01663,4451,4853,9.9
TR01663,4853,6456,185.8
TR01663,6456,9530,52.9
TR01663,9530,11472,89.1
TR01663,11472,11830,54.5
TR01663,11830,12288,23.8
TR01663,12288,12344,105.2
TR01664,0,674,47.6
TR01664,674,2315,19.2
TR01664,2315,3178,9.2
TR01664,3178,5298,18.6
TR01664,5298,7342,46.3
TR01664,7342,7890,1.5
TR01664,7890,11671,352.2
TR01664,11671,15824,370.6
TR01664,15824,16174,49.1
TR01665,0,443,433.1
TR01665,443,622,287.6
TR01665,622,701,244.2
TR01665,701,1511,391.1
TR01665,1511,3043,165.8
TR01665,3043,3529,47.4
TR01665,3529,4093,327.2
TR01665,4093,4606,312.4
TR01665,4606,5140,209.9
TR01665,5140,5186,53.9
TR01666,0,1399,13.5
TR01666,1399,1406,17.6
TR01666,1406,3828,186.5
TR01666,3828,6361,39.0
TR01666,6361,9270,214.1
TR01666,9270,9539,17.1
TR01666,9539,12971,64.9
TR01666,12971,14774,429.8
TR01666,14774,15448,385.5
TR01667,0,132,5.9
TR01667,132,593,22.4
TR01667,593,2215,31.1
TR01667,2215,4433,8.3
TR01667,4433,5130,24.3
TR01667,5130,6450,54.9
TR01667,6450,6834,1.0
TR01667,6834,7229,3.0
TR01667,7229,9253,83.2
TR01667,9253,9890,62.9
TR01667,9890,11017,1.9
TR01667,11017,11549,121.7
TR01668,0,122,371.0
TR01668,122,1125,55.1
TR01668,1125,1600,286.1
TR01668,1600,2182,470.1
TR01668,2182,3968,312.3
TR01668,3968,5124,408.8
TR01668,5124,6225,423.0
TR01668,6225,7148,0.2
TR01668,7148,7962,33.6
TR01669,0,6018,63.3
TR01669,6018,6192,496.5
TR01669,6192,6674,61.7
TR01669,6674,7643,114.4
TR01669,7643,11745,29.5
TR01669,11745,11828,122.9
TR01669,11828,13845,60.8
TR01669,13845,14617,139.4
TR01669,14617,14717,219.5
TR01669,14717,15371,52.4
TR01670,0,1206,107.0
TR01670,1206,2118,124.7
TR01670,2118,2260,40.1
TR01670,2260,2275,377.6
TR01670,2275,2899,18.6
TR01670,2899,4489,486.1
TR01670,4489,4654,248.5
TR01670,4654,5149,34.3
TR01670,5149,5725,49.1
TR01670,5725,6661,227.4
TR01670,6661,7064,27.2
TR01671,0,577,35.6
TR01671,577,1273,160.4
TR01671,1273,1283,419.3
TR01671,1283,2938,96.9
TR01671,2938,3098,258.4
TR01671,3098,3553,11.4
TR01671,3553,3935,452.0
TR01671,3935,5784,336.6
TR01671,5784,5813,17.1
TR01671,5813,6481,280.0
TR01671,6481,6710,30.7
TR01672,0,2134,235.0
TR01672,2134,2576,63.1
TR01672,2576,4380,246.4
TR01672,4380,5056,140.8
TR01672,5056,6023,13.9
TR01672,6023,6130,0.5
TR01672,6130,8662,431.0
TR01672,8662,16002,5.4
TR01672,16002,16042,66.8
TR01672,16042,17925,21.8
TR01673,0,1612,14.2
TR01673,1612,2765,52.5
TR01673,2765,5211,69.8
TR01673,5211,5694,364.5
TR01673,5694,9496,8.7
TR01673,9496,9873,127.6
TR01673,9873,10330,29.8
TR01673,10330,13671,495.0
TR01673,13671,15514,6.1
TR01673,15514,15686,5.1
TR01674,0,4052,63.9
TR01674,4052,4192,46.2
TR01674,4192,6121,218.9
TR01674,6121,7814,30.9
TR01674,7814,9706,61.6
TR01674,9706,10937,488.7
TR01674,10937,11220,487.0
TR01674,11220,11780,44.9
TR01675,0,148,2.9
TR01675,148,605,355.5
TR01675,605,751,43.3
TR01675,751,2231,13.2
TR01675,2231,4755,63.0
TR01675,4755,5310,14.4
TR01676,0,2883,456.3
TR01676,2883,3298,26.7
TR01676,3298,3524,284.2
TR01676,3524,5229,3.4
TR01676,5229,5662,141.5
TR01676,5662,5687,388.5
TR01676,5687,8467,347.0
TR01676,8467,8593,416.4
TR01677,0,176,418.4
TR01677,176,637,1.3
TR01677,637,1106,20.7
TR01677,1106,1316,42.3
TR01677,1316,2377,375.4
TR01677,2377,2594,14.4
TR01677,2594,3319,6.7
TR01677,3319,3943,64.9
TR01677,3943,4514,166.9
TR01677,4514,4588,134.2
TR01677,4588,5030,482.8
TR01677,5030,5310,29.9
TR01678,0,1033,23.3
TR01678,1033,2101,14.6
TR01678,2101,4338,265.8
TR01678,4338,9454,17.7
TR01678,9454,10630,404.9
TR01678,10630,10693,20.9
TR01678,10693,13149,464.6
TR01678,13149,15361,221.7
TR01678,15361,18367,102.7
TR01678,18367,19071,61.3
TR01679,0,300,23.7
TR01679,300,2116,5.4
TR01679,2116,3818,189.8
TR01679,3818,3964,25.1
TR01679,3964,5334,0.5
TR01679,5334,8879,5.3
TR01679,8879,9858,14.6
TR01679,9858,12255,105.4
TR01679,12255,13744,278.3
TR01679,13744,16239,0.1
TR01679,16239,17060,50.0
TR01680,0,3767,377.6
TR01680,3767,5890,36.5
TR01680,5890,6518,38.0
TR01680,6518,7231,20.9
TR01680,7231,10787,6.2
TR01680,10787,13485,15.3
TR01681,0,975,419.5
TR01681,975,1208,32.7
TR01681,1208,1948,32.1
TR01681,1948,6241,467.0
TR01681,6241,11882,229.2
TR01681,11882,11893,34.2
TR01682,0,172,16.8
TR01682,172,1401,455.2
TR01682,1401,2839,43.8
TR01682,2839,3197,185.7
TR01682,3197,4143,494.9
TR01682,4143,5279,156.7
TR01682,5279,9065,62.2
TR01682,9065,9843,160.6
TR01682,9843,11187,39.2
TR01682,11187,11381,65.7
TR01683,0,3897,13.8
TR01683,3897,4749,50.4
TR01683,4749,5764,1.1
TR01683,5764,8210,378.5
TR01683,8210,9051,201.0
TR01683,9051,9527,17.3
TR01683,9527,10402,15.4
TR01684,0,1540,9.1
TR01684,1540,3474,46.5
TR01684,3474,6755,188.4
TR01684,6755,8072,498.4
TR01684,8072,17334,453.3
TR01684,17334,19585,15.9
TR01685,0,445,243.7
TR01685,445,4458,256.0
TR01685,4458,5232,16.4
TR01685,5232,5270,11.1
TR01685,5270,6054,452.4
TR01685,6054,6478,39.8
TR01685,6478,6851,228.0
TR01685,6851,6918,458.0
TR01685,6918,7821,227.9
TR01685,7821,9538,152.2
TR01686,0,2050,464.2
TR01686,2050,2084,474.3
TR01686,2084,4685,358.4
TR01686,4685,5342,435.5
TR01686,5342,5872,209.0
TR01686,5872,6616,0.1
TR01686,6616,8063,2.9
TR01686,8063,9297,62.1
TR01686,9297,12055,43.9
TR01686,12055,15769,165.1
TR01687,0,942,70.3
TR01687,942,1952,6.5
TR01687,1952,3814,32.1
TR01687,3814,7054,258.7
TR01687,7054,7397,54.2
TR01687,7397,10772,349.3
TR01687,10772,12946,71.8
TR01687,12946,13698,57.2
TR01687,13698,14865,49.9
TR01687,14865,15285,29.5
TR01688,0,2305,54.9
TR01688,2305,3094,18.9
TR01688,3094,5167,1.8
TR01688,5167,12667,1.6
TR01688,12667,12669,65.3
TR01688,12669,13528,8.1
TR01688,13528,15828,39.4
TR01689,0,2576,14.3
TR01689,2576,2877,81.7
TR01689,2877,2926,31.3
TR01689,2926,6462,293.9
TR01689,6462,8068,241.1
TR01689,8068,8512,486.5
TR01689,8512,13325,12.3
TR01689,13325,14013,53.2
TR01689,14013,16037,49.6
TR01689,16037,16722,12.0
TR01689,16722,17225,54.5
TR01689,17225,18384,43.4
TR01690,0,198,366.6
TR01690,198,4438,49.9
TR01690,4438,5320,50.5
TR01690,5320,5837,184.4
TR01690,5837,6743,36.9
TR01690,6743,6860,147.0
TR01690,6860,9652,238.4
TR01690,9652,11590,54.2
TR01690,11590,12047,18.9
TR01690,12047,13683,0.1
TR01690,13683,16662,475.7
TR01691,0,621,60.3
TR01691,621,1643,105.6
TR01691,1643,2058,168.5
TR01691,2058,2281,279.3
TR01691,2281,3144,290.2
TR01691,3144,5534,37.7
TR01691,5534,7869,92.4
TR01691,7869,8870,114.9
TR01691,8870,9159,442.7
TR01691,9159,9299,48.9
TR01691,9299,9591,90.5
TR01691,9591,9640,14.3
TR01692,0,1280,14.9
TR01692,1280,2629,51.2
TR01692,2629,2808,38.3
TR01692,2808,3456,23.0
TR01692,3456,5426,62.8
TR01692,5426,5993,195.1
TR01692,5993,6652,431.8
TR01692,6652,10136,25.5
TR01692,10136,11494,4.3
TR01692,11494,16483,37.7
TR01692,16483,18384,193.5
TR01692,18384,18569,105.1
TR01693,0,4515,5.9
TR01693,4515,5662,0.6
TR01693,5662,6593,475.1
TR01693,6593,8432,187.5
TR01693,8432,9028,5.2
TR01693,9028,12245,46.9
TR01693,12245,12699,163.3
TR01693,12699,13638,19.7
TR01693,13638,14376,44.8
TR01693,14376,14940,45.6
TR01694,0,1362,23.8
TR01694,1362,2808,63.7
TR01694,2808,3309,150.5
TR01694,3309,4265,62.1
TR01694,4265,8480,48.9
TR01694,8480,11173,62.5
TR01694,11173,11862,64.4
TR01694,11862,13107,30.8
TR01695,0,623,33.7
TR01695,623,809,327.7
TR01695,809,839,220.0
TR01695,839,930,62.1
TR01695,930,1719,244.4
TR01695,1719,2262,83.7
TR01695,2262,3355,56.2
TR01695,3355,3727,309.4
TR01695,3727,5260,14.7
TR01695,5260,5588,12.8
TR01695,5588,6033,40.4
TR01696,0,2677,174.4
TR01696,2677,3218,480.2
TR01696,3218,3346,55.8
TR01696,3346,4373,9.4
TR01696,4373,8050,208.1
TR01696,8050,12444,84.6
TR01697,0,1881,315.7
TR01697,1881,2361,281.9
TR01697,2361,3604,37.5
TR01697,3604,5729,247.7
TR01697,5729,11143,9.9
TR01697,11143,14719,63.4
TR01698,0,987,191.3
TR01698,987,1324,382.5
TR01698,1324,1588,44.7
TR01698,1588,2720,263.3
TR01698,2720,3347,231.1
TR01698,3347,4551,144.1
TR01698,4551,5503,212.4
TR01698,5503,5749,61.5
TR01698,5749,7296,125.0
TR01698,7296,7655,343.3
TR01698,7655,7988,197.9
TR01698,7988,9241,454.0
TR01699,0,2674,478.6
TR01699,2674,6375,236.2
TR01699,6375,8987,113.3
TR01699,8987,11370,303.4
TR01699,11370,11877,18.1
TR01699,11877,18667,12.4
TR01700,0,2450,429.6
TR01700,2450,4747,91.7
TR01700,4747,5342,40.3
TR01700,5342,5382,289.3
TR01700,5382,7500,131.4
TR01700,7500,9147,432.8
TR01700,9147,11055,253.5
TR01700,11055,12449,52.3
TR01700,12449,13110,240.8
TR01700,13110,14562,441.8
TR01700,14562,15364,318.8
TR01700,15364,16088,18.5
TR01701,0,673,389.6
TR01701,673,3233,165.1
TR01701,3233,3802,243.6
TR01701,3802,4679,8.5
TR01701,4679,4849,4.5
TR01701,4849,5017,380.3
TR01701,5017,5524,42.8
TR01701,5524,5900,46.0
TR01702,0,2351,142.8
TR01702,2351,4801,344.6
TR01702,4801,5761,472.2
TR01702,5761,5978,0.2
TR01702,5978,6957,321.3
TR01702,6957,8441,102.6
TR01702,8441,9014,59.2
TR01702,9014,9164,30.8
TR01702,9164,12120,9.2
TR01702,12120,12731,117.0
TR01702,12731,13811,257.2
TR01703,0,3006,34.4
TR01703,3006,3236,179.9
TR01703,3236,4540,362.6
TR01703,4540,6715,231.1
TR01703,6715,9793,32.3
TR01703,9793,9927,34.6
TR01703,9927,10338,6.1
TR01703,10338,11139,353.9
TR01703,11139,12562,95.3
TR01703,12562,13475,1.5
TR01703,13475,15068,260.9
TR01703,15068,15273,216.9
TR01704,0,1466,15.5
TR01704,1466,5141,41.5
TR01704,5141,7165,13.0
TR01704,7165,7393,254.4
TR01704,7393,12510,31.5
TR01704,12510,12651,93.1
TR01704,12651,13478,351.8
TR01704,13478,19486,35.0
TR01705,0,941,185.1
TR01705,941,2481,54.1
TR01705,2481,3174,213.9
TR01705,3174,4449,21.9
TR01705,4449,5186,218.0
TR01705,5186,6811,95.9
TR01705,6811,9190,105.6
TR01705,9190,9620,43.6
TR01705,9620,12546,37.1
TR01705,12546,13658,20.4
TR01705,13658,14552,414.6
TR01705,14552,18262,439.3
TR01706,0,5872,12.6
TR01706,5872,6366,308.0
TR01706,6366,9024,310.7
TR01706,9024,11160,362.4
TR01706,11160,13280,307.2
TR01706,13280,13708,422.8
TR01706,13708,14663,168.5
TR01707,0,1480,9.9
TR01707,1480,2968,190.7
TR01707,2968,3935,374.0
TR01707,3935,5823,33.6
TR01707,5823,5987,184.1
TR01707,5987,11123,419.6
TR01707,11123,11489,265.4
TR01707,11489,13506,150.4
TR01707,13506,14729,38.5
TR01708,0,250,468.9
TR01708,250,331,30.2
TR01708,331,730,38.2
TR01708,730,1276,21.1
TR01708,1276,2217,273.7
TR01708,2217,2684,61.9
TR01708,2684,3112,42.8
TR01708,3112,4009,152.7
TR01708,4009,4107,21.2
TR01708,4107,5535,366.6
TR01708,5535,5545,43.2
TR01708,5545,6031,153.3
TR01709,0,3013,168.6
TR01709,3013,3108,15.6
TR01709,3108,3767,58.6
TR01709,3767,5027,12.9
TR01709,5027,5752,278.2
TR01709,5752,6157,305.6
TR01709,6157,6210,318.0
TR01709,6210,7234,18.3
TR01709,7234,7242,141.0
TR01709,7242,7406,7.6
TR01709,7406,9151,21.9
TR01709,9151,9396,52.9
TR01710,0,4431,374.2
TR01710,4431,7336,150.0
TR01710,7336,8684,25.5
TR01710,8684,10420,5.6
TR01710,10420,12229,312.3
TR01710,12229,12307,268.7
TR01710,12307,12638,216.6
TR01710,12638,14249,177.3
TR01710,14249,14862,26.9
TR01710,14862,16115,340.1
TR01710,16115,16593,46.6
TR01711,0,138,321.2
TR01711,138,2460,60.7
TR01711,2460,3538,55.6
TR01711,3538,13059,26.5
TR01711,13059,13233,234.5
TR01711,13233,15059,44.1
TR01711,15059,18724,0.7
TR01711,18724,19922,312.4
TR01712,0,3048,184.2
TR01712,3048,4773,50.1
TR01712,4773,6365,281.9
TR01712,6365,8431,29.8
TR01712,8431,9917,13.8
TR01712,9917,12550,318.3
TR01712,12550,18698,54.3
TR01713,0,4908,205.3
TR01713,4908,5926,25.1
TR01713,5926,8241,74.2
TR01713,8241,9590,373.7
TR01713,9590,9787,491.0
TR01713,9787,10269,321.0
TR01713,10269,10973,3.9
TR01713,10973,15469,114.0
TR01713,15469,15595,128.0
TR01713,15595,17096,13.3
TR01713,17096,17205,48.5
TR01714,0,112,357.5
TR01714,112,507,145.3
TR01714,507,974,378.4
TR01714,974,1963,9.9
TR01714,1963,2925,20.6
TR01714,2925,4031,246.6
TR01714,4031,4426,2.2
TR01714,4426,5002,246.4
TR01714,5002,11444,34.5
TR01714,11444,12089,254.1
TR01714,12089,15244,461.4
TR01714,15244,16192,42.3
TR01715,0,2645,47.0
TR01715,2645,3117,397.9
TR01715,3117,3283,8.9
TR01715,3283,4516,59.3
TR01715,4516,5117,344.5
TR01715,5117,5811,126.4
TR01716,0,2385,56.5
TR01716,2385,3360,231.9
TR01716,3360,3888,5.3
TR01716,3888,3958,69.0
TR01716,3958,4414,3.5
TR01716,4414,9062,62.6
TR01717,0,663,284.2
TR01717,663,4450,46.3
TR01717,4450,5684,419.0
TR01717,5684,7495,8.1
TR01717,7495,9538,150.9
TR01717,9538,10027,16.9
TR01717,10027,10306,38.9
TR01717,10306,11465,34.4
TR01717,11465,11803,29.3
TR01717,11803,12534,13.5
TR01717,12534,13178,132.5
TR01718,0,1608,28.5
TR01718,1608,2267,27.2
TR01718,2267,2735,19.3
TR01718,2735,3428,217.8
TR01718,3428,4919,71.9
TR01718,4919,5360,37.8
TR01719,0,3725,337.1
TR01719,3725,5692,35.1
TR01719,5692,6871,46.6
TR01719,6871,9169,147.1
TR01719,9169,11743,150.7
TR01719,11743,14427,235.6
TR01719,14427,17985,426.9
TR01720,0,1389,267.2
TR01720,1389,2514,391.6
TR01720,2514,2946,411.4
TR01720,2946,4240,50.1
TR01720,4240,4669,414.3
TR01720,4669,7821,47.7
TR01720,7821,8756,64.1
TR01720,8756,8959,52.3
TR01720,8959,9180,248.9
TR01720,9180,9910,303.4
TR01720,9910,10453,55.6
TR01721,0,1261,57.0
TR01721,1261,1563,384.4
TR01721,1563,1770,290.3
TR01721,1770,4649,378.7
TR01721,4649,5465,215.6
TR01721,5465,6019,12.5
TR01721,6019,10811,293.1
TR01722,0,1013,46.8
TR01722,1013,1203,195.1
TR01722,1203,3498,380.1
TR01722,3498,4515,49.2
TR01722,4515,5189,19.6
TR01722,5189,5212,62.6
TR01722,5212,5789,140.8
TR01722,5789,10539,17.5
TR01723,0,913,160.2
TR01723,913,1620,310.1
TR01723,1620,2346,191.7
TR01723,2346,3956,328.9
TR01723,3956,4330,48.0
TR01723,4330,4393,58.0
TR01723,4393,4987,357.4
TR01723,4987,6412,5.3
TR01723,6412,6592,28.1
TR01723,6592,6925,251.9
TR01723,6925,8171,60.5
TR01723,8171,9982,350.8
TR01724,0,3411,153.7
TR01724,3411,7248,38.5
TR01724,7248,7790,59.8
TR01724,7790,7893,36.3
TR01724,7893,8076,176.4
TR01724,8076,9794,50.3
TR01724,9794,9982,59.5
TR01724,9982,10006,3.8
TR01725,0,2554,262.1
TR01725,2554,3338,11.6
TR01725,3338,3517,5.3
TR01725,3517,4723,61.9
TR01725,4723,5159,248.7
TR01725,5159,5304,39.6
TR01725,5304,6241,415.6
TR01725,6241,6943,6.0
TR01725,6943,7595,145.9
TR01725,7595,7732,12.9
TR01726,0,353,483.9
TR01726,353,3739,28.7
TR01726,3739,7417,157.6
TR01726,7417,10442,42.1
TR01726,10442,10542,289.9
TR01726,10542,13069,443.9
TR01726,13069,16887,385.7
TR01727,0,696,21.3
TR01727,696,957,20.0
TR01727,957,1238,3.6
TR01727,1238,1364,182.9
TR01727,1364,1655,47.0
TR01727,1655,1759,43.3
TR01727,1759,2280,128.7
TR01727,2280,2440,438.1
TR01727,2440,2786,33.9
TR01727,2786,6320,62.6
TR01727,6320,7915,38.9
TR01728,0,1253,31.8
TR01728,1253,3252,27.0
TR01728,3252,3848,84.2
TR01728,3848,5883,484.9
TR01728,5883,7281,0.9
TR01728,7281,7369,419.5
TR01728,7369,8241,442.1
TR01728,8241,8403,1.0
TR01728,8403,11048,247.5
TR01729,0,809,400.1
TR01729,809,1831,56.1
TR01729,1831,3724,41.0
TR01729,3724,4417,51.8
TR01729,4417,4851,12.7
TR01729,4851,7894,405.6
TR01729,7894,8235,21.3
TR01729,8235,8238,407.9
TR01729,8238,11030,464.0
TR01729,11030,11142,126.9
TR01730,0,577,26.1
TR01730,577,1867,338.9
TR01730,1867,1984,0.4
TR01730,1984,3871,71.6
TR01730,3871,4250,295.1
TR01730,4250,6967,171.2
TR01730,6967,9243,52.4
TR01730,9243,10488,42.2
TR01730,10488,11996,63.8
TR01730,11996,12491,57.2
TR01730,12491,15132,249.4
TR01731,0,768,12.0
TR01731,768,1286,8.1
TR01731,1286,2116,216.1
TR01731,2116,3466,31.8
TR01731,3466,4558,288.7
TR01731,4558,5965,50.4
TR01731,5965,8086,19.1
TR01732,0,413,392.2
TR01732,413,1387,223.0
TR01732,1387,3955,341.0
TR01732,3955,4816,22.3
TR01732,4816,6737,12.5
TR01732,6737,7108,322.8
TR01732,7108,7936,22.1
TR01732,7936,9817,8.2
TR01733,0,1506,244.0
TR01733,1506,5525,21.6
TR01733,5525,5571,407.6
TR01733,5571,15189,45.8
TR01733,15189,16935,82.1
TR01733,16935,18945,160.3
TR01733,18945,19200,8.8
TR01734,0,47,34.5
TR01734,47,566,75.6
TR01734,566,1279,14.4
TR01734,1279,2450,246.6
TR01734,2450,2717,40.0
TR01734,2717,3119,417.2
TR01734,3119,3329,443.4
TR01734,3329,3970,59.9
TR01734,3970,4900,22.6
TR01734,4900,5288,33.1
TR01734,5288,6334,9.9
TR01735,0,625,265.6
TR01735,625,1017,3.1
TR01735,1017,4224,364.6
TR01735,4224,4284,62.2
TR01735,4284,6110,133.1
TR01735,6110,7329,29.1
TR01735,7329,10299,48.9
TR01735,10299,10946,52.2
TR01735,10946,12816,15.1
TR01735,12816,12993,9.1
TR01736,0,2832,45.1
TR01736,2832,3896,496.6
TR01736,3896,3965,41.2
TR01736,3965,3985,38.3
TR01736,3985,4721,47.3
TR01736,4721,10056,18.1
TR01736,10056,10834,42.4
TR01736,10834,15801,454.1
TR01736,15801,16310,113.0
TR01737,0,1179,153.1
TR01737,1179,2849,58.5
TR01737,2849,6437,254.4
TR01737,6437,8537,29.6
TR01737,8537,14821,11.1
TR01737,14821,15960,12.2
TR01738,0,730,44.2
TR01738,730,1685,37.5
TR01738,1685,4068,20.8
TR01738,4068,4460,22.5
TR01738,4460,4711,41.5
TR01738,4711,6771,58.2
TR01738,6771,8022,461.2
TR01738,8022,8283,494.0
TR01738,8283,8342,37.9
TR01738,8342,10356,384.0
TR01739,0,2493,19.4
TR01739,2493,3944,53.0
TR01739,3944,4220,39.3
TR01739,4220,4578,40.8
TR01739,4578,5134,238.6
TR01739,5134,6402,251.9
TR01739,6402,7487,58.8
TR01739,7487,13512,17.3
TR01739,13512,13946,106.3
TR01739,13946,15891,246.7
TR01739,15891,16013,41.4
TR01740,0,260,455.9
TR01740,260,272,180.7
TR01740,272,5479,445.6
TR01740,5479,6315,9.5
TR01740,6315,7059,166.9
TR01740,7059,7305,47.3
TR01740,7305,9033,138.9
TR01740,9033,9165,11.8
