pageview_id,creative_id,interval_start_ms,interval_end_ms,avg_viewport_pct
TR01843,C008,1881,3346,59.7
TR01843,C008,3726,4966,94.4
TR01843,C008,6103,6822,82.1
TR01843,C022,905,4177,31.7
TR01843,C028,0,2993,48.4
TR01843,C030,2937,4044,86.8
TR01843,C040,1615,3239,78.9
TR01843,C040,4775,5717,98.5
TR01844,C002,56,14252,76.2
TR01844,C004,624,979,30.2
TR01844,C004,9202,9589,75.5
TR01844,C010,71,2530,98.1
TR01844,C010,8562,8965,44.9
TR01844,C026,88,1715,65.4
TR01844,C026,3869,6135,69.3
TR01844,C026,8416,9791,38.7
TR01844,C026,11229,12376,38.0
TR01844,C040,512,14216,60.9
TR01844,C042,2259,2721,99.2
TR01844,C044,3326,4692,37.5
TR01845,C011,2483,5927,32.6
TR01845,C011,11702,12948,24.1
TR01845,C014,3056,3948,51.9
TR01845,C034,2819,3193,85.8
TR01845,C034,11145,13792,30.1
TR01845,C038,1444,16047,95.5
TR01845,C039,0,5516,53.0
TR01845,C042,0,7859,33.8
TR01845,C044,5172,6076,23.2
TR01845,C046,0,7297,29.2
TR01846,C003,1403,2613,65.9
TR01846,C003,6031,9765,87.8
TR01846,C008,824,1272,47.1
TR01846,C008,5427,8485,52.3
TR01846,C019,789,1052,50.7
TR01846,C019,6208,7772,23.0
TR01846,C037,1937,4075,58.7
TR01846,C037,7465,7890,27.5
TR01846,C039,1492,4034,39.4
TR01846,C039,6686,9094,31.4
TR01846,C045,563,1335,35.1
TR01846,C045,5129,6544,34.9
TR01847,C004,0,1901,60.0
TR01847,C007,3186,4277,62.1
TR01847,C010,3804,6420,96.6
TR01847,C012,1373,4603,91.5
TR01847,C012,7724,7961,84.2
TR01847,C018,2383,3068,44.7
TR01847,C026,681,1706,31.2
TR01847,C026,3342,5704,41.9
TR01847,C026,6865,8377,92.3
TR01847,C026,8934,9259,38.6
TR01847,C029,3279,6705,81.8
TR01847,C041,1169,11176,66.9
TR01848,C002,543,2838,25.0
TR01848,C006,515,4680,88.1
TR01848,C011,1082,1631,27.3
TR01848,C011,3903,5286,83.7
TR01848,C013,555,4979,73.8
TR01848,C032,630,1647,62.1
TR01848,C032,2065,3375,37.1
TR01848,C032,4196,5533,52.1
TR01849,C027,9370,12123,68.2
TR01849,C028,4283,7175,90.9
TR01849,C028,10493,13577,73.7
TR01849,C040,1827,2899,48.7
TR01849,C046,1382,3659,37.1
TR01849,C046,10728,11950,41.7
TR01849,C050,3470,5905,53.3
TR01849,C050,10397,12528,87.8
TR01850,C005,1555,3137,33.8
TR01850,C007,2571,5272,34.2
TR01850,C009,458,2688,63.1
TR01850,C009,6993,8129,47.8
TR01850,C017,4586,8581,94.5
TR01850,C039,1162,3843,89.5
TR01850,C039,6913,7614,78.1
TR01850,C044,396,2571,59.7
TR01850,C044,4741,6940,46.6
TR01850,C044,8777,9339,52.7
TR01850,C048,1943,5059,98.6
TR01850,C048,6488,6978,77.7
TR01851,C003,181,1226,50.3
TR01851,C003,5716,6130,54.0
TR01851,C003,11262,12592,79.1
TR01851,C004,3149,3587,94.8
TR01851,C004,9940,13249,38.3
TR01851,C006,7170,8046,84.2
TR01851,C022,2109,4605,59.0
TR01851,C022,10490,13728,53.7
TR01851,C023,23,2700,20.7
TR01851,C023,11524,13458,38.8
TR01852,C009,2722,6708,32.3
TR01852,C010,1739,8391,67.5
TR01852,C021,344,1464,29.9
TR01852,C021,6238,7284,27.9
TR01852,C026,24,2297,79.1
TR01852,C026,6417,6768,38.8
TR01852,C035,1220,4407,94.3
TR01852,C035,6417,8328,58.6
TR01852,C044,655,8562,96.5
TR01853,C008,1243,4734,83.1
TR01853,C008,13213,16693,90.9
TR01853,C012,625,980,88.3
TR01853,C012,10543,12904,23.0
TR01853,C015,4543,5832,42.2
TR01853,C015,11025,11386,96.4
TR01853,C029,0,8179,41.7
TR01853,C032,187,17360,75.0
TR01853,C045,0,5228,43.7
TR01853,C048,5003,6750,74.2
TR01854,C001,2751,5913,30.8
TR01854,C007,0,1235,67.4
TR01854,C014,167,591,37.8
TR01854,C014,5163,6385,43.3
TR01854,C020,892,1699,28.6
TR01854,C020,5035,6477,73.4
TR01854,C025,736,2192,67.0
TR01854,C030,1490,2585,62.6
TR01854,C030,3631,5044,61.3
TR01854,C032,0,2011,85.1
TR01854,C037,94,2849,87.5
TR01854,C037,3483,6327,97.2
TR01855,C013,878,2089,48.9
TR01855,C013,2947,5533,85.6
TR01855,C023,1197,1956,29.6
TR01855,C023,3674,4813,70.3
TR01855,C024,220,1036,66.1
TR01855,C024,3671,4221,84.7
TR01855,C048,898,2442,29.7
TR01855,C048,3772,5473,46.6
TR01856,C012,1780,16852,65.1
TR01856,C020,7610,8833,56.5
TR01856,C024,3456,4683,83.7
TR01856,C024,11302,13028,99.0
TR01856,C028,3987,6752,26.1
TR01856,C028,9954,13885,74.1
TR01856,C033,7037,8545,77.7
TR01856,C044,399,2696,67.7
TR01856,C049,400,2230,42.0
TR01856,C049,11960,13404,43.4
TR01857,C010,3044,6386,44.5
TR01857,C025,1355,5057,57.4
TR01857,C028,1588,1817,76.3
TR01857,C028,5811,6723,23.1
TR01857,C036,936,4612,80.7
TR01857,C038,1334,6233,65.7
TR01857,C043,401,1960,70.8
TR01857,C047,1922,3054,67.9
TR01857,C047,5097,6766,90.5
TR01858,C004,277,2004,34.0
TR01858,C004,7431,9046,25.1
TR01858,C010,103,1858,99.4
TR01858,C010,3934,4875,94.4
TR01858,C010,8587,10445,31.6
TR01858,C010,11912,13518,44.9
TR01858,C023,2872,4374,92.4
TR01858,C023,8544,10978,87.3
TR01858,C030,7375,9812,70.6
TR01858,C037,3530,6693,45.0
TR01858,C037,8362,10381,96.4
TR01858,C043,6791,10475,33.6
TR01858,C045,2164,4174,56.3
TR01859,C015,5975,8133,21.0
TR01859,C022,3240,3746,89.9
TR01859,C042,1823,4864,52.7
TR01859,C042,7316,8723,26.3
TR01859,C046,2366,3521,82.6
TR01859,C046,8868,9465,42.2
TR01860,C008,3895,7200,25.8
TR01860,C019,1863,4272,57.4
TR01860,C019,9055,9627,98.3
TR01860,C020,2053,4263,50.8
TR01860,C020,9527,10063,38.5
TR01860,C028,2568,4419,38.7
TR01860,C028,10056,13697,95.7
TR01860,C041,2462,3008,84.9
TR01860,C045,2326,4674,95.9
TR01860,C045,9527,10107,47.9
TR01861,C007,379,588,82.2
TR01861,C007,7601,8137,27.3
TR01861,C009,1803,4353,26.6
TR01861,C009,6613,10302,62.1
TR01861,C016,0,1241,41.5
TR01861,C028,2019,5330,58.8
TR01861,C040,282,2015,88.9
TR01861,C040,6777,10174,33.0
TR01861,C042,1318,11702,67.2
TR01862,C003,4188,7907,56.5
TR01862,C003,10399,12157,63.0
TR01862,C004,1665,3579,29.5
TR01862,C004,13012,14491,53.1
TR01862,C014,1420,1911,36.5
TR01862,C029,3170,3889,26.7
TR01862,C032,2619,5529,57.1
TR01862,C032,14733,18313,29.9
TR01862,C036,3091,6596,21.6
TR01862,C036,12327,14928,89.0
TR01862,C038,2087,3201,64.4
TR01862,C038,7372,9172,77.2
TR01862,C038,14917,16558,63.5
TR01862,C042,1618,3599,65.5
TR01862,C042,10157,10821,56.9
TR01862,C003,5681,9731,80.9
TR01863,C009,1079,1965,77.6
TR01863,C013,522,1923,44.0
TR01863,C027,4085,7129,43.9
TR01863,C035,6742,8326,52.8
TR01863,C040,4172,4667,47.1
TR01863,C045,328,4132,39.1
TR01863,C045,10616,13014,55.0
TR01864,C007,1105,12626,89.9
TR01864,C009,5247,8210,96.0
TR01864,C049,3658,6626,45.3
TR01864,C049,11206,14407,76.2
TR01864,C050,7347,11059,84.2
TR01865,C001,0,1663,79.9
TR01865,C010,2223,4610,40.0
TR01865,C020,624,2710,39.3
TR01865,C045,538,816,93.8
TR01865,C045,3567,3822,97.6
TR01866,C009,1282,2318,25.9
TR01866,C009,5866,7462,32.0
TR01866,C022,177,1272,79.6
TR01866,C022,3046,5222,52.9
TR01866,C022,6053,6759,68.7
TR01866,C037,1129,3792,54.2
TR01866,C037,4663,7789,24.3
TR01866,C042,480,1951,58.7
TR01866,C042,3128,4751,75.2
TR01866,C042,6274,6516,48.4
TR01867,C002,2357,4645,58.8
TR01867,C003,1953,3926,94.4
TR01867,C014,3929,4959,69.5
TR01867,C021,6872,8149,28.4
TR01867,C025,2582,5650,43.8
TR01867,C032,2222,4827,71.1
TR01867,C036,3009,5874,29.0
TR01867,C036,8400,9835,97.5
TR01867,C002,6360,9942,76.1
TR01868,C002,1723,2350,78.7
TR01868,C002,10192,12114,47.3
TR01868,C008,1882,2252,60.6
TR01868,C008,10371,13611,92.8
TR01868,C010,669,1689,54.5
TR01868,C010,10016,11806,85.0
TR01868,C015,6805,10198,64.8
TR01868,C020,3126,6942,82.8
TR01868,C024,2177,5666,33.0
TR01868,C024,12009,15985,33.0
TR01868,C034,3957,7243,28.0
TR01868,C034,9106,9517,33.7
TR01868,C048,4884,7496,39.7
TR01869,C003,1746,3011,39.2
TR01869,C003,6186,7925,38.0
TR01869,C013,1955,4970,88.9
TR01869,C013,8317,10482,83.7
TR01869,C024,1952,9632,84.4
TR01869,C033,1538,10615,84.0
TR01869,C047,5683,7003,41.9
TR01870,C001,2069,12969,92.0
TR01870,C020,0,4436,59.3
TR01870,C023,1332,15315,68.1
TR01870,C025,2209,5776,66.0
TR01870,C025,11860,12852,91.4
TR01870,C028,3253,4363,31.0
TR01870,C028,11021,13323,37.0
TR01870,C034,1228,1469,76.1
TR01870,C034,5671,6888,44.2
TR01870,C034,12014,12572,31.9
TR01870,C042,0,4137,40.1
TR01871,C018,3604,5306,38.4
TR01871,C018,11066,12612,65.2
TR01871,C023,7335,11256,43.0
TR01871,C028,246,14754,63.2
TR01871,C038,523,13861,76.4
TR01872,C002,942,2313,35.4
TR01872,C002,3819,5701,42.4
TR01872,C003,2297,4521,66.7
TR01872,C015,470,727,70.7
TR01872,C015,2041,2885,38.2
TR01872,C015,3643,4590,91.2
TR01872,C015,4815,6072,77.4
TR01872,C019,107,5133,78.2
TR01872,C022,762,4802,86.4
TR01872,C024,973,6156,65.8
TR01872,C044,8,2507,70.5
TR01872,C044,3925,4642,53.7
TR01873,C004,1638,5431,87.8
TR01873,C004,8390,11375,72.5
TR01873,C006,1191,9351,68.1
TR01873,C008,928,9718,63.3
TR01873,C022,5808,6909,70.9
TR01873,C031,0,4130,87.2
TR01873,C035,8,3621,98.6
TR01873,C035,6187,8566,31.8
TR01873,C044,593,3764,99.4
TR01873,C044,8515,11830,30.7
TR01873,C045,3001,4147,70.4
TR01873,C045,7659,10734,76.9
TR01874,C004,0,5065,64.5
TR01874,C039,3539,7217,65.9
TR01874,C041,3362,5715,74.8
TR01874,C041,9135,11351,68.3
TR01874,C046,3318,4995,25.6
TR01874,C046,8411,8853,56.3
TR01875,C017,2350,4342,51.5
TR01875,C025,4119,4922,70.9
TR01875,C027,0,5277,70.4
TR01875,C035,1772,10678,84.3
TR01875,C048,2887,6035,62.0
TR01875,C048,7408,8571,88.0
TR01876,C014,653,1358,70.9
TR01876,C014,2656,4575,38.2
TR01876,C014,5837,7789,77.7
TR01876,C014,8708,9450,72.2
TR01876,C023,1896,3219,76.4
TR01876,C023,5877,8172,39.5
TR01876,C026,655,3711,78.1
TR01876,C026,5263,7018,49.3
TR01876,C039,3138,4338,58.9
TR01876,C046,0,3208,82.9
TR01877,C006,323,807,87.8
TR01877,C006,6303,8803,84.0
TR01877,C011,399,9354,60.9
TR01877,C016,2190,3187,49.1
TR01877,C016,5311,9171,29.9
TR01877,C017,1622,2530,61.3
TR01877,C017,5873,7282,83.9
TR01877,C041,355,1595,81.3
TR01877,C041,3203,3926,81.6
TR01877,C041,5762,6020,86.1
TR01877,C041,7794,8562,59.3
TR01877,C048,1295,4901,51.6
TR01877,C048,7462,8667,35.2
TR01878,C008,3722,4489,56.1
TR01878,C009,1917,3428,22.8
TR01878,C009,6381,7785,95.4
TR01878,C026,273,1261,20.5
TR01878,C026,5318,5839,28.1
TR01878,C047,4021,6077,29.3
TR01878,C008,2791,5907,82.2
TR01879,C009,1300,3719,21.0
TR01879,C009,9501,9780,22.2
TR01879,C015,670,2215,61.8
TR01879,C015,8419,10792,61.5
TR01879,C019,416,880,44.1
TR01879,C020,2349,3768,33.4
TR01879,C020,11864,14243,49.9
TR01879,C022,2293,4188,62.5
TR01879,C022,10976,11817,20.7
TR01879,C036,1180,4650,60.1
TR01879,C041,1211,2107,95.5
TR01879,C041,7138,9434,32.7
TR01879,C041,12658,14421,86.6
TR01879,C049,1920,4488,83.2
TR01879,C049,11250,14686,55.3
TR01880,C004,915,1529,44.5
TR01880,C004,5390,6644,53.0
TR01880,C004,10193,11549,77.6
TR01880,C004,15333,16697,66.9
TR01880,C011,270,2533,88.6
TR01880,C011,14114,14916,31.2
TR01880,C024,917,3485,53.7
TR01880,C024,12314,13920,72.7
TR01880,C028,2043,4594,82.0
TR01880,C029,2593,3948,87.0
TR01880,C029,10260,11356,36.7
TR01880,C037,4507,6620,99.4
TR01880,C037,11648,12919,24.9
TR01880,C044,7402,11376,74.1
TR01880,C050,2624,18507,81.0
TR01880,C011,6977,16422,83.8
TR01881,C003,1376,4442,23.9
TR01881,C008,1862,4187,45.8
TR01881,C008,6870,7919,99.8
TR01881,C008,14288,14932,86.0
TR01881,C034,3403,15602,63.5
TR01881,C041,4102,4972,33.2
TR01881,C045,0,7820,64.8
TR01882,C006,1131,4241,99.6
TR01882,C006,6630,9215,94.3
TR01882,C009,139,2611,50.7
TR01882,C009,5227,6066,33.2
TR01882,C012,2282,5891,97.9
TR01882,C028,3609,4603,49.8
TR01882,C031,999,1230,86.8
TR01882,C033,836,7397,85.9
TR01883,C033,4178,4412,94.4
TR01883,C033,10736,13332,40.3
TR01883,C040,5863,9253,57.2
TR01883,C047,4176,7838,54.6
TR01883,C047,10037,12661,31.3
TR01883,C048,7154,8885,40.7
TR01884,C015,1181,3736,59.7
TR01884,C015,8894,12817,42.4
TR01884,C022,6818,10796,46.0
TR01884,C027,2440,3288,94.2
TR01884,C034,363,13101,87.5
TR01884,C039,3330,4225,92.3
TR01884,C039,9183,11919,42.3
TR01884,C045,0,2835,73.6
TR01884,C048,7271,8857,23.7
TR01884,C049,1227,2556,44.4
TR01884,C049,8035,11071,31.3
TR01885,C006,982,3149,82.7
TR01885,C006,4118,7458,46.9
TR01885,C019,977,2927,89.1
TR01885,C019,5630,7519,58.7
TR01885,C021,3248,6029,91.6
TR01885,C026,1375,2135,97.1
TR01885,C048,925,1994,68.8
TR01885,C048,4560,6153,53.1
TR01886,C009,2139,12643,87.7
TR01886,C019,2712,4335,95.7
TR01886,C019,7508,7825,59.7
TR01886,C023,2758,10929,60.8
TR01886,C041,6449,9315,27.1
TR01886,C042,263,1844,30.3
TR01886,C042,4382,6243,93.5
TR01886,C042,7308,8312,44.0
TR01886,C042,11548,12684,55.6
TR01886,C009,981,5462,80.4
TR01887,C003,2334,3694,46.3
TR01887,C023,2604,4740,90.6
TR01887,C023,11447,15025,72.8
TR01887,C029,6130,8643,20.7
TR01887,C030,1497,15035,86.2
TR01887,C036,3356,5079,72.7
TR01887,C036,9555,13233,77.4
TR01887,C043,3341,7100,67.1
TR01887,C043,10674,13962,33.8
TR01887,C050,6129,7222,44.4
TR01888,C008,2985,3677,99.3
TR01888,C017,888,2781,24.4
TR01888,C017,7284,8993,39.7
TR01888,C022,4582,8481,51.6
TR01888,C026,6386,8593,64.3
TR01888,C036,3252,3600,41.7
TR01888,C036,10127,13457,39.1
TR01888,C039,1307,13807,95.9
TR01888,C045,5259,5632,30.4
TR01888,C046,1746,12210,64.8
TR01889,C002,926,3379,74.3
TR01889,C002,5149,5554,43.9
TR01889,C017,10,2710,25.1
TR01889,C017,4904,8049,21.9
TR01889,C019,1904,2169,45.5
TR01889,C019,5685,6629,51.9
TR01889,C036,140,7753,85.4
TR01889,C038,107,885,56.0
TR01889,C038,3118,5058,30.6
TR01889,C038,5881,6943,51.8
TR01889,C045,259,750,38.3
TR01889,C045,6092,7017,43.1
TR01890,C001,1903,2742,98.2
TR01890,C005,1151,4981,32.6
TR01890,C005,8356,11654,40.2
TR01890,C010,2033,4178,77.4
TR01890,C013,1329,1604,83.3
TR01890,C015,2423,4199,67.0
TR01890,C015,7566,9426,39.5
TR01890,C033,4824,6228,54.0
TR01890,C036,2957,4207,64.6
TR01890,C001,3729,6281,75.2
TR01891,C001,2767,3750,97.1
TR01891,C011,3692,5112,62.3
TR01891,C011,10937,13536,36.7
TR01891,C015,3833,4391,80.4
TR01891,C015,9206,12742,37.5
TR01891,C034,1311,3296,32.2
TR01891,C034,9664,12497,74.8
TR01891,C038,5141,7613,32.2
TR01891,C050,2509,4852,97.0
TR01891,C050,7744,9336,73.3
TR01892,C003,446,1170,76.3
TR01892,C003,11186,13509,25.0
TR01892,C011,1255,3051,62.1
TR01892,C011,12067,12405,49.1
TR01892,C024,1804,16329,70.0
TR01892,C047,4169,5553,31.2
TR01892,C047,8931,12039,93.2
TR01893,C009,3568,17371,84.1
TR01893,C011,3341,4139,53.6
TR01893,C011,13983,14655,61.6
TR01893,C018,2752,6179,31.4
TR01893,C018,9991,10377,21.7
TR01893,C022,154,2374,50.4
TR01893,C022,7289,8594,73.4
TR01893,C022,13669,15522,46.9
TR01893,C023,334,1945,56.9
TR01893,C023,11248,14710,70.2
TR01893,C026,6708,8670,51.8
TR01893,C030,3992,5098,83.7
TR01893,C030,10976,14827,90.4
TR01893,C038,578,3091,51.4
TR01893,C038,9593,13402,55.1
TR01894,C015,1041,4057,61.4
TR01894,C020,1670,2564,90.8
TR01894,C020,10457,13592,22.7
TR01894,C022,1400,2958,43.6
TR01894,C037,2706,3795,89.0
TR01894,C037,11317,12907,55.6
TR01894,C038,269,2411,93.7
TR01894,C040,1573,1822,89.3
TR01894,C040,6813,7339,31.6
TR01894,C040,11716,13022,88.4
TR01894,C045,2737,5892,89.5
TR01894,C045,9106,9489,49.8
TR01894,C048,4094,4311,76.5
TR01894,C048,11382,11633,65.8
TR01895,C003,670,2841,97.5
TR01895,C007,1709,3833,86.2
TR01895,C010,97,11087,64.7
TR01895,C011,704,1838,60.3
TR01895,C011,6329,8423,46.5
TR01895,C022,1527,3257,25.6
TR01895,C022,6920,8228,31.8
TR01895,C025,739,9864,96.6
TR01895,C041,1609,1925,44.2
TR01895,C041,8995,9532,76.0
TR01895,C045,6142,7040,76.5
TR01896,C005,1350,3552,27.4
TR01896,C005,11532,13884,48.1
TR01896,C009,264,16753,88.4
TR01896,C016,1101,5052,91.5
TR01896,C016,9015,10834,69.4
TR01896,C019,3073,13989,77.7
TR01896,C024,0,2832,55.9
TR01896,C026,1051,1805,25.2
TR01896,C049,4285,4818,31.3
TR01897,C011,2118,4099,95.6
TR01897,C011,6805,7363,88.4
TR01897,C024,4661,4979,31.1
TR01897,C026,1076,2780,71.2
TR01897,C046,1722,8411,64.4
TR01898,C003,1422,3030,64.5
TR01898,C003,5624,8424,90.7
TR01898,C009,1719,3898,38.4
TR01898,C009,6127,7571,76.0
TR01898,C021,4359,4934,27.9
TR01898,C023,2670,5374,67.8
TR01898,C026,2009,4309,40.3
TR01898,C026,5704,6501,79.9
TR01898,C037,1370,1915,81.2
TR01898,C039,90,615,22.7
TR01898,C039,6624,7631,45.6
TR01898,C048,1083,6750,95.2
TR01899,C008,1248,3247,82.4
TR01899,C008,9343,11707,53.0
TR01899,C023,2945,4230,74.8
TR01899,C023,7270,10444,42.2
TR01899,C028,1219,2880,35.2
TR01899,C028,6942,9778,93.0
TR01899,C031,1536,5104,69.8
TR01899,C031,9224,10052,86.6
TR01899,C036,3970,6511,84.4
TR01899,C038,125,1146,93.4
TR01899,C038,4997,7208,70.1
TR01899,C038,9548,10776,30.9
TR01899,C041,2004,4524,74.0
TR01899,C041,8723,9255,40.6
TR01900,C001,2003,3304,67.9
TR01900,C001,9837,11390,28.1
TR01900,C011,1270,1979,98.8
TR01900,C011,8157,10646,73.9
TR01900,C036,5133,6083,52.9
TR01900,C040,1132,1847,62.3
TR01900,C040,4139,4385,37.4
TR01900,C040,7863,8982,83.4
TR01900,C040,12181,13831,41.2
TR01900,C045,566,4201,58.9
TR01900,C045,8465,11167,95.4
TR01900,C049,983,13315,90.4
TR01901,C004,6510,9986,64.8
TR01901,C014,0,3011,32.4
TR01901,C044,669,1317,92.7
TR01901,C046,6694,8097,93.4
TR01901,C048,4855,8694,58.0
TR01901,C050,376,2464,89.1
TR01901,C050,10880,13210,45.5
TR01902,C001,870,1603,87.0
TR01902,C003,1921,2836,32.1
TR01902,C003,6272,7348,33.1
TR01902,C010,1741,2791,22.4
TR01902,C010,5156,5739,83.5
TR01902,C011,999,2181,74.2
TR01902,C011,5410,7689,22.1
TR01902,C020,266,930,95.5
TR01902,C020,2604,4115,93.5
TR01902,C020,5063,6478,79.6
TR01902,C020,6971,8353,90.9
TR01902,C037,2664,3782,67.5
TR01902,C047,4392,5689,63.5
TR01903,C002,2885,13567,78.6
TR01903,C006,599,11754,78.4
TR01903,C010,3737,6368,45.5
TR01903,C012,468,2236,51.1
TR01903,C012,8446,11831,73.0
TR01903,C022,2,1263,72.0
TR01903,C022,4550,5627,43.3
TR01903,C022,7983,8692,83.7
TR01903,C022,11387,13397,40.3
TR01903,C024,1911,5838,47.9
TR01903,C032,6151,8195,83.2
TR01903,C038,882,1549,60.4
TR01903,C038,4622,5442,93.7
TR01903,C038,7652,9171,36.8
TR01903,C038,11612,13093,55.3
TR01904,C016,247,2671,42.6
TR01904,C016,3472,5560,99.5
TR01904,C016,6302,7827,60.4
TR01904,C016,10088,12044,87.6
TR01904,C019,2140,10235,66.1
TR01904,C020,1976,5854,99.2
TR01904,C020,6715,10132,53.5
TR01904,C023,1709,3291,88.9
TR01904,C023,7697,11488,88.8
TR01904,C025,1250,3735,93.6
TR01904,C025,6983,9400,74.8
TR01904,C048,2883,5198,52.6
TR01904,C048,8098,10217,30.0
TR01905,C001,2017,3923,53.7
TR01905,C003,150,1288,64.0
TR01905,C003,1713,2590,68.6
TR01905,C003,3830,4534,76.5
TR01905,C003,5406,6727,30.3
TR01905,C037,3300,5537,85.1
TR01905,C040,120,3924,71.1
TR01905,C044,460,5701,92.3
TR01905,C046,308,1536,68.7
TR01905,C046,1712,2339,30.9
TR01905,C046,3895,4734,64.0
TR01905,C046,5206,5508,85.8
TR01906,C019,2481,5574,52.5
TR01906,C019,9295,11911,36.3
TR01906,C021,1353,3354,41.6
TR01906,C021,6810,10154,95.3
TR01906,C023,6668,10059,23.5
TR01906,C028,1681,2670,74.7
TR01906,C028,7164,11062,92.3
TR01906,C031,2167,3620,81.9
TR01906,C031,6795,8099,38.9
TR01906,C047,0,2538,85.0
TR01907,C009,2135,3164,99.3
TR01907,C009,4480,4681,38.2
TR01907,C018,979,3220,32.6
TR01907,C018,4634,8534,56.3
TR01907,C021,207,609,55.4
TR01907,C022,2104,3169,97.6
TR01907,C032,3059,4893,94.8
TR01907,C035,678,980,36.8
TR01907,C035,5481,5717,64.6
TR01908,C015,5874,6503,26.2
TR01908,C025,1015,2259,47.7
TR01908,C025,5719,6404,30.3
TR01908,C025,9091,10883,50.9
TR01908,C025,14154,15518,55.4
TR01908,C028,5605,7607,32.9
TR01908,C043,5291,7028,74.2
TR01909,C008,1211,2749,50.9
TR01909,C017,3341,7094,38.3
TR01909,C018,813,2852,29.7
TR01909,C018,4391,5401,52.1
TR01909,C022,1206,7481,77.2
TR01909,C037,591,992,69.7
TR01909,C037,5125,6593,93.3
TR01909,C044,1782,3201,38.7
TR01909,C044,4430,7999,63.8
TR01910,C011,163,454,27.0
TR01910,C011,5558,9509,41.5
TR01910,C012,26,2395,74.9
TR01910,C012,6189,9525,35.3
TR01910,C015,599,10414,68.3
TR01910,C025,1746,5101,22.5
TR01910,C025,7271,10241,63.7
TR01910,C046,1642,8316,84.2
TR01911,C014,3502,6533,39.7
TR01911,C014,7420,10412,85.0
TR01911,C016,1285,2609,97.8
TR01911,C016,9756,10869,36.7
TR01911,C028,2339,11154,84.6
TR01911,C034,1704,11074,79.9
TR01911,C038,1483,11744,84.7
TR01911,C048,1323,3262,53.1
TR01911,C048,5181,6691,54.5
TR01911,C048,10438,11441,93.8
TR01912,C015,501,1212,59.2
TR01912,C015,2913,4767,38.2
TR01912,C015,5270,7361,80.6
TR01912,C015,7634,8725,57.6
TR01912,C016,475,1544,45.6
TR01912,C016,3904,4989,73.2
TR01912,C016,7621,10007,52.0
TR01912,C022,0,2171,47.4
TR01912,C027,826,8301,83.9
TR01912,C031,0,1573,88.8
TR01913,C009,1221,1855,99.5
TR01913,C013,6475,9248,46.7
TR01913,C028,7056,9686,22.9
TR01913,C031,835,13768,78.2
TR01913,C040,2421,4114,58.0
TR01913,C040,7623,9074,89.3
TR01913,C046,1497,11479,97.9
TR01914,C001,643,4292,35.6
TR01914,C001,4654,7233,52.1
TR01914,C012,1671,3384,34.8
TR01914,C012,4857,6183,81.7
TR01914,C013,2195,3675,32.7
TR01914,C013,6397,8193,66.2
TR01914,C015,118,2822,28.3
TR01914,C015,4735,7569,62.5
TR01914,C030,357,1653,61.0
TR01914,C030,2785,3789,77.6
TR01914,C030,4676,5429,86.0
TR01914,C030,7099,7862,39.6
TR01914,C035,1101,8703,75.8
TR01914,C036,1513,3351,43.7
TR01914,C036,4777,8243,96.9
TR01914,C040,45,2214,60.9
TR01914,C040,5602,8050,50.1
TR01915,C006,224,3570,96.4
TR01915,C006,10223,11892,69.3
TR01915,C007,5964,8554,34.6
TR01915,C018,2365,3244,92.5
TR01915,C020,73,1871,75.2
TR01915,C020,7931,9307,33.0
TR01915,C040,3000,6748,28.3
TR01915,C040,8323,10871,79.3
TR01915,C047,2703,12078,92.3
TR01916,C021,4321,5333,27.4
TR01916,C026,2064,5568,74.9
TR01916,C033,1586,10991,82.4
TR01916,C037,534,2858,71.9
TR01916,C037,9286,11233,62.4
TR01916,C049,1697,3032,93.0
TR01916,C049,8222,9256,53.8
TR01917,C012,472,1013,75.2
TR01917,C012,3275,3654,96.5
TR01917,C012,5400,5796,48.0
TR01917,C012,8817,10193,38.6
TR01917,C013,339,1558,95.0
TR01917,C013,3933,5937,70.9
TR01917,C013,7940,8878,72.5
TR01917,C023,1289,8679,67.1
TR01917,C030,2272,4763,66.6
TR01917,C030,6381,7393,69.6
TR01917,C036,2674,4753,89.6
TR01917,C036,5952,8261,83.6
TR01917,C047,735,9818,96.0
TR01918,C021,513,1479,82.2
TR01918,C021,6812,8228,80.0
TR01918,C021,12765,14495,31.2
TR01918,C026,1459,5240,23.6
TR01918,C026,12638,15871,84.5
TR01918,C027,99,3366,20.1
TR01918,C027,11192,11978,55.4
TR01918,C039,6838,10650,78.5
TR01918,C050,0,5696,26.8
TR01919,C010,20,2844,86.0
TR01919,C014,916,2283,41.5
TR01919,C014,3790,5133,36.3
TR01919,C017,273,3220,36.2
TR01919,C018,422,5393,76.2
TR01919,C025,1268,2444,32.6
TR01919,C025,2863,3306,58.3
TR01919,C028,317,1146,49.3
TR01919,C028,1621,2162,92.6
TR01919,C028,3086,3794,80.5
TR01919,C028,4291,4516,93.1
TR01919,C039,449,1162,35.0
TR01919,C039,3035,3329,30.3
TR01920,C012,1787,5311,61.3
TR01920,C012,10803,12162,63.1
TR01920,C031,1377,12366,63.5
TR01920,C036,5807,9650,91.4
TR01920,C042,1283,3534,87.9
TR01920,C042,5679,6384,93.4
TR01920,C042,10644,12862,49.0
TR01921,C018,2914,13902,87.1
TR01921,C019,5860,8430,25.0
TR01921,C024,1107,2709,21.0
TR01921,C024,10686,12880,36.8
TR01921,C039,3385,4536,51.0
TR01922,C005,906,16598,96.2
