shipment_id,product_id,warehouse_id,ship_date,quantity,order_id
SHP05729,SKU299,WH05,2024-05-09,30,
SHP05859,SKU306,WH05,2024-05-09,32,
SHP05976,SKU313,WH01,2024-05-09,80,
SHP06280,SKU330,WH01,2024-05-09,15,
SHP06432,SKU337,WH02,2024-05-09,110,
SHP06454,SKU338,WH01,2024-05-09,21,
SHP06952,SKU364,WH04,2024-05-09,63,ORD01891
SHP07031,SKU369,WH02,2024-05-09,121,
SHP07218,SKU381,WH03,2024-05-09,73,
SHP07318,SKU386,WH04,2024-05-09,10,
SHP00128,SKU008,WH02,2024-05-10,228,
SHP00165,SKU010,WH03,2024-05-10,123,
SHP00312,SKU019,WH04,2024-05-10,66,
SHP00424,SKU026,WH05,2024-05-10,155,
SHP00465,SKU029,WH03,2024-05-10,11,
SHP00775,SKU046,WH03,2024-05-10,558,
SHP00910,SKU054,WH03,2024-05-10,183,
SHP00918,SKU055,WH01,2024-05-10,70,
SHP01012,SKU059,WH01,2024-05-10,112,
SHP01253,SKU071,WH03,2024-05-10,45,
SHP01413,SKU079,WH03,2024-05-10,88,
SHP01464,SKU082,WH02,2024-05-10,6,
SHP01537,SKU085,WH01,2024-05-10,40,ORD01928
SHP01731,SKU093,WH02,2024-05-10,32,
SHP01834,SKU097,WH05,2024-05-10,300,
SHP02026,SKU106,WH03,2024-05-10,7,
SHP02164,SKU113,WH04,2024-05-10,58,
SHP02306,SKU122,WH01,2024-05-10,16,
SHP02332,SKU123,WH03,2024-05-10,277,
SHP02532,SKU134,WH02,2024-05-10,159,
SHP02538,SKU134,WH03,2024-05-10,6,
SHP02562,SKU135,WH05,2024-05-10,5,
SHP02723,SKU143,WH03,2024-05-10,41,
SHP02724,SKU143,WH03,2024-05-10,130,
SHP02812,SKU147,WH01,2024-05-10,33,
SHP03286,SKU170,WH05,2024-05-10,6,
SHP03417,SKU176,WH04,2024-05-10,182,
SHP03676,SKU188,WH05,2024-05-10,123,
SHP03716,SKU191,WH05,2024-05-10,48,
SHP03732,SKU192,WH04,2024-05-10,183,
SHP03844,SKU198,WH05,2024-05-10,30,
SHP03883,SKU200,WH05,2024-05-10,135,
SHP04429,SKU231,WH01,2024-05-10,126,
SHP04533,SKU237,WH02,2024-05-10,8,
SHP04595,SKU241,WH03,2024-05-10,12,
SHP04629,SKU242,WH05,2024-05-10,150,
SHP04686,SKU246,WH01,2024-05-10,345,
SHP04895,SKU257,WH05,2024-05-10,10,
SHP05371,SKU281,WH01,2024-05-10,53,
SHP05493,SKU286,WH03,2024-05-10,26,
SHP05512,SKU286,WH05,2024-05-10,9,
SHP05516,SKU287,WH01,2024-05-10,35,
SHP05532,SKU288,WH04,2024-05-10,19,
SHP05683,SKU297,WH03,2024-05-10,61,
SHP05865,SKU307,WH02,2024-05-10,80,
SHP06048,SKU317,WH01,2024-05-10,14,
SHP06237,SKU328,WH01,2024-05-10,40,
SHP06389,SKU335,WH02,2024-05-10,156,
SHP06502,SKU340,WH03,2024-05-10,56,
SHP06809,SKU356,WH05,2024-05-10,49,
SHP07011,SKU368,WH02,2024-05-10,41,
SHP07187,SKU379,WH02,2024-05-10,127,
SHP07240,SKU382,WH04,2024-05-10,28,
SHP07354,SKU389,WH03,2024-05-10,116,
SHP07437,SKU393,WH04,2024-05-10,26,
SHP00166,SKU010,WH03,2024-05-11,27,
SHP00351,SKU021,WH05,2024-05-11,143,
SHP00865,SKU051,WH02,2024-05-11,55,
SHP01091,SKU063,WH01,2024-05-11,135,
SHP01474,SKU082,WH05,2024-05-11,63,
SHP01554,SKU085,WH04,2024-05-11,36,
SHP02058,SKU108,WH03,2024-05-11,162,
SHP02099,SKU110,WH03,2024-05-11,261,
SHP02354,SKU124,WH02,2024-05-11,12,
SHP02360,SKU124,WH05,2024-05-11,9,
SHP02384,SKU126,WH03,2024-05-11,35,ORD01850
SHP02402,SKU126,WH05,2024-05-11,40,
SHP02430,SKU128,WH01,2024-05-11,13,
SHP02502,SKU132,WH02,2024-05-11,7,
SHP02547,SKU135,WH01,2024-05-11,27,
SHP02900,SKU152,WH04,2024-05-11,134,
SHP03259,SKU170,WH01,2024-05-11,15,
SHP03363,SKU174,WH03,2024-05-11,89,
SHP03453,SKU178,WH03,2024-05-11,107,
SHP03489,SKU180,WH01,2024-05-11,37,
SHP03532,SKU182,WH03,2024-05-11,14,
SHP04125,SKU214,WH03,2024-05-11,19,
SHP04131,SKU214,WH04,2024-05-11,17,
SHP04386,SKU227,WH02,2024-05-11,72,
SHP04410,SKU229,WH04,2024-05-11,67,
SHP04425,SKU230,WH05,2024-05-11,149,
SHP04458,SKU232,WH03,2024-05-11,140,
SHP04678,SKU245,WH01,2024-05-11,76,
SHP04768,SKU250,WH03,2024-05-11,63,
SHP04833,SKU254,WH01,2024-05-11,34,
SHP05014,SKU265,WH01,2024-05-11,12,
SHP05063,SKU267,WH03,2024-05-11,16,
SHP05126,SKU270,WH03,2024-05-11,40,
SHP05238,SKU275,WH04,2024-05-11,139,
SHP05484,SKU286,WH02,2024-05-11,47,
SHP05563,SKU289,WH05,2024-05-11,59,
SHP05635,SKU294,WH01,2024-05-11,34,
SHP05750,SKU301,WH02,2024-05-11,109,
SHP05756,SKU301,WH03,2024-05-11,153,
SHP05901,SKU309,WH04,2024-05-11,149,
SHP06133,SKU322,WH01,2024-05-11,42,
SHP06447,SKU337,WH05,2024-05-11,326,
SHP06459,SKU338,WH02,2024-05-11,21,
SHP06522,SKU341,WH03,2024-05-11,23,
SHP06569,SKU343,WH04,2024-05-11,7,
SHP06945,SKU364,WH02,2024-05-11,123,
SHP07170,SKU378,WH04,2024-05-11,154,
SHP07284,SKU384,WH05,2024-05-11,157,
SHP07336,SKU388,WH02,2024-05-11,37,
SHP07465,SKU395,WH05,2024-05-11,41,
SHP00153,SKU010,WH01,2024-05-12,13,
SHP00213,SKU013,WH02,2024-05-12,23,
SHP00391,SKU024,WH03,2024-05-12,33,
SHP00449,SKU028,WH03,2024-05-12,21,
SHP00513,SKU032,WH03,2024-05-12,13,
SHP00991,SKU057,WH05,2024-05-12,109,
SHP01275,SKU072,WH04,2024-05-12,165,
SHP01307,SKU073,WH05,2024-05-12,35,
SHP01402,SKU079,WH01,2024-05-12,52,
SHP01532,SKU084,WH05,2024-05-12,239,
SHP01807,SKU096,WH05,2024-05-12,82,
SHP01927,SKU102,WH01,2024-05-12,7,
SHP02047,SKU107,WH04,2024-05-12,143,
SHP02172,SKU114,WH03,2024-05-12,203,
SHP02250,SKU119,WH04,2024-05-12,11,
SHP02334,SKU123,WH04,2024-05-12,47,ORD01993
SHP02611,SKU138,WH01,2024-05-12,5,
SHP02725,SKU143,WH03,2024-05-12,64,
SHP02929,SKU154,WH01,2024-05-12,12,
SHP03027,SKU158,WH03,2024-05-12,72,
SHP03038,SKU159,WH02,2024-05-12,22,ORD01776
SHP03112,SKU163,WH03,2024-05-12,87,
SHP03220,SKU168,WH02,2024-05-12,101,
SHP03236,SKU169,WH01,2024-05-12,35,
SHP03253,SKU169,WH05,2024-05-12,30,
SHP03357,SKU174,WH01,2024-05-12,119,
SHP03544,SKU183,WH01,2024-05-12,364,
SHP03624,SKU186,WH03,2024-05-12,9,
SHP03724,SKU192,WH01,2024-05-12,90,
SHP03769,SKU195,WH03,2024-05-12,182,
SHP03776,SKU195,WH05,2024-05-12,37,
SHP03831,SKU198,WH03,2024-05-12,55,
SHP04000,SKU207,WH03,2024-05-12,9,
SHP04021,SKU208,WH05,2024-05-12,217,
SHP04096,SKU212,WH03,2024-05-12,14,
SHP04126,SKU214,WH03,2024-05-12,35,
SHP04132,SKU214,WH04,2024-05-12,100,
SHP04590,SKU241,WH01,2024-05-12,187,
SHP04596,SKU241,WH03,2024-05-12,145,
SHP04624,SKU242,WH04,2024-05-12,19,
SHP04698,SKU247,WH01,2024-05-12,21,
SHP04704,SKU247,WH02,2024-05-12,8,
SHP04781,SKU251,WH03,2024-05-12,28,
SHP04782,SKU251,WH03,2024-05-12,8,
SHP04810,SKU252,WH05,2024-05-12,46,
SHP04859,SKU255,WH04,2024-05-12,147,
SHP05036,SKU265,WH05,2024-05-12,140,
SHP05254,SKU276,WH02,2024-05-12,91,
SHP05364,SKU280,WH04,2024-05-12,208,
SHP05518,SKU287,WH03,2024-05-12,34,
SHP05577,SKU290,WH03,2024-05-12,260,
SHP05745,SKU301,WH01,2024-05-12,15,
SHP05784,SKU302,WH04,2024-05-12,108,
SHP05810,SKU304,WH01,2024-05-12,52,
SHP05869,SKU307,WH03,2024-05-12,130,ORD01793
SHP05959,SKU312,WH02,2024-05-12,200,
SHP06165,SKU324,WH04,2024-05-12,42,ORD01809
SHP06173,SKU325,WH01,2024-05-12,44,ORD01869
SHP06482,SKU339,WH05,2024-05-12,14,
SHP06483,SKU339,WH05,2024-05-12,46,
SHP06524,SKU341,WH05,2024-05-12,39,
SHP06665,SKU348,WH05,2024-05-12,121,
SHP06669,SKU349,WH01,2024-05-12,234,
SHP06806,SKU356,WH03,2024-05-12,40,
SHP06837,SKU358,WH02,2024-05-12,104,
SHP06841,SKU358,WH03,2024-05-12,13,
SHP06884,SKU360,WH04,2024-05-12,273,
SHP06963,SKU365,WH02,2024-05-12,102,
SHP07004,SKU368,WH01,2024-05-12,96,ORD01905
SHP07017,SKU368,WH04,2024-05-12,33,
SHP07129,SKU375,WH04,2024-05-12,10,
SHP07337,SKU388,WH02,2024-05-12,81,
SHP07541,SKU398,WH04,2024-05-12,66,
SHP00362,SKU022,WH04,2024-05-13,51,
SHP00450,SKU028,WH03,2024-05-13,262,
SHP00451,SKU028,WH03,2024-05-13,100,
SHP00514,SKU032,WH03,2024-05-13,9,
SHP00551,SKU034,WH04,2024-05-13,159,
SHP00738,SKU044,WH04,2024-05-13,118,
SHP00746,SKU044,WH05,2024-05-13,23,
SHP00904,SKU054,WH02,2024-05-13,243,
SHP00948,SKU056,WH04,2024-05-13,27,
SHP01005,SKU058,WH04,2024-05-13,5,
SHP01033,SKU059,WH05,2024-05-13,55,
SHP01084,SKU062,WH04,2024-05-13,262,
SHP01288,SKU072,WH05,2024-05-13,17,
SHP01435,SKU080,WH05,2024-05-13,223,
SHP01436,SKU080,WH05,2024-05-13,16,ORD01815
SHP01465,SKU082,WH02,2024-05-13,5,
SHP01675,SKU090,WH05,2024-05-13,128,
SHP01741,SKU093,WH04,2024-05-13,61,
SHP01821,SKU097,WH03,2024-05-13,5,
SHP01941,SKU102,WH02,2024-05-13,42,
SHP02028,SKU106,WH04,2024-05-13,33,
SHP02069,SKU109,WH01,2024-05-13,39,
SHP02108,SKU110,WH04,2024-05-13,7,
SHP02129,SKU111,WH02,2024-05-13,47,ORD01911
SHP02260,SKU119,WH05,2024-05-13,157,
SHP02409,SKU127,WH03,2024-05-13,229,
SHP02431,SKU128,WH01,2024-05-13,118,
SHP02592,SKU136,WH05,2024-05-13,57,ORD02015
SHP02612,SKU138,WH01,2024-05-13,114,
SHP02681,SKU141,WH05,2024-05-13,27,
SHP02749,SKU144,WH03,2024-05-13,72,
SHP02808,SKU146,WH05,2024-05-13,25,ORD02007
SHP03151,SKU165,WH01,2024-05-13,74,
SHP03205,SKU167,WH05,2024-05-13,14,
SHP03260,SKU170,WH01,2024-05-13,43,
SHP03545,SKU183,WH02,2024-05-13,68,
SHP03651,SKU187,WH04,2024-05-13,61,
SHP03800,SKU197,WH03,2024-05-13,20,
SHP04187,SKU217,WH03,2024-05-13,28,
SHP04538,SKU237,WH03,2024-05-13,23,
SHP04609,SKU242,WH01,2024-05-13,180,
SHP04658,SKU244,WH01,2024-05-13,9,
SHP04905,SKU258,WH04,2024-05-13,7,
SHP04972,SKU262,WH02,2024-05-13,6,
SHP05088,SKU268,WH03,2024-05-13,94,
SHP05372,SKU281,WH01,2024-05-13,54,
SHP05404,SKU282,WH03,2024-05-13,23,
SHP05519,SKU287,WH03,2024-05-13,51,
SHP05927,SKU310,WH05,2024-05-13,108,
SHP05935,SKU311,WH01,2024-05-13,220,
SHP06200,SKU326,WH04,2024-05-13,12,
SHP06208,SKU327,WH02,2024-05-13,12,
SHP06217,SKU327,WH03,2024-05-13,54,
SHP06238,SKU328,WH01,2024-05-13,40,
SHP06398,SKU335,WH03,2024-05-13,30,
SHP06475,SKU338,WH04,2024-05-13,23,
SHP06596,SKU345,WH02,2024-05-13,92,
SHP06735,SKU353,WH02,2024-05-13,94,
SHP06838,SKU358,WH02,2024-05-13,194,
SHP06880,SKU360,WH03,2024-05-13,70,
SHP06889,SKU361,WH02,2024-05-13,19,ORD01836
SHP06898,SKU361,WH03,2024-05-13,5,
SHP07057,SKU371,WH02,2024-05-13,199,
SHP07241,SKU382,WH04,2024-05-13,85,
SHP07400,SKU391,WH04,2024-05-13,527,
SHP07466,SKU395,WH05,2024-05-13,35,
SHP00048,SKU003,WH05,2024-05-14,403,
SHP00097,SKU006,WH04,2024-05-14,16,
SHP00183,SKU011,WH03,2024-05-14,90,ORD01935
SHP00380,SKU024,WH01,2024-05-14,88,
SHP00491,SKU030,WH02,2024-05-14,207,
SHP00614,SKU037,WH05,2024-05-14,7,
SHP00973,SKU057,WH03,2024-05-14,23,
SHP01289,SKU073,WH01,2024-05-14,39,
SHP01308,SKU073,WH05,2024-05-14,109,
SHP01322,SKU075,WH01,2024-05-14,33,
SHP01390,SKU078,WH02,2024-05-14,10,
SHP01501,SKU083,WH03,2024-05-14,43,
SHP01696,SKU091,WH04,2024-05-14,13,
SHP01771,SKU095,WH02,2024-05-14,31,
SHP01902,SKU101,WH02,2024-05-14,12,
SHP01947,SKU102,WH03,2024-05-14,317,
SHP02006,SKU105,WH02,2024-05-14,128,
SHP02029,SKU106,WH04,2024-05-14,80,
SHP02196,SKU116,WH01,2024-05-14,61,
SHP02206,SKU116,WH03,2024-05-14,44,
SHP02351,SKU124,WH01,2024-05-14,37,
SHP02474,SKU130,WH01,2024-05-14,97,
SHP02519,SKU133,WH03,2024-05-14,84,
SHP02737,SKU144,WH01,2024-05-14,95,
SHP03063,SKU160,WH03,2024-05-14,75,
SHP03068,SKU160,WH04,2024-05-14,25,ORD01900
SHP03128,SKU164,WH02,2024-05-14,8,
SHP03165,SKU165,WH03,2024-05-14,155,
SHP03765,SKU194,WH05,2024-05-14,23,
SHP03801,SKU197,WH03,2024-05-14,15,
SHP03832,SKU198,WH03,2024-05-14,29,
SHP03893,SKU201,WH02,2024-05-14,30,
SHP03948,SKU204,WH03,2024-05-14,52,
SHP04027,SKU209,WH01,2024-05-14,53,
SHP04052,SKU210,WH01,2024-05-14,35,
SHP04322,SKU224,WH01,2024-05-14,262,
SHP04349,SKU225,WH05,2024-05-14,72,ORD01921
SHP04365,SKU226,WH04,2024-05-14,48,
SHP04717,SKU248,WH03,2024-05-14,25,
SHP04718,SKU248,WH03,2024-05-14,172,
SHP04769,SKU250,WH03,2024-05-14,25,
SHP05089,SKU268,WH03,2024-05-14,76,
SHP05133,SKU270,WH04,2024-05-14,52,
SHP05157,SKU271,WH05,2024-05-14,13,
SHP05653,SKU295,WH04,2024-05-14,69,
SHP05811,SKU304,WH01,2024-05-14,42,
SHP05946,SKU311,WH03,2024-05-14,23,
SHP06065,SKU318,WH02,2024-05-14,30,
SHP06134,SKU322,WH01,2024-05-14,101,ORD01909
SHP06265,SKU329,WH02,2024-05-14,15,
SHP06360,SKU334,WH03,2024-05-14,5,
SHP06406,SKU336,WH02,2024-05-14,39,
SHP06615,SKU346,WH04,2024-05-14,138,
SHP06690,SKU350,WH02,2024-05-14,9,
SHP06741,SKU353,WH03,2024-05-14,292,
SHP06797,SKU356,WH02,2024-05-14,183,
SHP07143,SKU376,WH02,2024-05-14,169,
SHP07154,SKU377,WH02,2024-05-14,21,
SHP07161,SKU378,WH01,2024-05-14,26,
SHP07219,SKU381,WH03,2024-05-14,19,
SHP07294,SKU385,WH04,2024-05-14,31,
SHP07331,SKU387,WH05,2024-05-14,265,
SHP07469,SKU396,WH01,2024-05-14,64,
SHP00140,SKU008,WH05,2024-05-15,92,
SHP00558,SKU035,WH01,2024-05-15,85,
SHP00573,SKU036,WH02,2024-05-15,31,
SHP00823,SKU049,WH02,2024-05-15,94,
SHP00911,SKU054,WH03,2024-05-15,73,
SHP00925,SKU055,WH02,2024-05-15,156,
SHP01078,SKU062,WH01,2024-05-15,65,
SHP01138,SKU065,WH02,2024-05-15,24,
SHP01265,SKU072,WH01,2024-05-15,14,
SHP01349,SKU076,WH02,2024-05-15,11,
SHP01475,SKU082,WH05,2024-05-15,18,ORD02046
SHP01476,SKU082,WH05,2024-05-15,14,
SHP01560,SKU085,WH05,2024-05-15,76,
SHP01598,SKU087,WH03,2024-05-15,13,
SHP01669,SKU090,WH02,2024-05-15,54,ORD01957
SHP01789,SKU095,WH04,2024-05-15,32,ORD01860
SHP01972,SKU103,WH03,2024-05-15,8,
SHP02385,SKU126,WH03,2024-05-15,14,
SHP02475,SKU130,WH01,2024-05-15,52,
SHP02507,SKU132,WH04,2024-05-15,88,
SHP02513,SKU133,WH01,2024-05-15,449,
SHP02961,SKU155,WH03,2024-05-15,94,
SHP03129,SKU164,WH02,2024-05-15,8,
SHP03212,SKU168,WH01,2024-05-15,124,
SHP03375,SKU174,WH05,2024-05-15,7,
SHP03428,SKU177,WH02,2024-05-15,127,
SHP03546,SKU183,WH02,2024-05-15,31,ORD02016
SHP03684,SKU189,WH02,2024-05-15,82,
SHP03911,SKU202,WH02,2024-05-15,62,
SHP04161,SKU216,WH02,2024-05-15,12,
SHP04227,SKU219,WH03,2024-05-15,105,
SHP04518,SKU236,WH03,2024-05-15,70,
SHP04659,SKU244,WH01,2024-05-15,34,
SHP04999,SKU264,WH03,2024-05-15,44,
SHP05015,SKU265,WH01,2024-05-15,112,ORD01872
SHP05044,SKU266,WH04,2024-05-15,228,
SHP05056,SKU267,WH01,2024-05-15,37,
SHP05458,SKU284,WH04,2024-05-15,13,
SHP05538,SKU288,WH05,2024-05-15,51,
SHP05665,SKU296,WH01,2024-05-15,91,
SHP05886,SKU309,WH02,2024-05-15,415,
SHP05891,SKU309,WH03,2024-05-15,97,
SHP05999,SKU314,WH02,2024-05-15,14,
SHP06145,SKU323,WH01,2024-05-15,102,
SHP06290,SKU330,WH04,2024-05-15,15,
SHP06291,SKU330,WH04,2024-05-15,33,
SHP06361,SKU334,WH03,2024-05-15,26,
SHP06415,SKU336,WH03,2024-05-15,20,ORD01958
SHP06460,SKU338,WH02,2024-05-15,21,
SHP07037,SKU369,WH03,2024-05-15,87,
SHP07058,SKU371,WH02,2024-05-15,45,ORD01917
SHP07252,SKU383,WH01,2024-05-15,28,
SHP07275,SKU384,WH04,2024-05-15,104,
SHP07291,SKU385,WH01,2024-05-15,136,
SHP07327,SKU387,WH03,2024-05-15,11,
SHP07453,SKU394,WH05,2024-05-15,5,
SHP00024,SKU002,WH03,2024-05-16,12,
SHP00189,SKU011,WH04,2024-05-16,21,ORD02043
SHP00474,SKU029,WH05,2024-05-16,7,
SHP00992,SKU057,WH05,2024-05-16,14,
SHP01042,SKU060,WH01,2024-05-16,26,
SHP01151,SKU066,WH01,2024-05-16,108,
SHP01184,SKU068,WH02,2024-05-16,59,
SHP01258,SKU071,WH04,2024-05-16,87,
SHP01384,SKU078,WH01,2024-05-16,98,ORD01939
SHP01425,SKU080,WH04,2024-05-16,14,
SHP01538,SKU085,WH01,2024-05-16,50,
SHP01681,SKU091,WH01,2024-05-16,57,
SHP01703,SKU091,WH05,2024-05-16,8,
SHP01759,SKU094,WH02,2024-05-16,149,
SHP01797,SKU096,WH02,2024-05-16,24,ORD02059
SHP01984,SKU104,WH03,2024-05-16,73,ORD01787
SHP02064,SKU108,WH04,2024-05-16,299,
SHP02084,SKU109,WH04,2024-05-16,26,
SHP02100,SKU110,WH03,2024-05-16,56,
SHP02344,SKU123,WH05,2024-05-16,39,
SHP02789,SKU146,WH01,2024-05-16,19,ORD02031
SHP02790,SKU146,WH01,2024-05-16,37,
SHP02864,SKU150,WH03,2024-05-16,19,
SHP02877,SKU151,WH01,2024-05-16,424,
SHP02978,SKU156,WH03,2024-05-16,161,
SHP03636,SKU187,WH01,2024-05-16,29,
SHP03685,SKU189,WH02,2024-05-16,35,
SHP03965,SKU204,WH05,2024-05-16,97,
SHP04071,SKU211,WH01,2024-05-16,33,
SHP04317,SKU223,WH02,2024-05-16,10,
SHP04366,SKU226,WH04,2024-05-16,76,
SHP04556,SKU238,WH05,2024-05-16,55,ORD01769
SHP04705,SKU247,WH02,2024-05-16,17,ORD01855
SHP04719,SKU248,WH03,2024-05-16,15,
SHP04901,SKU258,WH01,2024-05-16,116,ORD01973
SHP05000,SKU264,WH03,2024-05-16,18,
SHP05064,SKU267,WH03,2024-05-16,8,
SHP05090,SKU268,WH03,2024-05-16,141,
SHP05114,SKU269,WH04,2024-05-16,37,
SHP05316,SKU278,WH02,2024-05-16,27,
SHP05390,SKU281,WH03,2024-05-16,60,
SHP05448,SKU284,WH03,2024-05-16,236,
SHP05542,SKU289,WH02,2024-05-16,92,
SHP05599,SKU292,WH01,2024-05-16,12,
SHP05779,SKU302,WH02,2024-05-16,18,
SHP06066,SKU318,WH02,2024-05-16,52,
SHP06239,SKU328,WH01,2024-05-16,21,ORD01952
SHP06438,SKU337,WH03,2024-05-16,16,ORD01819
SHP06494,SKU340,WH01,2024-05-16,13,
SHP06632,SKU347,WH03,2024-05-16,54,
SHP06867,SKU360,WH01,2024-05-16,83,
SHP07038,SKU369,WH03,2024-05-16,44,
SHP07044,SKU370,WH03,2024-05-16,30,ORD01789
SHP00184,SKU011,WH03,2024-05-17,13,
SHP00381,SKU024,WH01,2024-05-17,298,
SHP00421,SKU026,WH02,2024-05-17,33,
SHP00504,SKU031,WH01,2024-05-17,173,
SHP00747,SKU044,WH05,2024-05-17,9,
SHP00769,SKU046,WH01,2024-05-17,21,
SHP00824,SKU049,WH02,2024-05-17,85,ORD01922
SHP00852,SKU050,WH05,2024-05-17,123,
SHP01185,SKU068,WH02,2024-05-17,17,ORD01839
SHP01221,SKU070,WH02,2024-05-17,111,
SHP01270,SKU072,WH03,2024-05-17,51,
SHP01276,SKU072,WH04,2024-05-17,28,
SHP01277,SKU072,WH04,2024-05-17,55,ORD01910
SHP01290,SKU073,WH01,2024-05-17,46,
SHP02007,SKU105,WH02,2024-05-17,71,
SHP02280,SKU121,WH01,2024-05-17,113,
SHP02345,SKU123,WH05,2024-05-17,35,
SHP02755,SKU145,WH02,2024-05-17,10,
SHP02871,SKU150,WH04,2024-05-17,17,
SHP03244,SKU169,WH02,2024-05-17,77,
SHP03756,SKU194,WH04,2024-05-17,73,
SHP03802,SKU197,WH03,2024-05-17,300,
SHP03917,SKU202,WH03,2024-05-17,13,
SHP04089,SKU212,WH02,2024-05-17,161,
SHP04153,SKU215,WH05,2024-05-17,100,
SHP04194,SKU217,WH04,2024-05-17,76,
SHP04387,SKU227,WH02,2024-05-17,110,
SHP04660,SKU244,WH01,2024-05-17,53,
SHP04753,SKU249,WH04,2024-05-17,20,
SHP05134,SKU270,WH04,2024-05-17,15,
SHP05427,SKU283,WH03,2024-05-17,33,
SHP05428,SKU283,WH03,2024-05-17,9,
SHP05644,SKU294,WH03,2024-05-17,28,
SHP05708,SKU298,WH03,2024-05-17,168,
SHP05746,SKU301,WH01,2024-05-17,48,
SHP05952,SKU312,WH01,2024-05-17,77,
SHP06228,SKU327,WH05,2024-05-17,107,
SHP06439,SKU337,WH03,2024-05-17,43,
SHP06597,SKU345,WH02,2024-05-17,53,
SHP06728,SKU352,WH05,2024-05-17,14,
SHP06736,SKU353,WH02,2024-05-17,41,
SHP07059,SKU371,WH02,2024-05-17,17,ORD01885
SHP07078,SKU372,WH02,2024-05-17,21,
SHP07144,SKU376,WH02,2024-05-17,158,
SHP07242,SKU382,WH04,2024-05-17,53,
SHP07505,SKU397,WH03,2024-05-17,426,
SHP00080,SKU005,WH04,2024-05-18,88,
SHP00185,SKU011,WH03,2024-05-18,84,
SHP00387,SKU024,WH02,2024-05-18,320,
SHP00674,SKU040,WH05,2024-05-18,109,
SHP01026,SKU059,WH04,2024-05-18,5,
SHP01048,SKU060,WH03,2024-05-18,115,
SHP01079,SKU062,WH01,2024-05-18,139,
SHP01582,SKU086,WH05,2024-05-18,114,
SHP01589,SKU087,WH01,2024-05-18,100,
SHP01676,SKU090,WH05,2024-05-18,113,
SHP01732,SKU093,WH02,2024-05-18,126,
SHP01742,SKU093,WH04,2024-05-18,168,
SHP01891,SKU100,WH04,2024-05-18,110,
SHP01898,SKU101,WH01,2024-05-18,166,
SHP02141,SKU112,WH01,2024-05-18,77,
SHP02236,SKU119,WH02,2024-05-18,70,ORD01913
SHP02251,SKU119,WH04,2024-05-18,7,
SHP02366,SKU125,WH03,2024-05-18,58,ORD01810
SHP02439,SKU128,WH03,2024-05-18,68,
SHP02539,SKU134,WH03,2024-05-18,78,
SHP02756,SKU145,WH02,2024-05-18,32,
SHP02784,SKU145,WH05,2024-05-18,76,ORD01822
SHP03069,SKU160,WH04,2024-05-18,23,
SHP03081,SKU161,WH02,2024-05-18,39,
SHP03237,SKU169,WH01,2024-05-18,52,
SHP03279,SKU170,WH03,2024-05-18,64,
SHP03412,SKU176,WH03,2024-05-18,110,
SHP03490,SKU180,WH01,2024-05-18,10,
SHP03508,SKU181,WH02,2024-05-18,102,
SHP03518,SKU181,WH03,2024-05-18,6,
SHP03533,SKU182,WH03,2024-05-18,102,
SHP03629,SKU186,WH04,2024-05-18,26,ORD01857
SHP03797,SKU197,WH02,2024-05-18,47,
SHP03860,SKU199,WH05,2024-05-18,241,
SHP03994,SKU206,WH04,2024-05-18,58,
SHP04327,SKU224,WH03,2024-05-18,7,
SHP04374,SKU226,WH05,2024-05-18,107,
SHP04375,SKU226,WH05,2024-05-18,73,
SHP04467,SKU233,WH03,2024-05-18,36,ORD01968
SHP04481,SKU234,WH03,2024-05-18,6,
SHP04562,SKU239,WH01,2024-05-18,46,
SHP04647,SKU243,WH04,2024-05-18,230,
SHP04687,SKU246,WH01,2024-05-18,95,
SHP04757,SKU250,WH01,2024-05-18,51,
SHP04891,SKU257,WH03,2024-05-18,52,
SHP04952,SKU260,WH05,2024-05-18,62,
SHP05096,SKU268,WH04,2024-05-18,21,ORD01969
SHP05186,SKU273,WH03,2024-05-18,11,
SHP05405,SKU282,WH03,2024-05-18,21,ORD01950
SHP05449,SKU284,WH03,2024-05-18,52,
SHP05463,SKU285,WH03,2024-05-18,169,
SHP05476,SKU285,WH05,2024-05-18,15,
SHP05564,SKU289,WH05,2024-05-18,8,
SHP06247,SKU328,WH02,2024-05-18,31,
SHP06325,SKU332,WH01,2024-05-18,28,
SHP06348,SKU333,WH02,2024-05-18,35,
SHP06384,SKU335,WH01,2024-05-18,44,
SHP06416,SKU336,WH03,2024-05-18,19,
SHP06572,SKU343,WH05,2024-05-18,357,
SHP06626,SKU347,WH01,2024-05-18,113,
SHP06995,SKU367,WH02,2024-05-18,21,
SHP07171,SKU378,WH04,2024-05-18,48,
SHP07295,SKU385,WH04,2024-05-18,13,
SHP07377,SKU390,WH03,2024-05-18,21,ORD01954
SHP07404,SKU392,WH01,2024-05-18,5,
SHP07518,SKU397,WH05,2024-05-18,82,
SHP00005,SKU001,WH04,2024-05-19,86,
SHP00172,SKU010,WH05,2024-05-19,31,
SHP00289,SKU018,WH03,2024-05-19,59,
SHP00327,SKU020,WH03,2024-05-19,98,
SHP00438,SKU028,WH01,2024-05-19,16,
SHP00839,SKU050,WH01,2024-05-19,79,
SHP00871,SKU051,WH03,2024-05-19,43,
SHP01243,SKU071,WH02,2024-05-19,17,ORD01938
SHP01332,SKU075,WH03,2024-05-19,54,
SHP01391,SKU078,WH02,2024-05-19,44,
SHP01502,SKU083,WH03,2024-05-19,100,
