receipt_id,product_id,warehouse_id,receipt_date,quantity,unit_cost,hold_status,source,original_shipment_id,po_batch_id
RCT01768,SKU104,WH03,2024-05-05,254,29.63,released,purchase_order,,
RCT01842,SKU109,WH01,2024-05-05,161,56.41,released,purchase_order,,
RCT02058,SKU121,WH04,2024-05-05,66,34.62,released,purchase_order,,
RCT02107,SKU123,WH05,2024-05-05,94,55.19,released,purchase_order,,
RCT02186,SKU128,WH03,2024-05-05,286,46.18,released,purchase_order,,
RCT02541,SKU149,WH03,2024-05-05,200,41.36,released,purchase_order,,
RCT02641,SKU156,WH01,2024-05-05,99,61.61,released,purchase_order,,
RCT02703,SKU159,WH02,2024-05-05,181,52.32,released,purchase_order,,
RCT02902,SKU170,WH05,2024-05-05,128,44.86,released,purchase_order,,
RCT03964,SKU231,WH02,2024-05-05,152,53.05,released,purchase_order,,
RCT04010,SKU235,WH03,2024-05-05,254,44.18,released,purchase_order,,
RCT04089,SKU240,WH05,2024-05-05,50,34.04,released,purchase_order,,
RCT04282,SKU253,WH01,2024-05-05,200,60.57,released,purchase_order,,
RCT04448,SKU263,WH03,2024-05-05,155,44.69,released,purchase_order,,
RCT04653,SKU275,WH04,2024-05-05,234,19.33,released,purchase_order,,
RCT04971,SKU293,WH04,2024-05-05,225,11.72,released,purchase_order,,
RCT05004,SKU297,WH02,2024-05-05,56,62.14,released,purchase_order,,
RCT05351,SKU317,WH01,2024-05-05,253,35.05,released,purchase_order,,
RCT05592,SKU332,WH04,2024-05-05,173,18.36,released,purchase_order,,
RCT05599,SKU333,WH01,2024-05-05,69,24.52,released,purchase_order,,
RCT05858,SKU348,WH01,2024-05-05,105,51.97,released,purchase_order,,
RCT06000,SKU355,WH05,2024-05-05,89,50.37,released,purchase_order,,
RCT06202,SKU368,WH01,2024-05-05,155,38.91,released,purchase_order,,
RCT06474,SKU385,WH01,2024-05-05,91,26.49,released,purchase_order,,
RCT06479,SKU385,WH04,2024-05-05,167,35.68,released,purchase_order,,
RCT07167,SKU072,WH05,2024-05-05,37,37.74,released,customer_return,SHP01284,
RCT07217,SKU055,WH03,2024-05-05,141,59.88,released,customer_return,SHP00927,
RCT07370,SKU143,WH04,2024-05-05,12,15.71,released,customer_return,SHP02728,
RCT07377,SKU310,WH01,2024-05-05,6,34.65,released,customer_return,SHP05906,
RCT07537,SKU260,WH02,2024-05-05,62,52.99,released,customer_return,SHP04937,
RCT07538,SKU340,WH01,2024-05-05,28,17.8,released,customer_return,SHP06490,
RCT07570,SKU257,WH02,2024-05-05,34,27.03,released,customer_return,SHP04882,
RCT07728,SKU168,WH02,2024-05-05,5,35.78,released,customer_return,SHP03215,
RCT00169,SKU011,WH04,2024-05-06,282,33.43,released,purchase_order,,
RCT00558,SKU036,WH05,2024-05-06,190,73.71,released,purchase_order,,
RCT00631,SKU041,WH03,2024-05-06,69,36.61,released,purchase_order,,
RCT00651,SKU042,WH05,2024-05-06,57,18.25,released,purchase_order,,
RCT00958,SKU059,WH03,2024-05-06,238,14.64,released,purchase_order,,
RCT01460,SKU088,WH04,2024-05-06,294,30.66,released,purchase_order,,
RCT01492,SKU089,WH05,2024-05-06,153,38.52,released,purchase_order,,
RCT01658,SKU098,WH04,2024-05-06,208,46.2,released,purchase_order,,
RCT01901,SKU111,WH03,2024-05-06,147,11.67,released,purchase_order,,
RCT01968,SKU116,WH01,2024-05-06,238,53.04,released,purchase_order,,
RCT02073,SKU122,WH02,2024-05-06,54,26.29,released,purchase_order,,
RCT02392,SKU141,WH01,2024-05-06,277,60.14,released,purchase_order,,
RCT02941,SKU172,WH05,2024-05-06,231,37.47,released,purchase_order,,
RCT02977,SKU174,WH03,2024-05-06,208,28.34,released,purchase_order,,
RCT03213,SKU186,WH04,2024-05-06,106,37.17,released,purchase_order,,
RCT03277,SKU190,WH02,2024-05-06,136,57.19,released,purchase_order,,
RCT03483,SKU202,WH05,2024-05-06,151,34.81,released,purchase_order,,
RCT03510,SKU204,WH03,2024-05-06,165,22.91,released,purchase_order,,
RCT03861,SKU225,WH03,2024-05-06,113,31.94,released,purchase_order,,
RCT03865,SKU225,WH04,2024-05-06,199,30.14,released,purchase_order,,
RCT04292,SKU253,WH05,2024-05-06,69,12.85,released,purchase_order,,
RCT04803,SKU282,WH05,2024-05-06,171,32.3,released,purchase_order,,
RCT04878,SKU288,WH01,2024-05-06,255,38.8,released,purchase_order,,
RCT04987,SKU295,WH04,2024-05-06,164,30.87,released,purchase_order,,
RCT05897,SKU349,WH04,2024-05-06,287,30.74,released,purchase_order,,
RCT06162,SKU365,WH02,2024-05-06,219,47.11,released,purchase_order,,
RCT06333,SKU375,WH04,2024-05-06,251,50.28,released,purchase_order,,
RCT06452,SKU384,WH01,2024-05-06,108,19.41,released,purchase_order,,
RCT06847,SKU013,WH04,2024-05-06,811,9.57,released,purchase_order,,BATCH0037
RCT06848,SKU146,WH05,2024-05-06,142,19.1,released,purchase_order,,BATCH0037
RCT06946,SKU130,WH03,2024-05-06,230,31.93,released,purchase_order,,BATCH0073
RCT06947,SKU104,WH03,2024-05-06,612,24.39,released,purchase_order,,BATCH0073
RCT06948,SKU320,WH05,2024-05-06,115,25.19,released,purchase_order,,BATCH0073
RCT07010,SKU159,WH03,2024-05-06,473,46.45,released,purchase_order,,BATCH0096
RCT07011,SKU219,WH03,2024-05-06,565,32.43,released,purchase_order,,BATCH0096
RCT07012,SKU155,WH03,2024-05-06,304,53.26,released,purchase_order,,BATCH0096
RCT07013,SKU375,WH02,2024-05-06,416,13.74,released,purchase_order,,BATCH0096
RCT07049,SKU190,WH03,2024-05-06,672,14.88,released,purchase_order,,BATCH0109
RCT07050,SKU301,WH02,2024-05-06,374,46.84,released,purchase_order,,BATCH0109
RCT07060,SKU049,WH04,2024-05-06,8,28.48,released,customer_return,SHP00831,
RCT07076,SKU084,WH05,2024-05-06,9,31.54,released,customer_return,SHP01529,
RCT07120,SKU361,WH03,2024-05-06,5,40.63,released,customer_return,SHP06895,
RCT07121,SKU244,WH01,2024-05-06,92,56.77,released,customer_return,SHP04656,
RCT07162,SKU161,WH03,2024-05-06,23,29.26,released,customer_return,SHP03087,
RCT07169,SKU312,WH04,2024-05-06,7,20.51,released,customer_return,SHP05961,
RCT07265,SKU095,WH03,2024-05-06,5,27.6,released,customer_return,SHP01776,
RCT07298,SKU318,WH02,2024-05-06,42,13.66,released,customer_return,SHP06063,
RCT07394,SKU056,WH03,2024-05-06,16,30.87,released,customer_return,SHP00940,
RCT07421,SKU168,WH02,2024-05-06,43,35.78,released,customer_return,SHP03217,
RCT07588,SKU314,WH04,2024-05-06,60,61.66,released,customer_return,SHP06012,
RCT07618,SKU358,WH05,2024-05-06,5,20.3,released,customer_return,SHP06852,
RCT07700,SKU345,WH04,2024-05-06,20,42.72,released,customer_return,SHP06601,
RCT07747,SKU295,WH04,2024-05-06,13,31.5,released,customer_return,SHP05650,
RCT00728,SKU046,WH03,2024-05-07,197,52.99,released,purchase_order,,
RCT00804,SKU050,WH05,2024-05-07,51,75.01,released,purchase_order,,
RCT00936,SKU058,WH03,2024-05-07,156,25.6,released,purchase_order,,
RCT00974,SKU060,WH01,2024-05-07,283,11.63,released,purchase_order,,
RCT01229,SKU075,WH05,2024-05-07,286,50.85,released,purchase_order,,
RCT01541,SKU092,WH03,2024-05-07,178,60.44,released,purchase_order,,
RCT01594,SKU095,WH02,2024-05-07,201,69.7,released,purchase_order,,
RCT01794,SKU106,WH02,2024-05-07,229,42.05,released,purchase_order,,
RCT01855,SKU109,WH04,2024-05-07,150,31.25,released,purchase_order,,
RCT01927,SKU113,WH04,2024-05-07,194,14.2,released,purchase_order,,
RCT02151,SKU126,WH04,2024-05-07,68,69.44,released,purchase_order,,
RCT02393,SKU141,WH01,2024-05-07,270,64.17,released,purchase_order,,
RCT02405,SKU141,WH05,2024-05-07,227,52.61,released,purchase_order,,
RCT02431,SKU142,WH05,2024-05-07,99,30.49,released,purchase_order,,
RCT02947,SKU173,WH01,2024-05-07,268,14.69,released,purchase_order,,
RCT02982,SKU174,WH05,2024-05-07,243,51.66,released,purchase_order,,
RCT03081,SKU179,WH05,2024-05-07,151,35.42,released,purchase_order,,
RCT03314,SKU192,WH01,2024-05-07,213,65.44,released,purchase_order,,
RCT03362,SKU195,WH03,2024-05-07,68,25.2,released,purchase_order,,
RCT03415,SKU198,WH04,2024-05-07,100,46.18,released,purchase_order,,
RCT03564,SKU207,WH04,2024-05-07,191,23.56,released,purchase_order,,
RCT03862,SKU225,WH03,2024-05-07,189,32.05,released,purchase_order,,
RCT04032,SKU236,WH04,2024-05-07,168,67.31,released,purchase_order,,
RCT04699,SKU277,WH05,2024-05-07,61,52.32,released,purchase_order,,
RCT04755,SKU280,WH04,2024-05-07,285,42.1,released,purchase_order,,
RCT04916,SKU290,WH02,2024-05-07,92,61.4,released,purchase_order,,
RCT04931,SKU291,WH03,2024-05-07,238,17.5,released,purchase_order,,
RCT05005,SKU297,WH02,2024-05-07,196,66.85,released,purchase_order,,
RCT05438,SKU324,WH01,2024-05-07,51,56.86,released,purchase_order,,
RCT05513,SKU328,WH02,2024-05-07,229,72.74,released,purchase_order,,
RCT05665,SKU336,WH03,2024-05-07,260,72.32,released,purchase_order,,
RCT05868,SKU348,WH03,2024-05-07,147,53.79,released,purchase_order,,
RCT06430,SKU382,WH03,2024-05-07,75,43.76,released,purchase_order,,
RCT06548,SKU390,WH03,2024-05-07,272,17.52,released,purchase_order,,
RCT06602,SKU393,WH02,2024-05-07,158,49.46,released,purchase_order,,
RCT06710,SKU399,WH01,2024-05-07,133,48.04,released,purchase_order,,
RCT06787,SKU338,WH01,2024-05-07,404,57.19,released,purchase_order,,BATCH0017
RCT06788,SKU382,WH02,2024-05-07,412,9.83,released,purchase_order,,BATCH0017
RCT06789,SKU170,WH03,2024-05-07,256,25.54,released,purchase_order,,BATCH0017
RCT06790,SKU050,WH01,2024-05-07,80,8.22,released,purchase_order,,BATCH0017
RCT07074,SKU282,WH05,2024-05-07,41,31.83,released,customer_return,SHP05415,
RCT07171,SKU136,WH03,2024-05-07,29,20.27,released,customer_return,SHP02572,
RCT07276,SKU084,WH05,2024-05-07,5,31.54,released,customer_return,SHP01528,
RCT07432,SKU317,WH04,2024-05-07,36,37.28,released,customer_return,SHP06053,
RCT07481,SKU216,WH04,2024-05-07,5,14.85,released,customer_return,SHP04163,
RCT07510,SKU210,WH01,2024-05-07,5,83.18,released,customer_return,SHP04049,
RCT07561,SKU260,WH05,2024-05-07,28,67.36,released,customer_return,SHP04950,
RCT00395,SKU026,WH02,2024-05-08,299,31.27,released,purchase_order,,
RCT00706,SKU045,WH03,2024-05-08,122,65.26,released,purchase_order,,
RCT00959,SKU059,WH03,2024-05-08,244,15.35,released,purchase_order,,
RCT01245,SKU076,WH03,2024-05-08,235,42.52,released,purchase_order,,
RCT01309,SKU080,WH04,2024-05-08,117,38.49,released,purchase_order,,
RCT01451,SKU087,WH05,2024-05-08,274,82.62,released,purchase_order,,
RCT01461,SKU088,WH04,2024-05-08,60,30.53,released,purchase_order,,
RCT01500,SKU090,WH01,2024-05-08,160,40.66,released,purchase_order,,
RCT01548,SKU092,WH04,2024-05-08,244,36.84,released,purchase_order,,
RCT01746,SKU103,WH02,2024-05-08,289,17.71,released,purchase_order,,
RCT01828,SKU108,WH03,2024-05-08,190,17.11,released,purchase_order,,
RCT01889,SKU111,WH01,2024-05-08,68,54.61,released,purchase_order,,
RCT01911,SKU112,WH01,2024-05-08,151,28.46,released,purchase_order,,
RCT01975,SKU116,WH03,2024-05-08,123,29.17,released,purchase_order,,
RCT02008,SKU119,WH02,2024-05-08,55,49.32,released,purchase_order,,
RCT02112,SKU124,WH01,2024-05-08,183,43.04,released,purchase_order,,
RCT02238,SKU131,WH05,2024-05-08,283,15.21,released,purchase_order,,
RCT02467,SKU144,WH03,2024-05-08,264,77.29,released,purchase_order,,
RCT02542,SKU149,WH03,2024-05-08,83,44.13,released,purchase_order,,
RCT03043,SKU178,WH02,2024-05-08,110,45.61,released,purchase_order,,
RCT03059,SKU178,WH04,2024-05-08,194,59.77,released,purchase_order,,
RCT03098,SKU181,WH02,2024-05-08,185,47.81,released,purchase_order,,
RCT03343,SKU194,WH03,2024-05-08,102,24.6,released,purchase_order,,
RCT03703,SKU217,WH01,2024-05-08,230,35.7,released,purchase_order,,
RCT03973,SKU232,WH02,2024-05-08,227,51.84,released,purchase_order,,
RCT04146,SKU243,WH04,2024-05-08,262,17.56,released,purchase_order,,
RCT04278,SKU252,WH05,2024-05-08,124,12.49,released,purchase_order,,
RCT04428,SKU262,WH02,2024-05-08,246,23.21,released,purchase_order,,
RCT04477,SKU265,WH03,2024-05-08,97,38.37,released,purchase_order,,
RCT04531,SKU268,WH04,2024-05-08,285,63.17,released,purchase_order,,
RCT04785,SKU282,WH02,2024-05-08,220,36.6,released,purchase_order,,
RCT04928,SKU290,WH05,2024-05-08,240,45.91,released,purchase_order,,
RCT05452,SKU325,WH02,2024-05-08,72,29.12,released,purchase_order,,
RCT05620,SKU334,WH03,2024-05-08,51,13.52,released,purchase_order,,
RCT06001,SKU355,WH05,2024-05-08,79,52.8,released,purchase_order,,
RCT06002,SKU355,WH05,2024-05-08,277,54.31,released,purchase_order,,
RCT06003,SKU355,WH05,2024-05-08,211,59.04,released,purchase_order,,
RCT06049,SKU358,WH01,2024-05-08,64,37.63,released,purchase_order,,
RCT06260,SKU371,WH01,2024-05-08,231,49.42,released,purchase_order,,
RCT06560,SKU391,WH01,2024-05-08,77,37.44,released,purchase_order,,
RCT06681,SKU397,WH04,2024-05-08,249,16.16,released,purchase_order,,
RCT06900,SKU160,WH03,2024-05-08,229,10.45,released,purchase_order,,BATCH0056
RCT06901,SKU363,WH02,2024-05-08,313,41.15,released,purchase_order,,BATCH0056
RCT06928,SKU197,WH04,2024-05-08,282,39.14,released,purchase_order,,BATCH0067
RCT06929,SKU279,WH01,2024-05-08,595,18.4,released,purchase_order,,BATCH0067
RCT07146,SKU339,WH02,2024-05-08,6,45.03,released,customer_return,SHP06476,
RCT07407,SKU194,WH04,2024-05-08,64,28.35,released,customer_return,SHP03754,
RCT07469,SKU338,WH03,2024-05-08,8,27.36,released,customer_return,SHP06464,
RCT07482,SKU152,WH05,2024-05-08,5,52.23,released,customer_return,SHP02908,
RCT07507,SKU119,WH03,2024-05-08,65,24.21,released,customer_return,SHP02242,
RCT07546,SKU382,WH02,2024-05-08,28,9.83,released,customer_return,SHP07226,
RCT07653,SKU058,WH03,2024-05-08,58,26.83,released,customer_return,SHP00994,
RCT07705,SKU051,WH05,2024-05-08,33,72.95,released,customer_return,SHP00874,
RCT07760,SKU030,WH01,2024-05-08,5,28.41,released,customer_return,SHP00484,
RCT00144,SKU010,WH03,2024-05-09,148,42.5,released,purchase_order,,
RCT00249,SKU017,WH02,2024-05-09,232,19.45,released,purchase_order,,
RCT00469,SKU031,WH01,2024-05-09,117,34.49,released,purchase_order,,
RCT00682,SKU044,WH03,2024-05-09,292,71.88,released,purchase_order,,
RCT00859,SKU054,WH02,2024-05-09,130,50.12,released,purchase_order,,
RCT01352,SKU083,WH01,2024-05-09,70,38.57,released,purchase_order,,
RCT01777,SKU105,WH01,2024-05-09,191,29.13,released,purchase_order,,
RCT01896,SKU111,WH02,2024-05-09,74,26.35,released,purchase_order,,
RCT01958,SKU115,WH02,2024-05-09,147,69.07,released,purchase_order,,
RCT02371,SKU140,WH01,2024-05-09,101,48.74,released,purchase_order,,
RCT02499,SKU146,WH01,2024-05-09,268,46.58,released,purchase_order,,
RCT02586,SKU152,WH05,2024-05-09,50,27.21,released,purchase_order,,
RCT02830,SKU167,WH01,2024-05-09,194,55.77,released,purchase_order,,
RCT02885,SKU170,WH01,2024-05-09,294,53.87,released,purchase_order,,
RCT02978,SKU174,WH03,2024-05-09,63,29.86,released,purchase_order,,
RCT03347,SKU194,WH04,2024-05-09,217,27.75,released,purchase_order,,
RCT03615,SKU211,WH01,2024-05-09,216,48.37,released,purchase_order,,
RCT03699,SKU216,WH05,2024-05-09,180,65.43,released,purchase_order,,
RCT03935,SKU229,WH03,2024-05-09,103,9.67,released,purchase_order,,
RCT04793,SKU282,WH03,2024-05-09,241,57.37,released,purchase_order,,
RCT04891,SKU288,WH05,2024-05-09,112,40.44,released,purchase_order,,
RCT04978,SKU294,WH03,2024-05-09,244,33.5,released,purchase_order,,
RCT05267,SKU312,WH05,2024-05-09,228,49.33,released,purchase_order,,
RCT05587,SKU332,WH01,2024-05-09,176,22.16,released,purchase_order,,
RCT05591,SKU332,WH02,2024-05-09,76,56.49,released,purchase_order,,
RCT05745,SKU341,WH03,2024-05-09,264,24.92,released,purchase_order,,
RCT06232,SKU369,WH02,2024-05-09,75,44.81,released,purchase_order,,
RCT06393,SKU379,WH04,2024-05-09,81,31.47,released,purchase_order,,
RCT06431,SKU382,WH03,2024-05-09,63,47.05,released,purchase_order,,
RCT06522,SKU388,WH04,2024-05-09,183,24.87,released,purchase_order,,
RCT06561,SKU391,WH01,2024-05-09,80,40.53,released,purchase_order,,
RCT07137,SKU158,WH02,2024-05-09,6,28.31,released,customer_return,SHP03017,
RCT07144,SKU227,WH01,2024-05-09,40,74.53,released,customer_return,SHP04379,
RCT07200,SKU071,WH03,2024-05-09,5,45.7,released,customer_return,SHP01251,
RCT07414,SKU165,WH02,2024-05-09,14,28.31,released,customer_return,SHP03155,
RCT07499,SKU051,WH01,2024-05-09,5,33.91,released,customer_return,SHP00856,
RCT07535,SKU137,WH01,2024-05-09,57,48.53,released,customer_return,SHP02595,
RCT07536,SKU174,WH01,2024-05-09,70,37.05,released,customer_return,SHP03356,
RCT07640,SKU334,WH04,2024-05-09,11,41.73,released,customer_return,SHP06367,
RCT07645,SKU143,WH04,2024-05-09,7,15.71,released,customer_return,SHP02729,
RCT00409,SKU027,WH05,2024-05-10,66,22.98,released,purchase_order,,
RCT00941,SKU058,WH04,2024-05-10,201,27.46,released,purchase_order,,
RCT01045,SKU064,WH04,2024-05-10,95,60.95,released,purchase_order,,
RCT01223,SKU075,WH03,2024-05-10,123,23.75,released,purchase_order,,
RCT01410,SKU086,WH01,2024-05-10,62,16.29,released,purchase_order,,
RCT01702,SKU101,WH02,2024-05-10,59,45.98,released,purchase_order,,
RCT01760,SKU104,WH02,2024-05-10,78,46.02,released,purchase_order,,
RCT02353,SKU138,WH05,2024-05-10,163,39.66,released,purchase_order,,
RCT02468,SKU144,WH03,2024-05-10,271,82.09,released,purchase_order,,
RCT02598,SKU153,WH05,2024-05-10,268,48.74,released,purchase_order,,
RCT02624,SKU155,WH02,2024-05-10,98,21.5,released,purchase_order,,
RCT02678,SKU157,WH05,2024-05-10,230,10.98,released,purchase_order,,
RCT02843,SKU167,WH05,2024-05-10,226,15.74,released,purchase_order,,
RCT02983,SKU174,WH05,2024-05-10,275,54.44,released,purchase_order,,
RCT03191,SKU185,WH05,2024-05-10,175,56.99,released,purchase_order,,
RCT03295,SKU190,WH04,2024-05-10,174,34.48,released,purchase_order,,
RCT03619,SKU211,WH02,2024-05-10,65,62.55,released,purchase_order,,
RCT03841,SKU224,WH01,2024-05-10,61,55.11,released,purchase_order,,
RCT04065,SKU239,WH03,2024-05-10,219,57.05,released,purchase_order,,
RCT04206,SKU248,WH03,2024-05-10,95,56.7,released,purchase_order,,
RCT04207,SKU248,WH03,2024-05-10,227,59.88,released,purchase_order,,
RCT04778,SKU281,WH03,2024-05-10,110,52.78,released,purchase_order,,
RCT04949,SKU292,WH02,2024-05-10,135,62.07,released,purchase_order,,
RCT05260,SKU312,WH04,2024-05-10,211,19.33,released,purchase_order,,
RCT05331,SKU315,WH05,2024-05-10,145,56.36,released,purchase_order,,
RCT05380,SKU319,WH04,2024-05-10,120,17.04,released,purchase_order,,
RCT05629,SKU334,WH05,2024-05-10,103,52.96,released,purchase_order,,
RCT05782,SKU343,WH04,2024-05-10,129,60.83,released,purchase_order,,
RCT05851,SKU347,WH05,2024-05-10,290,59.76,released,purchase_order,,
RCT06568,SKU391,WH03,2024-05-10,175,71.86,released,purchase_order,,
RCT07069,SKU356,WH01,2024-05-10,5,55.36,released,customer_return,SHP06783,
RCT07212,SKU279,WH04,2024-05-10,5,29.28,released,customer_return,SHP05342,
RCT07230,SKU289,WH05,2024-05-10,5,29.17,released,customer_return,SHP05562,
RCT07258,SKU321,WH05,2024-05-10,15,64.03,released,customer_return,SHP06122,
RCT07287,SKU293,WH04,2024-05-10,118,11.72,released,customer_return,SHP05628,
RCT07401,SKU307,WH03,2024-05-10,57,20.22,released,customer_return,SHP05867,
RCT07678,SKU179,WH01,2024-05-10,5,35.6,released,customer_return,SHP03471,
RCT07683,SKU046,WH04,2024-05-10,33,30.42,released,customer_return,SHP00777,
RCT07715,SKU169,WH05,2024-05-10,26,27.96,released,customer_return,SHP03250,
RCT00055,SKU004,WH03,2024-05-11,178,44.99,released,purchase_order,,
RCT00056,SKU004,WH03,2024-05-11,60,48.91,released,purchase_order,,
RCT00152,SKU010,WH05,2024-05-11,117,49.0,released,purchase_order,,
RCT00173,SKU012,WH02,2024-05-11,142,27.6,released,purchase_order,,
RCT00291,SKU019,WH05,2024-05-11,145,18.36,released,purchase_order,,
RCT00482,SKU032,WH01,2024-05-11,168,39.74,released,purchase_order,,
RCT00636,SKU041,WH04,2024-05-11,82,20.49,released,purchase_order,,
RCT00775,SKU048,WH05,2024-05-11,297,9.77,released,purchase_order,,
RCT00790,SKU049,WH04,2024-05-11,238,28.48,released,purchase_order,,
RCT01133,SKU070,WH02,2024-05-11,97,27.34,released,purchase_order,,
RCT01193,SKU073,WH01,2024-05-11,102,19.21,released,purchase_order,,
RCT01394,SKU085,WH03,2024-05-11,159,61.06,released,purchase_order,,
RCT01738,SKU102,WH04,2024-05-11,199,40.89,released,purchase_order,,
RCT01761,SKU104,WH02,2024-05-11,146,49.51,released,purchase_order,,
RCT01810,SKU107,WH02,2024-05-11,53,31.02,released,purchase_order,,
RCT02093,SKU123,WH03,2024-05-11,246,31.07,released,purchase_order,,
RCT02398,SKU141,WH03,2024-05-11,232,51.01,released,purchase_order,,
RCT02500,SKU146,WH01,2024-05-11,225,47.98,released,purchase_order,,
RCT02942,SKU172,WH05,2024-05-11,69,39.46,released,purchase_order,,
RCT03037,SKU177,WH04,2024-05-11,71,25.16,released,purchase_order,,
RCT03102,SKU181,WH03,2024-05-11,262,59.16,released,purchase_order,,
RCT03179,SKU185,WH03,2024-05-11,109,19.86,released,purchase_order,,
RCT03180,SKU185,WH03,2024-05-11,105,20.87,released,purchase_order,,
