po_id,warehouse_id,supplier_id,product_category,order_date,promised_delivery_date,amendment_date,ordered_quantity,unit_price_usd,order_value_usd,incoterms,priority,po_status,quantity_uom
PO-00985,EMEA,SUP043,Electronics,2024-01-27,2024-02-10,2024-01-27,939.0,110.32,103590.48,EXW,Standard,Closed,EA
PO-00986,EMEA,SUP049,Chemicals,2024-02-26,2024-03-15,2024-02-26,0.699,118260.0,82663.74,DAP,Critical,Closed,MT
PO-00987,EMEA,SUP033,Assemblies,2024-03-26,2024-04-22,2024-03-26,916.0,5.38,4928.08,DDP,Standard,Closed,EA
PO-00988,EMEA,SUP059,Assemblies,2024-02-08,2024-02-19,2024-02-08,509.0,6.58,3349.22,CIF,Standard,Closed,EA
PO-00989,EMEA,SUP018,Raw Materials,2024-01-21,2024-02-15,2024-01-21,998.0,70.04,69899.92,CIF,Urgent,Closed,EA
PO-00990,EMEA,SUP059,Assemblies,2024-01-12,2024-02-08,2024-01-12,729.0,78.07,56913.03,FOB,Standard,Closed,EA
PO-00991,EMEA,SUP048,MRO,2024-03-21,2024-04-04,2024-03-21,851.0,98.13,83508.63,EXW,Standard,Closed,EA
PO-00992,EMEA,SUP021,Electronics,2024-03-15,2024-03-23,2024-03-15,684.0,92.83,63495.72,DAP,Standard,Closed,EA
PO-00993,EMEA,SUP031,Chemicals,2024-02-10,2024-03-05,2024-02-10,0.707,107470.0,75981.29,EXW,Urgent,Closed,MT
PO-00994,EMEA,SUP019,Raw Materials,2024-03-27,2024-04-10,2024-03-27,807.0,24.28,19593.96,DAP,Standard,Closed,EA
PO-00995,EMEA,SUP039,MRO,2024-03-20,2024-03-26,2024-03-20,851.0,117.9,100332.9,CIF,Standard,Closed,EA
PO-00996,EMEA,SUP010,Chemicals,2024-03-09,2024-03-18,2024-03-09,0.747,36260.0,27086.22,CIF,Standard,Closed,MT
PO-00997,EMEA,SUP023,Chemicals,2024-02-03,2024-02-23,2024-02-03,0.671,87450.0,58678.95,DAP,Standard,Closed,MT
PO-00998,EMEA,SUP050,Chemicals,2024-03-28,2024-04-16,2024-03-28,0.13,122460.0,15919.8,EXW,Standard,Closed,MT
PO-00999,EMEA,SUP053,MRO,2024-03-01,2024-03-16,2024-03-01,887.0,36.24,32144.88,FOB,Standard,Closed,EA
PO-01000,EMEA,SUP047,Raw Materials,2024-03-23,2024-04-15,2024-03-23,661.0,138.26,91389.86,EXW,Standard,Closed,EA
PO-00001,APAC,SUP055,Raw Materials,2024-02-22,2024-03-03,2024-02-22,750.0,16.65,12487.5,CIF,Urgent,Closed,EA
PO-00002,APAC,SUP038,Packaging,2024-02-01,2024-02-07,2024-02-01,719.0,78.47,56419.93,DAP,Standard,Closed,EA
PO-00003,APAC,SUP029,MRO,2024-03-25,2024-04-03,2024-03-25,295.0,106.82,31511.9,EXW,Urgent,Closed,EA
PO-00004,APAC,SUP030,Assemblies,2024-01-15,2024-01-27,2024-01-15,148.0,34.38,5088.24,EXW,Standard,Closed,EA
PO-00005,APAC,SUP017,Raw Materials,2024-03-03,2024-03-13,2024-03-03,683.0,27.12,18522.96,DDP,Standard,Closed,EA
PO-00006,APAC,SUP053,Packaging,2024-03-06,2024-03-14,2024-03-06,221.0,86.04,19014.84,CIF,Standard,Closed,EA
PO-00007,APAC,SUP015,Packaging,2024-02-18,2024-03-15,2024-02-18,326.0,83.6,27253.6,DAP,Standard,Closed,EA
PO-00008,APAC,SUP002,Packaging,2024-01-16,2024-02-02,2024-01-16,128.0,84.12,10767.36,EXW,Urgent,Closed,EA
PO-00009,APAC,SUP025,MRO,2024-01-20,2024-01-29,2024-01-20,127.0,61.63,7827.01,EXW,Standard,Closed,EA
PO-00010,APAC,SUP029,Assemblies,2024-02-22,2024-03-09,2024-02-22,940.0,64.36,60498.4,FOB,Standard,Closed,EA
PO-00011,APAC,SUP031,Assemblies,2024-02-13,2024-02-23,2024-02-13,305.0,54.24,16543.2,DDP,Critical,Closed,EA
PO-00012,APAC,SUP003,MRO,2024-02-18,2024-02-27,2024-02-18,450.0,56.02,25209.0,DAP,Standard,Closed,EA
PO-00013,APAC,SUP057,Chemicals,2024-03-06,2024-04-01,2024-03-06,0.648,41160.0,26671.68,DDP,Standard,Closed,MT
PO-00014,APAC,SUP021,Assemblies,2024-01-15,2024-02-11,2024-01-15,314.0,73.0,22922.0,FOB,Standard,Closed,EA
PO-00015,APAC,SUP025,MRO,2024-01-28,2024-02-19,2024-01-28,655.0,52.75,34551.25,FOB,Standard,Closed,EA
PO-00016,APAC,SUP001,Packaging,2024-03-13,2024-04-04,2024-03-13,658.0,131.33,86415.14,DDP,Standard,Closed,EA
PO-00017,APAC,SUP047,Electronics,2024-03-09,2024-03-31,2024-03-09,959.0,66.24,63524.16,DDP,Standard,Closed,EA
PO-00018,APAC,SUP009,Raw Materials,2024-03-27,2024-04-21,2024-03-27,924.0,27.78,25668.72,CIF,Urgent,Closed,EA
PO-00019,APAC,SUP010,Electronics,2024-02-07,2024-03-03,2024-02-07,348.0,127.96,44530.08,DDP,Standard,Closed,EA
PO-00020,APAC,SUP050,Raw Materials,2024-03-09,2024-03-30,2024-03-09,200.0,120.18,24036.0,EXW,Standard,Closed,EA
PO-00021,APAC,SUP037,MRO,2024-02-16,2024-03-14,2024-02-16,736.0,117.82,86715.52,DDP,Standard,Closed,EA
PO-00022,APAC,SUP028,Chemicals,2024-03-07,2024-03-25,2024-03-07,0.544,44690.0,24311.36,CIF,Urgent,Closed,MT
PO-00023,APAC,SUP048,Packaging,2024-02-29,2024-03-21,2024-02-29,956.0,68.7,65677.2,FOB,Standard,Closed,EA
PO-00024,APAC,SUP044,Electronics,2024-03-04,2024-03-27,2024-03-04,549.0,76.01,41729.49,EXW,Standard,Closed,EA
PO-00025,APAC,SUP030,Electronics,2024-02-25,2024-03-07,2024-02-25,444.0,134.76,59833.44,FOB,Standard,Closed,EA
PO-00026,APAC,SUP013,MRO,2024-03-31,2024-04-14,2024-03-31,176.0,115.32,20296.32,FOB,Standard,Closed,EA
PO-00027,APAC,SUP011,MRO,2024-01-01,2024-01-16,2024-01-01,240.0,110.88,26611.2,DAP,Standard,Open,EA
PO-00028,APAC,SUP040,Raw Materials,2024-02-23,2024-03-06,2024-02-23,580.0,106.73,61903.4,FOB,Standard,Closed,EA
PO-00029,APAC,SUP013,Chemicals,2024-02-24,2024-03-16,2024-02-24,0.446,134290.0,59893.34,CIF,Critical,Closed,MT
PO-00030,APAC,SUP060,MRO,2024-01-28,2024-02-15,2024-01-28,342.0,31.36,10725.12,FOB,Standard,Closed,EA
PO-00031,APAC,SUP041,Assemblies,2024-02-17,2024-03-06,2024-02-17,981.0,50.81,49844.61,FOB,Standard,Closed,EA
PO-00032,APAC,SUP039,Raw Materials,2024-01-12,2024-01-27,2024-01-12,758.0,47.98,36368.84,FOB,Standard,Closed,EA
PO-00033,APAC,SUP015,Chemicals,2024-03-25,2024-04-12,2024-03-25,0.938,47250.0,44320.5,EXW,Urgent,Closed,MT
PO-00034,APAC,SUP054,Raw Materials,2024-01-31,2024-02-22,2024-01-31,784.0,83.29,65299.36,EXW,Urgent,Closed,EA
PO-00035,APAC,SUP026,Raw Materials,2024-02-10,2024-03-01,2024-02-10,413.0,125.14,51682.82,CIF,Standard,Closed,EA
PO-00036,APAC,SUP012,Assemblies,2024-01-23,2024-02-02,2024-01-23,680.0,38.5,26180.0,DDP,Standard,Closed,EA
PO-00037,APAC,SUP002,Packaging,2024-03-14,2024-03-24,2024-03-14,546.0,111.3,60769.8,CIF,Standard,Closed,EA
PO-00038,APAC,SUP042,Raw Materials,2024-01-20,2024-01-27,2024-01-20,73.0,146.1,10665.3,FOB,Standard,Closed,EA
PO-00039,APAC,SUP023,Packaging,2024-01-13,2024-02-02,2024-01-13,464.0,99.11,45987.04,DAP,Standard,Closed,EA
PO-00040,APAC,SUP003,Electronics,2024-02-28,2024-03-23,2024-02-28,792.0,149.17,118142.64,CIF,Critical,Closed,EA
PO-00041,APAC,SUP049,Packaging,2024-03-07,2024-03-28,2024-03-07,889.0,29.76,26456.64,CIF,Standard,Closed,EA
PO-00042,APAC,SUP042,Chemicals,2024-03-15,2024-03-21,2024-03-15,0.859,54750.0,47030.25,EXW,Standard,Closed,MT
PO-00043,APAC,SUP035,MRO,2024-01-16,2024-01-24,2024-01-16,596.0,26.48,15782.08,DAP,Urgent,Closed,EA
PO-00044,APAC,SUP032,MRO,2024-03-22,2024-04-02,2024-03-22,412.0,63.79,26281.48,DAP,Standard,Closed,EA
PO-00045,APAC,SUP054,Raw Materials,2024-03-15,2024-04-05,2024-03-15,485.0,23.59,11441.15,FOB,Standard,Closed,EA
PO-00046,APAC,SUP034,Packaging,2024-02-06,2024-02-14,2024-02-06,573.0,44.09,25263.57,DDP,Standard,Closed,EA
PO-00047,APAC,SUP053,Packaging,2024-03-11,2024-03-17,2024-03-11,364.0,7.26,2642.64,EXW,Urgent,Closed,EA
PO-00048,APAC,SUP039,Assemblies,2024-02-05,2024-02-26,2024-02-05,605.0,78.17,47292.85,EXW,Standard,Closed,EA
PO-00049,APAC,SUP040,Packaging,2024-03-19,2024-04-10,2024-03-19,790.0,44.07,34815.3,DDP,Standard,Closed,EA
PO-00050,APAC,SUP053,Chemicals,2024-03-29,2024-04-03,2024-03-29,0.234,96600.0,22604.4,DAP,Standard,Closed,MT
PO-00051,APAC,SUP016,Electronics,2024-01-24,2024-02-12,2024-01-24,936.0,100.0,93600.0,FOB,Standard,Closed,EA
PO-00052,APAC,SUP018,Electronics,2024-01-07,2024-01-16,2024-01-07,932.0,138.5,129082.0,DAP,Standard,Closed,EA
PO-00053,APAC,SUP028,Assemblies,2024-01-08,2024-01-28,2024-01-08,83.0,43.51,3611.33,CIF,Standard,Open,EA
PO-00054,APAC,SUP047,MRO,2024-03-11,2024-04-04,2024-03-11,329.0,81.85,26928.65,FOB,Standard,Closed,EA
PO-00055,APAC,SUP032,MRO,2024-02-27,2024-03-17,2024-02-27,674.0,126.58,85314.92,DAP,Standard,Closed,EA
PO-00056,APAC,SUP029,Raw Materials,2024-02-16,2024-02-24,2024-02-16,405.0,79.75,32298.75,FOB,Standard,Closed,EA
PO-00057,APAC,SUP027,Chemicals,2024-02-27,2024-03-05,2024-02-27,0.938,46810.0,43907.78,EXW,Critical,Closed,MT
PO-00058,APAC,SUP031,Electronics,2024-01-04,2024-01-18,2024-01-04,934.0,37.26,34800.84,FOB,Standard,Closed,EA
PO-00059,APAC,SUP031,Chemicals,2024-02-09,2024-03-03,2024-02-09,0.089,94570.0,8416.73,DDP,Critical,Closed,MT
PO-00060,APAC,SUP058,Packaging,2024-01-20,2024-01-30,2024-01-20,936.0,96.44,90267.84,FOB,Standard,Closed,EA
PO-00061,APAC,SUP013,Chemicals,2024-01-17,2024-02-04,2024-01-17,0.587,132580.0,77824.46,CIF,Standard,Closed,MT
PO-00062,APAC,SUP006,MRO,2024-02-29,2024-03-25,2024-02-29,302.0,103.79,31344.58,FOB,Standard,Closed,EA
PO-00063,APAC,SUP045,MRO,2024-01-18,2024-01-25,2024-01-18,73.0,117.37,8568.01,CIF,Standard,Closed,EA
PO-00064,APAC,SUP033,MRO,2024-01-19,2024-01-28,2024-01-19,668.0,50.46,33707.28,FOB,Standard,Closed,EA
PO-00065,APAC,SUP037,Raw Materials,2024-02-12,2024-03-07,2024-02-12,924.0,128.11,118373.64,CIF,Standard,Closed,EA
PO-00066,APAC,SUP046,Packaging,2024-02-21,2024-03-07,2024-02-21,723.0,124.94,90331.62,CIF,Standard,Closed,EA
PO-00067,APAC,SUP027,Raw Materials,2024-03-18,2024-04-05,2024-03-18,306.0,89.78,27472.68,DDP,Standard,Closed,EA
PO-00068,APAC,SUP030,Chemicals,2024-01-02,2024-01-23,2024-01-02,0.797,143370.0,114265.89,FOB,Urgent,Closed,MT
PO-00069,APAC,SUP017,Packaging,2024-02-27,2024-03-19,2024-02-27,347.0,8.22,2852.34,EXW,Standard,Closed,EA
PO-00070,APAC,SUP041,Raw Materials,2024-03-23,2024-04-18,2024-03-23,195.0,140.46,27389.7,EXW,Urgent,Closed,EA
PO-00071,APAC,SUP058,Electronics,2024-02-15,2024-03-05,2024-02-15,579.0,139.0,80481.0,FOB,Standard,Closed,EA
PO-00072,APAC,SUP054,Assemblies,2024-02-10,2024-02-17,2024-02-10,653.0,13.78,8998.34,FOB,Standard,Closed,EA
PO-00073,APAC,SUP022,Raw Materials,2024-02-06,2024-02-24,2024-02-06,500.0,112.64,56320.0,DAP,Standard,Closed,EA
PO-00074,APAC,SUP027,Packaging,2024-02-02,2024-02-14,2024-02-02,775.0,55.46,42981.5,DDP,Standard,Closed,EA
PO-00075,APAC,SUP017,MRO,2024-01-08,2024-02-01,2024-01-08,538.0,73.9,39758.2,CIF,Standard,Closed,EA
PO-00076,APAC,SUP058,Electronics,2024-02-09,2024-03-04,2024-02-09,419.0,23.72,9938.68,CIF,Standard,Closed,EA
PO-00077,APAC,SUP008,Chemicals,2024-03-15,2024-03-26,2024-03-15,0.301,63950.0,19248.95,DAP,Urgent,Closed,MT
PO-00078,APAC,SUP015,Assemblies,2024-03-23,2024-04-11,2024-03-23,803.0,116.36,93437.08,EXW,Urgent,Closed,EA
PO-00079,APAC,SUP022,Chemicals,2024-01-27,2024-02-05,2024-01-27,0.103,58580.0,6033.74,FOB,Standard,Closed,MT
PO-00080,APAC,SUP049,Assemblies,2024-02-24,2024-03-19,2024-02-24,82.0,15.08,1236.56,DDP,Standard,Closed,EA
PO-00081,APAC,SUP033,Packaging,2024-01-11,2024-02-03,2024-01-11,255.0,16.33,4164.15,DDP,Standard,Closed,EA
PO-00082,APAC,SUP009,Packaging,2024-01-31,2024-02-20,2024-01-31,916.0,9.96,9123.36,DDP,Standard,Closed,EA
PO-00083,APAC,SUP028,Packaging,2024-03-02,2024-03-16,2024-03-02,420.0,32.6,13692.0,DAP,Standard,Closed,EA
PO-00084,APAC,SUP025,Packaging,2024-01-22,2024-02-04,2024-01-22,848.0,83.95,71189.6,CIF,Urgent,Closed,EA
PO-00085,APAC,SUP058,MRO,2024-01-29,2024-02-14,2024-01-29,454.0,88.73,40283.42,EXW,Standard,Closed,EA
PO-00086,APAC,SUP050,Assemblies,2024-02-25,2024-03-10,2024-02-25,480.0,92.77,44529.6,DAP,Standard,Closed,EA
PO-00087,APAC,SUP053,Electronics,2024-03-09,2024-03-18,2024-03-09,705.0,70.12,49434.6,CIF,Standard,Closed,EA
PO-00088,APAC,SUP050,Electronics,2024-03-09,2024-03-24,2024-03-09,627.0,21.32,13367.64,FOB,Standard,Closed,EA
PO-00089,APAC,SUP013,MRO,2024-01-12,2024-01-27,2024-01-12,282.0,55.7,15707.4,FOB,Standard,Closed,EA
PO-00090,APAC,SUP040,Assemblies,2024-03-25,2024-04-01,2024-03-25,54.0,105.98,5722.92,DAP,Standard,Closed,EA
PO-00091,APAC,SUP023,Packaging,2024-02-28,2024-03-26,2024-02-28,977.0,72.89,71213.53,FOB,Urgent,Open,EA
PO-00092,APAC,SUP028,Chemicals,2024-01-17,2024-02-08,2024-01-17,0.643,93570.0,60165.51,DAP,Standard,Closed,MT
PO-00093,APAC,SUP012,Electronics,2024-01-28,2024-02-21,2024-01-28,188.0,60.58,11389.04,CIF,Standard,Closed,EA
PO-00094,APAC,SUP051,Packaging,2024-01-19,2024-02-06,2024-01-19,431.0,84.98,36626.38,CIF,Critical,Closed,EA
PO-00095,APAC,SUP057,Raw Materials,2024-02-19,2024-03-17,2024-02-19,382.0,5.33,2036.06,DDP,Urgent,Closed,EA
PO-00096,APAC,SUP001,Chemicals,2024-01-16,2024-02-04,2024-01-16,0.678,26130.0,17716.14,EXW,Standard,Closed,MT
PO-00097,APAC,SUP002,Assemblies,2024-03-05,2024-03-29,2024-03-05,517.0,118.35,61186.95,DDP,Critical,Closed,EA
PO-00098,APAC,SUP058,Raw Materials,2024-02-07,2024-02-21,2024-02-07,317.0,95.65,30321.05,EXW,Urgent,Closed,EA
PO-00099,APAC,SUP046,Electronics,2024-01-06,2024-01-14,2024-01-06,870.0,125.07,108810.9,CIF,Standard,Closed,EA
PO-00100,APAC,SUP032,Raw Materials,2024-02-01,2024-02-23,2024-02-01,421.0,82.67,34804.07,FOB,Standard,Closed,EA
PO-00101,APAC,SUP059,Assemblies,2024-01-20,2024-02-02,2024-01-20,83.0,29.31,2432.73,EXW,Urgent,Closed,EA
PO-00102,APAC,SUP026,MRO,2024-02-15,2024-03-08,2024-02-15,866.0,54.46,47162.36,DAP,Standard,Closed,EA
PO-00103,APAC,SUP060,Electronics,2024-02-01,2024-02-08,2024-02-01,99.0,14.36,1421.64,FOB,Urgent,Closed,EA
PO-00104,APAC,SUP023,Chemicals,2024-01-11,2024-02-06,2024-01-11,0.561,96160.0,53945.76,FOB,Standard,Closed,MT
PO-00105,APAC,SUP050,Assemblies,2024-03-16,2024-04-11,2024-03-16,938.0,33.78,31685.64,DDP,Standard,Closed,EA
PO-00106,APAC,SUP031,Raw Materials,2024-03-10,2024-03-17,2024-03-10,671.0,120.87,81103.77,CIF,Standard,Closed,EA
PO-00107,APAC,SUP003,Raw Materials,2024-02-23,2024-03-20,2024-02-23,154.0,35.21,5422.34,CIF,Urgent,Closed,EA
PO-00108,APAC,SUP052,Assemblies,2024-03-15,2024-03-20,2024-03-15,224.0,113.77,25484.48,EXW,Standard,Open,EA
PO-00109,APAC,SUP043,Packaging,2024-01-15,2024-01-23,2024-01-15,535.0,41.01,21940.35,DDP,Urgent,Closed,EA
PO-00110,APAC,SUP018,MRO,2024-01-21,2024-02-10,2024-01-21,914.0,123.15,112559.1,EXW,Standard,Closed,EA
PO-00111,APAC,SUP004,MRO,2024-03-04,2024-03-09,2024-03-04,71.0,34.84,2473.64,DAP,Standard,Closed,EA
PO-00112,APAC,SUP045,Raw Materials,2024-01-09,2024-01-28,2024-01-09,225.0,48.95,11013.75,EXW,Standard,Open,EA
PO-00113,APAC,SUP018,Electronics,2024-01-06,2024-01-14,2024-01-06,858.0,73.16,62771.28,FOB,Standard,Closed,EA
PO-00114,APAC,SUP016,Electronics,2024-03-26,2024-04-08,2024-03-26,273.0,144.05,39325.65,EXW,Critical,Closed,EA
PO-00115,APAC,SUP007,Electronics,2024-03-02,2024-03-11,2024-03-02,616.0,44.13,27184.08,FOB,Standard,Closed,EA
PO-00116,APAC,SUP048,Chemicals,2024-03-07,2024-03-29,2024-03-07,0.318,146870.0,46704.66,FOB,Standard,Closed,MT
PO-00117,APAC,SUP060,MRO,2024-03-14,2024-03-30,2024-03-14,877.0,126.04,110537.08,FOB,Standard,Closed,EA
PO-00118,APAC,SUP032,Chemicals,2024-01-14,2024-01-19,2024-01-14,0.557,42620.0,23739.34,EXW,Standard,Closed,MT
PO-00119,APAC,SUP002,Raw Materials,2024-02-21,2024-03-17,2024-02-21,560.0,136.04,76182.4,DDP,Standard,Closed,EA
PO-00120,APAC,SUP011,Assemblies,2024-02-29,2024-03-13,2024-02-29,837.0,32.2,26951.4,DAP,Standard,Closed,EA
PO-00121,APAC,SUP040,MRO,2024-02-25,2024-03-12,2024-02-25,577.0,101.81,58744.37,DDP,Standard,Closed,EA
PO-00122,APAC,SUP060,Raw Materials,2024-01-05,2024-01-18,2024-01-05,655.0,84.44,55308.2,FOB,Urgent,Closed,EA
PO-00123,APAC,SUP045,Packaging,2024-03-06,2024-03-23,2024-03-06,689.0,99.67,68672.63,DDP,Standard,Closed,EA
PO-00124,APAC,SUP017,Electronics,2024-02-04,2024-02-24,2024-02-04,274.0,21.62,5923.88,FOB,Standard,Open,EA
PO-00125,APAC,SUP044,Raw Materials,2024-01-08,2024-01-16,2024-01-08,333.0,138.51,46123.83,DAP,Standard,Closed,EA
PO-00126,APAC,SUP015,Electronics,2024-02-20,2024-02-28,2024-02-20,774.0,6.89,5332.86,EXW,Standard,Closed,EA
PO-00127,APAC,SUP021,Packaging,2024-01-07,2024-01-12,2024-01-07,492.0,106.03,52166.76,FOB,Urgent,Closed,EA
PO-00128,APAC,SUP052,Chemicals,2024-02-27,2024-03-06,2024-02-27,0.264,54140.0,14292.96,FOB,Standard,Closed,MT
PO-00129,APAC,SUP009,Chemicals,2024-03-09,2024-03-23,2024-03-09,0.456,118350.0,53967.6,CIF,Standard,Closed,MT
PO-00130,APAC,SUP014,Electronics,2024-03-03,2024-03-13,2024-03-03,639.0,142.46,91031.94,EXW,Critical,Closed,EA
PO-00131,APAC,SUP018,MRO,2024-01-31,2024-02-17,2024-01-31,345.0,5.54,1911.3,DAP,Standard,Open,EA
PO-00132,APAC,SUP012,Assemblies,2024-03-01,2024-03-21,2024-03-01,909.0,145.24,132023.16,EXW,Critical,Closed,EA
PO-00133,APAC,SUP021,Packaging,2024-02-23,2024-03-11,2024-02-23,672.0,33.17,22290.24,FOB,Standard,Closed,EA
PO-00134,APAC,SUP050,Chemicals,2024-01-31,2024-02-10,2024-01-31,0.538,100400.0,54015.2,DDP,Urgent,Open,MT
PO-00135,APAC,SUP012,Raw Materials,2024-01-09,2024-02-03,2024-01-09,639.0,34.84,22262.76,DAP,Standard,Closed,EA
PO-00136,APAC,SUP046,MRO,2024-02-21,2024-03-04,2024-02-21,595.0,103.81,61766.95,FOB,Urgent,Closed,EA
PO-00137,APAC,SUP047,MRO,2024-01-01,2024-01-12,2024-01-01,356.0,53.2,18939.2,DDP,Standard,Closed,EA
PO-00138,APAC,SUP005,Packaging,2024-03-20,2024-03-25,2024-03-20,790.0,147.64,116635.6,DDP,Standard,Closed,EA
PO-00139,APAC,SUP060,Chemicals,2024-02-07,2024-02-17,2024-02-07,0.113,78950.0,8921.35,CIF,Standard,Closed,MT
PO-00140,APAC,SUP009,Assemblies,2024-01-27,2024-02-08,2024-01-27,512.0,60.12,30781.44,FOB,Urgent,Closed,EA
PO-00141,APAC,SUP052,Raw Materials,2024-01-20,2024-01-25,2024-01-20,160.0,18.99,3038.4,FOB,Standard,Closed,EA
PO-00142,APAC,SUP038,Packaging,2024-03-24,2024-04-17,2024-03-24,837.0,118.56,99234.72,DDP,Urgent,Closed,EA
PO-00143,APAC,SUP045,Raw Materials,2024-03-21,2024-04-15,2024-03-21,746.0,111.79,83395.34,DAP,Standard,Closed,EA
PO-00144,APAC,SUP027,Electronics,2024-01-26,2024-02-01,2024-01-26,448.0,18.29,8193.92,FOB,Standard,Closed,EA
PO-00145,APAC,SUP032,Assemblies,2024-02-07,2024-03-05,2024-02-07,410.0,39.93,16371.3,EXW,Standard,Closed,EA
PO-00146,APAC,SUP040,Chemicals,2024-02-22,2024-03-12,2024-02-22,0.076,79140.0,6014.64,FOB,Standard,Closed,MT
PO-00147,APAC,SUP050,Packaging,2024-02-29,2024-03-25,2024-02-29,245.0,112.68,27606.6,DDP,Urgent,Closed,EA
PO-00148,APAC,SUP038,Packaging,2024-02-01,2024-02-16,2024-02-01,260.0,8.52,2215.2,DDP,Standard,Closed,EA
PO-00149,APAC,SUP059,Chemicals,2024-03-28,2024-04-21,2024-03-28,0.521,149230.0,77748.83,DDP,Urgent,Closed,MT
PO-00150,APAC,SUP006,Raw Materials,2024-03-16,2024-03-23,2024-03-16,111.0,137.69,15283.59,FOB,Standard,Closed,EA
PO-00151,APAC,SUP001,Raw Materials,2024-03-23,2024-04-01,2024-03-23,264.0,72.6,19166.4,CIF,Standard,Closed,EA
PO-00152,APAC,SUP036,MRO,2024-01-04,2024-01-20,2024-01-04,215.0,92.98,19990.7,FOB,Standard,Closed,EA
PO-00153,APAC,SUP009,Electronics,2024-01-29,2024-02-08,2024-01-29,750.0,44.59,33442.5,CIF,Standard,Closed,EA
PO-00154,APAC,SUP055,Electronics,2024-03-27,2024-04-10,2024-03-27,281.0,82.81,23269.61,CIF,Urgent,Open,EA
PO-00155,APAC,SUP026,Raw Materials,2024-01-15,2024-02-01,2024-01-15,479.0,54.74,26220.46,DAP,Standard,Closed,EA
PO-00156,APAC,SUP029,Assemblies,2024-02-05,2024-03-03,2024-02-05,963.0,68.18,65657.34,CIF,Standard,Closed,EA
PO-00157,APAC,SUP040,Packaging,2024-01-15,2024-01-31,2024-01-15,364.0,48.7,17726.8,CIF,Standard,Closed,EA
PO-00158,APAC,SUP016,Raw Materials,2024-01-19,2024-01-26,2024-01-19,428.0,126.07,53957.96,EXW,Standard,Closed,EA
PO-00159,APAC,SUP012,Raw Materials,2024-03-26,2024-04-02,2024-03-26,891.0,14.0,12474.0,EXW,Standard,Closed,EA
PO-00160,APAC,SUP020,MRO,2024-01-24,2024-02-10,2024-01-24,244.0,87.51,21352.44,FOB,Urgent,Closed,EA
PO-00161,APAC,SUP017,MRO,2024-01-04,2024-01-20,2024-01-04,101.0,77.47,7824.47,EXW,Standard,Closed,EA
PO-00162,APAC,SUP052,Electronics,2024-01-18,2024-01-24,2024-01-18,248.0,111.94,27761.12,FOB,Standard,Closed,EA
PO-00163,APAC,SUP043,Packaging,2024-03-16,2024-04-06,2024-03-16,98.0,23.36,2289.28,EXW,Standard,Closed,EA
PO-00164,APAC,SUP032,MRO,2024-02-01,2024-02-20,2024-02-01,768.0,142.68,109578.24,CIF,Standard,Closed,EA
PO-00165,APAC,SUP052,Raw Materials,2024-03-25,2024-04-02,2024-03-25,424.0,131.52,55764.48,CIF,Standard,Closed,EA
PO-00166,APAC,SUP055,Electronics,2024-01-03,2024-01-30,2024-01-03,228.0,117.79,26856.12,DAP,Standard,Closed,EA
PO-00167,APAC,SUP018,MRO,2024-02-27,2024-03-12,2024-02-27,299.0,66.79,19970.21,FOB,Urgent,Closed,EA
PO-00168,APAC,SUP040,Raw Materials,2024-02-26,2024-03-09,2024-02-26,588.0,38.66,22732.08,FOB,Standard,Closed,EA
PO-00169,APAC,SUP026,MRO,2024-02-06,2024-02-28,2024-02-06,308.0,123.68,38093.44,CIF,Standard,Closed,EA
PO-00170,APAC,SUP040,Packaging,2024-01-30,2024-02-15,2024-01-30,241.0,128.31,30922.71,CIF,Standard,Closed,EA
PO-00171,APAC,SUP035,Raw Materials,2024-03-29,2024-04-16,2024-03-29,630.0,126.16,79480.8,EXW,Standard,Closed,EA
PO-00172,APAC,SUP037,Raw Materials,2024-03-16,2024-03-23,2024-03-16,749.0,20.36,15249.64,DDP,Standard,Closed,EA
PO-00173,APAC,SUP023,Raw Materials,2024-02-11,2024-02-17,2024-02-11,242.0,136.89,33127.38,EXW,Standard,Closed,EA
PO-00174,APAC,SUP014,Raw Materials,2024-01-07,2024-02-01,2024-01-07,300.0,135.71,40713.0,FOB,Critical,Closed,EA
PO-00175,APAC,SUP042,Raw Materials,2024-01-14,2024-01-25,2024-01-14,141.0,121.53,17135.73,DAP,Standard,Closed,EA
PO-00176,APAC,SUP056,Raw Materials,2024-01-24,2024-02-04,2024-01-24,197.0,119.18,23478.46,FOB,Critical,Closed,EA
PO-00177,APAC,SUP025,Electronics,2024-03-19,2024-03-26,2024-03-19,553.0,148.96,82374.88,DAP,Urgent,Closed,EA
PO-00178,APAC,SUP017,Packaging,2024-02-28,2024-03-05,2024-02-28,805.0,59.58,47961.9,DDP,Urgent,Closed,EA
PO-00179,APAC,SUP017,Raw Materials,2024-01-10,2024-01-18,2024-01-10,417.0,131.3,54752.1,CIF,Standard,Open,EA
PO-00180,APAC,SUP024,Chemicals,2024-01-17,2024-02-06,2024-01-17,0.564,125220.0,70624.08,EXW,Critical,Closed,MT
PO-00181,APAC,SUP011,Assemblies,2024-02-13,2024-02-24,2024-02-13,402.0,44.98,18081.96,DDP,Standard,Closed,EA
PO-00182,APAC,SUP026,Assemblies,2024-03-27,2024-04-23,2024-03-27,499.0,118.64,59201.36,DDP,Standard,Closed,EA
PO-00183,APAC,SUP033,Electronics,2024-02-23,2024-03-14,2024-02-23,661.0,23.11,15275.71,DDP,Standard,Closed,EA
