delivery_id,po_id,warehouse_id,supplier_id,received_date,ship_date,quantity_received,delivery_type,return_basis,receipt_status,carrier,receiving_dock,inspector_id,condition_on_arrival,delivery_notes
DLV002204,PO-00101,EMEA,SUP051,2024-04-05,2024-03-15,383,Primary,,accepted,FastFreight,DOCK-A,INS007,Good,
DLV002205,PO-00102,EMEA,SUP058,2024-02-05,2024-02-05,676,Primary,,accepted,OceanLink,DOCK-B,INS003,Good,Partial pallet
DLV002206,PO-00103,EMEA,SUP043,2024-03-07,2024-03-07,725,Primary,,provisional_receipt,DirectHaul,DOCK-B,INS014,Good,
DLV002207,PO-00104,EMEA,SUP054,2024-02-26,2024-02-26,272,Primary,,accepted,DirectHaul,DOCK-B,INS014,Good,
DLV002208,PO-00105,EMEA,SUP014,2024-03-15,2024-03-15,280,Primary,,accepted,FreightCo,DOCK-A,INS008,Good,
DLV002209,PO-00106,EMEA,SUP059,2024-02-19,2024-02-19,287,Primary,,accepted,FreightCo,DOCK-D,INS020,Good,Partial shipment 1 of 2
DLV002210,PO-00106,EMEA,SUP059,2024-02-26,2024-02-26,215,Primary,,accepted,FreightCo,DOCK-D,INS006,Good,Partial shipment 2 of 2
DLV002211,PO-00107,EMEA,SUP034,2024-02-29,2024-02-29,182,Primary,,accepted,OceanLink,DOCK-D,INS011,Good,Correct paperwork
DLV002212,PO-00108,EMEA,SUP015,2024-02-19,2024-02-19,786,Primary,,accepted,FreightCo,DOCK-D,INS009,Good,Correct paperwork
DLV002213,PO-00109,EMEA,SUP022,2024-02-21,2024-02-14,753,Primary,,accepted,FreightCo,DOCK-A,INS011,Good,
DLV002214,PO-00110,EMEA,SUP055,2024-04-17,2024-04-17,822,Primary,,accepted,PrimeLogistics,DOCK-A,INS012,Good,
DLV002215,PO-00111,EMEA,SUP060,2024-01-19,2024-01-16,616,Primary,,accepted,FreightCo,DOCK-B,INS018,Good,
DLV002216,PO-00112,EMEA,SUP021,2024-01-17,2024-01-14,761,Primary,,accepted,PrimeLogistics,DOCK-A,INS006,Good,
DLV002217,PO-00113,EMEA,SUP010,2024-02-09,2024-02-09,751,Primary,,accepted,PrimeLogistics,DOCK-C,INS008,Good,
DLV002218,PO-00114,EMEA,SUP059,2024-04-13,2024-04-13,932,Primary,,accepted,PrimeLogistics,DOCK-C,INS019,Good,
DLV002219,PO-00115,EMEA,SUP014,2024-02-16,2024-02-16,94,Primary,,provisional_receipt,GlobalShip,DOCK-D,INS014,Good,Minor packaging damage
DLV002220,PO-00116,EMEA,SUP022,2024-03-08,2024-03-01,573,Primary,,accepted,GlobalShip,DOCK-A,INS019,Good,
DLV002221,PO-00117,EMEA,SUP037,2024-02-27,2024-02-27,174,Primary,,accepted,DirectHaul,DOCK-A,INS020,Good,
DLV002222,PO-00118,EMEA,SUP053,2024-02-09,2024-02-09,56,Primary,,accepted,GlobalShip,DOCK-C,INS007,Good,
DLV002223,PO-00119,EMEA,SUP054,2024-01-10,2024-01-05,182,Primary,,accepted,FastFreight,DOCK-D,INS019,Good,
DLV002224,PO-00120,EMEA,SUP033,2024-04-13,2024-04-13,835,Primary,,accepted,GlobalShip,DOCK-B,INS009,Good,
DLV002225,PO-00121,EMEA,SUP016,2024-01-25,2024-01-21,228,Primary,,accepted,DirectHaul,DOCK-D,INS002,Good,
DLV002226,PO-00122,EMEA,SUP045,2024-03-12,2024-03-08,116,Primary,,accepted,FastFreight,DOCK-D,INS010,Good,
DLV002227,PO-00123,EMEA,SUP047,2024-01-18,2024-01-18,243,Primary,,provisional_receipt,GlobalShip,DOCK-A,INS011,Good,
DLV002228,PO-00124,EMEA,SUP050,2024-03-07,2024-03-04,429,Primary,,accepted,GlobalShip,DOCK-C,INS012,Good,
DLV002229,PO-00125,EMEA,SUP002,2024-03-22,2024-03-22,502,Primary,,accepted,DirectHaul,DOCK-C,INS012,Partial,
DLV002230,PO-00126,EMEA,SUP037,2024-04-13,2024-04-13,573,Primary,,accepted,FreightCo,DOCK-A,INS011,Damaged,
DLV002231,PO-00127,EMEA,SUP019,2024-02-28,2024-02-28,480,Primary,,accepted,OceanLink,DOCK-A,INS012,Good,
DLV002232,PO-00128,EMEA,SUP056,2024-03-09,2024-03-05,573,Primary,,accepted,GlobalShip,DOCK-C,INS012,Good,
DLV002233,PO-00129,EMEA,SUP022,2024-02-20,2024-02-20,958,Primary,,accepted,FastFreight,DOCK-C,INS002,Good,
DLV002234,PO-00130,EMEA,SUP051,2024-03-31,2024-03-31,758,Primary,,accepted,FreightCo,DOCK-D,INS012,Good,
DLV002235,PO-00131,EMEA,SUP010,2024-03-21,2024-03-02,734,Primary,,accepted,DirectHaul,DOCK-C,INS012,Good,
DLV002236,PO-00132,EMEA,SUP021,2024-02-11,2024-02-04,1049,Primary,,accepted,FastFreight,DOCK-C,INS015,Good,
DLV002237,PO-00133,EMEA,SUP008,2024-01-27,2024-01-27,858,Primary,,provisional_receipt,FreightCo,DOCK-B,INS019,Good,
DLV002238,PO-00134,EMEA,SUP038,2024-01-06,2024-01-02,942,Primary,,accepted,PrimeLogistics,DOCK-B,INS002,Damaged,
DLV002239,PO-00135,EMEA,SUP021,2024-04-26,2024-04-23,520,Primary,,accepted,PrimeLogistics,DOCK-A,INS001,Good,
DLV002240,PO-00136,EMEA,SUP014,2024-02-01,2024-01-26,668,Primary,,accepted,FastFreight,DOCK-B,INS019,Good,
DLV002241,PO-00137,EMEA,SUP051,2024-02-27,2024-02-23,911,Primary,,provisional_receipt,PrimeLogistics,DOCK-A,INS003,Good,
DLV002242,PO-00138,EMEA,SUP030,2024-03-11,2024-03-11,430,Primary,,accepted,FreightCo,DOCK-A,INS014,Good,
DLV002243,PO-00139,EMEA,SUP009,2024-02-17,2024-02-17,319,Primary,,accepted,FastFreight,DOCK-B,INS001,Good,
DLV002244,PO-00140,EMEA,SUP034,2024-02-15,2024-02-15,364,Primary,,accepted,DirectHaul,DOCK-D,INS009,Good,
DLV002245,PO-00141,EMEA,SUP008,2024-04-08,2024-04-08,586,Primary,,accepted,PrimeLogistics,DOCK-D,INS004,Good,Minor packaging damage
DLV002246,PO-00142,EMEA,SUP002,2024-03-20,2024-03-20,387,Primary,,accepted,PrimeLogistics,DOCK-A,INS007,Good,Correct paperwork
DLV002247,PO-00143,EMEA,SUP035,2024-03-03,2024-02-27,832,Primary,,accepted,GlobalShip,DOCK-A,INS006,Good,
DLV002248,PO-00144,EMEA,SUP002,2024-01-30,2024-01-24,313,Primary,,accepted,OceanLink,DOCK-D,INS010,Good,
DLV002249,PO-00145,EMEA,SUP026,2024-03-06,2024-02-21,228,Primary,,accepted,OceanLink,DOCK-C,INS010,Good,
DLV002250,PO-00146,EMEA,SUP030,2024-04-14,2024-04-10,347,Primary,,accepted,OceanLink,DOCK-C,INS013,Good,
DLV002251,PO-00147,EMEA,SUP004,2024-03-07,2024-03-01,130,Primary,,accepted,PrimeLogistics,DOCK-B,INS006,Good,
DLV002252,PO-00148,EMEA,SUP038,2024-03-09,2024-03-05,977,Primary,,accepted,DirectHaul,DOCK-B,INS003,Good,
DLV002253,PO-00149,EMEA,SUP029,2024-03-18,2024-03-18,80,Primary,,accepted,GlobalShip,DOCK-B,INS019,Good,Minor packaging damage
DLV002254,PO-00150,EMEA,SUP054,2024-02-19,2024-02-19,780,Primary,,accepted,FastFreight,DOCK-C,INS013,Good,
DLV002255,PO-00151,EMEA,SUP057,2024-02-10,2024-02-10,581,Primary,,accepted,OceanLink,DOCK-D,INS018,Good,
DLV002256,PO-00152,EMEA,SUP002,2024-03-21,2024-03-17,966,Primary,,accepted,FreightCo,DOCK-C,INS005,Good,Correct paperwork
DLV002257,PO-00153,EMEA,SUP044,2024-02-14,2024-02-14,145,Primary,,provisional_receipt,FastFreight,DOCK-D,INS014,Good,
DLV002258,PO-00154,EMEA,SUP043,2024-02-25,2024-02-18,508,Primary,,accepted,FastFreight,DOCK-B,INS007,Good,
DLV002259,PO-00155,EMEA,SUP010,2024-03-23,2024-03-23,959,Primary,,accepted,OceanLink,DOCK-B,INS011,Good,
DLV002260,PO-00156,EMEA,SUP056,2024-04-22,2024-04-22,732,Primary,,accepted,GlobalShip,DOCK-B,INS001,Good,
DLV002261,PO-00157,EMEA,SUP060,2024-02-18,2024-02-18,140,Primary,,accepted,OceanLink,DOCK-A,INS005,Good,
DLV002262,PO-00158,EMEA,SUP052,2024-04-02,2024-04-02,578,Primary,,accepted,FastFreight,DOCK-A,INS008,Good,Partial shipment 1 of 2
DLV002263,PO-00158,EMEA,SUP052,2024-04-09,2024-04-09,434,Primary,,accepted,FastFreight,DOCK-B,INS013,Good,Partial shipment 2 of 2
DLV002264,PO-00159,EMEA,SUP036,2024-02-23,2024-02-23,484,Primary,,provisional_receipt,FreightCo,DOCK-D,INS015,Good,
DLV002265,PO-00160,EMEA,SUP045,2024-01-25,2024-01-25,937,Primary,,accepted,FreightCo,DOCK-D,INS005,Good,
DLV002266,PO-00161,EMEA,SUP033,2024-02-22,2024-02-17,510,Primary,,accepted,OceanLink,DOCK-A,INS016,Good,
DLV002267,PO-00162,EMEA,SUP041,2024-02-07,2024-02-07,258,Primary,,provisional_receipt,FastFreight,DOCK-C,INS019,Good,
DLV002268,PO-00163,EMEA,SUP022,2024-04-19,2024-04-19,399,Primary,,accepted,OceanLink,DOCK-B,INS017,Good,
DLV002269,PO-00164,EMEA,SUP022,2024-02-19,2024-02-19,272,Primary,,accepted,GlobalShip,DOCK-A,INS011,Good,Partial shipment 1 of 2
DLV002270,PO-00164,EMEA,SUP022,2024-02-26,2024-02-26,204,Primary,,accepted,GlobalShip,DOCK-A,INS011,Good,Partial shipment 2 of 2
DLV002271,PO-00165,EMEA,SUP023,2024-02-13,2024-02-13,332,Primary,,provisional_receipt,PrimeLogistics,DOCK-C,INS003,Good,
DLV002272,PO-00166,EMEA,SUP012,2024-01-15,2024-01-15,972,Primary,,accepted,PrimeLogistics,DOCK-A,INS002,Good,
DLV002273,PO-00167,EMEA,SUP056,2024-03-20,2024-03-20,372,Primary,,accepted,FreightCo,DOCK-C,INS005,Good,
DLV002274,PO-00168,EMEA,SUP035,2024-03-10,2024-03-07,231,Primary,,accepted,FreightCo,DOCK-C,INS019,Good,
DLV002275,PO-00169,EMEA,SUP045,2024-03-26,2024-03-26,655,Primary,,accepted,OceanLink,DOCK-D,INS002,Good,
DLV002276,PO-00170,EMEA,SUP029,2024-03-23,2024-03-23,637,Primary,,accepted,FreightCo,DOCK-C,INS010,Good,
DLV002277,PO-00171,EMEA,SUP054,2024-03-02,2024-02-24,108,Primary,,accepted,FreightCo,DOCK-D,INS018,Good,
DLV002278,PO-00172,EMEA,SUP035,2024-01-19,2024-01-19,738,Primary,,provisional_receipt,GlobalShip,DOCK-B,INS005,Good,
DLV002279,PO-00173,EMEA,SUP013,2024-03-16,2024-03-16,431,Primary,,accepted,DirectHaul,DOCK-D,INS020,Good,
DLV002280,PO-00174,EMEA,SUP007,2024-02-20,2024-02-20,149,Primary,,accepted,FreightCo,DOCK-A,INS014,Good,
DLV002281,PO-00175,EMEA,SUP029,2024-02-19,2024-02-12,588,Primary,,accepted,PrimeLogistics,DOCK-D,INS013,Good,
DLV002282,PO-00176,EMEA,SUP019,2024-03-03,2024-03-03,923,Primary,,accepted,PrimeLogistics,DOCK-C,INS020,Good,
DLV002283,PO-00177,EMEA,SUP002,2024-04-27,2024-04-27,323,Primary,,accepted,OceanLink,DOCK-A,INS005,Good,
DLV002284,PO-00178,EMEA,SUP008,2024-01-16,2024-01-16,165,Primary,,accepted,GlobalShip,DOCK-D,INS017,Good,
DLV002285,PO-00179,EMEA,SUP008,2024-03-18,2024-03-18,547,Primary,,accepted,FreightCo,DOCK-B,INS002,Good,Partial shipment 1 of 2
DLV002286,PO-00179,EMEA,SUP008,2024-03-25,2024-03-25,410,Primary,,accepted,FreightCo,DOCK-D,INS010,Good,Partial shipment 2 of 2
DLV002287,PO-00180,EMEA,SUP001,2024-02-01,2024-02-01,61,Primary,,accepted,FreightCo,DOCK-C,INS005,Good,
DLV002288,PO-00181,EMEA,SUP009,2024-03-27,2024-03-22,307,Primary,,accepted,DirectHaul,DOCK-C,INS020,Good,Minor packaging damage
DLV002289,PO-00182,EMEA,SUP002,2024-04-07,2024-04-07,167,Primary,,accepted,GlobalShip,DOCK-C,INS014,Good,
DLV002290,PO-00183,EMEA,SUP056,2024-03-20,2024-03-20,861,Primary,,provisional_receipt,OceanLink,DOCK-C,INS020,Good,
DLV002291,PO-00184,EMEA,SUP031,2024-03-05,2024-03-05,354,Primary,,accepted,FreightCo,DOCK-C,INS020,Good,
DLV002292,PO-00185,EMEA,SUP027,2024-02-23,2024-02-23,940,Primary,,provisional_receipt,PrimeLogistics,DOCK-A,INS014,Good,
DLV002293,PO-00186,EMEA,SUP026,2024-04-06,2024-04-06,1177,Primary,,accepted,PrimeLogistics,DOCK-D,INS011,Good,
DLV002294,PO-00187,EMEA,SUP021,2024-04-15,2024-04-15,345,Primary,,accepted,DirectHaul,DOCK-B,INS007,Good,
DLV002295,PO-00188,EMEA,SUP028,2024-02-18,2024-02-13,157,Primary,,accepted,FastFreight,DOCK-D,INS009,Good,Minor packaging damage
DLV002296,PO-00189,EMEA,SUP058,2024-03-13,2024-03-10,98,Primary,,accepted,GlobalShip,DOCK-D,INS008,Good,
DLV002297,PO-00190,EMEA,SUP022,2024-03-18,2024-03-11,221,Primary,,accepted,DirectHaul,DOCK-C,INS008,Good,
DLV002298,PO-00191,EMEA,SUP006,2024-02-27,2024-02-27,82,Primary,,accepted,FreightCo,DOCK-B,INS018,Good,
DLV002299,PO-00192,EMEA,SUP029,2024-01-22,2024-01-22,141,Primary,,accepted,PrimeLogistics,DOCK-D,INS002,Good,
DLV002300,PO-00193,EMEA,SUP026,2024-04-16,2024-04-16,557,Primary,,accepted,GlobalShip,DOCK-B,INS013,Good,
DLV002301,PO-00194,EMEA,SUP011,2024-04-18,2024-04-11,190,Primary,,accepted,GlobalShip,DOCK-C,INS007,Partial,
DLV002302,PO-00195,EMEA,SUP029,2024-03-30,2024-03-30,191,Primary,,accepted,GlobalShip,DOCK-C,INS007,Good,
DLV002303,PO-00196,EMEA,SUP032,2024-03-12,2024-03-12,596,Primary,,accepted,OceanLink,DOCK-B,INS009,Good,Partial shipment 1 of 2
DLV002304,PO-00196,EMEA,SUP032,2024-03-19,2024-03-19,447,Primary,,accepted,OceanLink,DOCK-C,INS018,Good,Partial shipment 2 of 2
DLV002305,PO-00197,EMEA,SUP017,2024-01-22,2024-01-22,291,Primary,,provisional_receipt,GlobalShip,DOCK-A,INS017,Good,
DLV002306,PO-00198,EMEA,SUP034,2024-03-19,2024-03-19,287,Primary,,accepted,GlobalShip,DOCK-D,INS013,Good,Partial shipment 1 of 2
DLV002307,PO-00198,EMEA,SUP034,2024-03-26,2024-03-26,216,Primary,,accepted,GlobalShip,DOCK-D,INS015,Good,Partial shipment 2 of 2
DLV002308,PO-00199,EMEA,SUP040,2024-02-19,2024-02-14,396,Primary,,accepted,DirectHaul,DOCK-D,INS009,Partial,
DLV002309,PO-00200,EMEA,SUP024,2024-04-04,2024-04-04,287,Primary,,accepted,DirectHaul,DOCK-A,INS003,Good,
DLV002310,PO-00201,EMEA,SUP058,2024-02-05,2024-01-30,211,Primary,,accepted,FastFreight,DOCK-A,INS003,Good,
DLV002311,PO-00202,EMEA,SUP012,2024-03-28,2024-03-28,229,Primary,,accepted,OceanLink,DOCK-C,INS003,Good,
DLV002312,PO-00203,EMEA,SUP044,2024-02-22,2024-02-22,474,Primary,,accepted,PrimeLogistics,DOCK-C,INS013,Good,
DLV002313,PO-00204,EMEA,SUP046,2024-03-01,2024-02-11,781,Primary,,accepted,GlobalShip,DOCK-B,INS004,Good,
DLV002314,PO-00205,EMEA,SUP048,2024-03-18,2024-03-04,882,Primary,,provisional_receipt,DirectHaul,DOCK-D,INS013,Good,
DLV002315,PO-00206,EMEA,SUP047,2024-02-11,2024-02-11,673,Primary,,accepted,DirectHaul,DOCK-D,INS001,Good,
DLV002316,PO-00207,EMEA,SUP034,2024-03-06,2024-03-02,961,Primary,,accepted,OceanLink,DOCK-A,INS015,Good,
DLV002317,PO-00208,EMEA,SUP036,2024-03-25,2024-03-25,835,Primary,,accepted,DirectHaul,DOCK-D,INS011,Good,
DLV002318,PO-00209,EMEA,SUP001,2024-04-05,2024-04-05,281,Primary,,accepted,FastFreight,DOCK-A,INS002,Good,
DLV002319,PO-00210,EMEA,SUP056,2024-03-18,2024-03-14,459,Primary,,accepted,FreightCo,DOCK-C,INS010,Good,
DLV002320,PO-00211,EMEA,SUP051,2024-03-04,2024-03-04,320,Primary,,accepted,FastFreight,DOCK-B,INS006,Good,
DLV002321,PO-00212,EMEA,SUP051,2024-02-03,2024-02-03,752,Primary,,accepted,DirectHaul,DOCK-B,INS013,Good,
DLV002322,PO-00213,EMEA,SUP048,2024-01-27,2024-01-27,133,Primary,,accepted,PrimeLogistics,DOCK-B,INS006,Good,
DLV002323,PO-00214,EMEA,SUP040,2024-03-02,2024-03-02,242,Primary,,accepted,FastFreight,DOCK-C,INS002,Good,
DLV002324,PO-00215,EMEA,SUP016,2024-04-02,2024-04-02,418,Primary,,accepted,FreightCo,DOCK-B,INS002,Good,
DLV002325,PO-00216,EMEA,SUP022,2024-04-09,2024-04-04,660,Primary,,accepted,DirectHaul,DOCK-B,INS009,Good,
DLV002326,PO-00217,EMEA,SUP004,2024-02-02,2024-02-02,251,Primary,,accepted,OceanLink,DOCK-C,INS002,Good,
DLV002327,PO-00218,EMEA,SUP053,2024-03-18,2024-03-18,398,Primary,,accepted,GlobalShip,DOCK-B,INS003,Good,
DLV002328,PO-00219,EMEA,SUP018,2024-03-12,2024-03-09,994,Primary,,accepted,PrimeLogistics,DOCK-D,INS001,Good,
DLV002329,PO-00220,EMEA,SUP049,2024-03-03,2024-02-25,497,Primary,,provisional_receipt,PrimeLogistics,DOCK-B,INS013,Good,
DLV002330,PO-00221,EMEA,SUP043,2024-03-17,2024-03-17,623,Primary,,accepted,FreightCo,DOCK-C,INS011,Good,
DLV002331,PO-00222,EMEA,SUP056,2024-03-05,2024-03-05,805,Primary,,accepted,GlobalShip,DOCK-C,INS016,Good,
DLV002332,PO-00223,EMEA,SUP022,2024-03-04,2024-03-04,138,Primary,,accepted,,DOCK-A,INS009,Good,
DLV002333,PO-00224,EMEA,SUP021,2024-02-13,2024-02-13,696,Primary,,accepted,FastFreight,DOCK-B,INS011,Good,
DLV002334,PO-00225,EMEA,SUP041,2024-02-26,2024-02-19,155,Primary,,accepted,OceanLink,DOCK-C,INS004,Good,
DLV002335,PO-00226,EMEA,SUP016,2024-01-23,2024-01-20,594,Primary,,accepted,FreightCo,DOCK-C,INS015,Good,
DLV002336,PO-00227,EMEA,SUP019,2024-04-02,2024-04-02,205,Primary,,accepted,OceanLink,DOCK-C,INS008,Good,
DLV002337,PO-00228,EMEA,SUP042,2024-03-25,2024-03-25,176,Primary,,accepted,DirectHaul,DOCK-B,INS020,Good,
DLV002338,PO-00229,EMEA,SUP051,2024-03-31,2024-03-27,635,Primary,,accepted,PrimeLogistics,DOCK-A,INS020,Good,
DLV002339,PO-00230,EMEA,SUP028,2024-03-23,2024-03-23,585,Primary,,accepted,OceanLink,DOCK-D,INS013,Good,
DLV002340,PO-00231,EMEA,SUP008,2024-03-19,2024-03-19,261,Primary,,accepted,FreightCo,DOCK-D,INS010,Good,Partial shipment 1 of 2
DLV002341,PO-00231,EMEA,SUP008,2024-03-26,2024-03-26,196,Primary,,accepted,FreightCo,DOCK-C,INS002,Good,Partial shipment 2 of 2
DLV002342,PO-00232,EMEA,SUP048,2024-03-09,2024-03-09,335,Primary,,provisional_receipt,OceanLink,DOCK-C,INS011,Good,
DLV002343,PO-00233,EMEA,SUP026,2024-03-14,2024-03-14,155,Primary,,accepted,GlobalShip,DOCK-D,INS007,Good,
DLV002344,PO-00234,EMEA,SUP046,2024-01-23,2024-01-23,998,Primary,,accepted,OceanLink,DOCK-D,INS003,Good,
DLV002345,PO-00235,EMEA,SUP031,2024-02-24,2024-02-24,970,Primary,,accepted,PrimeLogistics,DOCK-C,INS020,Good,
DLV002346,PO-00236,EMEA,SUP057,2024-01-28,2024-01-25,1031,Primary,,accepted,OceanLink,DOCK-B,INS017,Good,
DLV002347,PO-00237,EMEA,SUP044,2024-04-07,2024-04-07,904,Primary,,accepted,GlobalShip,DOCK-B,INS019,Good,
DLV002348,PO-00238,EMEA,SUP052,2024-03-16,2024-03-16,848,Primary,,accepted,GlobalShip,DOCK-D,INS011,Good,
DLV002349,PO-00239,EMEA,SUP014,2024-03-24,2024-03-24,80,Primary,,accepted,FreightCo,DOCK-A,INS019,Good,
DLV002350,PO-00240,EMEA,SUP016,2024-03-17,2024-03-17,659,Primary,,accepted,PrimeLogistics,DOCK-A,INS001,Good,
DLV002351,PO-00241,EMEA,SUP059,2024-01-26,2024-01-26,183,Primary,,accepted,GlobalShip,DOCK-B,INS002,Good,
DLV002352,PO-00242,EMEA,SUP045,2024-01-20,2024-01-20,906,Primary,,accepted,PrimeLogistics,DOCK-D,INS002,Good,
DLV002353,PO-00243,EMEA,SUP018,2024-03-20,2024-03-20,914,Primary,,accepted,PrimeLogistics,DOCK-D,INS015,Good,
DLV002354,PO-00244,EMEA,SUP026,2024-02-15,2024-02-10,124,Primary,,accepted,OceanLink,DOCK-B,INS017,Partial,
DLV002355,PO-00245,EMEA,SUP030,2024-04-08,2024-04-05,203,Primary,,accepted,GlobalShip,DOCK-A,INS020,Good,
DLV002356,PO-00246,EMEA,SUP024,2024-02-06,2024-02-02,660,Primary,,accepted,FastFreight,DOCK-B,INS003,Good,
DLV002357,PO-00247,EMEA,SUP049,2024-03-26,2024-03-26,767,Primary,,accepted,OceanLink,DOCK-D,INS002,Good,Minor packaging damage
DLV002358,PO-00248,EMEA,SUP028,2024-02-05,2024-02-05,969,Primary,,accepted,FreightCo,DOCK-C,INS004,Good,
DLV002359,PO-00249,EMEA,SUP051,2024-03-25,2024-03-21,699,Primary,,accepted,DirectHaul,DOCK-C,INS012,Good,
DLV002360,PO-00250,EMEA,SUP032,2024-02-24,2024-02-17,103,Primary,,accepted,,DOCK-C,INS009,Good,
DLV002361,PO-00251,EMEA,SUP060,2024-03-24,2024-03-24,603,Primary,,accepted,DirectHaul,DOCK-A,INS008,Good,
DLV002362,PO-00252,EMEA,SUP025,2024-01-25,2024-01-25,579,Primary,,accepted,DirectHaul,DOCK-B,INS017,Good,
DLV002363,PO-00253,EMEA,SUP006,2024-03-12,2024-03-06,601,Primary,,accepted,PrimeLogistics,DOCK-D,INS004,Good,
DLV002364,PO-00254,EMEA,SUP018,2024-02-05,2024-01-30,369,Primary,,accepted,PrimeLogistics,DOCK-D,INS001,Good,
DLV002365,PO-00255,EMEA,SUP027,2024-01-21,2024-01-21,282,Primary,,accepted,OceanLink,DOCK-D,INS007,Good,
DLV002366,PO-00256,EMEA,SUP001,2024-04-03,2024-03-30,620,Primary,,accepted,DirectHaul,DOCK-C,INS009,Good,
DLV002367,PO-00257,EMEA,SUP047,2024-03-27,2024-03-23,444,Primary,,accepted,DirectHaul,DOCK-D,INS016,Good,
DLV002368,PO-00258,EMEA,SUP036,2024-01-15,2024-01-15,859,Primary,,accepted,FastFreight,DOCK-A,INS015,Good,
DLV002369,PO-00259,EMEA,SUP018,2024-02-16,2024-02-16,343,Primary,,accepted,OceanLink,DOCK-D,INS002,Good,Partial shipment 1 of 2
DLV002370,PO-00259,EMEA,SUP018,2024-02-23,2024-02-23,257,Primary,,accepted,OceanLink,DOCK-D,INS013,Good,Partial shipment 2 of 2
DLV002371,PO-00260,EMEA,SUP047,2024-04-20,2024-03-31,1558,Primary,,provisional_receipt,,DOCK-C,INS002,Good,
DLV002372,PO-00261,EMEA,SUP006,2024-03-15,2024-03-12,684,Primary,,accepted,PrimeLogistics,DOCK-C,INS005,Good,
DLV002373,PO-00262,EMEA,SUP003,2024-02-11,2024-02-04,174,Primary,,accepted,OceanLink,DOCK-C,INS003,Good,
DLV002374,PO-00263,EMEA,SUP059,2024-02-18,2024-02-18,268,Primary,,accepted,PrimeLogistics,DOCK-A,INS015,Good,
DLV002375,PO-00264,EMEA,SUP032,2024-03-28,2024-03-28,1406,Primary,,accepted,FreightCo,DOCK-A,INS006,Good,
DLV002376,PO-00265,EMEA,SUP047,2024-03-15,2024-03-15,169,Primary,,accepted,DirectHaul,DOCK-D,INS002,Good,
DLV002377,PO-00266,EMEA,SUP009,2024-01-28,2024-01-28,377,Primary,,accepted,FastFreight,DOCK-D,INS010,Good,
DLV002378,PO-00267,EMEA,SUP027,2024-02-08,2024-02-05,103,Primary,,accepted,FreightCo,DOCK-D,INS013,Good,
DLV002379,PO-00268,EMEA,SUP028,2024-03-16,2024-03-16,794,Primary,,accepted,FreightCo,DOCK-A,INS009,Good,
DLV002380,PO-00269,EMEA,SUP012,2024-04-20,2024-04-20,631,Primary,,accepted,FreightCo,DOCK-D,INS016,Good,
DLV002381,PO-00270,EMEA,SUP056,2024-02-02,2024-01-29,176,Primary,,accepted,PrimeLogistics,DOCK-B,INS017,Good,
DLV002382,PO-00271,EMEA,SUP023,2024-02-17,2024-02-17,421,Primary,,accepted,FastFreight,DOCK-D,INS008,Good,
DLV002383,PO-00272,EMEA,SUP025,2024-01-14,2024-01-14,468,Primary,,accepted,OceanLink,DOCK-D,INS008,Good,
DLV002384,PO-00273,EMEA,SUP002,2024-04-16,2024-04-16,832,Primary,,accepted,PrimeLogistics,DOCK-B,INS004,Good,
DLV002385,PO-00274,EMEA,SUP027,2024-01-10,2024-01-10,756,Primary,,accepted,FreightCo,DOCK-A,INS019,Good,
DLV002386,PO-00275,EMEA,SUP046,2024-03-13,2024-03-13,551,Primary,,accepted,PrimeLogistics,DOCK-A,INS001,Good,Partial pallet
DLV002387,PO-00276,EMEA,SUP036,2024-03-25,2024-03-19,563,Primary,,accepted,PrimeLogistics,DOCK-C,INS005,Good,
DLV002388,PO-00277,EMEA,SUP016,2024-02-22,2024-02-22,847,Primary,,accepted,FastFreight,DOCK-A,INS001,Good,
DLV002389,PO-00278,EMEA,SUP012,2024-03-07,2024-03-07,277,Primary,,provisional_receipt,,DOCK-A,INS001,Good,
DLV002390,PO-00279,EMEA,SUP054,2024-03-17,2024-03-17,248,Primary,,accepted,GlobalShip,DOCK-B,INS018,Good,
DLV002391,PO-00280,EMEA,SUP012,2024-02-01,2024-02-01,125,Primary,,accepted,,DOCK-A,INS010,Good,
DLV002392,PO-00281,EMEA,SUP051,2024-02-07,2024-02-03,246,Primary,,accepted,FreightCo,DOCK-A,INS001,Good,
DLV002393,PO-00282,EMEA,SUP059,2024-02-04,2024-02-04,408,Primary,,accepted,DirectHaul,DOCK-A,INS004,Good,
DLV002394,PO-00283,EMEA,SUP003,2024-04-20,2024-04-20,166,Primary,,accepted,PrimeLogistics,DOCK-C,INS009,Good,
DLV002395,PO-00284,EMEA,SUP028,2024-03-16,2024-03-10,485,Primary,,accepted,OceanLink,DOCK-B,INS001,Good,
DLV002396,PO-00285,EMEA,SUP055,2024-03-19,2024-03-19,337,Primary,,accepted,OceanLink,DOCK-A,INS012,Good,
DLV002397,PO-00286,EMEA,SUP043,2024-02-20,2024-02-20,467,Primary,,accepted,PrimeLogistics,DOCK-C,INS009,Good,
DLV002398,PO-00287,EMEA,SUP044,2024-01-13,2024-01-09,863,Primary,,accepted,PrimeLogistics,DOCK-A,INS008,Good,
DLV002399,PO-00288,EMEA,SUP021,2024-04-16,2024-04-16,368,Primary,,accepted,FastFreight,DOCK-B,INS003,Good,
DLV002400,PO-00289,EMEA,SUP002,2024-01-20,2024-01-20,979,Primary,,accepted,PrimeLogistics,DOCK-D,INS016,Good,
