order_id,order_date,region,category,revenue,cogs
ORD-14372,2025-12-23,APAC,Apparel,44.55,19.96
ORD-14373,2025-12-25,APAC,Electronics,210.94,87.31
ORD-14374,2025-12-21,APAC,Electronics,265.62,176.56
ORD-14375,2025-12-21,EU,Home,251.98,151.28
ORD-14376,2025-11-27,NA,Home,203.74,66.33
ORD-14377,2025-12-14,LATAM,Home,422.79,247.7
ORD-14378,2025-12-02,EU,Apparel,89.76,45.86
ORD-14379,2025-11-09,EU,Apparel,262.73,173.49
ORD-14380,2025-12-11,NA,Apparel,49.78,21.17
ORD-14381,2025-11-20,NA,Toys,54.15,28.68
ORD-14382,2025-11-16,NA,Toys,295.46,147.82
ORD-14383,2025-11-17,LATAM,Home,291.69,144.63
ORD-14384,2025-12-13,LATAM,Home,441.46,212.98
ORD-14385,2025-11-10,EU,Electronics,287.78,110.0
ORD-14386,2025-12-16,EU,Electronics,480.7,289.52
ORD-14387,2025-11-28,NA,Home,43.37,20.84
ORD-14388,2025-12-21,NA,Electronics,67.04,45.82
ORD-14389,2025-11-25,EU,Toys,41.15,16.64
ORD-14390,2025-11-05,NA,Toys,108.93,62.43
ORD-14391,2025-11-29,EU,Home,279.81,189.23
ORD-14392,2025-12-09,NA,Apparel,329.87,186.5
ORD-14393,2025-12-01,NA,Apparel,41.88,27.16
ORD-14394,2025-12-08,EU,Toys,474.07,299.13
ORD-14395,2025-11-26,EU,Toys,424.24,188.38
ORD-14396,2025-12-05,EU,Home,162.37,87.69
ORD-14397,2025-12-03,NA,Toys,57.05,20.68
ORD-14398,2025-12-30,NA,Home,101.55,52.22
ORD-14399,2025-12-29,NA,Home,80.93,31.74
ORD-14400,2025-12-26,NA,Electronics,79.18,47.31
ORD-14401,2025-12-15,EU,Home,268.91,137.47
ORD-14402,2025-11-27,NA,Toys,138.01,64.1
ORD-14403,2025-12-05,NA,Electronics,191.91,78.21
ORD-14404,2025-11-03,NA,Electronics,494.96,346.21
ORD-14405,2025-12-21,NA,Toys,348.47,114.54
ORD-14406,2025-11-24,APAC,Electronics,475.51,150.94
ORD-14407,2025-12-15,NA,Electronics,88.43,34.21
ORD-14408,2025-12-28,EU,Toys,203.43,140.05
ORD-14409,2025-12-22,LATAM,Electronics,286.27,198.01
ORD-14410,2025-12-05,NA,Home,56.84,31.94
ORD-14411,2025-12-09,NA,Apparel,22.01,14.35
ORD-14412,2025-12-11,LATAM,Apparel,341.81,131.8
ORD-14413,2025-12-29,NA,Electronics,328.07,225.98
ORD-14414,2025-11-06,NA,Toys,217.18,77.56
ORD-14415,2025-11-07,NA,Home,255.03,86.82
ORD-14416,2025-12-20,NA,Home,219.41,75.67
ORD-14417,2025-11-16,EU,Home,31.52,16.68
ORD-14418,2025-12-13,APAC,Home,180.98,110.83
ORD-14419,2025-12-13,NA,Toys,105.0,46.9
ORD-14420,2025-11-23,APAC,Apparel,67.24,46.47
ORD-14421,2025-11-11,NA,Apparel,479.23,227.04
ORD-14422,2025-12-12,APAC,Electronics,307.69,110.82
ORD-14423,2025-12-10,EU,Electronics,369.76,179.85
ORD-14424,2025-11-03,NA,Apparel,171.37,97.96
ORD-14425,2025-12-07,EU,Apparel,208.71,132.09
ORD-14426,2025-12-12,NA,Toys,133.72,64.65
ORD-14427,2025-12-14,NA,Apparel,66.54,35.76
ORD-14428,2025-12-12,APAC,Toys,105.94,43.11
ORD-14429,2025-11-26,NA,Electronics,402.81,224.92
ORD-14430,2025-12-19,APAC,Home,345.22,239.72
ORD-14431,2025-11-22,NA,Toys,282.53,90.3
ORD-14432,2025-12-21,EU,Home,248.04,162.37
ORD-14433,2025-11-28,LATAM,Home,462.77,242.91
ORD-14434,2025-11-07,EU,Electronics,54.91,22.01
ORD-14435,2025-11-01,NA,Home,154.69,105.49
ORD-14436,2025-11-07,APAC,Electronics,187.97,92.73
ORD-14437,2025-11-17,LATAM,Apparel,395.56,171.15
ORD-14438,2025-11-15,NA,Apparel,496.41,184.96
ORD-14439,2025-12-03,EU,Toys,135.52,53.91
ORD-14440,2025-12-18,NA,Toys,439.67,278.37
ORD-14441,2025-12-04,APAC,Home,418.7,228.51
ORD-14442,2025-12-06,LATAM,Electronics,127.84,85.05
ORD-14443,2025-12-08,NA,Apparel,211.68,83.15
ORD-14444,2025-12-15,APAC,Toys,216.64,75.49
ORD-14445,2025-12-07,NA,Home,489.55,148.06
ORD-14446,2025-11-15,NA,Toys,106.83,53.75
ORD-14447,2025-11-29,EU,Toys,403.6,282.25
ORD-14448,2025-11-24,NA,Electronics,180.41,104.27
ORD-14449,2025-11-26,APAC,Electronics,370.82,156.99
ORD-14450,2025-11-30,APAC,Toys,221.61,144.21
ORD-14451,2025-12-20,LATAM,Electronics,297.61,182.34
ORD-14452,2025-12-14,LATAM,Toys,419.65,128.48
ORD-14453,2025-12-08,APAC,Apparel,406.0,254.46
ORD-14454,2025-12-15,EU,Electronics,435.88,183.16
ORD-14455,2025-12-03,APAC,Apparel,48.62,17.5
ORD-14456,2025-11-10,LATAM,Toys,352.18,137.54
ORD-14457,2025-11-23,NA,Toys,87.19,42.5
ORD-14458,2025-11-02,EU,Toys,219.59,103.2
ORD-14459,2025-12-01,LATAM,Home,283.32,117.74
ORD-14460,2025-11-07,EU,Apparel,213.31,78.69
ORD-14461,2025-11-19,NA,Electronics,269.41,162.96
ORD-14462,2025-11-27,EU,Electronics,498.33,346.86
ORD-14463,2025-12-29,EU,Home,84.9,51.88
ORD-14464,2025-11-06,NA,Apparel,344.22,144.01
ORD-14465,2025-11-08,NA,Toys,210.08,83.6
ORD-14466,2025-12-24,EU,Home,83.84,32.45
ORD-14467,2025-12-31,APAC,Apparel,96.19,34.12
ORD-14468,2025-12-17,EU,Electronics,475.65,247.59
ORD-14469,2025-11-10,APAC,Electronics,442.21,239.75
ORD-14470,2025-11-23,NA,Home,455.38,265.12
ORD-14471,2025-11-20,EU,Toys,495.94,283.72
ORD-14472,2025-11-22,APAC,Apparel,119.99,50.03
ORD-14473,2025-11-30,LATAM,Electronics,190.61,82.37
ORD-14474,2025-12-21,NA,Electronics,341.23,195.39
ORD-14475,2025-11-14,APAC,Toys,252.23,110.93
ORD-14476,2025-12-04,NA,Toys,220.83,85.03
ORD-14477,2025-12-01,APAC,Electronics,191.75,86.24
ORD-14478,2025-11-23,EU,Apparel,305.01,124.7
ORD-14479,2025-12-01,NA,Toys,296.28,99.35
ORD-14480,2025-11-07,NA,Home,97.5,61.63
ORD-14481,2025-11-29,NA,Electronics,246.44,158.03
ORD-14482,2025-12-17,NA,Home,285.67,110.81
ORD-14483,2025-12-15,EU,Toys,293.74,95.73
ORD-14484,2025-11-29,APAC,Home,120.85,71.97
ORD-14485,2025-11-21,APAC,Toys,376.29,144.73
ORD-14486,2025-11-05,EU,Apparel,32.1,14.68
ORD-14487,2025-11-20,APAC,Home,190.32,61.98
ORD-14488,2025-11-03,EU,Electronics,394.5,154.06
ORD-14489,2025-12-22,NA,Toys,290.67,179.39
ORD-14490,2025-12-16,NA,Toys,145.36,90.38
ORD-14491,2025-11-08,APAC,Apparel,353.58,135.36
ORD-14492,2025-11-02,EU,Home,292.35,126.99
ORD-14493,2025-12-25,NA,Apparel,402.2,142.26
ORD-14494,2025-11-22,NA,Electronics,372.81,122.9
ORD-14495,2025-12-12,NA,Home,312.85,218.02
ORD-14496,2025-11-07,NA,Home,254.33,142.99
ORD-14497,2025-12-14,NA,Home,83.93,43.38
ORD-14498,2025-12-22,APAC,Electronics,145.44,88.17
ORD-14499,2025-11-11,LATAM,Home,221.17,140.67
ORD-14500,2025-12-30,NA,Toys,307.66,191.58
ORD-14501,2025-12-18,APAC,Home,266.58,81.74
ORD-14502,2025-11-16,EU,Home,158.33,59.33
ORD-14503,2025-12-04,NA,Home,23.1,12.98
ORD-14504,2025-11-12,APAC,Home,258.19,116.26
ORD-14505,2025-12-06,EU,Home,157.1,108.87
ORD-14506,2025-11-11,NA,Electronics,372.61,210.96
ORD-14507,2025-11-22,NA,Home,31.49,21.5
ORD-14508,2025-12-06,EU,Home,300.72,114.45
ORD-14509,2025-11-28,NA,Home,471.91,304.66
ORD-14510,2025-11-30,NA,Toys,103.72,44.45
ORD-14511,2025-11-15,APAC,Electronics,246.39,171.44
ORD-14512,2025-12-22,EU,Electronics,63.88,23.19
ORD-14513,2025-11-26,APAC,Toys,320.33,162.26
ORD-14514,2025-12-11,EU,Apparel,284.26,175.43
ORD-14515,2025-11-12,EU,Apparel,215.54,101.96
ORD-14516,2025-11-12,NA,Toys,270.26,131.68
ORD-14517,2025-12-11,NA,Home,450.36,312.79
ORD-14518,2025-12-13,APAC,Toys,114.22,53.7
ORD-14519,2025-11-28,APAC,Electronics,30.83,16.7
ORD-14520,2025-11-26,NA,Home,433.6,139.54
ORD-14521,2025-11-02,LATAM,Electronics,297.02,189.17
ORD-14522,2025-12-18,NA,Toys,447.52,250.28
ORD-14523,2025-12-10,LATAM,Electronics,306.53,141.5
ORD-14524,2025-12-27,EU,Toys,408.88,125.31
ORD-14525,2025-11-13,LATAM,Toys,226.24,121.42
ORD-14526,2025-11-29,APAC,Apparel,379.93,115.9
ORD-14527,2025-12-08,APAC,Toys,458.26,137.7
ORD-14528,2025-11-28,NA,Home,294.62,160.99
ORD-14529,2025-11-25,APAC,Home,106.78,40.11
ORD-14530,2025-11-01,NA,Toys,149.02,56.14
ORD-14531,2025-12-16,EU,Electronics,115.35,64.75
ORD-14532,2025-11-14,APAC,Electronics,138.49,44.52
ORD-14533,2025-11-14,EU,Toys,167.08,71.07
ORD-14534,2025-11-18,EU,Home,286.46,103.06
ORD-14535,2025-12-19,APAC,Electronics,302.24,160.81
ORD-14536,2025-12-16,NA,Toys,224.72,126.9
ORD-14537,2025-12-22,NA,Toys,315.4,185.6
ORD-14538,2025-12-21,EU,Apparel,59.16,23.79
ORD-14539,2025-11-05,APAC,Electronics,62.14,20.86
ORD-14540,2025-12-07,APAC,Electronics,102.48,33.97
ORD-14541,2025-11-07,NA,Apparel,268.68,126.4
ORD-14542,2025-12-22,NA,Apparel,122.72,83.25
ORD-14543,2025-12-26,APAC,Apparel,155.98,60.38
ORD-14544,2025-12-05,NA,Toys,212.15,85.43
ORD-14545,2025-11-12,LATAM,Apparel,409.7,139.44
ORD-14546,2025-11-24,NA,Apparel,26.65,14.45
ORD-14547,2025-11-21,NA,Home,331.7,189.72
ORD-14548,2025-11-13,NA,Home,341.06,190.03
ORD-14549,2025-11-30,APAC,Electronics,403.35,259.94
ORD-14550,2025-11-08,NA,Apparel,467.72,231.32
ORD-14551,2025-11-17,EU,Home,29.67,10.5
ORD-14552,2025-12-13,APAC,Toys,93.82,39.01
ORD-14553,2025-12-26,EU,Electronics,445.36,251.62
ORD-14554,2025-12-02,NA,Home,240.09,130.91
ORD-14555,2025-12-04,NA,Toys,291.0,149.11
ORD-14556,2025-12-11,NA,Home,338.25,193.88
ORD-14557,2025-11-21,NA,Apparel,345.95,191.99
ORD-14558,2025-12-09,EU,Home,467.24,304.89
ORD-14559,2025-11-25,NA,Home,498.54,266.42
ORD-14560,2025-12-10,NA,Toys,365.68,223.59
ORD-14561,2025-11-26,NA,Apparel,157.87,63.07
ORD-14562,2025-12-08,LATAM,Electronics,442.28,252.66
ORD-14563,2025-11-08,LATAM,Electronics,43.63,28.83
ORD-14564,2025-11-23,NA,Toys,130.92,59.48
ORD-14565,2025-11-23,EU,Apparel,450.75,275.7
ORD-14566,2025-12-25,APAC,Home,142.97,84.34
ORD-14567,2025-11-30,APAC,Apparel,125.91,40.77
ORD-14568,2025-12-10,EU,Toys,86.3,45.96
ORD-14569,2025-11-12,NA,Toys,432.37,152.23
ORD-14570,2025-12-23,NA,Toys,260.03,178.62
ORD-14571,2025-12-14,APAC,Apparel,343.95,214.82
ORD-14572,2025-12-16,APAC,Home,134.75,46.34
ORD-14573,2025-12-22,EU,Apparel,383.86,133.85
ORD-14574,2025-11-20,NA,Electronics,384.8,206.94
ORD-14575,2025-12-29,NA,Toys,170.05,74.47
ORD-14576,2025-12-10,NA,Apparel,217.13,68.17
ORD-14577,2025-12-08,NA,Apparel,120.65,62.33
ORD-14578,2025-11-06,EU,Apparel,488.75,222.45
ORD-14579,2025-12-14,NA,Toys,329.89,112.3
ORD-14580,2025-11-09,LATAM,Apparel,468.58,290.88
ORD-14581,2025-11-21,LATAM,Toys,165.63,110.31
ORD-14582,2025-11-08,NA,Electronics,395.31,238.23
ORD-14583,2025-11-16,APAC,Toys,387.61,243.79
ORD-14584,2025-11-20,NA,Electronics,351.99,136.08
ORD-14585,2025-11-08,APAC,Toys,483.51,196.03
ORD-14586,2025-11-12,NA,Apparel,208.91,80.1
ORD-14587,2025-11-24,EU,Toys,82.74,50.14
ORD-14588,2025-12-15,EU,Home,342.42,232.56
ORD-14589,2025-11-10,EU,Electronics,370.07,217.13
ORD-14590,2025-12-03,NA,Home,296.03,193.19
ORD-14591,2025-11-25,NA,Electronics,119.27,66.25
ORD-14592,2025-11-27,NA,Apparel,262.14,119.29
ORD-14593,2025-12-09,NA,Toys,169.85,79.88
ORD-14594,2025-11-09,EU,Toys,225.18,74.34
ORD-14595,2025-12-07,EU,Apparel,329.7,103.06
ORD-14596,2025-11-25,NA,Toys,377.7,218.38
ORD-14597,2025-11-28,APAC,Apparel,131.47,62.5
ORD-14598,2025-11-12,NA,Electronics,214.56,111.76
ORD-14599,2025-12-02,NA,Electronics,149.2,78.04
ORD-14600,2025-12-11,EU,Toys,115.34,47.4
ORD-14601,2025-12-05,APAC,Apparel,396.03,194.2
ORD-14602,2025-12-15,NA,Electronics,456.44,222.88
ORD-14603,2025-12-29,LATAM,Electronics,197.71,90.03
ORD-14604,2025-12-12,NA,Home,380.61,239.13
ORD-14605,2025-12-30,EU,Apparel,450.56,216.48
ORD-14606,2025-11-12,NA,Home,426.14,230.74
ORD-14607,2025-12-06,EU,Toys,107.75,70.92
ORD-14608,2025-11-11,NA,Electronics,479.02,309.68
ORD-14609,2025-12-02,APAC,Electronics,200.8,131.76
ORD-14610,2025-11-19,NA,Home,182.84,74.6
ORD-14611,2025-11-09,APAC,Toys,49.97,15.69
ORD-14612,2025-11-12,APAC,Toys,253.36,102.47
ORD-14613,2025-11-21,NA,Electronics,72.33,29.76
ORD-14614,2025-12-24,NA,Home,139.3,92.46
ORD-14615,2025-11-29,NA,Home,172.13,96.34
ORD-14616,2025-12-10,NA,Electronics,408.24,135.81
ORD-14617,2025-11-04,LATAM,Electronics,440.23,155.91
ORD-14618,2025-12-26,NA,Apparel,165.18,59.84
ORD-14619,2025-11-23,EU,Apparel,432.18,238.64
ORD-14620,2025-12-31,NA,Toys,431.47,256.36
ORD-14621,2025-11-01,LATAM,Toys,387.03,249.19
ORD-14622,2025-12-02,LATAM,Toys,90.41,61.14
ORD-14623,2025-11-09,APAC,Apparel,351.35,133.75
ORD-14624,2025-11-13,EU,Apparel,473.61,200.77
ORD-14625,2025-12-23,NA,Electronics,347.62,137.7
ORD-14626,2025-11-25,EU,Apparel,179.18,79.47
ORD-14627,2025-12-06,EU,Home,260.28,173.31
ORD-14628,2025-12-03,EU,Home,329.95,174.89
ORD-14629,2025-12-12,NA,Toys,265.07,157.79
ORD-14630,2025-12-02,EU,Electronics,77.58,38.48
ORD-14631,2025-11-27,NA,Home,169.79,52.9
ORD-14632,2025-12-14,APAC,Toys,405.15,131.95
ORD-14633,2025-12-02,NA,Home,433.48,223.32
ORD-14634,2025-11-27,NA,Toys,85.9,50.47
ORD-14635,2025-12-16,LATAM,Toys,477.15,184.24
ORD-14636,2025-12-24,EU,Electronics,177.83,104.7
ORD-14637,2025-11-29,LATAM,Toys,337.91,210.95
ORD-14638,2025-12-02,APAC,Electronics,380.88,177.02
ORD-14639,2025-11-11,APAC,Electronics,409.73,245.25
ORD-14640,2025-11-06,NA,Electronics,473.96,218.79
ORD-14641,2025-12-07,NA,Toys,170.2,97.24
ORD-14642,2025-11-02,LATAM,Home,432.08,261.67
ORD-14643,2025-12-21,NA,Electronics,83.21,57.98
ORD-14644,2025-12-19,EU,Toys,358.42,157.04
ORD-14645,2025-11-15,NA,Toys,376.15,174.69
ORD-14646,2025-11-19,NA,Electronics,345.31,126.47
ORD-14647,2025-11-03,APAC,Home,141.11,53.85
ORD-14648,2025-11-18,APAC,Electronics,439.06,253.49
ORD-14649,2025-11-15,EU,Electronics,101.05,67.38
ORD-14650,2025-12-05,NA,Electronics,45.74,20.94
ORD-14651,2025-11-19,EU,Apparel,364.38,135.53
ORD-14652,2025-11-11,LATAM,Apparel,248.23,102.78
ORD-14653,2025-12-20,NA,Electronics,427.57,206.1
ORD-14654,2025-11-30,NA,Toys,204.03,84.93
ORD-14655,2025-12-07,LATAM,Apparel,100.77,39.65
ORD-14656,2025-12-18,NA,Home,421.49,250.53
ORD-14657,2025-12-20,NA,Toys,283.48,85.93
ORD-14658,2025-12-20,NA,Electronics,110.81,57.14
ORD-14659,2025-12-02,EU,Home,365.78,225.87
ORD-14660,2025-12-06,EU,Toys,265.33,107.85
ORD-14661,2025-12-03,EU,Home,310.07,167.85
ORD-14662,2025-11-08,APAC,Apparel,241.23,136.91
ORD-14663,2025-12-07,NA,Apparel,417.78,234.8
ORD-14664,2025-11-08,APAC,Toys,418.19,200.04
ORD-14665,2025-11-18,EU,Electronics,360.51,158.13
ORD-14666,2025-12-20,NA,Home,70.59,44.78
ORD-14667,2025-12-05,EU,Apparel,422.65,255.02
ORD-14668,2025-12-23,EU,Home,342.09,146.59
ORD-14669,2025-11-24,EU,Home,354.57,120.98
ORD-14670,2025-12-05,EU,Toys,194.23,63.85
ORD-14671,2025-12-23,APAC,Apparel,442.05,149.28
ORD-14672,2025-12-19,NA,Electronics,368.18,196.29
ORD-14673,2025-11-03,EU,Apparel,74.04,23.74
ORD-14674,2025-12-19,EU,Toys,215.73,93.79
ORD-14675,2025-12-17,EU,Toys,445.46,267.85
ORD-14676,2025-11-29,EU,Apparel,42.65,17.82
ORD-14677,2025-12-05,APAC,Home,481.48,291.45
ORD-14678,2025-11-14,APAC,Toys,346.0,206.97
ORD-14679,2025-11-28,NA,Toys,323.06,128.68
ORD-14680,2025-11-07,NA,Home,149.87,88.65
ORD-14681,2025-12-18,LATAM,Electronics,139.42,83.53
ORD-14682,2025-12-24,NA,Apparel,472.19,216.73
ORD-14683,2025-12-12,EU,Toys,163.17,62.68
ORD-14684,2025-12-19,LATAM,Toys,392.24,199.46
ORD-14685,2025-11-16,LATAM,Electronics,208.7,139.53
ORD-14686,2025-11-20,NA,Toys,86.84,48.27
ORD-14687,2025-12-26,NA,Home,25.14,9.28
ORD-14688,2025-11-03,APAC,Electronics,281.24,161.18
ORD-14689,2025-11-29,APAC,Apparel,488.37,229.96
ORD-14690,2025-11-17,APAC,Electronics,197.19,105.81
ORD-14691,2025-11-23,NA,Apparel,191.45,113.65
ORD-14692,2025-12-26,NA,Home,185.16,93.69
ORD-14693,2025-12-23,APAC,Home,269.86,168.82
ORD-14694,2025-11-06,LATAM,Electronics,231.52,136.33
ORD-14695,2025-11-29,LATAM,Electronics,442.36,241.54
ORD-14696,2025-12-26,NA,Apparel,262.65,94.64
ORD-14697,2025-11-08,APAC,Apparel,263.72,167.3
ORD-14698,2025-12-20,NA,Toys,86.42,58.28
ORD-14699,2025-12-22,NA,Toys,491.71,174.45
ORD-14700,2025-11-16,LATAM,Home,139.99,69.34
ORD-14701,2025-11-14,APAC,Apparel,55.21,22.28
ORD-14702,2025-12-22,NA,Home,338.31,203.6
ORD-14703,2025-12-18,NA,Toys,305.78,180.0
ORD-14704,2025-12-08,LATAM,Electronics,219.27,78.14
ORD-14705,2025-12-15,NA,Toys,222.65,144.9
ORD-14706,2025-11-23,APAC,Electronics,396.83,147.78
ORD-14707,2025-12-26,EU,Home,113.94,70.52
ORD-14708,2025-12-16,NA,Apparel,413.72,199.74
ORD-14709,2025-12-10,APAC,Apparel,331.4,142.94
ORD-14710,2025-12-11,APAC,Home,221.11,80.33
ORD-14711,2025-11-28,NA,Electronics,239.85,88.04
ORD-14712,2025-11-11,NA,Apparel,143.19,80.87
ORD-14713,2025-12-10,NA,Electronics,381.01,198.19
ORD-14714,2025-11-09,NA,Home,266.18,92.85
ORD-14715,2025-12-21,EU,Toys,174.01,60.05
ORD-14716,2025-11-14,APAC,Toys,306.1,100.68
ORD-14717,2025-12-23,NA,Toys,497.95,297.53
ORD-14718,2025-11-14,NA,Toys,228.93,133.87
ORD-14719,2025-12-22,APAC,Home,461.93,149.38
ORD-14720,2025-11-04,APAC,Home,185.61,97.28
ORD-14721,2025-12-07,EU,Toys,46.27,15.45
ORD-14722,2025-11-23,NA,Apparel,118.04,78.08
ORD-14723,2025-12-05,EU,Electronics,220.97,146.47
ORD-14724,2025-11-18,NA,Toys,125.42,72.65
ORD-14725,2025-12-09,APAC,Toys,20.11,13.48
ORD-14726,2025-12-05,EU,Home,459.2,286.81
ORD-14727,2025-11-11,NA,Toys,425.06,268.39
ORD-14728,2025-11-21,NA,Apparel,376.3,198.64
ORD-14729,2025-12-16,APAC,Electronics,100.55,42.47
ORD-14730,2025-11-19,NA,Electronics,77.77,30.11
ORD-14731,2025-11-19,APAC,Apparel,52.45,22.6
ORD-14732,2025-12-07,EU,Apparel,367.53,202.66
ORD-14733,2025-11-18,NA,Apparel,465.83,171.92
ORD-14734,2025-12-31,APAC,Apparel,226.66,91.45
ORD-14735,2025-12-25,EU,Electronics,77.19,37.61
ORD-14736,2025-12-03,APAC,Apparel,265.95,104.58
ORD-14737,2025-12-28,EU,Home,187.44,100.37
ORD-14738,2025-12-14,APAC,Apparel,199.92,133.8
ORD-14739,2025-12-23,LATAM,Apparel,318.24,190.7
ORD-14740,2025-11-07,EU,Apparel,364.98,206.79
ORD-14741,2025-11-09,APAC,Electronics,73.09,38.96
ORD-14742,2025-12-19,EU,Electronics,37.08,18.36
ORD-14743,2025-12-21,NA,Toys,497.28,186.29
ORD-14744,2025-11-27,LATAM,Home,131.71,86.65
ORD-14745,2025-12-29,EU,Home,45.84,18.31
ORD-14746,2025-11-04,LATAM,Apparel,111.14,37.4
ORD-14747,2025-11-18,NA,Toys,38.7,23.22
ORD-14748,2025-12-26,NA,Electronics,208.07,77.04
ORD-14749,2025-12-12,EU,Apparel,405.15,181.81
ORD-14750,2025-11-09,NA,Home,183.8,57.22
ORD-14751,2025-12-15,NA,Home,233.21,82.75
ORD-14752,2025-12-26,APAC,Home,344.28,127.14
ORD-14753,2025-11-09,EU,Home,264.27,85.03
ORD-14754,2025-11-16,APAC,Toys,433.49,243.91
ORD-14755,2025-11-10,APAC,Electronics,435.7,276.58
ORD-14756,2025-12-16,EU,Electronics,24.76,11.13
ORD-14757,2025-11-21,NA,Electronics,393.46,255.68
ORD-14758,2025-12-24,EU,Toys,241.15,92.92
ORD-14759,2025-11-16,APAC,Toys,494.64,212.77
ORD-14760,2025-12-19,NA,Electronics,251.95,90.78
ORD-14761,2025-12-24,APAC,Toys,493.71,270.66
ORD-14762,2025-12-14,EU,Electronics,382.19,178.84
ORD-14763,2025-11-26,NA,Apparel,139.33,75.98
ORD-14764,2025-12-02,NA,Apparel,278.43,168.36
ORD-14765,2025-11-10,NA,Toys,496.23,257.19
ORD-14766,2025-12-07,EU,Home,431.61,237.84
ORD-14767,2025-12-11,APAC,Electronics,66.74,44.99
ORD-14768,2025-11-18,NA,Home,359.06,150.67
ORD-14769,2025-12-11,NA,Electronics,185.88,82.47
ORD-14770,2025-11-27,EU,Electronics,23.35,13.71
ORD-14771,2025-11-25,NA,Home,213.67,116.35
ORD-14772,2025-11-29,EU,Apparel,132.68,49.28
ORD-14773,2025-11-05,APAC,Electronics,413.06,186.07
ORD-14774,2025-12-11,NA,Toys,181.92,88.62
ORD-14775,2025-12-21,EU,Toys,417.21,195.15
ORD-14776,2025-12-27,EU,Home,20.29,7.53
ORD-14777,2025-12-20,NA,Electronics,167.75,112.35
ORD-14778,2025-11-06,NA,Electronics,135.76,82.12
ORD-14779,2025-11-26,LATAM,Electronics,132.11,65.07
ORD-14780,2025-12-03,EU,Electronics,52.73,30.16
ORD-14781,2025-12-18,EU,Electronics,109.82,72.36
ORD-14782,2025-11-18,APAC,Apparel,286.66,101.61
ORD-14783,2025-12-15,NA,Apparel,159.85,63.96
ORD-14784,2025-12-30,NA,Toys,220.35,113.94
ORD-14785,2025-12-27,LATAM,Home,200.9,124.48
ORD-14786,2025-11-24,NA,Toys,440.43,138.52
ORD-14787,2025-11-30,NA,Electronics,454.54,315.27
ORD-14788,2025-12-31,NA,Electronics,256.62,123.68
ORD-14789,2025-12-02,NA,Apparel,178.47,79.19
ORD-14790,2025-11-21,NA,Toys,71.26,29.72
ORD-14791,2025-12-08,APAC,Toys,477.63,176.6
ORD-14792,2025-11-01,APAC,Electronics,48.91,30.16
ORD-14793,2025-12-26,LATAM,Electronics,162.87,111.1
ORD-14794,2025-12-20,APAC,Electronics,163.07,75.9
ORD-14795,2025-12-25,NA,Home,173.79,118.35
ORD-14796,2025-12-17,EU,Electronics,98.86,62.23
ORD-14797,2025-11-06,APAC,Toys,395.92,194.96
ORD-14798,2025-12-17,NA,Toys,78.8,44.89
ORD-14799,2025-11-30,APAC,Home,324.76,153.93
ORD-14800,2025-12-11,NA,Home,79.45,41.59
ORD-14801,2025-12-13,EU,Apparel,53.86,17.41
ORD-14802,2025-12-15,NA,Home,456.53,264.11
ORD-14803,2025-11-23,EU,Home,111.26,35.73
ORD-14804,2025-12-25,APAC,Electronics,414.2,259.63
ORD-14805,2025-11-05,NA,Apparel,281.42,177.29
ORD-14806,2025-12-21,NA,Toys,57.37,22.65
ORD-14807,2025-12-05,EU,Apparel,478.62,205.55
ORD-14808,2025-11-26,APAC,Toys,138.54,68.23
ORD-14809,2025-11-14,NA,Home,432.63,233.04
ORD-14810,2025-11-28,APAC,Toys,101.03,41.92
ORD-14811,2025-12-23,APAC,Apparel,429.89,230.85
ORD-14812,2025-11-14,APAC,Home,26.35,11.04
ORD-14813,2025-12-02,EU,Toys,265.65,85.59
ORD-14814,2025-11-18,APAC,Home,389.33,117.19
ORD-14815,2025-11-21,NA,Home,468.7,159.57
ORD-14816,2025-12-24,LATAM,Apparel,456.42,281.57
ORD-14817,2025-11-19,EU,Electronics,413.42,283.02
ORD-14818,2025-11-22,APAC,Electronics,446.33,210.13
ORD-14819,2025-12-06,EU,Toys,115.63,58.4
ORD-14820,2025-12-07,LATAM,Electronics,156.41,56.11
ORD-14821,2025-11-09,NA,Electronics,158.7,82.59
ORD-14822,2025-12-07,APAC,Apparel,200.99,71.93
ORD-14823,2025-12-25,NA,Toys,208.79,113.68
ORD-14824,2025-12-02,NA,Home,281.39,189.46
ORD-14825,2025-12-21,APAC,Toys,96.74,36.59
ORD-14826,2025-11-22,EU,Toys,351.8,213.13
ORD-14827,2025-12-28,APAC,Electronics,100.43,31.07
ORD-14828,2025-12-14,APAC,Home,168.95,76.06
ORD-14829,2025-12-19,NA,Home,261.61,90.07
ORD-14830,2025-11-04,NA,Electronics,402.29,177.41
ORD-14831,2025-11-03,EU,Apparel,374.95,138.51
ORD-14832,2025-11-07,NA,Toys,329.86,148.21
ORD-14833,2025-12-11,NA,Toys,94.77,44.26
ORD-14834,2025-12-21,EU,Apparel,282.58,118.75
ORD-14835,2025-12-24,EU,Home,61.97,34.87
ORD-14836,2025-11-30,APAC,Home,201.13,134.26
ORD-14837,2025-11-02,NA,Toys,218.49,100.56
ORD-14838,2025-11-08,APAC,Electronics,39.11,14.74
ORD-14839,2025-12-30,EU,Home,151.51,61.86
ORD-14840,2025-12-25,LATAM,Home,478.71,307.14
ORD-14841,2025-11-11,APAC,Toys,477.74,252.56
ORD-14842,2025-11-29,NA,Toys,189.12,91.16
