subscription_id,signup_id,customer_id,plan_id,start_date,end_date,mrr_amount,billing_cycle,cancellation_reason,renewal_count,discount_pct,payment_method,auto_renew
SUB-003120,SGN-005979,CUST-02954,Starter,2024-04-29,,10126.52,Monthly,,0,0.05,ACH,True
SUB-003121,SGN-000370,CUST-02955,Growth,2023-07-07,,221.27,Monthly,,7,0.05,ACH,True
SUB-003122,SGN-003545,CUST-02956,Growth,2022-12-01,,5998.04,Annual,,3,0.05,Wire Transfer,False
SUB-003123,SGN-003520,CUST-02957,Growth,2023-06-19,,417.48,Annual,,7,0.0,ACH,False
SUB-003124,SGN-002707,CUST-02958,Starter,2022-02-02,,8568.87,Monthly,,6,0.05,Wire Transfer,True
SUB-003125,SGN-001964,CUST-02959,Professional,2023-11-23,2024-06-30,6333.25,Annual,Price increase,4,0.0,ACH,True
SUB-003126,SGN-006047,CUST-02960,Enterprise Plus,2024-05-22,,5287.8,Monthly,,0,0.05,Credit Card,True
SUB-003127,SGN-006193,CUST-02961,Growth,2024-01-29,,11982.84,Monthly,,0,0.0,ACH,True
SUB-003128,SGN-004525,CUST-02962,Professional,2022-03-21,,11019.78,Monthly,,8,0.05,Invoice,True
SUB-003129,SGN-002734,CUST-02963,Enterprise,2022-03-20,,11752.43,Monthly,,8,0.15,Invoice,True
SUB-003130,SGN-006120,CUST-02964,Starter,2024-02-04,,8727.49,Annual,,5,0.0,Wire Transfer,True
SUB-003131,SGN-001155,CUST-02965,Starter,2023-09-04,,5912.08,Monthly,,4,0.05,Invoice,True
SUB-003132,SGN-004108,CUST-02966,Starter,2022-05-01,,3378.22,Monthly,,4,0.15,ACH,True
SUB-003133,SGN-004807,CUST-02967,Starter,2022-07-01,,8175.01,Annual,,9,0.05,Invoice,True
SUB-003134,SGN-000671,CUST-02968,Growth,2023-08-09,,248.22,Monthly,,9,0.0,Credit Card,True
SUB-003135,SGN-004414,CUST-02969,Starter,2022-05-21,,1937.13,Annual,,8,0.15,ACH,True
SUB-003136,SGN-000096,CUST-02970,Growth,2023-07-28,,4258.81,Annual,,8,0.0,Invoice,False
SUB-003137,SGN-005927,CUST-02971,Professional,2024-06-23,,7175.75,Monthly,,3,0.0,Wire Transfer,True
SUB-003138,SGN-004631,CUST-02972,Professional,2022-08-05,,2127.79,Annual,,8,0.0,Wire Transfer,True
SUB-003139,SGN-001059,CUST-02973,Enterprise,2023-09-28,,8864.71,Monthly,,4,0.0,Credit Card,True
SUB-003140,SGN-001446,CUST-02974,Enterprise,2023-10-25,,7751.1,Monthly,,9,0.0,Wire Transfer,True
SUB-003141,SGN-001812,CUST-02975,Starter,2023-11-21,,9368.66,Annual,,1,0.0,Invoice,True
SUB-003142,SGN-005165,CUST-02976,Starter,2022-03-30,,5014.99,Annual,,8,0.05,ACH,True
SUB-003143,SGN-000673,CUST-02977,Enterprise Plus,2023-08-31,,4734.42,Monthly,,1,0.0,Credit Card,True
SUB-003144,SGN-005024,CUST-02978,Growth,2023-04-02,,4014.18,Monthly,,8,0.1,ACH,True
SUB-003145,SGN-004751,CUST-02979,Growth,2022-10-03,,5057.72,Annual,,6,0.0,Wire Transfer,True
SUB-003146,SGN-000733,CUST-02980,Starter,2023-08-19,,8038.66,Monthly,,8,0.15,ACH,True
SUB-003147,SGN-004716,CUST-02981,Starter,2023-06-05,,8503.7,Annual,,2,0.15,Invoice,True
SUB-003148,SGN-003905,CUST-02982,Growth,2022-11-20,,8927.87,Annual,,4,0.0,Wire Transfer,False
SUB-003149,SGN-001838,CUST-02983,Growth,2023-11-19,,1061.78,Monthly,,4,0.05,Invoice,False
SUB-003150,SGN-002957,CUST-02984,Starter,2022-12-25,,9678.46,Monthly,,7,0.1,Invoice,True
SUB-003151,SGN-003717,CUST-02985,Starter,2023-03-13,,7038.95,Monthly,,7,0.15,Credit Card,False
SUB-003152,SGN-002161,CUST-02986,Professional,2023-12-26,,2648.22,Annual,,9,0.0,Credit Card,True
SUB-003153,SGN-002260,CUST-02987,Enterprise,2023-12-10,,10328.26,Monthly,,1,0.0,Wire Transfer,True
SUB-003154,SGN-003611,CUST-02988,Enterprise,2023-04-22,,8416.61,Annual,,2,0.1,Credit Card,True
SUB-003155,SGN-003083,CUST-02989,Growth,2022-02-04,,3567.76,Monthly,,0,0.15,Credit Card,True
SUB-003156,SGN-005798,CUST-02990,Professional,2024-02-13,2024-06-30,9035.18,Monthly,Support dissatisfaction,0,0.05,ACH,False
SUB-003157,SGN-000891,CUST-02991,Growth,2023-09-01,,290.33,Monthly,,7,0.0,Wire Transfer,True
SUB-003158,SGN-000015,CUST-02992,Starter,2023-07-17,,744.83,Annual,,5,0.0,Wire Transfer,True
SUB-003159,SGN-001034,CUST-02993,Starter,2023-09-06,,3194.44,Monthly,,3,0.05,Invoice,False
SUB-003160,SGN-000434,CUST-02994,Enterprise,2023-08-24,,1384.32,Monthly,,5,0.05,ACH,True
SUB-003161,SGN-000567,CUST-02995,Enterprise,2023-08-28,,3129.37,Monthly,,4,0.1,Invoice,True
SUB-003162,SGN-005305,CUST-02996,Professional,2022-06-03,2023-06-26,7929.4,Monthly,Missing features,5,0.0,Wire Transfer,True
SUB-003163,SGN-000270,CUST-02997,Professional,2023-07-02,,1746.43,Monthly,,6,0.0,Invoice,True
SUB-003164,SGN-002968,CUST-02998,Starter,2022-06-17,,9491.32,Annual,,1,0.0,Credit Card,False
SUB-003165,SGN-005008,CUST-02999,Enterprise,2022-01-31,,2500.71,Annual,,0,0.0,ACH,True
SUB-003166,SGN-005136,CUST-03000,Starter,2022-12-02,,4915.08,Monthly,,9,0.0,Credit Card,True
SUB-003167,SGN-001179,CUST-03001,Enterprise,2023-09-03,,11469.87,Annual,,5,0.0,Wire Transfer,True
SUB-003168,SGN-001314,CUST-03002,Starter,2023-10-22,,5464.43,Monthly,,4,0.0,ACH,True
SUB-003169,SGN-005177,CUST-03003,Starter,2022-12-03,,2054.45,Annual,,4,0.0,ACH,False
SUB-003170,SGN-000709,CUST-03004,Enterprise,2023-08-03,,6051.28,Annual,,0,0.0,ACH,True
SUB-003171,SGN-003179,CUST-03005,Professional,2022-02-01,,3243.13,Monthly,,7,0.0,Invoice,True
SUB-003172,SGN-005102,CUST-03006,Starter,2022-03-04,,3284.15,Annual,,8,0.0,Credit Card,True
SUB-003173,SGN-000226,CUST-03007,Growth,2023-07-25,,4009.21,Monthly,,2,0.05,ACH,False
SUB-003174,SGN-002401,CUST-03008,Growth,2023-06-15,,9400.31,Annual,,9,0.05,Credit Card,True
SUB-003175,SGN-004625,CUST-03009,Starter,2022-11-18,,11316.8,Monthly,,4,0.0,Invoice,False
SUB-003176,SGN-002566,CUST-03010,Starter,2022-12-08,,6118.13,Annual,,5,0.05,Wire Transfer,True
SUB-003177,SGN-002153,CUST-03011,Professional,2023-12-08,,3070.38,Monthly,,9,0.1,ACH,False
SUB-003178,SGN-000683,CUST-03012,Professional,2023-08-27,,5395.83,Monthly,,0,0.0,Credit Card,False
SUB-003179,SGN-006232,CUST-03013,Professional,2024-03-20,,7941.12,Monthly,,9,0.0,Credit Card,True
SUB-003180,SGN-005325,CUST-03014,Professional,2022-06-27,2023-09-07,2604.45,Monthly,Support dissatisfaction,2,0.15,ACH,True
SUB-003181,SGN-005529,CUST-03015,Growth,2022-04-06,2023-11-16,2644.42,Annual,Budget cuts,6,0.05,Invoice,False
SUB-003182,SGN-005259,CUST-03016,Enterprise,2022-08-19,,11763.8,Monthly,,4,0.15,ACH,False
SUB-003183,SGN-000930,CUST-03017,Starter,2023-09-16,,10744.11,Monthly,,8,0.0,Credit Card,True
SUB-003184,SGN-001491,CUST-03018,Enterprise,2023-10-20,,8445.66,Monthly,,8,0.0,Wire Transfer,True
SUB-003185,SGN-004689,CUST-03019,Enterprise,2022-01-26,2022-04-02,4914.45,Annual,Switched to competitor,3,0.15,Invoice,False
SUB-003186,SGN-004589,CUST-03020,Professional,2022-05-06,2022-11-25,4127.37,Annual,Budget cuts,7,0.0,Credit Card,True
SUB-003187,SGN-004590,CUST-03020,Starter,2023-07-05,,2132.38,Monthly,,6,0.15,Invoice,False
SUB-003188,SGN-006192,CUST-03021,Starter,2024-04-12,,10308.37,Monthly,,2,0.15,Wire Transfer,False
SUB-003189,SGN-000638,CUST-03022,Starter,2023-08-13,2023-12-30,5158.88,Annual,Budget cuts,0,0.0,Wire Transfer,True
SUB-003190,SGN-005489,CUST-03023,Professional,2023-03-21,2023-06-15,1801.96,Annual,Low product usage,7,0.0,Invoice,True
SUB-003191,SGN-005490,CUST-03023,Professional,2023-12-28,,2979.41,Monthly,,3,0.0,Wire Transfer,False
SUB-003192,SGN-001857,CUST-03024,Starter,2023-11-18,,3598.91,Monthly,,5,0.0,Credit Card,True
SUB-003193,SGN-004292,CUST-03025,Professional,2023-06-13,,9003.42,Annual,,5,0.1,Wire Transfer,True
SUB-003194,SGN-002049,CUST-03026,Starter,2023-12-03,,9937.93,Monthly,,5,0.0,Wire Transfer,True
SUB-003195,SGN-000791,CUST-03027,Starter,2023-08-23,,6754.44,Monthly,,6,0.0,ACH,True
SUB-003196,SGN-002738,CUST-03028,Professional,2022-01-24,,11226.63,Annual,,7,0.15,ACH,False
SUB-003197,SGN-005698,CUST-03029,Growth,2022-03-26,,662.22,Annual,,1,0.0,Wire Transfer,True
SUB-003198,SGN-003229,CUST-03030,Professional,2023-06-09,,6216.67,Monthly,,6,0.0,ACH,True
SUB-003199,SGN-003862,CUST-03031,Enterprise,2023-04-24,,1273.56,Annual,,5,0.0,Credit Card,True
SUB-003200,SGN-006022,CUST-03032,Starter,2024-06-01,,1420.86,Monthly,,1,0.0,Invoice,True
SUB-003201,SGN-006100,CUST-03033,Enterprise Plus,2024-04-23,,11434.62,Monthly,,2,0.0,Wire Transfer,True
SUB-003202,SGN-004102,CUST-03034,Growth,2023-01-10,,2517.54,Monthly,,9,0.0,Credit Card,False
SUB-003203,SGN-002435,CUST-03035,Starter,2022-04-01,,506.11,Annual,,2,0.0,ACH,True
SUB-003204,SGN-001634,CUST-03036,Growth,2023-11-21,,7771.77,Monthly,,7,0.1,Wire Transfer,True
SUB-003205,SGN-005687,CUST-03037,Starter,2023-05-02,2024-06-30,11237.46,Monthly,Missing features,3,0.1,Credit Card,True
SUB-003206,SGN-001227,CUST-03038,Enterprise,2023-10-20,,7489.19,Monthly,,7,0.15,ACH,True
SUB-003207,SGN-004746,CUST-03039,Enterprise,2022-01-25,2023-03-06,1751.74,Monthly,Budget cuts,0,0.0,Credit Card,True
SUB-003208,SGN-004747,CUST-03039,Growth,2023-10-25,,6653.33,Annual,,3,0.1,Wire Transfer,False
SUB-003209,SGN-006243,CUST-03040,Growth,2024-03-24,,3696.45,Annual,,4,0.15,ACH,True
SUB-003210,SGN-002686,CUST-03041,Enterprise Plus,2022-02-09,,7811.12,Monthly,,1,0.05,ACH,False
SUB-003211,SGN-005157,CUST-03042,Enterprise Plus,2023-01-01,,11095.52,Monthly,,6,0.0,Invoice,True
SUB-003212,SGN-005898,CUST-03043,Growth,2024-01-13,,4669.27,Monthly,,3,0.0,ACH,True
SUB-003213,SGN-001409,CUST-03044,Growth,2023-10-21,,11274.5,Monthly,,4,0.15,Wire Transfer,False
SUB-003214,SGN-003134,CUST-03045,Enterprise Plus,2022-03-01,,4688.7,Monthly,,2,0.15,Wire Transfer,True
SUB-003215,SGN-005521,CUST-03046,Starter,2023-03-17,,381.67,Annual,,4,0.05,ACH,False
SUB-003216,SGN-002773,CUST-03047,Starter,2022-01-03,,3652.4,Monthly,,6,0.05,ACH,True
SUB-003217,SGN-000785,CUST-03048,Starter,2023-08-01,,8055.21,Monthly,,8,0.05,Invoice,True
SUB-003218,SGN-003665,CUST-03049,Growth,2023-02-25,,4053.2,Annual,,8,0.0,Wire Transfer,True
SUB-003219,SGN-004842,CUST-03050,Starter,2022-12-20,,11513.16,Monthly,,1,0.15,Invoice,True
SUB-003220,SGN-005988,CUST-03051,Growth,2024-01-16,,2759.18,Annual,,9,0.15,Invoice,True
SUB-003221,SGN-002880,CUST-03052,Growth,2023-06-05,,2085.53,Annual,,7,0.05,Invoice,False
SUB-003222,SGN-001251,CUST-03053,Enterprise,2023-10-31,,8497.39,Annual,,2,0.0,Invoice,True
SUB-003223,SGN-003588,CUST-03054,Enterprise,2023-01-04,,10802.8,Annual,,6,0.05,Invoice,True
SUB-003224,SGN-002207,CUST-03055,Professional,2023-12-08,,10145.23,Annual,,3,0.05,Invoice,False
SUB-003225,SGN-003124,CUST-03056,Enterprise,2022-03-28,,9374.5,Monthly,,9,0.0,Credit Card,True
SUB-003226,SGN-000400,CUST-03057,Starter,2023-07-26,,11311.1,Annual,,4,0.15,Credit Card,True
SUB-003227,SGN-002876,CUST-03058,Growth,2023-06-08,,7904.17,Annual,,4,0.1,Wire Transfer,False
SUB-003228,SGN-000453,CUST-03059,Growth,2023-08-12,,3207.81,Monthly,,8,0.05,Credit Card,False
SUB-003229,SGN-005543,CUST-03060,Growth,2022-08-16,,6496.24,Monthly,,4,0.1,Invoice,True
SUB-003230,SGN-005807,CUST-03061,Starter,2024-02-11,,8713.06,Annual,,3,0.1,Wire Transfer,True
SUB-003231,SGN-002816,CUST-03062,Enterprise Plus,2022-09-13,,11077.15,Annual,,9,0.0,Credit Card,False
SUB-003232,SGN-004380,CUST-03063,Professional,2022-07-24,,9838.83,Monthly,,9,0.05,Invoice,True
SUB-003233,SGN-001374,CUST-03064,Growth,2023-10-12,,10122.82,Monthly,,5,0.05,Wire Transfer,True
SUB-003234,SGN-005561,CUST-03065,Professional,2023-06-26,,8962.98,Annual,,8,0.05,ACH,True
SUB-003235,SGN-006142,CUST-03066,Professional,2024-05-29,,8691.01,Monthly,,6,0.15,Wire Transfer,True
SUB-003236,SGN-003820,CUST-03067,Starter,2023-06-10,,9446.36,Monthly,,6,0.15,Wire Transfer,True
SUB-003237,SGN-000373,CUST-03068,Growth,2023-07-28,,7890.22,Annual,,6,0.0,Credit Card,False
SUB-003238,SGN-005161,CUST-03069,Enterprise,2022-09-24,,1392.81,Annual,,4,0.0,Credit Card,False
SUB-003239,SGN-004882,CUST-03070,Growth,2022-03-26,,9559.48,Monthly,,3,0.05,Invoice,True
SUB-003240,SGN-002469,CUST-03071,Professional,2022-05-10,,9686.77,Monthly,,2,0.1,Credit Card,False
SUB-003241,SGN-001914,CUST-03072,Starter,2023-11-03,,4770.57,Annual,,5,0.1,Credit Card,True
SUB-003242,SGN-004684,CUST-03073,Starter,2022-08-02,,10559.9,Monthly,,9,0.1,Wire Transfer,True
SUB-003243,SGN-004891,CUST-03074,Professional,2022-01-18,,4807.41,Annual,,4,0.0,Credit Card,True
SUB-003244,SGN-000011,CUST-03075,Enterprise,2023-07-26,2024-04-13,6895.16,Annual,Low product usage,4,0.0,Wire Transfer,True
SUB-003245,SGN-003929,CUST-03076,Growth,2022-08-13,,9737.36,Monthly,,7,0.0,Invoice,True
SUB-003246,SGN-000086,CUST-03077,Starter,2023-07-20,,7439.61,Monthly,,7,0.0,Credit Card,True
SUB-003247,SGN-001833,CUST-03078,Enterprise,2023-11-19,,877.37,Monthly,,3,0.0,Invoice,True
SUB-003248,SGN-001049,CUST-03079,Growth,2023-09-30,,9664.09,Monthly,,7,0.0,Credit Card,True
SUB-003249,SGN-001765,CUST-03080,Professional,2023-11-24,,1401.64,Monthly,,7,0.0,Credit Card,True
SUB-003250,SGN-001732,CUST-03081,Starter,2023-11-24,,462.32,Annual,,8,0.05,Invoice,True
SUB-003251,SGN-002618,CUST-03082,Starter,2022-08-19,,4177.56,Annual,,3,0.1,Wire Transfer,True
SUB-003252,SGN-004819,CUST-03083,Enterprise,2022-08-25,,9733.82,Annual,,1,0.0,Credit Card,True
SUB-003253,SGN-003563,CUST-03084,Starter,2022-03-31,2023-03-04,9549.36,Monthly,Low product usage,2,0.1,Wire Transfer,False
SUB-003254,SGN-003564,CUST-03084,Enterprise,2023-08-05,,6500.81,Monthly,,5,0.1,Wire Transfer,True
SUB-003255,SGN-004671,CUST-03085,Growth,2023-02-24,2023-09-07,8135.99,Monthly,Switched to competitor,1,0.0,Invoice,False
SUB-003256,SGN-004672,CUST-03085,Starter,2023-11-08,,3544.94,Annual,,7,0.0,ACH,True
SUB-003257,SGN-006116,CUST-03086,Starter,2024-03-24,,8334.81,Annual,,8,0.0,ACH,True
SUB-003258,SGN-000856,CUST-03087,Growth,2023-09-18,,6740.84,Annual,,5,0.05,Credit Card,True
SUB-003259,SGN-000045,CUST-03088,Starter,2023-07-15,,8807.18,Annual,,4,0.0,ACH,False
SUB-003260,SGN-004580,CUST-03089,Starter,2023-04-01,,9923.53,Annual,,7,0.0,Invoice,False
SUB-003261,SGN-000102,CUST-03090,Growth,2023-07-26,,10030.02,Monthly,,2,0.0,Wire Transfer,True
SUB-003262,SGN-003595,CUST-03091,Growth,2023-03-14,,3507.46,Monthly,,4,0.0,Invoice,True
SUB-003263,SGN-005175,CUST-03092,Enterprise,2023-03-29,,6124.53,Monthly,,4,0.15,Invoice,True
SUB-003264,SGN-001497,CUST-03093,Growth,2023-10-09,,9023.37,Annual,,7,0.1,Invoice,False
SUB-003265,SGN-002249,CUST-03094,Enterprise,2023-12-02,,6080.61,Monthly,,5,0.15,Invoice,False
SUB-003266,SGN-001995,CUST-03095,Enterprise,2023-11-05,2024-01-06,11569.26,Annual,Switched to competitor,9,0.05,Credit Card,False
SUB-003267,SGN-003530,CUST-03096,Enterprise,2023-03-23,2023-04-06,3314.41,Monthly,Company acquired/merged,4,0.0,Invoice,True
SUB-003268,SGN-003531,CUST-03096,Enterprise,2023-08-01,,9544.02,Monthly,,0,0.0,Invoice,True
SUB-003269,SGN-004904,CUST-03097,Enterprise Plus,2022-01-08,,7383.82,Monthly,,1,0.05,Invoice,True
SUB-003270,SGN-002744,CUST-03098,Starter,2022-10-13,,6369.64,Monthly,,5,0.05,Wire Transfer,True
SUB-003271,SGN-000407,CUST-03099,Starter,2023-08-30,,8682.29,Monthly,,3,0.0,ACH,False
SUB-003272,SGN-004019,CUST-03100,Enterprise Plus,2022-02-23,,1410.23,Monthly,,2,0.1,Invoice,True
SUB-003273,SGN-003517,CUST-03101,Enterprise,2022-06-12,,4980.76,Monthly,,9,0.0,Invoice,True
SUB-003274,SGN-002098,CUST-03102,Growth,2023-12-18,,10335.35,Annual,,0,0.0,Credit Card,True
SUB-003275,SGN-002797,CUST-03103,Enterprise Plus,2023-05-28,,1122.05,Monthly,,9,0.05,Wire Transfer,True
SUB-003276,SGN-005588,CUST-03104,Growth,2022-01-01,2023-01-04,3156.0,Monthly,Price increase,6,0.0,Credit Card,True
SUB-003277,SGN-005589,CUST-03104,Starter,2023-07-09,,7334.67,Annual,,8,0.0,Wire Transfer,True
SUB-003278,SGN-002071,CUST-03105,Starter,2023-12-25,2024-03-05,763.88,Monthly,Price increase,7,0.0,ACH,False
SUB-003279,SGN-001573,CUST-03106,Enterprise,2023-10-15,2024-06-06,8915.3,Monthly,Switched to competitor,1,0.05,Invoice,False
SUB-003280,SGN-003278,CUST-03107,Professional,2023-02-21,2023-02-01,2899.64,Annual,Missing features,6,0.0,Credit Card,False
SUB-003281,SGN-003279,CUST-03107,Professional,2023-08-09,,8177.64,Annual,,9,0.1,Wire Transfer,False
SUB-003282,SGN-003959,CUST-03108,Starter,2022-07-17,,670.79,Annual,,3,0.0,Invoice,True
SUB-003283,SGN-001844,CUST-03109,Enterprise Plus,2023-11-10,,6784.78,Monthly,,0,0.05,ACH,True
SUB-003284,SGN-005943,CUST-03110,Enterprise Plus,2024-06-18,,3545.38,Monthly,,0,0.15,Credit Card,True
SUB-003285,SGN-005126,CUST-03111,Starter,2023-06-04,,5147.59,Monthly,,8,0.15,Credit Card,False
SUB-003286,SGN-006040,CUST-03112,Starter,2024-05-22,,343.32,Annual,,3,0.15,Wire Transfer,True
SUB-003287,SGN-003651,CUST-03113,Growth,2023-06-02,,469.58,Annual,,4,0.0,ACH,True
SUB-003288,SGN-006305,CUST-03114,Growth,2024-05-15,,2055.53,Monthly,,6,0.0,Wire Transfer,True
SUB-003289,SGN-001371,CUST-03115,Professional,2023-10-23,2024-06-30,4494.67,Monthly,Switched to competitor,0,0.0,Wire Transfer,False
SUB-003290,SGN-006165,CUST-03116,Starter,2024-05-15,2024-06-30,5236.57,Monthly,Low product usage,3,0.0,Wire Transfer,True
SUB-003291,SGN-001643,CUST-03117,Professional,2023-11-05,,1283.23,Annual,,7,0.0,Invoice,True
SUB-003292,SGN-004794,CUST-03118,Growth,2022-10-11,2023-05-02,10142.01,Monthly,Budget cuts,7,0.0,Invoice,True
SUB-003293,SGN-004795,CUST-03118,Growth,2023-07-18,,8223.45,Monthly,,8,0.0,Invoice,True
SUB-003294,SGN-004277,CUST-03119,Starter,2022-06-21,,6274.47,Annual,,5,0.05,Credit Card,True
SUB-003295,SGN-005832,CUST-03120,Growth,2024-01-08,,4465.07,Monthly,,2,0.0,Wire Transfer,True
SUB-003296,SGN-001954,CUST-03121,Starter,2023-11-09,,5479.79,Monthly,,0,0.05,Invoice,True
SUB-003297,SGN-004001,CUST-03122,Enterprise,2023-05-28,,3930.54,Annual,,7,0.1,ACH,True
SUB-003298,SGN-003189,CUST-03123,Starter,2022-07-19,2023-03-17,11527.3,Monthly,Price increase,1,0.0,Invoice,True
SUB-003299,SGN-000689,CUST-03124,Starter,2023-08-12,,11854.03,Monthly,,2,0.0,Invoice,True
SUB-003300,SGN-003125,CUST-03125,Growth,2022-10-16,2023-12-30,1557.43,Monthly,Price increase,8,0.1,ACH,True
SUB-003301,SGN-005122,CUST-03126,Professional,2023-01-30,2024-03-03,7097.19,Monthly,Low product usage,3,0.0,Wire Transfer,True
SUB-003302,SGN-001852,CUST-03127,Professional,2023-11-28,,2904.88,Monthly,,6,0.0,Wire Transfer,True
SUB-003303,SGN-001991,CUST-03128,Growth,2023-11-09,,4385.9,Monthly,,6,0.0,Invoice,False
SUB-003304,SGN-002070,CUST-03129,Growth,2023-12-24,,6518.47,Annual,,6,0.0,Credit Card,True
SUB-003305,SGN-000446,CUST-03130,Starter,2023-08-03,,9035.3,Annual,,7,0.0,Credit Card,True
SUB-003306,SGN-000963,CUST-03131,Growth,2023-09-26,,3496.97,Annual,,3,0.05,ACH,True
SUB-003307,SGN-006058,CUST-03132,Growth,2024-02-15,,11377.39,Monthly,,8,0.05,ACH,True
SUB-003308,SGN-006282,CUST-03133,Growth,2024-01-18,,7070.07,Annual,,6,0.0,Invoice,True
SUB-003309,SGN-000576,CUST-03134,Professional,2023-08-15,,10709.15,Monthly,,5,0.0,Wire Transfer,False
SUB-003310,SGN-004852,CUST-03135,Enterprise Plus,2022-10-11,,6699.2,Monthly,,8,0.1,Invoice,True
SUB-003311,SGN-004068,CUST-03136,Growth,2023-04-13,,1832.77,Monthly,,4,0.05,Invoice,True
SUB-003312,SGN-000980,CUST-03137,Enterprise,2023-09-14,,3874.36,Monthly,,1,0.15,Wire Transfer,True
SUB-003313,SGN-004218,CUST-03138,Enterprise Plus,2022-05-25,,10921.99,Monthly,,1,0.15,ACH,False
SUB-003314,SGN-002145,CUST-03139,Enterprise Plus,2023-12-24,,354.93,Monthly,,4,0.1,Wire Transfer,False
SUB-003315,SGN-001035,CUST-03140,Enterprise,2023-09-29,,8003.67,Monthly,,4,0.05,ACH,True
SUB-003316,SGN-005233,CUST-03141,Growth,2022-06-25,2023-05-08,1551.32,Monthly,Switched to competitor,9,0.0,ACH,False
SUB-003317,SGN-005234,CUST-03141,Enterprise,2023-08-10,,9682.05,Monthly,,7,0.1,Invoice,True
SUB-003318,SGN-000780,CUST-03142,Starter,2023-08-13,,9170.22,Annual,,2,0.0,ACH,True
SUB-003319,SGN-004567,CUST-03143,Enterprise Plus,2022-10-30,,2752.66,Annual,,1,0.0,Invoice,True
SUB-003320,SGN-005070,CUST-03144,Professional,2022-09-22,,5583.57,Annual,,7,0.1,Invoice,True
SUB-003321,SGN-000781,CUST-03145,Growth,2023-08-12,,11444.24,Monthly,,7,0.15,Invoice,False
SUB-003322,SGN-000577,CUST-03146,Enterprise,2023-08-22,,3392.45,Monthly,,6,0.0,Invoice,True
SUB-003323,SGN-001637,CUST-03147,Enterprise Plus,2023-11-12,,5944.01,Monthly,,6,0.1,ACH,False
SUB-003324,SGN-001136,CUST-03148,Growth,2023-09-03,,7974.91,Annual,,2,0.15,Wire Transfer,True
SUB-003325,SGN-003119,CUST-03149,Growth,2023-05-12,,4594.06,Annual,,3,0.1,Invoice,True
SUB-003326,SGN-003224,CUST-03150,Starter,2022-03-04,,4866.64,Annual,,6,0.1,Invoice,True
SUB-003327,SGN-002416,CUST-03151,Professional,2022-05-09,2023-05-21,6913.5,Monthly,Switched to competitor,3,0.15,Credit Card,True
SUB-003328,SGN-002417,CUST-03151,Starter,2023-12-11,,10098.72,Annual,,7,0.0,Credit Card,True
SUB-003329,SGN-004124,CUST-03152,Growth,2023-03-22,,10797.24,Monthly,,1,0.0,ACH,True
SUB-003330,SGN-000458,CUST-03153,Growth,2023-08-19,,4747.51,Annual,,8,0.0,ACH,False
SUB-003331,SGN-002535,CUST-03154,Growth,2022-08-02,,1001.44,Monthly,,6,0.15,Wire Transfer,True
SUB-003332,SGN-000473,CUST-03155,Starter,2023-08-30,,7643.61,Monthly,,1,0.0,ACH,False
SUB-003333,SGN-002675,CUST-03156,Professional,2022-09-29,2023-03-03,9785.74,Annual,Company acquired/merged,7,0.0,Wire Transfer,False
SUB-003334,SGN-004667,CUST-03157,Starter,2023-06-10,,4189.13,Annual,,8,0.0,Invoice,False
SUB-003335,SGN-001586,CUST-03158,Starter,2023-10-14,,5675.65,Monthly,,2,0.05,ACH,True
SUB-003336,SGN-004035,CUST-03159,Professional,2022-05-06,,8735.91,Monthly,,5,0.0,Credit Card,True
SUB-003337,SGN-004692,CUST-03160,Professional,2022-12-20,2023-09-24,6046.49,Monthly,Switched to competitor,4,0.0,ACH,True
SUB-003338,SGN-000735,CUST-03161,Professional,2023-08-30,2024-05-05,6934.92,Monthly,Price increase,3,0.0,Wire Transfer,True
SUB-003339,SGN-002980,CUST-03162,Professional,2023-05-17,,6600.94,Annual,,3,0.0,Credit Card,True
SUB-003340,SGN-003412,CUST-03163,Professional,2022-11-21,,7465.83,Monthly,,4,0.0,Wire Transfer,True
SUB-003341,SGN-004232,CUST-03164,Enterprise,2022-12-28,,5369.89,Annual,,2,0.0,Wire Transfer,True
SUB-003342,SGN-001405,CUST-03165,Starter,2023-10-13,,9678.47,Monthly,,7,0.15,Wire Transfer,True
SUB-003343,SGN-000880,CUST-03166,Growth,2023-09-02,,8722.39,Annual,,8,0.1,ACH,True
SUB-003344,SGN-003567,CUST-03167,Growth,2022-02-28,,11758.75,Monthly,,9,0.0,Wire Transfer,True
SUB-003345,SGN-002261,CUST-03168,Professional,2023-12-20,2024-06-30,11521.9,Monthly,Price increase,0,0.0,Wire Transfer,False
SUB-003346,SGN-005396,CUST-03169,Growth,2022-12-06,,4203.93,Monthly,,0,0.1,ACH,True
SUB-003347,SGN-004918,CUST-03170,Starter,2023-06-11,,11398.23,Monthly,,9,0.0,Wire Transfer,True
SUB-003348,SGN-004936,CUST-03171,Growth,2022-10-27,,7013.48,Annual,,0,0.0,Wire Transfer,True
SUB-003349,SGN-002024,CUST-03172,Professional,2023-12-13,2024-04-21,9459.53,Annual,Low product usage,8,0.0,Invoice,True
SUB-003350,SGN-005289,CUST-03173,Professional,2023-03-05,,1538.61,Monthly,,4,0.0,Invoice,True
SUB-003351,SGN-002755,CUST-03174,Enterprise Plus,2022-06-11,,8618.2,Annual,,9,0.0,ACH,False
SUB-003352,SGN-003867,CUST-03175,Professional,2023-02-27,,8197.85,Monthly,,0,0.0,ACH,True
