log_id,customer_id,event_date,event_time,created_at,event_type,event_category,feature_area,device_type,browser,session_duration_seconds,ip_country,event_source
LOG-0086791,CUST-05106,2024-02-22,16:14:59,2024-02-25,report_export,user_action,API,Desktop,Chrome,1073,United Kingdom,web
LOG-0086792,CUST-05106,2024-03-13,06:44:03,2024-03-16,file_upload,user_action,API,Desktop,Safari,978,Canada,mobile_app
LOG-0086793,CUST-05106,2023-12-15,01:44:33,2023-12-15,account_provisioning_sync,system_generated,Integrations,Server,,0,Australia,web
LOG-0086794,CUST-05106,2024-02-09,18:30:20,2024-02-09,webhook_delivery,system_generated,Platform,Server,,0,Canada,web
LOG-0086795,CUST-05106,2022-11-16,02:50:02,2022-11-19,dashboard_view,user_action,Admin Settings,Tablet,Safari,1756,Brazil,web
LOG-0086796,CUST-05106,2022-09-06,14:49:16,2022-09-09,admin_action,user_action,Admin Settings,Desktop,Chrome,1245,United Kingdom,api
LOG-0086797,CUST-05106,2023-09-26,23:15:45,2023-09-26,api_call,user_action,Reporting,Desktop,Safari,1017,Germany,web
LOG-0086798,CUST-05106,2024-03-21,03:06:23,2024-03-21,webhook_delivery,system_generated,Billing,Server,,0,Singapore,web
LOG-0086799,CUST-05106,2023-02-12,15:34:33,2023-02-15,api_call,user_action,Admin Settings,Desktop,Edge,222,United Kingdom,web
LOG-0086800,CUST-05106,2022-07-15,16:56:06,2022-07-16,account_provisioning_sync,system_generated,Platform,Server,,0,India,web
LOG-0086801,CUST-05106,2024-06-27,11:14:28,2024-06-30,api_call,user_action,Billing,Desktop,Firefox,870,Australia,web
LOG-0086802,CUST-05106,2023-09-30,16:26:53,2023-10-03,webhook_delivery,system_generated,Platform,Server,,0,Singapore,api
LOG-0086803,CUST-05106,2023-08-24,03:07:42,2023-08-25,admin_action,user_action,Data Import,Desktop,Safari,1227,Australia,mobile_app
LOG-0086804,CUST-05106,2024-06-04,10:43:59,2024-06-04,report_export,user_action,Admin Settings,Mobile,Chrome,751,Canada,web
LOG-0086805,CUST-05106,2022-09-12,10:03:27,2022-09-13,dashboard_view,user_action,Dashboard,Desktop,Safari,2923,India,web
LOG-0086806,CUST-05106,2022-10-14,01:45:47,2022-10-17,webhook_delivery,system_generated,Integrations,Server,,0,United Kingdom,mobile_app
LOG-0086807,CUST-05106,2022-06-08,17:15:18,2022-06-08,file_upload,user_action,Data Import,Mobile,Firefox,3306,Singapore,mobile_app
LOG-0086808,CUST-05106,2022-11-28,18:28:06,2022-11-28,scheduled_report_sync,system_generated,Integrations,Server,,0,Australia,api
LOG-0086809,CUST-05106,2023-06-13,08:17:45,2023-06-16,login,user_action,Collaboration,Mobile,Edge,2502,Germany,mobile_app
LOG-0086810,CUST-05106,2022-12-27,18:23:18,2022-12-30,api_call,user_action,Data Import,Desktop,Edge,2822,Brazil,web
LOG-0086811,CUST-05106,2023-11-18,08:13:11,2023-11-21,webhook_delivery,system_generated,Integrations,Server,,0,Germany,web
LOG-0086812,CUST-05106,2024-05-14,00:18:46,2024-05-17,webhook_delivery,system_generated,Platform,Server,,0,United States,mobile_app
LOG-0086813,CUST-03773,2024-01-02,17:34:31,2024-01-03,scheduled_report_sync,system_generated,Billing,Server,,0,Australia,web
LOG-0086814,CUST-03773,2023-07-30,10:48:00,2023-08-02,api_call,user_action,Data Import,Desktop,Edge,813,Canada,mobile_app
LOG-0086815,CUST-03773,2023-04-05,11:23:30,2023-04-05,admin_action,user_action,Admin Settings,Mobile,Safari,1512,Australia,api
LOG-0086816,CUST-03773,2022-09-25,05:16:26,2022-09-28,api_call,user_action,Collaboration,Desktop,Chrome,3168,Singapore,web
LOG-0086817,CUST-03773,2022-11-14,20:55:53,2022-11-15,api_call,user_action,Admin Settings,Desktop,Firefox,545,Australia,web
LOG-0086818,CUST-03773,2022-11-10,22:26:19,2022-11-10,login,user_action,Admin Settings,Desktop,Chrome,111,Brazil,mobile_app
LOG-0086819,CUST-03773,2024-06-22,22:19:16,2024-06-23,api_call,user_action,Data Import,Mobile,Firefox,2119,Germany,web
LOG-0086820,CUST-03773,2024-06-04,23:46:19,2024-06-05,feature_use,user_action,Billing,Desktop,Firefox,3327,Singapore,mobile_app
LOG-0086821,CUST-03773,2022-12-08,09:01:53,2022-12-10,admin_action,user_action,Integrations,Desktop,Edge,2278,United Kingdom,web
LOG-0086822,CUST-03773,2023-04-13,09:58:08,2023-04-13,file_upload,user_action,Admin Settings,Tablet,Chrome,3220,Singapore,mobile_app
LOG-0086823,CUST-03773,2023-03-15,10:38:33,2023-03-15,login,user_action,Billing,Mobile,Firefox,2894,United States,web
LOG-0086824,CUST-03773,2022-06-26,18:39:17,2022-06-26,file_upload,user_action,Billing,Mobile,Safari,1935,Australia,web
LOG-0086825,CUST-03773,2022-05-29,10:24:05,2022-05-31,api_call,user_action,Reporting,Desktop,Chrome,910,Singapore,api
LOG-0086826,CUST-03773,2024-02-20,10:06:50,2024-02-20,file_upload,user_action,Billing,Desktop,Chrome,2394,Germany,mobile_app
LOG-0086827,CUST-03773,2023-04-18,17:34:53,2023-04-18,dashboard_view,user_action,Data Import,Mobile,Firefox,2516,Singapore,web
LOG-0086828,CUST-03773,2023-01-26,22:01:35,2023-01-26,auto_data_backup,system_generated,Integrations,Server,,0,Canada,web
LOG-0086829,CUST-03773,2023-03-24,02:45:26,2023-03-24,scheduled_report_sync,system_generated,Platform,Server,,0,India,mobile_app
LOG-0086830,CUST-03773,2023-03-14,04:56:47,2023-03-17,report_export,user_action,Admin Settings,Mobile,Chrome,1976,Germany,web
LOG-0086831,CUST-03773,2023-07-18,07:31:17,2023-07-20,admin_action,user_action,Reporting,Mobile,Edge,906,Singapore,web
LOG-0086832,CUST-03773,2024-04-26,07:05:41,2024-04-28,auto_data_backup,system_generated,Integrations,Server,,0,Singapore,web
LOG-0086833,CUST-00313,2023-06-10,17:09:21,2023-06-10,scheduled_report_sync,system_generated,Billing,Server,,0,Australia,web
LOG-0086834,CUST-00313,2023-10-17,10:18:28,2023-10-19,api_call,user_action,Integrations,Mobile,Firefox,3473,United Kingdom,web
LOG-0086835,CUST-00313,2022-09-02,03:00:49,2022-09-04,feature_use,user_action,Reporting,Mobile,Firefox,2142,United States,web
LOG-0086836,CUST-00313,2022-05-19,10:37:23,2022-05-21,api_call,user_action,Reporting,Mobile,Firefox,556,United Kingdom,mobile_app
LOG-0086837,CUST-00313,2022-08-08,02:30:06,2022-08-09,feature_use,user_action,Admin Settings,Mobile,Edge,704,Singapore,api
LOG-0086838,CUST-00313,2023-09-13,23:14:54,2023-09-15,feature_use,user_action,Reporting,Tablet,Chrome,1420,Brazil,partner_integration
LOG-0086839,CUST-00313,2023-05-29,01:12:15,2023-05-31,account_provisioning_sync,system_generated,Integrations,Server,,0,United States,web
LOG-0086840,CUST-00313,2022-12-12,02:34:10,2022-12-15,account_provisioning_sync,system_generated,Integrations,Server,,0,Canada,web
LOG-0086841,CUST-00313,2024-05-24,17:48:07,2024-05-26,admin_action,user_action,Admin Settings,Mobile,Edge,932,Germany,partner_integration
LOG-0086842,CUST-00313,2024-01-25,18:54:42,2024-01-25,login,user_action,Dashboard,Mobile,Safari,1654,Canada,mobile_app
LOG-0086843,CUST-00313,2022-08-15,01:50:59,2022-08-17,file_upload,user_action,Collaboration,Mobile,Chrome,69,India,web
LOG-0086844,CUST-00313,2022-06-21,09:07:50,2022-06-24,report_export,user_action,Dashboard,Desktop,Edge,1188,India,api
LOG-0086845,CUST-04520,2024-02-18,09:16:08,2024-02-20,file_upload,user_action,Dashboard,Mobile,Safari,630,India,partner_integration
LOG-0086846,CUST-04520,2023-10-16,13:19:09,2023-10-16,api_call,user_action,Dashboard,Mobile,Chrome,2847,Brazil,web
LOG-0086847,CUST-04520,2023-02-24,04:18:58,2023-02-26,account_provisioning_sync,system_generated,Billing,Server,,0,United Kingdom,mobile_app
LOG-0086848,CUST-04520,2023-02-21,11:21:59,2023-02-24,login,user_action,Data Import,Desktop,Firefox,3084,Germany,mobile_app
LOG-0086849,CUST-04520,2022-09-26,05:01:31,2022-09-28,api_call,user_action,Collaboration,Mobile,Safari,2656,Australia,web
LOG-0086850,CUST-04520,2022-10-15,16:07:59,2022-10-15,scheduled_report_sync,system_generated,Platform,Server,,0,Singapore,mobile_app
LOG-0086851,CUST-04520,2024-01-23,07:40:57,2024-01-25,admin_action,user_action,Billing,Mobile,Safari,3518,India,mobile_app
LOG-0086852,CUST-04520,2023-05-24,01:26:13,2023-05-24,file_upload,user_action,Reporting,Mobile,Edge,347,United States,mobile_app
LOG-0086853,CUST-04520,2023-09-06,06:15:16,2023-09-06,admin_action,user_action,Collaboration,Desktop,Safari,1273,Singapore,web
LOG-0086854,CUST-04520,2022-07-30,19:19:30,2022-07-31,api_call,user_action,Reporting,Mobile,Firefox,3067,Germany,mobile_app
LOG-0086855,CUST-04520,2022-09-22,04:38:15,2022-09-23,file_upload,user_action,Billing,Desktop,Chrome,489,Brazil,api
LOG-0086856,CUST-04520,2023-06-16,22:56:02,2023-06-19,file_upload,user_action,Billing,Mobile,Edge,3354,Brazil,mobile_app
LOG-0086857,CUST-04520,2023-08-30,11:04:10,2023-09-02,webhook_delivery,system_generated,Platform,Server,,0,United Kingdom,web
LOG-0086858,CUST-04520,2024-05-15,12:15:48,2024-05-18,file_upload,user_action,API,Mobile,Chrome,2290,Australia,mobile_app
LOG-0086859,CUST-04520,2023-06-30,06:18:47,2023-07-02,file_upload,user_action,Integrations,Mobile,Safari,150,Germany,web
LOG-0086860,CUST-04520,2024-02-22,11:39:16,2024-02-23,report_export,user_action,Dashboard,Desktop,Firefox,3151,United Kingdom,web
LOG-0086861,CUST-04520,2024-01-04,02:25:47,2024-01-07,auto_data_backup,system_generated,Billing,Server,,0,India,mobile_app
LOG-0086862,CUST-04520,2022-08-01,21:54:16,2022-08-01,integration_health_check,system_generated,Platform,Server,,0,Brazil,web
LOG-0086863,CUST-04520,2024-02-24,14:26:01,2024-02-24,login,user_action,Data Import,Mobile,Chrome,1639,Germany,web
LOG-0086864,CUST-04898,2022-11-04,09:58:15,2022-11-07,admin_action,user_action,Data Import,Desktop,Edge,2905,Singapore,web
LOG-0086865,CUST-04898,2023-10-28,10:16:44,2023-10-30,report_export,user_action,API,Desktop,Chrome,110,Brazil,web
LOG-0086866,CUST-04898,2023-08-26,09:09:34,2023-08-26,feature_use,user_action,Collaboration,Mobile,Chrome,2903,Australia,api
LOG-0086867,CUST-04898,2023-05-04,18:23:15,2023-05-07,api_call,user_action,Reporting,Desktop,Safari,2915,United Kingdom,web
LOG-0086868,CUST-04898,2024-06-11,11:06:22,2024-06-13,dashboard_view,user_action,API,Desktop,Chrome,1456,India,web
LOG-0086869,CUST-04898,2024-02-26,10:02:31,2024-02-28,admin_action,user_action,Dashboard,Desktop,Firefox,2111,United States,web
LOG-0086870,CUST-04898,2022-11-22,22:05:10,2022-11-22,webhook_delivery,system_generated,Integrations,Server,,0,Australia,mobile_app
LOG-0086871,CUST-04898,2024-02-26,05:56:36,2024-02-26,report_export,user_action,Billing,Desktop,Edge,1230,Singapore,mobile_app
LOG-0086872,CUST-04898,2023-12-29,05:49:35,2023-12-30,auto_data_backup,system_generated,Integrations,Server,,0,United States,mobile_app
LOG-0086873,CUST-04898,2024-01-25,19:09:34,2024-01-28,file_upload,user_action,API,Mobile,Firefox,251,India,mobile_app
LOG-0086874,CUST-04898,2023-05-09,12:50:57,2023-05-11,webhook_delivery,system_generated,Platform,Server,,0,Brazil,web
LOG-0086875,CUST-04898,2022-11-16,02:57:07,2022-11-18,feature_use,user_action,API,Tablet,Chrome,824,Singapore,web
LOG-0086876,CUST-04898,2024-05-07,17:04:28,2024-05-07,report_export,user_action,Admin Settings,Desktop,Safari,91,Germany,mobile_app
LOG-0086877,CUST-04898,2023-02-07,15:10:40,2023-02-08,login,user_action,Admin Settings,Mobile,Safari,818,Australia,mobile_app
LOG-0086878,CUST-04898,2022-11-04,09:31:29,2022-11-04,report_export,user_action,Admin Settings,Tablet,Chrome,1898,United States,mobile_app
LOG-0086879,CUST-04898,2023-12-14,10:53:46,2023-12-14,report_export,user_action,Data Import,Mobile,Chrome,371,United States,web
LOG-0086880,CUST-04898,2023-06-27,16:18:26,2023-06-30,auto_data_backup,system_generated,Billing,Server,,0,United States,mobile_app
LOG-0086881,CUST-04898,2023-06-25,14:10:18,2023-06-28,report_export,user_action,Dashboard,Mobile,Chrome,936,Germany,mobile_app
LOG-0086882,CUST-04898,2022-12-30,12:49:26,2022-12-31,integration_health_check,system_generated,Integrations,Server,,0,India,web
LOG-0086883,CUST-04898,2022-12-20,01:11:59,2022-12-22,admin_action,user_action,API,Mobile,Chrome,1020,Germany,partner_integration
LOG-0086884,CUST-04516,2024-05-06,16:24:01,2024-05-07,feature_use,user_action,Admin Settings,Desktop,Safari,1972,United States,mobile_app
LOG-0086885,CUST-04516,2023-04-26,19:34:51,2023-04-28,scheduled_report_sync,system_generated,Billing,Server,,0,Brazil,mobile_app
LOG-0086886,CUST-04516,2023-06-18,08:04:52,2023-06-19,feature_use,user_action,Data Import,Desktop,Safari,1383,United Kingdom,mobile_app
LOG-0086887,CUST-04516,2023-06-12,00:24:28,2023-06-15,feature_use,user_action,Dashboard,Desktop,Safari,2648,Australia,api
LOG-0086888,CUST-04516,2022-05-10,05:10:35,2022-05-13,file_upload,user_action,Reporting,Desktop,Chrome,1802,Germany,web
LOG-0086889,CUST-04516,2022-11-17,09:42:17,2022-11-18,api_call,user_action,Integrations,Desktop,Chrome,312,Australia,mobile_app
LOG-0086890,CUST-04516,2022-06-14,10:20:22,2022-06-15,api_call,user_action,Data Import,Mobile,Chrome,93,United Kingdom,web
LOG-0086891,CUST-04516,2024-04-14,19:21:31,2024-04-15,admin_action,user_action,Data Import,Tablet,Chrome,2565,United Kingdom,mobile_app
LOG-0086892,CUST-04516,2022-05-29,22:13:39,2022-05-31,login,user_action,API,Desktop,Safari,557,United States,web
LOG-0086893,CUST-04516,2024-03-01,00:45:35,2024-03-02,feature_use,user_action,Admin Settings,Desktop,Edge,3489,Singapore,web
LOG-0086894,CUST-04516,2023-01-16,07:38:54,2023-01-16,report_export,user_action,Integrations,Mobile,Edge,3515,United Kingdom,web
LOG-0086895,CUST-04516,2024-06-06,07:31:14,2024-06-09,file_upload,user_action,Dashboard,Mobile,Firefox,1650,United States,web
LOG-0086896,CUST-04516,2022-10-04,13:25:08,2022-10-05,admin_action,user_action,Billing,Desktop,Safari,3347,India,web
LOG-0086897,CUST-04516,2022-11-10,02:21:11,2022-11-11,dashboard_view,user_action,Billing,Desktop,Firefox,3062,Singapore,mobile_app
LOG-0086898,CUST-04516,2023-12-12,09:57:29,2023-12-14,integration_health_check,system_generated,Platform,Server,,0,United Kingdom,web
LOG-0086899,CUST-04516,2023-03-09,15:42:54,2023-03-12,account_provisioning_sync,system_generated,Platform,Server,,0,Brazil,api
LOG-0086900,CUST-04516,2023-04-01,02:38:22,2023-04-01,file_upload,user_action,Dashboard,Mobile,Edge,2061,Germany,web
LOG-0086901,CUST-04516,2023-03-03,19:04:20,2023-03-04,api_call,user_action,Integrations,Desktop,Chrome,789,Canada,api
LOG-0086902,CUST-04516,2024-03-25,10:26:15,2024-03-26,admin_action,user_action,Reporting,Mobile,Safari,953,Australia,mobile_app
LOG-0086903,CUST-04516,2024-04-26,06:03:12,2024-04-26,report_export,user_action,Dashboard,Mobile,Firefox,1216,Brazil,web
LOG-0086904,CUST-03911,2023-06-29,16:10:59,2023-07-01,dashboard_view,user_action,Admin Settings,Mobile,Firefox,553,Singapore,web
LOG-0086905,CUST-03911,2023-09-24,07:02:10,2023-09-25,feature_use,user_action,Dashboard,Desktop,Firefox,314,Australia,web
LOG-0086906,CUST-03911,2023-05-13,15:41:25,2023-05-14,dashboard_view,user_action,Billing,Desktop,Edge,3022,Australia,mobile_app
LOG-0086907,CUST-03911,2024-02-07,21:43:36,2024-02-07,dashboard_view,user_action,Dashboard,Mobile,Chrome,2392,Germany,mobile_app
LOG-0086908,CUST-03911,2023-10-16,23:26:07,2023-10-16,feature_use,user_action,Data Import,Desktop,Edge,3117,Germany,mobile_app
LOG-0086909,CUST-03911,2023-12-10,09:50:44,2023-12-13,account_provisioning_sync,system_generated,Platform,Server,,0,Singapore,web
LOG-0086910,CUST-03911,2024-02-02,11:01:51,2024-02-04,integration_health_check,system_generated,Billing,Server,,0,United States,mobile_app
LOG-0086911,CUST-03911,2023-07-28,01:30:08,2023-07-31,dashboard_view,user_action,Billing,Mobile,Firefox,327,Australia,partner_integration
LOG-0086912,CUST-03911,2022-12-16,01:29:02,2022-12-19,login,user_action,Data Import,Mobile,Chrome,2142,United States,web
LOG-0086913,CUST-03911,2022-11-10,16:34:31,2022-11-12,scheduled_report_sync,system_generated,Integrations,Server,,0,Germany,api
LOG-0086914,CUST-03911,2024-03-31,05:54:01,2024-04-01,dashboard_view,user_action,Collaboration,Desktop,Edge,2398,Australia,mobile_app
LOG-0086915,CUST-03911,2023-11-05,19:47:10,2023-11-07,integration_health_check,system_generated,Billing,Server,,0,India,web
LOG-0086916,CUST-03911,2022-12-14,01:07:27,2022-12-16,api_call,user_action,Admin Settings,Mobile,Safari,2371,Singapore,mobile_app
LOG-0086917,CUST-03911,2022-12-07,01:05:15,2022-12-09,file_upload,user_action,Admin Settings,Mobile,Edge,1687,Germany,web
LOG-0086918,CUST-03911,2024-03-05,12:55:36,2024-03-07,file_upload,user_action,Billing,Desktop,Firefox,1613,Brazil,mobile_app
LOG-0086919,CUST-03911,2024-03-19,12:32:47,2024-03-22,file_upload,user_action,Integrations,Desktop,Firefox,1451,United States,partner_integration
LOG-0086920,CUST-03911,2023-06-21,14:24:17,2023-06-24,dashboard_view,user_action,Data Import,Mobile,Chrome,1270,Singapore,web
LOG-0086921,CUST-03911,2023-05-28,05:23:44,2023-05-28,dashboard_view,user_action,Data Import,Mobile,Chrome,1906,India,partner_integration
LOG-0086922,CUST-03911,2023-02-11,19:32:42,2023-02-11,report_export,user_action,Dashboard,Desktop,Firefox,3129,United States,web
LOG-0086923,CUST-03911,2024-04-05,02:26:42,2024-04-06,admin_action,user_action,API,Desktop,Firefox,1430,United Kingdom,web
LOG-0086924,CUST-03911,2024-04-06,14:20:30,2024-04-09,login,user_action,Dashboard,Desktop,Firefox,221,Germany,web
LOG-0086925,CUST-03034,2024-06-07,07:36:26,2024-06-07,feature_use,user_action,Billing,Mobile,Safari,2966,India,mobile_app
LOG-0086926,CUST-03034,2023-08-20,21:01:04,2023-08-21,report_export,user_action,Dashboard,Mobile,Safari,87,United Kingdom,api
LOG-0086927,CUST-03034,2024-02-06,14:42:55,2024-02-09,integration_health_check,system_generated,Billing,Server,,0,Germany,web
LOG-0086928,CUST-03034,2023-10-05,15:36:23,2023-10-05,dashboard_view,user_action,API,Desktop,Edge,1288,Germany,web
LOG-0086929,CUST-03034,2024-05-02,10:48:47,2024-05-02,admin_action,user_action,Billing,Desktop,Firefox,1009,Brazil,api
LOG-0086930,CUST-03034,2023-10-20,03:18:41,2023-10-23,admin_action,user_action,Integrations,Desktop,Safari,1265,Brazil,api
LOG-0086931,CUST-03034,2023-03-24,01:17:44,2023-03-27,webhook_delivery,system_generated,Platform,Server,,0,United Kingdom,mobile_app
LOG-0086932,CUST-03034,2023-06-06,08:47:41,2023-06-06,dashboard_view,user_action,Billing,Mobile,Firefox,2692,Canada,mobile_app
LOG-0086933,CUST-03034,2023-09-22,18:11:52,2023-09-22,admin_action,user_action,Reporting,Desktop,Safari,2390,United Kingdom,mobile_app
LOG-0086934,CUST-03034,2023-05-10,15:03:57,2023-05-13,login,user_action,Integrations,Desktop,Edge,1335,Brazil,web
LOG-0086935,CUST-03034,2023-11-01,14:08:39,2023-11-04,report_export,user_action,API,Mobile,Firefox,1018,Canada,mobile_app
LOG-0086936,CUST-03034,2024-02-05,01:06:41,2024-02-08,file_upload,user_action,Data Import,Desktop,Edge,3327,Brazil,web
LOG-0086937,CUST-03034,2023-02-03,19:16:57,2023-02-05,admin_action,user_action,Dashboard,Desktop,Edge,1277,Brazil,partner_integration
LOG-0086938,CUST-03034,2023-10-03,10:34:31,2023-10-06,integration_health_check,system_generated,Billing,Server,,0,United States,mobile_app
LOG-0086939,CUST-03034,2023-07-30,17:32:36,2023-07-30,feature_use,user_action,Reporting,Mobile,Firefox,2386,Australia,web
LOG-0086940,CUST-03034,2023-05-10,12:43:07,2023-05-13,admin_action,user_action,Admin Settings,Desktop,Edge,2591,Singapore,web
LOG-0086941,CUST-03034,2024-01-31,14:59:21,2024-02-01,login,user_action,Reporting,Desktop,Edge,3010,United Kingdom,mobile_app
LOG-0086942,CUST-03034,2024-02-18,20:55:26,2024-02-18,feature_use,user_action,Admin Settings,Desktop,Chrome,3047,India,web
LOG-0086943,CUST-03034,2024-05-21,05:30:24,2024-05-22,integration_health_check,system_generated,Billing,Server,,0,Singapore,api
LOG-0086944,CUST-03034,2023-11-15,03:54:00,2023-11-17,scheduled_report_sync,system_generated,Platform,Server,,0,India,mobile_app
