signup_id,customer_id,signup_date,signup_status,channel,plan_id,initial_seats,promo_code,sales_rep,campaign_code,is_self_serve,trial_length_days,signup_source_system,created_at
SGN-004120,CUST-03231,2023-03-12,Confirmed,Self-Serve Trial,Enterprise,8,,REP-008,CMP-0326,False,0,CRM-HubSpot,2023-03-12
SGN-004121,CUST-01765,2022-01-27,Confirmed,Self-Serve Trial,Growth,198,,REP-030,,True,14,Manual-Import,2022-01-27
SGN-004122,CUST-00026,2023-05-22,Confirmed,Organic Web,Growth,111,,REP-009,,True,14,CRM-HubSpot,2023-05-22
SGN-004123,CUST-03319,2023-06-12,Confirmed,Self-Serve Trial,Growth,5,PARTNER20,,,True,14,CRM-Salesforce,2023-06-12
SGN-004124,CUST-03152,2023-03-22,Confirmed,Event/Conference,Growth,105,PARTNER20,REP-033,,True,14,CRM-HubSpot,2023-03-22
SGN-004125,CUST-00692,2022-12-20,Confirmed,Paid Ads,Growth,135,,,,True,14,CRM-Salesforce,2022-12-20
SGN-004126,CUST-03891,2022-11-02,Confirmed,Event/Conference,Starter,88,,,,False,0,CRM-Salesforce,2022-11-03
SGN-004127,CUST-05511,2022-08-09,Confirmed,Self-Serve Trial,Starter,113,,,,True,0,CRM-Salesforce,2022-08-09
SGN-004128,CUST-05511,2023-12-07,Confirmed,Direct Sales,Growth,74,,REP-002,,True,14,CRM-Salesforce,2023-12-07
SGN-004129,CUST-01689,2022-09-20,Confirmed,Direct Sales,Starter,73,PARTNER20,REP-033,,False,0,CRM-HubSpot,2022-09-20
SGN-004130,CUST-01103,2022-05-25,Superseded,Organic Web,Professional,108,WELCOME10,REP-033,CMP-0313,False,30,CRM-HubSpot,2022-04-28
SGN-004130,CUST-01103,2022-05-06,Confirmed,Partner Referral,Starter,108,WELCOME10,REP-033,CMP-0313,False,30,CRM-HubSpot,2022-05-06
SGN-004131,CUST-04667,2022-10-27,Confirmed,Self-Serve Trial,Growth,247,,REP-033,,True,14,CRM-Salesforce,2022-10-28
SGN-004132,CUST-04949,2022-06-26,Confirmed,Organic Web,Growth,29,,,,True,0,CRM-Salesforce,2022-06-26
SGN-004133,CUST-05442,2023-04-23,Confirmed,Partner Referral,Professional,136,WELCOME10,,,False,14,CRM-HubSpot,2023-04-24
SGN-004134,CUST-00238,2022-01-28,Confirmed,Paid Ads,Professional,112,,REP-023,,True,0,CRM-Salesforce,2022-01-28
SGN-004135,CUST-03858,2022-02-06,Confirmed,Organic Web,Starter,129,,,,False,0,CRM-Salesforce,2022-02-07
SGN-004136,CUST-03932,2023-04-13,Confirmed,Event/Conference,Growth,247,,,,True,14,CRM-Salesforce,2023-04-13
SGN-004137,CUST-04260,2022-07-31,Confirmed,Event/Conference,Professional,176,,,CMP-0195,True,30,CRM-Salesforce,2022-07-31
SGN-004138,CUST-04260,2023-12-10,Confirmed,Event/Conference,Enterprise Plus,220,,REP-031,CMP-0160,True,0,CRM-Salesforce,2023-12-11
SGN-004139,CUST-05781,2022-11-02,Confirmed,Self-Serve Trial,Starter,117,,REP-030,CMP-0143,False,0,CRM-HubSpot,2022-11-03
SGN-004140,CUST-01589,2022-06-24,Superseded,Paid Ads,Growth,48,,REP-048,,False,0,CRM-Salesforce,2022-05-26
SGN-004140,CUST-01589,2022-06-05,Confirmed,Self-Serve Trial,Professional,48,,REP-048,,False,0,CRM-Salesforce,2022-06-06
SGN-004141,CUST-01589,2023-09-26,Confirmed,Partner Referral,Starter,90,,,,False,14,CRM-Salesforce,2023-09-27
SGN-004142,CUST-04498,2022-05-03,Confirmed,Partner Referral,Professional,35,,REP-051,,False,14,CRM-Salesforce,2022-05-04
SGN-004143,CUST-03297,2022-09-01,Confirmed,Partner Referral,Starter,149,,,CMP-0387,True,14,CRM-Salesforce,2022-09-02
SGN-004144,CUST-05276,2022-03-12,Confirmed,Organic Web,Growth,90,,REP-037,,True,14,CRM-Salesforce,2022-03-12
SGN-004145,CUST-01069,2022-11-25,Confirmed,Self-Serve Trial,Starter,103,,REP-033,,False,0,CRM-HubSpot,2022-11-26
SGN-004146,CUST-04189,2022-03-14,Confirmed,Partner Referral,Growth,150,,REP-017,CMP-0367,True,30,CRM-Salesforce,2022-03-15
SGN-004147,CUST-04189,2023-09-02,Superseded,Partner Referral,Starter,133,,REP-004,CMP-0147,False,14,CRM-Salesforce,2023-09-04
SGN-004147,CUST-04189,2023-09-09,Confirmed,Paid Ads,Growth,133,,REP-004,CMP-0147,False,14,CRM-Salesforce,2023-09-10
SGN-004148,CUST-01751,2023-02-26,Confirmed,Paid Ads,Starter,210,,REP-032,CMP-0025,False,0,CRM-HubSpot,2023-02-27
SGN-004149,CUST-03725,2022-08-06,Confirmed,Self-Serve Trial,Enterprise,142,,REP-035,,True,0,CRM-Salesforce,2022-08-07
SGN-004150,CUST-05066,2022-01-05,Confirmed,Paid Ads,Growth,60,,REP-054,,False,0,CRM-Salesforce,2022-01-06
SGN-004151,CUST-05403,2022-09-10,Confirmed,Paid Ads,Starter,173,PARTNER20,,CMP-0394,False,30,CRM-Salesforce,2022-09-10
SGN-004152,CUST-01880,2022-08-24,Confirmed,Self-Serve Trial,Growth,159,WELCOME10,,CMP-0237,True,0,CRM-HubSpot,2022-08-25
SGN-004153,CUST-04680,2022-02-01,Confirmed,Event/Conference,Enterprise,78,WELCOME10,REP-001,CMP-0005,False,0,CRM-HubSpot,2022-02-01
SGN-004154,CUST-03733,2022-06-08,Confirmed,Event/Conference,Starter,77,WELCOME10,,CMP-0097,False,30,CRM-Salesforce,2022-06-09
SGN-004155,CUST-05046,2022-06-06,Confirmed,Direct Sales,Enterprise Plus,234,,REP-029,CMP-0245,False,0,CRM-Salesforce,2022-06-07
SGN-004156,CUST-01028,2023-02-06,Confirmed,Direct Sales,Starter,127,,REP-013,CMP-0202,True,30,CRM-HubSpot,2023-02-06
SGN-004157,CUST-05093,2023-02-24,Confirmed,Organic Web,Professional,196,,REP-041,,False,30,CRM-Salesforce,2023-02-25
SGN-004158,CUST-01839,2022-05-30,Confirmed,Self-Serve Trial,Starter,3,PARTNER20,REP-043,,False,0,CRM-Salesforce,2022-05-31
SGN-004159,CUST-03850,2023-05-24,Confirmed,Partner Referral,Enterprise,122,,REP-040,CMP-0058,False,30,CRM-Salesforce,2023-05-25
SGN-004160,CUST-05612,2022-05-08,Confirmed,Organic Web,Starter,37,,REP-036,CMP-0132,True,30,CRM-HubSpot,2022-05-09
SGN-004161,CUST-04493,2022-10-15,Confirmed,Organic Web,Professional,149,,REP-024,CMP-0360,True,0,CRM-Salesforce,2022-10-15
SGN-004162,CUST-01638,2022-04-05,Confirmed,Self-Serve Trial,Growth,103,,REP-008,,False,0,CRM-Salesforce,2022-04-05
SGN-004163,CUST-05834,2022-03-25,Confirmed,Self-Serve Trial,Starter,5,,,,False,0,CRM-Salesforce,2022-03-26
SGN-004164,CUST-03600,2022-10-02,Confirmed,Self-Serve Trial,Enterprise Plus,175,,REP-043,CMP-0215,False,30,CRM-Salesforce,2022-10-03
SGN-004165,CUST-05692,2022-05-15,Confirmed,Partner Referral,Growth,169,,REP-048,CMP-0323,False,30,CRM-Salesforce,2022-05-16
SGN-004166,CUST-05976,2022-01-29,Confirmed,Paid Ads,Growth,64,,REP-047,CMP-0119,True,30,CRM-HubSpot,2022-01-29
SGN-004167,CUST-05880,2023-06-20,Confirmed,Event/Conference,Enterprise,79,,,,False,14,CRM-HubSpot,2023-06-21
SGN-004168,CUST-05880,2023-07-10,Confirmed,Self-Serve Trial,Enterprise Plus,35,,REP-008,CMP-0061,False,30,CRM-HubSpot,2023-07-10
SGN-004169,CUST-00038,2023-01-16,Confirmed,Organic Web,Starter,166,,,,False,30,CRM-Salesforce,2023-01-17
SGN-004170,CUST-03493,2023-01-05,Confirmed,Self-Serve Trial,Growth,220,,,,False,0,Manual-Import,2023-01-05
SGN-004171,CUST-01524,2023-04-28,Confirmed,Direct Sales,Professional,109,,REP-016,,False,0,CRM-Salesforce,2023-04-29
SGN-004172,CUST-01041,2023-02-03,Confirmed,Direct Sales,Starter,160,WELCOME10,REP-045,,False,0,CRM-HubSpot,2023-02-04
SGN-004173,CUST-05641,2022-04-17,Confirmed,Organic Web,Growth,129,,,,True,14,CRM-Salesforce,2022-04-18
SGN-004174,CUST-00434,2023-04-27,Superseded,Direct Sales,Professional,95,,REP-051,CMP-0328,False,14,Manual-Import,2023-04-27
SGN-004174,CUST-00434,2023-05-06,Confirmed,Event/Conference,Enterprise Plus,95,,REP-051,CMP-0328,False,14,Manual-Import,2023-05-07
SGN-004175,CUST-01065,2022-10-15,Superseded,Organic Web,Growth,4,,REP-023,,True,0,CRM-Salesforce,2022-09-15
SGN-004175,CUST-01065,2022-09-28,Confirmed,Direct Sales,Growth,4,,REP-023,,True,0,CRM-Salesforce,2022-09-29
SGN-004176,CUST-05028,2023-04-13,Confirmed,Organic Web,Growth,133,,,,False,30,CRM-HubSpot,2023-04-13
SGN-004177,CUST-02560,2023-04-26,Confirmed,Organic Web,Growth,90,,,,False,30,Manual-Import,2023-04-26
SGN-004178,CUST-00251,2022-01-05,Confirmed,Organic Web,Enterprise,45,,,,True,30,CRM-HubSpot,2022-01-06
SGN-004179,CUST-00251,2023-12-09,Confirmed,Partner Referral,Enterprise,239,,REP-051,CMP-0319,True,14,CRM-Salesforce,2023-12-10
SGN-004180,CUST-02441,2023-04-11,Confirmed,Direct Sales,Growth,215,PARTNER20,,CMP-0236,True,0,CRM-Salesforce,2023-04-12
SGN-004181,CUST-02872,2022-02-13,Confirmed,Paid Ads,Starter,235,,,CMP-0005,True,0,Manual-Import,2022-02-14
SGN-004182,CUST-02872,2023-09-15,Confirmed,Partner Referral,Growth,83,PARTNER20,REP-054,,False,0,CRM-Salesforce,2023-09-15
SGN-004183,CUST-00381,2023-03-03,Confirmed,Self-Serve Trial,Professional,89,,REP-052,CMP-0384,True,30,CRM-Salesforce,2023-03-03
SGN-004184,CUST-00381,2023-08-01,Confirmed,Direct Sales,Enterprise,94,,REP-020,,False,30,CRM-Salesforce,2023-08-02
SGN-004185,CUST-02594,2023-01-11,Superseded,Direct Sales,Enterprise Plus,123,,REP-053,,False,0,CRM-HubSpot,2022-12-24
SGN-004185,CUST-02594,2022-12-30,Confirmed,Direct Sales,Enterprise,123,,REP-053,,False,0,CRM-HubSpot,2022-12-30
SGN-004186,CUST-05387,2022-04-25,Superseded,Self-Serve Trial,Enterprise,38,,REP-001,,True,14,CRM-HubSpot,2022-04-09
SGN-004186,CUST-05387,2022-04-12,Confirmed,Organic Web,Enterprise,38,,REP-001,,True,14,CRM-HubSpot,2022-04-12
SGN-004187,CUST-02177,2023-05-23,Confirmed,Organic Web,Growth,74,,,CMP-0383,True,0,CRM-HubSpot,2023-05-23
SGN-004188,CUST-02447,2022-08-27,Confirmed,Organic Web,Enterprise Plus,151,,REP-028,,False,0,CRM-HubSpot,2022-08-28
SGN-004189,CUST-04364,2022-07-22,Confirmed,Direct Sales,Growth,99,,REP-051,,True,30,CRM-Salesforce,2022-07-22
SGN-004190,CUST-01243,2023-06-21,Confirmed,Partner Referral,Starter,14,,,CMP-0235,False,14,CRM-HubSpot,2023-06-21
SGN-004191,CUST-01862,2022-10-31,Confirmed,Paid Ads,Growth,194,,REP-027,,False,0,CRM-Salesforce,2022-10-31
SGN-004192,CUST-02519,2022-05-13,Confirmed,Direct Sales,Growth,162,,,,False,14,CRM-Salesforce,2022-05-13
SGN-004193,CUST-00358,2023-04-16,Confirmed,Paid Ads,Growth,22,,REP-016,,False,0,CRM-Salesforce,2023-04-16
SGN-004194,CUST-05468,2022-03-14,Confirmed,Partner Referral,Starter,73,,REP-019,CMP-0277,True,30,CRM-HubSpot,2022-03-14
SGN-004195,CUST-03390,2022-11-25,Confirmed,Direct Sales,Enterprise,238,,REP-004,,False,0,CRM-Salesforce,2022-11-25
SGN-004196,CUST-03630,2022-08-14,Confirmed,Event/Conference,Growth,183,WELCOME10,REP-005,CMP-0379,True,0,CRM-Salesforce,2022-08-15
SGN-004197,CUST-02330,2023-04-16,Superseded,Direct Sales,Professional,80,PARTNER20,,CMP-0256,False,0,CRM-HubSpot,2023-03-28
SGN-004197,CUST-02330,2023-03-31,Confirmed,Self-Serve Trial,Starter,80,PARTNER20,,CMP-0256,False,0,CRM-HubSpot,2023-04-01
SGN-004198,CUST-02697,2022-03-24,Confirmed,Direct Sales,Growth,165,,,,False,30,CRM-HubSpot,2022-03-24
SGN-004199,CUST-01390,2022-11-17,Confirmed,Organic Web,Growth,46,,REP-047,,True,0,CRM-Salesforce,2022-11-18
SGN-004200,CUST-02277,2022-09-15,Confirmed,Paid Ads,Growth,201,,REP-023,,False,14,CRM-HubSpot,2022-09-16
SGN-004201,CUST-04793,2022-09-25,Confirmed,Paid Ads,Enterprise,146,PARTNER20,REP-042,CMP-0381,False,14,CRM-HubSpot,2022-09-26
SGN-004202,CUST-02526,2022-12-05,Confirmed,Paid Ads,Starter,8,,,,True,30,CRM-Salesforce,2022-12-05
SGN-004203,CUST-02526,2023-11-26,Confirmed,Partner Referral,Growth,28,,REP-019,CMP-0329,False,14,CRM-Salesforce,2023-11-26
SGN-004204,CUST-00499,2022-07-21,Confirmed,Paid Ads,Growth,189,,,CMP-0111,True,30,CRM-Salesforce,2022-07-21
SGN-004205,CUST-04470,2022-08-04,Confirmed,Direct Sales,Professional,95,,REP-054,,True,30,CRM-HubSpot,2022-08-04
SGN-004206,CUST-01258,2022-06-15,Confirmed,Direct Sales,Professional,184,,,,False,14,CRM-HubSpot,2022-06-16
SGN-004207,CUST-05384,2022-05-19,Confirmed,Partner Referral,Professional,209,,REP-022,,False,14,CRM-HubSpot,2022-05-20
SGN-004208,CUST-05384,2023-07-13,Confirmed,Event/Conference,Starter,38,WELCOME10,REP-054,CMP-0169,True,0,CRM-Salesforce,2023-07-13
SGN-004209,CUST-00671,2023-05-31,Confirmed,Event/Conference,Professional,155,,,CMP-0217,False,0,CRM-HubSpot,2023-06-01
SGN-004210,CUST-00671,2023-09-24,Confirmed,Partner Referral,Starter,199,,REP-013,,False,14,Manual-Import,2023-09-25
SGN-004211,CUST-05909,2022-09-09,Confirmed,Partner Referral,Starter,131,,REP-046,,True,14,CRM-Salesforce,2022-09-10
SGN-004212,CUST-01956,2022-07-12,Confirmed,Paid Ads,Growth,65,,REP-009,CMP-0026,True,14,CRM-HubSpot,2022-07-12
SGN-004213,CUST-01392,2023-02-26,Superseded,Paid Ads,Professional,42,PARTNER20,,CMP-0102,False,0,CRM-HubSpot,2023-03-01
SGN-004213,CUST-01392,2023-03-08,Confirmed,Paid Ads,Starter,42,PARTNER20,,CMP-0102,False,0,CRM-HubSpot,2023-03-08
SGN-004214,CUST-03954,2022-03-13,Confirmed,Self-Serve Trial,Professional,107,,REP-047,CMP-0040,False,0,CRM-Salesforce,2022-03-13
SGN-004215,CUST-01635,2023-03-23,Confirmed,Self-Serve Trial,Starter,119,,REP-039,CMP-0077,True,14,CRM-Salesforce,2023-03-24
SGN-004216,CUST-03417,2022-01-02,Confirmed,Partner Referral,Growth,54,,,CMP-0319,True,14,CRM-Salesforce,2022-01-03
SGN-004217,CUST-04531,2022-01-04,Confirmed,Organic Web,Professional,67,,REP-039,,False,30,Manual-Import,2022-01-05
SGN-004218,CUST-03138,2022-05-25,Confirmed,Paid Ads,Enterprise Plus,80,,REP-031,CMP-0153,False,30,CRM-Salesforce,2022-05-26
SGN-004219,CUST-01094,2022-01-25,Confirmed,Self-Serve Trial,Starter,223,,,CMP-0388,True,14,CRM-HubSpot,2022-01-26
SGN-004220,CUST-01285,2022-09-27,Confirmed,Paid Ads,Professional,234,,,,False,30,CRM-HubSpot,2022-09-27
SGN-004221,CUST-05117,2023-05-16,Confirmed,Event/Conference,Growth,73,,REP-035,,True,14,CRM-HubSpot,2023-05-17
SGN-004222,CUST-00594,2022-04-02,Confirmed,Organic Web,Professional,211,,,,False,14,CRM-Salesforce,2022-04-03
SGN-004223,CUST-04932,2022-05-05,Confirmed,Partner Referral,Growth,169,,REP-055,CMP-0029,False,30,CRM-HubSpot,2022-05-06
SGN-004224,CUST-01944,2022-03-08,Confirmed,Self-Serve Trial,Professional,150,,,CMP-0357,False,0,CRM-Salesforce,2022-03-08
SGN-004225,CUST-04575,2022-08-10,Confirmed,Direct Sales,Enterprise Plus,50,,,,False,30,CRM-Salesforce,2022-08-11
SGN-004226,CUST-04428,2022-08-22,Confirmed,Self-Serve Trial,Starter,243,,,,False,0,CRM-Salesforce,2022-08-23
SGN-004227,CUST-03594,2022-02-11,Superseded,Self-Serve Trial,Enterprise,200,,REP-045,,True,0,CRM-HubSpot,2022-02-20
SGN-004227,CUST-03594,2022-03-03,Confirmed,Direct Sales,Growth,200,,REP-045,,True,0,CRM-HubSpot,2022-03-04
SGN-004228,CUST-00180,2023-05-30,Confirmed,Self-Serve Trial,Starter,60,,REP-024,CMP-0237,False,14,CRM-Salesforce,2023-05-31
SGN-004229,CUST-00620,2022-07-02,Confirmed,Paid Ads,Starter,125,,,CMP-0095,False,30,CRM-HubSpot,2022-07-03
SGN-004230,CUST-05653,2022-05-02,Confirmed,Event/Conference,Starter,72,,REP-010,,True,14,CRM-HubSpot,2022-05-02
SGN-004231,CUST-03216,2023-02-20,Confirmed,Paid Ads,Starter,210,,REP-017,,False,30,CRM-HubSpot,2023-02-21
SGN-004232,CUST-03164,2022-12-28,Confirmed,Paid Ads,Enterprise,173,,,,False,0,CRM-Salesforce,2022-12-29
SGN-004233,CUST-04915,2022-01-29,Confirmed,Paid Ads,Professional,92,,,CMP-0107,False,14,CRM-HubSpot,2022-01-30
SGN-004234,CUST-01742,2023-06-03,Confirmed,Paid Ads,Growth,10,,REP-036,CMP-0151,True,30,CRM-Salesforce,2023-06-03
SGN-004235,CUST-01742,2023-07-21,Confirmed,Event/Conference,Growth,195,,,,False,0,Manual-Import,2023-07-21
SGN-004236,CUST-04204,2022-09-02,Confirmed,Self-Serve Trial,Starter,26,,,CMP-0002,False,0,Manual-Import,2022-09-02
SGN-004237,CUST-05831,2023-03-20,Confirmed,Organic Web,Professional,175,,REP-016,,False,14,CRM-Salesforce,2023-03-21
SGN-004238,CUST-05946,2022-12-03,Confirmed,Event/Conference,Growth,174,,,,False,0,Manual-Import,2022-12-03
SGN-004239,CUST-01129,2023-03-13,Confirmed,Paid Ads,Growth,144,,,,True,14,CRM-HubSpot,2023-03-14
SGN-004240,CUST-03260,2022-06-06,Confirmed,Paid Ads,Growth,38,WELCOME10,REP-057,CMP-0210,False,0,CRM-HubSpot,2022-06-06
SGN-004241,CUST-04132,2022-04-28,Confirmed,Paid Ads,Growth,214,,,CMP-0136,True,0,CRM-Salesforce,2022-04-28
SGN-004242,CUST-03518,2023-03-25,Confirmed,Self-Serve Trial,Growth,187,,,,False,14,CRM-Salesforce,2023-03-26
SGN-004243,CUST-00325,2023-04-03,Confirmed,Self-Serve Trial,Growth,70,,REP-026,,False,30,CRM-Salesforce,2023-04-04
SGN-004244,CUST-00325,2023-12-08,Superseded,Event/Conference,Enterprise,5,PARTNER20,,,True,30,CRM-Salesforce,2023-12-09
SGN-004244,CUST-00325,2023-12-18,Confirmed,Partner Referral,Enterprise Plus,5,PARTNER20,,,True,30,CRM-Salesforce,2023-12-18
SGN-004245,CUST-04585,2021-12-20,Superseded,Partner Referral,Enterprise Plus,20,,REP-043,,False,14,CRM-HubSpot,2021-12-26
SGN-004245,CUST-04585,2022-01-03,Confirmed,Event/Conference,Growth,20,,REP-043,,False,14,CRM-HubSpot,2022-01-04
SGN-004246,CUST-04585,2023-11-18,Confirmed,Direct Sales,Enterprise,105,,REP-054,,False,0,CRM-HubSpot,2023-11-18
SGN-004247,CUST-01853,2022-02-23,Confirmed,Organic Web,Enterprise,127,,REP-028,,True,30,CRM-Salesforce,2022-02-23
SGN-004248,CUST-05715,2022-08-22,Confirmed,Organic Web,Growth,78,,REP-040,CMP-0086,False,30,Manual-Import,2022-08-22
SGN-004249,CUST-05954,2022-06-24,Confirmed,Paid Ads,Professional,46,,REP-007,CMP-0321,True,0,CRM-Salesforce,2022-06-25
SGN-004250,CUST-03699,2023-04-11,Confirmed,Partner Referral,Enterprise,142,,,CMP-0052,True,0,Manual-Import,2023-04-11
SGN-004251,CUST-02829,2022-10-31,Confirmed,Paid Ads,Enterprise,95,,REP-032,,False,14,CRM-Salesforce,2022-11-01
SGN-004252,CUST-03920,2022-02-13,Superseded,Event/Conference,Enterprise Plus,233,WELCOME10,,,True,14,CRM-HubSpot,2022-02-28
SGN-004252,CUST-03920,2022-03-05,Confirmed,Organic Web,Enterprise,233,WELCOME10,,,True,14,CRM-HubSpot,2022-03-05
SGN-004253,CUST-00314,2022-09-12,Confirmed,Event/Conference,Growth,74,,REP-008,,False,0,Manual-Import,2022-09-13
SGN-004254,CUST-01513,2022-04-15,Confirmed,Organic Web,Starter,46,,,,True,14,CRM-Salesforce,2022-04-15
SGN-004255,CUST-01513,2023-11-18,Confirmed,Self-Serve Trial,Growth,90,,REP-048,,True,0,CRM-Salesforce,2023-11-18
SGN-004256,CUST-03364,2023-01-25,Confirmed,Partner Referral,Starter,154,,,,True,0,CRM-HubSpot,2023-01-26
SGN-004257,CUST-05821,2022-12-24,Confirmed,Paid Ads,Professional,143,,,,False,14,CRM-Salesforce,2022-12-24
SGN-004258,CUST-01127,2022-11-14,Confirmed,Self-Serve Trial,Growth,46,,REP-004,,False,0,CRM-HubSpot,2022-11-14
SGN-004259,CUST-01053,2022-06-21,Confirmed,Paid Ads,Enterprise,10,,REP-004,CMP-0323,False,0,Manual-Import,2022-06-22
SGN-004260,CUST-01095,2022-12-11,Confirmed,Paid Ads,Enterprise Plus,78,,,CMP-0102,False,14,CRM-Salesforce,2022-12-11
SGN-004261,CUST-05376,2022-05-15,Confirmed,Partner Referral,Growth,223,,,,True,30,CRM-Salesforce,2022-05-16
SGN-004262,CUST-00052,2022-06-04,Confirmed,Direct Sales,Enterprise,71,,,CMP-0049,True,30,CRM-HubSpot,2022-06-05
SGN-004263,CUST-02815,2022-10-13,Confirmed,Organic Web,Starter,191,,REP-042,,False,0,CRM-Salesforce,2022-10-13
SGN-004264,CUST-01816,2022-04-17,Confirmed,Event/Conference,Growth,179,,REP-008,,True,14,CRM-Salesforce,2022-04-18
SGN-004265,CUST-00965,2022-12-12,Confirmed,Self-Serve Trial,Starter,83,PARTNER20,,,True,0,CRM-HubSpot,2022-12-12
SGN-004266,CUST-04587,2023-04-27,Superseded,Partner Referral,Starter,186,,REP-035,,True,30,Manual-Import,2023-04-16
SGN-004266,CUST-04587,2023-04-30,Confirmed,Direct Sales,Enterprise Plus,186,,REP-035,,True,30,Manual-Import,2023-04-30
SGN-004267,CUST-00422,2023-01-26,Confirmed,Organic Web,Starter,15,,REP-047,,False,14,CRM-HubSpot,2023-01-27
SGN-004268,CUST-00105,2022-04-19,Confirmed,Paid Ads,Growth,52,,,,False,30,CRM-HubSpot,2022-04-20
SGN-004269,CUST-00105,2023-07-06,Confirmed,Paid Ads,Enterprise,79,,,,True,0,CRM-Salesforce,2023-07-07
SGN-004270,CUST-05667,2022-07-28,Confirmed,Self-Serve Trial,Professional,248,,REP-022,CMP-0147,False,0,CRM-Salesforce,2022-07-28
SGN-004271,CUST-04320,2023-02-08,Confirmed,Self-Serve Trial,Growth,19,PARTNER20,REP-059,,True,14,CRM-Salesforce,2023-02-09
SGN-004272,CUST-01556,2022-11-18,Confirmed,Partner Referral,Starter,46,,,CMP-0018,False,30,CRM-HubSpot,2022-11-18
SGN-004273,CUST-03709,2023-03-03,Confirmed,Direct Sales,Growth,82,,REP-014,,True,30,CRM-HubSpot,2023-03-04
SGN-004274,CUST-04265,2023-05-17,Confirmed,Partner Referral,Starter,79,,REP-015,,False,14,CRM-Salesforce,2023-05-18
SGN-004275,CUST-01875,2023-01-28,Confirmed,Organic Web,Enterprise,202,,REP-028,CMP-0093,False,30,CRM-HubSpot,2023-01-29
SGN-004276,CUST-02058,2023-06-03,Confirmed,Self-Serve Trial,Starter,106,WELCOME10,REP-002,CMP-0147,False,14,CRM-HubSpot,2023-06-03
SGN-004277,CUST-03119,2022-07-08,Superseded,Partner Referral,Professional,189,,REP-057,,True,14,CRM-HubSpot,2022-06-18
SGN-004277,CUST-03119,2022-06-21,Confirmed,Self-Serve Trial,Starter,189,,REP-057,,True,14,CRM-HubSpot,2022-06-22
SGN-004278,CUST-00382,2022-12-12,Confirmed,Event/Conference,Professional,158,,REP-018,CMP-0093,False,0,CRM-Salesforce,2022-12-13
SGN-004279,CUST-04796,2022-08-01,Confirmed,Event/Conference,Enterprise,199,,,,False,0,CRM-Salesforce,2022-08-02
SGN-004280,CUST-02910,2022-10-21,Confirmed,Self-Serve Trial,Growth,82,,REP-016,CMP-0378,False,0,CRM-HubSpot,2022-10-22
SGN-004281,CUST-05372,2022-10-30,Confirmed,Event/Conference,Growth,130,,REP-032,CMP-0227,False,0,CRM-Salesforce,2022-10-31
SGN-004282,CUST-05945,2023-02-10,Confirmed,Organic Web,Enterprise,129,,,,False,0,CRM-Salesforce,2023-02-10
SGN-004283,CUST-00371,2022-12-21,Confirmed,Paid Ads,Professional,234,,REP-043,CMP-0164,False,0,CRM-HubSpot,2022-12-21
SGN-004284,CUST-01516,2023-05-12,Confirmed,Event/Conference,Professional,169,,REP-053,,False,14,CRM-Salesforce,2023-05-13
SGN-004285,CUST-01557,2023-01-12,Confirmed,Self-Serve Trial,Starter,221,WELCOME10,REP-009,CMP-0220,False,14,CRM-HubSpot,2023-01-12
SGN-004286,CUST-03727,2022-05-03,Confirmed,Paid Ads,Starter,162,,,CMP-0365,False,30,CRM-HubSpot,2022-05-04
SGN-004287,CUST-05789,2022-10-09,Confirmed,Partner Referral,Enterprise,92,WELCOME10,,CMP-0048,True,30,CRM-Salesforce,2022-10-10
SGN-004288,CUST-01636,2022-07-23,Confirmed,Paid Ads,Professional,32,,,CMP-0234,False,30,CRM-Salesforce,2022-07-24
SGN-004289,CUST-05135,2022-10-24,Confirmed,Event/Conference,Growth,22,,REP-057,CMP-0235,True,0,CRM-HubSpot,2022-10-25
SGN-004290,CUST-04775,2022-01-13,Confirmed,Paid Ads,Growth,170,,REP-023,CMP-0228,False,30,CRM-Salesforce,2022-01-13
SGN-004291,CUST-03608,2023-06-19,Confirmed,Direct Sales,Enterprise,99,,,,True,0,Manual-Import,2023-06-20
SGN-004292,CUST-03025,2023-06-13,Confirmed,Self-Serve Trial,Professional,241,,,CMP-0270,False,0,CRM-Salesforce,2023-06-14
SGN-004293,CUST-05592,2022-10-13,Confirmed,Organic Web,Starter,201,,,CMP-0389,False,14,Manual-Import,2022-10-14
SGN-004294,CUST-05592,2023-12-01,Confirmed,Organic Web,Starter,64,,REP-005,,True,30,CRM-HubSpot,2023-12-01
SGN-004295,CUST-05004,2023-03-30,Superseded,Paid Ads,Growth,228,WELCOME10,REP-041,CMP-0030,False,30,CRM-HubSpot,2023-03-15
SGN-004295,CUST-05004,2023-03-23,Confirmed,Partner Referral,Growth,228,WELCOME10,REP-041,CMP-0030,False,30,CRM-HubSpot,2023-03-23
SGN-004296,CUST-05004,2023-08-04,Confirmed,Event/Conference,Growth,200,,,CMP-0193,False,14,Manual-Import,2023-08-05
