order_id,customer_id,order_date,requested_ship_date,promised_delivery_date,assigned_warehouse_id,sales_channel,payment_terms,currency,order_total_value,created_by,created_at,po_number,notes
ORD-008446,CUST-00185,2024-04-22,2024-04-24,2024-05-02,WH-04,Direct,Net60,EUR,7405.37,user019,2024-04-22,PO-673525,
ORD-008447,CUST-00802,2024-05-23,2024-05-24,2024-05-28,WH-17,Distributor,Net30,EUR,14762.23,user059,2024-05-23,PO-124742,
ORD-008448,CUST-00840,2023-11-11,2023-11-15,2023-11-19,WH-01,Direct,Net45,USD,11711.1,user062,2023-11-11,PO-997084,
ORD-008449,CUST-00472,2024-01-24,2024-01-27,2024-02-01,WH-13,Direct,Net60,USD,1732.89,user029,2024-01-24,PO-359923,
ORD-008450,CUST-00484,2024-04-19,2024-04-23,2024-04-26,WH-05,Direct,Net30,EUR,21536.89,user043,2024-04-19,PO-595824,
ORD-008451,CUST-00513,2024-02-08,2024-02-12,2024-02-15,WH-02,Online,Net45,CAD,11605.04,user042,2024-02-08,PO-954559,
ORD-008452,CUST-00796,2023-10-08,2023-10-10,2023-10-19,WH-04,Direct,Net45,CAD,12889.51,user063,2023-10-08,PO-802884,
ORD-008453,CUST-01027,2024-02-24,2024-02-28,2024-03-04,WH-14,Direct,Net30,USD,6679.66,user072,2024-02-24,PO-657735,
ORD-008454,CUST-00785,2024-04-11,2024-04-12,2024-04-18,WH-17,Direct,Net45,EUR,10329.83,user009,2024-04-11,PO-316374,
ORD-008455,CUST-00650,2023-10-26,2023-10-28,2023-11-04,WH-03,Direct,Net30,USD,16692.78,user072,2023-10-26,PO-493449,
ORD-008456,CUST-01043,2024-04-10,2024-04-12,2024-04-16,WH-10,Direct,Net30,USD,24391.74,user064,2024-04-10,PO-288613,
ORD-008457,CUST-01117,2023-12-14,2023-12-16,2023-12-20,WH-09,Direct,Net45,USD,11647.87,user036,2023-12-14,PO-151615,
ORD-008458,CUST-00295,2024-02-08,2024-02-12,2024-02-20,WH-11,Distributor,Net30,USD,17442.71,user012,2024-02-08,PO-485405,
ORD-008459,CUST-00883,2023-10-09,2023-10-13,2023-10-17,WH-18,Direct,Net45,USD,14999.32,user066,2023-10-09,PO-246193,
ORD-008460,CUST-00372,2024-03-17,2024-03-19,2024-03-28,WH-05,Distributor,Net45,USD,6103.89,user060,2024-03-17,PO-648121,
ORD-008461,CUST-00179,2023-12-29,2023-12-30,2024-01-05,WH-18,Distributor,Net30,USD,17070.89,user076,2023-12-29,PO-197370,
ORD-008462,CUST-00921,2024-03-27,2024-03-31,2024-04-04,WH-02,Distributor,Net45,USD,18513.95,user008,2024-03-27,PO-426806,
ORD-008463,CUST-00625,2024-04-21,2024-04-23,2024-04-28,WH-10,Distributor,Net30,EUR,3775.91,user023,2024-04-21,PO-319697,
ORD-008464,CUST-01071,2024-01-07,2024-01-11,2024-01-19,WH-08,Online,Net30,USD,605.73,user044,2024-01-07,PO-906653,
ORD-008465,CUST-00260,2024-06-14,2024-06-15,2024-06-18,WH-09,Direct,Net60,USD,1261.49,user049,2024-06-14,PO-944790,
ORD-008466,CUST-00416,2024-05-27,2024-05-29,2024-06-04,WH-09,Direct,Net60,USD,6713.5,user038,2024-05-27,PO-977646,
ORD-008467,CUST-00286,2024-03-28,2024-03-30,2024-04-02,WH-08,Direct,Net45,USD,6744.66,user022,2024-03-28,PO-277535,
ORD-008468,CUST-00905,2023-11-07,2023-11-08,2023-11-17,WH-04,Direct,Net30,CAD,11371.03,user062,2023-11-07,PO-418741,
ORD-008469,CUST-00669,2024-06-23,2024-06-26,2024-06-29,WH-06,Online,Net45,USD,9229.06,user067,2024-06-23,PO-855801,
ORD-008470,CUST-00143,2023-11-30,2023-12-01,2023-12-06,WH-03,Direct,Net30,USD,9663.4,user025,2023-11-30,PO-261475,
ORD-008471,CUST-00737,2023-12-21,2023-12-24,2023-12-29,WH-08,Distributor,Net45,EUR,4048.74,user007,2023-12-21,PO-761841,
ORD-008472,CUST-00655,2024-01-28,2024-01-29,2024-02-03,WH-04,Direct,Net45,USD,13636.95,user042,2024-01-28,PO-529446,
ORD-008473,CUST-00757,2024-04-18,2024-04-21,2024-04-26,WH-02,Distributor,Net30,USD,15815.26,user012,2024-04-18,PO-870939,
ORD-008474,CUST-00583,2024-03-18,2024-03-22,2024-03-25,WH-04,Direct,Net45,CAD,9194.77,user047,2024-03-18,PO-998843,
ORD-008475,CUST-00012,2023-11-22,2023-11-25,2023-12-04,WH-08,Direct,Net45,EUR,22952.86,user050,2023-11-22,PO-802934,
ORD-008476,CUST-00959,2024-04-22,2024-04-24,2024-04-28,WH-04,Online,Net60,USD,17789.57,user068,2024-04-22,PO-319912,
ORD-008477,CUST-00057,2024-05-07,2024-05-09,2024-05-14,WH-13,Direct,Net30,USD,11329.92,user042,2024-05-07,PO-789670,
ORD-008478,CUST-00228,2024-02-23,2024-02-24,2024-02-26,WH-15,Direct,Net45,EUR,8154.41,user023,2024-02-23,PO-499549,
ORD-008479,CUST-00727,2023-12-21,2023-12-24,2023-12-31,WH-16,Direct,Net45,USD,1778.4,user038,2023-12-21,PO-524836,
ORD-008480,CUST-00404,2023-11-14,2023-11-16,2023-11-23,WH-13,Direct,Net45,CAD,20183.07,user024,2023-11-14,PO-574752,
ORD-008481,CUST-00320,2023-12-24,2023-12-28,2024-01-06,WH-04,Direct,Net30,USD,20476.36,user012,2023-12-24,PO-146412,
ORD-008482,CUST-00787,2024-03-21,2024-03-24,2024-03-27,WH-13,Direct,Net30,USD,24952.03,user049,2024-03-21,PO-384669,
ORD-008483,CUST-00008,2023-12-02,2023-12-05,2023-12-12,WH-17,Direct,Net30,USD,4385.82,user067,2023-12-02,PO-404345,
ORD-008484,CUST-00470,2023-12-28,2024-01-01,2024-01-04,WH-09,Direct,Net45,USD,10873.48,user069,2023-12-28,PO-525600,
ORD-008485,CUST-01161,2024-02-11,2024-02-13,2024-02-15,WH-05,Distributor,Net30,USD,9709.84,user042,2024-02-11,PO-387508,
ORD-008486,CUST-01036,2024-04-02,2024-04-05,2024-04-08,WH-17,Distributor,Net60,CAD,23963.15,user030,2024-04-02,PO-946660,
ORD-008487,CUST-01064,2023-11-16,2023-11-17,2023-11-24,WH-04,Direct,Net60,EUR,14117.63,user042,2023-11-16,PO-631741,
ORD-008488,CUST-00316,2024-02-19,2024-02-23,2024-02-28,WH-12,Distributor,Net60,EUR,16700.29,user037,2024-02-19,PO-951951,
ORD-008489,CUST-00781,2024-01-16,2024-01-20,2024-01-29,WH-18,Distributor,Net30,USD,3306.64,user072,2024-01-16,PO-651189,
ORD-008490,CUST-00881,2024-04-21,2024-04-23,2024-05-02,WH-13,Online,Net60,CAD,24661.32,user055,2024-04-21,PO-964852,
ORD-008491,CUST-00721,2023-12-06,2023-12-09,2023-12-14,WH-16,Distributor,Net60,EUR,17891.76,user048,2023-12-06,PO-978579,
ORD-008492,CUST-00029,2023-10-20,2023-10-24,2023-11-02,WH-08,Direct,Net30,USD,12921.53,user071,2023-10-20,PO-997022,
ORD-008493,CUST-00055,2024-03-18,2024-03-21,2024-03-28,WH-06,Direct,Net30,EUR,9101.02,user069,2024-03-18,PO-975639,
ORD-008494,CUST-00469,2024-06-26,2024-06-29,2024-07-01,WH-10,Online,Net45,USD,12769.03,user049,2024-06-26,PO-387478,
ORD-008495,CUST-01117,2023-11-23,2023-11-27,2023-12-04,WH-13,Online,Net45,CAD,16921.43,user012,2023-11-23,PO-329380,
ORD-008496,CUST-00461,2023-12-24,2023-12-25,2023-12-27,WH-12,Distributor,Net45,USD,18478.48,user069,2023-12-24,PO-528118,
ORD-008497,CUST-00890,2024-03-19,2024-03-21,2024-03-29,WH-04,Distributor,Net60,EUR,12788.61,user049,2024-03-19,PO-827141,
ORD-008498,CUST-00599,2024-03-20,2024-03-24,2024-03-29,WH-15,Distributor,Net30,CAD,24528.31,user035,2024-03-20,PO-554006,
ORD-008499,CUST-00476,2023-10-04,2023-10-08,2023-10-11,WH-07,Distributor,Net60,CAD,21881.68,user046,2023-10-04,PO-580815,
ORD-008500,CUST-00559,2024-06-18,2024-06-19,2024-06-22,WH-03,Distributor,Net30,USD,3583.6,user070,2024-06-18,PO-307783,
ORD-008501,CUST-00928,2023-10-15,2023-10-17,2023-10-22,WH-06,Distributor,Net30,USD,17511.58,user002,2023-10-15,PO-861277,
ORD-008502,CUST-00445,2024-06-20,2024-06-23,2024-06-27,WH-17,Online,Net60,USD,5325.57,user053,2024-06-20,PO-397118,
ORD-008503,CUST-00511,2023-11-27,2023-12-01,2023-12-07,WH-03,Direct,Net45,USD,23166.98,user019,2023-11-27,PO-564684,
ORD-008504,CUST-00804,2024-06-07,2024-06-09,2024-06-13,WH-13,Distributor,Net45,USD,17887.89,user008,2024-06-07,PO-905704,
ORD-008505,CUST-00661,2024-06-17,2024-06-21,2024-06-26,WH-03,Distributor,Net45,USD,23484.67,user060,2024-06-17,PO-858286,
ORD-008506,CUST-00626,2024-05-18,2024-05-20,2024-05-22,WH-13,Direct,Net60,EUR,2636.73,user043,2024-05-18,PO-358847,
ORD-008507,CUST-01120,2024-04-13,2024-04-15,2024-04-24,WH-17,Distributor,Net60,USD,13576.63,user042,2024-04-13,PO-312635,
ORD-008508,CUST-01188,2024-03-24,2024-03-26,2024-03-28,WH-06,Distributor,Net30,USD,15291.32,user079,2024-03-24,PO-910636,
ORD-008509,CUST-00641,2024-06-27,2024-07-01,2024-07-09,WH-07,Direct,Net30,EUR,3754.95,user007,2024-06-27,PO-469617,
ORD-008510,CUST-01106,2024-06-30,2024-07-01,2024-07-10,WH-12,Distributor,Net60,USD,9878.36,user072,2024-06-30,PO-284569,
ORD-008511,CUST-00979,2024-06-27,2024-07-01,2024-07-07,WH-02,Direct,Net30,USD,6806.75,user001,2024-06-27,PO-958773,
ORD-008512,CUST-01169,2023-12-12,2023-12-16,2023-12-19,WH-17,Direct,Net60,USD,10519.89,user007,2023-12-12,PO-460288,
ORD-008513,CUST-00952,2024-05-04,2024-05-05,2024-05-09,WH-11,Distributor,Net30,CAD,22725.64,user025,2024-05-04,PO-657796,
ORD-008514,CUST-00978,2023-12-02,2023-12-04,2023-12-12,WH-14,Online,Net45,EUR,14507.35,user079,2023-12-02,PO-756935,
ORD-008515,CUST-01074,2023-12-16,2023-12-19,2023-12-23,WH-17,Distributor,Net45,USD,1267.88,user021,2023-12-16,PO-931784,
ORD-008516,CUST-00753,2023-10-28,2023-10-31,2023-11-07,WH-16,Direct,Net60,USD,13203.66,user056,2023-10-28,PO-693027,
ORD-008517,CUST-00267,2024-03-07,2024-03-08,2024-03-16,WH-08,Direct,Net60,EUR,1927.57,user055,2024-03-07,PO-274960,
ORD-008518,CUST-00139,2023-10-29,2023-10-31,2023-11-03,WH-07,Online,Net60,USD,10810.04,user046,2023-10-29,PO-793755,
ORD-008519,CUST-00717,2024-01-07,2024-01-09,2024-01-17,WH-10,Online,Net60,EUR,16422.5,user010,2024-01-07,PO-821387,
ORD-008520,CUST-00142,2023-10-02,2023-10-03,2023-10-08,WH-07,Distributor,Net30,CAD,17333.97,user016,2023-10-02,PO-252582,
ORD-008521,CUST-00346,2024-05-01,2024-05-03,2024-05-12,WH-04,Direct,Net30,USD,8844.97,user034,2024-05-01,PO-103849,
ORD-008522,CUST-00265,2024-05-05,2024-05-06,2024-05-13,WH-15,Distributor,Net45,USD,23663.95,user069,2024-05-05,PO-685438,
ORD-008523,CUST-01115,2024-05-21,2024-05-25,2024-05-27,WH-18,Distributor,Net60,USD,13766.38,user038,2024-05-21,PO-391434,
ORD-008524,CUST-01028,2024-05-27,2024-05-28,2024-05-30,WH-07,Direct,Net30,USD,15113.55,user011,2024-05-27,PO-795219,
ORD-008525,CUST-00518,2024-01-18,2024-01-19,2024-01-24,WH-02,Distributor,Net30,CAD,5968.73,user022,2024-01-18,PO-574369,
ORD-008526,CUST-00296,2023-11-17,2023-11-18,2023-11-24,WH-01,Distributor,Net60,EUR,5018.5,user072,2023-11-17,PO-545535,
ORD-008527,CUST-01023,2024-05-22,2024-05-26,2024-05-28,WH-02,Direct,Net60,EUR,24584.15,user035,2024-05-22,PO-600171,
ORD-008528,CUST-00722,2023-12-06,2023-12-10,2023-12-13,WH-08,Direct,Net45,USD,15535.9,user030,2023-12-06,PO-455573,
ORD-008529,CUST-00553,2023-12-23,2023-12-25,2024-01-03,WH-07,Distributor,Net60,USD,1267.61,user001,2023-12-23,PO-544866,
ORD-008530,CUST-00146,2024-06-08,2024-06-09,2024-06-12,WH-08,Direct,Net60,USD,19065.97,user053,2024-06-08,PO-147689,
ORD-008531,CUST-00739,2024-06-17,2024-06-19,2024-06-27,WH-15,Distributor,Net30,EUR,10764.51,user001,2024-06-17,PO-387572,
ORD-008532,CUST-00559,2024-05-21,2024-05-24,2024-05-26,WH-04,Distributor,Net45,USD,6287.21,user023,2024-05-21,PO-569872,
ORD-008533,CUST-00859,2023-11-23,2023-11-26,2023-12-05,WH-04,Distributor,Net45,CAD,23769.11,user073,2023-11-23,PO-382692,
ORD-008534,CUST-00665,2024-03-22,2024-03-24,2024-03-30,WH-14,Online,Net60,USD,9409.94,user043,2024-03-22,PO-119983,
ORD-008535,CUST-00982,2024-06-25,2024-06-29,2024-07-05,WH-14,Online,Net30,USD,21588.78,user056,2024-06-25,PO-958452,
ORD-008536,CUST-01167,2024-05-21,2024-05-22,2024-05-25,WH-06,Direct,Net30,CAD,16548.98,user055,2024-05-21,PO-539238,
ORD-008537,CUST-00542,2024-04-13,2024-04-16,2024-04-20,WH-02,Distributor,Net30,USD,19175.97,user046,2024-04-13,PO-303735,
ORD-008538,CUST-00193,2023-11-13,2023-11-17,2023-11-20,WH-08,Direct,Net30,CAD,17902.52,user025,2023-11-13,PO-304356,
ORD-008539,CUST-00728,2024-05-17,2024-05-18,2024-05-20,WH-01,Direct,Net60,USD,1341.53,user051,2024-05-17,PO-112550,
ORD-008540,CUST-01168,2024-03-04,2024-03-05,2024-03-11,WH-11,Direct,Net30,USD,21643.31,user033,2024-03-04,PO-111937,
ORD-008541,CUST-00501,2024-02-28,2024-03-01,2024-03-09,WH-12,Direct,Net60,USD,3195.04,user008,2024-02-28,PO-294747,
ORD-008542,CUST-00944,2023-11-02,2023-11-05,2023-11-11,WH-10,Direct,Net30,USD,22752.29,user029,2023-11-02,PO-627351,
ORD-008543,CUST-00318,2023-12-12,2023-12-16,2023-12-18,WH-18,Direct,Net45,EUR,9821.45,user013,2023-12-12,PO-926234,
ORD-008544,CUST-00377,2023-10-01,2023-10-05,2023-10-14,WH-09,Direct,Net30,USD,21782.49,user040,2023-10-01,PO-961603,
ORD-008545,CUST-01170,2024-06-22,2024-06-23,2024-06-29,WH-05,Distributor,Net30,USD,22675.73,user060,2024-06-22,PO-333107,
ORD-008546,CUST-00448,2024-01-21,2024-01-25,2024-02-02,WH-13,Direct,Net30,EUR,22311.06,user032,2024-01-21,PO-610176,
ORD-008547,CUST-00750,2023-10-26,2023-10-30,2023-11-02,WH-16,Distributor,Net60,EUR,1083.78,user055,2023-10-26,PO-675719,
ORD-008548,CUST-00489,2023-10-27,2023-10-29,2023-11-03,WH-15,Direct,Net45,USD,5569.17,user034,2023-10-27,PO-874295,
ORD-008549,CUST-00354,2024-04-23,2024-04-27,2024-05-01,WH-09,Distributor,Net60,EUR,9447.01,user001,2024-04-23,PO-237790,
ORD-008550,CUST-00087,2023-11-11,2023-11-13,2023-11-17,WH-05,Direct,Net30,EUR,12603.55,user037,2023-11-11,PO-230517,
ORD-008551,CUST-00045,2024-06-10,2024-06-11,2024-06-14,WH-17,Direct,Net30,USD,10968.43,user020,2024-06-10,PO-296213,
ORD-008552,CUST-01114,2024-04-02,2024-04-03,2024-04-11,WH-01,Direct,Net60,USD,8800.35,user038,2024-04-02,PO-258692,
ORD-008553,CUST-01101,2023-11-03,2023-11-04,2023-11-11,WH-18,Online,Net45,EUR,20521.71,user043,2023-11-03,PO-415579,
ORD-008554,CUST-00994,2024-01-04,2024-01-07,2024-01-10,WH-10,Online,Net30,EUR,6192.08,user049,2024-01-04,PO-959248,
ORD-008555,CUST-00506,2023-11-17,2023-11-20,2023-11-27,WH-05,Distributor,Net30,USD,20651.61,user046,2023-11-17,PO-498499,
ORD-008556,CUST-00668,2024-06-07,2024-06-09,2024-06-16,WH-04,Direct,Net45,USD,3966.81,user015,2024-06-07,PO-655394,
ORD-008557,CUST-00279,2024-03-07,2024-03-08,2024-03-14,WH-06,Distributor,Net30,EUR,8759.95,user047,2024-03-07,PO-417579,
ORD-008558,CUST-01105,2024-01-17,2024-01-18,2024-01-21,WH-16,Direct,Net30,USD,9075.04,user044,2024-01-17,PO-318740,
ORD-008559,CUST-01033,2024-04-15,2024-04-17,2024-04-19,WH-06,Direct,Net60,USD,10912.15,user026,2024-04-15,PO-768952,
ORD-008560,CUST-00218,2023-11-14,2023-11-15,2023-11-19,WH-06,Direct,Net60,USD,10703.03,user061,2023-11-14,PO-863014,
ORD-008561,CUST-00081,2024-01-10,2024-01-13,2024-01-16,WH-14,Direct,Net45,USD,14201.9,user001,2024-01-10,PO-141528,
ORD-008562,CUST-00800,2023-11-24,2023-11-27,2023-12-04,WH-05,Direct,Net45,USD,14827.87,user062,2023-11-24,PO-863877,
ORD-008563,CUST-01185,2024-01-30,2024-01-31,2024-02-03,WH-05,Online,Net45,USD,23824.95,user013,2024-01-30,PO-674073,
ORD-008564,CUST-00214,2024-06-21,2024-06-24,2024-06-28,WH-04,Distributor,Net60,USD,7483.85,user057,2024-06-21,PO-984635,
ORD-008565,CUST-00956,2024-03-30,2024-04-03,2024-04-11,WH-06,Distributor,Net60,USD,18353.5,user057,2024-03-30,PO-140568,
ORD-008566,CUST-00606,2024-01-16,2024-01-19,2024-01-21,WH-11,Distributor,Net45,USD,4681.74,user029,2024-01-16,PO-961302,
ORD-008567,CUST-00659,2024-04-26,2024-04-27,2024-05-03,WH-04,Direct,Net60,CAD,17052.53,user045,2024-04-26,PO-917657,
ORD-008568,CUST-00313,2023-10-12,2023-10-16,2023-10-21,WH-09,Distributor,Net30,USD,22353.63,user072,2023-10-12,PO-874484,
ORD-008569,CUST-00624,2023-11-29,2023-12-03,2023-12-10,WH-06,Distributor,Net60,EUR,20433.25,user077,2023-11-29,PO-778699,
ORD-008570,CUST-00440,2023-11-02,2023-11-04,2023-11-07,WH-10,Distributor,Net60,EUR,444.31,user075,2023-11-02,PO-490245,
ORD-008571,CUST-00834,2023-12-08,2023-12-10,2023-12-16,WH-08,Distributor,Net45,USD,12092.3,user056,2023-12-08,PO-447243,
ORD-008572,CUST-00179,2023-12-05,2023-12-07,2023-12-14,WH-05,Distributor,Net45,USD,5418.67,user075,2023-12-05,PO-486685,
ORD-008573,CUST-01145,2024-05-09,2024-05-12,2024-05-16,WH-06,Direct,Net45,EUR,3610.95,user066,2024-05-09,PO-161977,
ORD-008574,CUST-00499,2023-10-05,2023-10-08,2023-10-12,WH-10,Distributor,Net45,EUR,15141.91,user025,2023-10-05,PO-204523,
ORD-008575,CUST-00015,2023-11-12,2023-11-16,2023-11-24,WH-05,Distributor,Net60,USD,18668.58,user040,2023-11-12,PO-837810,
ORD-008576,CUST-00728,2023-10-13,2023-10-17,2023-10-22,WH-17,Direct,Net30,EUR,16266.51,user034,2023-10-13,PO-917274,
ORD-008577,CUST-00969,2024-06-22,2024-06-23,2024-07-02,WH-18,Direct,Net45,USD,23089.25,user038,2024-06-22,PO-644890,
ORD-008578,CUST-00764,2024-01-29,2024-01-30,2024-02-02,WH-02,Direct,Net45,USD,13801.47,user032,2024-01-29,PO-415271,
ORD-008579,CUST-00944,2023-11-28,2023-12-02,2023-12-05,WH-18,Direct,Net45,USD,16002.2,user033,2023-11-28,PO-274846,
ORD-008580,CUST-00107,2023-10-07,2023-10-11,2023-10-20,WH-12,Online,Net60,CAD,9163.36,user038,2023-10-07,PO-494250,
ORD-008581,CUST-00069,2023-10-25,2023-10-26,2023-11-02,WH-09,Direct,Net30,USD,10107.82,user023,2023-10-25,PO-177591,
ORD-008582,CUST-00396,2024-01-20,2024-01-21,2024-01-25,WH-10,Online,Net60,USD,20532.14,user054,2024-01-20,PO-801542,
ORD-008583,CUST-00288,2024-06-03,2024-06-05,2024-06-10,WH-02,Direct,Net30,EUR,21947.41,user018,2024-06-03,PO-275047,
ORD-008584,CUST-00321,2023-10-29,2023-10-31,2023-11-08,WH-09,Distributor,Net60,USD,19881.38,user078,2023-10-29,PO-180753,
ORD-008585,CUST-00124,2024-04-29,2024-05-02,2024-05-10,WH-09,Distributor,Net60,CAD,6926.11,user044,2024-04-29,PO-953378,
ORD-008586,CUST-00640,2024-02-18,2024-02-22,2024-02-24,WH-09,Direct,Net45,EUR,6917.26,user049,2024-02-18,PO-560150,
ORD-008587,CUST-00892,2024-06-29,2024-06-30,2024-07-04,WH-03,Online,Net30,USD,16686.12,user024,2024-06-29,PO-345618,
ORD-008588,CUST-00464,2024-06-20,2024-06-24,2024-07-02,WH-07,Online,Net30,USD,15916.67,user008,2024-06-20,PO-770532,
ORD-008589,CUST-00998,2023-11-08,2023-11-10,2023-11-13,WH-12,Online,Net45,USD,22406.69,user017,2023-11-08,PO-737662,
ORD-008590,CUST-01149,2024-02-24,2024-02-25,2024-03-01,WH-05,Direct,Net30,USD,10031.72,user055,2024-02-24,PO-639210,
ORD-008591,CUST-00052,2023-12-18,2023-12-21,2023-12-29,WH-13,Direct,Net60,USD,20196.35,user054,2023-12-18,PO-816417,
ORD-008592,CUST-00923,2024-01-23,2024-01-26,2024-01-31,WH-01,Direct,Net45,EUR,9325.25,user055,2024-01-23,PO-907566,
ORD-008593,CUST-01062,2024-05-09,2024-05-12,2024-05-21,WH-04,Distributor,Net30,EUR,12261.74,user008,2024-05-09,PO-678891,
ORD-008594,CUST-00414,2024-04-16,2024-04-17,2024-04-20,WH-18,Direct,Net60,USD,22166.54,user066,2024-04-16,PO-874175,
ORD-008595,CUST-00804,2024-03-17,2024-03-21,2024-03-30,WH-14,Direct,Net45,CAD,15594.69,user059,2024-03-17,PO-731361,
ORD-008596,CUST-00206,2024-01-03,2024-01-04,2024-01-13,WH-09,Distributor,Net60,CAD,411.74,user064,2024-01-03,PO-511059,
ORD-008597,CUST-01200,2024-02-22,2024-02-25,2024-03-02,WH-01,Distributor,Net30,USD,11842.3,user035,2024-02-22,PO-854057,
ORD-008598,CUST-01024,2023-11-13,2023-11-15,2023-11-21,WH-01,Direct,Net60,USD,4462.0,user059,2023-11-13,PO-997885,
ORD-008599,CUST-01147,2024-04-28,2024-05-01,2024-05-07,WH-05,Direct,Net60,USD,4322.48,user049,2024-04-28,PO-801582,
ORD-008600,CUST-01164,2023-11-11,2023-11-14,2023-11-19,WH-04,Distributor,Net45,USD,2320.54,user070,2023-11-11,PO-626862,
ORD-008601,CUST-00314,2024-02-02,2024-02-05,2024-02-07,WH-02,Distributor,Net30,USD,4848.73,user059,2024-02-02,PO-391677,
ORD-008602,CUST-00517,2024-04-22,2024-04-24,2024-05-01,WH-14,Direct,Net45,EUR,16539.91,user009,2024-04-22,PO-332892,
ORD-008603,CUST-00697,2024-06-03,2024-06-07,2024-06-09,WH-15,Online,Net30,USD,7116.21,user058,2024-06-03,PO-208150,
ORD-008604,CUST-00480,2024-02-26,2024-03-01,2024-03-06,WH-01,Direct,Net45,USD,3987.26,user055,2024-02-26,PO-183379,
ORD-008605,CUST-00912,2024-01-11,2024-01-12,2024-01-16,WH-15,Direct,Net45,CAD,16360.3,user014,2024-01-11,PO-385770,
ORD-008606,CUST-00563,2024-01-19,2024-01-20,2024-01-26,WH-01,Distributor,Net45,EUR,19695.36,user072,2024-01-19,PO-749559,
ORD-008607,CUST-00487,2024-01-31,2024-02-01,2024-02-08,WH-18,Distributor,Net30,USD,3211.45,user059,2024-01-31,PO-140258,
ORD-008608,CUST-00507,2024-04-22,2024-04-25,2024-05-01,WH-18,Online,Net30,USD,20944.95,user051,2024-04-22,PO-244470,
ORD-008609,CUST-00607,2024-01-18,2024-01-21,2024-01-29,WH-12,Distributor,Net30,USD,15609.13,user043,2024-01-18,PO-637873,
ORD-008610,CUST-00380,2024-04-07,2024-04-08,2024-04-13,WH-01,Direct,Net30,USD,18870.62,user017,2024-04-07,PO-324667,
ORD-008611,CUST-00536,2024-02-12,2024-02-14,2024-02-20,WH-10,Distributor,Net60,USD,10297.48,user018,2024-02-12,PO-852346,
ORD-008612,CUST-00397,2023-12-06,2023-12-08,2023-12-17,WH-10,Direct,Net30,USD,21421.4,user020,2023-12-06,PO-458253,
ORD-008613,CUST-00796,2024-05-24,2024-05-28,2024-06-03,WH-18,Distributor,Net45,EUR,14608.67,user058,2024-05-24,PO-635779,
ORD-008614,CUST-01142,2023-10-24,2023-10-25,2023-11-02,WH-15,Online,Net45,USD,24307.92,user069,2023-10-24,PO-493751,
ORD-008615,CUST-00853,2023-10-25,2023-10-26,2023-11-03,WH-16,Direct,Net60,USD,11788.79,user026,2023-10-25,PO-231233,
ORD-008616,CUST-00978,2024-05-20,2024-05-22,2024-05-24,WH-14,Online,Net45,EUR,5745.29,user055,2024-05-20,PO-655694,
ORD-008617,CUST-00740,2023-12-14,2023-12-16,2023-12-19,WH-09,Online,Net45,USD,13718.8,user058,2023-12-14,PO-291966,
ORD-008618,CUST-00791,2024-06-30,2024-07-03,2024-07-12,WH-03,Distributor,Net60,EUR,21149.01,user048,2024-06-30,PO-904635,
ORD-008619,CUST-00094,2024-01-17,2024-01-20,2024-01-23,WH-01,Direct,Net30,USD,23148.08,user049,2024-01-17,PO-628443,
ORD-008620,CUST-01091,2024-01-17,2024-01-19,2024-01-26,WH-10,Direct,Net30,USD,9423.26,user067,2024-01-17,PO-788100,
ORD-008621,CUST-00570,2024-05-03,2024-05-06,2024-05-08,WH-13,Direct,Net60,USD,2899.12,user058,2024-05-03,PO-934713,
ORD-008622,CUST-00630,2024-02-01,2024-02-05,2024-02-13,WH-09,Distributor,Net30,USD,5759.33,user072,2024-02-01,PO-884019,
ORD-008623,CUST-00892,2024-03-06,2024-03-09,2024-03-11,WH-18,Distributor,Net60,USD,15790.32,user006,2024-03-06,PO-334609,
ORD-008624,CUST-00514,2024-02-16,2024-02-18,2024-02-21,WH-11,Distributor,Net45,USD,3957.7,user043,2024-02-16,PO-671543,
ORD-008625,CUST-00192,2024-03-22,2024-03-23,2024-03-28,WH-10,Direct,Net60,USD,8579.12,user047,2024-03-22,PO-382664,
ORD-008626,CUST-00409,2024-03-04,2024-03-05,2024-03-07,WH-01,Online,Net60,USD,20119.45,user071,2024-03-04,PO-564673,
ORD-008627,CUST-00076,2024-01-19,2024-01-20,2024-01-25,WH-07,Distributor,Net30,USD,24452.59,user027,2024-01-19,PO-334521,
ORD-008628,CUST-00596,2023-10-30,2023-10-31,2023-11-05,WH-01,Distributor,Net45,USD,17066.27,user039,2023-10-30,PO-746905,
ORD-008629,CUST-00266,2024-06-16,2024-06-20,2024-06-23,WH-04,Direct,Net45,USD,21437.03,user025,2024-06-16,PO-535627,
ORD-008630,CUST-00138,2024-05-31,2024-06-04,2024-06-08,WH-11,Distributor,Net60,USD,3976.33,user019,2024-05-31,PO-834758,
ORD-008631,CUST-00334,2024-01-07,2024-01-10,2024-01-18,WH-09,Online,Net30,EUR,13933.2,user036,2024-01-07,PO-565486,
ORD-008632,CUST-00717,2023-11-06,2023-11-07,2023-11-09,WH-07,Direct,Net45,USD,4526.69,user076,2023-11-06,PO-688396,
ORD-008633,CUST-01159,2024-02-25,2024-02-27,2024-03-02,WH-04,Direct,Net60,USD,4616.05,user063,2024-02-25,PO-926916,
ORD-008634,CUST-00842,2024-02-05,2024-02-09,2024-02-14,WH-16,Direct,Net45,USD,17513.88,user065,2024-02-05,PO-676386,
