product_id,product_name,category,subcategory,unit_of_measure,unit_weight_kg,unit_cost,list_price,supplier_id,hazmat_flag,created_at
PRD-01415,Storage Item 01415,Office Supplies,Storage,CS,11.85,197.36,344.25,SUP-0240,True,2023-02-17
PRD-01416,Storage Item 01416,Office Supplies,Storage,CS,18.86,149.26,243.0,SUP-0100,False,2022-07-25
PRD-01417,Paper Goods Item 01417,Office Supplies,Paper Goods,CS,31.13,87.03,177.79,SUP-0176,False,2021-06-21
PRD-01418,Boxes Item 01418,Packaging,Boxes,PLT,17.22,99.2,216.88,SUP-0109,False,2020-06-18
PRD-01419,Storage Item 01419,Office Supplies,Storage,EA,18.82,39.4,81.46,SUP-0178,False,2021-03-29
PRD-01420,Seating Item 01420,Furniture,Seating,EA,36.87,189.7,352.69,SUP-0176,True,2022-06-20
PRD-01421,Accessories Item 01421,Apparel,Accessories,CS,37.04,13.51,29.11,SUP-0079,False,2021-11-01
PRD-01422,Fasteners Item 01422,Industrial Parts,Fasteners,EA,4.14,123.01,256.51,SUP-0018,False,2022-04-20
PRD-01423,Paper Goods Item 01423,Office Supplies,Paper Goods,EA,28.15,102.5,140.86,SUP-0216,False,2022-03-08
PRD-01424,Seals Item 01424,Industrial Parts,Seals,EA,26.11,233.64,323.67,SUP-0073,False,2023-03-28
PRD-01425,Cables Item 01425,Electronics,Cables,CS,18.64,143.36,295.24,SUP-0004,False,2022-04-19
PRD-01426,Seals Item 01426,Industrial Parts,Seals,CS,22.43,58.25,89.04,SUP-0228,False,2022-05-07
PRD-01427,Storage Item 01427,Office Supplies,Storage,PLT,31.08,221.96,307.63,SUP-0084,False,2020-08-02
PRD-01428,Writing Item 01428,Office Supplies,Writing,EA,18.82,170.19,302.45,SUP-0117,False,2022-02-19
PRD-01429,Boxes Item 01429,Packaging,Boxes,EA,1.93,151.09,247.88,SUP-0156,False,2021-07-16
PRD-01430,Boxes Item 01430,Packaging,Boxes,PLT,21.95,106.34,193.61,SUP-0161,False,2021-04-13
PRD-01431,Seating Item 01431,Furniture,Seating,CS,25.23,209.36,380.9,SUP-0050,False,2021-04-01
PRD-01432,Storage Units Item 01432,Furniture,Storage Units,PLT,31.08,7.64,13.42,SUP-0173,False,2021-06-04
PRD-01433,Storage Item 01433,Office Supplies,Storage,PLT,25.97,79.03,145.83,SUP-0245,False,2023-01-13
PRD-01434,Paper Goods Item 01434,Office Supplies,Paper Goods,CS,20.53,158.4,314.7,SUP-0009,False,2021-01-28
PRD-01435,Seals Item 01435,Industrial Parts,Seals,EA,35.55,191.73,263.77,SUP-0192,False,2020-08-02
PRD-01436,Desks Item 01436,Furniture,Desks,CS,39.95,55.89,81.44,SUP-0037,False,2021-05-18
PRD-01437,Desks Item 01437,Furniture,Desks,PLT,37.12,105.88,183.22,SUP-0123,False,2023-07-26
PRD-01438,Desks Item 01438,Furniture,Desks,PLT,0.57,61.45,114.7,SUP-0103,False,2023-06-21
PRD-01439,Cables Item 01439,Electronics,Cables,EA,22.62,185.86,386.03,SUP-0167,False,2023-12-04
PRD-01440,Outerwear Item 01440,Apparel,Outerwear,CS,21.03,166.23,285.5,SUP-0193,False,2022-11-30
PRD-01441,Footwear Item 01441,Apparel,Footwear,CS,25.86,33.41,53.72,SUP-0175,False,2020-03-19
PRD-01442,Writing Item 01442,Office Supplies,Writing,PLT,22.46,215.33,357.77,SUP-0111,False,2023-01-10
PRD-01443,Seals Item 01443,Industrial Parts,Seals,CS,22.77,15.67,23.24,SUP-0009,False,2023-11-28
PRD-01444,Footwear Item 01444,Apparel,Footwear,EA,27.56,111.27,228.16,SUP-0067,False,2022-01-14
PRD-01445,Footwear Item 01445,Apparel,Footwear,PLT,22.25,114.72,177.99,SUP-0193,False,2021-02-13
PRD-01446,Tape Item 01446,Packaging,Tape,EA,37.94,141.64,274.07,SUP-0099,False,2021-03-24
PRD-01447,Fasteners Item 01447,Industrial Parts,Fasteners,PLT,9.93,136.59,220.33,SUP-0132,False,2021-05-09
PRD-01448,Writing Item 01448,Office Supplies,Writing,PLT,21.33,167.51,238.49,SUP-0148,False,2020-11-02
PRD-01449,Footwear Item 01449,Apparel,Footwear,CS,1.06,243.4,376.38,SUP-0219,False,2021-07-29
PRD-01450,Seating Item 01450,Furniture,Seating,EA,24.85,51.93,93.5,SUP-0148,False,2020-12-04
PRD-01451,Seating Item 01451,Furniture,Seating,PLT,14.63,6.8,14.81,SUP-0021,False,2023-08-26
PRD-01452,Footwear Item 01452,Apparel,Footwear,EA,38.65,180.4,292.61,SUP-0236,False,2024-02-07
PRD-01453,Void Fill Item 01453,Packaging,Void Fill,PLT,20.46,64.54,139.46,SUP-0161,False,2022-06-22
PRD-01454,Bearings Item 01454,Industrial Parts,Bearings,PLT,23.64,221.43,304.22,SUP-0038,False,2020-08-29
PRD-01455,Boxes Item 01455,Packaging,Boxes,CS,27.65,244.28,457.51,SUP-0053,False,2020-11-22
PRD-01456,Storage Item 01456,Office Supplies,Storage,CS,22.84,157.13,230.6,SUP-0116,False,2022-12-20
PRD-01457,Adapters Item 01457,Electronics,Adapters,EA,32.31,110.19,160.69,SUP-0063,False,2023-05-22
PRD-01458,Desks Item 01458,Furniture,Desks,CS,5.54,77.68,165.05,SUP-0211,True,2022-07-30
PRD-01459,Footwear Item 01459,Apparel,Footwear,PLT,20.38,23.28,32.0,SUP-0143,False,2020-06-11
PRD-01460,Writing Item 01460,Office Supplies,Writing,CS,38.49,160.48,279.95,SUP-0021,False,2023-10-07
PRD-01461,Seals Item 01461,Industrial Parts,Seals,EA,3.59,60.48,132.3,SUP-0177,False,2021-02-19
PRD-01462,Bearings Item 01462,Industrial Parts,Bearings,CS,11.04,150.25,286.53,SUP-0224,False,2022-11-13
PRD-01463,Boxes Item 01463,Packaging,Boxes,EA,25.19,229.96,320.28,SUP-0029,False,2020-04-13
PRD-01464,Displays Item 01464,Electronics,Displays,CS,20.89,160.62,306.32,SUP-0156,False,2022-10-09
PRD-01465,Boxes Item 01465,Packaging,Boxes,PLT,22.29,157.09,238.96,SUP-0163,False,2021-04-26
PRD-01466,Cables Item 01466,Electronics,Cables,CS,26.2,31.86,53.4,SUP-0066,False,2022-12-13
PRD-01467,Adapters Item 01467,Electronics,Adapters,EA,4.84,37.93,51.82,SUP-0170,False,2020-11-29
PRD-01468,Displays Item 01468,Electronics,Displays,EA,32.4,206.53,427.25,SUP-0004,False,2021-05-04
PRD-01469,Storage Units Item 01469,Furniture,Storage Units,PLT,3.94,35.97,76.33,SUP-0181,False,2023-11-19
PRD-01470,Fasteners Item 01470,Industrial Parts,Fasteners,CS,13.87,46.98,91.82,SUP-0137,False,2022-03-22
PRD-01471,Outerwear Item 01471,Apparel,Outerwear,PLT,7.35,173.21,372.3,SUP-0098,False,2020-08-20
PRD-01472,Tape Item 01472,Packaging,Tape,PLT,37.72,92.87,178.81,SUP-0219,False,2022-08-07
PRD-01473,Paper Goods Item 01473,Office Supplies,Paper Goods,EA,2.89,110.57,202.98,SUP-0003,False,2020-02-18
PRD-01474,Storage Item 01474,Office Supplies,Storage,PLT,29.74,237.53,476.54,SUP-0037,False,2022-11-17
PRD-01475,Adapters Item 01475,Electronics,Adapters,CS,31.57,237.42,515.63,SUP-0165,False,2022-12-26
PRD-01476,Paper Goods Item 01476,Office Supplies,Paper Goods,CS,22.87,8.04,16.3,SUP-0158,False,2022-07-04
PRD-01477,Accessories Item 01477,Apparel,Accessories,PLT,4.08,38.22,79.39,SUP-0223,False,2022-02-01
PRD-01478,Fasteners Item 01478,Industrial Parts,Fasteners,CS,18.33,51.65,106.64,SUP-0222,False,2023-04-16
PRD-01479,Void Fill Item 01479,Packaging,Void Fill,CS,17.05,214.5,288.13,SUP-0205,False,2022-03-21
PRD-01480,Bearings Item 01480,Industrial Parts,Bearings,CS,10.6,190.36,390.48,SUP-0132,False,2020-04-24
PRD-01481,Storage Item 01481,Office Supplies,Storage,CS,34.84,248.95,386.12,SUP-0231,False,2022-01-23
PRD-01482,Desks Item 01482,Furniture,Desks,CS,4.42,101.72,186.31,SUP-0062,False,2022-11-16
PRD-01483,Adapters Item 01483,Electronics,Adapters,EA,38.32,144.18,225.05,SUP-0007,False,2023-09-20
PRD-01484,Adapters Item 01484,Electronics,Adapters,PLT,3.86,216.08,310.51,SUP-0015,False,2021-11-02
PRD-01485,Seals Item 01485,Industrial Parts,Seals,PLT,15.34,16.39,28.17,SUP-0137,False,2020-04-12
PRD-01486,Cables Item 01486,Electronics,Cables,EA,4.66,18.07,39.39,SUP-0002,False,2021-02-23
PRD-01487,Paper Goods Item 01487,Office Supplies,Paper Goods,CS,31.6,189.28,350.42,SUP-0231,False,2022-01-21
PRD-01488,Fasteners Item 01488,Industrial Parts,Fasteners,PLT,0.12,200.03,347.86,SUP-0060,False,2021-01-31
PRD-01489,Void Fill Item 01489,Packaging,Void Fill,EA,39.53,3.97,6.88,SUP-0182,False,2021-04-06
PRD-01490,Void Fill Item 01490,Packaging,Void Fill,PLT,10.07,61.58,113.71,SUP-0185,False,2023-11-10
PRD-01491,Writing Item 01491,Office Supplies,Writing,CS,3.12,248.35,454.67,SUP-0044,True,2021-10-17
PRD-01492,Writing Item 01492,Office Supplies,Writing,CS,20.44,165.56,272.41,SUP-0032,False,2022-05-14
PRD-01493,Accessories Item 01493,Apparel,Accessories,EA,35.77,198.6,407.97,SUP-0166,False,2020-12-25
PRD-01494,Storage Units Item 01494,Furniture,Storage Units,PLT,0.86,81.59,150.42,SUP-0158,False,2021-10-19
PRD-01495,Adapters Item 01495,Electronics,Adapters,PLT,35.31,20.97,27.97,SUP-0061,False,2023-10-28
PRD-01496,Storage Item 01496,Office Supplies,Storage,CS,10.04,133.69,252.24,SUP-0099,False,2022-11-06
PRD-01497,Desks Item 01497,Furniture,Desks,EA,21.81,186.61,373.2,SUP-0180,False,2021-09-08
PRD-01498,Cables Item 01498,Electronics,Cables,CS,32.59,173.95,254.48,SUP-0189,False,2022-02-14
PRD-01499,Outerwear Item 01499,Apparel,Outerwear,EA,8.62,130.2,213.27,SUP-0159,False,2022-10-11
PRD-01500,Desks Item 01500,Furniture,Desks,EA,1.45,31.97,42.85,SUP-0137,False,2020-10-14
