warehouse_id,shipment_id,carrier_id,transaction_type,event_date,tracking_number,freight_cost,carrier_service_level,created_at
WH-12,1121,CAR-03,Shipment,2023-12-08,TRK000019643,63.6,Ground,2023-12-08
WH-17,1144,CAR-16,Shipment,2023-10-27,TRK000019644,60.03,Express,2023-10-27
WH-09,1040,CAR-11,Shipment,2024-03-30,TRK000019645,42.95,Express,2024-03-30
WH-18,1093,CAR-10,Shipment,2024-01-09,TRK000019646,131.69,Freight,2024-01-09
WH-18,1094,CAR-11,Backorder,2024-01-14,,0.0,,2024-01-14
WH-08,1128,CAR-20,Shipment,2024-04-22,TRK000019648,122.67,Ground,2024-04-22
WH-04,1057,CAR-16,Shipment,2023-11-01,TRK000019649,203.81,Express,2023-11-01
WH-04,1058,CAR-08,Cancellation,2024-05-18,TRK000019650,29.17,Freight,2024-05-18
WH-04,1059,CAR-06,Backorder,2023-11-08,,0.0,,2023-11-08
WH-04,1060,CAR-14,Shipment,2023-11-04,TRK000019652,74.18,Express,2023-11-04
WH-04,1061,CAR-05,Shipment,2023-11-18,TRK000019653,84.26,Express,2023-11-18
WH-04,1062,CAR-06,Shipment,2023-11-06,TRK000019654,208.04,Ground,2023-11-06
WH-04,1063,CAR-19,Return,2023-11-13,TRK000019655,11.98,Express,2023-11-13
WH-02,1217,CAR-16,Shipment,2024-01-23,TRK000019656,14.84,Express,2024-01-23
WH-02,1218,CAR-15,Shipment,2024-01-23,TRK000019657,101.37,Ground,2024-01-23
WH-09,1041,CAR-20,Shipment,2024-02-02,TRK000019658,134.83,Ground,2024-02-02
WH-09,1042,CAR-06,Shipment,2024-02-04,TRK000019659,153.03,Freight,2024-02-04
WH-05,1197,CAR-12,Shipment,2023-12-23,TRK000019660,182.14,Express,2023-12-23
WH-05,1198,CAR-05,Shipment,2023-12-31,TRK000019661,88.56,Freight,2023-12-31
WH-05,1199,CAR-07,Backorder,2024-01-03,,0.0,,2024-01-03
WH-05,1200,CAR-17,Shipment,2023-12-22,TRK000019663,39.42,Freight,2023-12-22
WH-05,1201,CAR-02,Shipment,2024-01-11,TRK000019664,25.63,Ground,2024-01-11
WH-05,1202,CAR-08,Backorder,2024-01-20,,0.0,,2024-01-20
WH-04,1064,CAR-08,Shipment,2023-10-11,TRK000019666,37.64,Express,2023-10-11
WH-04,1065,CAR-13,Shipment,2023-11-02,TRK000019667,110.58,Freight,2023-11-02
WH-05,1203,CAR-07,Shipment,2024-04-23,TRK000019668,167.3,Express,2024-04-23
WH-05,1204,CAR-08,Shipment,2024-05-06,TRK000019669,140.18,Ground,2024-05-06
WH-05,1205,CAR-10,Shipment,2024-04-23,TRK000019670,54.62,Express,2024-04-23
WH-05,1206,CAR-16,Return,2024-05-03,TRK000019671,14.01,Ground,2024-05-03
WH-04,1066,CAR-13,Shipment,2024-02-25,TRK000019672,195.54,Freight,2024-02-25
WH-04,1067,CAR-14,Shipment,2024-02-21,TRK000019673,208.93,Ground,2024-02-21
WH-04,1068,CAR-10,Return,2024-02-29,TRK000019674,24.07,Express,2024-02-29
WH-05,1207,CAR-04,Backorder,2023-11-18,,0.0,,2023-11-20
WH-05,1208,CAR-12,Shipment,2023-11-14,TRK000019676,109.61,Express,2023-11-14
WH-05,1209,CAR-08,Shipment,2023-11-16,TRK000019677,85.63,Ground,2023-11-16
WH-07,991,CAR-12,Shipment,2023-10-16,TRK000019678,118.35,Freight,2023-10-16
WH-07,992,CAR-20,Shipment,2023-10-12,TRK000019679,67.59,Freight,2023-10-12
WH-07,993,CAR-06,Return,2023-10-29,TRK000019680,27.47,Freight,2023-10-29
WH-06,1060,CAR-17,Shipment,2024-03-02,TRK000019681,86.34,Freight,2024-03-02
WH-06,1061,CAR-15,Cancellation,2024-03-05,TRK000019682,8.92,Freight,2024-03-05
WH-18,1095,CAR-02,Shipment,2024-03-31,TRK000019683,19.58,Ground,2024-03-31
WH-18,1096,CAR-19,Shipment,2024-04-03,TRK000019684,159.23,Freight,2024-04-03
WH-15,1009,CAR-04,Shipment,2024-03-19,TRK000019685,174.09,Ground,2024-03-19
WH-02,1219,CAR-15,Shipment,2023-11-26,TRK000019686,136.22,Ground,2023-11-26
WH-02,1220,CAR-16,Shipment,2023-12-10,TRK000019687,209.02,Ground,2023-12-10
WH-02,1221,CAR-02,Backorder,2023-12-20,,0.0,,2023-12-20
WH-02,1222,CAR-03,Shipment,2023-11-24,TRK000019689,116.96,Express,2023-11-24
WH-03,1047,CAR-10,Shipment,2024-05-24,TRK000019690,98.49,Express,2024-05-24
WH-03,1048,CAR-03,Backorder,2024-05-25,,0.0,,2024-05-25
WH-17,1145,CAR-12,Shipment,2024-05-18,TRK000019692,146.35,Express,2024-05-18
WH-11,1114,CAR-01,Shipment,2024-07-01,TRK000019693,73.23,Ground,2024-07-01
WH-11,1115,CAR-08,Shipment,2024-07-11,TRK000019694,95.92,Express,2024-07-11
WH-11,1116,CAR-01,Shipment,2024-07-01,TRK000019695,68.74,Ground,2024-07-01
WH-12,1122,CAR-12,Shipment,2024-06-24,TRK000019696,191.14,Express,2024-06-24
WH-12,1123,CAR-02,Backorder,2024-06-28,,0.0,,2024-06-28
WH-16,1143,CAR-15,Shipment,2024-06-14,TRK000019698,112.35,Express,2024-06-14
WH-12,1124,CAR-13,Shipment,2024-01-25,TRK000019699,66.09,Express,2024-01-25
WH-12,1125,CAR-08,Shipment,2024-01-28,TRK000019700,110.35,Ground,2024-01-28
WH-18,1097,CAR-17,Shipment,2024-04-23,TRK000019701,92.94,Ground,2024-04-23
WH-18,1098,CAR-04,Shipment,2024-04-25,TRK000019702,139.57,Express,2024-04-25
WH-18,1099,CAR-11,Shipment,2024-04-26,TRK000019703,36.24,Express,2024-04-26
WH-10,1064,CAR-15,Shipment,2023-12-28,TRK000019704,40.95,Ground,2023-12-28
WH-15,1010,CAR-17,Shipment,2024-03-27,TRK000019705,99.33,Ground,2024-03-27
WH-14,1117,CAR-20,Shipment,2024-01-16,TRK000019706,54.39,Ground,2024-01-16
WH-18,1100,CAR-12,Shipment,2024-04-24,TRK000019707,161.99,Ground,2024-04-24
WH-18,1101,CAR-06,Cancellation,2024-05-10,TRK000019708,11.77,Freight,2024-05-10
WH-18,1102,CAR-18,Shipment,2024-04-27,TRK000019709,68.3,Ground,2024-04-27
WH-11,1117,CAR-03,Shipment,2024-05-17,TRK000019710,77.6,Ground,2024-05-17
WH-13,1019,CAR-07,Shipment,2024-02-18,TRK000019711,117.72,Express,2024-02-18
WH-13,1020,CAR-13,Shipment,2024-02-19,TRK000019712,219.23,Express,2024-02-19
WH-13,1021,CAR-20,Cancellation,2024-03-09,TRK000019713,2.91,Freight,2024-03-09
WH-13,1022,CAR-18,Backorder,2024-02-27,,0.0,,2024-02-27
WH-13,1023,CAR-19,Shipment,2024-02-16,TRK000019715,44.91,Freight,2024-02-16
WH-13,1024,CAR-18,Shipment,2024-04-24,TRK000019716,191.86,Ground,2024-04-24
WH-13,1025,CAR-16,Cancellation,2024-04-28,TRK000019717,24.18,Freight,2024-04-28
WH-10,1065,CAR-03,Shipment,2024-05-16,TRK000019718,39.01,Ground,2024-05-16
WH-10,1066,CAR-04,Shipment,2024-05-20,TRK000019719,217.89,Freight,2024-05-20
WH-10,1067,CAR-20,Cancellation,2024-06-08,TRK000019720,31.08,Freight,2024-06-08
WH-02,1223,CAR-07,Shipment,2024-04-28,TRK000019721,104.33,Freight,2024-04-28
WH-02,1224,CAR-06,Backorder,2024-04-30,,0.0,,2024-04-30
WH-02,1225,CAR-12,Backorder,2024-04-30,,0.0,,2024-04-28
WH-01,1099,CAR-08,Shipment,2023-11-29,TRK000019724,43.7,Express,2023-11-29
WH-01,1100,CAR-02,Shipment,2023-11-29,TRK000019725,146.09,Express,2023-11-29
WH-01,1101,CAR-09,Shipment,2023-12-08,TRK000019726,129.3,Freight,2023-12-08
WH-14,1118,CAR-17,Shipment,2023-10-12,TRK000019727,13.19,Freight,2023-10-12
WH-14,1119,CAR-11,Shipment,2023-10-13,TRK000019728,40.74,Freight,2023-10-13
WH-08,1129,CAR-12,Shipment,2023-12-15,TRK000019729,79.9,Ground,2023-12-15
WH-08,1130,CAR-12,Shipment,2023-12-16,TRK000019730,114.52,Express,2023-12-16
WH-08,1131,CAR-10,Cancellation,2023-12-22,TRK000019731,33.03,Express,2023-12-22
WH-07,994,CAR-05,Shipment,2023-11-19,TRK000019732,115.94,Express,2023-11-19
WH-07,995,CAR-06,Shipment,2023-11-27,TRK000019733,127.02,Freight,2023-11-27
WH-07,996,CAR-19,Shipment,2023-11-21,TRK000019734,174.77,Express,2023-11-21
WH-09,1043,CAR-03,Shipment,2024-05-15,TRK000019735,104.38,Ground,2024-05-15
WH-09,1044,CAR-06,Return,2024-06-03,TRK000019736,38.09,Freight,2024-06-03
WH-09,1045,CAR-05,Shipment,2024-05-14,TRK000019737,155.9,Express,2024-05-14
WH-13,1026,CAR-19,Shipment,2024-05-20,TRK000019738,35.05,Ground,2024-05-20
WH-13,1027,CAR-19,Backorder,2024-06-02,,0.0,,2024-06-02
WH-15,1011,CAR-03,Shipment,2024-06-15,TRK000019740,182.33,Ground,2024-06-15
WH-15,1012,CAR-18,Shipment,2024-06-22,TRK000019741,84.81,Ground,2024-06-22
WH-15,1013,CAR-10,Backorder,2024-07-05,,0.0,,2024-07-05
WH-15,1014,CAR-12,Shipment,2024-06-16,TRK000019743,15.37,Express,2024-06-16
WH-15,1015,CAR-14,Shipment,2024-06-16,TRK000019744,160.32,Express,2024-06-16
WH-09,1046,CAR-04,Shipment,2023-12-21,TRK000019745,200.33,Express,2023-12-21
WH-17,1146,CAR-01,Shipment,2024-06-08,TRK000019746,165.88,Ground,2024-06-08
WH-17,1147,CAR-05,Shipment,2024-06-07,TRK000019747,191.1,Freight,2024-06-07
WH-04,1069,CAR-12,Shipment,2023-10-08,TRK000019748,121.38,Ground,2023-10-08
WH-04,1070,CAR-02,Backorder,2023-10-18,,0.0,,2023-10-18
WH-03,1049,CAR-20,Shipment,2024-02-12,TRK000019750,67.42,Ground,2024-02-12
WH-03,1050,CAR-04,Shipment,2024-02-15,TRK000019751,119.31,Express,2024-02-15
WH-03,1051,CAR-04,Shipment,2024-02-12,TRK000019752,178.64,Ground,2024-02-12
WH-08,1132,CAR-14,Shipment,2024-06-09,TRK000019753,164.75,Express,2024-06-09
WH-15,1016,CAR-15,Shipment,2024-01-08,TRK000019754,206.57,Freight,2024-01-08
WH-15,1017,CAR-03,Shipment,2024-01-25,TRK000019755,49.76,Express,2024-01-25
WH-02,1226,CAR-19,Shipment,2023-12-23,TRK000019756,88.45,Freight,2023-12-23
WH-09,1047,CAR-09,Shipment,2024-03-08,TRK000019757,27.03,Ground,2024-03-08
WH-09,1048,CAR-06,Shipment,2024-03-29,TRK000019758,141.93,Ground,2024-03-29
WH-09,1049,CAR-07,Backorder,2024-04-11,,0.0,,2024-04-11
WH-09,1050,CAR-16,Shipment,2024-03-07,TRK000019760,67.8,Freight,2024-03-07
WH-14,1120,CAR-19,Shipment,2024-02-23,TRK000019761,63.13,Express,2024-02-23
WH-14,1121,CAR-11,Return,2024-03-06,TRK000019762,29.04,Express,2024-03-06
WH-14,1122,CAR-20,Shipment,2024-02-25,TRK000019763,165.16,Ground,2024-02-25
WH-15,1018,CAR-15,Shipment,2024-06-01,TRK000019764,167.36,Ground,2024-06-01
WH-15,1019,CAR-11,Shipment,2024-06-04,TRK000019765,148.52,Express,2024-06-04
WH-01,1102,CAR-18,Shipment,2024-03-03,TRK000019766,113.48,Ground,2024-03-03
WH-01,1103,CAR-16,Shipment,2024-02-29,TRK000019767,43.91,Freight,2024-02-29
WH-01,1104,CAR-08,Cancellation,2024-05-20,TRK000019768,28.07,Express,2024-05-20
WH-01,1105,CAR-07,Shipment,2024-03-03,TRK000019769,174.48,Ground,2024-03-03
WH-01,1106,CAR-08,Return,2024-03-19,TRK000019770,22.54,Express,2024-03-19
WH-09,1051,CAR-10,Shipment,2023-12-31,TRK000019771,205.2,Freight,2023-12-31
WH-09,1052,CAR-20,Shipment,2024-01-02,TRK000019772,72.16,Express,2024-01-02
WH-09,1053,CAR-03,Shipment,2023-12-29,TRK000019773,92.53,Express,2023-12-29
WH-16,1144,CAR-09,Shipment,2023-11-11,TRK000019774,20.87,Freight,2023-11-11
WH-16,1145,CAR-06,Cancellation,2023-11-16,TRK000019775,10.03,Express,2023-11-16
WH-16,1146,CAR-16,Shipment,2023-11-11,TRK000019776,118.35,Ground,2023-11-11
WH-16,1147,CAR-20,Backorder,2023-11-16,,0.0,,2023-11-16
WH-16,1148,CAR-20,Shipment,2023-11-12,TRK000019778,95.77,Freight,2023-11-12
WH-11,1118,CAR-19,Shipment,2023-11-17,TRK000019779,88.48,Ground,2023-11-17
WH-03,1052,CAR-19,Shipment,2024-05-09,TRK000019780,171.63,Ground,2024-05-09
WH-12,1126,CAR-10,Shipment,2024-05-16,TRK000019781,130.79,Freight,2024-05-16
WH-15,1020,CAR-09,Shipment,2024-04-06,TRK000019782,188.88,Express,2024-04-06
WH-15,1021,CAR-18,Shipment,2024-04-02,TRK000019783,137.41,Ground,2024-04-02
WH-03,1053,CAR-19,Shipment,2024-04-12,TRK000019784,196.52,Freight,2024-04-12
WH-03,1054,CAR-08,Shipment,2024-04-16,TRK000019785,194.86,Ground,2024-04-16
WH-17,1148,CAR-02,Shipment,2024-03-17,TRK000019786,41.78,Ground,2024-03-17
WH-10,1068,CAR-20,Shipment,2024-06-08,TRK000019787,139.5,Freight,2024-06-08
WH-11,1119,CAR-13,Shipment,2023-11-20,TRK000019788,12.19,Express,2023-11-20
WH-11,1120,CAR-13,Shipment,2023-12-06,TRK000019789,117.61,Freight,2023-12-06
WH-14,1123,CAR-05,Shipment,2024-04-19,TRK000019790,112.43,Ground,2024-04-19
WH-14,1124,CAR-08,Backorder,2024-04-27,,0.0,,2024-04-27
WH-11,1121,CAR-16,Shipment,2023-12-11,TRK000019792,161.28,Ground,2023-12-11
WH-11,1122,CAR-12,Shipment,2024-01-03,TRK000019793,145.23,Ground,2024-01-03
WH-11,1123,CAR-16,Shipment,2023-12-16,TRK000019794,76.61,Express,2023-12-16
WH-11,1124,CAR-18,Shipment,2023-12-27,TRK000019795,24.65,Freight,2023-12-27
WH-10,1069,CAR-10,Shipment,2024-01-18,TRK000019796,90.17,Ground,2024-01-18
WH-10,1070,CAR-03,Backorder,2024-01-26,,0.0,,2024-01-26
WH-04,1071,CAR-07,Shipment,2024-05-03,TRK000019798,30.07,Ground,2024-05-03
WH-18,1103,CAR-03,Shipment,2024-05-30,TRK000019799,139.84,Freight,2024-05-30
WH-18,1104,CAR-08,Shipment,2024-03-23,TRK000019800,56.35,Freight,2024-03-23
WH-18,1105,CAR-04,Shipment,2024-04-12,TRK000019801,143.45,Express,2024-04-12
WH-18,1106,CAR-12,Return,2024-04-30,TRK000019802,3.59,Freight,2024-04-30
WH-18,1107,CAR-17,Shipment,2024-03-23,TRK000019803,148.97,Freight,2024-03-23
WH-18,1108,CAR-16,Backorder,2024-03-25,,0.0,,2024-03-25
WH-15,1022,CAR-12,Shipment,2023-10-15,TRK000019805,29.41,Ground,2023-10-15
WH-04,1072,CAR-09,Shipment,2024-04-11,TRK000019806,78.44,Ground,2024-04-11
WH-04,1073,CAR-07,Return,2024-04-21,TRK000019807,6.38,Freight,2024-04-21
WH-04,1074,CAR-05,Backorder,2024-04-17,,0.0,,2024-04-17
WH-04,1075,CAR-17,Shipment,2024-04-11,TRK000019809,14.18,Freight,2024-04-11
WH-04,1076,CAR-07,Shipment,2023-11-21,TRK000019810,75.37,Express,2023-11-21
WH-04,1077,CAR-10,Backorder,2023-11-25,,0.0,,2023-11-25
WH-13,1028,CAR-02,Shipment,2024-01-16,TRK000019812,85.3,Ground,2024-01-16
WH-13,1029,CAR-13,Shipment,2024-01-17,TRK000019813,71.2,Freight,2024-01-17
WH-13,1030,CAR-15,Shipment,2024-01-16,TRK000019814,84.61,Express,2024-01-16
WH-12,1127,CAR-13,Shipment,2024-02-23,TRK000019815,70.01,Freight,2024-02-23
WH-12,1128,CAR-17,Cancellation,2024-02-25,TRK000019816,28.35,Express,2024-02-25
WH-12,1129,CAR-16,Backorder,2024-02-28,,0.0,,2024-02-28
WH-12,1130,CAR-10,Shipment,2024-02-19,TRK000019818,208.48,Ground,2024-02-19
WH-12,1131,CAR-12,Backorder,2024-02-29,,0.0,,2024-02-29
WH-17,1149,CAR-10,Shipment,2024-06-27,TRK000019820,80.78,Ground,2024-06-27
WH-17,1150,CAR-03,Backorder,2024-07-01,,0.0,,2024-07-01
WH-12,1132,CAR-10,Shipment,2023-10-29,TRK000019822,58.25,Freight,2023-10-29
WH-12,1133,CAR-03,Backorder,2023-11-01,,0.0,,2023-11-03
WH-18,1109,CAR-17,Shipment,2024-02-16,TRK000019824,198.61,Express,2024-02-16
WH-16,1149,CAR-08,Shipment,2023-10-27,TRK000019825,63.06,Express,2023-10-27
WH-16,1150,CAR-12,Return,2023-11-13,TRK000019826,5.83,Freight,2023-11-13
WH-03,1055,CAR-12,Shipment,2024-04-04,TRK000019827,40.89,Freight,2024-04-04
WH-03,1056,CAR-09,Shipment,2024-04-18,TRK000019828,13.03,Ground,2024-04-18
WH-03,1057,CAR-13,Shipment,2024-04-09,TRK000019829,61.21,Express,2024-04-09
WH-03,1058,CAR-18,Return,2024-04-20,TRK000019830,22.24,Express,2024-04-20
WH-03,1059,CAR-09,Shipment,2024-04-09,TRK000019831,158.23,Freight,2024-04-09
WH-03,1060,CAR-13,Shipment,2024-04-28,TRK000019832,96.02,Ground,2024-04-28
WH-03,1061,CAR-14,Backorder,2024-05-07,,0.0,,2024-05-07
WH-10,1071,CAR-18,Shipment,2024-02-06,TRK000019834,158.19,Ground,2024-02-06
WH-10,1072,CAR-10,Shipment,2024-02-02,TRK000019835,53.55,Express,2024-02-02
WH-10,1073,CAR-08,Shipment,2024-02-03,TRK000019836,143.69,Freight,2024-02-03
WH-05,1210,CAR-06,Shipment,2024-04-16,TRK000019837,25.52,Ground,2024-04-16
WH-17,1151,CAR-12,Shipment,2024-03-20,TRK000019838,198.96,Ground,2024-03-20
WH-17,1152,CAR-16,Shipment,2024-03-31,TRK000019839,193.11,Ground,2024-03-31
WH-17,1153,CAR-04,Return,2024-04-12,TRK000019840,22.99,Freight,2024-04-12
WH-12,1134,CAR-19,Shipment,2024-02-22,TRK000019841,115.08,Freight,2024-02-22
WH-12,1135,CAR-02,Shipment,2024-02-28,TRK000019842,16.4,Freight,2024-02-28
WH-12,1136,CAR-17,Cancellation,2024-03-03,TRK000019843,28.5,Express,2024-03-03
WH-07,997,CAR-05,Shipment,2024-05-13,TRK000019844,218.18,Freight,2024-05-13
WH-07,998,CAR-02,Shipment,2024-05-14,TRK000019845,188.21,Freight,2024-05-14
WH-07,999,CAR-12,Return,2024-05-24,TRK000019846,35.83,Freight,2024-05-24
WH-07,1000,CAR-05,Shipment,2024-05-12,TRK000019847,93.64,Freight,2024-05-12
WH-07,1001,CAR-18,Shipment,2024-05-26,TRK000019848,69.17,Freight,2024-05-26
WH-13,1031,CAR-11,Shipment,2024-02-04,TRK000019849,24.42,Express,2024-02-04
WH-13,1032,CAR-03,Backorder,2024-02-07,,0.0,,2024-02-07
WH-13,1033,CAR-14,Shipment,2023-11-01,TRK000019851,76.42,Ground,2023-11-01
WH-13,1034,CAR-02,Shipment,2023-11-08,TRK000019852,193.92,Express,2023-11-08
WH-13,1035,CAR-09,Backorder,2023-11-10,,0.0,,2023-11-10
WH-13,1036,CAR-20,Shipment,2023-10-27,TRK000019854,59.74,Freight,2023-10-27
WH-13,1037,CAR-16,Backorder,2023-11-10,,0.0,,2023-11-10
WH-16,1151,CAR-04,Shipment,2023-10-13,TRK000019856,127.57,Freight,2023-10-13
WH-16,1152,CAR-04,Shipment,2023-10-13,TRK000019857,131.84,Express,2023-10-13
WH-16,1153,CAR-17,Shipment,2023-11-03,TRK000019858,120.76,Express,2023-11-03
WH-16,1154,CAR-09,Backorder,2023-11-16,,0.0,,2023-11-16
WH-03,1062,CAR-11,Shipment,2023-12-19,TRK000019860,35.34,Ground,2023-12-19
WH-03,1063,CAR-12,Cancellation,2023-12-30,TRK000019861,30.81,Ground,2023-12-30
WH-11,1125,CAR-17,Shipment,2024-06-16,TRK000019862,187.88,Ground,2024-06-16
WH-18,1110,CAR-15,Shipment,2024-04-18,TRK000019863,127.37,Freight,2024-04-18
WH-18,1111,CAR-03,Shipment,2024-04-15,TRK000019864,48.83,Freight,2024-04-15
WH-07,1002,CAR-10,Shipment,2024-04-04,TRK000019865,194.5,Express,2024-04-04
WH-01,1107,CAR-09,Shipment,2023-11-17,TRK000019866,38.69,Freight,2023-11-17
WH-15,1023,CAR-08,Shipment,2024-03-07,TRK000019867,92.7,Express,2024-03-07
WH-15,1024,CAR-02,Shipment,2024-03-16,TRK000019868,72.9,Ground,2024-03-16
WH-15,1025,CAR-14,Backorder,2024-03-28,,0.0,,2024-03-28
WH-15,1026,CAR-10,Shipment,2024-03-08,TRK000019870,153.47,Ground,2024-03-08
WH-15,1027,CAR-05,Shipment,2024-03-10,TRK000019871,96.38,Ground,2024-03-10
WH-15,1028,CAR-02,Shipment,2024-03-27,TRK000019872,120.71,Ground,2024-03-27
WH-05,1211,CAR-07,Shipment,2024-04-21,TRK000019873,95.19,Freight,2024-04-21
WH-05,1212,CAR-18,Shipment,2024-04-29,TRK000019874,86.92,Express,2024-04-29
WH-05,1213,CAR-04,Shipment,2024-04-21,TRK000019875,15.66,Freight,2024-04-21
WH-05,1214,CAR-06,Return,2024-05-08,TRK000019876,31.64,Freight,2024-05-08
WH-05,1215,CAR-07,Backorder,2024-04-29,,0.0,,2024-04-29
WH-08,1133,CAR-01,Shipment,2024-05-05,TRK000019878,105.1,Freight,2024-05-05
WH-08,1134,CAR-05,Shipment,2024-05-12,TRK000019879,198.13,Ground,2024-05-12
WH-08,1135,CAR-06,Return,2024-05-29,TRK000019880,39.22,Express,2024-05-29
WH-08,1136,CAR-03,Shipment,2024-05-09,TRK000019881,155.77,Ground,2024-05-09
WH-08,1137,CAR-07,Return,2024-05-13,TRK000019882,23.66,Ground,2024-05-13
WH-08,1138,CAR-05,Backorder,2024-05-15,,0.0,,2024-05-15
WH-13,1038,CAR-15,Shipment,2024-02-08,TRK000019884,176.01,Express,2024-02-08
WH-08,1139,CAR-10,Shipment,2024-07-05,TRK000019885,117.15,Express,2024-07-05
WH-08,1140,CAR-15,Backorder,2024-07-08,,0.0,,2024-07-08
WH-08,1141,CAR-17,Shipment,2024-07-03,TRK000019887,152.58,Freight,2024-07-03
WH-08,1142,CAR-16,Shipment,2024-07-24,TRK000019888,203.16,Freight,2024-07-24
WH-16,1155,CAR-03,Shipment,2024-06-10,TRK000019889,213.67,Freight,2024-06-10
WH-16,1156,CAR-13,Shipment,2024-07-03,TRK000019890,29.1,Ground,2024-07-03
WH-06,1062,CAR-03,Shipment,2024-04-30,TRK000019891,195.23,Ground,2024-04-30
WH-06,1063,CAR-08,Backorder,2024-05-12,,0.0,,2024-05-12
WH-06,1064,CAR-18,Shipment,2024-05-03,TRK000019893,147.35,Ground,2024-05-03
WH-06,1065,CAR-10,Return,2024-05-14,TRK000019894,38.45,Express,2024-05-14
WH-14,1125,CAR-12,Shipment,2023-12-03,TRK000019895,212.38,Express,2023-12-03
WH-14,1126,CAR-06,Shipment,2023-12-05,TRK000019896,90.6,Express,2023-12-05
WH-04,1078,CAR-11,Backorder,2024-02-17,,0.0,,2024-02-16
WH-04,1079,CAR-13,Shipment,2024-02-13,TRK000019898,92.31,Express,2024-02-13
WH-04,1080,CAR-06,Return,2024-02-22,TRK000019899,16.6,Freight,2024-02-22
WH-04,1081,CAR-04,Backorder,2024-02-14,,0.0,,2024-02-14
WH-02,1227,CAR-13,Shipment,2024-02-08,TRK000019901,137.94,Freight,2024-02-08
WH-02,1228,CAR-20,Shipment,2024-02-02,TRK000019902,114.27,Ground,2024-02-02
WH-02,1229,CAR-10,Backorder,2024-02-03,,0.0,,2024-02-03
WH-02,1230,CAR-10,Shipment,2024-02-08,TRK000019904,40.55,Ground,2024-02-08
WH-02,1231,CAR-05,Return,2024-05-12,TRK000019905,14.96,Freight,2024-05-12
WH-12,1137,CAR-19,Shipment,2024-06-21,TRK000019906,79.46,Express,2024-06-21
WH-12,1138,CAR-14,Shipment,2024-06-24,TRK000019907,206.08,Freight,2024-06-24
WH-12,1139,CAR-17,Shipment,2024-06-22,TRK000019908,79.47,Freight,2024-06-22
WH-12,1140,CAR-13,Shipment,2024-07-11,TRK000019909,202.17,Freight,2024-07-11
WH-15,1029,CAR-12,Shipment,2023-10-25,TRK000019910,141.18,Express,2023-10-25
WH-15,1030,CAR-07,Shipment,2023-11-04,TRK000019911,13.7,Ground,2023-11-04
WH-04,1082,CAR-03,Shipment,2024-04-20,TRK000019912,131.13,Ground,2024-04-20
WH-04,1083,CAR-12,Shipment,2024-04-21,TRK000019913,53.4,Freight,2024-04-21
WH-04,1084,CAR-06,Backorder,2024-05-02,,0.0,,2024-05-02
WH-07,1003,CAR-12,Shipment,2023-12-25,TRK000019915,180.97,Express,2023-12-25
WH-07,1004,CAR-04,Shipment,2024-01-09,TRK000019916,94.89,Freight,2024-01-09
WH-07,1005,CAR-16,Shipment,2023-12-28,TRK000019917,17.3,Freight,2023-12-28
WH-07,1006,CAR-12,Shipment,2024-01-05,TRK000019918,42.78,Freight,2024-01-05
WH-05,1216,CAR-05,Shipment,2023-11-26,TRK000019919,129.83,Ground,2023-11-26
WH-02,1232,CAR-11,Shipment,2023-10-12,TRK000019920,48.03,Ground,2023-10-12
WH-03,1064,CAR-07,Shipment,2024-05-18,TRK000019921,110.96,Freight,2024-05-18
WH-03,1065,CAR-09,Backorder,2024-05-28,,0.0,,2024-05-28
WH-08,1143,CAR-07,Shipment,2024-02-14,TRK000019923,162.2,Express,2024-02-14
WH-08,1144,CAR-18,Shipment,2024-02-13,TRK000019924,69.47,Express,2024-02-13
WH-08,1145,CAR-09,Shipment,2024-02-20,TRK000019925,75.67,Express,2024-02-20
WH-13,1039,CAR-19,Shipment,2023-12-08,TRK000019926,104.98,Express,2023-12-08
WH-07,1007,CAR-04,Shipment,2024-06-14,TRK000019927,149.95,Express,2024-06-14
WH-07,1008,CAR-09,Shipment,2024-06-15,TRK000019928,154.0,Ground,2024-06-15
WH-07,1009,CAR-10,Shipment,2024-05-26,TRK000019929,141.86,Express,2024-05-26
WH-07,1010,CAR-04,Shipment,2024-05-31,TRK000019930,135.91,Freight,2024-05-31
WH-02,1233,CAR-04,Shipment,2024-06-08,TRK000019931,216.73,Ground,2024-06-08
WH-02,1234,CAR-12,Shipment,2024-06-13,TRK000019932,91.12,Express,2024-06-13
WH-17,1154,CAR-10,Shipment,2024-04-01,TRK000019933,126.21,Freight,2024-04-01
WH-17,1155,CAR-12,Cancellation,2024-04-07,TRK000019934,28.13,Freight,2024-04-07
WH-17,1156,CAR-18,Shipment,2024-04-01,TRK000019935,65.99,Freight,2024-04-01
WH-12,1141,CAR-17,Shipment,2024-05-20,TRK000019936,115.21,Freight,2024-05-20
WH-05,1217,CAR-06,Shipment,2023-10-12,TRK000019937,123.52,Freight,2023-10-12
WH-03,1066,CAR-18,Shipment,2023-11-16,TRK000019938,118.76,Express,2023-11-16
WH-13,1040,CAR-01,Shipment,2024-02-09,TRK000019939,98.83,Express,2024-02-09
WH-13,1041,CAR-19,Return,2024-02-21,TRK000019940,19.94,Freight,2024-02-21
WH-13,1042,CAR-07,Shipment,2024-02-09,TRK000019941,39.24,Ground,2024-02-09
WH-13,1043,CAR-12,Shipment,2024-02-26,TRK000019942,89.16,Freight,2024-02-26
