shipment_id,order_id,line_id,warehouse_id,carrier_id,transaction_type,quantity,event_date,tracking_number,freight_cost,carrier_service_level,created_at
SHP-0024572,ORD-011217,1,WH-12,CAR-04,Shipment,184,2023-10-26,TRK000024572,29.87,Express,2023-10-26
SHP-0024573,ORD-011217,2,WH-12,CAR-16,Shipment,282,2023-10-28,TRK000024573,137.76,Ground,2023-10-28
SHP-0024574,ORD-011219,1,WH-09,CAR-02,Shipment,138,2023-11-09,TRK000024574,195.63,Ground,2023-11-09
SHP-0024575,ORD-011219,2,WH-09,CAR-02,Shipment,323,2023-11-05,TRK000024575,178.84,Freight,2023-11-05
SHP-0024576,ORD-011220,1,WH-07,CAR-05,Shipment,424,2023-12-06,TRK000024576,145.94,Freight,2023-12-06
SHP-0024577,ORD-011220,2,WH-07,CAR-19,Shipment,79,2023-12-03,TRK000024577,150.15,Ground,2023-12-03
SHP-0024578,ORD-011221,1,WH-14,CAR-04,Shipment,139,2024-04-19,TRK000024578,123.24,Freight,2024-04-19
SHP-0024579,ORD-011221,1,WH-14,CAR-13,Shipment,183,2024-05-09,TRK000024579,213.16,Ground,2024-05-09
SHP-0024580,ORD-011221,2,WH-14,CAR-01,Shipment,317,2024-04-22,TRK000024580,94.33,Ground,2024-04-22
SHP-0024581,ORD-011221,2,WH-14,CAR-09,Shipment,174,2024-04-28,TRK000024581,195.28,Express,2024-04-28
SHP-0024582,ORD-011221,3,WH-14,CAR-15,Shipment,387,2024-04-19,TRK000024582,163.68,Freight,2024-04-19
SHP-0024583,ORD-011222,2,WH-05,CAR-11,Shipment,79,2024-06-10,TRK000024583,90.0,Freight,2024-06-10
SHP-0024584,ORD-011222,2,WH-05,CAR-08,Shipment,98,2024-07-02,TRK000024584,13.63,Ground,2024-07-02
SHP-0024585,ORD-011222,2,WH-05,CAR-16,Cancellation,-74,2024-07-17,TRK000024585,31.19,Express,2024-07-17
SHP-0024586,ORD-011223,1,WH-10,CAR-10,Shipment,322,2023-10-10,TRK000024586,104.78,Freight,2023-10-10
SHP-0024587,ORD-011224,1,WH-10,CAR-01,Shipment,196,2024-06-23,TRK000024587,84.33,Freight,2024-06-23
SHP-0024588,ORD-011225,1,WH-12,CAR-17,Shipment,415,2024-04-03,TRK000024588,29.05,Express,2024-04-03
SHP-0024589,ORD-011225,1,WH-12,CAR-04,Return,-415,2024-04-07,TRK000024589,37.79,Ground,2024-04-07
SHP-0024590,ORD-011225,2,WH-12,CAR-12,Shipment,124,2024-04-07,TRK000024590,148.76,Express,2024-04-07
SHP-0024591,ORD-011226,1,WH-10,CAR-12,Shipment,147,2023-12-30,TRK000024591,213.04,Express,2023-12-30
SHP-0024592,ORD-011226,1,WH-10,CAR-08,Shipment,179,2024-01-22,TRK000024592,57.17,Express,2024-01-22
SHP-0024593,ORD-011226,1,WH-10,CAR-08,Cancellation,-173,2024-02-07,TRK000024593,17.52,Freight,2024-02-07
SHP-0024594,ORD-011227,1,WH-18,CAR-17,Shipment,209,2024-02-14,TRK000024594,140.58,Freight,2024-02-14
SHP-0024595,ORD-011228,1,WH-13,CAR-12,Shipment,497,2024-02-22,TRK000024595,68.04,Express,2024-02-22
SHP-0024596,ORD-011228,2,WH-13,CAR-14,Shipment,434,2024-02-27,TRK000024596,75.79,Ground,2024-02-27
SHP-0024597,ORD-011229,1,WH-03,CAR-06,Shipment,376,2024-04-11,TRK000024597,45.85,Express,2024-04-11
SHP-0024598,ORD-011230,1,WH-11,CAR-18,Shipment,254,2024-01-20,TRK000024598,58.23,Freight,2024-01-20
SHP-0024599,ORD-011231,1,WH-08,CAR-05,Shipment,125,2023-12-29,TRK000024599,138.34,Express,2023-12-29
SHP-0024600,ORD-011231,1,WH-08,CAR-16,Shipment,130,2024-01-05,TRK000024600,88.67,Freight,2024-01-05
SHP-0024601,ORD-011231,1,WH-08,CAR-08,Return,-59,2024-01-13,TRK000024601,22.79,Freight,2024-01-13
SHP-0024602,ORD-011231,2,WH-08,CAR-13,Shipment,443,2023-12-28,TRK000024602,59.02,Express,2023-12-28
SHP-0024603,ORD-011231,3,WH-08,CAR-18,Shipment,75,2023-12-29,TRK000024603,84.97,Express,2023-12-29
SHP-0024604,ORD-011232,1,WH-10,CAR-13,Shipment,42,2023-11-27,TRK000024604,183.27,Express,2023-11-27
SHP-0024605,ORD-011233,1,WH-01,CAR-06,Shipment,489,2023-11-22,TRK000024605,77.04,Freight,2023-11-22
SHP-0024606,ORD-011233,2,WH-01,CAR-09,Shipment,134,2023-11-24,TRK000024606,68.12,Freight,2023-11-24
SHP-0024607,ORD-011234,1,WH-11,CAR-02,Shipment,453,2024-06-25,TRK000024607,209.05,Ground,2024-06-25
SHP-0024608,ORD-011234,1,WH-11,CAR-09,Return,-132,2024-07-05,TRK000024608,19.87,Ground,2024-07-05
SHP-0024609,ORD-011234,2,WH-11,CAR-20,Shipment,113,2024-06-26,TRK000024609,173.02,Ground,2024-06-26
SHP-0024610,ORD-011235,1,WH-10,CAR-18,Shipment,372,2024-02-04,TRK000024610,155.85,Express,2024-02-04
SHP-0024611,ORD-011236,1,WH-02,CAR-14,Shipment,450,2024-02-11,TRK000024611,172.45,Freight,2024-02-11
SHP-0024612,ORD-011236,2,WH-02,CAR-06,Shipment,404,2024-02-11,TRK000024612,9.3,Freight,2024-02-11
SHP-0024613,ORD-011236,2,WH-02,CAR-06,Return,-205,2024-02-15,TRK000024613,37.66,Ground,2024-02-15
SHP-0024614,ORD-011236,3,WH-02,CAR-14,Shipment,244,2024-02-15,TRK000024614,120.17,Express,2024-02-15
SHP-0024615,ORD-011236,3,WH-02,CAR-02,Shipment,109,2024-03-07,TRK000024615,104.92,Express,2024-03-07
SHP-0024616,ORD-011237,1,WH-02,CAR-10,Shipment,443,2024-04-22,TRK000024616,8.74,Ground,2024-04-22
SHP-0024617,ORD-011238,1,WH-01,CAR-06,Shipment,52,2024-01-24,TRK000024617,66.8,Ground,2024-01-24
SHP-0024618,ORD-011238,1,WH-01,CAR-14,Shipment,38,2024-02-08,TRK000024618,36.11,Freight,2024-02-08
SHP-0024619,ORD-011238,2,WH-01,CAR-15,Shipment,70,2024-01-23,TRK000024619,207.45,Freight,2024-01-23
SHP-0024620,ORD-011238,3,WH-01,CAR-15,Shipment,9,2024-01-19,TRK000024620,179.04,Express,2024-01-19
SHP-0024621,ORD-011239,1,WH-04,CAR-16,Shipment,412,2024-01-06,TRK000024621,130.05,Express,2024-01-06
SHP-0024622,ORD-011240,1,WH-12,CAR-03,Shipment,462,2024-03-21,TRK000024622,13.81,Express,2024-03-21
SHP-0024623,ORD-011241,1,WH-01,CAR-03,Shipment,340,2024-03-14,TRK000024623,206.83,Express,2024-03-14
SHP-0024624,ORD-011242,1,WH-15,CAR-20,Shipment,173,2023-12-02,TRK000024624,63.15,Ground,2023-12-02
SHP-0024625,ORD-011243,1,WH-08,CAR-13,Shipment,36,2023-11-15,TRK000024625,40.92,Ground,2023-11-15
SHP-0024626,ORD-011243,1,WH-08,CAR-17,Shipment,31,2023-12-03,TRK000024626,54.9,Express,2023-12-03
SHP-0024627,ORD-011244,1,WH-18,CAR-17,Shipment,30,2024-06-25,TRK000024627,76.96,Freight,2024-06-25
SHP-0024628,ORD-011244,1,WH-18,CAR-08,Return,-12,2024-04-29,TRK000024628,35.02,Freight,2024-04-29
SHP-0024629,ORD-011244,2,WH-18,CAR-16,Shipment,132,2024-06-24,TRK000024629,64.25,Express,2024-06-24
SHP-0024630,ORD-011244,2,WH-18,CAR-12,Shipment,101,2024-07-07,TRK000024630,163.14,Freight,2024-07-07
SHP-0024631,ORD-011244,3,WH-18,CAR-05,Shipment,171,2024-06-24,TRK000024631,155.8,Ground,2024-06-24
SHP-0024632,ORD-011244,3,WH-18,CAR-14,Shipment,214,2024-07-13,TRK000024632,87.91,Express,2024-07-13
SHP-0024633,ORD-011245,1,WH-14,CAR-15,Shipment,383,2023-10-27,TRK000024633,213.02,Ground,2023-10-27
SHP-0024634,ORD-011245,2,WH-14,CAR-18,Shipment,246,2023-10-25,TRK000024634,143.33,Express,2023-10-25
SHP-0024635,ORD-011245,3,WH-14,CAR-17,Shipment,82,2023-10-27,TRK000024635,44.97,Freight,2023-10-27
SHP-0024636,ORD-011245,3,WH-14,CAR-06,Shipment,41,2023-11-06,TRK000024636,215.96,Freight,2023-11-06
SHP-0024637,ORD-011246,1,WH-04,CAR-19,Shipment,160,2023-12-21,TRK000024637,201.82,Freight,2023-12-21
SHP-0024638,ORD-011246,2,WH-04,CAR-05,Shipment,135,2023-12-16,TRK000024638,122.78,Freight,2023-12-16
SHP-0024639,ORD-011246,2,WH-04,CAR-03,Cancellation,-135,2023-12-19,TRK000024639,34.17,Express,2023-12-19
SHP-0024640,ORD-011246,3,WH-04,CAR-16,Shipment,279,2023-12-21,TRK000024640,77.65,Express,2023-12-21
SHP-0024641,ORD-011246,3,WH-04,CAR-13,Shipment,167,2023-12-24,TRK000024641,77.26,Express,2023-12-24
SHP-0024642,ORD-011246,3,WH-04,CAR-09,Return,-255,2024-01-01,TRK000024642,35.47,Ground,2024-01-01
SHP-0024643,ORD-011247,1,WH-14,CAR-11,Shipment,172,2024-03-02,TRK000024643,8.42,Freight,2024-03-02
SHP-0024644,ORD-011247,2,WH-14,CAR-02,Shipment,59,2024-03-04,TRK000024644,77.41,Freight,2024-03-04
SHP-0024645,ORD-011248,1,WH-13,CAR-07,Shipment,63,2024-01-31,TRK000024645,135.88,Freight,2024-01-31
SHP-0024646,ORD-011248,2,WH-13,CAR-13,Shipment,447,2024-02-03,TRK000024646,82.63,Freight,2024-02-03
SHP-0024647,ORD-011249,2,WH-15,CAR-07,Shipment,483,2024-06-29,TRK000024647,154.71,Freight,2024-06-29
SHP-0024648,ORD-011250,1,WH-03,CAR-06,Shipment,268,2024-02-29,TRK000024648,63.08,Ground,2024-02-29
SHP-0024649,ORD-011250,1,WH-03,CAR-06,Shipment,163,2024-03-18,TRK000024649,116.22,Express,2024-03-18
SHP-0024650,ORD-011250,1,WH-03,CAR-07,Cancellation,-431,2024-04-04,TRK000024650,1.12,Freight,2024-04-04
SHP-0024651,ORD-011250,2,WH-03,CAR-18,Shipment,14,2024-03-03,TRK000024651,194.48,Ground,2024-03-03
SHP-0024652,ORD-011251,1,WH-18,CAR-09,Shipment,32,2024-06-25,TRK000024652,168.66,Express,2024-06-25
SHP-0024653,ORD-011251,1,WH-18,CAR-11,Cancellation,-32,2024-07-02,TRK000024653,34.43,Express,2024-07-02
SHP-0024654,ORD-011251,2,WH-18,CAR-20,Shipment,178,2024-06-24,TRK000024654,208.76,Ground,2024-06-24
SHP-0024655,ORD-011251,3,WH-18,CAR-20,Shipment,295,2024-06-24,TRK000024655,170.2,Ground,2024-06-24
SHP-0024656,ORD-011252,1,WH-09,CAR-14,Shipment,192,2023-10-30,TRK000024656,59.67,Freight,2023-10-30
SHP-0024657,ORD-011253,1,WH-04,CAR-04,Shipment,386,2024-04-25,TRK000024657,29.86,Express,2024-04-25
SHP-0024658,ORD-011253,1,WH-04,CAR-12,Return,-78,2024-05-13,TRK000024658,27.48,Express,2024-05-13
SHP-0024659,ORD-011254,1,WH-12,CAR-11,Shipment,23,2024-06-25,TRK000024659,28.27,Ground,2024-06-25
SHP-0024660,ORD-011254,2,WH-12,CAR-02,Shipment,152,2024-06-23,TRK000024660,211.19,Freight,2024-06-23
SHP-0024661,ORD-011254,2,WH-12,CAR-02,Shipment,146,2024-07-05,TRK000024661,33.2,Express,2024-07-05
SHP-0024662,ORD-011255,1,WH-01,CAR-02,Shipment,162,2024-04-03,TRK000024662,86.98,Ground,2024-04-03
SHP-0024663,ORD-011255,1,WH-01,CAR-06,Shipment,198,2024-04-08,TRK000024663,124.29,Freight,2024-04-08
SHP-0024664,ORD-011256,2,WH-02,CAR-04,Shipment,137,2024-04-06,TRK000024664,110.98,Express,2024-04-06
SHP-0024665,ORD-011256,2,WH-02,CAR-19,Return,-137,2024-04-09,TRK000024665,38.56,Ground,2024-04-09
SHP-0024666,ORD-011257,1,WH-14,CAR-02,Shipment,46,2024-06-23,TRK000024666,165.8,Express,2024-06-23
SHP-0024667,ORD-011257,2,WH-14,CAR-01,Shipment,140,2024-06-25,TRK000024667,94.19,Ground,2024-06-25
SHP-0024668,ORD-011257,2,WH-14,CAR-15,Cancellation,-30,2024-06-28,TRK000024668,12.22,Express,2024-06-28
SHP-0024669,ORD-011258,1,WH-17,CAR-20,Shipment,406,2024-03-04,TRK000024669,15.58,Freight,2024-03-04
SHP-0024670,ORD-011259,1,WH-16,CAR-08,Shipment,241,2024-02-22,TRK000024670,163.64,Freight,2024-02-22
SHP-0024671,ORD-011259,2,WH-16,CAR-20,Shipment,47,2024-02-21,TRK000024671,162.12,Ground,2024-02-21
SHP-0024672,ORD-011260,1,WH-03,CAR-19,Shipment,117,2024-03-05,TRK000024672,51.4,Freight,2024-03-05
SHP-0024673,ORD-011261,1,WH-09,CAR-10,Shipment,379,2024-02-23,TRK000024673,58.7,Freight,2024-02-23
SHP-0024674,ORD-011261,2,WH-09,CAR-01,Shipment,138,2024-02-26,TRK000024674,87.15,Freight,2024-02-26
SHP-0024675,ORD-011262,1,WH-05,CAR-15,Shipment,495,2024-02-21,TRK000024675,106.14,Ground,2024-02-21
SHP-0024676,ORD-011263,1,WH-03,CAR-02,Shipment,88,2024-03-11,TRK000024676,46.34,Ground,2024-03-11
SHP-0024677,ORD-011264,1,WH-03,CAR-09,Shipment,116,2023-10-15,TRK000024677,69.83,Ground,2023-10-15
SHP-0024678,ORD-011265,1,WH-02,CAR-18,Shipment,15,2023-12-14,TRK000024678,213.88,Express,2023-12-14
SHP-0024679,ORD-011265,1,WH-02,CAR-16,Shipment,10,2023-12-18,TRK000024679,130.67,Freight,2023-12-18
SHP-0024680,ORD-011265,1,WH-02,CAR-19,Return,-9,2023-12-25,TRK000024680,23.67,Ground,2023-12-25
SHP-0024681,ORD-011266,1,WH-04,CAR-16,Shipment,142,2024-01-28,TRK000024681,106.27,Express,2024-01-28
SHP-0024682,ORD-011267,1,WH-08,CAR-04,Shipment,324,2024-03-25,TRK000024682,92.28,Ground,2024-03-25
SHP-0024683,ORD-011268,1,WH-04,CAR-02,Shipment,87,2023-12-07,TRK000024683,30.11,Ground,2023-12-07
SHP-0024684,ORD-011268,1,WH-04,CAR-05,Shipment,128,2023-12-23,TRK000024684,105.2,Freight,2023-12-23
SHP-0024685,ORD-011269,1,WH-09,CAR-07,Shipment,73,2024-02-16,TRK000024685,94.64,Ground,2024-02-16
SHP-0024686,ORD-011269,1,WH-09,CAR-05,Shipment,59,2024-02-26,TRK000024686,28.06,Express,2024-02-26
SHP-0024687,ORD-011270,1,WH-07,CAR-01,Shipment,126,2024-05-20,TRK000024687,47.78,Freight,2024-05-20
SHP-0024688,ORD-011270,1,WH-07,CAR-07,Shipment,134,2024-06-06,TRK000024688,33.38,Ground,2024-06-06
SHP-0024689,ORD-011270,2,WH-07,CAR-13,Shipment,58,2024-05-21,TRK000024689,198.01,Express,2024-05-21
SHP-0024690,ORD-011270,2,WH-07,CAR-07,Shipment,57,2024-05-30,TRK000024690,118.44,Express,2024-05-30
SHP-0024691,ORD-011271,1,WH-17,CAR-05,Shipment,350,2024-02-22,TRK000024691,13.9,Express,2024-02-22
SHP-0024692,ORD-011271,2,WH-17,CAR-19,Shipment,131,2024-02-20,TRK000024692,13.78,Ground,2024-02-20
SHP-0024693,ORD-011271,2,WH-17,CAR-07,Shipment,192,2024-03-09,TRK000024693,39.27,Freight,2024-03-09
SHP-0024694,ORD-011272,1,WH-05,CAR-03,Shipment,430,2024-03-30,TRK000024694,207.12,Freight,2024-03-30
SHP-0024695,ORD-011272,2,WH-05,CAR-07,Shipment,215,2024-03-25,TRK000024695,179.66,Express,2024-03-25
SHP-0024696,ORD-011273,1,WH-05,CAR-12,Shipment,182,2024-03-31,TRK000024696,197.96,Express,2024-03-31
SHP-0024697,ORD-011273,2,WH-05,CAR-10,Shipment,32,2024-04-02,TRK000024697,143.4,Freight,2024-04-02
SHP-0024698,ORD-011273,2,WH-05,CAR-17,Return,-12,2024-05-24,TRK000024698,34.53,Express,2024-05-24
SHP-0024699,ORD-011274,1,WH-03,CAR-13,Shipment,166,2023-12-28,TRK000024699,30.82,Freight,2023-12-28
SHP-0024700,ORD-011275,1,WH-02,CAR-17,Shipment,385,2024-06-05,TRK000024700,195.36,Express,2024-06-05
SHP-0024701,ORD-011275,2,WH-02,CAR-14,Shipment,131,2024-06-06,TRK000024701,218.23,Express,2024-06-06
SHP-0024702,ORD-011275,2,WH-02,CAR-18,Shipment,115,2024-06-14,TRK000024702,9.69,Freight,2024-06-14
SHP-0024703,ORD-011275,2,WH-02,CAR-04,Cancellation,-246,2024-07-03,TRK000024703,21.49,Express,2024-07-03
SHP-0024704,ORD-011275,3,WH-02,CAR-05,Shipment,370,2024-06-06,TRK000024704,138.13,Express,2024-06-06
SHP-0024705,ORD-011275,3,WH-02,CAR-11,Cancellation,-370,2024-06-18,TRK000024705,30.6,Express,2024-06-18
SHP-0024706,ORD-011276,1,WH-18,CAR-16,Shipment,438,2024-01-25,TRK000024706,171.77,Express,2024-01-25
SHP-0024707,ORD-011277,1,WH-16,CAR-19,Shipment,382,2023-11-01,TRK000024707,56.94,Express,2023-11-01
SHP-0024708,ORD-011278,1,WH-02,CAR-19,Shipment,434,2023-10-12,TRK000024708,103.01,Express,2023-10-12
SHP-0024709,ORD-011279,1,WH-05,CAR-18,Shipment,425,2023-12-09,TRK000024709,117.76,Freight,2023-12-09
SHP-0024710,ORD-011279,2,WH-05,CAR-04,Shipment,359,2023-12-06,TRK000024710,74.58,Ground,2023-12-06
SHP-0024711,ORD-011280,1,WH-17,CAR-10,Shipment,51,2023-10-09,TRK000024711,165.78,Express,2023-10-09
SHP-0024712,ORD-011280,1,WH-17,CAR-09,Shipment,31,2023-10-15,TRK000024712,53.98,Freight,2023-10-15
SHP-0024713,ORD-011280,2,WH-17,CAR-14,Shipment,397,2023-10-09,TRK000024713,177.61,Express,2023-10-09
SHP-0024714,ORD-011281,1,WH-12,CAR-11,Shipment,133,2023-10-18,TRK000024714,28.42,Freight,2023-10-18
SHP-0024715,ORD-011281,1,WH-12,CAR-04,Return,-34,2024-05-28,TRK000024715,25.24,Express,2024-05-28
SHP-0024716,ORD-011282,1,WH-12,CAR-13,Shipment,175,2023-12-16,TRK000024716,172.95,Ground,2023-12-16
SHP-0024717,ORD-011282,1,WH-12,CAR-08,Return,-175,2023-12-19,TRK000024717,15.56,Ground,2023-12-19
SHP-0024718,ORD-011283,1,WH-09,CAR-07,Shipment,243,2024-04-08,TRK000024718,197.53,Express,2024-04-08
SHP-0024719,ORD-011283,2,WH-09,CAR-09,Shipment,34,2024-04-11,TRK000024719,172.74,Express,2024-04-11
SHP-0024720,ORD-011284,1,WH-13,CAR-04,Shipment,375,2023-11-06,TRK000024720,10.3,Express,2023-11-06
SHP-0024721,ORD-011285,1,WH-17,CAR-08,Shipment,55,2024-02-19,TRK000024721,78.63,Freight,2024-02-19
SHP-0024722,ORD-011285,2,WH-17,CAR-12,Shipment,73,2024-02-15,TRK000024722,107.75,Express,2024-02-15
SHP-0024723,ORD-011286,1,WH-17,CAR-06,Shipment,200,2024-01-18,TRK000024723,30.54,Freight,2024-01-18
SHP-0024724,ORD-011286,2,WH-17,CAR-12,Shipment,426,2024-01-17,TRK000024724,198.77,Freight,2024-01-17
SHP-0024725,ORD-011286,3,WH-17,CAR-16,Shipment,406,2024-01-13,TRK000024725,89.74,Express,2024-01-13
SHP-0024726,ORD-011287,1,WH-02,CAR-16,Shipment,471,2024-04-20,TRK000024726,151.64,Freight,2024-04-20
SHP-0024727,ORD-011287,2,WH-02,CAR-19,Shipment,449,2024-04-21,TRK000024727,156.07,Freight,2024-04-21
SHP-0024728,ORD-011287,3,WH-02,CAR-05,Shipment,477,2024-04-16,TRK000024728,192.98,Express,2024-04-16
SHP-0024729,ORD-011288,1,WH-09,CAR-03,Shipment,408,2024-05-29,TRK000024729,120.97,Freight,2024-05-29
SHP-0024730,ORD-011289,1,WH-11,CAR-19,Shipment,94,2024-03-05,TRK000024730,109.32,Ground,2024-03-05
SHP-0024731,ORD-011289,2,WH-11,CAR-08,Shipment,126,2024-03-05,TRK000024731,128.97,Express,2024-03-05
SHP-0024732,ORD-011290,1,WH-09,CAR-08,Shipment,9,2024-06-02,TRK000024732,95.04,Express,2024-06-02
SHP-0024733,ORD-011290,1,WH-09,CAR-17,Shipment,12,2024-06-26,TRK000024733,100.98,Freight,2024-06-26
SHP-0024734,ORD-011290,2,WH-09,CAR-01,Shipment,136,2024-06-03,TRK000024734,119.01,Ground,2024-06-03
SHP-0024735,ORD-011290,3,WH-09,CAR-15,Shipment,353,2024-06-07,TRK000024735,37.5,Freight,2024-06-07
SHP-0024736,ORD-011291,1,WH-03,CAR-02,Shipment,135,2023-12-18,TRK000024736,124.24,Express,2023-12-18
SHP-0024737,ORD-011291,2,WH-03,CAR-08,Shipment,317,2023-12-20,TRK000024737,212.73,Express,2023-12-20
SHP-0024738,ORD-011292,1,WH-17,CAR-11,Shipment,172,2024-05-29,TRK000024738,169.33,Ground,2024-05-29
SHP-0024739,ORD-011292,2,WH-17,CAR-06,Shipment,7,2024-05-27,TRK000024739,218.21,Freight,2024-05-27
SHP-0024740,ORD-011292,2,WH-17,CAR-02,Cancellation,-7,2024-06-10,TRK000024740,0.07,Freight,2024-06-10
SHP-0024741,ORD-011292,3,WH-17,CAR-11,Shipment,106,2024-05-29,TRK000024741,170.13,Express,2024-05-29
SHP-0024742,ORD-011292,3,WH-17,CAR-06,Cancellation,-106,2024-05-19,TRK000024742,24.36,Ground,2024-05-19
SHP-0024743,ORD-011293,1,WH-05,CAR-03,Shipment,388,2023-11-29,TRK000024743,61.6,Freight,2023-11-29
SHP-0024744,ORD-011293,2,WH-05,CAR-10,Shipment,226,2023-11-29,TRK000024744,23.14,Ground,2023-11-29
SHP-0024745,ORD-011293,3,WH-05,CAR-19,Shipment,249,2023-12-03,TRK000024745,210.66,Freight,2023-12-03
SHP-0024746,ORD-011294,1,WH-09,CAR-13,Shipment,408,2024-01-24,TRK000024746,83.93,Express,2024-01-24
SHP-0024747,ORD-011295,1,WH-03,CAR-06,Shipment,304,2024-04-12,TRK000024747,101.86,Freight,2024-04-12
SHP-0024748,ORD-011295,2,WH-03,CAR-07,Shipment,169,2024-04-15,TRK000024748,80.1,Freight,2024-04-15
SHP-0024749,ORD-011296,1,WH-14,CAR-09,Shipment,18,2024-05-17,TRK000024749,188.7,Express,2024-05-17
SHP-0024750,ORD-011296,1,WH-14,CAR-12,Shipment,11,2024-05-30,TRK000024750,110.73,Freight,2024-05-30
SHP-0024751,ORD-011296,1,WH-14,CAR-03,Return,-10,2024-06-05,TRK000024751,25.94,Freight,2024-06-05
SHP-0024752,ORD-011296,2,WH-14,CAR-13,Shipment,324,2024-05-17,TRK000024752,212.18,Freight,2024-05-17
SHP-0024753,ORD-011296,2,WH-14,CAR-03,Return,-134,2024-05-19,TRK000024753,34.64,Freight,2024-05-19
SHP-0024754,ORD-011297,1,WH-12,CAR-01,Shipment,54,2024-06-29,TRK000024754,93.73,Ground,2024-06-29
SHP-0024755,ORD-011297,2,WH-12,CAR-02,Shipment,137,2024-06-30,TRK000024755,76.19,Ground,2024-06-30
SHP-0024756,ORD-011297,3,WH-12,CAR-20,Shipment,352,2024-06-27,TRK000024756,87.29,Ground,2024-06-27
SHP-0024757,ORD-011298,1,WH-16,CAR-04,Shipment,320,2024-05-14,TRK000024757,35.93,Freight,2024-05-14
SHP-0024758,ORD-011299,1,WH-07,CAR-05,Shipment,36,2023-10-29,TRK000024758,100.68,Freight,2023-10-29
SHP-0024759,ORD-011299,2,WH-07,CAR-19,Shipment,349,2023-11-04,TRK000024759,158.35,Freight,2023-11-04
SHP-0024760,ORD-011299,3,WH-07,CAR-05,Shipment,348,2023-11-02,TRK000024760,197.95,Express,2023-11-02
SHP-0024761,ORD-011300,1,WH-02,CAR-07,Shipment,103,2023-12-26,TRK000024761,91.28,Freight,2023-12-26
SHP-0024762,ORD-011300,2,WH-02,CAR-11,Shipment,131,2023-12-27,TRK000024762,130.98,Freight,2023-12-27
SHP-0024763,ORD-011301,1,WH-07,CAR-14,Shipment,442,2024-01-05,TRK000024763,61.81,Ground,2024-01-05
SHP-0024764,ORD-011301,1,WH-07,CAR-20,Return,-442,2024-05-10,TRK000024764,3.84,Express,2024-05-10
SHP-0024765,ORD-011302,1,WH-05,CAR-17,Shipment,72,2024-02-13,TRK000024765,64.65,Freight,2024-02-13
SHP-0024766,ORD-011302,1,WH-05,CAR-08,Shipment,77,2024-02-27,TRK000024766,155.05,Express,2024-02-27
SHP-0024767,ORD-011302,1,WH-05,CAR-10,Return,-149,2024-03-15,TRK000024767,1.08,Express,2024-03-15
SHP-0024768,ORD-011303,1,WH-05,CAR-09,Shipment,255,2024-05-03,TRK000024768,13.2,Freight,2024-05-03
SHP-0024769,ORD-011303,2,WH-05,CAR-05,Shipment,452,2024-05-06,TRK000024769,53.7,Express,2024-05-06
SHP-0024770,ORD-011304,1,WH-14,CAR-10,Shipment,216,2024-04-13,TRK000024770,182.63,Ground,2024-04-13
SHP-0024771,ORD-011305,1,WH-16,CAR-10,Shipment,319,2024-04-27,TRK000024771,51.16,Ground,2024-04-27
SHP-0024772,ORD-011306,1,WH-13,CAR-04,Shipment,441,2023-11-08,TRK000024772,46.81,Express,2023-11-08
SHP-0024773,ORD-011306,2,WH-13,CAR-13,Shipment,385,2023-11-08,TRK000024773,187.02,Express,2023-11-08
SHP-0024774,ORD-011307,1,WH-13,CAR-15,Shipment,21,2023-12-30,TRK000024774,173.09,Freight,2023-12-30
SHP-0024775,ORD-011308,1,WH-04,CAR-14,Shipment,201,2023-11-11,TRK000024775,208.45,Freight,2023-11-11
SHP-0024776,ORD-011309,1,WH-10,CAR-10,Shipment,23,2024-02-09,TRK000024776,106.65,Ground,2024-02-09
SHP-0024777,ORD-011309,2,WH-10,CAR-01,Shipment,109,2024-02-08,TRK000024777,26.02,Freight,2024-02-08
SHP-0024778,ORD-011309,3,WH-10,CAR-08,Shipment,153,2024-02-06,TRK000024778,164.79,Freight,2024-02-06
SHP-0024779,ORD-011309,3,WH-10,CAR-18,Shipment,155,2024-02-20,TRK000024779,173.02,Express,2024-02-20
SHP-0024780,ORD-011309,3,WH-10,CAR-10,Return,-84,2024-03-07,TRK000024780,29.75,Express,2024-03-07
SHP-0024781,ORD-011310,1,WH-02,CAR-19,Shipment,255,2024-04-10,TRK000024781,194.86,Express,2024-04-10
SHP-0024782,ORD-011311,1,WH-06,CAR-17,Shipment,290,2023-11-13,TRK000024782,47.37,Freight,2023-11-13
SHP-0024783,ORD-011312,1,WH-14,CAR-09,Shipment,289,2024-04-25,TRK000024783,146.4,Express,2024-04-25
SHP-0024784,ORD-011312,1,WH-14,CAR-04,Return,-289,2024-04-17,TRK000024784,34.23,Freight,2024-04-17
SHP-0024785,ORD-011312,2,WH-14,CAR-05,Shipment,418,2024-04-25,TRK000024785,9.48,Freight,2024-04-25
SHP-0024786,ORD-011313,1,WH-18,CAR-20,Shipment,468,2024-01-03,TRK000024786,80.05,Freight,2024-01-03
SHP-0024787,ORD-011314,1,WH-15,CAR-11,Shipment,147,2023-10-14,TRK000024787,58.71,Express,2023-10-14
SHP-0024788,ORD-011314,1,WH-15,CAR-04,Shipment,216,2023-11-02,TRK000024788,205.4,Ground,2023-11-02
SHP-0024789,ORD-011315,1,WH-13,CAR-15,Shipment,336,2024-04-18,TRK000024789,169.16,Express,2024-04-18
SHP-0024790,ORD-011315,2,WH-13,CAR-18,Shipment,389,2024-04-13,TRK000024790,60.06,Express,2024-04-13
