conversion_id,user_id,conversion_timestamp,revenue
CONV003022,U0542,2024-01-27 10:34:01.000000,139.27
CONV001143,U0518,2024-02-25 12:10:23.012898,302.61
CONV001731,U0524,2024-02-18 01:27:19.000000,307.25
CONV001284,U0599,2024-02-09 01:27:32.807663,370.45
CONV002946,U0603,2024-03-17 02:32:08.000000,148.79
CONV002399,U0159,2024-02-23 12:40:30.000000,380.51
CONV002664,U0125,2024-02-23 07:21:51.000000,12.96
CONV002052,U0444,2024-02-20 16:49:54.000000,224.3
CONV000855,U0356,2024-01-26 19:42:01.450742,287.72
CONV000906,U0383,2024-03-27 06:10:58.289443,270.84
CONV000601,U0219,2024-02-14 13:50:41.425373,499.8
CONV001676,U0252,2024-03-14 08:05:36.000000,56.24
CONV001809,U0078,2024-03-14 09:08:33.000000,64.91
CONV000998,U0436,2024-03-15 22:26:01.885712,230.7
CONV000797,U0328,2024-01-26 08:57:42.954082,84.06
CONV000311,U0062,2024-03-29 16:54:39.641539,252.4
CONV000606,U0222,2024-01-31 12:08:13.579189,491.86
CONV001785,U0601,2024-03-22 21:49:25.000000,104.93
CONV002812,U0258,2024-01-17 19:28:12.000000,14.8
CONV000132,T0066,2024-03-11 07:34:51.395602,121.77
CONV000287,U0050,2024-03-04 20:02:01.468535,177.22
CONV000097,T0049,2024-02-27 19:12:43.000000,25.07
CONV002242,U0498,2024-03-30 08:22:23.000000,133.96
CONV000930,U0395,2024-02-05 15:01:29.458238,428.51
CONV002706,U0552,2024-03-21 16:50:56.000000,124.77
CONV001790,U0081,2024-03-07 13:13:15.000000,95.75
CONV000212,U0008,2024-03-28 17:44:17.610438,23.2
CONV002604,U0485,2024-03-31 09:20:48.000000,361.26
CONV000479,U0153,2024-02-08 08:44:50.277641,310.24
CONV001229,U0569,2024-02-29 04:14:29.908396,93.93
CONV001351,U0248,2024-03-10 09:27:06.316989,93.79
CONV001600,U0315,2024-03-02 23:38:32.000000,101.67
CONV003300,U0175,2024-01-02 03:54:37.000000,29.13
CONV003299,U0122,2024-01-28 10:38:16.000000,331.58
CONV002898,U0612,2024-01-20 05:19:39.000000,150.05
CONV003195,U0234,2024-03-30 08:31:40.000000,84.0
CONV001728,U0611,2024-02-16 07:37:38.000000,371.26
CONV002587,U0588,2024-03-31 22:10:39.000000,135.47
CONV002897,U0488,2024-03-19 03:50:27.000000,36.09
CONV003046,U0220,2024-01-15 15:37:17.000000,39.21
CONV001847,U0184,2024-03-27 22:34:37.000000,41.96
CONV001023,U0453,2024-01-26 05:24:24.393797,186.69
CONV002367,U0524,2024-03-25 05:52:00.000000,257.97
CONV001064,U0475,2024-02-06 13:05:06.042697,326.51
CONV000680,U0264,2024-03-17 18:26:15.524957,511.48
CONV002465,U0331,2024-03-29 17:09:37.000000,189.47
CONV001942,U0187,2024-02-22 06:45:51.000000,373.82
CONV000526,U0174,2024-03-15 23:46:52.243450,71.05
CONV000699,U0275,2024-02-27 11:09:20.740912,299.64
CONV001508,U0478,2024-02-29 02:50:20.000000,142.33
CONV001179,U0541,2024-03-03 04:07:24.210533,420.01
CONV002976,U0476,2024-03-23 00:38:05.000000,57.05
CONV003307,U0355,2024-03-08 04:51:45.000000,298.27
CONV003302,U0054,2024-03-27 23:29:58.000000,386.4
CONV002969,U0380,2024-02-01 22:01:58.000000,252.59
CONV001941,U0045,2024-01-09 21:17:27.000000,181.77
CONV002729,U0162,2024-01-25 09:40:43.000000,195.42
CONV001945,U0552,2024-03-26 14:51:08.000000,307.86
CONV002230,U0200,2024-03-12 19:19:59.000000,109.89
CONV000546,U0186,2024-02-25 12:51:00.522928,313.88
CONV000035,T0018,2024-01-29 03:56:27.000000,58.99
CONV001472,U0014,2024-01-19 04:19:47.000000,366.03
CONV001795,U0091,2024-02-09 06:59:32.000000,244.56
CONV000734,U0291,2024-01-06 00:01:15.593069,380.54
CONV002548,U0305,2024-01-10 13:03:56.000000,43.84
CONV002639,U0222,2024-03-13 13:05:58.000000,202.91
CONV002681,U0057,2024-03-25 11:24:12.000000,54.23
CONV002425,U0448,2024-02-07 20:55:29.000000,389.23
CONV001387,U0286,2024-01-26 13:15:34.000000,281.34
CONV003161,U0449,2024-01-15 09:30:48.000000,313.69
CONV001125,U0506,2024-01-31 22:13:20.552474,174.7
CONV001933,U0349,2024-01-05 16:03:44.000000,336.63
CONV002301,U0462,2024-03-20 06:42:05.000000,271.15
CONV001172,U0536,2024-03-15 07:57:43.624243,318.46
CONV001254,U0584,2024-03-29 05:37:48.405857,226.58
CONV003155,U0041,2024-03-07 11:49:59.000000,175.72
CONV002904,U0157,2024-01-29 20:02:43.000000,290.98
CONV001161,U0530,2024-02-24 23:37:21.277299,107.27
CONV001839,U0395,2024-02-05 04:34:07.000000,134.91
CONV000349,U0086,2024-03-17 01:32:53.813587,170.01
CONV003280,U0173,2024-01-29 05:24:14.000000,205.68
CONV002997,U0501,2024-03-18 23:54:44.000000,165.12
CONV000762,U0307,2024-01-28 17:17:48.330272,71.17
CONV001630,U0519,2024-03-17 14:40:42.000000,399.09
CONV000882,U0369,2024-01-17 00:32:21.618645,133.39
CONV001372,U0497,2024-03-08 23:41:58.000000,82.84
CONV001065,U0475,2024-02-26 08:29:26.464626,164.88
CONV000673,U0260,2024-02-08 18:24:42.660835,229.95
CONV000741,U0293,2024-03-09 20:06:48.920943,-106.03
CONV001302,U0607,2024-02-18 12:11:57.619150,82.86
CONV001281,U0597,2024-01-13 17:17:52.578069,136.87
CONV003009,U0030,2024-01-23 05:23:00.000000,139.76
CONV000696,U0274,2024-01-17 12:54:16.197168,460.33
CONV000814,U0335,2024-03-12 16:18:37.961920,329.34
CONV003054,U0254,2024-01-23 18:13:14.000000,238.01
CONV001824,U0609,2024-03-08 03:26:05.000000,376.37
CONV001176,U0539,2024-01-14 22:35:50.400731,23.88
CONV002091,U0430,2024-03-27 04:13:06.000000,192.56
CONV001310,U0611,2024-01-30 20:02:00.542345,-234.69
CONV002998,U0364,2024-02-01 03:32:09.000000,99.7
CONV003304,U0115,2024-01-24 23:28:33.000000,331.61
CONV000313,U0064,2024-02-26 02:31:52.066759,73.69
CONV000918,U0389,2024-03-11 11:19:55.769013,388.07
CONV003256,U0147,2024-03-04 01:44:27.000000,67.4
CONV002134,U0245,2024-01-31 21:44:46.000000,81.32
CONV001243,U0578,2024-03-29 07:15:20.983691,145.96
CONV001970,U0070,2024-02-21 11:46:22.000000,256.89
CONV001002,U0439,2024-03-16 23:14:54.774561,163.09
CONV000316,U0065,2024-03-14 02:08:56.732781,333.08
CONV000836,U0349,2024-01-08 17:32:25.477983,176.78
CONV000019,T0010,2024-01-08 10:25:30.000000,53.21
CONV003174,U0456,2024-01-30 12:59:11.000000,155.95
CONV000123,T0062,2024-01-27 06:45:30.000000,68.06
CONV000816,U0336,2024-02-22 21:30:22.838500,297.8
CONV000559,U0192,2024-01-21 22:15:24.493966,318.73
CONV000463,U0147,2024-03-16 08:11:50.181620,146.82
CONV002863,U0071,2024-02-06 09:42:44.000000,200.33
CONV003030,U0575,2024-03-05 23:34:43.000000,65.87
CONV000247,U0029,2024-03-02 09:56:04.952361,280.17
CONV001156,U0526,2024-03-18 02:58:35.233892,506.48
CONV001047,U0467,2024-03-16 19:02:12.428969,306.14
CONV000949,U0404,2024-03-17 22:32:23.978044,471.97
CONV001379,U0386,2024-01-08 06:43:47.000000,236.12
CONV001288,U0600,2024-03-18 08:08:59.350841,351.56
CONV000205,U0004,2024-01-14 20:09:51.281226,266.31
CONV001755,U0264,2024-01-05 02:48:16.000000,169.4
CONV002471,U0187,2024-01-07 05:20:55.000000,220.61
CONV000056,T0028,2024-02-04 23:05:40.300440,126.89
CONV002651,U0459,2024-02-29 03:08:55.000000,84.76
CONV001239,U0576,2024-03-11 03:37:58.987683,458.11
CONV001009,U0444,2024-02-14 14:10:05.637111,433.69
CONV000860,U0358,2024-03-18 15:15:10.706395,478.24
CONV001875,U0108,2024-02-28 19:56:23.000000,266.97
CONV002512,U0029,2024-01-18 04:16:18.000000,158.68
CONV002777,U0554,2024-03-14 16:19:09.000000,272.75
CONV002521,U0482,2024-01-25 09:55:10.000000,346.48
CONV002357,U0320,2024-01-27 16:29:48.000000,237.75
CONV001309,U0610,2024-03-25 00:54:24.133808,264.89
CONV000756,U0302,2024-03-04 20:40:26.388056,252.5
CONV000251,U0031,2024-01-10 08:59:03.830888,145.11
CONV001025,U0455,2024-02-16 03:05:07.523461,489.5
CONV002142,U0406,2024-01-12 07:58:57.000000,101.21
CONV002934,U0227,2024-02-27 08:07:40.000000,133.94
CONV001983,U0171,2024-01-11 02:09:39.000000,142.71
CONV001005,U0441,2024-03-29 12:44:22.438881,460.57
CONV001277,U0595,2024-03-09 05:44:22.487684,148.65
CONV001326,U0619,2024-02-24 14:12:46.931314,333.06
CONV002678,U0062,2024-02-01 08:55:20.000000,236.44
CONV002066,U0371,2024-01-07 15:34:49.000000,258.88
CONV001138,U0515,2024-01-11 05:31:01.115484,52.21
CONV002861,U0465,2024-02-03 01:51:09.000000,357.51
CONV000588,U0210,2024-03-06 23:31:15.830558,428.02
CONV002719,U0227,2024-01-08 00:26:20.000000,237.56
CONV002528,U0341,2024-01-21 23:02:47.000000,107.4
CONV000220,U0013,2024-01-17 19:46:45.596065,363.78
CONV000863,U0360,2024-01-09 00:31:04.609329,375.03
CONV000236,U0022,2024-01-30 09:47:26.005764,270.81
CONV000010,T0005,2024-02-20 02:34:28.009351,170.43
CONV003035,U0451,2024-01-18 11:18:38.000000,244.92
CONV000708,U0278,2024-01-27 00:19:23.943860,149.63
CONV002615,U0570,2024-02-03 01:45:19.000000,239.5
CONV001089,U0488,2024-03-10 21:09:53.835116,187.7
CONV002001,U0583,2024-01-01 18:01:49.000000,208.48
CONV002050,U0536,2024-03-10 04:13:01.000000,357.06
CONV000721,U0285,2024-01-20 14:16:13.610630,352.84
CONV002966,U0189,2024-02-23 20:17:18.000000,141.27
CONV001865,U0582,2024-01-05 18:25:05.000000,305.34
CONV000122,T0061,2024-01-27 18:52:24.920769,135.78
CONV000440,U0137,2024-03-08 03:37:54.640519,150.28
CONV000960,U0412,2024-01-14 11:45:45.176276,478.2
CONV001569,U0425,2024-02-22 13:33:32.000000,297.87
CONV002697,U0564,2024-03-15 04:32:33.000000,259.41
CONV000350,U0086,2024-03-22 09:16:54.495071,277.69
CONV001846,U0214,2024-03-07 22:24:12.000000,29.88
CONV003061,U0557,2024-02-10 07:36:22.000000,289.92
CONV000806,U0332,2024-01-24 04:51:00.149343,343.99
CONV002893,U0021,2024-01-22 04:09:27.000000,62.47
CONV000060,T0030,2024-02-09 19:20:15.547847,175.95
CONV001506,U0269,2024-01-26 19:13:15.000000,151.93
CONV000751,U0299,2024-02-06 05:45:44.058212,472.8
CONV000124,T0062,2024-01-27 18:35:49.248693,225.7
CONV001918,U0226,2024-01-30 20:36:51.000000,321.33
CONV001976,U0105,2024-03-30 09:40:52.000000,145.31
CONV002225,U0389,2024-03-08 06:21:42.000000,188.5
CONV000324,U0069,2024-01-22 14:49:45.013811,188.98
CONV000175,T0088,2024-03-14 09:38:18.000000,59.25
CONV002166,U0417,2024-02-09 16:38:08.000000,183.23
CONV003135,U0526,2024-03-25 12:20:08.000000,13.89
CONV001145,U0518,2024-03-28 22:56:09.146864,432.66
CONV000172,T0086,2024-02-08 06:59:56.248595,214.21
CONV000386,U0108,2024-01-20 10:52:53.450378,364.3
CONV001300,U0606,2024-03-03 07:41:17.552323,213.77
CONV001157,U0526,2024-03-30 05:32:35.488134,366.31
CONV000878,U0367,2024-03-10 06:32:24.604183,127.72
CONV000787,U0320,2024-02-28 21:07:32.608966,447.13
CONV000376,U0101,2024-02-18 14:19:51.523110,406.68
CONV000493,U0159,2024-02-29 04:51:14.685231,125.14
CONV002704,U0302,2024-03-18 13:34:31.000000,348.2
CONV003273,U0258,2024-01-03 23:35:55.000000,241.58
CONV001223,U0567,2024-02-22 05:34:28.201148,209.27
CONV003318,U0086,2024-02-05 12:18:42.000000,234.26
CONV000062,T0031,2024-03-25 13:28:48.346477,119.66
CONV002725,U0100,2024-03-30 17:51:02.000000,287.7
CONV001232,U0571,2024-02-23 18:36:58.781035,392.41
CONV002684,U0268,2024-03-11 15:21:12.000000,287.84
CONV002365,U0214,2024-01-18 17:28:14.000000,341.22
CONV001403,U0443,2024-03-16 01:01:56.000000,277.41
CONV000217,U0011,2024-01-24 22:39:07.536327,292.05
CONV000178,T0089,2024-03-29 07:54:20.932742,247.83
CONV000730,U0289,2024-02-15 00:07:22.617108,230.84
CONV000838,U0350,2024-01-23 06:36:18.822135,27.1
CONV003188,U0574,2024-01-04 10:53:12.000000,303.04
CONV003224,U0064,2024-01-05 04:51:30.000000,333.94
CONV001664,U0427,2024-01-28 09:18:29.000000,65.35
CONV001126,U0507,2024-02-24 05:12:29.706503,182.95
CONV003086,U0144,2024-02-22 18:02:29.000000,183.79
CONV002491,U0512,2024-01-12 09:16:34.000000,292.32
CONV000972,U0418,2024-02-15 15:15:35.141912,328.94
CONV000420,U0127,2024-01-18 03:00:38.128862,385.74
CONV002234,U0481,2024-03-14 02:50:43.000000,29.53
CONV001959,U0214,2024-03-19 04:23:19.000000,50.06
CONV002645,U0411,2024-03-19 08:33:17.000000,211.2
CONV000158,T0079,2024-03-17 18:56:08.644807,127.14
CONV002437,U0009,2024-03-17 08:52:37.000000,325.28
CONV002245,U0258,2024-01-22 11:43:46.000000,389.0
CONV001853,U0439,2024-01-10 04:16:22.000000,380.04
CONV002957,U0474,2024-03-17 10:42:31.000000,88.49
CONV001208,U0559,2024-03-10 08:52:42.115856,416.94
CONV000656,U0251,2024-03-02 16:13:45.184008,109.81
CONV001122,U0506,2024-01-21 12:21:19.328022,254.87
CONV000174,T0087,2024-02-29 12:30:51.098272,209.86
CONV002895,U0266,2024-03-05 14:01:03.000000,99.64
CONV000820,U0338,2024-02-08 13:00:06.151148,92.98
CONV003276,U0620,2024-01-26 19:17:42.000000,130.62
CONV001378,U0322,2024-01-04 04:03:07.000000,104.44
CONV001318,U0615,2024-03-20 06:58:24.874977,287.21
CONV001575,U0225,2024-03-29 00:58:20.000000,345.34
CONV003199,U0390,2024-03-23 11:22:57.000000,351.31
CONV001687,U0427,2024-01-24 12:47:48.000000,330.96
CONV000112,T0056,2024-02-29 14:38:42.587009,118.29
CONV001460,U0037,2024-02-13 17:21:16.000000,274.51
CONV000050,T0025,2024-03-28 18:08:56.996208,124.69
CONV003008,U0337,2024-01-22 23:43:11.000000,210.19
CONV001763,U0418,2024-03-05 00:05:28.000000,289.33
CONV000356,U0090,2024-03-09 11:55:19.008794,363.08
CONV001864,U0407,2024-03-23 07:22:50.000000,211.86
CONV001124,U0506,2024-01-29 11:25:45.882069,215.21
CONV003029,U0508,2024-01-26 03:08:51.000000,320.01
CONV000106,T0053,2024-02-14 20:45:11.085326,214.38
CONV001048,U0468,2024-01-29 08:40:59.119715,381.69
CONV002079,U0410,2024-02-22 09:17:32.000000,241.36
CONV003121,U0428,2024-02-15 02:57:24.000000,133.86
CONV002044,U0030,2024-01-12 07:22:49.000000,161.22
CONV002360,U0176,2024-01-20 19:09:30.000000,328.54
CONV000296,U0055,2024-03-10 00:27:10.524782,449.23
CONV000008,T0004,2024-03-05 00:16:21.087336,106.57
CONV002717,U0126,2024-01-22 01:45:29.000000,320.37
CONV000448,U0142,2024-02-02 21:36:41.746090,384.43
CONV000300,U0057,2024-02-27 22:42:37.428728,267.64
CONV001605,U0333,2024-01-17 22:53:20.000000,157.22
CONV001603,U0392,2024-01-28 14:26:00.000000,333.68
CONV001808,U0176,2024-02-24 16:39:45.000000,344.15
CONV000767,U0309,2024-02-10 21:58:28.263148,405.1
CONV000808,U0333,2024-02-05 03:43:28.521588,398.28
CONV001856,U0140,2024-02-04 17:27:32.000000,319.79
CONV002261,U0098,2024-01-23 05:24:20.000000,207.69
CONV002359,U0595,2024-02-05 19:36:22.000000,182.89
CONV000592,U0213,2024-03-04 03:24:18.540930,146.78
CONV001314,U0613,2024-02-15 12:33:01.451167,473.54
CONV002415,U0609,2024-03-09 13:54:54.000000,352.67
CONV003023,U0168,2024-03-04 09:35:12.000000,313.66
CONV001842,U0465,2024-01-26 04:18:39.000000,235.86
CONV002216,U0522,2024-03-16 22:21:44.000000,186.9
CONV003222,U0269,2024-02-17 02:35:01.000000,40.8
CONV000027,T0014,2024-02-15 05:41:22.000000,42.86
CONV000640,U0243,2024-03-17 08:55:04.146152,237.48
CONV002461,U0388,2024-01-08 15:12:32.000000,366.71
CONV001487,U0298,2024-02-21 23:12:55.000000,264.63
CONV003104,U0091,2024-02-28 18:07:59.000000,366.99
CONV002209,U0409,2024-01-18 13:57:12.000000,290.44
CONV001050,U0469,2024-02-29 02:00:16.860988,206.95
CONV000109,T0055,2024-03-07 22:28:21.000000,53.18
CONV000804,U0331,2024-03-07 21:07:22.763644,308.78
CONV002553,U0346,2024-03-25 23:08:24.000000,151.93
CONV003267,U0595,2024-01-01 23:41:16.000000,302.21
CONV001947,U0413,2024-01-17 16:18:42.000000,397.95
CONV000457,U0145,2024-01-28 05:16:27.287643,300.99
CONV001794,U0485,2024-01-15 16:54:18.000000,243.16
CONV001598,U0150,2024-01-31 07:07:40.000000,366.55
CONV002358,U0116,2024-03-31 07:53:02.000000,264.82
CONV002129,U0237,2024-02-05 03:34:51.000000,117.05
CONV002680,U0535,2024-01-09 16:08:01.000000,177.85
CONV001962,U0500,2024-03-27 12:19:19.000000,368.79
CONV000821,U0339,2024-03-01 02:05:41.639544,141.71
CONV000186,T0093,2024-01-10 20:00:51.774758,160.2
CONV002545,U0430,2024-03-13 21:18:49.000000,228.64
CONV002758,U0357,2024-02-02 23:36:49.000000,90.55
CONV000011,T0006,2024-03-13 04:04:31.000000,48.54
CONV002119,U0422,2024-02-17 01:17:32.000000,358.08
CONV003136,U0279,2024-01-26 13:46:21.000000,288.89
CONV000674,U0260,2024-02-20 19:21:54.970085,83.53
CONV002003,U0610,2024-03-06 21:48:46.000000,175.92
CONV001894,U0440,2024-02-06 06:18:53.000000,196.19
CONV003071,U0346,2024-01-23 10:06:37.000000,192.32
CONV000343,U0083,2024-03-10 05:13:14.684829,307.65
CONV001694,U0324,2024-02-15 02:13:12.000000,43.3
CONV002146,U0157,2024-02-24 08:10:20.000000,33.8
CONV001529,U0098,2024-01-09 23:53:37.000000,364.07
CONV002610,U0144,2024-02-02 07:33:51.000000,332.07
CONV000128,T0064,2024-02-11 07:02:10.525804,191.73
CONV003162,U0425,2024-01-20 05:09:45.000000,119.41
CONV002971,U0438,2024-02-18 03:35:08.000000,386.32
CONV000839,U0350,2024-02-20 14:05:13.365579,212.21
CONV001954,U0249,2024-01-28 20:38:10.000000,140.76
CONV002671,U0582,2024-02-09 07:11:38.000000,69.47
CONV000382,U0104,2024-02-27 12:08:50.145259,427.32
CONV001308,U0610,2024-03-14 11:28:46.546311,128.42
CONV000789,U0321,2024-03-21 14:50:43.093945,191.54
CONV002351,U0297,2024-01-21 23:37:24.000000,71.1
CONV002959,U0476,2024-01-23 11:45:13.000000,106.89
CONV002090,U0580,2024-03-24 05:08:38.000000,218.38
CONV003189,U0416,2024-01-14 21:38:45.000000,179.94
CONV000393,U0113,2024-01-12 13:29:55.536899,497.02
CONV003091,U0572,2024-02-09 15:25:18.000000,350.14
CONV002487,U0039,2024-03-19 20:33:35.000000,144.05
CONV000487,U0157,2024-01-26 17:31:53.868716,80.1
CONV000943,U0402,2024-02-26 11:39:42.864224,147.65
CONV000589,U0211,2024-03-11 23:12:25.382776,232.88
CONV000319,U0067,2024-03-18 17:01:58.899391,62.56
CONV000398,U0114,2024-03-15 22:45:41.754668,32.09
CONV001007,U0443,2024-03-17 21:48:55.099608,341.89
CONV002454,U0087,2024-01-20 03:28:13.000000,360.61
CONV001599,U0620,2024-01-22 19:04:20.000000,351.29
CONV001893,U0247,2024-03-11 02:20:16.000000,319.13
CONV001855,U0174,2024-01-14 23:50:43.000000,48.89
CONV000119,T0060,2024-03-02 20:01:47.000000,34.45
CONV001867,U0436,2024-03-11 02:42:28.000000,257.58
CONV000104,T0052,2024-03-24 19:00:50.406010,113.16
CONV001313,U0613,2024-01-09 23:58:47.017153,506.48
CONV001821,U0104,2024-03-26 08:25:50.000000,344.46
CONV002592,U0146,2024-02-08 08:11:04.000000,390.15
CONV001919,U0021,2024-02-24 02:44:14.000000,14.06
CONV001026,U0456,2024-03-25 01:53:01.655847,244.36
CONV001749,U0277,2024-03-10 21:15:12.000000,46.95
CONV002427,U0409,2024-02-03 21:05:47.000000,283.97
CONV000822,U0340,2024-02-25 18:07:41.469591,299.23
CONV000202,U0002,2024-03-16 04:09:59.948049,104.06
CONV002320,U0439,2024-01-21 19:16:31.000000,277.46
CONV000877,U0367,2024-02-25 08:41:07.550854,254.7
CONV003159,U0330,2024-02-21 06:35:11.000000,138.74
CONV001796,U0254,2024-02-22 17:58:41.000000,107.31
CONV001451,U0565,2024-02-15 10:28:43.000000,389.59
CONV000039,T0020,2024-02-10 16:40:21.000000,21.37
CONV002649,U0123,2024-03-18 19:34:46.000000,300.08
CONV001680,U0052,2024-02-20 11:06:25.000000,173.52
CONV002013,U0101,2024-01-15 12:56:32.000000,199.4
CONV001297,U0605,2024-02-05 04:30:25.969251,229.33
CONV000088,T0044,2024-03-08 12:12:58.232429,195.93
CONV001791,U0140,2024-01-03 07:46:42.000000,89.9
CONV002158,U0404,2024-01-12 11:04:14.000000,180.21
CONV000843,U0352,2024-01-29 00:56:38.896673,62.79
CONV000862,U0359,2024-02-11 06:08:10.518008,396.54
CONV001417,U0380,2024-01-04 16:29:02.000000,30.06
CONV000508,U0166,2024-01-22 07:08:42.543843,113.62
CONV000829,U0345,2024-02-27 03:19:38.588725,476.88
CONV001594,U0587,2024-02-07 15:47:14.000000,243.21
CONV001639,U0332,2024-03-20 17:15:14.000000,372.07
CONV000888,U0373,2024-01-24 01:38:31.872914,281.99
CONV001442,U0410,2024-02-24 10:44:49.000000,145.49
CONV001928,U0238,2024-01-22 02:55:40.000000,11.52
CONV001139,U0515,2024-02-05 21:03:23.495712,511.36
CONV002835,U0449,2024-02-05 03:59:51.000000,193.41
CONV002840,U0308,2024-03-19 20:04:18.000000,335.71
CONV001466,U0344,2024-03-27 16:43:07.000000,130.72
CONV001560,U0247,2024-01-21 19:56:16.000000,192.82
CONV001568,U0574,2024-02-10 14:12:17.000000,180.27
CONV002397,U0529,2024-02-19 04:46:20.000000,37.17
CONV001656,U0163,2024-01-30 23:35:07.000000,82.92
CONV002198,U0368,2024-01-24 12:36:05.000000,399.86
CONV001689,U0505,2024-02-05 09:55:00.000000,240.76
CONV001823,U0322,2024-01-16 19:19:25.000000,257.72
CONV001514,U0177,2024-03-27 02:53:46.000000,188.34
CONV000115,T0058,2024-01-29 18:23:44.000000,75.11
CONV000138,T0069,2024-02-26 04:41:24.114948,188.25
CONV001803,U0561,2024-03-15 15:55:44.000000,252.61
CONV001214,U0562,2024-03-12 19:29:27.994637,124.97
CONV000970,U0417,2024-01-21 03:53:06.136031,-183.03
CONV002853,U0254,2024-02-27 08:49:59.000000,238.94
CONV003220,U0063,2024-03-24 08:24:08.000000,144.22
CONV001757,U0135,2024-03-26 04:20:28.000000,394.34
CONV002764,U0351,2024-02-18 10:16:11.000000,254.02
CONV002889,U0014,2024-03-24 10:12:10.000000,73.85
CONV002785,U0099,2024-03-12 19:03:57.000000,101.5
CONV001979,U0083,2024-02-23 18:41:08.000000,311.64
CONV003317,U0375,2024-02-25 06:35:43.000000,65.14
CONV001882,U0422,2024-03-04 13:13:18.000000,304.83
CONV001343,U0016,2024-03-10 08:28:11.919771,49.8
CONV002732,U0083,2024-01-11 18:00:20.000000,130.8
CONV001222,U0567,2024-02-20 09:36:17.569440,66.54
CONV000724,U0286,2024-03-05 21:07:07.818028,435.04
CONV001838,U0450,2024-03-03 04:17:39.000000,321.28
CONV002956,U0583,2024-02-14 03:55:26.000000,185.76
CONV000077,T0039,2024-01-15 08:47:04.000000,26.93
CONV002692,U0140,2024-01-10 22:12:34.000000,78.87
CONV001917,U0256,2024-02-11 01:57:45.000000,207.44
CONV002083,U0137,2024-02-07 07:38:59.000000,98.15
CONV000293,U0053,2024-03-04 07:47:36.093469,498.04
CONV001184,U0544,2024-02-21 19:51:34.766260,403.07
CONV000745,U0296,2024-01-17 11:50:17.551855,322.03
CONV002950,U0130,2024-03-15 17:37:57.000000,47.79
CONV001035,U0459,2024-01-10 21:36:31.394264,350.82
CONV001644,U0490,2024-02-15 01:16:12.000000,290.62
CONV003099,U0273,2024-01-30 04:12:16.000000,120.38
CONV002041,U0135,2024-03-12 23:41:50.000000,112.52
CONV001201,U0555,2024-02-11 03:12:53.540348,62.7
CONV000402,U0117,2024-01-15 08:35:44.757869,125.28
CONV000581,U0207,2024-01-12 08:55:44.602905,511.17
CONV003002,U0105,2024-02-26 06:20:10.000000,271.45
CONV001041,U0464,2024-01-23 10:13:42.743010,479.69
CONV000586,U0209,2024-02-19 18:08:01.935020,269.24
CONV002974,U0399,2024-01-03 09:48:58.000000,28.45
CONV000066,T0033,2024-02-17 17:46:32.939944,121.05
CONV001191,U0548,2024-02-13 01:53:48.664781,381.27
CONV002850,U0604,2024-02-06 05:05:09.000000,361.97
CONV001645,U0531,2024-01-18 08:26:56.000000,274.87
CONV002820,U0219,2024-01-21 02:58:31.000000,243.06
CONV001127,U0508,2024-02-27 07:42:29.662026,60.33
CONV001730,U0006,2024-01-06 03:21:55.000000,201.56
CONV002933,U0464,2024-03-26 23:16:55.000000,42.63
CONV002055,U0131,2024-03-25 23:20:42.000000,231.63
CONV002891,U0052,2024-02-26 03:22:26.000000,301.48
CONV002306,U0357,2024-03-21 06:18:05.000000,181.75
CONV000978,U0424,2024-02-04 23:52:35.989322,490.56
CONV001911,U0081,2024-03-04 17:40:35.000000,92.51
CONV002614,U0421,2024-02-07 20:45:39.000000,170.52
CONV000686,U0268,2024-02-08 14:30:46.047874,253.04
CONV003279,U0127,2024-03-05 22:54:47.000000,331.18
CONV003264,U0443,2024-03-21 13:05:08.000000,187.36
CONV003137,U0326,2024-03-18 17:25:50.000000,312.18
CONV000955,U0408,2024-01-28 00:21:39.727907,78.97
CONV002023,U0140,2024-03-13 06:57:31.000000,285.92
CONV000396,U0114,2024-02-29 05:28:27.233806,372.12
CONV002342,U0392,2024-02-06 23:27:30.000000,287.49
CONV003259,U0042,2024-03-05 11:54:31.000000,42.66
CONV002248,U0047,2024-02-15 00:36:36.000000,283.24
CONV003225,U0028,2024-03-26 01:09:17.000000,140.34
CONV002438,U0422,2024-01-01 06:11:54.000000,149.92
CONV001956,U0382,2024-03-07 10:37:09.000000,350.24
CONV000568,U0199,2024-03-09 18:52:38.894226,348.61
CONV002496,U0276,2024-03-07 14:34:47.000000,372.73
CONV000607,U0222,2024-02-18 15:37:41.972232,507.19
CONV001858,U0287,2024-03-27 16:05:05.000000,335.67
CONV000580,U0206,2024-03-25 04:17:15.878285,481.82
CONV002800,U0025,2024-01-29 14:46:26.000000,122.76
CONV001682,U0613,2024-03-12 20:21:23.000000,62.42
CONV001322,U0616,2024-03-08 11:35:18.979983,273.96
CONV003294,U0494,2024-02-13 07:28:38.000000,11.22
CONV001655,U0217,2024-03-12 12:07:33.000000,56.82
CONV002855,U0548,2024-02-01 16:29:05.000000,304.41
CONV002187,U0098,2024-02-04 00:57:44.000000,40.68
CONV001312,U0612,2024-02-17 22:54:47.829544,387.38
CONV001527,U0258,2024-02-05 21:18:08.000000,275.09
CONV002728,U0194,2024-01-22 13:02:35.000000,190.26
CONV000263,U0039,2024-01-23 06:24:14.368601,123.03
CONV002222,U0111,2024-03-13 05:18:57.000000,34.05
