gateway_id,transaction_id,merchant_id,transaction_date,amount_usd,payment_instrument_id
BRAVO,TXN-200130,MCH-003,2024-03-14 10:46:10.000000000,66.44,PMT-000518
BRAVO,TXN-203110,MCH-043,2024-03-14 10:51:41.000000000,188.02,PMT-008844
BRAVO,TXN-201002,MCH-017,2024-03-14 10:54:25.000000000,78.96,PMT-003400
BRAVO,TXN-202769,MCH-042,2024-03-14 11:16:55.000000000,210.5,PMT-008503
BRAVO,TXN-202723,MCH-037,2024-03-14 11:46:10.000000000,109.15,PMT-007577
BRAVO,TXN-200832,MCH-015,2024-03-14 12:00:01.000000000,230.69,PMT-003079
BRAVO,TXN-200350,MCH-004,2024-03-14 14:35:57.000000000,213.47,PMT-000738
BRAVO,TXN-850012,MCH-015,2024-03-14 14:40:50.662931591,63.16,PMT-VEL0003
BRAVO,TXN-203317,MCH-044,2024-03-14 16:53:20.000000000,72.16,PMT-009051
BRAVO,TXN-201001,MCH-017,2024-03-14 17:58:22.000000000,107.04,PMT-003399
BRAVO,TXN-203256,MCH-044,2024-03-14 18:19:45.000000000,271.1,PMT-008990
BRAVO,TXN-201533,MCH-020,2024-03-14 18:24:15.000000000,64.68,PMT-003931
BRAVO,TXN-202691,MCH-037,2024-03-14 19:26:04.000000000,138.41,PMT-007545
BRAVO,TXN-201862,MCH-025,2024-03-14 20:17:04.000000000,94.58,PMT-005025
BRAVO,TXN-202631,MCH-037,2024-03-14 20:43:47.000000000,46.06,PMT-007485
BRAVO,TXN-202622,MCH-037,2024-03-14 21:12:45.000000000,136.5,PMT-007476
BRAVO,TXN-201917,MCH-025,2024-03-14 21:30:40.000000000,245.97,PMT-005080
BRAVO,TXN-200768,MCH-015,2024-03-14 22:47:09.000000000,493.76,PMT-003015
BRAVO,TXN-201968,MCH-026,2024-03-15 00:05:20.000000000,211.47,PMT-005131
BRAVO,TXN-202226,MCH-030,2024-03-15 00:56:24.000000000,102.6,PMT-005991
BRAVO,TXN-202420,MCH-034,2024-03-15 01:22:56.000000000,238.35,PMT-006857
BRAVO,TXN-200238,MCH-004,2024-03-15 01:25:00.000000000,106.46,PMT-000626
BRAVO,TXN-202869,MCH-042,2024-03-15 01:41:48.000000000,78.0,PMT-008603
BRAVO,TXN-202812,MCH-042,2024-03-15 01:48:17.000000000,107.63,PMT-008546
BRAVO,TXN-202275,MCH-030,2024-03-15 02:26:30.000000000,218.79,PMT-006040
BRAVO,TXN-202122,MCH-030,2024-03-15 04:23:13.000000000,293.16,PMT-005887
BRAVO,TXN-202356,MCH-034,2024-03-15 04:23:40.000000000,49.08,PMT-006793
BRAVO,TXN-200997,MCH-017,2024-03-15 04:32:43.000000000,155.45,PMT-003395
BRAVO,TXN-203288,MCH-044,2024-03-15 05:15:20.000000000,251.88,PMT-009022
BRAVO,TXN-200277,MCH-004,2024-03-15 05:24:15.000000000,228.32,PMT-000665
BRAVO,TXN-201404,MCH-019,2024-03-15 06:09:12.000000000,239.49,PMT-003802
BRAVO,TXN-203497,MCH-047,2024-03-15 06:19:27.000000000,110.86,PMT-009627
BRAVO,TXN-203001,MCH-043,2024-03-15 06:44:43.000000000,112.04,PMT-008735
BRAVO,TXN-203185,MCH-044,2024-03-15 06:50:48.000000000,189.66,PMT-008919
BRAVO,TXN-200167,MCH-003,2024-03-15 06:55:17.000000000,238.08,PMT-000555
BRAVO,TXN-900099,MCH-037,2024-03-15 07:01:24.000000000,102.57,PMT-007550
BRAVO,TXN-200375,MCH-004,2024-03-15 09:29:08.000000000,78.37,PMT-000763
BRAVO,TXN-202395,MCH-034,2024-03-15 11:04:32.000000000,250.51,PMT-006832
BRAVO,TXN-202384,MCH-034,2024-03-15 13:25:39.000000000,63.82,PMT-006821
BRAVO,TXN-900093,MCH-018,2024-03-15 13:30:31.000000000,75.15,PMT-003468
BRAVO,TXN-900015,MCH-025,2024-03-15 13:33:05.000000000,86.4,PMT-005057
BRAVO,TXN-201081,MCH-018,2024-03-15 13:48:34.000000000,88.42,PMT-003479
BRAVO,TXN-203452,MCH-047,2024-03-15 15:20:55.000000000,225.6,PMT-009582
BRAVO,TXN-200765,MCH-015,2024-03-15 15:37:16.000000000,205.15,PMT-003012
BRAVO,TXN-203475,MCH-047,2024-03-15 15:57:48.000000000,130.46,PMT-009605
BRAVO,TXN-202954,MCH-042,2024-03-15 16:15:55.000000000,64.84,PMT-008688
BRAVO,TXN-202483,MCH-034,2024-03-15 16:24:16.000000000,151.54,PMT-006920
BRAVO,TXN-201388,MCH-019,2024-03-15 17:10:30.000000000,207.51,PMT-003786
BRAVO,TXN-200613,MCH-014,2024-03-15 17:18:07.000000000,102.08,PMT-002860
BRAVO,TXN-202051,MCH-026,2024-03-15 17:18:48.000000000,214.26,PMT-005214
BRAVO,TXN-202385,MCH-034,2024-03-15 17:51:07.000000000,188.41,PMT-006822
BRAVO,TXN-202969,MCH-043,2024-03-15 18:24:04.000000000,273.33,PMT-008703
BRAVO,TXN-203523,MCH-047,2024-03-15 19:07:05.000000000,114.02,PMT-009653
BRAVO,TXN-202111,MCH-026,2024-03-15 19:13:02.000000000,86.04,PMT-005274
BRAVO,TXN-200371,MCH-004,2024-03-15 19:26:18.000000000,270.44,PMT-000759
BRAVO,TXN-200506,MCH-014,2024-03-15 19:59:20.000000000,164.4,PMT-002753
BRAVO,TXN-200502,MCH-014,2024-03-15 20:04:29.000000000,88.08,PMT-002749
BRAVO,TXN-201242,MCH-018,2024-03-15 21:06:50.000000000,77.32,PMT-003640
BRAVO,TXN-202041,MCH-026,2024-03-15 23:37:49.000000000,140.78,PMT-005204
BRAVO,TXN-200217,MCH-003,2024-03-16 00:38:51.000000000,204.71,PMT-000605
BRAVO,TXN-201756,MCH-025,2024-03-16 01:06:42.000000000,70.66,PMT-004919
BRAVO,TXN-203448,MCH-047,2024-03-16 03:11:07.000000000,37.97,PMT-009578
BRAVO,TXN-203319,MCH-044,2024-03-16 03:24:46.000000000,122.19,PMT-009053
BRAVO,TXN-202886,MCH-042,2024-03-16 05:47:12.000000000,191.35,PMT-008620
BRAVO,TXN-202858,MCH-042,2024-03-16 06:47:13.000000000,262.74,PMT-008592
BRAVO,TXN-201179,MCH-018,2024-03-16 07:42:40.000000000,132.79,PMT-003577
BRAVO,TXN-200908,MCH-017,2024-03-16 08:45:14.000000000,169.73,PMT-003306
BRAVO,TXN-201562,MCH-020,2024-03-16 09:17:02.000000000,101.96,PMT-003960
BRAVO,TXN-202109,MCH-026,2024-03-16 10:18:35.000000000,93.07,PMT-005272
BRAVO,TXN-200616,MCH-014,2024-03-16 10:53:07.000000000,532.88,PMT-002863
BRAVO,TXN-201867,MCH-025,2024-03-16 11:22:20.000000000,320.03,PMT-005030
BRAVO,TXN-200674,MCH-015,2024-03-16 11:45:15.000000000,124.43,PMT-002921
BRAVO,TXN-203060,MCH-043,2024-03-16 12:15:46.000000000,61.86,PMT-008794
BRAVO,TXN-200978,MCH-017,2024-03-16 12:26:49.000000000,290.84,PMT-003376
BRAVO,TXN-202519,MCH-037,2024-03-16 12:31:47.000000000,173.07,PMT-007373
BRAVO,TXN-201532,MCH-020,2024-03-16 12:52:22.000000000,98.88,PMT-003930
BRAVO,TXN-900127,MCH-034,2024-03-16 13:07:06.000000000,113.08,PMT-006789
BRAVO,TXN-202932,MCH-042,2024-03-16 13:22:22.000000000,133.66,PMT-008666
BRAVO,TXN-200360,MCH-004,2024-03-16 13:43:40.000000000,114.15,PMT-000748
BRAVO,TXN-201354,MCH-019,2024-03-16 14:36:03.000000000,166.63,PMT-003752
BRAVO,TXN-202029,MCH-026,2024-03-16 14:41:04.000000000,258.95,PMT-005192
BRAVO,TXN-201691,MCH-020,2024-03-16 16:26:18.000000000,136.75,PMT-004089
BRAVO,TXN-200551,MCH-014,2024-03-16 16:34:36.000000000,118.6,PMT-002798
BRAVO,TXN-201226,MCH-018,2024-03-16 16:35:21.000000000,238.31,PMT-003624
BRAVO,TXN-201765,MCH-025,2024-03-16 16:56:22.000000000,217.52,PMT-004928
BRAVO,TXN-200888,MCH-017,2024-03-16 17:10:02.000000000,67.31,PMT-003286
BRAVO,TXN-201954,MCH-026,2024-03-16 17:36:24.000000000,309.83,PMT-005117
BRAVO,TXN-900132,MCH-019,2024-03-16 17:57:21.000000000,168.98,PMT-003712
BRAVO,TXN-200582,MCH-014,2024-03-16 18:31:55.000000000,196.56,PMT-002829
BRAVO,TXN-202760,MCH-042,2024-03-16 18:43:39.000000000,98.07,PMT-008494
BRAVO,TXN-202887,MCH-042,2024-03-16 18:59:58.000000000,326.92,PMT-008621
BRAVO,TXN-201290,MCH-019,2024-03-16 19:16:28.000000000,38.52,PMT-003688
BRAVO,TXN-201117,MCH-018,2024-03-16 20:10:05.000000000,91.9,PMT-003515
BRAVO,TXN-202455,MCH-034,2024-03-16 20:42:44.000000000,196.03,PMT-006892
BRAVO,TXN-200052,MCH-003,2024-03-16 21:05:51.000000000,141.68,PMT-000440
BRAVO,TXN-201000,MCH-017,2024-03-16 21:21:50.000000000,80.8,PMT-003398
BRAVO,TXN-202351,MCH-034,2024-03-16 22:49:15.000000000,328.31,PMT-006788
BRAVO,TXN-900077,MCH-037,2024-03-16 23:13:36.000000000,126.07,PMT-007407
BRAVO,TXN-202647,MCH-037,2024-03-16 23:42:25.000000000,152.93,PMT-007501
BRAVO,TXN-200007,MCH-003,2024-03-17 00:01:47.000000000,420.9,PMT-000395
BRAVO,TXN-201942,MCH-025,2024-03-17 00:28:09.000000000,43.89,PMT-005105
BRAVO,TXN-200737,MCH-015,2024-03-17 00:53:34.000000000,103.58,PMT-002984
BRAVO,TXN-201451,MCH-019,2024-03-17 02:00:14.000000000,63.61,PMT-003849
BRAVO,TXN-202421,MCH-034,2024-03-17 02:01:26.000000000,178.66,PMT-006858
BRAVO,TXN-201915,MCH-025,2024-03-17 03:01:04.000000000,217.85,PMT-005078
BRAVO,TXN-201753,MCH-025,2024-03-17 03:04:49.000000000,116.53,PMT-004916
BRAVO,TXN-200179,MCH-003,2024-03-17 03:10:28.000000000,235.52,PMT-000567
BRAVO,TXN-900176,MCH-015,2024-03-17 03:19:18.000000000,125.0,PMT-003022
BRAVO,TXN-201480,MCH-020,2024-03-17 03:35:57.000000000,219.41,PMT-003878
BRAVO,TXN-201439,MCH-019,2024-03-17 04:25:20.000000000,118.41,PMT-003837
BRAVO,TXN-201681,MCH-020,2024-03-17 04:36:09.000000000,79.12,PMT-004079
BRAVO,TXN-201625,MCH-020,2024-03-17 05:15:36.000000000,90.46,PMT-004023
BRAVO,TXN-202533,MCH-037,2024-03-17 07:48:40.000000000,312.76,PMT-007387
BRAVO,TXN-200447,MCH-014,2024-03-17 09:08:17.000000000,225.69,PMT-002694
BRAVO,TXN-900069,MCH-034,2024-03-17 09:09:39.000000000,149.34,PMT-006810
BRAVO,TXN-202430,MCH-034,2024-03-17 09:10:23.000000000,206.61,PMT-006867
BRAVO,TXN-202848,MCH-042,2024-03-17 09:43:25.000000000,127.64,PMT-008582
BRAVO,TXN-202022,MCH-026,2024-03-17 10:34:31.000000000,218.77,PMT-005185
BRAVO,TXN-900042,MCH-003,2024-03-17 10:54:27.000000000,77.37,PMT-000527
BRAVO,TXN-201605,MCH-020,2024-03-17 11:01:08.000000000,177.52,PMT-004003
BRAVO,TXN-202454,MCH-034,2024-03-17 12:07:14.000000000,281.77,PMT-006891
BRAVO,TXN-202744,MCH-037,2024-03-17 12:12:44.000000000,84.1,PMT-007598
BRAVO,TXN-203151,MCH-043,2024-03-17 12:24:10.000000000,103.8,PMT-008885
BRAVO,TXN-200672,MCH-015,2024-03-17 12:29:16.000000000,54.01,PMT-002919
BRAVO,TXN-900088,MCH-018,2024-03-17 12:38:21.000000000,236.75,PMT-003540
BRAVO,TXN-202274,MCH-030,2024-03-17 13:06:49.000000000,207.13,PMT-006039
BRAVO,TXN-202979,MCH-043,2024-03-17 14:47:02.000000000,331.42,PMT-008713
BRAVO,TXN-202900,MCH-042,2024-03-17 15:23:01.000000000,98.26,PMT-008634
BRAVO,TXN-201873,MCH-025,2024-03-17 16:01:08.000000000,86.81,PMT-005036
BRAVO,TXN-200572,MCH-014,2024-03-17 16:26:20.000000000,242.78,PMT-002819
BRAVO,TXN-203331,MCH-044,2024-03-17 17:40:51.000000000,78.94,PMT-009065
BRAVO,TXN-200992,MCH-017,2024-03-17 17:50:08.000000000,175.99,PMT-003390
BRAVO,TXN-200848,MCH-015,2024-03-17 18:20:35.000000000,331.3,PMT-003095
BRAVO,TXN-200627,MCH-014,2024-03-17 19:00:14.000000000,118.68,PMT-002874
BRAVO,TXN-202131,MCH-030,2024-03-17 20:51:50.000000000,59.76,PMT-005896
BRAVO,TXN-203117,MCH-043,2024-03-17 21:24:42.000000000,220.34,PMT-008851
BRAVO,TXN-201653,MCH-020,2024-03-17 22:02:59.000000000,106.39,PMT-004051
BRAVO,TXN-203163,MCH-043,2024-03-17 22:23:55.000000000,256.45,PMT-008897
BRAVO,TXN-203348,MCH-044,2024-03-17 23:12:02.000000000,174.07,PMT-009082
BRAVO,TXN-202611,MCH-037,2024-03-17 23:38:59.000000000,84.61,PMT-007465
BRAVO,TXN-200344,MCH-004,2024-03-17 23:39:50.000000000,68.75,PMT-000732
BRAVO,TXN-201090,MCH-018,2024-03-18 00:24:28.000000000,293.99,PMT-003488
BRAVO,TXN-201286,MCH-019,2024-03-18 00:30:05.000000000,55.68,PMT-003684
BRAVO,TXN-201050,MCH-018,2024-03-18 00:43:27.000000000,173.67,PMT-003448
BRAVO,TXN-200121,MCH-003,2024-03-18 01:28:01.000000000,118.54,PMT-000509
BRAVO,TXN-203443,MCH-047,2024-03-18 02:33:37.000000000,256.19,PMT-009573
BRAVO,TXN-900028,MCH-018,2024-03-18 03:07:19.000000000,74.88,PMT-003471
BRAVO,TXN-202189,MCH-030,2024-03-18 03:28:54.000000000,116.27,PMT-005954
BRAVO,TXN-203143,MCH-043,2024-03-18 06:10:05.000000000,90.73,PMT-008877
BRAVO,TXN-201368,MCH-019,2024-03-18 08:39:19.000000000,204.6,PMT-003766
BRAVO,TXN-201698,MCH-020,2024-03-18 09:47:22.000000000,92.58,PMT-004096
BRAVO,TXN-200643,MCH-015,2024-03-18 09:58:27.000000000,48.14,PMT-002890
BRAVO,TXN-202302,MCH-030,2024-03-18 11:19:48.000000000,97.87,PMT-006067
BRAVO,TXN-200797,MCH-015,2024-03-18 14:14:57.000000000,163.89,PMT-003044
BRAVO,TXN-202003,MCH-026,2024-03-18 14:45:08.000000000,183.52,PMT-005166
BRAVO,TXN-203564,MCH-047,2024-03-18 15:23:52.000000000,243.43,PMT-009694
BRAVO,TXN-202317,MCH-034,2024-03-18 16:28:32.000000000,660.4,PMT-006754
BRAVO,TXN-200609,MCH-014,2024-03-18 16:42:08.000000000,142.62,PMT-002856
BRAVO,TXN-201420,MCH-019,2024-03-18 17:46:59.000000000,47.3,PMT-003818
BRAVO,TXN-201381,MCH-019,2024-03-18 17:47:33.000000000,84.89,PMT-003779
BRAVO,TXN-202342,MCH-034,2024-03-18 18:54:12.000000000,271.92,PMT-006779
BRAVO,TXN-200599,MCH-014,2024-03-18 19:03:04.000000000,105.18,PMT-002846
BRAVO,TXN-202113,MCH-026,2024-03-18 19:06:28.000000000,85.69,PMT-005276
BRAVO,TXN-200120,MCH-003,2024-03-18 19:45:16.000000000,88.15,PMT-000508
BRAVO,TXN-201785,MCH-025,2024-03-18 20:42:53.000000000,78.73,PMT-004948
BRAVO,TXN-201669,MCH-020,2024-03-18 20:48:23.000000000,61.17,PMT-004067
BRAVO,TXN-201426,MCH-019,2024-03-18 20:54:39.000000000,211.17,PMT-003824
BRAVO,TXN-200580,MCH-014,2024-03-18 21:05:35.000000000,146.93,PMT-002827
BRAVO,TXN-200287,MCH-004,2024-03-18 21:21:27.000000000,45.59,PMT-000675
BRAVO,TXN-203101,MCH-043,2024-03-18 21:30:01.000000000,48.59,PMT-008835
BRAVO,TXN-201099,MCH-018,2024-03-18 21:31:50.000000000,29.36,PMT-003497
BRAVO,TXN-900037,MCH-020,2024-03-18 23:41:48.000000000,110.89,PMT-004046
BRAVO,TXN-200124,MCH-003,2024-03-18 23:46:09.000000000,204.3,PMT-000512
BRAVO,TXN-202928,MCH-042,2024-03-19 01:25:03.000000000,47.55,PMT-008662
BRAVO,TXN-203356,MCH-044,2024-03-19 02:09:11.000000000,60.88,PMT-009090
BRAVO,TXN-200069,MCH-003,2024-03-19 02:22:18.000000000,279.45,PMT-000457
BRAVO,TXN-202635,MCH-037,2024-03-19 02:43:41.000000000,71.15,PMT-007489
BRAVO,TXN-900108,MCH-043,2024-03-19 02:48:05.000000000,28.92,PMT-008883
BRAVO,TXN-203166,MCH-043,2024-03-19 03:46:26.000000000,98.44,PMT-008900
BRAVO,TXN-202215,MCH-030,2024-03-19 04:31:06.000000000,119.59,PMT-005980
BRAVO,TXN-201172,MCH-018,2024-03-19 04:45:17.000000000,148.05,PMT-003570
BRAVO,TXN-200480,MCH-014,2024-03-19 05:23:58.000000000,161.14,PMT-002727
BRAVO,TXN-200169,MCH-003,2024-03-19 06:12:20.000000000,52.16,PMT-000557
BRAVO,TXN-201413,MCH-019,2024-03-19 06:16:12.000000000,164.79,PMT-003811
BRAVO,TXN-202634,MCH-037,2024-03-19 07:09:19.000000000,49.29,PMT-007488
BRAVO,TXN-201135,MCH-018,2024-03-19 08:33:04.000000000,130.14,PMT-003533
BRAVO,TXN-203148,MCH-043,2024-03-19 09:32:55.000000000,159.86,PMT-008882
BRAVO,TXN-202521,MCH-037,2024-03-19 09:47:40.000000000,174.17,PMT-007375
BRAVO,TXN-201362,MCH-019,2024-03-19 13:51:02.000000000,62.13,PMT-003760
BRAVO,TXN-202058,MCH-026,2024-03-19 14:00:00.000000000,68.91,PMT-005221
BRAVO,TXN-200576,MCH-014,2024-03-19 14:46:17.000000000,116.68,PMT-002823
BRAVO,TXN-200573,MCH-014,2024-03-19 18:14:47.000000000,226.9,PMT-002820
BRAVO,TXN-202394,MCH-034,2024-03-19 18:45:04.000000000,85.45,PMT-006831
BRAVO,TXN-201845,MCH-025,2024-03-19 19:25:52.000000000,164.59,PMT-005008
BRAVO,TXN-200982,MCH-017,2024-03-19 20:07:10.000000000,65.97,PMT-003380
BRAVO,TXN-200704,MCH-015,2024-03-19 20:29:34.000000000,83.4,PMT-002951
BRAVO,TXN-202277,MCH-030,2024-03-19 21:07:12.000000000,90.25,PMT-006042
BRAVO,TXN-202056,MCH-026,2024-03-19 22:11:09.000000000,121.09,PMT-005219
BRAVO,TXN-202544,MCH-037,2024-03-19 22:13:09.000000000,73.66,PMT-007398
BRAVO,TXN-202686,MCH-037,2024-03-19 22:14:06.000000000,105.2,PMT-007540
BRAVO,TXN-203527,MCH-047,2024-03-19 23:34:35.000000000,144.46,PMT-009657
BRAVO,TXN-202897,MCH-042,2024-03-19 23:59:21.000000000,30.52,PMT-008631
BRAVO,TXN-202623,MCH-037,2024-03-20 00:30:08.000000000,145.03,PMT-007477
BRAVO,TXN-202679,MCH-037,2024-03-20 00:56:27.000000000,457.82,PMT-007533
BRAVO,TXN-200743,MCH-015,2024-03-20 02:11:17.000000000,63.39,PMT-002990
BRAVO,TXN-201199,MCH-018,2024-03-20 02:17:01.000000000,135.01,PMT-003597
BRAVO,TXN-200555,MCH-014,2024-03-20 02:44:25.000000000,232.88,PMT-002802
BRAVO,TXN-202245,MCH-030,2024-03-20 03:27:07.000000000,322.77,PMT-006010
BRAVO,TXN-202903,MCH-042,2024-03-20 03:27:59.000000000,143.85,PMT-008637
BRAVO,TXN-200076,MCH-003,2024-03-20 04:01:55.000000000,292.52,PMT-000464
BRAVO,TXN-200198,MCH-003,2024-03-20 04:07:37.000000000,55.26,PMT-000586
BRAVO,TXN-202369,MCH-034,2024-03-20 04:56:23.000000000,64.47,PMT-006806
BRAVO,TXN-203340,MCH-044,2024-03-20 05:30:33.000000000,104.76,PMT-009074
BRAVO,TXN-202457,MCH-034,2024-03-20 07:41:46.000000000,266.59,PMT-006894
BRAVO,TXN-202030,MCH-026,2024-03-20 07:49:22.000000000,151.65,PMT-005193
BRAVO,TXN-201469,MCH-019,2024-03-20 07:54:21.000000000,217.61,PMT-003867
BRAVO,TXN-201951,MCH-026,2024-03-20 11:31:53.000000000,69.2,PMT-005114
BRAVO,TXN-203116,MCH-043,2024-03-20 11:40:11.000000000,88.89,PMT-008850
BRAVO,TXN-203178,MCH-044,2024-03-20 13:02:42.000000000,176.16,PMT-008912
BRAVO,TXN-201474,MCH-019,2024-03-20 15:44:40.000000000,55.24,PMT-003872
BRAVO,TXN-202090,MCH-026,2024-03-20 16:01:22.000000000,330.02,PMT-005253
BRAVO,TXN-201087,MCH-018,2024-03-20 17:00:07.000000000,80.3,PMT-003485
BRAVO,TXN-202290,MCH-030,2024-03-20 17:27:45.000000000,202.3,PMT-006055
BRAVO,TXN-201782,MCH-025,2024-03-20 18:05:58.000000000,528.56,PMT-004945
BRAVO,TXN-200113,MCH-003,2024-03-20 18:14:00.000000000,163.78,PMT-000501
BRAVO,TXN-203545,MCH-047,2024-03-20 18:50:34.000000000,228.27,PMT-009675
BRAVO,TXN-200948,MCH-017,2024-03-20 18:51:53.000000000,307.33,PMT-003346
BRAVO,TXN-201578,MCH-020,2024-03-20 18:58:30.000000000,109.48,PMT-003976
BRAVO,TXN-202888,MCH-042,2024-03-20 19:41:52.000000000,558.83,PMT-008622
BRAVO,TXN-202292,MCH-030,2024-03-20 20:00:33.000000000,78.76,PMT-006057
BRAVO,TXN-200462,MCH-014,2024-03-20 22:25:54.000000000,113.27,PMT-002709
BRAVO,TXN-203126,MCH-043,2024-03-20 23:03:12.000000000,82.96,PMT-008860
BRAVO,TXN-200442,MCH-014,2024-03-20 23:06:59.000000000,80.05,PMT-002689
BRAVO,TXN-201227,MCH-018,2024-03-20 23:49:25.000000000,223.85,PMT-003625
BRAVO,TXN-900056,MCH-043,2024-03-21 00:27:51.000000000,172.08,PMT-008802
BRAVO,TXN-203575,MCH-047,2024-03-21 00:31:51.000000000,32.28,PMT-009705
BRAVO,TXN-202392,MCH-034,2024-03-21 00:49:23.000000000,159.05,PMT-006829
BRAVO,TXN-200062,MCH-003,2024-03-21 01:16:02.000000000,93.84,PMT-000450
BRAVO,TXN-202112,MCH-026,2024-03-21 03:43:27.000000000,238.71,PMT-005275
BRAVO,TXN-201511,MCH-020,2024-03-21 04:01:31.000000000,112.02,PMT-003909
BRAVO,TXN-202510,MCH-034,2024-03-21 05:36:09.000000000,244.03,PMT-006947
BRAVO,TXN-200513,MCH-014,2024-03-21 05:49:38.000000000,144.81,PMT-002760
BRAVO,TXN-203485,MCH-047,2024-03-21 05:54:13.000000000,106.66,PMT-009615
BRAVO,TXN-201115,MCH-018,2024-03-21 07:09:25.000000000,305.11,PMT-003513
BRAVO,TXN-200634,MCH-014,2024-03-21 08:01:31.000000000,43.63,PMT-002881
BRAVO,TXN-202961,MCH-042,2024-03-21 08:10:17.000000000,91.03,PMT-008695
BRAVO,TXN-200677,MCH-015,2024-03-21 09:10:03.000000000,109.19,PMT-002924
BRAVO,TXN-201017,MCH-017,2024-03-21 09:30:12.000000000,126.4,PMT-003415
BRAVO,TXN-201934,MCH-025,2024-03-21 10:26:30.000000000,55.47,PMT-005097
BRAVO,TXN-202592,MCH-037,2024-03-21 11:04:01.000000000,150.55,PMT-007446
BRAVO,TXN-202963,MCH-042,2024-03-21 11:06:13.000000000,50.97,PMT-008697
BRAVO,TXN-200211,MCH-003,2024-03-21 11:22:43.000000000,50.66,PMT-000599
BRAVO,TXN-202633,MCH-037,2024-03-21 12:40:51.000000000,356.73,PMT-007487
BRAVO,TXN-202080,MCH-026,2024-03-21 13:14:00.000000000,158.22,PMT-005243
BRAVO,TXN-202340,MCH-034,2024-03-21 17:35:01.000000000,345.92,PMT-006777
BRAVO,TXN-200958,MCH-017,2024-03-21 18:23:41.000000000,32.86,PMT-003356
BRAVO,TXN-201257,MCH-018,2024-03-21 19:39:16.000000000,32.52,PMT-003655
BRAVO,TXN-201757,MCH-025,2024-03-21 19:57:05.000000000,92.59,PMT-004920
BRAVO,TXN-201572,MCH-020,2024-03-21 20:21:06.000000000,95.69,PMT-003970
BRAVO,TXN-202680,MCH-037,2024-03-21 20:29:38.000000000,105.16,PMT-007534
BRAVO,TXN-203181,MCH-044,2024-03-21 20:47:22.000000000,169.38,PMT-008915
BRAVO,TXN-201971,MCH-026,2024-03-21 21:04:49.000000000,58.89,PMT-005134
BRAVO,TXN-202143,MCH-030,2024-03-21 22:38:50.000000000,118.97,PMT-005908
BRAVO,TXN-201766,MCH-025,2024-03-21 22:55:49.000000000,37.72,PMT-004929
BRAVO,TXN-200339,MCH-004,2024-03-21 23:08:54.000000000,109.65,PMT-000727
BRAVO,TXN-201889,MCH-025,2024-03-21 23:17:36.000000000,77.02,PMT-005052
BRAVO,TXN-203120,MCH-043,2024-03-21 23:43:13.000000000,129.01,PMT-008854
BRAVO,TXN-202778,MCH-042,2024-03-22 00:25:59.000000000,67.49,PMT-008512
BRAVO,TXN-200591,MCH-014,2024-03-22 01:47:33.000000000,301.32,PMT-002838
BRAVO,TXN-850083,MCH-019,2024-03-22 02:01:48.818405202,91.35,PMT-DEC0009
BRAVO,TXN-200013,MCH-003,2024-03-22 02:32:35.000000000,27.91,PMT-000401
BRAVO,TXN-201563,MCH-020,2024-03-22 03:46:01.000000000,94.92,PMT-003961
BRAVO,TXN-202021,MCH-026,2024-03-22 04:04:01.000000000,167.07,PMT-005184
BRAVO,TXN-203472,MCH-047,2024-03-22 04:37:16.000000000,70.63,PMT-009602
BRAVO,TXN-201140,MCH-018,2024-03-22 04:56:22.000000000,95.96,PMT-003538
BRAVO,TXN-202490,MCH-034,2024-03-22 06:20:46.000000000,289.66,PMT-006927
BRAVO,TXN-202561,MCH-037,2024-03-22 06:47:39.000000000,105.23,PMT-007415
BRAVO,TXN-900070,MCH-037,2024-03-22 07:18:28.000000000,142.85,PMT-007543
BRAVO,TXN-200607,MCH-014,2024-03-22 09:50:28.000000000,110.28,PMT-002854
BRAVO,TXN-201110,MCH-018,2024-03-22 10:32:30.000000000,473.05,PMT-003508
BRAVO,TXN-200547,MCH-014,2024-03-22 11:06:45.000000000,53.92,PMT-002794
BRAVO,TXN-202618,MCH-037,2024-03-22 11:27:25.000000000,75.67,PMT-007472
BRAVO,TXN-201927,MCH-025,2024-03-22 12:41:48.000000000,81.29,PMT-005090
BRAVO,TXN-203400,MCH-044,2024-03-22 12:58:32.000000000,183.22,PMT-009134
BRAVO,TXN-200271,MCH-004,2024-03-22 13:15:06.000000000,158.25,PMT-000659
BRAVO,TXN-900104,MCH-017,2024-03-22 13:28:09.000000000,88.14,PMT-003338
BRAVO,TXN-202952,MCH-042,2024-03-22 14:11:22.000000000,122.74,PMT-008686
BRAVO,TXN-200796,MCH-015,2024-03-22 14:47:41.000000000,54.15,PMT-003043
BRAVO,TXN-203428,MCH-047,2024-03-22 14:55:36.000000000,69.42,PMT-009558
BRAVO,TXN-201823,MCH-025,2024-03-22 14:59:02.000000000,187.69,PMT-004986
BRAVO,TXN-202465,MCH-034,2024-03-22 16:43:55.000000000,99.9,PMT-006902
BRAVO,TXN-202718,MCH-037,2024-03-22 17:13:07.000000000,122.48,PMT-007572
BRAVO,TXN-201601,MCH-020,2024-03-22 17:49:43.000000000,223.52,PMT-003999
BRAVO,TXN-201629,MCH-020,2024-03-22 18:03:22.000000000,163.86,PMT-004027
BRAVO,TXN-201883,MCH-025,2024-03-22 18:24:27.000000000,207.62,PMT-005046
BRAVO,TXN-200032,MCH-003,2024-03-22 18:53:56.000000000,125.85,PMT-000420
