shift_id,employee_id,shift_start,shift_end,break_minutes,zone_code,supervisor_id,job_code,work_order_id,schedule_type,assigned_at
S013295,E0188,2024-01-13 12:27:00,2024-01-13 20:42:51,30,ZONE-A,E0166,load_er,WO0015,regular,2024-01-10 13:07:37
S013296,E0188,2024-01-14 14:32:00,2024-01-14 22:20:42,45,ZONE-C,E0175,Scan-ner,WO0013,on_call,2024-01-04 14:32:00
S013297,E0188,2024-01-15 10:45:00,2024-01-15 20:19:24,30,ZONE-C,E0164,scanner,WO0014,regular,2024-01-11 10:11:03
S013298,E0188,2024-01-17 15:23:00,2024-01-18 00:03:31,30,ZONE-B,E0155,picker,WO0016,regular,2024-01-14 15:14:25
S013299,E0188,2024-01-18 15:05:00,2024-01-18 23:20:13,45,ZONE-B,E0186,Scan-ner,WO0013,regular,2024-01-16 04:03:34
S013300,E0188,2024-01-19 13:23:00,2024-01-19 20:28:55,30,ZONE-A,E0172,picker,WO0013,regular,2024-01-18 22:15:25
S013301,E0188,2024-01-20 07:09:00,2024-01-20 17:06:37,45,ZONE-D,E0182,Scan-ner,WO0016,regular,2024-01-19 18:09:00
S013302,E0188,2024-01-21 07:00:00,2024-01-21 13:48:22,45,ZONE-C,E0165,picker,WO0016,regular,2024-01-20 06:50:28
S013303,E0188,2024-01-22 13:29:00,2024-01-22 22:26:22,30,ZONE-C,E0172,loader,WO0013,on_call,2024-01-21 16:35:07
S013304,E0188,2024-01-23 12:39:00,2024-01-23 21:39:52,30,ZONE-B,E0161,Load-er,WO0015,regular,2024-01-21 23:17:00
S013305,E0188,2024-01-24 12:34:00,2024-01-24 19:26:44,30,ZONE-D,E0181,Supervisor,WO0016,regular,2024-01-23 13:18:49
S013306,E0188,2024-01-27 09:22:00,2024-01-27 18:39:32,45,ZONE-D,E0190,Pick-er,WO0015,regular,2024-01-26 04:29:41
S013307,E0188,2024-01-28 08:43:00,2024-01-28 16:46:30,30,ZONE-C,E0161,pick_er,WO0013,regular,2024-01-27 03:19:48
S013308,E0188,2024-01-29 15:44:00,2024-01-29 22:43:23,30,ZONE-A,E0169,scanner,WO0016,regular,2024-01-27 00:37:11
S013309,E0188,2024-02-01 14:46:00,2024-02-02 00:17:10,45,ZONE-D,E0156,loader,WO0016,on_call,2024-01-31 20:25:39
S013310,E0188,2024-02-02 06:50:00,2024-02-02 16:40:31,30,ZONE-B,E0174,scanner,WO0014,regular,2024-02-01 02:26:03
S013311,E0188,2024-02-03 21:02:00,2024-02-04 05:02:10,30,ZONE-D,E0181,Load-er,WO0013,regular,2024-02-02 22:16:01
S013312,E0188,2024-02-04 08:00:00,2024-02-04 14:39:12,45,ZONE-C,E0183,scan_ner,WO0016,regular,2024-02-03 01:48:19
S013313,E0188,2024-02-05 07:43:00,2024-02-05 17:04:14,45,ZONE-D,E0152,Pick-er,WO0014,regular,2024-02-04 18:43:00
S013314,E0188,2024-02-06 06:41:00,2024-02-06 15:19:02,30,ZONE-C,E0190,Supervisor,WO0015,regular,2024-02-04 13:03:03
S013315,E0188,2024-02-07 08:48:00,2024-02-07 17:28:04,45,ZONE-B,E0174,SCANNER,WO0015,regular,2024-02-05 13:08:21
S013316,E0188,2024-02-08 11:44:00,2024-02-08 18:28:53,45,ZONE-A,E0189,Pick-er,WO0015,flex,2024-02-07 09:35:03
S013317,E0188,2024-02-09 07:52:00,2024-02-09 17:47:11,30,ZONE-B,E0151,PICKER,WO0016,regular,2024-02-07 07:28:12
S013318,E0188,2024-02-10 08:46:00,2024-02-10 16:12:41,45,ZONE-C,E0186,scan_ner,WO0014,regular,2024-02-09 17:35:09
S013319,E0188,2024-02-12 13:58:00,2024-02-12 22:27:09,0,ZONE-A,E0182,PICKER,WO0015,flex,2024-02-11 10:22:09
S013320,E0188,2024-02-13 07:45:00,2024-02-13 17:35:29,30,ZONE-A,E0168,picker,WO0015,regular,2024-02-03 07:45:00
S013321,E0188,2024-02-15 09:00:00,2024-02-15 16:43:21,30,ZONE-C,E0159,Pick-er,WO0014,regular,2024-02-14 09:00:03
S013322,E0188,2024-02-16 07:33:00,2024-02-16 17:25:32,30,ZONE-C,E0178,SCANNER,WO0016,regular,2024-02-14 22:04:28
S013323,E0188,2024-02-17 08:38:00,2024-02-17 17:48:20,30,ZONE-C,E0154,scanner,WO0015,on_call,2024-02-16 11:57:38
S013324,E0188,2024-02-18 13:06:00,2024-02-18 22:34:15,45,ZONE-C,E0161,SCANNER,WO0016,regular,2024-02-18 00:06:00
S013325,E0188,2024-02-20 10:43:00,2024-02-20 18:23:12,0,ZONE-D,E0174,Pick-er,WO0013,regular,2024-02-19 21:43:00
S013326,E0188,2024-02-21 15:30:00,2024-02-21 22:38:06,30,ZONE-D,E0172,loader,WO0016,regular,2024-02-18 11:55:05
S013327,E0188,2024-02-22 06:46:00,2024-02-22 14:45:07,30,ZONE-A,E0172,SCANNER,WO0015,flex,2024-02-18 05:47:40
S013328,E0188,2024-02-25 13:49:00,2024-02-25 21:06:20,30,ZONE-A,E0169,Pick-er,WO0014,regular,2024-02-20 22:19:30
S013329,E0188,2024-02-26 11:40:00,2024-02-26 20:34:55,30,ZONE-C,E0187,LOADER,WO0013,on_call,2024-02-19 09:22:40
S013330,E0188,2024-02-27 13:39:00,2024-02-27 20:43:57,45,ZONE-C,E0185,loader,WO0014,regular,2024-02-25 11:33:54
S013331,E0188,2024-02-28 08:02:00,2024-02-28 17:04:58,30,ZONE-D,E0170,scanner,WO0015,on_call,2024-02-27 19:02:00
S013332,E0188,2024-02-29 15:22:00,2024-02-29 21:52:40,30,ZONE-D,E0169,load_er,WO0016,flex,2024-02-28 23:43:45
S013333,E0188,2024-03-01 11:54:00,2024-03-01 20:40:23,30,ZONE-C,E0161,supervisor,WO0016,on_call,2024-02-28 17:34:15
S013334,E0188,2024-03-02 06:45:00,2024-03-02 14:54:00,30,ZONE-C,E0183,picker,WO0016,regular,2024-03-01 17:45:00
S013335,E0188,2024-03-04 11:25:00,2024-03-04 18:30:28,30,ZONE-B,E0173,Scan-ner,WO0014,flex,2024-03-01 16:29:53
S013336,E0188,2024-03-05 09:20:00,2024-03-05 17:50:06,0,ZONE-C,E0156,picker,WO0015,regular,2024-03-03 15:23:45
S013337,E0188,2024-03-07 06:42:00,2024-03-07 15:49:44,30,ZONE-C,E0186,Scan-ner,WO0015,flex,2024-03-04 16:41:37
S013338,E0188,2024-03-08 07:37:00,2024-03-08 16:44:49,0,ZONE-D,E0179,Pick-er,WO0016,regular,2024-03-07 12:33:16
S013339,E0188,2024-03-09 13:26:00,2024-03-09 22:01:35,30,ZONE-B,E0190,scanner,WO0014,flex,2024-03-09 00:26:00
S013340,E0188,2024-03-10 12:12:00,2024-03-10 20:36:43,45,ZONE-A,E0169,Load-er,WO0014,regular,2024-03-09 11:17:28
S013341,E0188,2024-03-11 09:34:00,2024-03-11 18:58:40,45,ZONE-D,E0164,scanner,WO0016,regular,2024-03-08 19:54:39
S013342,E0188,2024-03-12 10:42:00,2024-03-12 18:50:35,45,ZONE-B,E0270,Scan-ner,WO0016,flex,2024-03-10 05:38:35
S013343,E0188,2024-03-13 12:31:00,2024-03-13 19:20:58,30,ZONE-C,E0187,Scan-ner,WO0016,regular,2024-03-13 10:48:11
S013344,E0188,2024-03-14 08:18:00,2024-03-14 17:55:49,30,ZONE-D,E0170,picker,WO0013,regular,2024-03-13 13:08:38
S013345,E0188,2024-03-16 07:40:00,2024-03-16 14:31:56,30,ZONE-D,E0270,scanner,WO0014,regular,2024-03-13 13:28:01
S013346,E0188,2024-03-17 15:39:00,2024-03-17 22:16:48,45,ZONE-D,E0169,pick_er,WO0013,regular,2024-03-14 16:17:50
S013347,E0188,2024-03-18 15:02:00,2024-03-18 23:08:08,30,ZONE-C,E0153,picker,WO0014,regular,2024-03-09 19:44:08
S013348,E0188,2024-03-19 12:45:00,2024-03-19 22:35:45,45,ZONE-A,E0187,PICKER,WO0016,regular,2024-03-15 07:45:34
S013349,E0188,2024-03-20 14:42:00,2024-03-21 00:09:28,0,ZONE-D,E0166,supervisor,WO0016,regular,2024-03-20 01:42:00
S013350,E0188,2024-03-21 11:55:00,2024-03-21 21:53:35,30,ZONE-C,E0182,Scan-ner,WO0016,flex,2024-03-19 17:53:02
S013351,E0188,2024-03-22 09:51:00,2024-03-22 17:09:58,30,ZONE-A,E0166,Scan-ner,WO0016,regular,2024-03-18 02:21:34
S013352,E0188,2024-03-23 11:59:00,2024-03-23 19:24:51,30,ZONE-D,E0161,picker,WO0016,regular,2024-03-19 19:14:50
S013353,E0188,2024-03-24 08:54:00,2024-03-24 16:33:40,45,ZONE-D,E0152,picker,WO0015,regular,2024-03-23 18:49:38
S013354,E0188,2024-03-26 12:56:00,2024-03-26 20:05:27,45,ZONE-A,E0169,SUPERVISOR,WO0013,on_call,2024-03-24 20:02:43
S013355,E0188,2024-03-28 08:05:00,2024-03-28 15:31:51,45,ZONE-B,E0185,PICKER,WO0016,regular,2024-03-27 19:05:00
S013356,E0188,2024-03-29 21:19:00,2024-03-30 06:18:58,30,ZONE-D,E0174,Supervisor,WO0014,on_call,2024-03-26 09:02:54
S013357,E0188,2024-03-30 08:47:00,2024-03-30 15:22:35,30,ZONE-B,E0161,scan_ner,WO0014,regular,2024-03-25 20:46:51
S013358,E0189,2024-01-01 13:36:00,2024-01-01 22:26:55,45,ZONE-D,E0163,loader,WO0016,regular,2024-01-01 00:36:00
S013359,E0189,2024-01-03 12:03:00,2024-01-03 19:15:23,45,ZONE-C,E0165,Pick-er,WO0013,regular,2024-01-02 06:17:20
S013360,E0189,2024-01-04 14:36:00,2024-01-04 21:31:21,30,ZONE-D,E0174,loader,WO0014,regular,2024-01-02 21:35:00
S013361,E0189,2024-01-08 12:51:00,2024-01-08 21:52:57,30,ZONE-B,E0176,Load-er,WO0013,regular,2024-01-07 17:24:35
S013362,E0189,2024-01-10 10:58:00,2024-01-10 17:40:49,0,ZONE-B,E0183,scanner,WO0016,regular,2024-01-07 04:21:58
S013363,E0189,2024-01-13 08:13:00,2024-01-13 17:19:39,30,ZONE-A,E0151,Pick-er,WO0013,regular,2024-01-12 05:58:11
S013364,E0189,2024-01-14 11:48:00,2024-01-14 18:35:13,30,ZONE-A,E0189,scan_ner,WO0013,regular,2024-01-10 20:16:40
S013365,E0189,2024-01-15 11:10:00,2024-01-15 19:17:11,30,ZONE-C,E0159,scanner,WO0013,on_call,2024-01-11 20:27:44
S013366,E0189,2024-01-18 07:47:00,2024-01-18 16:40:23,30,ZONE-C,E0182,PICKER,WO0016,flex,2024-01-17 18:47:00
S013367,E0189,2024-01-20 14:12:00,2024-01-20 21:48:55,45,ZONE-A,E0169,Supervisor,WO0015,regular,2024-01-18 15:50:53
S013368,E0189,2024-01-22 09:52:00,2024-01-22 18:17:45,30,ZONE-D,E0168,LOADER,WO0014,regular,2024-01-20 08:13:02
S013369,E0189,2024-01-23 14:03:00,2024-01-23 21:15:04,30,ZONE-B,E0180,Load-er,WO0013,regular,2024-01-23 01:03:00
S013370,E0189,2024-01-24 15:34:00,2024-01-24 23:18:49,30,ZONE-C,E0161,Load-er,WO0016,regular,2024-01-20 10:59:39
S013371,E0189,2024-01-25 07:57:00,2024-01-25 16:49:25,0,ZONE-C,E0270,loader,WO0016,regular,2024-01-21 18:23:58
S013372,E0189,2024-01-26 14:37:00,2024-01-26 22:59:58,45,ZONE-A,E0155,Supervisor,WO0013,regular,2024-01-24 06:32:59
S013373,E0189,2024-01-28 12:17:00,2024-01-28 21:46:11,30,ZONE-A,E0161,SCANNER,WO0016,regular,2024-01-18 20:42:37
S013374,E0189,2024-01-29 13:31:00,2024-01-29 21:46:42,45,ZONE-D,E0270,SUPERVISOR,WO0015,regular,2024-01-23 09:24:13
S013375,E0189,2024-01-30 11:58:00,2024-01-30 20:20:42,45,ZONE-B,E0164,picker,WO0016,flex,2024-01-29 22:58:00
S013376,E0189,2024-02-01 06:36:00,2024-02-01 14:28:44,30,ZONE-A,E0156,scan_ner,WO0015,regular,2024-01-28 12:06:10
S013377,E0189,2024-02-02 11:48:00,2024-02-02 21:40:18,30,ZONE-D,E0176,scan_ner,WO0013,regular,2024-01-31 13:24:06
S013378,E0189,2024-02-03 14:11:00,2024-02-03 21:26:28,30,ZONE-A,E0163,Pick-er,WO0016,regular,2024-02-02 13:58:51
S013379,E0189,2024-02-04 15:52:00,2024-02-04 22:50:56,45,ZONE-D,E0177,LOADER,WO0016,regular,2024-02-03 16:55:32
S013380,E0189,2024-02-05 14:23:00,2024-02-05 21:03:13,30,ZONE-A,E0172,picker,WO0015,regular,2024-02-03 18:14:48
S013381,E0189,2024-02-06 11:29:00,2024-02-06 19:30:57,30,ZONE-D,E0173,Scan-ner,WO0016,regular,2024-02-05 22:29:00
S013382,E0189,2024-02-07 11:16:00,2024-02-07 18:09:10,45,ZONE-D,E0151,scan_ner,WO0013,regular,2024-02-06 17:47:18
S013383,E0189,2024-02-08 08:24:00,2024-02-08 15:22:40,30,ZONE-A,E0168,load_er,WO0014,regular,2024-02-07 19:24:00
S013384,E0189,2024-02-09 15:51:00,2024-02-10 00:33:19,45,ZONE-C,E0178,scan_ner,WO0013,regular,2024-02-06 13:22:40
S013385,E0189,2024-02-10 07:09:00,2024-02-10 15:35:30,30,ZONE-C,E0176,Pick-er,WO0014,regular,2024-02-01 00:49:39
S013386,E0189,2024-02-11 15:06:00,2024-02-12 00:45:37,0,ZONE-A,E0156,Scan-ner,WO0016,regular,2024-02-10 11:30:39
S013387,E0189,2024-02-12 21:54:00,2024-02-13 07:00:02,30,ZONE-C,E0153,picker,WO0014,flex,2024-02-11 19:33:59
S013388,E0189,2024-02-13 13:14:00,2024-02-13 19:48:23,30,ZONE-D,E0158,picker,WO0014,flex,2024-02-10 10:12:20
S013389,E0189,2024-02-14 14:25:00,2024-02-14 22:35:33,0,ZONE-A,E0167,Pick-er,WO0015,regular,2024-02-12 21:48:19
S013390,E0189,2024-02-15 14:05:00,2024-02-15 23:44:02,30,ZONE-D,E0178,scanner,WO0014,flex,2024-02-11 12:46:11
S013391,E0189,2024-02-16 06:41:00,2024-02-16 13:52:19,45,ZONE-A,E0170,loader,WO0014,regular,2024-02-15 15:55:19
S013392,E0189,2024-02-17 10:59:00,2024-02-17 20:36:28,30,ZONE-D,E0189,PICKER,WO0016,flex,2024-02-14 17:48:56
S013393,E0189,2024-02-18 07:54:00,2024-02-18 15:57:11,30,ZONE-A,E0171,scanner,WO0013,flex,2024-02-17 18:54:00
S013394,E0189,2024-02-19 08:19:00,2024-02-19 17:41:33,45,ZONE-A,E0162,pick_er,WO0013,regular,2024-02-18 10:15:42
S013395,E0189,2024-02-20 23:15:00,2024-02-21 08:33:11,30,ZONE-A,E0159,load_er,WO0014,regular,2024-02-14 12:47:48
S013396,E0189,2024-02-21 13:43:00,2024-02-21 22:27:07,30,ZONE-C,E0160,pick_er,WO0016,regular,2024-02-20 09:50:20
S013397,E0189,2024-02-22 10:30:00,2024-02-22 17:23:09,45,ZONE-C,E0185,Load-er,WO0015,regular,2024-02-15 22:16:55
S013398,E0189,2024-02-24 22:47:00,2024-02-25 07:47:21,0,ZONE-A,E0170,pick_er,WO0013,regular,2024-02-22 15:12:50
S013399,E0189,2024-02-25 12:16:00,2024-02-25 20:40:05,30,ZONE-B,E0162,load_er,WO0014,regular,2024-02-23 23:35:54
S013400,E0189,2024-02-26 12:12:00,2024-02-26 20:39:10,30,ZONE-D,E0177,Scan-ner,WO0015,regular,2024-02-25 10:25:03
S013401,E0189,2024-02-28 08:33:00,2024-02-28 16:13:29,30,ZONE-B,E0156,Pick-er,WO0015,regular,2024-02-27 19:33:00
S013402,E0189,2024-02-29 14:28:00,2024-02-29 21:54:00,30,ZONE-A,E0160,picker,WO0016,regular,2024-02-23 07:17:34
S013403,E0189,2024-03-02 06:27:00,2024-03-02 14:45:46,0,ZONE-D,E0185,scanner,WO0015,regular,2024-02-28 23:41:25
S013404,E0189,2024-03-03 06:20:00,2024-03-03 14:57:12,45,ZONE-C,E0162,scan_ner,WO0015,regular,2024-02-29 20:57:59
S013405,E0189,2024-03-04 13:50:00,2024-03-04 21:45:16,30,ZONE-B,E0173,LOADER,WO0014,regular,2024-02-27 02:04:00
S013406,E0189,2024-03-05 09:14:00,2024-03-05 17:23:07,30,ZONE-D,E0186,Scan-ner,WO0016,regular,2024-02-27 23:18:46
S013407,E0189,2024-03-07 08:31:00,2024-03-07 17:26:46,30,ZONE-C,E0168,Load-er,WO0014,regular,2024-03-05 04:05:20
S013408,E0189,2024-03-08 10:28:00,2024-03-08 17:27:32,30,ZONE-D,E0156,PICKER,WO0013,on_call,2024-03-07 08:43:43
S013409,E0189,2024-03-09 11:58:00,2024-03-09 20:56:19,30,ZONE-D,E0162,Scan-ner,WO0014,regular,2024-03-06 04:09:38
S013410,E0189,2024-03-11 11:47:00,2024-03-11 18:24:17,30,ZONE-A,E0159,loader,WO0013,regular,2024-03-10 22:47:00
S013411,E0189,2024-03-12 12:59:00,2024-03-12 20:56:43,45,ZONE-A,E0164,scan_ner,WO0014,regular,2024-03-08 15:25:12
S013412,E0189,2024-03-14 09:55:00,2024-03-14 18:22:40,45,ZONE-A,E0188,loader,WO0014,regular,2024-03-13 16:42:14
S013413,E0189,2024-03-16 09:19:00,2024-03-16 19:03:57,45,ZONE-A,E0185,LOADER,WO0015,regular,2024-03-12 11:46:31
S013414,E0189,2024-03-17 10:32:00,2024-03-17 19:29:51,30,ZONE-D,E0175,Supervisor,WO0016,flex,2024-03-16 07:19:36
S013415,E0189,2024-03-18 14:07:00,2024-03-18 23:52:01,30,ZONE-A,E0177,Pick-er,WO0015,regular,2024-03-18 01:07:00
S013416,E0189,2024-03-20 11:40:00,2024-03-20 20:37:35,30,ZONE-C,E0180,loader,WO0014,regular,2024-03-18 08:14:41
S013417,E0189,2024-03-21 12:04:00,2024-03-21 21:39:57,30,ZONE-A,E0161,Pick-er,WO0016,flex,2024-03-17 16:11:18
S013418,E0189,2024-03-23 12:01:00,2024-03-23 19:15:55,45,ZONE-B,E0172,SCANNER,WO0016,regular,2024-03-22 23:01:00
S013419,E0189,2024-03-24 13:16:00,2024-03-24 23:14:23,30,ZONE-D,E0175,scan_ner,WO0013,flex,2024-03-22 12:13:02
S013420,E0189,2024-03-25 08:27:00,2024-03-25 18:21:00,30,ZONE-D,E0180,LOADER,WO0015,regular,2024-03-23 05:59:52
S013421,E0189,2024-03-27 13:26:00,2024-03-27 20:05:23,30,ZONE-B,E0184,scan_ner,WO0015,regular,2024-03-18 00:00:19
S013422,E0189,2024-03-29 15:13:00,2024-03-30 00:35:22,30,ZONE-D,E0165,supervisor,WO0013,regular,2024-03-28 05:06:42
S013423,E0189,2024-03-31 06:36:00,2024-03-31 16:19:19,30,ZONE-B,E0151,PICKER,WO0013,regular,2024-03-30 17:36:00
S013424,E0190,2024-01-01 12:35:00,2024-01-01 20:07:47,0,ZONE-B,E0181,loader,WO0016,regular,2023-12-29 02:13:33
S013425,E0190,2024-01-02 21:55:00,2024-01-03 05:46:28,30,ZONE-A,E0151,Scan-ner,WO0013,regular,2024-01-02 08:55:00
S013426,E0190,2024-01-03 11:08:00,2024-01-03 21:04:54,30,ZONE-B,E0183,SCANNER,WO0013,regular,2024-01-02 22:08:00
S013427,E0190,2024-01-04 06:06:00,2024-01-04 12:42:37,30,ZONE-D,E0151,Pick-er,WO0015,on_call,2023-12-30 21:47:07
S013428,E0190,2024-01-05 09:20:00,2024-01-05 17:17:18,45,ZONE-C,E0157,scanner,WO0013,regular,2024-01-03 14:40:56
S013429,E0190,2024-01-06 14:47:00,2024-01-06 23:31:17,30,ZONE-B,E0161,picker,WO0013,regular,2024-01-05 22:41:50
S013430,E0190,2024-01-07 15:33:00,2024-01-08 01:25:36,30,ZONE-D,E0163,SUPERVISOR,WO0013,regular,2024-01-05 21:34:25
S013431,E0190,2024-01-08 13:56:00,2024-01-08 21:54:58,30,ZONE-A,E0182,scanner,WO0014,regular,2024-01-05 14:16:20
S013432,E0190,2024-01-09 07:31:00,2024-01-09 15:58:50,30,ZONE-B,E0171,Scan-ner,WO0015,regular,2024-01-07 21:18:12
S013433,E0190,2024-01-10 07:58:00,2024-01-10 17:48:53,30,ZONE-A,E0188,scan_ner,WO0013,regular,2024-01-09 18:58:00
S013434,E0190,2024-01-11 15:39:00,2024-01-11 22:38:54,45,ZONE-B,E0164,Scan-ner,WO0016,regular,2024-01-09 23:19:25
S013435,E0190,2024-01-12 09:13:00,2024-01-12 16:19:45,0,ZONE-D,E0151,scanner,WO0014,regular,2024-01-05 02:33:20
S013436,E0190,2024-01-13 14:15:00,2024-01-13 21:42:33,30,ZONE-B,E0179,load_er,WO0013,regular,2024-01-12 21:41:21
S013437,E0190,2024-01-16 14:39:00,2024-01-17 00:01:24,45,ZONE-A,E0175,Scan-ner,WO0016,regular,2024-01-12 06:19:18
S013438,E0190,2024-01-17 12:56:00,2024-01-17 22:26:29,0,ZONE-D,E0162,load_er,WO0013,flex,2024-01-12 13:14:49
S013439,E0190,2024-01-18 15:43:00,2024-01-19 00:23:04,30,ZONE-A,E0163,Scan-ner,WO0016,regular,2024-01-15 13:11:19
S013440,E0190,2024-01-19 14:25:00,2024-01-19 21:15:50,30,ZONE-C,E0270,PICKER,WO0013,regular,2024-01-17 18:19:51
S013441,E0190,2024-01-20 10:06:00,2024-01-20 17:19:17,30,ZONE-D,E0184,scanner,WO0016,flex,2024-01-19 19:46:22
S013442,E0190,2024-01-23 11:03:00,2024-01-23 17:36:04,45,ZONE-C,E0151,scanner,WO0016,regular,2024-01-13 11:03:00
S013443,E0190,2024-01-24 08:04:00,2024-01-24 16:16:45,45,ZONE-D,E0171,SCANNER,WO0014,regular,2024-01-18 12:40:17
S013444,E0190,2024-01-25 09:45:00,2024-01-25 17:09:11,45,ZONE-A,E0170,Pick-er,WO0013,regular,2024-01-23 02:31:13
S013445,E0190,2024-01-26 13:52:00,2024-01-26 20:37:15,45,ZONE-C,E0188,load_er,WO0013,regular,2024-01-23 13:35:44
S013446,E0190,2024-01-27 09:03:00,2024-01-27 18:08:11,30,ZONE-A,E0164,SCANNER,WO0014,regular,2024-01-25 21:50:52
S013447,E0190,2024-01-28 13:31:00,2024-01-28 20:38:33,30,ZONE-D,E0164,picker,WO0016,flex,2024-01-26 06:13:56
S013448,E0190,2024-01-29 12:03:00,2024-01-29 19:59:19,30,ZONE-A,E0175,supervisor,WO0013,flex,2024-01-24 17:28:29
S013449,E0190,2024-01-31 15:23:00,2024-01-31 22:25:09,0,ZONE-D,E0160,LOADER,WO0013,regular,2024-01-31 02:23:00
S013450,E0190,2024-02-01 08:51:00,2024-02-01 18:09:50,30,ZONE-C,E0152,scan_ner,WO0016,regular,2024-01-31 15:39:42
S013451,E0190,2024-02-03 08:54:00,2024-02-03 17:38:08,45,ZONE-A,E0174,pick_er,WO0013,regular,2024-01-31 01:05:35
S013452,E0190,2024-02-04 11:02:00,2024-02-04 18:18:52,45,ZONE-B,E0164,load_er,WO0016,regular,2024-02-03 19:14:35
S013453,E0190,2024-02-05 10:38:00,2024-02-05 18:31:26,30,ZONE-B,E0169,Scan-ner,WO0016,regular,2024-02-04 04:30:21
S013454,E0190,2024-02-06 06:56:00,2024-02-06 13:57:21,30,ZONE-B,E0163,Scan-ner,WO0014,regular,2024-02-01 11:59:50
S013455,E0190,2024-02-07 12:46:00,2024-02-07 21:51:51,45,ZONE-C,E0171,SUPERVISOR,WO0013,regular,2024-02-06 23:46:00
S013456,E0190,2024-02-09 10:03:00,2024-02-09 18:40:42,30,ZONE-A,E0182,scan_ner,WO0016,regular,2024-02-06 13:26:08
S013457,E0190,2024-02-10 15:01:00,2024-02-10 23:59:35,45,ZONE-A,E0187,pick_er,WO0014,regular,2024-02-07 22:15:20
S013458,E0190,2024-02-11 10:13:00,2024-02-11 17:18:41,30,ZONE-D,E0171,loader,WO0014,regular,2024-02-10 10:35:33
S013459,E0190,2024-02-12 06:51:00,2024-02-12 13:33:49,0,ZONE-A,E0153,Pick-er,WO0014,regular,2024-02-06 20:13:50
S013460,E0190,2024-02-14 12:38:00,2024-02-14 21:58:14,45,ZONE-A,E0165,scan_ner,WO0015,regular,2024-02-13 21:58:00
S013461,E0190,2024-02-15 09:10:00,2024-02-15 15:43:22,30,ZONE-B,E0179,Scan-ner,WO0016,regular,2024-02-14 01:57:54
S013462,E0190,2024-02-16 07:23:00,2024-02-16 16:06:44,30,ZONE-A,E0157,pick_er,WO0014,flex,2024-02-14 21:54:19
S013463,E0190,2024-02-17 07:55:00,2024-02-17 16:46:23,0,ZONE-C,E0183,PICKER,WO0014,regular,2024-02-14 19:26:26
S013464,E0190,2024-02-19 11:42:00,2024-02-19 20:24:20,0,ZONE-A,E0177,scan_ner,WO0016,regular,2024-02-17 11:11:13
S013465,E0190,2024-02-20 06:36:00,2024-02-20 16:01:12,45,ZONE-A,E0163,load_er,WO0014,regular,2024-02-19 11:45:18
S013466,E0190,2024-02-21 11:30:00,2024-02-21 20:49:00,30,ZONE-A,E0176,SCANNER,WO0013,regular,2024-02-20 22:30:00
S013467,E0190,2024-02-22 07:38:00,2024-02-22 17:24:28,30,ZONE-C,E0174,scan_ner,WO0014,flex,2024-02-18 10:28:21
S013468,E0190,2024-02-23 10:03:00,2024-02-23 18:51:57,45,ZONE-C,E0190,load_er,WO0013,regular,2024-02-16 10:46:34
S013469,E0190,2024-02-24 13:17:00,2024-02-24 22:15:23,30,ZONE-C,E0184,SUPERVISOR,WO0016,regular,2024-02-24 11:46:33
S013470,E0190,2024-02-25 14:07:00,2024-02-25 22:20:14,30,ZONE-A,E0157,Pick-er,WO0014,regular,2024-02-25 01:07:00
S013471,E0190,2024-02-27 14:15:00,2024-02-27 23:25:18,30,ZONE-C,E0186,SUPERVISOR,WO0013,regular,2024-02-26 21:27:08
S013472,E0190,2024-02-28 10:47:00,2024-02-28 17:46:21,30,ZONE-D,E0157,Scan-ner,WO0015,regular,2024-02-27 21:47:00
S013473,E0190,2024-02-29 12:35:00,2024-02-29 22:30:26,30,ZONE-C,E0188,scanner,WO0016,regular,2024-02-28 04:58:40
S013474,E0190,2024-03-02 11:42:00,2024-03-02 20:01:39,30,ZONE-A,E0270,scan_ner,WO0015,regular,2024-03-01 00:07:25
S013475,E0190,2024-03-03 14:29:00,2024-03-03 22:37:29,30,ZONE-A,E0153,scan_ner,WO0015,regular,2024-03-02 08:31:14
S013476,E0190,2024-03-04 08:59:00,2024-03-04 17:54:17,30,ZONE-A,E0165,Scan-ner,WO0016,regular,2024-03-02 17:06:03
S013477,E0190,2024-03-05 07:43:00,2024-03-05 16:10:13,30,ZONE-B,E0181,Load-er,WO0015,regular,2024-03-04 18:43:00
S013478,E0190,2024-03-06 12:58:00,2024-03-06 19:30:54,0,ZONE-D,E0162,Pick-er,WO0013,regular,2024-03-04 20:22:06
S013479,E0190,2024-03-07 12:59:00,2024-03-07 21:21:42,30,ZONE-D,E0182,scanner,WO0015,regular,2024-03-06 23:59:00
S013480,E0190,2024-03-09 15:51:00,2024-03-09 22:54:34,30,ZONE-C,E0159,picker,WO0013,regular,2024-03-04 02:17:24
S013481,E0190,2024-03-11 11:22:00,2024-03-11 20:40:09,30,ZONE-C,E0171,pick_er,WO0016,flex,2024-03-03 15:13:05
S013482,E0190,2024-03-12 11:49:00,2024-03-12 20:14:04,45,ZONE-C,E0166,scan_ner,WO0013,regular,2024-03-11 22:49:00
S013483,E0190,2024-03-13 07:18:00,2024-03-13 15:00:14,0,ZONE-A,E0153,Pick-er,WO0016,regular,2024-03-12 08:26:24
S013484,E0190,2024-03-14 12:35:00,2024-03-14 19:30:18,45,ZONE-C,E0156,Scan-ner,WO0015,regular,2024-03-13 16:57:43
