payment_id,bank_account_token,payment_date,amount,vendor_id,business_unit,batch_id,payment_method
PAY-201665,TKN-B3FBCDADBDB277A0,2024-08-20,3000.0,V-L017,BU_WEST,BATCH-20240820-13,Check
PAY-201417,TKN-27039B6F7B661D17,2024-09-23,914.04,V-L014,BU_WEST,BATCH-20240923-16,Wire
PAY-200607,TKN-0C3516518BC321B0,2024-09-17,842.28,V-L019,BU_WEST,BATCH-20240917-19,ACH
PAY-200181,TKN-81AF144DE43C96A0,2024-09-16,2725.49,V-L008,BU_EAST,BATCH-20240916-14,Check
PAY-200302,TKN-48EDFC26DC16E10D,2024-10-13,1342.24,V-L022,BU_NORTH,BATCH-20241013-14,Check
PAY-200497,TKN-2EADDE56632643BD,2024-10-08,791.44,V-L013,BU_WEST,BATCH-20241008-05,Wire
PAY-201470,TKN-817D1A9933704238,2024-08-14,1864.72,V-L025,BU_NORTH,BATCH-20240814-04,Wire
PAY-201422,TKN-4C60DFF373752966,2024-09-21,12620.55,V-L033,BU_SOUTH,BATCH-20240921-12,ACH
PAY-201402,TKN-2EADDE56632643BD,2024-10-07,6332.12,V-L013,BU_WEST,BATCH-20241007-09,Wire
PAY-200518,TKN-2C4A465DFC73B6D8,2024-08-13,2579.64,V-L016,BU_WEST,BATCH-20240813-10,ACH
PAY-201070,TKN-09EDCFBE46A53DD2,2024-10-09,5400.0,V-5001,BU_SOUTH,BATCH-20241009-09,Check
PAY-200477,TKN-93AE6358218DA24A,2024-09-23,2629.32,V-L031,BU_SOUTH,BATCH-20240923-11,ACH
PAY-200158,TKN-B31AC7D73F3D7751,2024-07-28,189.88,V-L001,BU_EAST,BATCH-20240728-18,Wire
PAY-201244,TKN-2C4A465DFC73B6D8,2024-09-26,3217.53,V-L016,BU_WEST,BATCH-20240926-01,Check
PAY-201196,TKN-A33E6A14CA9F1D1B,2024-07-31,692.02,V-L035,BU_SOUTH,BATCH-20240731-08,ACH
PAY-200017,TKN-A3D5A2952B5FEC52,2024-09-28,1000.0,V-L040,BU_SOUTH,BATCH-20240928-17,ACH
PAY-201073,TKN-15A308FCCBF587B2,2024-09-14,1975.7,V-L034,BU_SOUTH,BATCH-20240914-07,ACH
PAY-201680,TKN-79D10C23D9DC1EF8,2024-09-26,9540.04,V-L024,BU_NORTH,BATCH-20240926-04,Wire
PAY-200547,TKN-B3FBCDADBDB277A0,2024-08-27,4594.22,V-L017,BU_WEST,BATCH-20240827-03,ACH
PAY-200659,TKN-A9429345671A5713,2024-09-03,739.53,V-L005,BU_EAST,BATCH-20240903-05,ACH
PAY-201390,TKN-0C3CB92313DFFD23,2024-10-20,18215.27,V-L009,BU_EAST,BATCH-20241020-13,Wire
PAY-201020,TKN-E6316F607B123ACD,2024-10-02,887.77,V-L027,BU_NORTH,BATCH-20241002-18,ACH
PAY-201423,TKN-A9429345671A5713,2024-10-18,586.83,V-L005,BU_EAST,BATCH-20241018-13,ACH
PAY-200960,TKN-81AF144DE43C96A0,2024-07-24,5134.38,V-L008,BU_EAST,BATCH-20240724-13,ACH
PAY-201602,TKN-EBFE0BAD5162A916,2024-09-06,1050.0,V-6001,BU_EAST,BATCH-20240906-02,ACH
PAY-200284,TKN-59BEB7DEC80045CC,2024-09-03,3365.06,V-L028,BU_NORTH,BATCH-20240903-15,ACH
PAY-200798,TKN-21AB9E2101A73A02,2024-07-12,1398.1,V-L004,BU_EAST,BATCH-20240712-08,ACH
PAY-201636,TKN-1054BDE195270D33,2024-08-22,39688.96,V-L032,BU_SOUTH,BATCH-20240822-03,Wire
PAY-200226,TKN-79D10C23D9DC1EF8,2024-10-20,861.13,V-L024,BU_NORTH,BATCH-20241020-17,Check
PAY-200027,TKN-11F3DE591C63624A,2024-08-22,2967.27,V-L007,BU_EAST,BATCH-20240822-12,ACH
PAY-201511,TKN-1AD8564EF7F8A95F,2024-07-29,704.5,V-L038,BU_SOUTH,BATCH-20240729-18,ACH
PAY-200438,TKN-1AD8564EF7F8A95F,2024-09-20,2114.85,V-L038,BU_SOUTH,BATCH-20240920-05,ACH
PAY-201659,TKN-9E445FE9A1581A22,2024-09-02,2000.0,V-1003,BU_NORTH,BATCH-20240902-17,Wire
PAY-200230,TKN-2C4A465DFC73B6D8,2024-10-13,639.97,V-L016,BU_WEST,BATCH-20241013-05,Check
PAY-200038,TKN-263FC1BCC18E47D2,2024-10-14,1623.22,V-L026,BU_NORTH,BATCH-20241014-04,ACH
PAY-200750,TKN-4E22EE139384365C,2024-10-17,3600.0,V-1001,BU_EAST,BATCH-20241017-08,ACH
PAY-201046,TKN-27039B6F7B661D17,2024-09-01,10881.81,V-L014,BU_WEST,BATCH-20240901-03,Wire
PAY-200470,TKN-2C4A465DFC73B6D8,2024-08-08,774.21,V-L016,BU_WEST,BATCH-20240808-12,ACH
PAY-201448,TKN-0C3516518BC321B0,2024-10-26,438.99,V-L019,BU_WEST,BATCH-20241026-06,Wire
PAY-201676,TKN-AC65057922F81A94,2024-08-09,831.53,V-L015,BU_WEST,BATCH-20240809-09,ACH
PAY-200688,TKN-21AB9E2101A73A02,2024-08-26,1846.05,V-L004,BU_EAST,BATCH-20240826-07,Wire
PAY-201568,TKN-817D1A9933704238,2024-10-31,2670.59,V-L025,BU_NORTH,BATCH-20241031-04,Wire
PAY-200640,TKN-B31AC7D73F3D7751,2024-08-09,2564.39,V-L001,BU_EAST,BATCH-20240809-09,ACH
PAY-201466,TKN-4E22EE139384365C,2024-08-19,2250.0,V-1002,BU_EAST,BATCH-20240819-09,Wire
PAY-201219,TKN-2EADDE56632643BD,2024-09-01,721.9,V-L013,BU_WEST,BATCH-20240901-12,Wire
PAY-201159,TKN-4BE95D6A6198BFB5,2024-08-03,3096.33,V-L012,BU_WEST,BATCH-20240803-18,ACH
PAY-201416,TKN-93AE6358218DA24A,2024-09-10,87.73,V-L031,BU_SOUTH,BATCH-20240910-17,ACH
PAY-201301,TKN-4BE95D6A6198BFB5,2024-08-24,560.53,V-L012,BU_WEST,BATCH-20240824-14,ACH
PAY-201552,TKN-A33E6A14CA9F1D1B,2024-10-14,69869.93,V-L035,BU_SOUTH,BATCH-20241014-11,Wire
PAY-200801,TKN-A3D5A2952B5FEC52,2024-08-16,1389.54,V-L040,BU_SOUTH,BATCH-20240816-03,ACH
PAY-200161,TKN-96871116180AFE23,2024-08-18,959.71,V-L023,BU_NORTH,BATCH-20240818-14,ACH
PAY-200957,TKN-11F3DE591C63624A,2024-09-28,1052.15,V-L007,BU_EAST,BATCH-20240928-15,ACH
PAY-201187,TKN-A3D5A2952B5FEC52,2024-09-06,4661.78,V-L040,BU_SOUTH,BATCH-20240906-04,ACH
PAY-200822,TKN-A9429345671A5713,2024-09-09,6692.83,V-L005,BU_EAST,BATCH-20240909-04,Check
PAY-201439,TKN-60DA1CD973502BED,2024-09-08,9498.95,V-L037,BU_SOUTH,BATCH-20240908-03,ACH
PAY-200878,TKN-A9429345671A5713,2024-09-05,10809.16,V-L005,BU_EAST,BATCH-20240905-06,ACH
PAY-200914,TKN-4E22EE139384365C,2024-08-17,1400.0,V-1001,BU_EAST,BATCH-20240817-03,ACH
PAY-200153,TKN-8F6150DB3D331262,2024-08-15,2142.45,V-L002,BU_EAST,BATCH-20240815-06,Check
PAY-201563,TKN-0C3CB92313DFFD23,2024-09-02,2400.88,V-L009,BU_EAST,BATCH-20240902-17,ACH
PAY-200510,TKN-A9429345671A5713,2024-08-14,166.62,V-L005,BU_EAST,BATCH-20240814-10,Check
PAY-201136,TKN-59BEB7DEC80045CC,2024-09-29,1400.51,V-L028,BU_NORTH,BATCH-20240929-06,ACH
PAY-201251,TKN-4BE95D6A6198BFB5,2024-09-05,3106.66,V-L012,BU_WEST,BATCH-20240905-11,ACH
PAY-201424,TKN-1054BDE195270D33,2024-10-04,1032.47,V-L032,BU_SOUTH,BATCH-20241004-12,ACH
PAY-200104,TKN-81AF144DE43C96A0,2024-08-03,1241.67,V-L008,BU_EAST,BATCH-20240803-13,ACH
PAY-200587,TKN-B3FBCDADBDB277A0,2024-09-11,193.7,V-L017,BU_WEST,BATCH-20240911-07,Wire
PAY-201653,TKN-B31AC7D73F3D7751,2024-10-04,220.85,V-L001,BU_EAST,BATCH-20241004-03,Wire
PAY-201144,TKN-27039B6F7B661D17,2024-10-10,542.76,V-L014,BU_WEST,BATCH-20241010-14,ACH
PAY-200054,TKN-8F6150DB3D331262,2024-08-30,3000.0,V-L002,BU_EAST,BATCH-20240830-08,ACH
PAY-200152,TKN-A9429345671A5713,2024-09-06,280.62,V-L005,BU_EAST,BATCH-20240906-05,Check
PAY-200404,TKN-4234DCDEE24D843A,2024-09-25,10749.62,V-L020,BU_WEST,BATCH-20240925-12,ACH
PAY-201654,TKN-8F6150DB3D331262,2024-07-23,3554.52,V-L002,BU_EAST,BATCH-20240723-08,ACH
PAY-200208,TKN-A77930C9ACD03ACF,2024-07-27,4200.0,V-6002,BU_WEST,BATCH-20240727-06,ACH
PAY-201611,TKN-11F3DE591C63624A,2024-09-16,6157.75,V-L007,BU_EAST,BATCH-20240916-09,ACH
PAY-201123,TKN-2EADDE56632643BD,2024-08-03,2796.91,V-L013,BU_WEST,BATCH-20240803-15,ACH
PAY-201495,TKN-1AD8564EF7F8A95F,2024-10-24,413.33,V-L038,BU_SOUTH,BATCH-20241024-03,Wire
PAY-200009,TKN-B31AC7D73F3D7751,2024-07-13,764.51,V-L001,BU_EAST,BATCH-20240713-19,ACH
PAY-201015,TKN-11F3DE591C63624A,2024-10-17,797.96,V-L007,BU_EAST,BATCH-20241017-18,Wire
PAY-201530,TKN-1054BDE195270D33,2024-08-24,2877.93,V-L032,BU_SOUTH,BATCH-20240824-01,Wire
PAY-201061,TKN-817D1A9933704238,2024-09-14,1001.59,V-L025,BU_NORTH,BATCH-20240914-18,ACH
PAY-200453,TKN-59BEB7DEC80045CC,2024-09-09,3137.83,V-L028,BU_NORTH,BATCH-20240909-10,ACH
PAY-200254,TKN-0C3516518BC321B0,2024-09-08,1241.27,V-L019,BU_WEST,BATCH-20240908-04,ACH
PAY-201328,TKN-27039B6F7B661D17,2024-10-13,19485.78,V-L014,BU_WEST,BATCH-20241013-03,ACH
PAY-200897,TKN-0C3516518BC321B0,2024-09-06,92.34,V-L019,BU_WEST,BATCH-20240906-17,Check
PAY-201695,TKN-0C3CB92313DFFD23,2024-09-18,700.85,V-L010,BU_EAST,BATCH-20240918-09,Wire
PAY-200881,TKN-A33E6A14CA9F1D1B,2024-10-01,1000.0,V-L035,BU_SOUTH,BATCH-20241001-14,ACH
PAY-201606,TKN-79D10C23D9DC1EF8,2024-09-15,890.81,V-L024,BU_NORTH,BATCH-20240915-05,ACH
PAY-200624,TKN-A9429345671A5713,2024-10-16,4651.66,V-L005,BU_EAST,BATCH-20241016-08,ACH
PAY-200346,TKN-4E22EE139384365C,2024-09-19,1600.0,V-1001,BU_EAST,BATCH-20240919-06,Check
PAY-201458,TKN-A3D5A2952B5FEC52,2024-09-04,1725.88,V-L040,BU_SOUTH,BATCH-20240904-02,Wire
PAY-200263,TKN-EBFE0BAD5162A916,2024-10-04,1350.0,V-6001,BU_EAST,BATCH-20241004-09,Check
PAY-201322,TKN-776A501F68B9461E,2024-09-17,214.5,V-L003,BU_EAST,BATCH-20240917-17,Check
PAY-200151,TKN-1AD8564EF7F8A95F,2024-07-14,5936.0,V-L038,BU_SOUTH,BATCH-20240714-09,Check
PAY-200473,TKN-4BE95D6A6198BFB5,2024-08-20,256.01,V-L012,BU_WEST,BATCH-20240820-11,Check
PAY-200641,TKN-A33E6A14CA9F1D1B,2024-10-23,352.22,V-L035,BU_SOUTH,BATCH-20241023-13,ACH
PAY-201691,TKN-B3FBCDADBDB277A0,2024-07-07,1375.79,V-L017,BU_WEST,BATCH-20240707-09,Wire
PAY-201603,TKN-11F3DE591C63624A,2024-10-21,9964.16,V-L007,BU_EAST,BATCH-20241021-02,Check
PAY-200551,TKN-0C3CB92313DFFD23,2024-07-28,368.81,V-L009,BU_EAST,BATCH-20240728-16,Wire
PAY-200929,TKN-60DA1CD973502BED,2024-08-18,230.5,V-L037,BU_SOUTH,BATCH-20240818-10,Check
PAY-200489,TKN-817D1A9933704238,2024-09-08,2317.0,V-L025,BU_NORTH,BATCH-20240908-12,ACH
PAY-201544,TKN-4234DCDEE24D843A,2024-07-23,688.56,V-L020,BU_WEST,BATCH-20240723-10,ACH
PAY-201172,TKN-21AB9E2101A73A02,2024-08-15,1336.36,V-L004,BU_EAST,BATCH-20240815-03,Wire
PAY-200147,TKN-15A308FCCBF587B2,2024-09-05,1482.42,V-L034,BU_SOUTH,BATCH-20240905-19,ACH
PAY-201641,TKN-A33E6A14CA9F1D1B,2024-11-03,1525.24,V-L035,BU_SOUTH,BATCH-20241103-09,ACH
PAY-200403,TKN-8F6150DB3D331262,2024-09-30,222.8,V-L002,BU_EAST,BATCH-20240930-10,ACH
PAY-200955,TKN-96871116180AFE23,2024-07-17,426.53,V-L023,BU_NORTH,BATCH-20240717-11,ACH
PAY-201598,TKN-11F3DE591C63624A,2024-08-21,1817.03,V-L007,BU_EAST,BATCH-20240821-01,ACH
PAY-200660,TKN-21AB9E2101A73A02,2024-08-30,1000.0,V-L004,BU_EAST,BATCH-20240830-18,Wire
PAY-201373,TKN-60DA1CD973502BED,2024-09-16,1072.58,V-L037,BU_SOUTH,BATCH-20240916-03,Check
PAY-200464,TKN-09EDCFBE46A53DD2,2024-09-28,1400.0,V-5001,BU_SOUTH,BATCH-20240928-05,Check
PAY-201350,TKN-0C3CB92313DFFD23,2024-10-02,2983.48,V-L010,BU_EAST,BATCH-20241002-17,Wire
PAY-200187,TKN-A3D5A2952B5FEC52,2024-09-02,826.16,V-L040,BU_SOUTH,BATCH-20240902-11,Check
PAY-201148,TKN-27039B6F7B661D17,2024-08-27,835.06,V-L014,BU_WEST,BATCH-20240827-06,ACH
PAY-201225,TKN-0C3516518BC321B0,2024-08-06,835.05,V-L019,BU_WEST,BATCH-20240806-17,ACH
PAY-200609,TKN-48EDFC26DC16E10D,2024-08-13,2000.0,V-L022,BU_NORTH,BATCH-20240813-15,ACH
PAY-200144,TKN-48EDFC26DC16E10D,2024-08-13,349.96,V-L022,BU_NORTH,BATCH-20240813-17,ACH
PAY-200752,TKN-E6316F607B123ACD,2024-08-11,2894.91,V-L027,BU_NORTH,BATCH-20240811-01,Check
PAY-200982,TKN-96871116180AFE23,2024-07-29,524.99,V-L023,BU_NORTH,BATCH-20240729-17,Check
PAY-200198,TKN-0C3CB92313DFFD23,2024-10-08,32904.56,V-L009,BU_EAST,BATCH-20241008-14,ACH
PAY-200884,TKN-AC65057922F81A94,2024-09-18,1894.77,V-L015,BU_WEST,BATCH-20240918-13,ACH
PAY-200280,TKN-AC65057922F81A94,2024-08-06,1018.62,V-L015,BU_WEST,BATCH-20240806-19,ACH
PAY-200294,TKN-4C60DFF373752966,2024-10-15,3396.97,V-L033,BU_SOUTH,BATCH-20241015-15,ACH
PAY-201553,TKN-09EDCFBE46A53DD2,2024-09-01,1600.0,V-5002,BU_SOUTH,BATCH-20240901-16,Check
PAY-200401,TKN-2EADDE56632643BD,2024-08-11,479.54,V-L013,BU_WEST,BATCH-20240811-12,Wire
PAY-200123,TKN-776A501F68B9461E,2024-10-04,504.58,V-L003,BU_EAST,BATCH-20241004-18,Wire
PAY-201208,TKN-776A501F68B9461E,2024-10-23,519.52,V-L003,BU_EAST,BATCH-20241023-16,ACH
PAY-200203,TKN-B31AC7D73F3D7751,2024-10-29,2457.96,V-L001,BU_EAST,BATCH-20241029-09,ACH
PAY-201463,TKN-4C60DFF373752966,2024-10-18,9071.47,V-L033,BU_SOUTH,BATCH-20241018-09,ACH
PAY-200836,TKN-1054BDE195270D33,2024-10-17,2213.66,V-L032,BU_SOUTH,BATCH-20241017-06,ACH
PAY-200247,TKN-4C60DFF373752966,2024-08-05,476.0,V-L033,BU_SOUTH,BATCH-20240805-05,ACH
PAY-201440,TKN-A33E6A14CA9F1D1B,2024-09-10,2231.09,V-L035,BU_SOUTH,BATCH-20240910-11,Wire
PAY-201617,TKN-A3D5A2952B5FEC52,2024-10-20,1912.3,V-L040,BU_SOUTH,BATCH-20241020-02,Wire
PAY-201601,TKN-15A308FCCBF587B2,2024-09-07,1763.6,V-L034,BU_SOUTH,BATCH-20240907-16,Check
PAY-201154,TKN-A33E6A14CA9F1D1B,2024-09-30,1667.62,V-L035,BU_SOUTH,BATCH-20240930-01,Wire
PAY-201427,TKN-79D10C23D9DC1EF8,2024-10-01,5171.35,V-L024,BU_NORTH,BATCH-20241001-11,Wire
PAY-200385,TKN-A33E6A14CA9F1D1B,2024-10-07,8316.71,V-L035,BU_SOUTH,BATCH-20241007-12,ACH
PAY-201666,TKN-4BE95D6A6198BFB5,2024-10-07,3008.68,V-L012,BU_WEST,BATCH-20241007-02,ACH
PAY-200855,TKN-502C2E18DBA84884,2024-09-05,3486.13,V-L011,BU_WEST,BATCH-20240905-10,ACH
PAY-200220,TKN-817D1A9933704238,2024-09-29,10545.82,V-L025,BU_NORTH,BATCH-20240929-05,ACH
PAY-200642,TKN-79D10C23D9DC1EF8,2024-09-21,4941.5,V-L024,BU_NORTH,BATCH-20240921-12,ACH
PAY-200002,TKN-93AE6358218DA24A,2024-10-07,23340.06,V-L031,BU_SOUTH,BATCH-20241007-09,Check
PAY-200113,TKN-79D10C23D9DC1EF8,2024-08-20,5382.31,V-L024,BU_NORTH,BATCH-20240820-11,ACH
PAY-200699,TKN-A77930C9ACD03ACF,2024-08-05,5400.0,V-6002,BU_WEST,BATCH-20240805-01,ACH
PAY-201628,TKN-60DA1CD973502BED,2024-10-13,2747.55,V-L037,BU_SOUTH,BATCH-20241013-06,Wire
PAY-200952,TKN-D4FABCCC216B15D5,2024-09-16,3000.0,V-L021,BU_NORTH,BATCH-20240916-06,ACH
PAY-201494,TKN-2EADDE56632643BD,2024-08-07,195.71,V-L013,BU_WEST,BATCH-20240807-17,Check
PAY-201411,TKN-0C3516518BC321B0,2024-08-27,9411.6,V-L018,BU_WEST,BATCH-20240827-09,Wire
PAY-201410,TKN-817D1A9933704238,2024-07-25,50.0,V-L025,BU_NORTH,BATCH-20240725-17,Check
PAY-201292,TKN-8F6150DB3D331262,2024-09-03,1748.1,V-L002,BU_EAST,BATCH-20240903-12,ACH
PAY-201541,TKN-776A501F68B9461E,2024-09-04,3113.87,V-L003,BU_EAST,BATCH-20240904-15,Wire
PAY-200442,TKN-2C4A465DFC73B6D8,2024-08-29,2850.4,V-L016,BU_WEST,BATCH-20240829-12,Wire
PAY-201137,TKN-1AD8564EF7F8A95F,2024-08-21,8000.0,V-L038,BU_SOUTH,BATCH-20240821-05,Check
PAY-201257,TKN-4E22EE139384365C,2024-09-20,2750.0,V-1002,BU_EAST,BATCH-20240920-12,ACH
PAY-201398,TKN-11F3DE591C63624A,2024-09-20,2852.72,V-L007,BU_EAST,BATCH-20240920-01,ACH
PAY-200664,TKN-81AF144DE43C96A0,2024-09-04,695.89,V-L008,BU_EAST,BATCH-20240904-05,Check
PAY-201562,TKN-60DA1CD973502BED,2024-09-13,1808.24,V-L037,BU_SOUTH,BATCH-20240913-09,Check
PAY-201258,TKN-56FA90433DC9F13E,2024-10-12,13272.59,V-L036,BU_SOUTH,BATCH-20241012-16,ACH
PAY-201577,TKN-B3FBCDADBDB277A0,2024-09-18,189.76,V-L017,BU_WEST,BATCH-20240918-14,Check
PAY-200318,TKN-4C60DFF373752966,2024-09-03,3019.14,V-L033,BU_SOUTH,BATCH-20240903-11,ACH
PAY-200649,TKN-9E9D30C81FF23CAC,2024-10-09,3000.0,V-L006,BU_EAST,BATCH-20241009-09,Check
PAY-201435,TKN-9E9D30C81FF23CAC,2024-11-06,1115.06,V-L006,BU_EAST,BATCH-20241106-12,Check
PAY-201480,TKN-E6316F607B123ACD,2024-07-25,696.36,V-L027,BU_NORTH,BATCH-20240725-16,ACH
PAY-200710,TKN-59BEB7DEC80045CC,2024-08-03,4854.33,V-L028,BU_NORTH,BATCH-20240803-13,ACH
PAY-201383,TKN-EBFE0BAD5162A916,2024-09-20,2250.0,V-6001,BU_EAST,BATCH-20240920-16,Wire
PAY-201283,TKN-9E9D30C81FF23CAC,2024-09-03,638.46,V-L006,BU_EAST,BATCH-20240903-12,ACH
PAY-200973,TKN-502C2E18DBA84884,2024-08-30,1088.39,V-L011,BU_WEST,BATCH-20240830-01,Wire
PAY-200628,TKN-E6316F607B123ACD,2024-10-28,14409.68,V-L027,BU_NORTH,BATCH-20241028-01,ACH
PAY-200633,TKN-81C9A022002FCABD,2024-09-30,5400.0,V-3002,BU_SOUTH,BATCH-20240930-02,ACH
PAY-201307,TKN-2C4A465DFC73B6D8,2024-10-12,817.8,V-L016,BU_WEST,BATCH-20241012-18,Wire
PAY-201401,TKN-8F6150DB3D331262,2024-10-18,269.21,V-L002,BU_EAST,BATCH-20241018-17,ACH
PAY-201409,TKN-09EDCFBE46A53DD2,2024-08-07,4400.0,V-5001,BU_SOUTH,BATCH-20240807-10,Check
PAY-201249,TKN-9E9D30C81FF23CAC,2024-10-17,2803.39,V-L006,BU_EAST,BATCH-20241017-03,Wire
PAY-201663,TKN-0C3CB92313DFFD23,2024-08-13,1079.91,V-L010,BU_EAST,BATCH-20240813-11,ACH
PAY-201255,TKN-59BEB7DEC80045CC,2024-08-23,2178.6,V-L028,BU_NORTH,BATCH-20240823-17,Wire
PAY-201497,TKN-0C3516518BC321B0,2024-10-09,2322.43,V-L018,BU_WEST,BATCH-20241009-05,Check
PAY-201372,TKN-56FA90433DC9F13E,2024-09-08,2153.53,V-L036,BU_SOUTH,BATCH-20240908-14,ACH
PAY-201355,TKN-A0DBF207304841D9,2024-09-27,5400.0,V-2002,BU_WEST,BATCH-20240927-07,Wire
PAY-201638,TKN-A9429345671A5713,2024-07-30,15991.82,V-L005,BU_EAST,BATCH-20240730-11,ACH
PAY-201573,TKN-11F3DE591C63624A,2024-07-08,4473.09,V-L007,BU_EAST,BATCH-20240708-05,Wire
PAY-200796,TKN-2EADDE56632643BD,2024-10-04,703.17,V-L013,BU_WEST,BATCH-20241004-02,ACH
PAY-200646,TKN-79D10C23D9DC1EF8,2024-09-18,450.11,V-L024,BU_NORTH,BATCH-20240918-19,ACH
PAY-201013,TKN-21AB9E2101A73A02,2024-10-06,7905.0,V-L004,BU_EAST,BATCH-20241006-08,Check
PAY-200557,TKN-79D10C23D9DC1EF8,2024-09-27,881.31,V-L024,BU_NORTH,BATCH-20240927-08,Check
PAY-200682,TKN-817D1A9933704238,2024-10-10,715.0,V-L025,BU_NORTH,BATCH-20241010-14,ACH
PAY-200578,TKN-B3FBCDADBDB277A0,2024-09-24,422.14,V-L017,BU_WEST,BATCH-20240924-15,Check
PAY-201110,TKN-0C3516518BC321B0,2024-09-17,20360.89,V-L018,BU_WEST,BATCH-20240917-09,Check
PAY-201267,TKN-817D1A9933704238,2024-08-08,425.08,V-L025,BU_NORTH,BATCH-20240808-01,ACH
PAY-201184,TKN-4234DCDEE24D843A,2024-09-24,1010.73,V-L020,BU_WEST,BATCH-20240924-19,ACH
PAY-200525,TKN-8F6150DB3D331262,2024-09-29,7039.04,V-L002,BU_EAST,BATCH-20240929-15,ACH
PAY-201060,TKN-79D10C23D9DC1EF8,2024-09-10,6116.8,V-L024,BU_NORTH,BATCH-20240910-18,ACH
PAY-200541,TKN-81C9A022002FCABD,2024-08-27,1650.0,V-3002,BU_SOUTH,BATCH-20240827-10,ACH
PAY-201195,TKN-15A308FCCBF587B2,2024-08-30,1610.3,V-L034,BU_SOUTH,BATCH-20240830-03,ACH
PAY-200749,TKN-4C60DFF373752966,2024-09-12,1000.0,V-L033,BU_SOUTH,BATCH-20240912-16,ACH
PAY-201576,TKN-81AF144DE43C96A0,2024-08-11,1000.0,V-L008,BU_EAST,BATCH-20240811-11,Check
PAY-201431,TKN-09EDCFBE46A53DD2,2024-08-03,4500.0,V-5001,BU_SOUTH,BATCH-20240803-14,ACH
PAY-200485,TKN-B31AC7D73F3D7751,2024-09-18,2935.83,V-L001,BU_EAST,BATCH-20240918-04,ACH
PAY-200096,TKN-15A308FCCBF587B2,2024-09-17,1000.0,V-L034,BU_SOUTH,BATCH-20240917-04,ACH
PAY-201021,TKN-9E445FE9A1581A22,2024-09-10,4200.0,V-1003,BU_NORTH,BATCH-20240910-03,ACH
PAY-200564,TKN-15A308FCCBF587B2,2024-08-19,13894.4,V-L034,BU_SOUTH,BATCH-20240819-01,ACH
PAY-201265,TKN-2EADDE56632643BD,2024-10-10,1598.62,V-L013,BU_WEST,BATCH-20241010-14,ACH
PAY-200743,TKN-56FA90433DC9F13E,2024-09-14,596.05,V-L036,BU_SOUTH,BATCH-20240914-04,ACH
PAY-200864,TKN-21AB9E2101A73A02,2024-08-19,2016.18,V-L004,BU_EAST,BATCH-20240819-11,ACH
PAY-201485,TKN-81C9A022002FCABD,2024-09-13,1650.0,V-3002,BU_SOUTH,BATCH-20240913-18,Check
PAY-200892,TKN-9E9D30C81FF23CAC,2024-09-20,6000.0,V-L006,BU_EAST,BATCH-20240920-09,ACH
PAY-201039,TKN-4BE95D6A6198BFB5,2024-09-13,1729.19,V-L012,BU_WEST,BATCH-20240913-12,ACH
PAY-200207,TKN-8F6150DB3D331262,2024-09-06,2201.04,V-L002,BU_EAST,BATCH-20240906-17,ACH
PAY-200393,TKN-A3D5A2952B5FEC52,2024-08-03,516.45,V-L040,BU_SOUTH,BATCH-20240803-03,ACH
PAY-200795,TKN-263FC1BCC18E47D2,2024-08-03,3550.2,V-L026,BU_NORTH,BATCH-20240803-03,Wire
PAY-200871,TKN-81C9A022002FCABD,2024-08-09,8250.0,V-3002,BU_SOUTH,BATCH-20240809-02,ACH
PAY-200398,TKN-A33E6A14CA9F1D1B,2024-09-26,312.84,V-L035,BU_SOUTH,BATCH-20240926-01,Wire
PAY-200767,TKN-A77930C9ACD03ACF,2024-07-18,5400.0,V-6002,BU_WEST,BATCH-20240718-13,Check
PAY-201566,TKN-0C3516518BC321B0,2024-10-21,206.48,V-L019,BU_WEST,BATCH-20241021-16,Wire
PAY-201242,TKN-776A501F68B9461E,2024-07-31,1000.0,V-L003,BU_EAST,BATCH-20240731-03,Check
PAY-201029,TKN-96871116180AFE23,2024-08-07,270.55,V-L023,BU_NORTH,BATCH-20240807-14,ACH
PAY-200643,TKN-15A308FCCBF587B2,2024-07-31,438.19,V-L034,BU_SOUTH,BATCH-20240731-15,ACH
PAY-201608,TKN-4C60DFF373752966,2024-07-29,77.79,V-L033,BU_SOUTH,BATCH-20240729-12,ACH
PAY-200613,TKN-56FA90433DC9F13E,2024-08-02,1000.0,V-L036,BU_SOUTH,BATCH-20240802-12,Check
PAY-200961,TKN-1054BDE195270D33,2024-08-21,5745.47,V-L032,BU_SOUTH,BATCH-20240821-18,ACH
PAY-200726,TKN-D4FABCCC216B15D5,2024-07-19,9250.27,V-L021,BU_NORTH,BATCH-20240719-12,ACH
PAY-200684,TKN-0C3CB92313DFFD23,2024-09-30,1502.91,V-L009,BU_EAST,BATCH-20240930-14,ACH
PAY-200099,TKN-263FC1BCC18E47D2,2024-08-06,3960.8,V-L026,BU_NORTH,BATCH-20240806-07,ACH
PAY-200805,TKN-2C4A465DFC73B6D8,2024-10-18,264.35,V-L016,BU_WEST,BATCH-20241018-10,ACH
PAY-200407,TKN-0C3CB92313DFFD23,2024-09-11,5353.89,V-L010,BU_EAST,BATCH-20240911-05,Wire
PAY-200503,TKN-9E9D30C81FF23CAC,2024-07-31,2451.56,V-L006,BU_EAST,BATCH-20240731-16,ACH
PAY-201072,TKN-A0DBF207304841D9,2024-09-12,1350.0,V-2002,BU_WEST,BATCH-20240912-13,ACH
