invoice_id,vendor_id,invoice_date,amount,currency,description,po_number,approver_id,business_unit,payment_status,gl_account
INV-100827,V-L011,2024-07-23,2791.06,USD,Shipping & Freight,PO-96640,AP-008,BU_WEST,Paid,5060-Logistics
INV-101241,V-L021,2024-09-24,1790.39,USD,Equipment Maintenance,PO-94651,AP-001,BU_NORTH,Paid,5050-Professional Svc
INV-100063,V-1003,2024-08-10,4500.0,USD,Consulting Services,PO-43676,AP-014,BU_NORTH,Paid,5030-Consulting
INV-101306,V-L022,2024-07-12,862.96,USD,Legal Services,PO-23762,AP-014,BU_NORTH,Pending,5050-Professional Svc
INV-100853,V-L012,2024-09-10,23063.58,USD,IT Hardware,PO-33324,AP-003,BU_WEST,Paid,5070-Raw Materials
INV-101546,V-L028,2024-07-18,439.52,USD,Accounting Services,PO-92983,AP-012,BU_NORTH,Paid,5020-IT Services
INV-101263,V-L021,2024-07-19,1157.87,USD,Temporary Staffing,PO-97929,AP-005,BU_NORTH,Paid,5050-Professional Svc
INV-100224,V-4002,2024-07-07,3600.0,USD,Professional Services,PO-89233,AP-007,BU_NORTH,Paid,5030-Consulting
INV-100146,V-3001,2024-09-07,6600.0,USD,Technical Support,PO-40026,AP-001,BU_SOUTH,Paid,5030-Consulting
INV-101089,V-L017,2024-09-23,2963.8,USD,Accounting Services,PO-70027,AP-009,BU_WEST,Paid,5030-Consulting
INV-100374,V-L001,2024-07-19,1151.18,USD,Temporary Staffing,PO-73709,AP-012,BU_EAST,Paid,5080-Utilities
INV-101627,V-L030,2024-09-27,9743.23,USD,Accounting Services,PO-77385,AP-010,BU_NORTH,Partial,5030-Consulting
INV-101143,V-L018,2024-09-04,20360.89,USD,Building Repairs,PO-80454,AP-001,BU_WEST,Paid,5060-Logistics
INV-102126,V-L040,2024-09-06,420.41,USD,Catering Services,PO-77631,AP-012,BU_SOUTH,Paid,5060-Logistics
INV-101711,V-L032,2024-08-27,678.05,USD,Software License Renewal,PO-73495,AP-009,BU_SOUTH,Pending,5050-Professional Svc
INV-101275,V-L022,2024-08-15,1000.0,USD,Temporary Staffing,PO-94279,AP-009,BU_NORTH,Pending,5010-Office Supplies
INV-101266,V-L021,2024-09-08,1525.29,USD,Legal Services,PO-34388,AP-002,BU_NORTH,Paid,5070-Raw Materials
INV-101829,V-L034,2024-08-17,6577.5,USD,Training Materials,PO-60126,AP-006,BU_SOUTH,Partial,5010-Office Supplies
INV-101448,V-L025,2024-08-28,288.51,USD,IT Hardware,PO-74405,AP-007,BU_NORTH,Paid,5060-Logistics
INV-100010,V-1001,2024-08-04,4500.0,USD,Strategic Advisory,PO-59821,AP-002,BU_EAST,Paid,5050-Professional Svc
INV-100450,V-L003,2024-09-02,4550.91,USD,Legal Services,PO-70133,AP-004,BU_EAST,Paid,5080-Utilities
INV-100709,V-L008,2024-08-27,1952.69,USD,Temporary Staffing,PO-91646,AP-004,BU_EAST,Partial,5050-Professional Svc
INV-100256,V-5001,2024-08-03,1350.0,USD,Advisory Services,PO-19599,AP-013,BU_SOUTH,Paid,5050-Professional Svc
INV-100883,V-L012,2024-07-19,1422.89,USD,Training Materials,PO-69440,AP-009,BU_WEST,Paid,5010-Office Supplies
INV-100390,V-L002,2024-08-28,2061.9,USD,Advertising - Digital,PO-20205,AP-004,BU_EAST,Partial,5060-Logistics
INV-101617,V-L030,2024-07-13,79.29,USD,Legal Services,,AP-005,BU_NORTH,Partial,5080-Utilities
INV-100909,V-L013,2024-08-16,5684.81,USD,Building Repairs,PO-56096,AP-014,BU_WEST,Paid,5010-Office Supplies
INV-100925,V-L013,2024-07-20,2796.91,USD,Printing Services,PO-41176,AP-014,BU_WEST,Paid,5050-Professional Svc
INV-101946,V-L036,2024-09-15,3385.26,USD,Software License Renewal,,AP-005,BU_SOUTH,Paid,5060-Logistics
INV-101402,V-L025,2024-09-09,305.64,USD,Vehicle Maintenance,PO-99791,AP-014,BU_NORTH,Partial,5070-Raw Materials
INV-100461,V-L003,2024-07-27,9961.95,USD,Shipping & Freight,,AP-007,BU_EAST,Paid,5060-Logistics
INV-101447,V-L025,2024-07-21,128.72,USD,Raw Materials - Batch,PO-72385,AP-011,BU_NORTH,Paid,5060-Logistics
INV-101943,V-L036,2024-09-16,6070.98,USD,Vehicle Maintenance,PO-37141,AP-012,BU_SOUTH,Paid,5060-Logistics
INV-101169,V-L019,2024-08-20,3000.0,USD,Temporary Staffing,PO-43434,AP-013,BU_WEST,Pending,5060-Logistics
INV-100959,V-L014,2024-08-30,1610.89,USD,Legal Services,PO-15838,AP-006,BU_WEST,Pending,5010-Office Supplies
INV-100502,V-L004,2024-07-26,1906.57,USD,Security Services,PO-43701,AP-001,BU_EAST,Paid,5070-Raw Materials
INV-100740,V-L009,2024-07-12,1000.0,USD,Utilities - Monthly,PO-82538,AP-014,BU_EAST,Pending,5080-Utilities
INV-100041,V-1002,2024-08-24,4500.0,USD,Advisory Services,PO-91496,AP-004,BU_EAST,Pending,5050-Professional Svc
INV-100869,V-L012,2024-09-15,16530.12,USD,Office Supplies - Monthly,PO-30370,AP-015,BU_WEST,Paid,5070-Raw Materials
INV-100732,V-L009,2024-08-24,185.83,USD,Raw Materials - Batch,PO-20299,AP-006,BU_EAST,Paid,5050-Professional Svc
INV-100540,V-L005,2024-09-26,1729.0,USD,Equipment Maintenance,PO-81303,AP-004,BU_EAST,Paid,5050-Professional Svc
INV-101202,V-L020,2024-09-25,10744.91,USD,Vehicle Maintenance,PO-73515,AP-003,BU_WEST,Paid,5080-Utilities
INV-101340,V-L023,2024-09-27,3248.17,USD,Accounting Services,PO-46303,AP-004,BU_NORTH,Pending,5070-Raw Materials
INV-100698,V-L008,2024-08-13,66.73,USD,Insurance Premium,PO-84579,AP-003,BU_EAST,Paid,5080-Utilities
INV-101593,V-L029,2024-09-18,5497.26,USD,Insurance Premium,PO-36388,AP-011,BU_NORTH,Paid,5040-Maintenance
INV-101573,V-L028,2024-08-31,1400.51,USD,Temporary Staffing,,AP-014,BU_NORTH,Paid,5040-Maintenance
INV-102031,V-L038,2024-08-03,8000.0,USD,Office Supplies - Monthly,PO-82137,AP-007,BU_SOUTH,Paid,5010-Office Supplies
INV-101146,V-L018,2024-07-20,11664.18,USD,Building Repairs,PO-61122,AP-004,BU_WEST,Paid,5040-Maintenance
INV-101032,V-L016,2024-08-02,269.41,USD,Raw Materials - Batch,PO-93546,AP-013,BU_WEST,Paid,5060-Logistics
INV-100373,V-L001,2024-07-12,383.65,USD,Office Supplies - Monthly,PO-94227,AP-013,BU_EAST,Partial,5020-IT Services
INV-100668,V-L007,2024-07-14,610.06,USD,IT Hardware,PO-98399,AP-010,BU_EAST,Paid,5060-Logistics
INV-101747,V-L032,2024-09-03,670.38,USD,Network Equipment,PO-36585,AP-002,BU_SOUTH,Partial,5070-Raw Materials
INV-100358,V-L001,2024-08-08,10292.94,USD,Utilities - Monthly,PO-92918,AP-015,BU_EAST,Paid,5050-Professional Svc
INV-100968,V-L014,2024-09-23,542.76,USD,Shipping & Freight,PO-24316,AP-001,BU_WEST,Paid,5030-Consulting
INV-100784,V-L010,2024-09-21,4449.33,USD,Office Supplies - Monthly,PO-82903,AP-014,BU_EAST,Pending,5010-Office Supplies
INV-100736,V-L009,2024-09-17,1360.07,USD,Raw Materials - Batch,PO-78574,AP-005,BU_EAST,Paid,5040-Maintenance
INV-101354,V-L024,2024-09-04,2206.46,USD,Software License Renewal,PO-91705,AP-014,BU_NORTH,Partial,5040-Maintenance
INV-101036,V-L016,2024-09-02,14064.96,USD,Legal Services,PO-74941,AP-011,BU_WEST,Partial,5070-Raw Materials
INV-100971,V-L014,2024-08-09,835.06,USD,Equipment Maintenance,PO-79126,AP-010,BU_WEST,Paid,5070-Raw Materials
INV-101746,V-L032,2024-08-05,1000.0,USD,Legal Services,PO-70300,AP-010,BU_SOUTH,Pending,5070-Raw Materials
INV-101703,V-L031,2024-09-28,13562.98,USD,Utilities - Monthly,PO-58625,AP-013,BU_SOUTH,Paid,5050-Professional Svc
INV-102018,V-L038,2024-07-21,7041.93,USD,Catering Services,PO-46670,AP-008,BU_SOUTH,Pending,5010-Office Supplies
INV-101808,V-L034,2024-07-01,6023.91,USD,Legal Services,PO-33889,AP-005,BU_SOUTH,Paid,5080-Utilities
INV-101745,V-L032,2024-07-12,2970.08,USD,Training Materials,PO-95433,AP-004,BU_SOUTH,Pending,5030-Consulting
INV-101329,V-L023,2024-07-21,3810.45,USD,Equipment Maintenance,PO-53940,AP-005,BU_NORTH,Pending,5070-Raw Materials
INV-101543,V-L028,2024-08-23,5362.64,USD,Utilities - Monthly,PO-40840,AP-015,BU_NORTH,Paid,5050-Professional Svc
INV-101707,V-L032,2024-07-23,1282.74,USD,Raw Materials - Batch,PO-14960,AP-010,BU_SOUTH,Partial,5070-Raw Materials
INV-101426,V-L025,2024-07-24,825.65,USD,IT Hardware,PO-33096,AP-009,BU_NORTH,Paid,5070-Raw Materials
INV-101875,V-L035,2024-09-21,1667.62,USD,Network Equipment,PO-64612,AP-015,BU_SOUTH,Paid,5060-Logistics
INV-101253,V-L021,2024-07-03,1532.64,USD,Security Services,PO-69447,AP-004,BU_NORTH,Paid,5030-Consulting
INV-101935,V-L036,2024-07-21,9000.0,USD,Cleaning Services,PO-82064,AP-007,BU_SOUTH,Partial,5050-Professional Svc
INV-101960,V-L037,2024-07-20,5743.18,USD,Accounting Services,PO-80990,AP-002,BU_SOUTH,Partial,5070-Raw Materials
INV-101237,V-L021,2024-08-18,463.85,USD,Equipment Maintenance,PO-80296,AP-014,BU_NORTH,Paid,5040-Maintenance
INV-100886,V-L012,2024-07-26,3096.33,USD,Office Supplies - Monthly,PO-16848,AP-015,BU_WEST,Paid,5010-Office Supplies
INV-100080,V-2001,2024-07-13,4200.0,USD,Professional Services,PO-22579,AP-007,BU_WEST,Paid,5030-Consulting
INV-101173,V-L019,2024-07-21,3918.31,USD,Temporary Staffing,PO-55532,AP-006,BU_WEST,Paid,5030-Consulting
INV-100815,V-L011,2024-08-13,163.47,USD,Security Services,PO-26126,AP-008,BU_WEST,Paid,5060-Logistics
INV-101466,V-L026,2024-08-14,3212.96,USD,Software License Renewal,PO-47722,AP-005,BU_NORTH,Partial,5060-Logistics
INV-100672,V-L007,2024-08-17,1000.0,USD,Building Repairs,PO-54235,AP-011,BU_EAST,Paid,5070-Raw Materials
INV-101753,V-L032,2024-08-02,1280.44,USD,Equipment Maintenance,PO-58092,AP-011,BU_SOUTH,Paid,5040-Maintenance
INV-100058,V-1003,2024-07-20,3500.0,USD,Operational Support,PO-24937,AP-009,BU_NORTH,Paid,5050-Professional Svc
INV-100134,V-3001,2024-07-27,3500.0,USD,Consulting Services,PO-48827,AP-008,BU_SOUTH,Paid,5050-Professional Svc
INV-101141,V-L018,2024-09-15,7074.43,USD,Temporary Staffing,PO-43864,AP-013,BU_WEST,Paid,5040-Maintenance
INV-100934,V-L013,2024-07-02,5203.61,USD,Catering Services,PO-15869,AP-014,BU_WEST,Partial,5050-Professional Svc
INV-102056,V-L038,2024-07-10,170.73,USD,Training Materials,PO-88354,AP-001,BU_SOUTH,Pending,5010-Office Supplies
INV-100824,V-L011,2024-07-30,1250.08,USD,Printing Services,PO-71807,AP-009,BU_WEST,Paid,5030-Consulting
INV-101433,V-L025,2024-08-18,79.88,USD,Advertising - Digital,PO-12518,AP-015,BU_NORTH,Pending,5030-Consulting
INV-101560,V-L028,2024-08-24,3119.87,USD,Temporary Staffing,PO-31932,AP-012,BU_NORTH,Partial,5040-Maintenance
INV-101215,V-L020,2024-09-20,10757.74,USD,Network Equipment,PO-35618,AP-012,BU_WEST,Pending,5040-Maintenance
INV-100505,V-L004,2024-08-02,2651.59,USD,Cleaning Services,PO-25297,AP-014,BU_EAST,Partial,5010-Office Supplies
INV-102088,V-L039,2024-08-17,661.8,USD,Printing Services,PO-85748,AP-010,BU_SOUTH,Pending,5020-IT Services
INV-100348,V-6002,2024-09-28,3500.0,USD,Management Consulting,PO-56929,AP-003,BU_WEST,Paid,5030-Consulting
INV-100387,V-L001,2024-08-06,3966.31,USD,Insurance Premium,PO-30577,AP-003,BU_EAST,Partial,5010-Office Supplies
INV-101025,V-L015,2024-09-16,573.76,USD,Legal Services,PO-62513,AP-002,BU_WEST,Pending,5050-Professional Svc
INV-101385,V-L024,2024-08-29,1123.54,USD,Network Equipment,PO-26217,AP-013,BU_NORTH,Paid,5030-Consulting
INV-100895,V-L012,2024-09-16,638.92,USD,Insurance Premium,PO-96268,AP-014,BU_WEST,Partial,5040-Maintenance
INV-100829,V-L011,2024-08-31,3658.14,USD,Building Repairs,PO-56470,AP-010,BU_WEST,Pending,5070-Raw Materials
INV-102103,V-L040,2024-07-29,2841.1,USD,Printing Services,PO-89637,AP-013,BU_SOUTH,Pending,5080-Utilities
INV-100476,V-L003,2024-07-07,1361.91,USD,Software License Renewal,,AP-009,BU_EAST,Paid,5040-Maintenance
INV-101682,V-L031,2024-09-07,977.45,USD,Vehicle Maintenance,PO-28839,AP-007,BU_SOUTH,Paid,5080-Utilities
INV-101655,V-L031,2024-07-12,5260.88,USD,Training Materials,PO-28136,AP-015,BU_SOUTH,Paid,5030-Consulting
INV-101597,V-L029,2024-07-18,2672.11,USD,Printing Services,PO-75838,AP-011,BU_NORTH,Pending,5070-Raw Materials
INV-100653,V-L007,2024-09-07,6453.6,USD,Software License Renewal,PO-30235,AP-004,BU_EAST,Pending,5030-Consulting
INV-100173,V-3002,2024-09-29,3000.0,USD,Strategic Advisory,PO-58636,AP-013,BU_SOUTH,Paid,5050-Professional Svc
INV-101150,V-L019,2024-09-08,788.0,USD,Training Materials,PO-26468,AP-006,BU_WEST,Partial,5010-Office Supplies
INV-100039,V-1002,2024-08-17,1650.0,USD,Strategic Advisory,PO-43382,AP-005,BU_EAST,Pending,5030-Consulting
INV-100714,V-L008,2024-07-13,1194.89,USD,IT Hardware,PO-77274,AP-003,BU_EAST,Paid,5080-Utilities
INV-100091,V-2001,2024-08-24,6600.0,USD,Management Consulting,PO-80435,AP-015,BU_WEST,Pending,5050-Professional Svc
INV-100167,V-3002,2024-09-14,6600.0,USD,Management Consulting,PO-96536,AP-010,BU_SOUTH,Paid,5050-Professional Svc
INV-101206,V-L020,2024-08-27,1010.73,USD,Vehicle Maintenance,PO-10217,AP-015,BU_WEST,Paid,5020-IT Services
INV-100876,V-L012,2024-08-08,2000.0,USD,Raw Materials - Batch,,AP-011,BU_WEST,Paid,5030-Consulting
INV-101544,V-L028,2024-07-21,2000.0,USD,Vehicle Maintenance,PO-50206,AP-013,BU_NORTH,Pending,5060-Logistics
INV-101915,V-L036,2024-07-20,7571.01,USD,Utilities - Monthly,PO-51039,AP-015,BU_SOUTH,Paid,5070-Raw Materials
INV-102102,V-L040,2024-08-25,4661.78,USD,Shipping & Freight,PO-68705,AP-008,BU_SOUTH,Paid,5030-Consulting
INV-101094,V-L017,2024-08-16,1443.93,USD,Insurance Premium,PO-16170,AP-010,BU_WEST,Partial,5030-Consulting
INV-101156,V-L019,2024-08-12,1667.68,USD,IT Hardware,PO-65491,AP-008,BU_WEST,Paid,5040-Maintenance
INV-101325,V-L023,2024-09-13,1069.18,USD,Accounting Services,PO-63643,AP-009,BU_NORTH,Paid,5040-Maintenance
INV-101557,V-L028,2024-07-10,1066.71,USD,Shipping & Freight,PO-79986,AP-005,BU_NORTH,Paid,5050-Professional Svc
INV-101351,V-L024,2024-09-22,1445.7,USD,Building Repairs,PO-25958,AP-006,BU_NORTH,Pending,5080-Utilities
INV-100511,V-L004,2024-08-08,863.15,USD,Advertising - Digital,PO-95273,AP-007,BU_EAST,Paid,5020-IT Services
INV-100500,V-L004,2024-07-23,3000.0,USD,Raw Materials - Batch,PO-51633,AP-015,BU_EAST,Paid,5070-Raw Materials
INV-101550,V-L028,2024-08-05,280.09,USD,Temporary Staffing,PO-11976,AP-001,BU_NORTH,Paid,5060-Logistics
INV-101837,V-L034,2024-08-08,1610.3,USD,Accounting Services,PO-34131,AP-004,BU_SOUTH,Paid,5010-Office Supplies
INV-100339,V-6002,2024-09-01,3600.0,USD,Advisory Services,PO-47678,AP-004,BU_WEST,Pending,5030-Consulting
INV-101879,V-L035,2024-07-17,1101.82,USD,Building Repairs,PO-31235,AP-008,BU_SOUTH,Partial,5080-Utilities
INV-101189,V-L019,2024-08-07,10272.81,USD,Network Equipment,PO-95339,AP-010,BU_WEST,Paid,5010-Office Supplies
INV-100029,V-1002,2024-07-07,1350.0,USD,Strategic Advisory,PO-50232,AP-006,BU_EAST,Paid,5050-Professional Svc
INV-101218,V-L020,2024-07-29,22404.4,USD,Vehicle Maintenance,PO-15611,AP-012,BU_WEST,Partial,5060-Logistics
INV-101513,V-L027,2024-09-04,2800.12,USD,Building Repairs,PO-12518,AP-006,BU_NORTH,Paid,5040-Maintenance
INV-100795,V-L010,2024-08-28,2397.9,USD,Cleaning Services,PO-69440,AP-006,BU_EAST,Paid,5080-Utilities
INV-100946,V-L013,2024-09-07,3000.77,USD,Network Equipment,PO-73362,AP-007,BU_WEST,Partial,5070-Raw Materials
INV-101685,V-L031,2024-08-30,3893.23,USD,Office Supplies - Monthly,PO-11682,AP-011,BU_SOUTH,Partial,5020-IT Services
INV-100170,V-3002,2024-09-22,5400.0,USD,Professional Services,PO-55735,AP-012,BU_SOUTH,Pending,5030-Consulting
INV-101606,V-L029,2024-08-28,3712.98,USD,Temporary Staffing,PO-86955,AP-009,BU_NORTH,Paid,5040-Maintenance
INV-101198,V-L019,2024-07-29,1957.0,USD,Accounting Services,PO-91502,AP-010,BU_WEST,Partial,5080-Utilities
INV-101254,V-L021,2024-08-18,2972.94,USD,Catering Services,PO-51243,AP-009,BU_NORTH,Paid,5070-Raw Materials
INV-101599,V-L029,2024-09-03,24776.5,USD,Raw Materials - Batch,PO-28267,AP-008,BU_NORTH,Paid,5020-IT Services
INV-100913,V-L013,2024-08-29,2593.74,USD,Cleaning Services,PO-13506,AP-004,BU_WEST,Pending,5030-Consulting
INV-100492,V-L003,2024-09-15,1000.0,USD,Utilities - Monthly,PO-91007,AP-002,BU_EAST,Partial,5020-IT Services
INV-100954,V-L014,2024-07-27,551.68,USD,Software License Renewal,PO-40626,AP-011,BU_WEST,Partial,5040-Maintenance
INV-101098,V-L017,2024-08-07,5462.14,USD,Printing Services,PO-71204,AP-015,BU_WEST,Paid,5080-Utilities
INV-101033,V-L016,2024-07-26,626.97,USD,Accounting Services,PO-53325,AP-007,BU_WEST,Partial,5020-IT Services
INV-100588,V-L006,2024-07-20,7102.85,USD,Legal Services,PO-88815,AP-013,BU_EAST,Paid,5010-Office Supplies
INV-100751,V-L009,2024-09-21,5019.24,USD,Cleaning Services,PO-55179,AP-014,BU_EAST,Paid,5060-Logistics
INV-100658,V-L007,2024-09-12,413.47,USD,Office Supplies - Monthly,PO-70841,AP-015,BU_EAST,Paid,5030-Consulting
INV-100235,V-4002,2024-08-24,1750.0,USD,Project Management,PO-27958,AP-014,BU_NORTH,Pending,5050-Professional Svc
INV-100733,V-L009,2024-09-30,6732.0,USD,Building Repairs,PO-58242,AP-008,BU_EAST,Pending,5040-Maintenance
INV-102151,V-L040,2024-08-01,8941.84,USD,Shipping & Freight,PO-20397,AP-004,BU_SOUTH,Paid,5050-Professional Svc
INV-102078,V-L039,2024-08-21,2031.11,USD,Office Supplies - Monthly,PO-71005,AP-008,BU_SOUTH,Pending,5050-Professional Svc
INV-101157,V-L019,2024-08-05,11288.77,USD,Catering Services,PO-33505,AP-006,BU_WEST,Pending,5020-IT Services
INV-101681,V-L031,2024-08-18,9361.3,USD,Insurance Premium,PO-90868,AP-005,BU_SOUTH,Partial,5020-IT Services
INV-101631,V-L030,2024-07-20,3513.08,USD,Catering Services,PO-50376,AP-005,BU_NORTH,Paid,5080-Utilities
INV-101857,V-L035,2024-07-19,14412.46,USD,Security Services,PO-22166,AP-006,BU_SOUTH,Partial,5020-IT Services
INV-100935,V-L013,2024-08-06,721.9,USD,Utilities - Monthly,PO-17651,AP-012,BU_WEST,Paid,5050-Professional Svc
INV-101210,V-L020,2024-08-05,1000.0,USD,Temporary Staffing,PO-30864,AP-002,BU_WEST,Paid,5080-Utilities
INV-101066,V-L016,2024-09-08,5500.93,USD,Insurance Premium,PO-59557,AP-011,BU_WEST,Paid,5040-Maintenance
INV-100109,V-2002,2024-07-20,1050.0,USD,Project Management,PO-99918,AP-001,BU_WEST,Paid,5030-Consulting
INV-101765,V-L033,2024-07-01,3913.95,USD,Building Repairs,PO-89426,AP-007,BU_SOUTH,Paid,5050-Professional Svc
INV-100569,V-L005,2024-08-16,5449.66,USD,Vehicle Maintenance,PO-70918,AP-005,BU_EAST,Paid,5040-Maintenance
INV-101168,V-L019,2024-07-14,835.05,USD,Advertising - Digital,PO-57383,AP-009,BU_WEST,Paid,5080-Utilities
INV-101175,V-L019,2024-07-03,3290.61,USD,Security Services,PO-69842,AP-006,BU_WEST,Pending,5040-Maintenance
INV-101508,V-L027,2024-07-04,12000.0,USD,Cleaning Services,PO-64641,AP-009,BU_NORTH,Paid,5040-Maintenance
INV-101493,V-L027,2024-08-20,2734.76,USD,Raw Materials - Batch,PO-82720,AP-001,BU_NORTH,Paid,5030-Consulting
INV-100891,V-L012,2024-07-18,448.42,USD,Catering Services,,AP-011,BU_WEST,Paid,5070-Raw Materials
INV-100948,V-L013,2024-09-25,1000.0,USD,Shipping & Freight,,AP-013,BU_WEST,Paid,5070-Raw Materials
INV-101049,V-L016,2024-09-04,1000.0,USD,Advertising - Digital,PO-56225,AP-014,BU_WEST,Paid,5080-Utilities
INV-101545,V-L028,2024-09-05,1267.28,USD,Cleaning Services,PO-80560,AP-003,BU_NORTH,Pending,5070-Raw Materials
INV-101567,V-L028,2024-08-23,4943.49,USD,Accounting Services,PO-91896,AP-014,BU_NORTH,Paid,5040-Maintenance
INV-101654,V-L031,2024-08-22,1459.79,USD,Advertising - Digital,PO-61632,AP-015,BU_SOUTH,Pending,5030-Consulting
INV-100885,V-L012,2024-09-12,2715.67,USD,Network Equipment,PO-25742,AP-015,BU_WEST,Partial,5020-IT Services
INV-101910,V-L036,2024-08-19,805.1,USD,Vehicle Maintenance,PO-13809,AP-007,BU_SOUTH,Paid,5060-Logistics
INV-102119,V-L040,2024-09-27,1266.54,USD,Insurance Premium,PO-28512,AP-002,BU_SOUTH,Paid,5030-Consulting
INV-101756,V-L032,2024-08-26,334.49,USD,Training Materials,PO-23701,AP-001,BU_SOUTH,Partial,5050-Professional Svc
INV-100851,V-L012,2024-09-06,145.49,USD,Office Supplies - Monthly,PO-97071,AP-015,BU_WEST,Paid,5020-IT Services
INV-101408,V-L025,2024-07-24,131.16,USD,Network Equipment,PO-38789,AP-007,BU_NORTH,Paid,5010-Office Supplies
INV-100735,V-L009,2024-09-27,8708.44,USD,Legal Services,PO-60895,AP-004,BU_EAST,Paid,5020-IT Services
INV-100718,V-L008,2024-08-27,871.4,USD,Building Repairs,PO-36602,AP-003,BU_EAST,Partial,5010-Office Supplies
INV-100455,V-L003,2024-09-29,3998.42,USD,Accounting Services,PO-11904,AP-005,BU_EAST,Pending,5010-Office Supplies
INV-100265,V-5001,2024-09-07,3150.0,USD,Advisory Services,PO-13289,AP-015,BU_SOUTH,Paid,5050-Professional Svc
INV-100076,V-1003,2024-09-15,1600.0,USD,Professional Services,PO-10636,AP-006,BU_NORTH,Pending,5050-Professional Svc
INV-101894,V-L035,2024-07-07,7024.57,USD,Network Equipment,PO-50796,AP-005,BU_SOUTH,Partial,5060-Logistics
INV-100445,V-L003,2024-07-20,1000.0,USD,Network Equipment,PO-79231,AP-003,BU_EAST,Paid,5080-Utilities
INV-100396,V-L002,2024-08-13,2687.45,USD,Equipment Maintenance,PO-74714,AP-014,BU_EAST,Pending,5020-IT Services
INV-100177,V-3003,2024-07-14,6750.0,USD,Project Management,PO-90606,AP-010,BU_EAST,Paid,5030-Consulting
INV-101043,V-L016,2024-09-19,3217.53,USD,Temporary Staffing,PO-13984,AP-015,BU_WEST,Paid,5080-Utilities
INV-102023,V-L038,2024-07-22,1512.98,USD,Cleaning Services,,AP-004,BU_SOUTH,Partial,5040-Maintenance
INV-101602,V-L029,2024-07-07,424.04,USD,Catering Services,PO-17115,AP-012,BU_NORTH,Paid,5060-Logistics
INV-101866,V-L035,2024-07-04,5000.0,USD,Insurance Premium,PO-90593,AP-006,BU_SOUTH,Paid,5010-Office Supplies
INV-101577,V-L029,2024-09-09,1911.48,USD,Catering Services,PO-16414,AP-010,BU_NORTH,Paid,5060-Logistics
INV-100596,V-L006,2024-09-08,2803.39,USD,Network Equipment,PO-26336,AP-002,BU_EAST,Paid,5070-Raw Materials
INV-100062,V-1003,2024-08-04,2400.0,USD,Business Analysis,PO-64540,AP-014,BU_NORTH,Pending,5050-Professional Svc
INV-101297,V-L022,2024-07-10,21705.03,USD,Accounting Services,PO-59369,AP-011,BU_NORTH,Partial,5060-Logistics
INV-100873,V-L012,2024-08-16,3106.66,USD,Advertising - Digital,PO-80092,AP-008,BU_WEST,Paid,5050-Professional Svc
INV-101763,V-L033,2024-09-12,987.25,USD,Legal Services,PO-21992,AP-001,BU_SOUTH,Partial,5050-Professional Svc
INV-100217,V-4001,2024-09-21,6750.0,USD,Business Analysis,PO-83183,AP-003,BU_NORTH,Paid,5050-Professional Svc
INV-100279,V-5002,2024-07-20,2800.0,USD,Technical Support,PO-23785,AP-014,BU_SOUTH,Paid,5030-Consulting
INV-101549,V-L028,2024-08-07,2178.6,USD,Catering Services,PO-90335,AP-010,BU_NORTH,Paid,5060-Logistics
INV-101393,V-L024,2024-08-18,1050.01,USD,Insurance Premium,PO-59065,AP-008,BU_NORTH,Paid,5070-Raw Materials
INV-100037,V-1002,2024-08-10,2750.0,USD,Project Management,PO-94487,AP-012,BU_EAST,Paid,5030-Consulting
INV-101927,V-L036,2024-09-23,13272.59,USD,Shipping & Freight,PO-98795,AP-012,BU_SOUTH,Paid,5080-Utilities
INV-100663,V-L007,2024-09-24,1237.75,USD,Legal Services,PO-61406,AP-009,BU_EAST,Paid,5010-Office Supplies
INV-102057,V-L038,2024-09-20,3161.94,USD,Office Supplies - Monthly,PO-98236,AP-008,BU_SOUTH,Partial,5030-Consulting
INV-101652,V-L030,2024-09-09,18408.67,USD,Shipping & Freight,PO-80897,AP-009,BU_NORTH,Pending,5060-Logistics
