return_id,order_id,channel_id,quantity_returned,processing_cost_per_unit,return_date,reason_code
RET-004852,ORD-08983,CH03,1,9.17,2024-09-06,CHANGED_MIND
RET-004853,ORD-08985,CH03,1,10.18,2024-10-03,CHANGED_MIND
RET-004854,ORD-08986,CH03,3,9.71,2024-10-07,WRONG_SIZE
RET-004855,ORD-08988,CH03,1,8.63,2024-10-10,WRONG_SIZE
RET-004856,ORD-08989,CH03,1,9.33,2024-09-29,CHANGED_MIND
RET-004857,ORD-08992,CH03,1,9.06,2024-09-23,WRONG_SIZE
RET-004858,ORD-08994,CH03,1,10.67,2024-09-17,DEFECTIVE
RET-004859,ORD-08995,CH03,1,8.79,2024-10-05,WRONG_SIZE
RET-004860,ORD-08996,CH03,2,11.18,2024-09-08,CHANGED_MIND
RET-004861,ORD-08998,CH03,2,10.15,2024-09-23,WRONG_SIZE
RET-004862,ORD-09000,CH03,2,9.58,2024-09-10,NOT_AS_DESCRIBED
RET-004863,ORD-09001,CH03,1,8.83,2024-10-03,WRONG_SIZE
RET-004864,ORD-09002,CH03,5,10.74,2024-10-05,CHANGED_MIND
RET-004865,ORD-09004,CH03,3,8.92,2024-10-03,WRONG_SIZE
RET-004866,ORD-09005,CH03,1,9.51,2024-09-13,CHANGED_MIND
RET-004867,ORD-09006,CH03,4,9.78,2024-10-02,DEFECTIVE
RET-004868,ORD-09007,CH03,2,10.0,2024-09-27,CHANGED_MIND
RET-004869,ORD-09011,CH03,1,10.43,2024-09-12,WRONG_SIZE
RET-004870,ORD-09014,CH03,1,10.13,2024-10-10,NOT_AS_DESCRIBED
RET-004871,ORD-09015,CH03,2,10.07,2024-09-05,CHANGED_MIND
RET-004872,ORD-09016,CH03,3,10.58,2024-09-18,WRONG_SIZE
RET-004873,ORD-09017,CH03,1,11.1,2024-09-09,WRONG_SIZE
RET-004874,ORD-09018,CH03,3,9.29,2024-09-29,CHANGED_MIND
RET-004875,ORD-09020,CH03,1,8.7,2024-09-18,WRONG_SIZE
RET-004876,ORD-09021,CH03,1,10.43,2024-10-07,DEFECTIVE
RET-004877,ORD-09024,CH03,1,8.59,2024-09-17,DEFECTIVE
RET-004878,ORD-09028,CH03,2,11.41,2024-09-29,CHANGED_MIND
RET-004879,ORD-09029,CH03,1,10.29,2024-09-26,NOT_AS_DESCRIBED
RET-004880,ORD-09030,CH03,1,9.27,2024-10-07,CHANGED_MIND
RET-004881,ORD-09031,CH03,1,9.02,2024-10-05,WRONG_SIZE
RET-004882,ORD-09033,CH03,1,9.8,2024-09-30,NOT_AS_DESCRIBED
RET-004883,ORD-09034,CH03,2,8.87,2024-10-03,WRONG_SIZE
RET-004884,ORD-09035,CH03,1,10.35,2024-09-28,NOT_AS_DESCRIBED
RET-004885,ORD-09036,CH03,1,8.75,2024-09-20,CHANGED_MIND
RET-004886,ORD-09038,CH03,1,10.58,2024-09-30,WRONG_SIZE
RET-004887,ORD-09039,CH03,2,11.28,2024-09-16,WRONG_SIZE
RET-004888,ORD-09040,CH03,1,10.97,2024-10-06,DEFECTIVE
RET-004889,ORD-09044,CH03,1,9.97,2024-09-08,DEFECTIVE
RET-004890,ORD-09045,CH03,3,11.18,2024-09-18,CHANGED_MIND
RET-004891,ORD-09048,CH03,1,9.56,2024-09-15,WRONG_SIZE
RET-004892,ORD-09052,CH03,1,10.02,2024-09-15,DEFECTIVE
RET-004893,ORD-09053,CH03,1,8.59,2024-09-26,DEFECTIVE
RET-004894,ORD-09058,CH03,1,9.18,2024-09-26,DEFECTIVE
RET-004895,ORD-09059,CH03,1,8.57,2024-10-05,DEFECTIVE
RET-004896,ORD-09064,CH03,1,8.61,2024-09-10,CHANGED_MIND
RET-004897,ORD-09066,CH03,3,10.42,2024-10-05,WRONG_SIZE
RET-004898,ORD-09067,CH03,4,10.88,2024-09-30,NOT_AS_DESCRIBED
RET-004899,ORD-09068,CH03,2,9.77,2024-09-22,CHANGED_MIND
RET-004900,ORD-09069,CH03,4,10.89,2024-09-07,DEFECTIVE
RET-004901,ORD-09072,CH03,1,9.96,2024-09-12,DEFECTIVE
RET-004902,ORD-09076,CH03,2,11.13,2024-09-28,NOT_AS_DESCRIBED
RET-004903,ORD-09077,CH03,1,10.81,2024-09-27,WRONG_SIZE
RET-004904,ORD-09079,CH03,1,9.75,2024-09-15,CHANGED_MIND
RET-004905,ORD-09081,CH03,3,10.18,2024-09-19,DEFECTIVE
RET-004906,ORD-09084,CH03,1,11.31,2024-10-06,DEFECTIVE
RET-004907,ORD-09085,CH03,1,10.55,2024-09-23,WRONG_SIZE
RET-004908,ORD-09087,CH03,2,11.32,2024-09-24,CHANGED_MIND
RET-004909,ORD-09090,CH03,1,10.15,2024-09-20,CHANGED_MIND
RET-004910,ORD-09092,CH03,1,8.7,2024-09-16,CHANGED_MIND
RET-004911,ORD-09093,CH03,2,11.2,2024-09-28,WRONG_SIZE
RET-004912,ORD-09095,CH03,1,10.91,2024-10-02,DEFECTIVE
RET-004913,ORD-09096,CH03,1,8.77,2024-09-26,WRONG_SIZE
RET-004914,ORD-09097,CH03,4,10.33,2024-10-02,CHANGED_MIND
RET-004915,ORD-09098,CH03,2,8.82,2024-09-26,WRONG_SIZE
RET-004916,ORD-09111,CH03,3,11.38,2024-09-28,NOT_AS_DESCRIBED
RET-004917,ORD-09114,CH03,3,10.28,2024-09-22,CHANGED_MIND
RET-004918,ORD-09115,CH03,1,10.8,2024-09-25,NOT_AS_DESCRIBED
RET-004919,ORD-09116,CH03,2,9.22,2024-09-20,NOT_AS_DESCRIBED
RET-004920,ORD-09117,CH03,2,9.52,2024-09-16,CHANGED_MIND
RET-004921,ORD-09118,CH03,1,9.66,2024-09-24,WRONG_SIZE
RET-004922,ORD-09122,CH03,1,9.47,2024-09-18,WRONG_SIZE
RET-004923,ORD-09125,CH03,2,10.54,2024-09-28,DEFECTIVE
RET-004924,ORD-09126,CH03,2,10.8,2024-09-11,WRONG_SIZE
RET-004925,ORD-09128,CH03,1,11.35,2024-09-24,CHANGED_MIND
RET-004926,ORD-09132,CH03,1,10.55,2024-09-15,WRONG_SIZE
RET-004927,ORD-09137,CH03,2,9.31,2024-09-23,CHANGED_MIND
RET-004928,ORD-09141,CH03,1,10.6,2024-09-25,CHANGED_MIND
RET-004929,ORD-09144,CH03,2,10.02,2024-09-16,NOT_AS_DESCRIBED
RET-004930,ORD-09146,CH03,1,10.69,2024-09-22,CHANGED_MIND
RET-004931,ORD-09149,CH03,1,10.8,2024-10-06,WRONG_SIZE
RET-004932,ORD-09151,CH03,3,8.85,2024-09-24,CHANGED_MIND
RET-004933,ORD-09154,CH03,1,10.45,2024-10-07,CHANGED_MIND
RET-004934,ORD-09163,CH03,2,10.9,2024-09-29,DEFECTIVE
RET-004935,ORD-09165,CH03,3,11.01,2024-09-05,DEFECTIVE
RET-004936,ORD-09167,CH03,3,9.42,2024-09-08,CHANGED_MIND
RET-004937,ORD-09168,CH03,1,8.97,2024-09-21,CHANGED_MIND
RET-004938,ORD-09169,CH03,1,9.34,2024-10-01,DEFECTIVE
RET-004939,ORD-09171,CH03,1,8.82,2024-09-27,CHANGED_MIND
RET-004940,ORD-09173,CH03,2,10.48,2024-09-30,CHANGED_MIND
RET-004941,ORD-09174,CH03,2,10.45,2024-09-10,CHANGED_MIND
RET-004942,ORD-09176,CH03,1,9.56,2024-09-13,CHANGED_MIND
RET-004943,ORD-09182,CH03,2,8.92,2024-09-23,WRONG_SIZE
RET-004944,ORD-09183,CH03,1,8.88,2024-09-30,NOT_AS_DESCRIBED
RET-004945,ORD-09187,CH03,1,9.66,2024-09-21,CHANGED_MIND
RET-004946,ORD-09190,CH03,1,9.05,2024-10-10,CHANGED_MIND
RET-004947,ORD-09195,CH03,1,9.54,2024-09-30,CHANGED_MIND
RET-004948,ORD-09197,CH03,1,9.53,2024-10-02,CHANGED_MIND
RET-004949,ORD-09202,CH03,2,10.82,2024-10-08,CHANGED_MIND
RET-004950,ORD-09204,CH03,2,11.28,2024-09-13,CHANGED_MIND
RET-004951,ORD-09205,CH03,3,10.13,2024-09-10,CHANGED_MIND
RET-004952,ORD-09207,CH03,1,8.72,2024-09-16,WRONG_SIZE
RET-004953,ORD-09208,CH03,4,11.31,2024-09-26,WRONG_SIZE
RET-004954,ORD-09209,CH03,3,9.89,2024-09-23,CHANGED_MIND
RET-004955,ORD-09211,CH03,2,11.34,2024-09-14,WRONG_SIZE
RET-004956,ORD-09212,CH03,4,9.76,2024-09-23,DEFECTIVE
RET-004957,ORD-09213,CH03,2,8.99,2024-09-17,WRONG_SIZE
RET-004958,ORD-09214,CH03,1,10.81,2024-09-11,WRONG_SIZE
RET-004959,ORD-09215,CH03,2,8.97,2024-09-20,DEFECTIVE
RET-004960,ORD-09217,CH03,1,10.55,2024-09-17,CHANGED_MIND
RET-004961,ORD-09219,CH03,1,10.74,2024-10-13,NOT_AS_DESCRIBED
RET-004962,ORD-09226,CH03,1,11.07,2024-09-20,NOT_AS_DESCRIBED
RET-004963,ORD-09227,CH03,1,10.38,2024-10-03,CHANGED_MIND
RET-004964,ORD-09229,CH03,1,9.08,2024-09-28,NOT_AS_DESCRIBED
RET-004965,ORD-09230,CH03,2,9.85,2024-09-24,DEFECTIVE
RET-004966,ORD-09231,CH03,4,9.91,2024-09-28,WRONG_SIZE
RET-004967,ORD-09235,CH03,1,10.28,2024-10-08,WRONG_SIZE
RET-004968,ORD-09240,CH03,2,8.58,2024-09-06,WRONG_SIZE
RET-004969,ORD-09243,CH03,3,10.59,2024-09-14,WRONG_SIZE
RET-004970,ORD-09246,CH03,2,10.08,2024-09-22,DEFECTIVE
RET-004971,ORD-09252,CH03,2,9.97,2024-10-09,DEFECTIVE
RET-004972,ORD-09253,CH03,1,10.62,2024-10-10,DEFECTIVE
RET-004973,ORD-09257,CH03,1,9.15,2024-09-23,CHANGED_MIND
RET-004974,ORD-09258,CH03,2,11.38,2024-09-19,CHANGED_MIND
RET-004975,ORD-09259,CH03,2,8.81,2024-09-14,DEFECTIVE
RET-004976,ORD-09260,CH03,3,11.23,2024-09-16,CHANGED_MIND
RET-004977,ORD-09264,CH03,3,9.57,2024-09-30,WRONG_SIZE
RET-004978,ORD-09265,CH03,1,10.43,2024-09-24,WRONG_SIZE
RET-004979,ORD-09268,CH03,1,9.74,2024-09-11,CHANGED_MIND
RET-004980,ORD-09270,CH03,1,9.44,2024-09-20,DEFECTIVE
RET-004981,ORD-09273,CH03,1,8.6,2024-09-05,WRONG_SIZE
RET-004982,ORD-09275,CH03,3,9.22,2024-09-29,CHANGED_MIND
RET-004983,ORD-09278,CH03,3,9.86,2024-10-10,DEFECTIVE
RET-004984,ORD-09279,CH03,1,10.04,2024-10-03,CHANGED_MIND
RET-004985,ORD-09280,CH03,1,10.42,2024-09-16,DEFECTIVE
RET-004986,ORD-09281,CH03,1,9.25,2024-09-26,DEFECTIVE
RET-004987,ORD-09283,CH03,3,9.23,2024-10-03,WRONG_SIZE
RET-004988,ORD-09284,CH03,1,11.05,2024-09-20,NOT_AS_DESCRIBED
RET-004989,ORD-09285,CH03,1,8.69,2024-10-05,WRONG_SIZE
RET-004990,ORD-09286,CH03,2,11.18,2024-09-12,DEFECTIVE
RET-004991,ORD-09288,CH03,2,11.36,2024-09-24,CHANGED_MIND
RET-004992,ORD-09290,CH03,1,9.7,2024-09-22,CHANGED_MIND
RET-004993,ORD-09291,CH03,3,10.39,2024-09-21,DEFECTIVE
RET-004994,ORD-09293,CH03,3,9.8,2024-09-23,WRONG_SIZE
RET-004995,ORD-09295,CH03,1,9.33,2024-09-21,DEFECTIVE
RET-004996,ORD-09298,CH03,3,9.48,2024-09-11,DEFECTIVE
RET-004997,ORD-09301,CH03,1,11.19,2024-09-05,NOT_AS_DESCRIBED
RET-004998,ORD-09306,CH03,2,10.39,2024-09-12,NOT_AS_DESCRIBED
RET-004999,ORD-09309,CH03,3,10.77,2024-10-02,CHANGED_MIND
RET-005000,ORD-09311,CH03,1,10.28,2024-10-08,CHANGED_MIND
RET-005001,ORD-09316,CH03,1,9.2,2024-10-11,WRONG_SIZE
RET-005002,ORD-09317,CH03,2,11.22,2024-09-19,CHANGED_MIND
RET-005003,ORD-09318,CH03,3,10.91,2024-09-10,DEFECTIVE
RET-005004,ORD-09319,CH03,2,9.11,2024-09-23,WRONG_SIZE
RET-005005,ORD-09321,CH03,3,10.8,2024-09-28,CHANGED_MIND
RET-005006,ORD-09324,CH03,1,8.71,2024-09-06,DEFECTIVE
RET-005007,ORD-09325,CH03,1,8.86,2024-09-18,WRONG_SIZE
RET-005008,ORD-09326,CH03,1,8.59,2024-09-18,WRONG_SIZE
RET-005009,ORD-09328,CH03,3,10.16,2024-09-21,WRONG_SIZE
RET-005010,ORD-09330,CH03,1,9.17,2024-09-29,CHANGED_MIND
RET-005011,ORD-09331,CH03,3,11.43,2024-10-03,CHANGED_MIND
RET-005012,ORD-09332,CH03,2,11.08,2024-09-10,CHANGED_MIND
RET-005013,ORD-09333,CH03,1,9.57,2024-09-06,DEFECTIVE
RET-005014,ORD-09338,CH03,2,11.04,2024-10-02,DEFECTIVE
RET-005015,ORD-09342,CH03,2,10.42,2024-09-17,WRONG_SIZE
RET-005016,ORD-09344,CH03,1,10.21,2024-09-10,NOT_AS_DESCRIBED
RET-005017,ORD-09345,CH03,2,9.04,2024-09-15,NOT_AS_DESCRIBED
RET-005018,ORD-09348,CH03,4,10.14,2024-10-10,CHANGED_MIND
RET-005019,ORD-09352,CH03,1,10.41,2024-09-16,NOT_AS_DESCRIBED
RET-005020,ORD-09353,CH03,1,10.2,2024-09-04,WRONG_SIZE
RET-005021,ORD-09354,CH03,1,10.95,2024-09-06,DEFECTIVE
RET-005022,ORD-09357,CH03,3,10.32,2024-09-14,DEFECTIVE
RET-005023,ORD-09358,CH03,2,9.89,2024-09-26,CHANGED_MIND
RET-005024,ORD-09359,CH03,1,11.09,2024-09-22,CHANGED_MIND
RET-005025,ORD-09360,CH03,4,8.6,2024-10-05,NOT_AS_DESCRIBED
RET-005026,ORD-09363,CH03,1,10.28,2024-10-01,WRONG_SIZE
RET-005027,ORD-09371,CH03,1,8.75,2024-09-30,WRONG_SIZE
RET-005028,ORD-09374,CH03,2,10.55,2024-09-13,DEFECTIVE
RET-005029,ORD-09376,CH03,2,11.28,2024-10-06,WRONG_SIZE
RET-005030,ORD-09378,CH03,2,10.46,2024-10-01,WRONG_SIZE
RET-005031,ORD-09380,CH03,1,10.05,2024-09-18,CHANGED_MIND
RET-005032,ORD-09381,CH03,1,10.73,2024-09-24,WRONG_SIZE
RET-005033,ORD-09383,CH03,1,9.33,2024-09-07,CHANGED_MIND
RET-005034,ORD-09385,CH03,1,10.02,2024-10-04,CHANGED_MIND
RET-005035,ORD-09387,CH03,3,9.56,2024-09-11,WRONG_SIZE
RET-005036,ORD-09389,CH03,2,8.94,2024-09-17,CHANGED_MIND
RET-005037,ORD-09391,CH03,1,9.14,2024-09-05,DEFECTIVE
RET-005038,ORD-09392,CH03,4,10.36,2024-09-12,CHANGED_MIND
RET-005039,ORD-09393,CH03,2,8.64,2024-10-01,CHANGED_MIND
RET-005040,ORD-09395,CH03,1,11.5,2024-10-01,WRONG_SIZE
RET-005041,ORD-09397,CH03,1,9.74,2024-09-09,CHANGED_MIND
RET-005042,ORD-09405,CH03,2,10.54,2024-10-01,DEFECTIVE
RET-005043,ORD-09407,CH03,2,10.71,2024-09-08,CHANGED_MIND
RET-005044,ORD-09408,CH03,1,10.54,2024-10-03,NOT_AS_DESCRIBED
RET-005045,ORD-09410,CH03,1,9.59,2024-09-27,DEFECTIVE
RET-005046,ORD-09412,CH03,1,9.11,2024-09-24,CHANGED_MIND
RET-005047,ORD-09414,CH03,2,11.09,2024-09-07,WRONG_SIZE
RET-005048,ORD-09420,CH03,2,9.48,2024-09-25,WRONG_SIZE
RET-005049,ORD-09422,CH03,1,10.33,2024-09-22,WRONG_SIZE
RET-005050,ORD-09423,CH03,1,8.64,2024-09-10,DEFECTIVE
RET-005051,ORD-09424,CH03,1,10.08,2024-09-26,DEFECTIVE
RET-005052,ORD-09432,CH03,3,9.12,2024-09-30,CHANGED_MIND
RET-005053,ORD-09433,CH03,3,9.02,2024-10-11,WRONG_SIZE
RET-005054,ORD-09435,CH03,2,8.98,2024-09-25,WRONG_SIZE
RET-005055,ORD-09436,CH03,1,9.57,2024-09-10,DEFECTIVE
RET-005056,ORD-09438,CH03,1,8.91,2024-09-22,CHANGED_MIND
RET-005057,ORD-09440,CH03,1,9.89,2024-10-02,DEFECTIVE
RET-005058,ORD-09441,CH03,1,8.64,2024-09-25,CHANGED_MIND
RET-005059,ORD-09442,CH03,3,10.58,2024-10-13,WRONG_SIZE
RET-005060,ORD-09444,CH03,2,9.23,2024-09-22,CHANGED_MIND
RET-005061,ORD-09446,CH03,2,8.83,2024-09-19,DEFECTIVE
RET-005062,ORD-09448,CH03,1,9.63,2024-10-06,WRONG_SIZE
RET-005063,ORD-09455,CH03,2,9.17,2024-09-29,CHANGED_MIND
RET-005064,ORD-09457,CH03,3,8.72,2024-10-05,WRONG_SIZE
RET-005065,ORD-09460,CH03,2,9.64,2024-09-30,CHANGED_MIND
RET-005066,ORD-09464,CH03,2,11.06,2024-10-03,WRONG_SIZE
RET-005067,ORD-09470,CH03,3,11.45,2024-09-24,WRONG_SIZE
RET-005068,ORD-09472,CH03,2,9.27,2024-09-11,DEFECTIVE
RET-005069,ORD-09473,CH03,1,9.25,2024-10-05,DEFECTIVE
RET-005070,ORD-09474,CH03,1,10.31,2024-09-26,DEFECTIVE
RET-005071,ORD-09477,CH03,1,11.48,2024-09-25,DEFECTIVE
RET-005072,ORD-09478,CH03,1,8.88,2024-09-17,WRONG_SIZE
RET-005073,ORD-09479,CH03,1,11.1,2024-09-22,NOT_AS_DESCRIBED
RET-005074,ORD-09480,CH03,2,9.06,2024-09-18,WRONG_SIZE
RET-005075,ORD-09481,CH03,1,8.88,2024-09-12,DEFECTIVE
RET-005076,ORD-09482,CH03,2,11.27,2024-09-13,DEFECTIVE
RET-005077,ORD-09483,CH03,1,9.51,2024-10-07,CHANGED_MIND
RET-005078,ORD-09484,CH03,1,10.81,2024-10-05,CHANGED_MIND
RET-005079,ORD-09491,CH03,1,10.34,2024-09-18,WRONG_SIZE
RET-005080,ORD-09492,CH03,2,10.48,2024-10-08,NOT_AS_DESCRIBED
RET-005081,ORD-09493,CH03,3,9.04,2024-10-13,DEFECTIVE
RET-005082,ORD-04037,CH04,1,7.89,2024-09-22,WRONG_SIZE
RET-005083,ORD-04334,CH04,3,9.38,2024-09-30,WRONG_SIZE
RET-005084,ORD-04337,CH04,2,8.98,2024-09-28,CHANGED_MIND
RET-005085,ORD-04344,CH04,1,9.96,2024-09-17,DEFECTIVE
RET-005086,ORD-04348,CH04,1,8.92,2024-09-14,DEFECTIVE
RET-005087,ORD-04402,CH04,1,8.95,2024-09-24,WRONG_SIZE
RET-005088,ORD-04434,CH04,2,9.08,2024-09-27,DEFECTIVE
RET-005089,ORD-04478,CH04,1,9.74,2024-09-17,WRONG_SIZE
RET-005090,ORD-04996,CH05,1,9.15,2024-09-22,CHANGED_MIND
RET-005091,ORD-05001,CH05,3,8.78,2024-09-15,DEFECTIVE
RET-005092,ORD-05005,CH05,1,8.99,2024-10-01,WRONG_SIZE
RET-005093,ORD-05010,CH05,2,9.56,2024-09-25,WRONG_SIZE
RET-005094,ORD-05037,CH05,1,9.04,2024-09-30,DEFECTIVE
RET-005095,ORD-05055,CH05,1,9.26,2024-09-12,CHANGED_MIND
RET-005096,ORD-05149,CH05,3,9.26,2024-09-21,WRONG_SIZE
RET-005097,ORD-05154,CH05,1,8.6,2024-10-09,DEFECTIVE
RET-005098,ORD-05169,CH05,1,8.52,2024-10-01,CHANGED_MIND
RET-005099,ORD-05170,CH05,1,8.71,2024-09-15,WRONG_SIZE
RET-005100,ORD-05183,CH05,1,8.97,2024-09-18,NOT_AS_DESCRIBED
RET-005101,ORD-05187,CH05,1,8.27,2024-09-29,CHANGED_MIND
RET-005102,ORD-05198,CH05,1,9.18,2024-09-11,WRONG_SIZE
RET-005103,ORD-05230,CH05,1,7.92,2024-09-12,CHANGED_MIND
RET-005104,ORD-05232,CH05,1,8.68,2024-09-20,NOT_AS_DESCRIBED
RET-005105,ORD-05241,CH05,3,9.09,2024-10-06,CHANGED_MIND
RET-005106,ORD-05251,CH05,1,9.69,2024-09-16,WRONG_SIZE
RET-005107,ORD-05271,CH05,2,9.63,2024-09-18,DEFECTIVE
RET-005108,ORD-05276,CH05,1,8.67,2024-09-24,CHANGED_MIND
RET-005109,ORD-05289,CH05,1,9.64,2024-09-13,NOT_AS_DESCRIBED
RET-005110,ORD-05291,CH05,1,8.82,2024-09-25,WRONG_SIZE
RET-005111,ORD-05300,CH05,2,10.03,2024-09-19,DEFECTIVE
RET-005112,ORD-05312,CH05,3,8.18,2024-09-24,WRONG_SIZE
RET-005113,ORD-05331,CH05,1,10.3,2024-10-07,CHANGED_MIND
RET-005114,ORD-05351,CH05,1,10.07,2024-09-13,WRONG_SIZE
RET-005115,ORD-05368,CH05,1,8.98,2024-09-20,NOT_AS_DESCRIBED
RET-005116,ORD-05377,CH05,1,8.75,2024-09-28,WRONG_SIZE
RET-005117,ORD-05385,CH05,1,8.59,2024-09-09,DEFECTIVE
RET-005118,ORD-05403,CH05,1,8.92,2024-09-20,CHANGED_MIND
RET-005119,ORD-05412,CH05,2,8.08,2024-09-21,DEFECTIVE
RET-005120,ORD-05510,CH05,1,10.01,2024-09-14,NOT_AS_DESCRIBED
RET-005121,ORD-05519,CH05,1,9.75,2024-09-24,WRONG_SIZE
RET-005122,ORD-06028,CH01,2,8.19,2024-11-03,CHANGED_MIND
RET-005123,ORD-06045,CH01,1,8.24,2024-11-03,WRONG_SIZE
RET-005124,ORD-06133,CH01,1,8.2,2024-10-21,WRONG_SIZE
RET-005125,ORD-06135,CH01,1,7.65,2024-10-22,WRONG_SIZE
RET-005126,ORD-06157,CH01,2,9.3,2024-11-06,CHANGED_MIND
RET-005127,ORD-06172,CH01,2,8.73,2024-10-10,DEFECTIVE
RET-005128,ORD-06179,CH01,2,9.48,2024-10-16,NOT_AS_DESCRIBED
RET-005129,ORD-06182,CH01,2,10.22,2024-10-14,CHANGED_MIND
RET-005130,ORD-06235,CH01,2,8.57,2024-10-18,DEFECTIVE
RET-005131,ORD-06248,CH01,1,9.7,2024-10-24,DEFECTIVE
RET-005132,ORD-06252,CH01,1,7.79,2024-10-14,WRONG_SIZE
RET-005133,ORD-06299,CH01,2,7.9,2024-10-31,NOT_AS_DESCRIBED
RET-005134,ORD-06304,CH01,1,9.87,2024-10-10,NOT_AS_DESCRIBED
RET-005135,ORD-06340,CH01,1,8.11,2024-11-02,DEFECTIVE
RET-005136,ORD-06344,CH01,1,9.68,2024-10-26,WRONG_SIZE
RET-005137,ORD-06383,CH01,2,9.93,2024-11-01,WRONG_SIZE
RET-005138,ORD-06469,CH01,1,9.46,2024-10-09,CHANGED_MIND
RET-005139,ORD-06471,CH01,3,8.96,2024-10-20,CHANGED_MIND
RET-005140,ORD-06483,CH01,1,8.48,2024-10-08,WRONG_SIZE
RET-005141,ORD-06503,CH01,2,9.06,2024-10-20,NOT_AS_DESCRIBED
RET-005142,ORD-06522,CH01,2,7.88,2024-11-04,WRONG_SIZE
RET-005143,ORD-06532,CH01,1,8.87,2024-10-09,CHANGED_MIND
RET-005144,ORD-06541,CH01,1,10.17,2024-10-08,CHANGED_MIND
RET-005145,ORD-06549,CH01,1,9.58,2024-10-23,CHANGED_MIND
RET-005146,ORD-06581,CH01,2,9.99,2024-10-29,WRONG_SIZE
RET-005147,ORD-06599,CH01,1,9.13,2024-10-15,WRONG_SIZE
RET-005148,ORD-06614,CH01,1,9.91,2024-10-31,CHANGED_MIND
RET-005149,ORD-06623,CH01,1,9.61,2024-11-06,CHANGED_MIND
RET-005150,ORD-06650,CH01,3,8.94,2024-10-29,DEFECTIVE
RET-005151,ORD-07984,CH02,2,8.48,2024-10-22,CHANGED_MIND
RET-005152,ORD-08077,CH02,1,8.27,2024-11-04,DEFECTIVE
RET-005153,ORD-08081,CH02,1,9.13,2024-10-23,DEFECTIVE
RET-005154,ORD-08161,CH02,1,8.57,2024-10-22,WRONG_SIZE
RET-005155,ORD-08198,CH02,1,7.45,2024-11-02,CHANGED_MIND
RET-005156,ORD-08217,CH02,2,7.78,2024-10-12,NOT_AS_DESCRIBED
RET-005157,ORD-08291,CH02,2,8.6,2024-11-06,CHANGED_MIND
RET-005158,ORD-08295,CH02,2,7.3,2024-10-16,CHANGED_MIND
RET-005159,ORD-08321,CH02,1,6.82,2024-10-23,CHANGED_MIND
RET-005160,ORD-08345,CH02,2,8.46,2024-10-30,CHANGED_MIND
RET-005161,ORD-08361,CH02,1,7.84,2024-10-24,CHANGED_MIND
RET-005162,ORD-08385,CH02,2,8.27,2024-10-14,CHANGED_MIND
RET-005163,ORD-08393,CH02,1,8.95,2024-10-29,CHANGED_MIND
RET-005164,ORD-08411,CH02,1,8.13,2024-11-05,CHANGED_MIND
RET-005165,ORD-08441,CH02,1,8.76,2024-11-01,CHANGED_MIND
RET-005166,ORD-08448,CH02,1,8.7,2024-11-02,DEFECTIVE
RET-005167,ORD-08494,CH02,1,9.15,2024-10-25,WRONG_SIZE
RET-005168,ORD-08520,CH02,1,6.92,2024-10-06,NOT_AS_DESCRIBED
RET-005169,ORD-08531,CH02,2,7.16,2024-10-17,NOT_AS_DESCRIBED
RET-005170,ORD-08639,CH02,1,8.3,2024-10-19,CHANGED_MIND
RET-005171,ORD-08664,CH02,2,7.26,2024-10-15,DEFECTIVE
RET-005172,ORD-08674,CH02,2,7.1,2024-10-27,CHANGED_MIND
RET-005173,ORD-08736,CH02,1,6.99,2024-10-22,CHANGED_MIND
RET-005174,ORD-08745,CH02,1,6.97,2024-11-07,DEFECTIVE
RET-005175,ORD-08834,CH02,1,7.99,2024-10-18,CHANGED_MIND
RET-005176,ORD-08866,CH02,1,7.02,2024-10-07,CHANGED_MIND
RET-005177,ORD-08897,CH02,1,7.58,2024-10-13,CHANGED_MIND
RET-005178,ORD-08942,CH02,1,6.91,2024-10-14,CHANGED_MIND
RET-005179,ORD-08968,CH02,1,8.41,2024-10-13,WRONG_SIZE
RET-005180,ORD-09008,CH02,1,9.01,2024-11-07,CHANGED_MIND
RET-005181,ORD-09009,CH02,1,9.17,2024-11-13,NOT_AS_DESCRIBED
RET-005182,ORD-09497,CH03,1,9.91,2024-10-03,CHANGED_MIND
RET-005183,ORD-09499,CH03,1,10.12,2024-11-02,DEFECTIVE
RET-005184,ORD-09501,CH03,4,10.74,2024-10-27,WRONG_SIZE
RET-005185,ORD-09504,CH03,3,9.27,2024-11-03,WRONG_SIZE
RET-005186,ORD-09505,CH03,2,9.83,2024-10-27,CHANGED_MIND
RET-005187,ORD-09506,CH03,1,10.43,2024-10-19,DEFECTIVE
RET-005188,ORD-09508,CH03,2,10.34,2024-11-01,CHANGED_MIND
RET-005189,ORD-09509,CH03,5,8.65,2024-10-12,CHANGED_MIND
RET-005190,ORD-09513,CH03,1,9.71,2024-10-11,WRONG_SIZE
RET-005191,ORD-09514,CH03,1,10.25,2024-10-27,WRONG_SIZE
RET-005192,ORD-09516,CH03,1,9.86,2024-10-28,NOT_AS_DESCRIBED
RET-005193,ORD-09521,CH03,1,10.25,2024-10-06,NOT_AS_DESCRIBED
RET-005194,ORD-09522,CH03,3,9.25,2024-11-08,DEFECTIVE
RET-005195,ORD-09530,CH03,1,10.66,2024-10-29,DEFECTIVE
RET-005196,ORD-09531,CH03,1,11.27,2024-10-29,CHANGED_MIND
RET-005197,ORD-09536,CH03,1,11.15,2024-10-24,DEFECTIVE
