region,deal_id,rep_id,credit_pct
EMEA,13455,R145,1.0
NA,13069,R039,1.0
EMEA,13456,R149,1.0
EMEA,13457,R101,1.0
EMEA,13458,R089,1.0
NA,13070,R050,1.0
EMEA,13459,R144,1.0
APAC,6609,R197,1.0
NA,13071,R023,1.0
EMEA,13460,R130,1.0
NA,13072,R034,0.4
NA,13072,R065,0.6
EMEA,13461,R100,0.6
EMEA,13461,R099,0.4
EMEA,13462,R091,1.0
EMEA,13463,R115,1.0
EMEA,13464,R129,1.0
EMEA,13465,R113,1.0
EMEA,13466,R082,1.0
EMEA,13467,R132,1.0
EMEA,13468,R094,1.0
APAC,6610,R197,1.0
APAC,6611,R197,1.0
EMEA,13469,R154,0.6
EMEA,13469,R104,0.4
EMEA,13470,R141,1.0
APAC,6612,R176,1.0
EMEA,13471,R092,1.0
EMEA,13472,R104,1.0
EMEA,13473,R154,0.6
EMEA,13473,R095,0.4
NA,13073,R072,1.0
EMEA,13474,R115,1.0
NA,13074,R055,1.0
APAC,6613,R196,1.0
EMEA,13475,R124,1.0
EMEA,13476,R115,1.0
EMEA,13477,R127,1.0
EMEA,13478,R112,1.0
NA,13075,R045,0.6
NA,13075,R072,0.4
EMEA,13479,R146,1.0
NA,13076,R001,1.0
EMEA,13480,R094,1.0
NA,13077,R022,1.0
NA,13078,R060,1.0
NA,13079,R053,1.0
EMEA,13481,R081,0.5
EMEA,13481,R140,0.5
APAC,6614,R199,1.0
EMEA,13482,R096,1.0
NA,13080,R075,0.5
NA,13080,R020,0.5
EMEA,13483,R140,1.0
NA,13081,R032,1.0
APAC,6615,R184,1.0
EMEA,13484,R145,1.0
NA,13082,R025,1.0
EMEA,13485,R147,1.0
APAC,6616,R196,1.0
NA,13083,R044,1.0
EMEA,13486,R148,1.0
NA,13084,R068,1.0
EMEA,13487,R088,1.0
NA,13085,R068,0.4
NA,13085,R035,0.6
EMEA,13488,R122,0.4
EMEA,13488,R131,0.6
NA,13086,R079,1.0
NA,13087,R020,1.0
APAC,6617,R164,1.0
APAC,6618,R191,1.0
NA,13088,R017,1.0
EMEA,13489,R132,1.0
EMEA,13490,R147,1.0
NA,13089,R008,1.0
EMEA,13491,R120,1.0
EMEA,13492,R128,0.6
EMEA,13492,R120,0.4
NA,13090,R013,1.0
EMEA,13493,R126,1.0
NA,13091,R068,0.5
NA,13091,R050,0.5
NA,13092,R041,1.0
APAC,6619,R185,1.0
NA,13093,R036,1.0
APAC,6620,R169,1.0
APAC,6621,R164,1.0
NA,13094,R042,1.0
EMEA,13494,R142,1.0
EMEA,13495,R144,1.0
NA,13095,R006,1.0
APAC,6622,R168,1.0
APAC,6623,R191,0.5
APAC,6623,R179,0.5
EMEA,13496,R140,1.0
NA,13096,R047,1.0
EMEA,13497,R147,1.0
NA,13097,R030,1.0
EMEA,13498,R160,1.0
EMEA,13499,R117,1.0
EMEA,13500,R108,1.0
NA,13098,R009,0.6
NA,13098,R023,0.4
NA,13099,R040,1.0
EMEA,13501,R095,1.0
EMEA,13502,R121,1.0
NA,13100,R060,1.0
NA,13101,R074,0.4
NA,13101,R057,0.6
NA,13102,R069,1.0
NA,13103,R047,1.0
NA,13104,R035,0.4
NA,13104,R001,0.6
EMEA,13503,R142,1.0
EMEA,13504,R099,0.6
EMEA,13504,R088,0.4
NA,13105,R020,1.0
NA,13106,R010,1.0
EMEA,13505,R093,1.0
APAC,6624,R194,1.0
NA,13107,R073,1.0
EMEA,13506,R141,1.0
NA,13108,R070,0.6
NA,13108,R074,0.4
EMEA,13507,R119,1.0
EMEA,13508,R156,1.0
NA,13109,R067,0.4
NA,13109,R012,0.6
APAC,6625,R199,1.0
EMEA,13509,R110,0.4
EMEA,13509,R092,0.6
NA,13110,R068,0.5
NA,13110,R004,0.5
NA,13111,R048,0.5
NA,13111,R042,0.5
APAC,6626,R162,1.0
APAC,6627,R182,1.0
NA,13112,R043,0.4
NA,13112,R057,0.6
APAC,6628,R172,1.0
APAC,6629,R162,1.0
NA,13113,R071,1.0
NA,13114,R032,0.6
NA,13114,R025,0.4
APAC,6630,R177,1.0
NA,13115,R002,1.0
NA,13116,R057,0.5
NA,13116,R053,0.5
NA,13117,R056,0.6
NA,13117,R043,0.4
NA,13118,R008,1.0
EMEA,13510,R160,1.0
NA,13119,R059,1.0
NA,13120,R068,1.0
NA,13121,R028,1.0
EMEA,13511,R124,0.4
EMEA,13511,R133,0.6
EMEA,13512,R111,1.0
EMEA,13513,R100,1.0
APAC,6631,R177,1.0
APAC,6632,R166,1.0
EMEA,13514,R147,1.0
EMEA,13515,R135,0.5
EMEA,13515,R094,0.5
EMEA,13516,R081,1.0
NA,13122,R022,1.0
APAC,6633,R197,1.0
NA,13123,R009,0.4
NA,13123,R030,0.6
EMEA,13517,R118,1.0
EMEA,13518,R116,1.0
EMEA,13519,R160,1.0
APAC,6634,R192,1.0
NA,13124,R057,1.0
NA,13125,R032,1.0
APAC,6635,R186,1.0
APAC,6636,R180,1.0
EMEA,13520,R103,1.0
APAC,6637,R198,1.0
EMEA,13521,R131,1.0
EMEA,13522,R119,1.0
NA,13126,R008,0.6
NA,13126,R069,0.4
APAC,6638,R187,1.0
EMEA,13523,R154,1.0
NA,13127,R023,1.0
APAC,6639,R165,0.4
APAC,6639,R199,0.6
EMEA,13524,R117,0.4
EMEA,13524,R083,0.6
EMEA,13525,R084,0.4
EMEA,13525,R157,0.6
EMEA,13526,R084,1.0
NA,13128,R073,1.0
NA,13129,R012,1.0
NA,13130,R040,0.6
NA,13130,R025,0.4
APAC,6640,R190,1.0
EMEA,13527,R139,0.4
EMEA,13527,R095,0.6
EMEA,13528,R096,1.0
EMEA,13529,R085,1.0
APAC,6641,R171,0.4
APAC,6641,R181,0.6
EMEA,13530,R086,1.0
EMEA,13531,R145,1.0
APAC,6642,R180,0.6
APAC,6642,R198,0.4
EMEA,13532,R096,1.0
APAC,6643,R188,1.0
NA,13131,R020,1.0
EMEA,13533,R158,1.0
NA,13132,R038,1.0
EMEA,13534,R118,1.0
NA,13133,R017,1.0
EMEA,13535,R126,1.0
EMEA,13536,R135,0.5
EMEA,13536,R143,0.5
EMEA,13537,R118,1.0
NA,13134,R070,1.0
EMEA,13538,R147,0.6
EMEA,13538,R103,0.4
APAC,6644,R187,1.0
NA,13135,R001,1.0
NA,13136,R056,1.0
EMEA,13539,R087,1.0
NA,13137,R004,0.5
NA,13137,R029,0.5
EMEA,13540,R143,0.5
EMEA,13540,R116,0.5
APAC,6645,R188,1.0
EMEA,13541,R131,1.0
NA,13138,R052,1.0
EMEA,13542,R090,1.0
NA,13139,R050,1.0
NA,13140,R021,1.0
NA,13141,R032,1.0
NA,13142,R055,1.0
EMEA,13543,R131,1.0
EMEA,13544,R090,1.0
NA,13143,R044,1.0
NA,13144,R044,1.0
APAC,6646,R178,1.0
APAC,6647,R167,0.4
APAC,6647,R188,0.6
NA,13145,R061,0.5
NA,13145,R039,0.5
EMEA,13545,R114,1.0
EMEA,13546,R133,1.0
NA,13146,R060,0.4
NA,13146,R068,0.6
EMEA,13547,R092,0.6
EMEA,13547,R099,0.4
NA,13147,R064,1.0
APAC,6648,R180,1.0
EMEA,13548,R081,1.0
NA,13148,R036,1.0
EMEA,13549,R125,1.0
APAC,6649,R200,0.4
APAC,6649,R167,0.6
NA,13149,R018,1.0
EMEA,13550,R091,0.5
EMEA,13550,R132,0.5
EMEA,13551,R118,1.0
EMEA,13552,R152,1.0
APAC,6650,R163,1.0
NA,13150,R079,1.0
APAC,6651,R188,1.0
APAC,6652,R191,1.0
NA,13151,R058,1.0
EMEA,13553,R127,1.0
NA,13152,R030,0.5
NA,13152,R037,0.5
EMEA,13554,R106,1.0
NA,13153,R018,1.0
NA,13154,R013,0.4
NA,13154,R010,0.6
NA,13155,R073,1.0
APAC,6653,R171,1.0
EMEA,13555,R110,1.0
NA,13156,R065,1.0
APAC,6654,R191,1.0
NA,13157,R072,1.0
EMEA,13556,R156,1.0
EMEA,13557,R126,1.0
EMEA,13558,R084,1.0
EMEA,13559,R092,1.0
NA,13158,R050,1.0
NA,13159,R047,1.0
EMEA,13560,R160,0.5
EMEA,13560,R146,0.5
NA,13160,R045,1.0
APAC,6655,R164,0.4
APAC,6655,R180,0.6
NA,13161,R079,1.0
NA,13162,R024,1.0
EMEA,13561,R088,0.5
EMEA,13561,R141,0.5
EMEA,13562,R122,1.0
APAC,6656,R190,1.0
NA,13163,R039,1.0
APAC,6657,R167,1.0
NA,13164,R013,0.6
NA,13164,R055,0.4
EMEA,13563,R102,1.0
EMEA,13564,R128,1.0
NA,13165,R035,1.0
NA,13166,R022,1.0
EMEA,13565,R130,1.0
EMEA,13566,R115,0.6
EMEA,13566,R130,0.4
NA,13167,R071,1.0
NA,13168,R034,1.0
NA,13169,R055,1.0
NA,13170,R080,1.0
NA,13171,R044,1.0
NA,13172,R022,0.6
NA,13172,R073,0.4
NA,13173,R004,1.0
APAC,6658,R183,0.5
APAC,6658,R184,0.5
EMEA,13567,R149,1.0
EMEA,13568,R091,1.0
EMEA,13569,R149,1.0
NA,13174,R047,0.5
NA,13174,R007,0.5
EMEA,13570,R102,1.0
APAC,6659,R168,0.6
APAC,6659,R198,0.4
EMEA,13571,R092,1.0
NA,13175,R060,1.0
NA,13176,R070,1.0
APAC,6660,R182,1.0
NA,13177,R053,1.0
NA,13178,R009,0.5
NA,13178,R012,0.5
NA,13179,R017,1.0
NA,13180,R063,1.0
APAC,6661,R193,1.0
APAC,6662,R166,1.0
NA,13181,R037,1.0
EMEA,13572,R086,0.4
EMEA,13572,R117,0.6
APAC,6663,R200,1.0
EMEA,13573,R114,0.5
EMEA,13573,R119,0.5
NA,13182,R046,1.0
EMEA,13574,R085,1.0
NA,13183,R030,1.0
NA,13184,R007,1.0
NA,13185,R075,1.0
APAC,6664,R193,1.0
NA,13186,R037,1.0
NA,13187,R015,1.0
NA,13188,R044,1.0
EMEA,13575,R136,1.0
APAC,6665,R183,1.0
NA,13189,R010,0.5
NA,13189,R028,0.5
EMEA,13576,R126,0.6
EMEA,13576,R103,0.4
NA,13190,R059,1.0
NA,13191,R018,1.0
NA,13192,R066,1.0
EMEA,13577,R097,1.0
NA,13193,R033,1.0
EMEA,13578,R117,1.0
NA,13194,R041,1.0
EMEA,13579,R107,1.0
EMEA,13580,R153,0.5
EMEA,13580,R140,0.5
NA,13195,R011,1.0
NA,13196,R071,1.0
NA,13197,R042,1.0
EMEA,13581,R144,1.0
EMEA,13582,R084,1.0
EMEA,13583,R122,1.0
NA,13198,R017,1.0
NA,13199,R066,0.5
NA,13199,R045,0.5
APAC,6666,R174,1.0
EMEA,13584,R101,0.5
EMEA,13584,R158,0.5
NA,13200,R061,1.0
EMEA,13585,R112,1.0
NA,13201,R038,1.0
EMEA,13586,R112,0.4
EMEA,13586,R152,0.6
NA,13202,R036,1.0
EMEA,13587,R148,1.0
EMEA,13588,R139,1.0
NA,13203,R064,1.0
NA,13204,R014,0.4
NA,13204,R007,0.6
APAC,6667,R165,1.0
NA,13205,R072,1.0
EMEA,13589,R125,0.6
EMEA,13589,R137,0.4
NA,13206,R025,1.0
EMEA,13590,R088,1.0
EMEA,13591,R152,1.0
NA,13207,R008,1.0
APAC,6668,R180,1.0
EMEA,13592,R093,1.0
APAC,6669,R186,1.0
NA,13208,R038,0.6
NA,13208,R070,0.4
NA,13209,R049,0.5
NA,13209,R066,0.5
EMEA,13593,R134,0.6
EMEA,13593,R152,0.4
APAC,6670,R171,0.5
APAC,6670,R200,0.5
EMEA,13594,R145,0.5
EMEA,13594,R156,0.5
APAC,6671,R198,1.0
EMEA,13595,R120,1.0
EMEA,13596,R103,1.0
NA,13210,R080,1.0
NA,13211,R061,0.5
NA,13211,R062,0.5
APAC,6672,R176,1.0
EMEA,13597,R093,1.0
NA,13212,R028,1.0
NA,13213,R070,0.6
NA,13213,R065,0.4
EMEA,13598,R108,1.0
NA,13214,R025,1.0
APAC,6673,R161,1.0
EMEA,13599,R101,1.0
NA,13215,R070,1.0
APAC,6674,R197,1.0
NA,13216,R005,1.0
NA,13217,R041,1.0
EMEA,13600,R126,1.0
NA,13218,R038,1.0
NA,13219,R031,0.5
NA,13219,R004,0.5
APAC,6675,R184,1.0
APAC,6676,R167,1.0
APAC,6677,R181,1.0
NA,13220,R055,1.0
NA,13221,R008,1.0
APAC,6678,R191,0.6
APAC,6678,R183,0.4
APAC,6679,R162,1.0
NA,13222,R055,1.0
APAC,6680,R195,1.0
NA,13223,R015,1.0
EMEA,13601,R116,0.5
EMEA,13601,R155,0.5
NA,13224,R075,1.0
EMEA,13602,R099,1.0
NA,13225,R074,0.5
NA,13225,R060,0.5
EMEA,13603,R088,1.0
EMEA,13604,R125,1.0
EMEA,13605,R139,1.0
EMEA,13606,R130,1.0
NA,13226,R018,1.0
EMEA,13607,R148,1.0
NA,13227,R046,0.5
NA,13227,R021,0.5
EMEA,13608,R095,1.0
EMEA,13609,R104,1.0
NA,13228,R066,1.0
EMEA,13610,R112,1.0
APAC,6681,R200,1.0
EMEA,13611,R107,1.0
NA,13229,R034,0.4
NA,13229,R079,0.6
EMEA,13612,R140,0.5
EMEA,13612,R156,0.5
APAC,6682,R166,1.0
NA,13230,R076,1.0
NA,13231,R048,1.0
EMEA,13613,R122,1.0
EMEA,13614,R158,1.0
EMEA,13615,R105,0.4
EMEA,13615,R115,0.6
NA,13232,R031,0.5
NA,13232,R032,0.5
APAC,6683,R165,1.0
EMEA,13616,R147,1.0
EMEA,13617,R110,0.6
EMEA,13617,R117,0.4
APAC,6684,R196,1.0
NA,13233,R008,1.0
NA,13234,R028,1.0
APAC,6685,R183,1.0
NA,13235,R033,1.0
APAC,6686,R178,1.0
NA,13236,R079,0.4
NA,13236,R009,0.6
NA,13237,R016,1.0
NA,13238,R039,1.0
EMEA,13618,R107,1.0
NA,13239,R080,1.0
EMEA,13619,R153,1.0
EMEA,13620,R130,1.0
NA,13240,R039,1.0
NA,13241,R053,0.5
NA,13241,R032,0.5
NA,13242,R071,1.0
APAC,6687,R199,1.0
NA,13243,R069,1.0
EMEA,13621,R081,1.0
EMEA,13622,R152,1.0
NA,13244,R052,0.6
NA,13244,R072,0.4
EMEA,13623,R106,1.0
APAC,6688,R190,0.4
APAC,6688,R199,0.6
EMEA,13624,R110,1.0
EMEA,13625,R114,0.5
EMEA,13625,R154,0.5
EMEA,13626,R094,0.4
EMEA,13626,R098,0.6
NA,13245,R070,1.0
NA,13246,R031,1.0
NA,13247,R055,1.0
NA,13248,R033,1.0
NA,13249,R047,1.0
APAC,6689,R187,1.0
APAC,6690,R165,1.0
EMEA,13627,R132,0.6
EMEA,13627,R140,0.4
NA,13250,R030,0.5
NA,13250,R066,0.5
NA,13251,R038,1.0
EMEA,13628,R146,1.0
NA,13252,R056,0.6
NA,13252,R037,0.4
NA,13253,R056,0.6
NA,13253,R053,0.4
EMEA,13629,R100,0.5
EMEA,13629,R118,0.5
EMEA,13630,R096,1.0
EMEA,13631,R136,1.0
EMEA,13632,R147,1.0
EMEA,13633,R088,1.0
EMEA,13634,R097,1.0
EMEA,13635,R138,1.0
EMEA,13636,R134,1.0
EMEA,13637,R126,1.0
NA,13254,R012,1.0
APAC,6691,R174,1.0
EMEA,13638,R157,1.0
EMEA,13639,R138,1.0
NA,13255,R015,0.5
NA,13255,R013,0.5
EMEA,13640,R127,1.0
NA,13256,R012,1.0
EMEA,13641,R156,1.0
EMEA,13642,R097,1.0
EMEA,13643,R088,1.0
NA,13257,R029,1.0
APAC,6692,R164,1.0
EMEA,13644,R114,1.0
NA,13258,R047,1.0
EMEA,13645,R115,1.0
NA,13259,R025,1.0
NA,13260,R010,1.0
EMEA,13646,R104,1.0
NA,13261,R029,1.0
EMEA,13647,R081,1.0
EMEA,13648,R118,0.4
EMEA,13648,R143,0.6
NA,13262,R002,0.6
NA,13262,R036,0.4
NA,13263,R039,0.4
NA,13263,R062,0.6
EMEA,13649,R160,0.4
EMEA,13649,R122,0.6
NA,13264,R045,1.0
APAC,6693,R172,1.0
EMEA,13650,R104,1.0
NA,13265,R073,1.0
NA,13266,R064,1.0
EMEA,13651,R133,0.4
EMEA,13651,R100,0.6
EMEA,13652,R120,1.0
NA,13267,R017,1.0
NA,13268,R053,1.0
APAC,6694,R164,1.0
APAC,6695,R200,1.0
EMEA,13653,R133,1.0
EMEA,13654,R094,1.0
EMEA,13655,R111,1.0
EMEA,13656,R138,1.0
EMEA,13657,R103,0.5
EMEA,13657,R154,0.5
NA,13269,R031,1.0
APAC,6696,R177,1.0
EMEA,13658,R156,0.4
EMEA,13658,R104,0.6
EMEA,13659,R156,1.0
APAC,6697,R191,1.0
APAC,6698,R162,1.0
EMEA,13660,R103,1.0
NA,13270,R008,0.5
NA,13270,R042,0.5
EMEA,13661,R120,1.0
EMEA,13662,R115,1.0
EMEA,13663,R117,1.0
EMEA,13664,R093,0.4
EMEA,13664,R140,0.6
EMEA,13665,R096,1.0
EMEA,13666,R136,1.0
NA,13271,R007,1.0
NA,13272,R031,0.5
NA,13272,R026,0.5
EMEA,13667,R109,1.0
NA,13273,R070,0.4
NA,13273,R045,0.6
APAC,6699,R190,1.0
APAC,6700,R196,1.0
NA,13274,R055,1.0
NA,13275,R052,1.0
NA,13276,R048,1.0
EMEA,13668,R122,1.0
EMEA,13669,R127,1.0
EMEA,13670,R103,1.0
NA,13277,R018,1.0
NA,13278,R006,1.0
NA,13279,R047,1.0
NA,13280,R077,0.6
NA,13280,R001,0.4
NA,13281,R023,1.0
NA,13282,R029,1.0
NA,13283,R040,0.6
NA,13283,R009,0.4
NA,13284,R022,1.0
EMEA,13671,R111,1.0
APAC,6701,R184,0.4
APAC,6701,R175,0.6
NA,13285,R025,1.0
NA,13286,R024,1.0
EMEA,13672,R131,1.0
EMEA,13673,R095,1.0
APAC,6702,R175,1.0
APAC,6703,R179,0.6
APAC,6703,R195,0.4
NA,13287,R030,1.0
APAC,6704,R200,1.0
EMEA,13674,R090,1.0
EMEA,13675,R138,1.0
EMEA,13676,R119,1.0
EMEA,13677,R159,1.0
NA,13288,R041,0.4
NA,13288,R075,0.6
NA,13289,R049,1.0
EMEA,13678,R114,1.0
NA,13290,R037,1.0
EMEA,13679,R114,1.0
NA,13291,R007,0.6
NA,13291,R028,0.4
NA,13292,R077,0.4
NA,13292,R069,0.6
EMEA,13680,R131,1.0
EMEA,13681,R093,1.0
EMEA,13682,R132,1.0
NA,13293,R050,1.0
EMEA,13683,R140,1.0
EMEA,13684,R090,1.0
APAC,6705,R173,0.6
APAC,6705,R174,0.4
APAC,6706,R186,0.5
APAC,6706,R174,0.5
EMEA,13685,R115,0.6
EMEA,13685,R103,0.4
NA,13294,R066,1.0
NA,13295,R063,1.0
EMEA,13686,R107,1.0
EMEA,13687,R143,0.6
EMEA,13687,R084,0.4
NA,13296,R039,1.0
EMEA,13688,R099,1.0
NA,13297,R052,1.0
EMEA,13689,R120,1.0
APAC,6707,R164,1.0
NA,13298,R035,1.0
NA,13299,R069,1.0
EMEA,13690,R102,1.0
EMEA,13691,R110,0.5
EMEA,13691,R157,0.5
NA,13300,R043,1.0
APAC,6708,R162,1.0
NA,13301,R053,1.0
EMEA,13692,R111,1.0
NA,13302,R003,1.0
NA,13303,R078,1.0
EMEA,13693,R114,1.0
EMEA,13694,R136,1.0
EMEA,13695,R148,0.6
EMEA,13695,R097,0.4
EMEA,13696,R088,1.0
EMEA,13697,R082,1.0
APAC,6709,R196,1.0
EMEA,13698,R092,1.0
NA,13304,R071,1.0
EMEA,13699,R143,1.0
NA,13305,R049,1.0
NA,13306,R057,1.0
APAC,6710,R176,1.0
EMEA,13700,R123,1.0
EMEA,13701,R098,0.5
EMEA,13701,R158,0.5
EMEA,13702,R094,1.0
APAC,6711,R172,0.5
APAC,6711,R183,0.5
NA,13307,R075,1.0
EMEA,13703,R097,1.0
NA,13308,R076,1.0
NA,13309,R063,1.0
NA,13310,R041,1.0
EMEA,13704,R158,1.0
NA,13311,R022,1.0
APAC,6712,R175,1.0
EMEA,13705,R088,0.5
EMEA,13705,R144,0.5
NA,13312,R059,1.0
APAC,6713,R161,1.0
APAC,6714,R174,1.0
NA,13313,R015,1.0
NA,13314,R067,1.0
EMEA,13706,R098,1.0
NA,13315,R068,1.0
NA,13316,R002,1.0
APAC,6715,R184,1.0
APAC,6716,R170,1.0
EMEA,13707,R116,1.0
EMEA,13708,R088,1.0
NA,13317,R037,1.0
EMEA,13709,R143,1.0
EMEA,13710,R108,1.0
NA,13318,R071,1.0
EMEA,13711,R081,1.0
EMEA,13712,R144,1.0
APAC,6717,R194,1.0
EMEA,13713,R088,0.4
EMEA,13713,R134,0.6
NA,13319,R012,1.0
EMEA,13714,R115,1.0
EMEA,13715,R082,1.0
NA,13320,R071,0.4
NA,13320,R010,0.6
EMEA,13716,R138,1.0
NA,13321,R071,1.0
EMEA,13717,R113,1.0
EMEA,13718,R106,1.0
EMEA,13719,R113,1.0
APAC,6718,R184,1.0
NA,13322,R001,1.0
EMEA,13720,R135,1.0
EMEA,13721,R118,0.6
EMEA,13721,R126,0.4
NA,13323,R063,1.0
NA,13324,R009,1.0
APAC,6719,R169,1.0
NA,13325,R058,1.0
NA,13326,R048,1.0
EMEA,13722,R145,1.0
NA,13327,R049,1.0
EMEA,13723,R117,0.6
EMEA,13723,R129,0.4
NA,13328,R062,1.0
APAC,6720,R187,1.0
EMEA,13724,R108,1.0
NA,13329,R017,1.0
EMEA,13725,R117,1.0
EMEA,13726,R087,1.0
NA,13330,R049,1.0
EMEA,13727,R103,1.0
NA,13331,R063,1.0
NA,13332,R011,1.0
APAC,6721,R197,0.6
APAC,6721,R165,0.4
EMEA,13728,R098,1.0
EMEA,13729,R141,1.0
APAC,6722,R183,1.0
NA,13333,R065,0.4
NA,13333,R049,0.6
EMEA,13730,R136,1.0
NA,13334,R005,0.5
NA,13334,R032,0.5
NA,13335,R053,1.0
NA,13336,R025,0.5
NA,13336,R066,0.5
EMEA,13731,R157,1.0
NA,13337,R008,1.0
NA,13338,R031,1.0
NA,13339,R018,1.0
NA,13340,R013,1.0
EMEA,13732,R097,0.6
EMEA,13732,R099,0.4
EMEA,13733,R115,1.0
EMEA,13734,R117,1.0
APAC,6723,R197,1.0
NA,13341,R010,0.5
NA,13341,R034,0.5
EMEA,13735,R150,0.5
EMEA,13735,R144,0.5
APAC,6724,R200,1.0
EMEA,13736,R136,1.0
NA,13342,R012,0.4
NA,13342,R045,0.6
EMEA,13737,R096,1.0
EMEA,13738,R130,0.4
EMEA,13738,R152,0.6
EMEA,13739,R091,1.0
EMEA,13740,R104,1.0
EMEA,13741,R158,1.0
EMEA,13742,R149,1.0
NA,13343,R046,1.0
NA,13344,R006,1.0
APAC,6725,R170,1.0
EMEA,13743,R143,1.0
APAC,6726,R200,1.0
NA,13345,R013,1.0
NA,13346,R066,0.4
NA,13346,R027,0.6
EMEA,13744,R128,1.0
APAC,6727,R181,1.0
EMEA,13745,R117,1.0
EMEA,13746,R103,1.0
EMEA,13747,R100,1.0
NA,13347,R038,1.0
EMEA,13748,R138,1.0
APAC,6728,R196,1.0
NA,13348,R055,1.0
EMEA,13749,R105,1.0
EMEA,13750,R096,0.4
EMEA,13750,R128,0.6
EMEA,13751,R118,1.0
APAC,6729,R173,1.0
EMEA,13752,R112,1.0
EMEA,13753,R131,1.0
NA,13349,R025,1.0
APAC,6730,R200,1.0
APAC,6731,R161,1.0
EMEA,13754,R107,1.0
EMEA,13755,R160,1.0
NA,13350,R026,1.0
EMEA,13756,R154,0.6
EMEA,13756,R095,0.4
NA,13351,R071,1.0
APAC,6732,R162,1.0
APAC,6733,R176,1.0
EMEA,13757,R157,1.0
NA,13352,R028,1.0
NA,13353,R077,1.0
NA,13354,R032,1.0
NA,13355,R027,1.0
EMEA,13758,R120,0.4
EMEA,13758,R116,0.6
EMEA,13759,R124,1.0
NA,13356,R054,1.0
EMEA,13760,R085,1.0
EMEA,13761,R113,1.0
EMEA,13762,R123,1.0
APAC,6734,R181,1.0
APAC,6735,R172,1.0
NA,13357,R048,1.0
APAC,6736,R168,1.0
EMEA,13763,R094,1.0
NA,13358,R076,0.6
NA,13358,R045,0.4
EMEA,13764,R137,1.0
NA,13359,R080,1.0
APAC,6737,R165,1.0
NA,13360,R080,1.0
NA,13361,R030,0.6
NA,13361,R061,0.4
EMEA,13765,R147,1.0
NA,13362,R023,0.4
NA,13362,R018,0.6
NA,13363,R077,1.0
EMEA,13766,R111,1.0
EMEA,13767,R099,1.0
NA,13364,R034,0.6
NA,13364,R050,0.4
EMEA,13768,R140,1.0
NA,13365,R067,1.0
NA,13366,R023,0.6
NA,13366,R077,0.4
APAC,6738,R184,1.0
NA,13367,R037,1.0
NA,13368,R051,1.0
NA,13369,R064,1.0
APAC,6739,R180,1.0
EMEA,13769,R142,0.4
EMEA,13769,R087,0.6
NA,13370,R045,1.0
EMEA,13770,R117,1.0
NA,13371,R061,1.0
NA,13372,R030,1.0
APAC,6740,R168,1.0
EMEA,13771,R136,1.0
APAC,6741,R199,0.6
APAC,6741,R195,0.4
NA,13373,R003,0.4
NA,13373,R023,0.6
APAC,6742,R172,1.0
APAC,6743,R170,1.0
NA,13374,R074,1.0
EMEA,13772,R085,1.0
NA,13375,R024,1.0
NA,13376,R001,1.0
EMEA,13773,R132,1.0
EMEA,13774,R095,1.0
EMEA,13775,R115,0.6
EMEA,13775,R130,0.4
EMEA,13776,R117,0.6
EMEA,13776,R147,0.4
EMEA,13777,R114,1.0
NA,13377,R019,0.5
NA,13377,R003,0.5
EMEA,13778,R153,1.0
EMEA,13779,R151,1.0
EMEA,13780,R124,1.0
APAC,6744,R200,1.0
NA,13378,R030,1.0
NA,13379,R043,1.0
NA,13380,R080,1.0
EMEA,13781,R106,1.0
APAC,6745,R171,0.5
APAC,6745,R174,0.5
EMEA,13782,R084,0.4
EMEA,13782,R089,0.6
NA,13381,R063,1.0
APAC,6746,R178,0.4
APAC,6746,R189,0.6
EMEA,13783,R125,1.0
NA,13382,R009,1.0
EMEA,13784,R154,0.4
EMEA,13784,R088,0.6
EMEA,13785,R091,1.0
EMEA,13786,R123,1.0
EMEA,13787,R129,1.0
APAC,6747,R198,1.0
NA,13383,R050,1.0
APAC,6748,R194,1.0
NA,13384,R074,1.0
EMEA,13788,R122,1.0
NA,13385,R014,1.0
EMEA,13789,R117,1.0
EMEA,13790,R159,1.0
EMEA,13791,R160,0.6
EMEA,13791,R086,0.4
EMEA,13792,R135,1.0
NA,13386,R002,1.0
EMEA,13793,R091,1.0
EMEA,13794,R145,1.0
NA,13387,R031,1.0
APAC,6749,R200,1.0
NA,13388,R003,1.0
EMEA,13795,R094,0.4
EMEA,13795,R099,0.6
EMEA,13796,R112,1.0
NA,13389,R045,1.0
NA,13390,R024,0.6
NA,13390,R005,0.4
NA,13391,R058,1.0
NA,13392,R048,1.0
APAC,6750,R178,1.0
NA,13393,R056,1.0
NA,13394,R079,0.5
NA,13394,R052,0.5
NA,13395,R067,1.0
NA,13396,R049,1.0
EMEA,13797,R094,1.0
NA,13397,R050,1.0
EMEA,13798,R117,1.0
EMEA,13799,R134,1.0
NA,13398,R015,1.0
NA,13399,R019,0.5
NA,13399,R028,0.5
EMEA,13800,R117,1.0
NA,13400,R047,1.0
NA,13401,R044,0.6
NA,13401,R007,0.4
EMEA,13801,R136,1.0
NA,13402,R004,1.0
EMEA,13802,R113,1.0
NA,13403,R060,1.0
APAC,6751,R171,1.0
NA,13404,R021,1.0
APAC,6752,R193,1.0
EMEA,13803,R099,1.0
NA,13405,R067,0.6
NA,13405,R064,0.4
APAC,6753,R173,1.0
APAC,6754,R163,1.0
NA,13406,R009,1.0
EMEA,13804,R143,1.0
NA,13407,R042,0.4
