transaction_id,basket_id,customer_id,transaction_date,store_id,item_id,quantity,unit_price,transaction_type
T0000670,B000619,C03587,2024-03-25,17,1168,1,4.0,regular
T0008024,B007397,C03186,2024-11-13,16,4137,1,4.44,regular
T0004433,B004090,C03889,2024-01-09,8,1068,2,7.09,regular
T0005851,B005385,C01813,2024-12-13,5,4151,1,5.0,regular
T0011588,B010674,C03935,2024-02-18,9,1242,1,3.7,regular
T0002184,B002010,C01223,2024-12-18,19,4229,2,4.77,regular
T0003939,B003641,C03134,2024-07-26,17,4061,3,4.58,regular
T0006826,B006293,C03732,2024-12-01,1,4228,1,5.56,regular
T0012685,B011669,C03918,2024-07-17,11,4229,1,4.77,regular
T0002276,B002092,C00454,2024-07-22,16,1095,1,4.44,regular
T0025432,B010017,C02942,2024-06-12,8,4228,-2,5.56,regular
T0012125,B011157,C04805,2024-05-18,1,1101,2,6.53,regular
T0005498,B005063,C01645,2024-07-12,10,1022,1,3.78,regular
T0013607,B012567,C02318,2024-11-03,16,4216,1,2.75,promo_bundle
T0007055,B006512,C04054,2024-01-19,7,1142,2,3.99,regular
T0005821,B005359,C02005,2024-10-20,11,1081,2,5.94,regular
T0005793,B005334,C03900,2024-09-26,18,1033,3,3.13,regular
T0000375,B000348,C03196,2024-07-13,16,4235,1,4.38,regular
T0011560,B010649,C03017,2024-09-03,8,4059,1,6.44,regular
T0002951,B002718,C01339,2024-09-11,15,4210,1,5.13,regular
T0001213,B001122,C04311,2024-04-09,9,1210,1,5.13,regular
T0008826,B008130,C01752,2024-10-01,16,1011,2,1.86,regular
T0009664,B008911,C03936,2024-11-28,5,1166,1,16.45,regular
T0011909,B010963,C02948,2024-04-17,4,1061,1,4.58,regular
T0004599,B004243,C02403,2024-12-16,15,1089,1,2.91,regular
T0004802,B004427,C01547,2024-06-30,8,1068,1,7.09,regular
T0012135,B011167,C01803,2024-10-13,17,1002,2,1.09,regular
T0007511,B006927,C01209,2024-12-08,17,4116,3,2.53,regular
T0012125,B011157,C04805,2024-05-18,1,1218,1,6.04,regular
T0002137,B001967,C01234,2024-12-11,7,1038,1,3.46,regular
T0009522,B008785,C01807,2024-04-17,15,1223,1,2.89,regular
T0003545,B003274,C03438,2024-11-19,14,4221,2,7.87,regular
T0012321,B011333,C00435,2024-06-01,13,1194,2,4.47,regular
T0002721,B002501,C02172,2024-12-15,14,4065,1,6.53,regular
T0003062,B002825,C03546,2024-06-10,16,1035,1,2.5,regular
T0012724,B011706,C02977,2024-01-13,12,1139,3,5.02,regular
T0006102,B005616,C03245,2024-04-29,10,1228,2,5.56,regular
T0008181,B007537,C03968,2024-03-10,1,1166,1,16.45,regular
T0005135,B004730,C04059,2024-08-23,4,1167,1,12.48,regular
T0010304,B009499,C01714,2024-07-03,1,4054,1,4.02,regular
T0010847,B009994,C02901,2024-09-29,15,4136,1,5.24,regular
T0007983,B007358,C01608,2024-04-10,9,1090,1,2.69,regular
T0009124,B008410,C01070,2024-09-05,4,1170,2,4.3,regular
T0005883,B005415,C02754,2024-08-20,5,1270,1,4.65,regular
T0019306,B018266,C03809,2024-11-04,20,1241,-1,4.21,regular
T0010069,B009281,C04411,2024-06-20,5,1031,2,4.22,regular
T0002060,B001897,C04423,2024-10-29,5,4058,1,3.94,regular
T0003493,B003229,C00980,2024-03-01,15,1218,1,6.04,regular
T0003174,B002928,C04816,2024-12-18,18,1008,1,1.34,regular
T0010737,B009896,C00384,2024-02-18,13,1218,2,6.04,regular
T0009540,B008802,C02069,2024-10-14,3,1009,1,2.68,regular
T0008826,B008130,C01752,2024-10-01,16,1013,2,1.1,regular
T0000844,B000779,C01109,2024-06-18,6,1081,2,5.94,regular
T0004774,B004401,C02532,2024-11-15,9,4210,1,5.13,regular
T0018729,B017689,C04105,2024-06-26,14,1086,-3,4.98,regular
T0009102,B008389,C01741,2024-05-09,18,1210,1,5.13,regular
T0011109,B010235,C00952,2024-10-09,13,1031,1,4.22,regular
T0009077,B008365,C03354,2024-03-11,19,1081,1,5.94,regular
T0013218,B012178,C02435,2024-07-15,7,1089,1,2.91,promo_bundle
T0005416,B004988,C02808,2024-08-04,17,1188,1,3.89,regular
T0007079,B006534,C00711,2024-08-12,10,1009,1,2.68,regular
T0000574,B000531,C04395,2024-03-07,14,1001,1,3.55,regular
T0012618,B011605,C02895,2024-09-18,4,1013,1,1.1,regular
T0015676,B014636,C03268,2024-03-10,10,1170,-1,4.3,regular
T0024065,B023025,C01934,2024-02-26,12,1136,-2,5.24,regular
T0003387,B003129,C03330,2024-06-16,2,1142,1,3.99,regular
T0004776,B004403,C01273,2024-01-23,7,1225,1,2.7,regular
T0010271,B009469,C01327,2024-06-25,3,1051,1,6.92,regular
T0010151,B009359,C04144,2024-05-07,10,1136,2,5.24,regular
T0024948,B003908,C04854,2024-01-10,4,4228,-1,5.56,regular
T0006450,B005943,C02631,2024-02-21,6,1155,1,4.46,regular
T0004474,B004126,C04773,2024-10-11,13,4214,2,5.7,regular
T0002315,B002130,C04903,2024-09-23,19,4218,1,6.04,regular
T0012752,B011733,C00709,2024-10-10,5,1011,1,1.86,regular
T0004600,B004244,C02041,2024-03-07,17,1022,1,3.78,regular
T0001881,B001736,C01425,2024-05-22,2,1114,1,2.26,regular
T0012234,B011257,C02355,2024-11-16,8,4214,1,5.7,regular
T0008274,B007619,C04532,2024-08-24,18,4054,3,4.02,regular
T0003950,B003652,C04195,2024-02-17,3,1207,3,8.95,regular
T0007023,B006483,C01986,2024-09-08,19,1089,1,2.91,regular
T0001644,B001515,C00657,2024-01-26,3,1121,3,6.33,regular
T0002270,B002087,C04424,2024-03-08,16,1018,1,3.35,regular
T0008368,B007706,C03769,2024-09-03,18,4058,2,3.94,regular
T0005628,B005181,C01537,2024-04-03,5,1139,1,5.02,regular
T0013564,B012524,C00107,2024-08-10,10,4142,1,3.99,promo_bundle
T0009742,B008982,C01196,2024-06-04,15,1118,2,12.08,regular
T0012696,B011679,C04919,2024-11-07,9,4068,1,7.09,regular
T0007217,B006659,C01249,2024-07-02,18,4214,1,5.7,regular
T0002824,B002596,C03107,2024-01-15,1,1058,1,3.94,regular
T0011845,B010905,C04823,2024-08-07,9,1242,1,3.7,regular
T0006113,B005626,C00980,2024-09-28,1,4117,3,9.77,regular
T0002758,B002535,C02346,2024-07-29,6,4211,1,1.96,regular
T0000200,B000186,C02557,2024-06-25,5,1023,1,2.35,regular
T0023066,B022026,C04686,2024-07-02,3,1250,-1,8.38,regular
T0002581,B002374,C00264,2024-07-18,8,4225,1,2.7,regular
T0005390,B004965,C00386,2024-04-01,12,1051,2,6.92,regular
T0003201,B002952,C04499,2024-12-26,6,1240,2,1.78,regular
T0000667,B000616,C00872,2024-02-14,5,1144,2,6.31,regular
T0009682,B008927,C01546,2024-09-12,9,1031,2,4.22,regular
T0005403,B004978,C04036,2024-12-10,17,4232,1,2.51,regular
T0010994,B010132,C00093,2024-07-14,18,1036,1,3.2,regular
T0012803,B011779,C01667,2024-09-13,2,1031,1,4.22,regular
T0017972,B016932,C03721,2024-08-08,20,4151,-1,5.0,regular
T0005981,B005503,C02471,2024-09-23,7,4209,2,4.49,regular
T0009097,B008384,C04743,2024-07-24,12,4230,1,7.27,regular
T0007102,B006555,C02153,2024-02-04,16,1189,1,6.32,regular
T0009047,B008337,C04719,2024-04-21,8,1015,2,3.59,regular
T0002827,B002599,C03385,2024-03-13,3,1235,1,4.38,regular
T0002737,B002516,C03765,2024-12-05,10,1168,1,4.0,regular
T0008751,B008060,C03454,2024-06-26,8,1209,3,4.49,regular
T0012740,B011721,C04266,2024-12-06,12,4068,1,7.09,regular
T0005924,B005450,C04968,2024-06-30,17,1023,1,2.35,regular
T0009615,B008867,C02290,2024-12-13,17,4221,1,7.87,regular
T0011168,B010287,C02156,2024-07-01,15,4235,2,4.38,regular
T0011749,B010821,C02260,2024-09-17,18,4109,3,13.56,regular
T0008725,B008037,C02102,2024-02-14,7,1054,1,4.02,regular
T0002870,B002641,C00007,2024-10-03,11,4224,1,6.34,regular
T0006985,B006447,C02755,2024-11-29,11,4054,1,4.02,regular
T0010973,B010112,C00541,2024-07-13,9,1008,3,1.34,regular
T0020379,B019339,C03163,2024-05-29,8,1008,-2,1.34,regular
T0010619,B009783,C02040,2024-06-06,11,1116,1,2.53,regular
T0002192,B002018,C00309,2024-04-08,3,1120,1,1.88,regular
T0008882,B008184,C03409,2024-04-30,4,1216,3,2.75,regular
T0011174,B010293,C01293,2024-07-21,6,4142,2,3.99,regular
T0009321,B008595,C04915,2024-03-26,2,1109,2,13.56,regular
T0000697,B000645,C00828,2024-09-14,17,1168,1,4.0,regular
T0002322,B002136,C03937,2024-10-07,5,4111,2,4.06,regular
T0003912,B003617,C01770,2024-05-18,15,1216,3,2.75,regular
T0016057,B015017,C04671,2024-05-08,18,1109,-1,13.56,regular
T0006591,B006073,C01324,2024-03-10,11,1032,1,3.91,regular
T0014624,B013584,C00185,2024-05-18,18,1223,-3,2.89,regular
T0007422,B006846,C04038,2024-12-15,13,1081,1,5.94,regular
T0023311,B022271,C03478,2024-04-22,9,1171,-1,18.86,regular
T0006254,B005760,C02680,2024-01-24,17,1249,1,2.99,regular
T0001598,B001476,C03353,2024-04-10,18,1169,1,9.18,regular
T0003891,B003597,C00875,2024-05-05,10,1102,1,13.79,regular
T0010386,B009573,C04956,2024-05-14,5,1242,1,3.7,regular
T0008108,B007471,C01620,2024-06-10,16,1116,1,2.53,regular
T0005480,B005047,C02671,2024-10-09,19,1170,1,4.3,regular
T0005010,B004616,C03118,2024-03-19,4,1009,3,2.68,regular
T0006289,B005792,C01505,2024-10-05,17,1191,2,4.85,regular
T0013262,B012222,C02850,2024-06-28,7,1058,1,3.94,promo_bundle
T0010418,B009603,C00929,2024-08-24,15,4115,3,1.65,regular
T0010565,B009737,C01237,2024-08-12,15,4057,1,2.7,regular
T0008238,B007589,C03939,2024-07-19,8,4109,3,13.56,regular
T0002985,B002750,C01919,2024-11-06,11,1194,1,4.47,regular
T0009522,B008785,C01807,2024-04-17,15,1188,2,3.89,regular
T0006741,B006217,C01805,2024-05-10,10,1215,1,2.83,regular
T0005163,B004758,C03793,2024-01-03,18,1051,1,6.92,regular
T0006182,B005692,C02174,2024-12-17,12,4109,1,13.56,regular
T0010716,B009876,C02218,2024-06-29,7,1218,1,6.04,regular
T0007682,B007085,C04371,2024-03-15,12,1155,1,4.46,regular
T0007364,B006792,C03783,2024-08-24,1,4224,1,6.34,regular
T0002071,B001906,C02230,2024-01-25,1,1124,3,14.59,regular
T0006478,B005969,C03807,2024-10-22,12,4214,2,5.7,regular
T0012077,B011112,C03825,2024-11-24,12,1009,2,2.68,regular
T0004501,B004151,C01373,2024-01-06,11,1004,1,1.88,regular
T0008684,B008000,C01990,2024-01-29,19,1245,1,2.51,regular
T0002251,B002071,C02660,2024-06-07,19,1189,1,6.32,regular
T0002636,B002426,C03050,2024-10-09,19,1285,2,8.07,regular
T0002722,B002502,C00202,2024-10-20,5,4114,1,2.26,regular
T0000453,B000420,C04737,2024-02-17,4,1210,2,5.13,regular
T0012487,B011485,C00975,2024-08-17,19,1166,1,16.45,regular
T0018980,B017940,C03147,2024-06-30,14,1061,-1,4.58,regular
T0007027,B006486,C00411,2024-03-04,12,1238,1,6.38,regular
T0011820,B010882,C02397,2024-05-13,8,1216,3,2.75,regular
T0001752,B001617,C03481,2024-04-23,9,1066,1,6.25,regular
T0011158,B010278,C02048,2024-11-14,16,4207,1,8.95,regular
T0011595,B010679,C02640,2024-07-07,2,1011,1,1.86,regular
T0008530,B007855,C04660,2024-11-02,9,1014,3,1.79,regular
T0001785,B001646,C01940,2024-04-14,11,1240,1,1.78,regular
T0006563,B006048,C03075,2024-03-16,15,1115,2,1.65,regular
T0000164,B000153,C03579,2024-03-21,16,1214,1,5.7,regular
T0002679,B002463,C04712,2024-03-04,14,1081,1,5.94,regular
T0003845,B003557,C04283,2024-10-06,19,1011,1,1.86,regular
T0007989,B007364,C00157,2024-09-14,17,4062,2,3.46,regular
T0002677,B002461,C02683,2024-06-17,8,1023,1,2.35,regular
T0008652,B007970,C01800,2024-09-17,5,1240,1,1.78,regular
T0003085,B002848,C01209,2024-04-23,3,1188,1,3.89,regular
T0008872,B008174,C02912,2024-06-11,9,1228,1,5.56,regular
T0002620,B002412,C00032,2024-04-22,4,1109,1,13.56,regular
T0007411,B006835,C00069,2024-04-29,1,1031,2,4.22,regular
T0007033,B006492,C02657,2024-04-21,1,1215,1,2.83,regular
T0007983,B007358,C01608,2024-04-10,9,1103,2,7.41,regular
T0013281,B012241,C04960,2024-11-28,12,1168,1,4.0,promo_bundle
T0006833,B006300,C02054,2024-12-16,1,1197,3,4.4,regular
T0018879,B017839,C01190,2024-01-27,19,1089,-1,2.91,regular
T0013209,B012169,C00686,2024-01-14,11,1031,1,4.22,promo_bundle
T0011960,B011008,C02815,2024-10-02,11,1192,3,9.1,regular
T0008648,B007966,C00293,2024-01-04,13,1022,1,3.78,regular
T0023075,B022035,C01067,2024-06-09,7,1058,-1,3.94,regular
T0008431,B007760,C00085,2024-12-15,18,4056,1,3.62,regular
T0002709,B002491,C02287,2024-01-25,5,1215,1,2.83,regular
T0024508,B007756,C01258,2024-07-08,14,4207,1,8.95,promo_bundle
T0007871,B007254,C02842,2024-11-05,11,1081,1,5.94,regular
T0012977,B011939,C02262,2024-04-10,11,1115,2,1.65,regular
T0007846,B007237,C03492,2024-01-04,17,1028,1,1.38,regular
T0004624,B004267,C01364,2024-12-08,15,1170,2,4.3,regular
T0011269,B010382,C04814,2024-08-02,3,1033,1,3.13,regular
T0010269,B009467,C04400,2024-01-18,11,1214,1,5.7,regular
T0011267,B010380,C03991,2024-03-17,4,1023,1,2.35,regular
T0002777,B002553,C01185,2024-09-09,10,4225,1,2.7,regular
T0013542,B012502,C01933,2024-05-29,3,1142,1,3.99,promo_bundle
T0002584,B002377,C00364,2024-11-23,2,4230,1,7.27,regular
T0009295,B008569,C00242,2024-10-23,18,4238,2,6.38,regular
T0012575,B011564,C01086,2024-03-01,12,1021,3,4.21,regular
T0005179,B004773,C01041,2024-09-10,7,4224,1,6.34,regular
T0013546,B012506,C02273,2024-07-06,18,1167,1,12.48,promo_bundle
T0004414,B004073,C04936,2024-06-23,20,1229,1,4.77,regular
T0003354,B003098,C03911,2024-12-10,14,4210,2,5.13,regular
T0009601,B008854,C04203,2024-04-16,3,1190,1,6.84,regular
T0001097,B001012,C00489,2024-07-27,14,1004,1,1.88,regular
T0010349,B009540,C00893,2024-09-04,11,4115,1,1.65,regular
T0007233,B006675,C04570,2024-07-24,5,4066,2,6.25,regular
T0009072,B008360,C04296,2024-09-13,3,1006,1,3.7,regular
T0004285,B003956,C04639,2024-11-06,7,4120,1,1.88,regular
T0012471,B011469,C01072,2024-12-23,17,1033,1,3.13,regular
T0000597,B000551,C03502,2024-07-14,3,4058,1,3.94,regular
T0001188,B001099,C03881,2024-03-22,13,1022,1,3.78,regular
T0010999,B010137,C04474,2024-11-13,18,1013,1,1.1,regular
T0006148,B005660,C01061,2024-03-17,13,1228,1,5.56,regular
T0008956,B008255,C04427,2024-11-03,2,1249,1,2.99,regular
T0011331,B010439,C04941,2024-03-08,19,1248,1,3.22,regular
T0001830,B001687,C04028,2024-09-15,3,4115,1,1.65,regular
T0012527,B011520,C00252,2024-05-18,9,1232,2,2.51,regular
T0011506,B010600,C02772,2024-09-15,13,1031,1,4.22,regular
T0010604,B009770,C00040,2024-01-20,17,1027,1,1.36,regular
T0008234,B007585,C00846,2024-01-20,14,1126,1,1.15,regular
T0008681,B007998,C02639,2024-09-10,8,4139,1,5.02,regular
T0000385,B000357,C00696,2024-09-06,15,1189,2,6.32,regular
T0005414,B004987,C02565,2024-09-09,15,4228,2,5.56,regular
T0008076,B007444,C00923,2024-05-12,17,1115,1,1.65,regular
T0003789,B003505,C00907,2024-08-19,19,4054,1,4.02,regular
T0012633,B011619,C00419,2024-06-26,2,1022,3,3.78,regular
T0014114,B013074,C00448,2024-11-15,5,4141,-1,3.88,regular
T0005568,B005128,C01566,2024-06-28,20,1272,3,5.13,regular
T0009373,B008645,C04206,2024-10-07,19,1038,1,3.46,regular
T0017132,B016092,C01277,2024-02-28,11,1209,-1,4.49,regular
T0011049,B010180,C01005,2024-12-19,18,1179,1,11.77,regular
T0002435,B002237,C04394,2024-10-07,9,1284,2,8.45,regular
T0006384,B005881,C02379,2024-02-28,4,1009,2,2.68,regular
T0003469,B003205,C03395,2024-01-11,7,1209,1,4.49,regular
T0005747,B005291,C04542,2024-04-18,2,1026,2,2.34,regular
T0010177,B009383,C00544,2024-11-15,4,1245,1,2.51,regular
T0016502,B015462,C00104,2024-10-03,3,4218,-1,6.04,regular
T0010435,B009618,C00933,2024-10-29,17,1168,3,4.0,regular
T0013574,B012534,C01388,2024-11-14,17,4232,1,2.51,promo_bundle
T0006208,B005717,C03702,2024-08-08,1,4067,1,3.19,regular
T0012014,B011056,C00876,2024-09-15,7,1011,1,1.86,regular
T0002685,B002469,C04021,2024-03-19,5,1272,1,5.13,regular
T0023395,B022355,C04955,2024-07-16,19,4115,-2,1.65,regular
T0006499,B005989,C03249,2024-10-04,13,4227,1,8.47,regular
T0008103,B007466,C03638,2024-08-19,4,1033,2,3.13,regular
T0009110,B008397,C02024,2024-03-24,1,1009,1,2.68,regular
T0006019,B005538,C03388,2024-04-19,1,1209,1,4.49,regular
T0009748,B008987,C04558,2024-10-26,13,4153,1,2.33,regular
T0011189,B010308,C04336,2024-08-05,17,4210,1,5.13,regular
T0002564,B002360,C04656,2024-06-01,19,1229,1,4.77,regular
T0013499,B012459,C00226,2024-09-11,11,4054,1,4.02,promo_bundle
T0001417,B001308,C04034,2024-01-23,4,1022,2,3.78,regular
T0004861,B004480,C02465,2024-06-08,4,1215,1,2.83,regular
T0013009,B011971,C02027,2024-04-04,11,1225,1,2.7,regular
T0008436,B007765,C04213,2024-08-26,12,1035,2,2.5,regular
T0017333,B016293,C02108,2024-11-06,13,4218,-1,6.04,regular
T0003364,B003108,C04916,2024-03-29,10,1013,1,1.1,regular
T0005021,B004627,C03884,2024-05-10,14,1223,1,2.89,regular
T0001419,B001310,C04447,2024-02-06,10,1030,1,3.4,regular
T0008483,B007811,C03169,2024-05-13,13,1116,2,2.53,regular
T0008345,B007686,C00875,2024-03-20,1,1232,2,2.51,regular
T0013053,B012013,C00600,2024-05-12,13,1103,1,7.41,promo_bundle
T0006949,B006411,C03590,2024-10-14,19,4235,1,4.38,regular
T0012466,B011465,C00564,2024-01-01,19,1138,2,2.96,regular
T0007155,B006603,C04093,2024-05-16,15,1115,1,1.65,regular
T0010445,B009626,C03174,2024-06-02,13,1250,2,8.38,regular
T0010716,B009876,C02218,2024-06-29,7,1007,1,4.56,regular
T0007050,B006508,C04835,2024-01-08,2,1033,1,3.13,regular
T0003191,B002943,C03046,2024-10-20,5,4061,2,4.58,regular
T0004681,B004321,C00038,2024-02-06,5,1137,3,4.44,regular
T0015061,B014021,C03028,2024-01-24,1,1014,-1,1.79,regular
T0012618,B011605,C02895,2024-09-18,4,4059,1,6.44,regular
T0013464,B012424,C01056,2024-11-21,9,4136,1,5.24,promo_bundle
T0004128,B003817,C04477,2024-08-13,13,4212,3,2.79,regular
T0002294,B002109,C03331,2024-08-20,3,4213,1,3.69,regular
T0001028,B000948,C00189,2024-02-28,5,1290,3,4.85,regular
T0010671,B009831,C03029,2024-08-14,11,4055,1,2.55,regular
T0009829,B009058,C03551,2024-07-19,15,1014,1,1.79,regular
T0008660,B007978,C03825,2024-01-22,9,1004,2,1.88,regular
T0010535,B009708,C04383,2024-01-26,16,1241,1,4.21,regular
T0008361,B007700,C01481,2024-04-14,3,1212,2,2.79,regular
T0007830,B007222,C04210,2024-07-14,4,4150,1,3.13,regular
T0000853,B000788,C02691,2024-06-07,4,1116,1,2.53,regular
T0013411,B012371,C03155,2024-03-05,2,1139,1,5.02,promo_bundle
T0007098,B006551,C00933,2024-02-02,8,1230,3,7.27,regular
T0002916,B002685,C01794,2024-12-27,15,4056,1,3.62,regular
T0006641,B006121,C03837,2024-11-05,15,4116,1,2.53,regular
T0006107,B005620,C00546,2024-07-07,11,1008,1,1.34,regular
T0004887,B004505,C02872,2024-09-20,1,1266,1,11.35,regular
T0005893,B005423,C04410,2024-05-05,14,1068,2,7.09,regular
T0003159,B002913,C00297,2024-06-08,17,1031,1,4.22,regular
T0002573,B002368,C04678,2024-10-12,7,4154,1,5.68,regular
T0002182,B002008,C03609,2024-06-06,5,1228,1,5.56,regular
T0002862,B002634,C03680,2024-07-12,9,4061,1,4.58,regular
T0007070,B006526,C03695,2024-10-31,14,1244,1,2.98,regular
T0011117,B010242,C00820,2024-12-27,3,4229,1,4.77,regular
T0024113,B023073,C04965,2024-07-07,19,4151,-2,5.0,regular
T0010426,B009610,C03170,2024-09-13,5,1036,1,3.2,regular
T0001458,B001343,C04349,2024-09-10,12,1166,2,16.45,regular
T0005479,B005046,C03539,2024-07-18,17,4215,1,2.83,regular
T0024792,B002018,C00309,2024-04-08,3,4228,-2,5.56,regular
T0001174,B001085,C00024,2024-10-21,7,1030,1,3.4,regular
T0007044,B006502,C03883,2024-03-12,14,1167,1,12.48,regular
T0010072,B009284,C04181,2024-06-18,3,1151,1,5.0,regular
T0000429,B000399,C02970,2024-12-18,4,1035,1,2.5,regular
T0010297,B009493,C01951,2024-11-07,13,1029,1,4.38,regular
T0025318,B008646,C01363,2024-07-23,7,1228,-1,5.56,regular
T0012550,B011541,C01281,2024-12-24,20,4209,3,4.49,regular
T0003181,B002935,C03257,2024-12-24,15,4215,2,2.83,regular
T0000496,B000459,C02037,2024-06-02,17,1151,2,5.0,regular
T0005368,B004946,C00790,2024-10-23,5,1023,1,2.35,regular
T0006169,B005679,C03138,2024-04-06,13,1175,1,4.92,regular
T0018774,B017734,C04234,2024-05-09,6,1029,-2,4.38,regular
T0009574,B008831,C00312,2024-11-27,19,1081,1,5.94,regular
T0018314,B017274,C00546,2024-07-19,11,1022,-1,3.78,regular
T0000353,B000328,C03143,2024-02-24,2,1223,1,2.89,regular
T0001506,B001389,C00526,2024-09-15,6,4056,3,3.62,regular
T0007210,B006654,C04290,2024-12-28,11,4056,1,3.62,regular
T0009274,B008550,C03808,2024-11-07,13,4138,1,2.96,regular
T0004117,B003806,C00648,2024-02-28,12,1232,2,2.51,regular
T0000936,B000862,C02683,2024-02-05,11,1197,3,4.4,regular
T0006494,B005984,C02969,2024-05-11,6,1058,1,3.94,regular
T0013263,B012223,C00577,2024-11-27,18,4137,1,4.44,promo_bundle
T0006970,B006432,C03307,2024-05-17,3,1115,1,1.65,regular
T0004492,B004142,C03598,2024-12-03,8,1242,2,3.7,regular
T0005780,B005322,C01616,2024-12-16,11,1174,1,8.91,regular
T0002860,B002632,C04534,2024-11-29,9,4068,1,7.09,regular
T0005704,B005253,C01549,2024-03-12,8,1232,3,2.51,regular
T0011300,B010410,C01622,2024-01-05,2,1239,1,8.86,regular
T0019353,B018313,C00057,2024-05-21,10,1106,-2,8.85,regular
T0000846,B000781,C04788,2024-08-06,10,1031,3,4.22,regular
T0018435,B017395,C03761,2024-07-28,19,1168,-1,4.0,regular
T0010664,B009824,C04047,2024-08-06,7,4061,1,4.58,regular
T0004190,B003871,C02491,2024-10-04,20,1017,1,1.87,regular
T0000096,B000089,C03959,2024-01-31,16,1081,1,5.94,regular
T0010455,B009635,C01901,2024-09-20,2,4210,1,5.13,regular
T0000882,B000816,C04109,2024-05-21,2,1025,1,4.82,regular
T0003743,B003463,C01848,2024-12-06,8,4051,1,6.92,regular
T0023219,B022179,C02803,2024-01-30,14,1059,-1,6.44,regular
T0010942,B010084,C03855,2024-12-21,11,1009,2,2.68,regular
T0002763,B002540,C04893,2024-06-23,3,1066,1,6.25,regular
T0003513,B003247,C01617,2024-09-08,8,4209,1,4.49,regular
T0004214,B003893,C04657,2024-06-26,8,1125,1,13.04,regular
T0005477,B005044,C00997,2024-01-09,9,1017,1,1.87,regular
T0012158,B011188,C03298,2024-09-17,9,4229,3,4.77,regular
T0002532,B002330,C02009,2024-11-22,11,4115,2,1.65,regular
T0003079,B002842,C02553,2024-07-26,20,1013,1,1.1,regular
T0007198,B006642,C02976,2024-09-07,19,4115,2,1.65,regular
T0004520,B004169,C00658,2024-06-09,17,1116,1,2.53,regular
T0019577,B018537,C00146,2024-03-09,4,1189,-1,6.32,regular
T0004319,B003988,C00341,2024-07-31,7,1031,1,4.22,regular
T0007398,B006822,C04630,2024-07-09,17,4051,2,6.92,regular
T0013626,B012586,C00858,2024-07-13,18,1167,1,12.48,promo_bundle
T0007092,B006547,C01424,2024-01-18,2,1229,1,4.77,regular
T0016322,B015282,C01703,2024-06-20,4,1054,-1,4.02,regular
T0002589,B002382,C01701,2024-04-22,5,1142,2,3.99,regular
T0001007,B000929,C04562,2024-05-27,6,1247,1,4.37,regular
T0004190,B003871,C02491,2024-10-04,20,4136,1,5.24,regular
T0010197,B009403,C03150,2024-07-01,16,4216,3,2.75,regular
T0009133,B008419,C02493,2024-01-26,11,1118,1,12.08,regular
T0005642,B005194,C02786,2024-03-09,2,1227,1,8.47,regular
T0019166,B018126,C02343,2024-09-21,2,1086,-1,4.98,regular
T0007249,B006688,C04295,2024-11-15,3,1268,1,12.25,regular
T0005305,B004890,C01796,2024-02-05,18,1264,1,3.5,regular
T0006425,B005920,C01774,2024-01-08,9,1209,1,4.49,regular
